"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"send","send","pošle","poslat","pf"," “ Tell your father to send Nathaniel and the other children to me in the morning to be measured."," "" Vyřiďte tatínkovi, ať za mnou ráno pošle Nathaniela a ostatní děti, abych šije změřila."
"measured","measure","změřila","změřit","pf"," “ Tell your father to send Nathaniel and the other children to me in the morning to be measured."," "" Vyřiďte tatínkovi, ať za mnou ráno pošle Nathaniela a ostatní děti, abych šije změřila."
"speaks","speak","hovoří","hovořit","impf"," As his mother speaks these words, her hands dance with one another, the fingers of one tripping along the palm of the other before rising to tap her chest."," Jak jeho matka hovoří, její ruce spolu tančí, prsty jedné ovívají dlaň té druhé a pak jí dokonce poklepou na hruď."
"tripping","trip","tančí","tančit","impf"," As his mother speaks these words, her hands dance with one another, the fingers of one tripping along the palm of the other before rising to tap her chest."," Jak jeho matka hovoří, její ruce spolu tančí, prsty jedné ovívají dlaň té druhé a pak jí dokonce poklepou na hruď."
"rises","rise","zvedá","zvedat","impf"," His twisted upper lip rises and falls slightly as he does this, as though he were slowly chewing something."," Přitom se mu ohrnutý horní ret lehce zvedá a zase klesá, jako kdyby něco pomalu žvýkal."
"falls","fall","klesá","klesat","impf"," His twisted upper lip rises and falls slightly as he does this, as though he were slowly chewing something."," Přitom se mu ohrnutý horní ret lehce zvedá a zase klesá, jako kdyby něco pomalu žvýkal."
"says","say","řekne","říci","pf"," “ The costumes, ” she says wearily."," "" Ty kostýmy, "" řekne unaveně."
"says","say","říká","říkat","impf"," “ Papa says because I ’ m Rhea I should have stars coming from mine, ” Sophie tells her."," "" Tatínek říká, že jsem Rheia, a tak bych na tom svém měla mít hvězdy, "" řekne jí Sophie."
"tells","tell","říká","říkat","impf"," “ Papa says because I ’ m Rhea I should have stars coming from mine, ” Sophie tells her."," "" Tatínek říká, že jsem Rheia, a tak bych na tom svém měla mít hvězdy, "" řekne jí Sophie."
"says","say","řekne","říci","pf"," “ Papa says because I ’ m Rhea I should have stars coming from mine, ” Sophie tells her."," "" Tatínek říká, že jsem Rheia, a tak bych na tom svém měla mít hvězdy, "" řekne jí Sophie."
"tells","tell","řekne","říci","pf"," “ Papa says because I ’ m Rhea I should have stars coming from mine, ” Sophie tells her."," "" Tatínek říká, že jsem Rheia, a tak bych na tom svém měla mít hvězdy, "" řekne jí Sophie."
"repeats","repeat","opakuje","opakovat","impf"," “ Stars, ” Sophie repeats."," "" Hvězdy, "" opakuje Sophie."
"light","light","nesvítí","svítit","impf"," although there ’ s no moon to light up the lawn a small glow is spilling from a lantern someone ’ s left behind the sheet."," měsíc sice nesvítí, ale za oponou matně svítí lampa, kterou tam někdo nechal."
"light","light","svítí","svítit","impf"," although there ’ s no moon to light up the lawn a small glow is spilling from a lantern someone ’ s left behind the sheet."," měsíc sice nesvítí, ale za oponou matně svítí lampa, kterou tam někdo nechal."
"left","leave","nechal","nechat","pf"," although there ’ s no moon to light up the lawn a small glow is spilling from a lantern someone ’ s left behind the sheet."," měsíc sice nesvítí, ale za oponou matně svítí lampa, kterou tam někdo nechal."
"turns","turn","zamíří","zamířit","pf"," The driver, as he heads back to his cabin, turns to him and says :"," Když řidič zamíří dovnitř, otočí se na Serge."
"turns","turn","otočí","otočit","pf"," The driver, as he heads back to his cabin, turns to him and says :"," Když řidič zamíří dovnitř, otočí se na Serge."
"broken","break","zlomí","zlomit","pf"," Quinnell ’ s spine is broken and he ’ s carted off to hospital in Dover."," Quinnell si zlomí páteř a odvezou ho do nemocnice v Doveru."
"stays","stay","zůstane","zůstat","pf"," Their machine stays in the field for several days;"," Letoun zůstane několik dní na místě;"
"says","say","prohlásí","prohlásit","pf"," “ It looks like the Eiffel Tower, ” says Serge."," "" Vypadá to jako Eiffelovka, "" prohlásí Serge."
"snapped","snap","praskla","prasknout","pf"," “ The Eiffel Tower if one of its legs snapped off and it started tilting. ”"," "" Jako kdyby Eiffelovce praskla jedna noha a ona se začala kácet. """
"started","start","začala","začít","pf"," “ The Eiffel Tower if one of its legs snapped off and it started tilting. ”"," "" Jako kdyby Eiffelovce praskla jedna noha a ona se začala kácet. """
"inserts","insert","vloží","vložit","pf"," He slides the report out again and, in its place, inserts the Horticultural Society ’ s illustrated menu-card : the “ Metamorphosibus Insectorum, ” the sick palisade, the hungry and rapacious grubs and moths that scrape and prod at words and world alike with their blunt carapaces and sharp antennae."," Zase zprávu vytáhne a místo ní do obálky vloží jídelní lístek Pěstitelského spolku - "" Metamorphosibus Insectorum "", tu nechutnou hradbu hladových, dravých můr a ponrav, které drápou slova i svět a šťouchají do nich necitlivými krunýři a ostrými tykadly."
"leaves","leave","nechá","nechat","pf"," Then he seals it and leaves it in his post out-basket, to be picked up and sent tomorrow."," Obálku zalepí a nechá ji venku v přihrádce na poštu, odkud ji zítra vyzvednou a pošlou."
"sent","send","pošlou","poslat","pf"," Then he seals it and leaves it in his post out-basket, to be picked up and sent tomorrow."," Obálku zalepí a nechá ji venku v přihrádce na poštu, odkud ji zítra vyzvednou a pošlou."
"starts","start","začne","začít","pf"," Under Jiři, Serge starts reading out loud to Clair, society and culture flourished in the mid-fifteenth century, and the town “ undoubtably attained the zenith of its import. ”"," Za Jiřího vlády, začne Serge Clairovi předčítat nahlas, v polovině patnáctého století, zažila země společenský a kulturní rozmach a město "" bezpochybně dosáhlo vrcholu své významnosti ""."
"attained","attain","dosáhlo","dosáhnout","pf"," Under Jiři, Serge starts reading out loud to Clair, society and culture flourished in the mid-fifteenth century, and the town “ undoubtably attained the zenith of its import. ”"," Za Jiřího vlády, začne Serge Clairovi předčítat nahlas, v polovině patnáctého století, zažila země společenský a kulturní rozmach a město "" bezpochybně dosáhlo vrcholu své významnosti ""."
"says","say","řekne","říci","pf"," “ As your father would point out, it should be indubitably, ” Clair says."," "" Mělo by být bezpochyby, jak by zdůraznil tvůj otec, "" řekne Clair."
"watching","watch","sledovali","sledovat","impf"," A goods train passes them, heading in the other direction, its carriages laden with the same type of black ballast they were watching pile up in the earthworks."," Kolem v opačném směru projede nákladní souprava s vagony naloženými stejnou černou hlínou, jakou před chvílí viděli, když sledovali výkopové práce."
"mix","mix","míchali","míchat","impf"," Serge half-recognises this last odour from the days when he and Sophie would mix compounds in this very room — but only half : these chemicals are more sophisticated, real ones, loaned from cupboards at Imperial, cases guarded by white-coated men who commune with Sophie in a language too complex for him to follow."," Ten chemický pach si Serge matně vybavuje z dní, kdy právě v téhle místnosti společně se Sophii míchali různé sloučeniny - ale opravdu jen matně : tyhle chemikálie jsou mnohem složitější, jsou opravdové, vypůjčené ze skříní na Imperial College, kde je střeží pánové v bílých pláštích sdílející se Sophii společnou řeč, která je na něj moc komplikovaná."
"guarded","guard","střeží","střežit","impf"," Serge half-recognises this last odour from the days when he and Sophie would mix compounds in this very room — but only half : these chemicals are more sophisticated, real ones, loaned from cupboards at Imperial, cases guarded by white-coated men who commune with Sophie in a language too complex for him to follow."," Ten chemický pach si Serge matně vybavuje z dní, kdy právě v téhle místnosti společně se Sophii míchali různé sloučeniny - ale opravdu jen matně : tyhle chemikálie jsou mnohem složitější, jsou opravdové, vypůjčené ze skříní na Imperial College, kde je střeží pánové v bílých pláštích sdílející se Sophii společnou řeč, která je na něj moc komplikovaná."
"sets","set","postaví","postavit","pf"," She stops between the obelisk-topped columns of the Crypt Park ’ s metal gate, sets him down on the grass and, holding him by the shoulders, kisses him on both cheeks."," Zastaví se mezi obelisky na sloupech železných vrat parku, postaví chlapce na trávu, chytí ho za ramena a políbí ho na obě tváře."
"kisses","kiss","políbí","políbit","pf"," She stops between the obelisk-topped columns of the Crypt Park ’ s metal gate, sets him down on the grass and, holding him by the shoulders, kisses him on both cheeks."," Zastaví se mezi obelisky na sloupech železných vrat parku, postaví chlapce na trávu, chytí ho za ramena a políbí ho na obě tváře."
"tries","try","snaží","snažit","impf"," Serge squirms and tries to escape but she ’ s got him trapped."," Serge sebou šije a snaží se jí uprchnout, ale Maureen ho drží jako v kleštích."
"escape","escape","uprchnout","uprchnout","pf"," Serge squirms and tries to escape but she ’ s got him trapped."," Serge sebou šije a snaží se jí uprchnout, ale Maureen ho drží jako v kleštích."
"begins","begin","začne","začít","pf"," “ I ’ ll never let you from my sight again until you ’ re ... ” she begins, but her voice trails away."," "" Nespustím tě z očí, dokud ... "" začne, ale hlas jí selže."
"continues","continue","pokračuje","pokračovat","impf"," “ Your task, madam, ” he continues as he leads her by the hand onto the stage and places her beside the secretary, “ will be to call out, slowly and clearly, all the letters of the alphabet, in the correct sequence."," "" Vaším úkolem, madam, "" pokračuje, zatímco ji za ruku vede na jeviště vedle sekretářky, "" bude pomalu a zřetelně odříkávat všechna písmena abecedy ve správném pořadí."
"leads","lead","vede","vést","impf"," “ Your task, madam, ” he continues as he leads her by the hand onto the stage and places her beside the secretary, “ will be to call out, slowly and clearly, all the letters of the alphabet, in the correct sequence."," "" Vaším úkolem, madam, "" pokračuje, zatímco ji za ruku vede na jeviště vedle sekretářky, "" bude pomalu a zřetelně odříkávat všechna písmena abecedy ve správném pořadí."
"mark","mark","zapíše","zapsat","pf"," the gentleman shall mark down the letter you ’ ve just called out;"," pán zapíše písmeno, které jste právě vyslovila;"
"beginning","begin","začnete","začít","pf"," then you shall recommence pronouncing all the letters, beginning once more with A."," pak opět začnete odříkávat abecedu od začátku."
"hear","hear","Zaslechne","zaslechnout","pf"," He can hear another machine ’ s klaxon sounding too, and presses his own again, to let it know he ’ s nearby;"," Zaslechne houkačku jiného letadla a znovu stiskne tu jejich, aby dal najevo, že jsou blízko;"
"presses","press","stiskne","stisknout","pf"," He can hear another machine ’ s klaxon sounding too, and presses his own again, to let it know he ’ s nearby;"," Zaslechne houkačku jiného letadla a znovu stiskne tu jejich, aby dal najevo, že jsou blízko;"
"jerks","jerk","trhne","trhnout","pf"," Serge jerks his finger upwards."," Serge trhne prstem vzhůru."
"shot","shoot","střelili","střelit","pf"," It ’ s milk : their victim, an English professor at the Law School, had stepped outside his front door to collect it when they shot him — they were lying in wait."," Je to mléko : jejich oběť, anglický profesor práv, si pro něj právě vyšel před dveře, když po něm střelili - leželi před vchodem a čekali na něj."
"lying","lie","leželi","ležet","impf"," It ’ s milk : their victim, an English professor at the Law School, had stepped outside his front door to collect it when they shot him — they were lying in wait."," Je to mléko : jejich oběť, anglický profesor práv, si pro něj právě vyšel před dveře, když po něm střelili - leželi před vchodem a čekali na něj."
"hope","hope","Doufám","doufat","impf"," “ No magnets, I hope! ” Falkiner barks, walking over to inspect the rival boxes."," "" Doufám, že žádné magnety, "" zahartusí Falkiner a vydá se bedny svého soka prozkoumat."
"inspect","inspect","prozkoumat","prozkoumat","pf"," “ No magnets, I hope! ” Falkiner barks, walking over to inspect the rival boxes."," "" Doufám, že žádné magnety, "" zahartusí Falkiner a vydá se bedny svého soka prozkoumat."
"introduces","introduce","představí","představit","pf"," Serge introduces himself to the girl."," Serge se mezitím představí dívce."
"works","work","dělá","dělat","impf"," “ Yes, but it works wonders on your vision : sharpens it no end."," "" Je, ale s očima to dělá zázraky : neuvěřitelně bystří zrak."
"does","do","učiní","učinit","pf"," Serge does so."," Serge tak učiní."
"Lying","lie","leží","ležet","impf"," Lying on the sofa, with that girl you always see in the lounge of the Denmark Street Hotel. ”"," Jak támhle leží na gauči s tou holkou, co věčně vysedává v baru hotelu na Denmark Street. """
"saw","see","viděly","vidět","impf"," It ’ s the chap who ’ s in that film we saw last week! ”"," Támhleten chlápek hrál v tom filmu, co jsme viděly minulý týden! """
"skip","skip","přeskočíme","přeskočit","pf"," “ Well, we ’ ll skip that, ” Sophie tells him."," "" Tak to přeskočíme, "" prohlásí Sophie."
"see","see","vidí","vidět","impf"," “ Carrefax Cathode ” : whatever vibrant immediacy this might possess, all Serge can see is death — death broadcast out of Poldhu, Malin, Cleethorpes, flung across the seas, pulsed out on the hour from Paris, relayed from mast to mast and station to station, from Abyssinia to Suez to Crookhaven and on to homes in Europe and across the world."," "" Carrefaxova katoda "" : přese všechnu její sytou bezprostřednost Serge vidí jen a jen smrt - smrt vysílanou z Poldhu, Malinu, Cleethorpes, smrt metanou přes moře, přesně v celou hodinu vymrštěnou z Paříže, přenášenou od stožáru ke stožáru a od stanice ke stanici, z Habeše přes Suez do Crookhavenu a dál do evropských domů a po celém světě."
"watches","watch","dívá","dívat","impf"," Serge watches his figure shrink beneath the station ’ s geometric mesh, then turns away from this to face once more the utterly ungeometric desert."," Serge se dívá, jak se jeho postava scvrkává pod geometrickou sítí stanice, a pak se opět obrátí k naprosto negeometrické poušti."
"turns","turn","obrátí","obrátit","pf"," Serge watches his figure shrink beneath the station ’ s geometric mesh, then turns away from this to face once more the utterly ungeometric desert."," Serge se dívá, jak se jeho postava scvrkává pod geometrickou sítí stanice, a pak se opět obrátí k naprosto negeometrické poušti."
"think","think","vzpomene","vzpomenout","pf"," A squeal carries towards the compound from the slaughterhouse — and makes him think, again, of Abigail, her high-pitched, squeaky voice."," Od jatek dolehne ke staveništi zavřeštění a Serge si opět vzpomene na Abigail a její vysoký, ječivý hlas."
"told","tell","říkala","říkat","impf"," He recalls what she told him about feeling sick at Gizah, her impression of watching what she called an “ obscene spectacle. ”"," Vybaví si její vyprávění o tom, jak se jí v Gize udělalo zle, její dojmy z onoho, jak říkala, "" oplzlého divadýlka ""."
"called","call","říkala","říkat","impf"," He recalls what she told him about feeling sick at Gizah, her impression of watching what she called an “ obscene spectacle. ”"," Vybaví si její vyprávění o tom, jak se jí v Gize udělalo zle, její dojmy z onoho, jak říkala, "" oplzlého divadýlka ""."
"wait","wait","počkat","počkat","pf"," “ If you ’ re from internal accounts then you ’ ll have to wait until I ’ ve relocated."," "" Jestli jste z vnitřních financí, tak budete muset počkat, až se přestěhuju."
"relocated","relocate","přestěhuju","přestěhovat","pf"," “ If you ’ re from internal accounts then you ’ ll have to wait until I ’ ve relocated."," "" Jestli jste z vnitřních financí, tak budete muset počkat, až se přestěhuju."
"arrived","arrive","přijel","přijet","pf"," I just arrived from Alexandria."," Zrovna jsem přijel z Alexandrie."
"work","work","pracovat","pracovat","impf"," I ’ m to work on the Empire Wireless Chain."," Mám tu pracovat pro Imperiální bezdrátovou síť."
"turns","turn","otočí","otočit","pf"," He turns the valve back on."," Opět otočí kohoutkem."
"widen","widen","rozšíří","rozšířit","pf"," Mrs. Carrefax ’ s eyes warm and widen."," Oči paní Carrefaxové zvroucní a rozšíří se."
"stops","stop","přestane","přestat","pf"," The baby stops crying."," Dítě přestane plakat."
"crying","cry","plakat","plakat","impf"," The baby stops crying."," Dítě přestane plakat."
"heard","hear","slyšel","slyšet","impf"," For a long while the room is silent but for the hiss of the chloroform and, quieter than this, the intermittent mechanical buzzing he heard earlier, floating in from outside, from the stables."," V pokoji se nadlouho rozhostí ticho přerušované jen syčením chloroformu a ještě tišším přerušovaným mechanickým bzukotem, tím, který už lékař slyšel předtím a který sem doléhá zvenčí, od stájí."
"tells","tell","oznámí","oznámit","pf"," When he ’ s finished Maureen tells him that Mr. Carrefax would like to see him."," Když dojí, Maureen mu oznámí, že by s ním rád mluvil pan Carrefax."
"tells","tell","mluvil","mluvit","impf"," When he ’ s finished Maureen tells him that Mr. Carrefax would like to see him."," Když dojí, Maureen mu oznámí, že by s ním rád mluvil pan Carrefax."
"enjoying","enjoy","užít","užít","pf"," plus, they show the dead man in three periods of life — childhood, youth, age — so that he himself can relive all three, enjoying them simultaneously. ”"," A kromě toho znázorňují zesnulého ve třech životních etapách - v dětství, mládí a zralém věku takže si je může znovu prožít všechny tři a užít si je zároveň. """
"asks","ask","zeptá","zeptat","pf"," “ And what ’ s through there? ” he asks her, nodding at another slab-shaped gap."," "" A co je tamhle? "" zeptá se a kývne k dalšímu hranatému otvoru."
"nodding","nod","kývne","kývnout","pf"," “ And what ’ s through there? ” he asks her, nodding at another slab-shaped gap."," "" A co je tamhle? "" zeptá se a kývne k dalšímu hranatému otvoru."
"processed","process","nezpracovali","zpracovat","pf"," “ Another chamber that we haven ’ t processed yet."," "" Další komora, kterou jsme ještě nezpracovali."
"want","want","Chceš","chtít","impf"," You want to see? ”"," Chceš se podívat? """
"see","see","podívat","podívat","pf"," You want to see? ”"," Chceš se podívat? """
"wonders","wonder","uvažuje","uvažovat","impf"," As he wonders this, the pressure grows inside his ears — and with it comes, at last, a sound."," Jak tak uvažuje, tlak v uších mu vzrůstá - a s ním konečně přijde i zvuk."
"comes","come","přijde","přijít","pf"," As he wonders this, the pressure grows inside his ears — and with it comes, at last, a sound."," Jak tak uvažuje, tlak v uších mu vzrůstá - a s ním konečně přijde i zvuk."
"turning","turn","obrací","obracet","impf"," “ The modern tendency, ” he declaims without notes, turning to face the students from plan drawings of the Parthenon and Hephaesteum into which sketches of peripteral and prostyle columns, metopes and triglyphs are inset, “ is to consider these structures as ruins rather than as functioning buildings."," "" Dnes bývá zvykem, "" deklamuje spatra a obrací se ke studentům od tabulí s nákresy Parthenonu a Hefaisteionu, do kterých jsou zakomponována schémata peripterálních sloupořadí, portik, metóp a triglyfů, "" nepovažovat tyto stavby za funkční budovy, nýbrž za ruiny."
"consider","consider","nepovažovat","považovat","impf"," “ The modern tendency, ” he declaims without notes, turning to face the students from plan drawings of the Parthenon and Hephaesteum into which sketches of peripteral and prostyle columns, metopes and triglyphs are inset, “ is to consider these structures as ruins rather than as functioning buildings."," "" Dnes bývá zvykem, "" deklamuje spatra a obrací se ke studentům od tabulí s nákresy Parthenonu a Hefaisteionu, do kterých jsou zakomponována schémata peripterálních sloupořadí, portik, metóp a triglyfů, "" nepovažovat tyto stavby za funkční budovy, nýbrž za ruiny."
"put","put","neklade","klást","impf"," It looks like the entire war effort has been stood down — or, rather, put into a casual mode in which formalities have been relaxed and, consequently, anything is possible."," Jako by veškeré válečné snažení bylo zastaveno - nebo spíš přešlo do uvolněného režimu, v němž se neklade důraz na formality, a všechno je tudíž možné."
"nears","near","blíží","blížit","impf"," As he nears the English lines, he notices a change in the texture and colouration of the ground behind them."," Když se blíží k anglickým liniím, všimne si změny v textuře a zbarvení země pod nimi."
"meet","meet","sejdeme","sejít","pf"," What kind of name is that? — ‘ Will meet you Reading Sunday 15.25 train Didcot – Reading. ’"," Co to je za jméno? - ' sejdeme se v neděli v Readingu vlak v 15. 25 Didcot - Reading. '"
"think","think","Myslíte","myslet","impf"," “ Do you think they ’ re eloping? ” Sophie says."," "" Myslíte, že spolu chtějí utéct? "" zajímá se Sophie."
"eloping","elope","utéct","utéci","pf"," “ Do you think they ’ re eloping? ” Sophie says."," "" Myslíte, že spolu chtějí utéct? "" zajímá se Sophie."
"drink","drink","nevypije","vypít","pf"," “ Or drink three cups of coffee. ”"," "" A taky nikdy nevypije tři hrnky kávy za sebou. """
"using","use","používá","používat","impf"," “ This one ’ s using atbash, at least, ” Widsun continues."," "" Tenhle aspoň používá atbaš, "" pokračuje Widsun,"
"continues","continue","pokračuje","pokračovat","impf"," “ This one ’ s using atbash, at least, ” Widsun continues."," "" Tenhle aspoň používá atbaš, "" pokračuje Widsun,"
"feel","feel","Cítil","cítit","impf"," “ Did you feel the weight come off you? ” she asks, skipping back down Hoxton Street."," "" Cítil jsi, jak z tebe padá tíha? "" ptá se ho, když rozjařené poskakuje po Hoxton Street."
"asks","ask","ptá","ptát","impf"," “ Did you feel the weight come off you? ” she asks, skipping back down Hoxton Street."," "" Cítil jsi, jak z tebe padá tíha? "" ptá se ho, když rozjařené poskakuje po Hoxton Street."
"skipping","skip","poskakuje","poskakovat","impf"," “ Did you feel the weight come off you? ” she asks, skipping back down Hoxton Street."," "" Cítil jsi, jak z tebe padá tíha? "" ptá se ho, když rozjařené poskakuje po Hoxton Street."
"felt","feel","cítila","cítit","impf"," “ I felt mine going straight to Michael, ” she says."," "" Já cítila, jak ta moje stoupá rovnou k Michaelovi, "" řekne Audrey."
"says","say","řekne","říci","pf"," “ I felt mine going straight to Michael, ” she says."," "" Já cítila, jak ta moje stoupá rovnou k Michaelovi, "" řekne Audrey."
"tell","tell","mluvila","mluvit","impf"," “ I could tell he wasn ’ t far away when Tilly was talking with Ralph. ”"," "" Když Tilly mluvila s tím Ralphem, nebyl daleko, to vím určitě. """
"talking","talk","mluvila","mluvit","impf"," “ I could tell he wasn ’ t far away when Tilly was talking with Ralph. ”"," "" Když Tilly mluvila s tím Ralphem, nebyl daleko, to vím určitě. """
"asks","ask","zeptá","zeptat","pf"," “ Can I come with you again next week? ” Serge asks."," "" Můžu s tebou příští týden zase? "" zeptá se Serge."
"answers","answer","odpoví","odpovědět","pf"," “ Of course you can! ” she answers."," "" No jistě! "" odpoví Audrey."
"says","say","říká","říkat","impf"," “ Father says to play it medium, and to watch for his — ”"," "" Tatínek říká, že se to má pustit na střední hlasitost a že máte sledovat jeho - """
"watch","watch","sledovat","sledovat","impf"," “ Father says to play it medium, and to watch for his — ”"," "" Tatínek říká, že se to má pustit na střední hlasitost a že máte sledovat jeho - """
"Take","take","Vezmi","vzít","pf"," Take the mask out to the Mulberry Lawn."," Vezmi si tu masku do sadu."
"leads","lead","dirigovat","dirigovat","impf"," She leads the chant again."," Zase začne dirigovat deklamaci."
"pushing","push","tlačí","tlačit","impf"," Behind her, through the window, Serge catches a glimpse of Bodner pushing a wheelbarrow full of flowers and foliage towards the stage."," Za ní Serge oknem zahlédne Bodnera, který tlačí ke scéně kolečko plné květin a listoví."
"tells","tell","řekne","říci","pf"," “ Marylebone, ” Audrey tells the driver."," "" Marylebone, "" řekne Audrey řidiči."
"start","start","začnou","začít","pf"," They start kissing in the taxi."," V taxíku se začnou líbat."
"kissing","kiss","líbat","líbat","impf"," They start kissing in the taxi."," V taxíku se začnou líbat."
"says","say","řekne","říci","pf"," “ Children, ” says Carrefax, turning his palms to face the podium ’ s boards, “ down! ”"," "" Děti, "" řekne Carrefax a obrátí dlaně k prknům pódia, "" sednout! """
"turning","turn","obrátí","obrátit","pf"," “ Children, ” says Carrefax, turning his palms to face the podium ’ s boards, “ down! ”"," "" Děti, "" řekne Carrefax a obrátí dlaně k prknům pódia, "" sednout! """
"sit","sit","posadí","posadit","pf"," The children sit back in their chairs."," Děti se opět posadí na židle."
"announces","announce","oznámí","oznámit","pf"," Carrefax points at them and announces :"," Carrefax na ně ukáže a oznámí :"
"considered","consider","pokládán","pokládat","impf"," Are you, sir, considered mute due to your lack of proficiency in the Mandarin tongue?"," Jste snad vy, pane, pokládán za němého jen proto, že neovládáte mandarínštinu?"
"shot","shoot","střílejí","střílet","impf"," Being shot at ’ s only unacceptable once it ’ s occurred, and by then it ’ s too late. ”"," Když na vás střílejí, je to nepřijatelné, teprve když se to stane, a to už je obvykle moc pozdě. """
"asks","ask","zeptá","zeptat","pf"," “ What ministry are you in? ” Pollard asks him."," "" Z kterého jste ministerstva? "" zeptá se Pollard."
"answers","answer","odpoví","odpovědět","pf"," “ Finance, ” the man answers resentfully."," "" Z financí, "" odpoví muž s odporem."
"help","help","Pomáhám","pomáhat","impf"," “ I ’ m having to help ratify this great injustice."," "" Pomáhám tuhle velkou nespravedlnost ratifikovat."
"made","make","nutí","nutit","impf"," And to add insult to injury, I ’ m being made to divest my own powers to some underqualified and smirking local."," A aby toho nebylo málo, nutí mě, abych své pravomoci předal nějakému nekvalifikovanému místnímu poťouchlíkovi."
"call","call","říká","říkat","impf"," ‘ Disentanglement, ’ they call it;"," Konsolidace, říká se tomu;"
"call","call","říkám","říkat","impf"," I call it rubbing ourselves out. ”"," já tomu říkám likvidace stop. """
"awaiting","await","čekal","čekat","impf"," “ The deceased, who was himself awaiting recombination, had to pass them all, ” Laura explains, “ naming the guardian of each. ”"," "" Zesnulý, který čekal na přeměnu, musel projít kolem všech, "" vysvětluje Laura, "" a oslovit každého z jejich strážců jménem. """
"pass","pass","projít","projít","pf"," “ The deceased, who was himself awaiting recombination, had to pass them all, ” Laura explains, “ naming the guardian of each. ”"," "" Zesnulý, který čekal na přeměnu, musel projít kolem všech, "" vysvětluje Laura, "" a oslovit každého z jejich strážců jménem. """
"explains","explain","vysvětluje","vysvětlovat","impf"," “ The deceased, who was himself awaiting recombination, had to pass them all, ” Laura explains, “ naming the guardian of each. ”"," "" Zesnulý, který čekal na přeměnu, musel projít kolem všech, "" vysvětluje Laura, "" a oslovit každého z jejich strážců jménem. """
"speaks","speak","hovoří","hovořit","impf"," The twenty-first speaks of her secret plots and counsels."," U jednadvacátého se hovoří o jejích tajných plánech a záměrech."
"spends","spend","stráví","strávit","pf"," He spends the week making a remote controller."," Celý další týden Serge stráví výrobou dálkového ovládání."
"mounts","mount","připevní","připevnit","pf"," It ’ s not difficult : he mounts a small ignition coil on a baseboard, adds an accumulator, two antennae, a switch and a telegraph key."," Není to nic těžkého : na základovou desku připevní malou indukční cívku, přidá akumulátor, dvě antény, přepínač a telegrafní klíč."
"adds","add","přidá","přidat","pf"," It ’ s not difficult : he mounts a small ignition coil on a baseboard, adds an accumulator, two antennae, a switch and a telegraph key."," Není to nic těžkého : na základovou desku připevní malou indukční cívku, přidá akumulátor, dvě antény, přepínač a telegrafní klíč."
"estimates","estimate","Odhadne","odhadnout","pf"," He estimates the amount of power that Fedora ’ s controller has, and gives himself more."," Odhadne výkon ovladače Plstěného klobouku a dopřeje si silnější."
"remaining","remain","nezbyl","zbýt","pf"," Since there ’ s no one left to put their masks on, they transform each other, the last remaining one pulling the feathered head onto his own shoulders with the resigned look of the final participant in some mass suicide."," Jelikož nezbyl nikdo, kdo by jim nasadil masky, promění se navzájem a ten poslední si sám nasadí opeřenou hlavu na ramena s odevzdaným výrazem posledního účastníka jakési masové sebevraždy."
"transform","transform","promění","proměnit","pf"," Since there ’ s no one left to put their masks on, they transform each other, the last remaining one pulling the feathered head onto his own shoulders with the resigned look of the final participant in some mass suicide."," Jelikož nezbyl nikdo, kdo by jim nasadil masky, promění se navzájem a ten poslední si sám nasadí opeřenou hlavu na ramena s odevzdaným výrazem posledního účastníka jakési masové sebevraždy."
"fills","fill","zaplní","zaplnit","pf"," The stage now full of birds, the same recording that started the whole Pageant off is now replayed from behind the screen, growing louder and louder until birdsong fills the whole lawn."," Scéna je nyní plná ptactva, zpoza opony zní stejná nahrávka jako na začátku hry, sílí a sílí, až se celá louka zaplní ptačím zpěvem."
"bends","bend","skloní","sklonit","pf"," Serge bends down and inspects the shattered contraption from close up."," Serge se skloní a zblízka to pošramocené udělátko zkoumá."
"inspects","inspect","zkoumá","zkoumat","impf"," Serge bends down and inspects the shattered contraption from close up."," Serge se skloní a zblízka to pošramocené udělátko zkoumá."
"beginning","begin","začíná","začínat","impf"," Its wood is old, and beginning to rot."," dřevo je staré a začíná trouchnivět."
"pondering","ponder","uvažoval","uvažovat","impf"," a Russian, Pan Suchyx, who reads sheet music in a deep armchair each evening, humming the odd snatch out to himself as though pondering a proposition or a line of argument;"," Rus pan Suchyks, který si po večerech v ušáku pročítá partitury a občas si z nich zabrouká nějaký úryvek, jako by uvažoval o návrhu nebo si rozmýšlel argumentaci;"
"called","call","Volají","volat","impf"," I ’ m being called. ”"," Volají mě. """
"turns","turn","otočí","otočit","pf"," Dr. Martinov turns to the steward and instructs him :"," Doktor Martinov se otočí ke stevardovi a nakáže mu :"
"rises","rise","zvedá","zvedat","impf"," The field rises to a ridge;"," Louka se zvedá do svahu;"
"runs","run","běží","běžet","impf"," a telegraph line runs across this, then falls down the far side, away from view."," po jeho hřebeni běží telegrafní vedení, které posléze sbíhá na druhou stranu a mizí z dohledu."
