"missed","miss","vynechala","vynechat","pf"," The woman who did the pressing, at the cleaners, had missed some days that week."," Žehlířka v čistírně však ten týden několik dní vynechala."
"deserting","desert","opustily","opustit","pf"," And if it ’ s a matter of her deserting those things, and not of them deserting her, couldn ’ t she welcome the change?"," A jde - li o to, že by se těch věcí vzdala ona, a ne že by ji opustily ony, nebyla by to pro ni vítaná změna?"
"deserting","desert","opustily","opustit","pf"," And if it ’ s a matter of her deserting those things, and not of them deserting her, couldn ’ t she welcome the change?"," A jde - li o to, že by se těch věcí vzdala ona, a ne že by ji opustily ony, nebyla by to pro ni vítaná změna?"
"believes","believe","věří","věřit","impf"," They could do something else, she believes, they could have another life."," Tessa věří, že by mohli začít vést jiný život."
"stopped","stop","zůstala","zůstat","pf"," But she stopped dead, having a considerable reason for believing that this could not be true."," Ale zůstala stát jako při mražená, neboť měla pádné důvody být přesvědčená, že to nemůže být pravda."
"notice","notice","nevšiml","všimnout","pf"," The expression on her face ( once she got over a moment of terror, which he didn ’ t seem to notice ) must be pretty much the same as the expression on his."," Výraz na její tváři ( jakmile překonala okamžik hrůzy, jehož si snad nevšiml ) musí být skoro stejný jako ten na jeho."
"sitting","sit","seděl","sedět","impf"," Sam was sitting at the table, drinking rye and smoking a cigarette."," Sam seděl u stolu, popíjel žitnou whisky a kouřil cigaretu."
"smoking","smoke","kouřil","kouřit","impf"," Sam was sitting at the table, drinking rye and smoking a cigarette."," Sam seděl u stolu, popíjel žitnou whisky a kouřil cigaretu."
"continued","continue","pokračoval","pokračovat","impf"," Because Sara ’ s father had been a drunk — not a down-and-out drunk, he had continued to practice as a veterinarian, but enough of a terror around the house to make his daughter horrified by drinking — Sam had never used to so much as drink a beer, at least to Juliet ’ s knowledge, at home."," Sařin otec býval totiž alkoholik - ne vyložený ochlasta, pokračoval v práci jako veterinář, ale doma všechny terorizoval do té míry, že v dceři vzbudil hrůzu z pití -, a Sam si tedy doma nedal ani pivo, aspoň pokud Juliet věděla."
"told","tell","řekl","říci","pf"," In the dream somebody had told her that this animal was rabid, because it was not scared of humans or the houses where they lived."," Ve snu jí někdo řekl, že to zvíře má vzteklinu, poněvadž se nebojí lidí ani domů, v nichž bydlí."
"lived","live","bydlí","bydlet","impf"," In the dream somebody had told her that this animal was rabid, because it was not scared of humans or the houses where they lived."," Ve snu jí někdo řekl, že to zvíře má vzteklinu, poněvadž se nebojí lidí ani domů, v nichž bydlí."
"ringing","ring","Zvonil","zvonit","impf"," The phone was ringing."," Zvonil telefon."
"hear","hear","neslyšela","slyšet","impf"," She pulled the blanket over her head so she would not hear it."," Přetáhla si deku přes hlavu, aby ho neslyšela."
"say","say","říkají","říkat","impf"," People are getting used to her doing this sort of thing now — some still say they are worried about her."," Lidé už si u ní na takové jednání zvykají - a někteří dosud říkají, že o ni mají starost."
"stop","stop","přestanou","přestat","pf"," So they stop worrying for a while."," A tak si na určitou dobu přestanou starosti dělat."
"hope","hope","doufají","doufat","impf"," Her children say that they hope she has not taken to Living in the Past."," Její děti prý doufají, že se neuzavřela do minulosti."
"want","want","chce","chtít","impf"," “ Does she want to get married?"," "" A chce se vůbec vdávat?"
"startled","startle","polekala","polekat","pf"," This question startled Sam, coming as it did in that tone and after a considerable silence."," Ta otázka Sama polekala, když se s ní vytasila tím tónem a po delším mlčení."
"said","say","odpověděl","odpovědět","pf"," “ I don ’ t know, ” he said."," "" To já nevím, "" odpověděl."
"spoke","speak","promluvil","promluvit","pf"," They drove for a mile or two before he spoke."," Ujeli asi další míli nebo dvě, než promluvil."
"mean","mean","Chcete","chtít","impf"," “ You mean you can ’ t or you won ’ t? ”"," "" Chcete říct, že nemůžete, nebo nechcete? """
"mean","mean","nechcete","chtít","impf"," “ You mean you can ’ t or you won ’ t? ”"," "" Chcete říct, že nemůžete, nebo nechcete? """
"tell","tell","říct","říci","pf"," But I can tell you one thing that may put your mind at rest."," Ale můžu vám říct jedno, co vás možná uklidní."
"put","put","říct","říci","pf"," But I can tell you one thing that may put your mind at rest."," Ale můžu vám říct jedno, co vás možná uklidní."
"gone","go","šla","jít","impf"," Wherever she has gone, whatever she has decided, it will be the right thing for her."," Ať už šla kamkoli, ať se rozhodla jakkoli, bude to pro ni správné."
"decided","decide","rozhodla","rozhodnout","pf"," Wherever she has gone, whatever she has decided, it will be the right thing for her."," Ať už šla kamkoli, ať se rozhodla jakkoli, bude to pro ni správné."
"decides","decide","rozhodla","rozhodnout","pf"," Juliet decides to let this pass."," Juliet se rozhodla, že na to nebude reagovat."
"go","go","nechodí","chodit","impf"," She doesn ’ t go to church anymore, and except for those who become patients in the hospital, she hardly ever sees the people she knew when she was young, the people she went to school with."," Do kostela už nechodí a kromě těch, jež vídá jako pacienty ve špitále, se skoro vůbec nestýká s dřívějšími přáteli z doby svého mládí, ba ani se spolužačkami."
"went","go","nechodí","chodit","impf"," She doesn ’ t go to church anymore, and except for those who become patients in the hospital, she hardly ever sees the people she knew when she was young, the people she went to school with."," Do kostela už nechodí a kromě těch, jež vídá jako pacienty ve špitále, se skoro vůbec nestýká s dřívějšími přáteli z doby svého mládí, ba ani se spolužačkami."
"want","want","chtějí","chtít","impf"," Usually they want a woman experienced at marriage — though a good job doesn ’ t come amiss either."," Obyčejně chtějí ženu, jež má už s manželstvím zkušenosti - ale vzali by zavděk i manželkou s dobrým zaměstnáním."
"experienced","experience","má","mít","impf"," Usually they want a woman experienced at marriage — though a good job doesn ’ t come amiss either."," Obyčejně chtějí ženu, jež má už s manželstvím zkušenosti - ale vzali by zavděk i manželkou s dobrým zaměstnáním."
"do","do","uděláš","udělat","pf"," So what do you do then?"," A co potom uděláš?"
"do","do","uděláš","udělat","pf"," So what do you do then?"," A co potom uděláš?"
"Do","do","Jdeš","jít","impf"," Do you go in?"," Jdeš dovnitř?"
"go","go","Jdeš","jít","impf"," Do you go in?"," Jdeš dovnitř?"
"calls","call","zavolá","zavolat","pf"," He calls you into his room."," Tak on si tě zavolá do pokoje."
"see","see","podívat","podívat","pf"," I go in to see what he wants."," Zajdu se tam podívat, co potřebuje."
"wants","want","potřebuje","potřebovat","impf"," I go in to see what he wants."," Zajdu se tam podívat, co potřebuje."
"want","want","potřebuje","potřebovat","impf"," So what does he want?"," A co teda potřebuje?"
"hear","hear","slyšet","slyšet","impf"," This was asked and told in whispers, even if there was nobody to hear, even when they were in the neverland of their bed."," Ten rozhovor probíhal šeptem, i když je nemohl nikdo slyšet, ba dokonce i když byli na výlučném území vlastní postele."
"worked","work","dělá","dělat","impf"," She has worked on this floor for years, ever since the practice of keeping psychiatric patients close to home was introduced back in the seventies, and she knows many of the people who keep coming back."," Na tom patře dělá už léta, od té doby, co byla v sedmdesátých letech zavedena praxe umísťovat psychiatrické pacienty blízko domova, a zná mnoho lidí, kteří se k nim stále vracejí."
"introduced","introduce","zavedena","zavést","pf"," She has worked on this floor for years, ever since the practice of keeping psychiatric patients close to home was introduced back in the seventies, and she knows many of the people who keep coming back."," Na tom patře dělá už léta, od té doby, co byla v sedmdesátých letech zavedena praxe umísťovat psychiatrické pacienty blízko domova, a zná mnoho lidí, kteří se k nim stále vracejí."
"took","take","získala","získat","pf"," She took some extra courses to qualify herself for treating psychiatric cases, but it ’ s something she had a feeling for anyway."," Absolvovala několik kursů, aby získala kvalifikaci pro práci s psychiatrickými případy, ale pro to měla tak jako tak cit."
"seen","see","viděla","vidět","impf"," Sometime after she came back from Stratford, not having seen As You Like It, she had begun to be drawn to this work."," Někdy poté, co se vrátila ze Stratfordu, aniž viděla Jak se vám líbí, začala ji tahle práce přitahovat."
"begun","begin","začala","začít","pf"," Sometime after she came back from Stratford, not having seen As You Like It, she had begun to be drawn to this work."," Někdy poté, co se vrátila ze Stratfordu, aniž viděla Jak se vám líbí, začala ji tahle práce přitahovat."
"drawn","draw","přitahovat","přitahovat","impf"," Sometime after she came back from Stratford, not having seen As You Like It, she had begun to be drawn to this work."," Někdy poté, co se vrátila ze Stratfordu, aniž viděla Jak se vám líbí, začala ji tahle práce přitahovat."
"got","get","přišli","přijít","pf"," When her parents got home she was lying on the sofa, still in her boots and jacket, watching television."," Když přišli domů rodiče, ležela na pohovce, dosud obutá a oblečená, a dívala se na televizi."
"lying","lie","ležela","ležet","impf"," When her parents got home she was lying on the sofa, still in her boots and jacket, watching television."," Když přišli domů rodiče, ležela na pohovce, dosud obutá a oblečená, a dívala se na televizi."
"watching","watch","dívala","dívat","impf"," When her parents got home she was lying on the sofa, still in her boots and jacket, watching television."," Když přišli domů rodiče, ležela na pohovce, dosud obutá a oblečená, a dívala se na televizi."
"carried","carry","Nosila","nosit","impf"," “ I carried you way out in front. ”"," "" Nosila jsem tě takhle vepředu. """
"held","hold","Přidržela","přidržet","pf"," She held her hand an impossible distance in front of her body."," Přidržela ruku v nemožné vzdálenosti před tělem."
"convinced","convince","přesvědčila","přesvědčit","pf"," “ So now are you convinced? ”"," "" Tak co, už jsem tě přesvědčila? """
"need","need","potřebujeme","potřebovat","impf"," “ In case you ’ re wondering why we didn ’ t have any more, the answer is that you are the only kid we need."," "" Jestli je ti snad divné, proč jsme neměli víc dětí, tak ti povím, že ty jsi jediné děcko, jaké potřebujeme."
"held","hold","držet","držet","impf"," Maybe the strength and grace of the arm that must have held the reins, or the wrinkles in his childish forehead, the absorption and the pure effort there was in some way like Carla cleaning the big windows last spring."," Možná že síla a půvab paže, která musela držet uzdu, nebo vrásky na dětském čele, zaujatost a čisté úsilí působily v jistém smyslu jako Carla, když loni na jaře čistila velká okna."
"cleaning","clean","čistila","čistit","impf"," Maybe the strength and grace of the arm that must have held the reins, or the wrinkles in his childish forehead, the absorption and the pure effort there was in some way like Carla cleaning the big windows last spring."," Možná že síla a půvab paže, která musela držet uzdu, nebo vrásky na dětském čele, zaujatost a čisté úsilí působily v jistém smyslu jako Carla, když loni na jaře čistila velká okna."
"laugh","laugh","smála","smát","impf"," Her strong legs in her shorts, her broad shoulders, her big swipes at the glass, and then the way she had splayed herself out as a joke, inviting or even commanding Sylvia to laugh."," Její pevné nohy v šortkách, široká ramena, velké rozmachy po skle, a potom jak se z legrace rozplácla a přitom vyzývala Sylvii, ba dokonce jí rozkazovala, aby se smála."
"came","come","Přišel","přijít","pf"," A minister came to visit her and he and I got into a big stupid row about the existence of God or some such hot topic."," Přišel ji navštívit farář a já jsem se s ním pitomě těžce pohádala o existenci Boha nebo o něčem tak choulostivém."
"got","get","Přišel","přijít","pf"," A minister came to visit her and he and I got into a big stupid row about the existence of God or some such hot topic."," Přišel ji navštívit farář a já jsem se s ním pitomě těžce pohádala o existenci Boha nebo o něčem tak choulostivém."
"visit","visit","navštívit","navštívit","pf"," A minister came to visit her and he and I got into a big stupid row about the existence of God or some such hot topic."," Přišel ji navštívit farář a já jsem se s ním pitomě těžce pohádala o existenci Boha nebo o něčem tak choulostivém."
"found","find","našla","najít","pf"," This was a letter that Juliet found years later."," Ten dopis našla Juliet po letech."
"written","write","napsala","napsat","pf"," She had gone back to the house of her childhood once more, for Sara ’ s funeral, some months after that letter was written."," Do domu svého dětství se vrátila ještě jednou, na Sařin pohřeb, několik měsíců poté, co napsala ten dopis."
"understand","understand","nepochopil","pochopit","pf"," People gave her casually curious looks, nobody seemed to understand that she was in anguish."," Lidé se po ní zvědavě ohlíželi a nikdo zřejmě nepochopil, že se jí zmocnila úzkost."
"waiting","wait","Čekat","čekat","impf"," “ I ’ m not waiting."," "" Čekat nebudu."
"understand","understand","Rozumíte","rozumět","impf"," You understand that?"," Rozumíte?"
"did","do","nešlo","jít","impf"," She did not care about the chain at all, really — she could not imagine going around with your name hanging on your neck."," O řetízek jí vůbec nešlo - nedovedla si ani představit, že by chodila se jménem pověšeným na krku."
"going","go","nešlo","jít","impf"," She did not care about the chain at all, really — she could not imagine going around with your name hanging on your neck."," O řetízek jí vůbec nešlo - nedovedla si ani představit, že by chodila se jménem pověšeným na krku."
"imagine","imagine","představit","představit","pf"," She did not care about the chain at all, really — she could not imagine going around with your name hanging on your neck."," O řetízek jí vůbec nešlo - nedovedla si ani představit, že by chodila se jménem pověšeným na krku."
"going","go","chodila","chodit","impf"," She did not care about the chain at all, really — she could not imagine going around with your name hanging on your neck."," O řetízek jí vůbec nešlo - nedovedla si ani představit, že by chodila se jménem pověšeným na krku."
"wanted","want","Chtěla","chtít","impf"," She just wanted to have an errand to do, someplace to go."," Chtěla mít jenom nějakou pochůzku, cíl, kam by šla."
"do","do","šla","jít","impf"," She just wanted to have an errand to do, someplace to go."," Chtěla mít jenom nějakou pochůzku, cíl, kam by šla."
"go","go","šla","jít","impf"," She just wanted to have an errand to do, someplace to go."," Chtěla mít jenom nějakou pochůzku, cíl, kam by šla."
"talked","talk","promluvil","promluvit","pf"," “ I talked to Delphine this afternoon, Lauren."," "" Dnes odpoledne jsem si promluvil s Delphinou, Lauren."
"told","tell","Řekl","říci","pf"," I told her about the baby."," Řekl jsem jí o tom děťátku."
"told","tell","Neprozradil","prozradit","pf"," I never told you the baby was adopted because it made everything seem worse — that we adopted that baby, and then the way we screwed up."," Neprozradil jsem ti, že jsme ho adoptovali, protože tím se zdá všechno ještě horší - že jsme to dítě adoptovali a potom jsme všechno zkazili."
"seem","seem","zdá","zdát","impf"," I never told you the baby was adopted because it made everything seem worse — that we adopted that baby, and then the way we screwed up."," Neprozradil jsem ti, že jsme ho adoptovali, protože tím se zdá všechno ještě horší - že jsme to dítě adoptovali a potom jsme všechno zkazili."
"trying","try","snažili","snažit","impf"," Five years trying, we never thought we ’ d get pregnant, so we adopted."," Pět let jsme se snažili, ale už to vypadalo, že Eileen neotěhotní, a tak jsme se rozhodli pro adopci."
"took","take","vzal","vzít","pf"," Eric took them out in his boat."," Eric je vzal v člunu na moře."
"said","say","vyjádřil","vyjádřit","pf"," As Sam said, like a house afire."," Hned si kápli do noty, jak to vyjádřil Sam."
"read","read","četla","číst","impf"," When she read the letter, Juliet winced, as anybody does on discovering the preserved and disconcerting voice of some past fabricated self."," Když Juliet ten dopis četla, trhla sebou jako každý, kdo objeví zachovaný a znepokojivý hlas nějakého jiného a vymyšleného já."
"winced","wince","trhla","trhnout","pf"," When she read the letter, Juliet winced, as anybody does on discovering the preserved and disconcerting voice of some past fabricated self."," Když Juliet ten dopis četla, trhla sebou jako každý, kdo objeví zachovaný a znepokojivý hlas nějakého jiného a vymyšleného já."
"discovering","discover","objeví","objevit","pf"," When she read the letter, Juliet winced, as anybody does on discovering the preserved and disconcerting voice of some past fabricated self."," Když Juliet ten dopis četla, trhla sebou jako každý, kdo objeví zachovaný a znepokojivý hlas nějakého jiného a vymyšleného já."
"remembered","remember","napadlo","napadnout","pf"," Then she thought that some shift must have taken place, at that time, which she had not remembered."," Pak ji napadlo, že v té době muselo dojít k nějakému posunu, na který se už nepamatuje."
"thought","think","nepamatuje","pamatovat","impf"," Then she thought that some shift must have taken place, at that time, which she had not remembered."," Pak ji napadlo, že v té době muselo dojít k nějakému posunu, na který se už nepamatuje."
"remembered","remember","nepamatuje","pamatovat","impf"," Then she thought that some shift must have taken place, at that time, which she had not remembered."," Pak ji napadlo, že v té době muselo dojít k nějakému posunu, na který se už nepamatuje."
"sitting","sit","seděla","sedět","impf"," The large-limbed, uncomfortable, dazzling girl was sitting there at last, in the room that had been filled with thoughts of her."," Konečně tam ta statná, nejistá úžasná žena seděla, v pokoji prosyceném myšlenkami na ni."
"smiling","smile","usmívala","usmívat","impf"," She was faintly smiling, belatedly nodding."," Slabě se usmívala a se zpožděním přikyvovala."
"threatened","threaten","vyhrožovali","vyhrožovat","impf"," Both of them threatened the use of pills and razors."," Oba vyhrožovali, že spolykají prášky nebo že se podřežou."
"do","do","pojďme","jít","impf"," “ Oh God, let ’ s not do this, ” Eileen had said once."," "" Ach bože, pojďme s tím přestat, "" řekla Eileen jednou."
"said","say","řekla","říci","pf"," “ Oh God, let ’ s not do this, ” Eileen had said once."," "" Ach bože, pojďme s tím přestat, "" řekla Eileen jednou."
"stop","stop","přestaňme","přestat","pf"," “ Please, please, let ’ s stop doing this. ”"," "" Prosím tě, prosím, přestaňme vyvádět. """
"develop","develop","vyvíjet","vyvíjet","impf"," According to her the place had been a catchall, literally, for those who were genuinely mentally ill, or senile, or those who would never develop normally, one way or another, or people whose families could not or would not cope with them."," Došla k závěru, že ústav je doslova odkladištěm těch, co jsou mentálně choří a senilní, nemohou se tak či onak vyvíjet normálně nebo o něž se rodiny nemohou či nechtějí starat."
"owned","own","vlastnil","vlastnit","impf"," Originally this had been a private hospital, owned and run by a doctor."," Ústav byl původně soukromá nemocnice, kterou vlastnil a vedl jistý doktor."
"run","run","vedl","vést","impf"," Originally this had been a private hospital, owned and run by a doctor."," Ústav byl původně soukromá nemocnice, kterou vlastnil a vedl jistý doktor."
"come","come","Přijel","přijet","pf"," He had come for a medical thing, at the hospital, just a routine sort of thing."," Přijel kvůli lékařské prohlídce ve špitálu, jde o takovou rutinní záležitost."
"come","come","jde","jít","impf"," He had come for a medical thing, at the hospital, just a routine sort of thing."," Přijel kvůli lékařské prohlídce ve špitálu, jde o takovou rutinní záležitost."
"say","say","říct","říci","pf"," Enough to say that it took three boats, three ferries, to get there from here."," Stačí říct, že odtud se tam cestuje třemi loděmi, trajekty."
"drove","drive","Odvedl","odvést","pf"," He led her to a dirty white Volkswagen van, parked on a side street, and they drove to a restaurant."," Odvedl ji ke špinavě bílé dodávce Volkswagen, zaparkované v jedné boční ulici, a zajeli spolu do restaurace."
"thought","think","Zdálo","zdát","impf"," The van smelled of the ocean, she thought, of seaweed and fish and rubber."," Zdálo se jí, že auto páchne oceánem, chaluhami, rybinou a gumou."
"smelled","smell","páchne","páchnout","impf"," The van smelled of the ocean, she thought, of seaweed and fish and rubber."," Zdálo se jí, že auto páchne oceánem, chaluhami, rybinou a gumou."
"seems","seem","Zdá","zdát","impf"," In fact it seems rather like a miracle."," Zdá se to skoro jako zázrak."
"choose","choose","zvolila","zvolit","pf"," Where had she been all the time and why did she choose just that moment for her reappearance?"," Kde celou tu dobu byla a proč si zvolila k návratu právě ten okamžik?"
"described","describe","vylíčil","vylíčit","pf"," I am sure your husband has described it to you."," Manžel ti to jistě vylíčil."
"talking","talk","Mluvili","mluvit","impf"," We were talking at the patio door and I — facing out — was the first to see this white something — descending on us out of the night."," Mluvili jsme spolu u dveří do patia, a protože jsem byla otočená tváří ven, spatřila jsem jako první cosi bílého, jak se to na nás ze tmy hrne."
"see","see","spatřila","spatřit","pf"," We were talking at the patio door and I — facing out — was the first to see this white something — descending on us out of the night."," Mluvili jsme spolu u dveří do patia, a protože jsem byla otočená tváří ven, spatřila jsem jako první cosi bílého, jak se to na nás ze tmy hrne."
"think","think","Myslím","myslet","impf"," I think I shrieked out loud."," Myslím, že jsem hlasitě vykřikla."
"heard","hear","neslyšela","slyšet","impf"," People there knew that the Shakespeare plays were being put on in Stratford, but Robin had never heard of anybody going to see one."," Tamější lidé věděli, že se ve Stratfordu uvádějí Shakespearovy hry, ale Robin neslyšela, že by se na některou někdo vypravil."
"looked","look","dívalo","dívat","impf"," People like Willard were afraid of being looked down on by the people in the audience, as well as having the problem of not following the language."," Lidé jako Willard měli obavy, že by se na ně publikum dívalo spatra i že by těžko rozuměli jeho jazyku."
"following","follow","rozuměli","rozumět","impf"," People like Willard were afraid of being looked down on by the people in the audience, as well as having the problem of not following the language."," Lidé jako Willard měli obavy, že by se na ně publikum dívalo spatra i že by těžko rozuměli jeho jazyku."
"despised","despise","Pohrdala","pohrdat","impf"," She despised her parents, their house, their backyard, their photo albums, their vacations, their Cuisinart, their powder room, their walk-in closets, their underground lawn-sprinkling system."," Pohrdala rodiči, jejich domkem, dvorečkem, alby s fotografiemi, jejich dovolenými, kýčovitým vkusem, toaletou, šatnami, podzemním systémem zavlažovačů."
"used","use","použila","použít","pf"," In the brief note she had written she had used the word authentic."," Ve stručném vzkazu, který jim tam nechala, použila slovo autenticky."
"felt","feel","cítila","cítit","impf"," I have always felt the need of a more authentic kind of life."," Vždycky jsem cítila potřebu žít víc autenticky."
"expect","expect","očekávat","očekávat","impf"," I know I cannot expect you to understand this."," Já vím, nemůžu očekávat, že to pochopíte."
"understand","understand","pochopíte","pochopit","pf"," I know I cannot expect you to understand this."," Já vím, nemůžu očekávat, že to pochopíte."
"keep","keep","neudrží","udržet","pf"," Apparently pyjamas are not the ideal for your trousseau but nightgowns are no good to keep you warm and I hate them anyway, because they always end up getting tangled around your middle."," Pyžama zřejmě nejsou do výbavy ideální, ale košile neudrží člověka v teple a já je beztak nesnáším, protože nakonec se člověku jenom nachmoucají kolem pasu."
"stock","stock","zásobila","zásobit","pf"," Ginny says I should stock up while I have the chance, because if there is a War coming in China a lot of silk things will get scarce."," Ginny mi radí, abych se pořádně zásobila, protože jestli v Číně dojde k válce, hedvábí bude vzácné."
"coming","come","dojde","dojít","pf"," Ginny says I should stock up while I have the chance, because if there is a War coming in China a lot of silk things will get scarce."," Ginny mi radí, abych se pořádně zásobila, protože jestli v Číně dojde k válce, hedvábí bude vzácné."
"did","do","udělá","udělat","pf"," If you did that for a moment, you had to put up with its hitting you again, a great crippling whack in the chest."," Pokud to člověk udělá třeba jenom na chvíli, musí se smířit s tím, že ho udeří znovu, že ho až k zmrzačení tvrdě práskne do hrudi."
"hitting","hit","udeří","udeřit","pf"," If you did that for a moment, you had to put up with its hitting you again, a great crippling whack in the chest."," Pokud to člověk udělá třeba jenom na chvíli, musí se smířit s tím, že ho udeří znovu, že ho až k zmrzačení tvrdě práskne do hrudi."
"see","see","Neviděla","vidět","impf"," “ I didn ’ t see all of it."," "" Neviděla jsem ji až do konce."
"blinked","blink","Mrkala","mrkat","impf"," I blinked and blinked but I couldn ’ t get rid of it and I had to get up and go to the Ladies and try to wash it out."," Mrkala jsem, ale ne a ne se jí zbavit, a tak jsem musela vstát, odejít na dámy a pokoušela jsem se ji vypláchnout."
"blinked","blink","Mrkala","mrkat","impf"," I blinked and blinked but I couldn ’ t get rid of it and I had to get up and go to the Ladies and try to wash it out."," Mrkala jsem, ale ne a ne se jí zbavit, a tak jsem musela vstát, odejít na dámy a pokoušela jsem se ji vypláchnout."
"go","go","odejít","odejít","pf"," I blinked and blinked but I couldn ’ t get rid of it and I had to get up and go to the Ladies and try to wash it out."," Mrkala jsem, ale ne a ne se jí zbavit, a tak jsem musela vstát, odejít na dámy a pokoušela jsem se ji vypláchnout."
"try","try","pokoušela","pokoušet","impf"," I blinked and blinked but I couldn ’ t get rid of it and I had to get up and go to the Ladies and try to wash it out."," Mrkala jsem, ale ne a ne se jí zbavit, a tak jsem musela vstát, odejít na dámy a pokoušela jsem se ji vypláchnout."
"shut","shut","zavřela","zavřít","pf"," The door of that bedroom was shut and in time could be passed without disturbance."," Dveře do toho pokoje zavřela a časem už kolem nich dokázala chodit bez rozrušení."
"passed","pass","chodit","chodit","impf"," The door of that bedroom was shut and in time could be passed without disturbance."," Dveře do toho pokoje zavřela a časem už kolem nich dokázala chodit bez rozrušení."
"seen","see","vidět","vidět","impf"," Bedrock stuck out of the valley walls — the only place for many miles around where such massive rocks were to be seen."," Ze strání vyčnívaly skály - široko daleko jediné místo, kde bylo vidět tak mohutná skaliska."
"paid","pay","platilo","platit","impf"," Juliet remembered coming here when there was a special park which you paid to enter."," Juliet se vybavovaly vzpomínky na zvláštní park, který tu býval a kde se platilo vstupné."
"remember","remember","nepamatovala","pamatovat","impf"," In the park there was a fountain, a teahouse where they served strawberry shortcake and ice cream — and surely other things which she could not remember."," V parku měli fontánu a čajovnu, kde jste dostali jahodové zákusky a zmrzlinu - a jistě i leccos jiného, na co už se nepamatovala."
"named","name","pojmenovali","pojmenovat","pf"," Caves in the rock were named after each of the Seven Dwarfs."," Jeskyňky ve skalách pojmenovali podle Sedmi trpaslíků."
"came","come","přijela","přijet","pf"," Even when she was going to college, and came home on a visit, she was still the same — a girl going to school."," Ještě na vysoké, kdykoli přijela domů na návštěvu, si připadala stále stejná - jako věčná školačka."
"Leave","leave","zapomněla","zapomenout","pf"," Leave Sara to do that — though Sara might have forgotten just what the prize was for."," To obstará Sara - ačkoliv ta už možná zapomněla, za co ta cena byla."
"forgotten","forget","zapomněla","zapomenout","pf"," Leave Sara to do that — though Sara might have forgotten just what the prize was for."," To obstará Sara - ačkoliv ta už možná zapomněla, za co ta cena byla."
"represent","represent","Představuje","představovat","impf"," “ It ’ s said to represent a racehorse, ” Sylvia said."," "" Představuje prý dostihového koně, "" vysvětlovala Sylvia."
"see","see","vidíš","vidět","impf"," The rider, too, the boy, you can see he ’ s urging the horse on to the limit of its strength. ”"," Ten jezdec, ten chlapec, toho koně, jak vidíš, taky pobízí, aby ze sebe vydal, co může. """
"mention","mention","připomněl","připomenout","pf"," She did not mention that the boy had made her think of Carla, and she could not now have said why."," Neprozradila, že ten chlapec jí připomněl Carlu, a teď by ani nedovedla vysvětlit proč."
"invaded","invade","vtrhl","vtrhnout","pf"," Laughter in their bed, on Sunday mornings, had made Juliet feel as if the house had been invaded by a stealthy, even shameful, disturbance, not favorable to herself."," Když se z jejich postele ozýval v neděli ráno smích, Juliet měla pocit, jako by do domu vtrhl pokradmu jakýsi rozruch, jí nijak příznivě nakloněný."
"forgotten","forget","zapomněla","zapomenout","pf"," This was something Juliet had forgotten about, or hadn ’ t known."," Na to už Juliet zapomněla nebo o tom ani nevěděla."
"effect","effect","uskutečnit","uskutečnit","pf"," Sweating by now, and covered with dust, she got to work to effect this transformation."," Celá zpocená a uprášená se pokoušela tu proměnu uskutečnit."
"come","come","chodí","chodit","impf"," “ People come to see Tessa, ” she said, sitting down across from him."," "" Za Tessou chodí lidi, "" vykládala a posadila se proti němu."
"sitting","sit","posadila","posadit","pf"," “ People come to see Tessa, ” she said, sitting down across from him."," "" Za Tessou chodí lidi, "" vykládala a posadila se proti němu."
"occurred","occur","Napadla","napadnout","pf"," The wild idea occurred to him that she might be perverse enough, independent enough, to be friends with a girl who was a semi-pro, a casual rural prostitute."," Napadla ho divoká představa, že by Nancy mohla být natolik zvrácená a natolik samostatná, aby se přátelila s děvčetem poněkud lehčího ražení, příležitostnou venkovskou prostitutkou."
"remained","remain","zůstala","zůstat","pf"," To have remained friends, anyway, with a girl who had turned bad."," Aby zůstala přítelkyní zkažené dívky."
"read","read","Četla","číst","impf"," She read his thoughts — she was sometimes smart."," Četla mu myšlenky - někdy jí to zapalovalo."
"remember","remember","Napadlo","napadnout","pf"," I do remember thinking I should take yes back and say I needed time to think it over, but I could hardly do that without landing us both in a worse muddle of embarrassment than ever."," Napadlo mě, jak si vzpomínám, že bych to ano měla vzít zpátky a vymluvit se, že potřebuju čas na rozmyšlenou, ale nešlo to, proto že tím bych nás oba uvrhla do ještě horšího zmatku a rozpaků než předtím."
"remember","remember","vzpomínám","vzpomínat","impf"," I do remember thinking I should take yes back and say I needed time to think it over, but I could hardly do that without landing us both in a worse muddle of embarrassment than ever."," Napadlo mě, jak si vzpomínám, že bych to ano měla vzít zpátky a vymluvit se, že potřebuju čas na rozmyšlenou, ale nešlo to, proto že tím bych nás oba uvrhla do ještě horšího zmatku a rozpaků než předtím."
"thinking","think","měla","mít","impf"," I do remember thinking I should take yes back and say I needed time to think it over, but I could hardly do that without landing us both in a worse muddle of embarrassment than ever."," Napadlo mě, jak si vzpomínám, že bych to ano měla vzít zpátky a vymluvit se, že potřebuju čas na rozmyšlenou, ale nešlo to, proto že tím bych nás oba uvrhla do ještě horšího zmatku a rozpaků než předtím."
"think","think","měla","mít","impf"," I do remember thinking I should take yes back and say I needed time to think it over, but I could hardly do that without landing us both in a worse muddle of embarrassment than ever."," Napadlo mě, jak si vzpomínám, že bych to ano měla vzít zpátky a vymluvit se, že potřebuju čas na rozmyšlenou, ale nešlo to, proto že tím bych nás oba uvrhla do ještě horšího zmatku a rozpaků než předtím."
