"work","work","Pracujete","pracovat","impf"," "" Do you work here at home? "" I asked."," "" Pracujete tady doma? "" vyzvídala jsem."
"thought","think","pomyslela","pomyslet","pf"," Worried, I thought."," Dělá si starosti, pomyslela jsem si."
"sat","sit","seděli","sedět","impf"," Across from Maria and Colin, on Sam and Ada 's right, sat the two people we had come to meet."," Naproti Marii a Colinovi, po Samově a Adině pravici, seděli ti dva lidé, kvůli nimž jsme sem přišli."
"come","come","přišli","přijít","pf"," Across from Maria and Colin, on Sam and Ada 's right, sat the two people we had come to meet."," Naproti Marii a Colinovi, po Samově a Adině pravici, seděli ti dva lidé, kvůli nimž jsme sem přišli."
"hear","hear","slyšet","slyšet","impf"," In that last, lost moment I needed more than anything on earth to be able to hear whatever was coming."," V posledním okamžiku naprostého odevzdání při milování jsem chtěla víc než kdy jindy hlavně slyšet, zda se něco neblíží."
"seemed","seem","Zdálo","zdát","impf"," After that he seemed content with my silence."," Zdálo se, že se po této příhodě s mým mlčením vyrovnal."
"please","please","těšilo","těšit","impf"," In an odd way it seemed even to please him, to become erotic in and of itself."," Podivným způsobem ho nějak i těšilo, že ve mně vzbuzuje takovou vášeň."
"amused","amuse","pobavilo","pobavit","pf"," That amused me."," To mě pobavilo."
"felt","feel","Cítila","cítit","impf"," I felt my breath go high and thin."," Cítila jsem, jak se mi úží dech v hrdle a vytrácí se."
"seem","seem","zdáte","zdát","impf"," You seem ... more solitary than I ever thought you were, more adventurous."," Vy se zdáte ... mnohem samostatnější, než jsem vás znávala, a mnohem odvážnější."
"thought","think","zdáte","zdát","impf"," You seem ... more solitary than I ever thought you were, more adventurous."," Vy se zdáte ... mnohem samostatnější, než jsem vás znávala, a mnohem odvážnější."
"take","take","vzít","vzít","pf"," Sam and I are going to take you and Joe and Yolie, if anybody can find her, to that little place Joe and I had lunch yesterday."," Chceme totiž vzít vás, Joea a Yolie, jestli ji někdo vypátrá, do té malé hospůdky, kam jsme včera zašli na oběd s Joem."
"find","find","vypátrá","vypátrat","pf"," Sam and I are going to take you and Joe and Yolie, if anybody can find her, to that little place Joe and I had lunch yesterday."," Chceme totiž vzít vás, Joea a Yolie, jestli ji někdo vypátrá, do té malé hospůdky, kam jsme včera zašli na oběd s Joem."
"call","call","říkal","říkat","impf"," What did you call it, Joe?"," Jak jste tam tomu říkal?"
"told","tell","Pověděla","povědět","pf"," I told him, finally, on a day when he had asked me to go with him down off the Mountain and over to Chattanooga, to hear an organ concert in one of the big Episcopal churches there."," Pověděla jsem mu to nakonec v den, kdy mě požádal, abych s ním šla do Chattanoogy na varhanní koncert, který se konal v jednom z místních velkých episkopálních kostelů."
"asked","ask","požádal","požádat","pf"," I told him, finally, on a day when he had asked me to go with him down off the Mountain and over to Chattanooga, to hear an organ concert in one of the big Episcopal churches there."," Pověděla jsem mu to nakonec v den, kdy mě požádal, abych s ním šla do Chattanoogy na varhanní koncert, který se konal v jednom z místních velkých episkopálních kostelů."
"go","go","šla","jít","impf"," I told him, finally, on a day when he had asked me to go with him down off the Mountain and over to Chattanooga, to hear an organ concert in one of the big Episcopal churches there."," Pověděla jsem mu to nakonec v den, kdy mě požádal, abych s ním šla do Chattanoogy na varhanní koncert, který se konal v jednom z místních velkých episkopálních kostelů."
"appeared","appear","objevil","objevit","pf"," As if summoned by a whistle that only dogs and waiters can hear, a young man in black pants and bow tie and a starched white shirt appeared at her side."," A to už se u ní objevil mladík v černých kalhotách, s motýlkem a v naškrobené bílé košili, jako by ho přivolala píšťalkou, kterou dokážou zaslechnout pouze psi a číšníci."
"summoned","summon","přivolala","přivolat","pf"," As if summoned by a whistle that only dogs and waiters can hear, a young man in black pants and bow tie and a starched white shirt appeared at her side."," A to už se u ní objevil mladík v černých kalhotách, s motýlkem a v naškrobené bílé košili, jako by ho přivolala píšťalkou, kterou dokážou zaslechnout pouze psi a číšníci."
"hear","hear","zaslechnout","zaslechnout","pf"," As if summoned by a whistle that only dogs and waiters can hear, a young man in black pants and bow tie and a starched white shirt appeared at her side."," A to už se u ní objevil mladík v černých kalhotách, s motýlkem a v naškrobené bílé košili, jako by ho přivolala píšťalkou, kterou dokážou zaslechnout pouze psi a číšníci."
"nodded","nod","přikývl","přikývnout","pf"," Ada said something to him in soft, rapid Italian, and he nodded and made a little bow and went away."," Ada mu něco přikázala měkkou, rychlou italštinou, on přikývl, lehce se uklonil a zase zmizel."
"Tell","tell","vyprávějte","vyprávět","impf"," "" Now, "" Ada said. "" Tell us all about it."," "" A teď nám o tom výletu vyprávějte! "" vybídla mě."
"laughed","laugh","zasmál","zasmát","pf"," We laughed again, and I was lost."," Znovu se zasmál - a já byla ztracená."
"filled","fill","zaplnili","zaplnit","pf"," I think we could have filled the great pennon-hung main chapel if we had chosen;"," Podle mne bychom svatebčany zaplnili velkou chrámovou loď hlavní kaple vyzdobené praporci, kdybychom se pro to rozhodli."
"chosen","choose","rozhodli","rozhodnout","pf"," I think we could have filled the great pennon-hung main chapel if we had chosen;"," Podle mne bychom svatebčany zaplnili velkou chrámovou loď hlavní kaple vyzdobené praporci, kdybychom se pro to rozhodli."
"settle","settle","neusadil","usadit","pf"," The Age of Aquarius drifted over the Mountain like smoke and did not settle."," Věk Vodnáře přes Horu převanul jako kouřový závoj a neusadil se tam."
"felt","feel","cítila","cítit","impf"," Somehow I felt, just then, like a bride myself, tremulous and breath-held with excitement."," Sama jsem se nějak cítila vlastně jako nevěsta, rozechvělá a zalykající se vzrušením."
"liked","like","Líbil","líbit","impf"," I liked the deep sense it gave me of nurturing, of caring for and making happy the people whose lives were intertwined with ours."," Líbil se mi pocit hlubokého uspokojení, který mi přinášelo nasycení lidí, jejichž životy byly spojeny s našimi, péče o ně a o jejich zábavu."
"Do","do","Nedělejte","dělat","impf"," "" Do n't, love, "" I said softly."," "" Nedělejte to, srdíčko, "" varovala jsem ji tiše."
"laughed","laugh","smála","smát","impf"," this woman laughed as oncoming cars veered out of the way of the Opel, blatting their horns, their drivers mouthing silent curses and shaking fists."," Tato žena se smála, když opelu z cesty uhýbala auta, jejichž klaksony troubily a řidiči vykřikovali kletby a hrozili zaťatými pěstmi."
"leaned","lean","opřela","opřít","pf"," This woman leaned her head far back on the seat, stretched her arms, and arched her back until the linen of her dress threatened to part over her breasts."," Tato žena si opřela hlavu o sedadlo, protáhla paže a vyklenula se tak, že se jí lněná látka šatů na prsou div neroztrhla."
"stretched","stretch","protáhla","protáhnout","pf"," This woman leaned her head far back on the seat, stretched her arms, and arched her back until the linen of her dress threatened to part over her breasts."," Tato žena si opřela hlavu o sedadlo, protáhla paže a vyklenula se tak, že se jí lněná látka šatů na prsou div neroztrhla."
"leaned","lean","naklonila","naklonit","pf"," This woman clung to the arm of the man in the driver 's seat, leaned her head over to bite his shoulder none too gently, sang a little, hummed the rest of the way."," Tato žena se tiskla k paži muže, který řídil, naklonila se, aby ho kousla do ramene, a ne zrovna něžně, chvilku si zpívala a zbytek cesty pak pobrukovala nějakou melodii."
"sang","sing","zpívala","zpívat","impf"," This woman clung to the arm of the man in the driver 's seat, leaned her head over to bite his shoulder none too gently, sang a little, hummed the rest of the way."," Tato žena se tiskla k paži muže, který řídil, naklonila se, aby ho kousla do ramene, a ne zrovna něžně, chvilku si zpívala a zbytek cesty pak pobrukovala nějakou melodii."
"slap","slap","uhodit","uhodit","pf"," I thought it would be a great pleasure to slap her sweaty, supercilious face."," Hlavou mi prolétlo, že by mi způsobilo velkou rozkoš, kdybych ji mohla uhodit přes tu zpocenou, arogantní tvář."
"handle","handle","zvládnout","zvládnout","pf"," Joe could handle her, though; one soft drawled sentence would cut her down to proper size."," Ale Joe by ji dokázal zvládnout - stačila by jedna věta pronesená tichým hlasem s tím jižanským táhlým přízvukem, která by ji vrátila tam, kam patří."
"do","do","prováděl","provádět","impf"," I had heard him do it over and over again."," Slýchala jsem ho, jak něco podobného prováděl lidem napořád."
"smiled","smile","usmál","usmát","pf"," "" Maybe it was n't Vidal, "" Joe said, not in his school voice, and smiled, and shrugged."," "" Možná to nebyl Vidal, "" připustil Joe, ne však tím akademickým hlasem, usmál se a pokrčil rameny."
"asked","ask","nežádal","žádat","impf"," "" God forbid, "" he said, but he asked for no explanation and I gave him none."," "" Bůh nedopusť, "" hlesl Sam, ale vysvětlení po mně nežádal a já mu ani žádné neposkytla."
"gave","give","neposkytla","poskytnout","pf"," "" God forbid, "" he said, but he asked for no explanation and I gave him none."," "" Bůh nedopusť, "" hlesl Sam, ale vysvětlení po mně nežádal a já mu ani žádné neposkytla."
"fall","fall","nedopadneme","dopadnout","pf"," "" We 're going to fall and never land. """," "" Zřítíme se dolů volným pádem, ale nikdy nedopadneme na zem! """
"bore","bear","měla","mít","impf"," darkness and wildness bore me up like invisible hands. I felt sur-really clear and focused and surefooted, a creature of the night, a wild thing."," Hlavu jsem měla jaksi nepřirozeně pročištěnou, viděla jsem zaostřeně a kráčela jsem jistým krokem, jako stvoření noci, divoké zvíře."
"fall","fall","neupadnu","upadnout","pf"," I was not going to fall, and I would not let him fall."," Já neupadnu a nenechám upadnout jeho."
"fall","fall","neupadnu","upadnout","pf"," I was not going to fall, and I would not let him fall."," Já neupadnu a nenechám upadnout jeho."
"let","let","nenechám","nechat","pf"," I was not going to fall, and I would not let him fall."," Já neupadnu a nenechám upadnout jeho."
"fall","fall","upadnout","upadnout","pf"," I was not going to fall, and I would not let him fall."," Já neupadnu a nenechám upadnout jeho."
"fall","fall","upadnout","upadnout","pf"," I was not going to fall, and I would not let him fall."," Já neupadnu a nenechám upadnout jeho."
"Come","come","pojď","jít","impf"," "" Come on, "" I whispered back to him."," "" Jen pojď, "" zašeptala jsem k němu dozadu."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Come on, "" I whispered back to him."," "" Jen pojď, "" zašeptala jsem k němu dozadu."
"sensed","sense","Vycítila","vycítit","pf"," But I sensed that she was reaching for reassurance, the young woman to the older one."," Vycítila jsem však, že žádá spíš o podporu, kterou hledá mladá žena u starší."
"get","get","přijedeme","přijet","pf"," "" He 'll be there when we get in, "" she said, smoothing her silver hair back."," "" Bude tam čekat, až přijedeme, "" informovala nás a uhladila si stříbrné vlasy dozadu."
"stays","stay","zůstane","zůstat","pf"," Joe will be fine in a few hours, if he stays quiet and keeps drinking water and juice."," Joe bude za pár hodin v pořádku, pokud zůstane ležet v klidu a bude dál pít vodu a ovocné šťávy."
"keep","keep","měl","mít","impf"," After that, he 's to use the crutches and keep the walking to a minimum."," I pak by se měl pohybovat pouze za pomocí berlí a chůzi by měl omezit na minimum."
"keep","keep","měl","mít","impf"," After that, he 's to use the crutches and keep the walking to a minimum."," I pak by se měl pohybovat pouze za pomocí berlí a chůzi by měl omezit na minimum."
"followed","follow","následovala","následovat","impf"," This was followed by a series of yipping yelps and a long, eerie cry I thought might be the Alabama version of a Rebel yell."," Zaječeli jednohlasně závěrečná slova : "" Vzdouvej se, přílive, vzdouvej! "" Po písni následovala řada prudkých výkřiků a nakonec jeden táhlý, tajuplný."
"beat","beat","tloukli","tlouci","impf"," One or two of them beat on the piano with the flat of their hands."," Jeden dva muži tloukli na desku piana plochou dlaní."
"struck","strike","spustil","spustit","pf"," The piano player struck up "" Dixie, "" and they joined in."," Pianista pak spustil Dixie a oni se k němu přidali."
"joined","join","přidali","přidat","pf"," The piano player struck up "" Dixie, "" and they joined in."," Pianista pak spustil Dixie a oni se k němu přidali."
"offer","offer","nabídnout","nabídnout","pf"," He held almost every office for which he ran, and almost every honor Trinity had to offer, and I think there is a lot of money in his family."," Získal téměř všechny posty, o něž se ucházel, a prakticky veškerá vyznamenání, která Trinity mohla nabídnout."
"turn","turn","otočte","otočit","pf"," Here, turn around, both of you, and throw a coin in over your shoulder."," A teď se oba otočte a hoďte tu minci přes rameno do fontány."
"feeling","feel","cítila","cítit","impf"," "" Do, "" I said, feeling my chest redden."," "" To ano, "" přitakala jsem a cítila jsem, jak se mi na prsou rozlévá červeň."
"enjoy","enjoy","těším","těšit","impf"," "" I 'll enjoy explaining to Colin why you 're in the Firenze pokey. """," "" Už se těším, jak budu Colinovi vyprávět, proč jste tady uvízla. """
"mean","mean","myslíte","myslet","impf"," "" How do you mean? """," "" Jak to myslíte? """
"talk","talk","mluvit","mluvit","impf"," I did not want to talk about this."," O tomhle jsem mluvit nechtěla."
"want","want","nechtěla","chtít","impf"," I did not want to talk about this."," O tomhle jsem mluvit nechtěla."
"moved","move","nepohnul","pohnout","pf"," None moved."," Nikdo se ani nepohnul."
"turned","turn","obrátil","obrátit","pf"," He turned quickly and made to leave the line and approach a guard standing against a pillar not far away from us."," Rychle se obrátil a užuž se chystal vykročit z řady a zamířit ke strážnému, který stál nedaleko od nás u sloupu."
"turned","turn","zamířit","zamířit","pf"," He turned quickly and made to leave the line and approach a guard standing against a pillar not far away from us."," Rychle se obrátil a užuž se chystal vykročit z řady a zamířit ke strážnému, který stál nedaleko od nás u sloupu."
"want","want","Chci","chtít","impf"," What I want to do is go down to Siena or somewhere and have a wonderful dinner and then go somewhere and dance."," Chci se ale vypravit do Sieny, dát si tam skvostnou večeři a pak si jít někam zatancovat."
"do","do","jít","jít","impf"," What I want to do is go down to Siena or somewhere and have a wonderful dinner and then go somewhere and dance."," Chci se ale vypravit do Sieny, dát si tam skvostnou večeři a pak si jít někam zatancovat."
"go","go","jít","jít","impf"," What I want to do is go down to Siena or somewhere and have a wonderful dinner and then go somewhere and dance."," Chci se ale vypravit do Sieny, dát si tam skvostnou večeři a pak si jít někam zatancovat."
"go","go","jít","jít","impf"," What I want to do is go down to Siena or somewhere and have a wonderful dinner and then go somewhere and dance."," Chci se ale vypravit do Sieny, dát si tam skvostnou večeři a pak si jít někam zatancovat."
"said","say","odpověděl","odpovědět","pf"," "" I will, "" he said."," "" Ano, pozvu, "" odpověděl."
"dance","dance","tancovat","tancovat","impf"," "" Can you dance, Sam? """," "" Umíte tancovat, Same? """
"share","share","sdílet","sdílet","impf"," It was well past midnight before we finally lay together in the first of the beds we would share throughout our life."," Bylo hodně po půlnoci, když jsme konečně ulehli do první z našich postelí, které spolu budeme sdílet na cestě životem."
"slept","sleep","spala","spát","impf"," Since then I have slept alone very few times."," Od té doby jsem spala sama jen málokdy."
"predominated","predominate","převládalo","převládat","impf"," Wine predominated."," To víno však převládalo."
"talk","talk","mluvíte","mluvit","impf"," "" The way you talk about Ada is shameful, "" I said, only half teasing."," "" Je ostudné, jak mluvíte o Adě, "" vytkla jsem mu a bylo to pouze zpola v žertu."
"said","say","mluvíte","mluvit","impf"," "" The way you talk about Ada is shameful, "" I said, only half teasing."," "" Je ostudné, jak mluvíte o Adě, "" vytkla jsem mu a bylo to pouze zpola v žertu."
"spinning","spin","otáčí","otáčet","impf"," "" She keeps your slothful life spinning like a top."," "" Vždyť jen díky ní se ten váš neuspořádaný, líný život otáčí na plné obrátky."
"remember","remember","pamatuju","pamatovat","impf"," "" The last thing I really remember is Ada stuffing pills down my throat in the back seat of the car."," "" Jako poslední se opravdu pamatuju na to, jak mi Ada vzadu v autě strkala do pusy nějaké prášky."
"leave","leave","odjedeme","odjet","pf"," "" Sam says it should be done by the time we leave Siena."," "" Sam tvrdí, že bude hotový, než odjedeme do Sieny."
"sprained","sprain","nevymkl","vymknout","pf"," Colin 's ankle was fractured, not sprained."," Colin si ten kotník nevymkl, ale zlomil."
"fractured","fracture","zlomil","zlomit","pf"," Colin 's ankle was fractured, not sprained."," Colin si ten kotník nevymkl, ale zlomil."
"feels","feel","cítí","cítit","impf"," It 's in a cast and he feels much better."," Teď má nohu v sádře a cítí se mnohem lépe."
"heard","hear","zaslechla","zaslechnout","pf"," Before it reached me I heard the falcon."," Ale než mne spánek pohltil, tak jsem zaslechla sokola."
"called","call","volal","volat","impf"," "" We-chew, "" she called. "" We-chew, we-chew. """," "" Vičúúú, "" volal sokol. "" Vičúúú, vičúúú. """
"lay","lay","Ležela","ležet","impf"," I lay listening, eyes closed, mouth curved in a smile."," Ležela jsem a naslouchala se zavřenýma očima, ústa zvlněná úsměvem."
"think","think","myslí","myslet","impf"," She truly does think I 'm an authentic genius, you know."," Víte, ona si totiž Ada opravdu myslí, že jsem skutečný génius."
"making","make","přimět","přimět","pf"," And she has a way of making other people think that way."," A nějak dokáže, svým vlastním způsobem, přimět ostatní, aby si to mysleli také."
"think","think","mysleli","myslet","impf"," And she has a way of making other people think that way."," A nějak dokáže, svým vlastním způsobem, přimět ostatní, aby si to mysleli také."
"excused","excuse","omlouvalo","omlouvat","impf"," It both enabled and excused him a great deal."," K mnohému ho to tím pádem opravňovalo a v mnoha ohledech ho to omlouvalo."
"answered","answer","Odpověděla","odpovědět","pf"," I answered Joe when he first asked."," Odpověděla jsem Joeovi na tuto otázku, když mi ji poprvé položil :"
"feel","feel","cítila","cítit","impf"," To tell you the truth, it made me feel rather special."," "" Popravdě řečeno, cítila jsem se nějak výjimečná."
"worked","work","pracoval","pracovat","impf"," He worked on my portrait in the afternoons;"," Během odpolední pracoval na mém portrétu, ale nevím, na čem pracoval dopoledne."
"worked","work","pracoval","pracovat","impf"," He worked on my portrait in the afternoons;"," Během odpolední pracoval na mém portrétu, ale nevím, na čem pracoval dopoledne."
"felt","feel","Cítila","cítit","impf"," I felt myself go still and cold."," Cítila jsem, jak se ve mně rozlévá klid a chlad."
"caused","cause","způsobilo","způsobit","pf"," "" Nobody ever really knew what caused it, Joe, "" I said."," "" Joe, nikdo doopravdy netuší, co to způsobilo, "" řekla jsem."
"said","say","řekla","říci","pf"," "" Nobody ever really knew what caused it, Joe, "" I said."," "" Joe, nikdo doopravdy netuší, co to způsobilo, "" řekla jsem."
"thought","think","domníval","domnívat","impf"," "" I once thought it was that fear of yours that marked her somehow, "" he said, as pleasantly as he might be saying it was a fine day."," "" Kdysi jsem se domníval, že ji nějak poznamenal ten tvůj strach, "" prohlásil Joe příjemným hlasem, jako by nám oznamoval, že máme hezký den."
"marked","mark","poznamenal","poznamenat","pf"," "" I once thought it was that fear of yours that marked her somehow, "" he said, as pleasantly as he might be saying it was a fine day."," "" Kdysi jsem se domníval, že ji nějak poznamenal ten tvůj strach, "" prohlásil Joe příjemným hlasem, jako by nám oznamoval, že máme hezký den."
"said","say","prohlásil","prohlásit","pf"," "" I once thought it was that fear of yours that marked her somehow, "" he said, as pleasantly as he might be saying it was a fine day."," "" Kdysi jsem se domníval, že ji nějak poznamenal ten tvůj strach, "" prohlásil Joe příjemným hlasem, jako by nám oznamoval, že máme hezký den."
"saying","say","prohlásil","prohlásit","pf"," "" I once thought it was that fear of yours that marked her somehow, "" he said, as pleasantly as he might be saying it was a fine day."," "" Kdysi jsem se domníval, že ji nějak poznamenal ten tvůj strach, "" prohlásil Joe příjemným hlasem, jako by nám oznamoval, že máme hezký den."
"thought","think","máme","mít","impf"," "" I once thought it was that fear of yours that marked her somehow, "" he said, as pleasantly as he might be saying it was a fine day."," "" Kdysi jsem se domníval, že ji nějak poznamenal ten tvůj strach, "" prohlásil Joe příjemným hlasem, jako by nám oznamoval, že máme hezký den."
"see","see","vidíte","vidět","impf"," "" It 's going to be interesting to see how you see me. """," "" Jsem zvědavá, jak mě vidíte. """
"see","see","vidíte","vidět","impf"," "" It 's going to be interesting to see how you see me. """," "" Jsem zvědavá, jak mě vidíte. """
"wanted","want","Toužila","toužit","impf"," I wanted the old effortless understanding between us back, the sense of specialness, the total weight of his attention."," Toužila jsem, aby se mezi nás vrátilo to staré vzájemné pochopení, ten smysl pro výjimečnost."
"wanted","want","Chtěla","chtít","impf"," I wanted it on me, not on the woman of the canvas."," Chtěla jsem jeho naprostou pozornost, chtěla jsem, aby se zase soustředil na mne, a ne na tu ženu na plátně."
"wanted","want","chtěla","chtít","impf"," I wanted it on me, not on the woman of the canvas."," Chtěla jsem jeho naprostou pozornost, chtěla jsem, aby se zase soustředil na mne, a ne na tu ženu na plátně."
"see","see","vidím","vidět","impf"," "" How I see you is not the point, "" he said."," "" Vůbec nejde o to, jak vás vidím já, "" prohodil."
"see","see","vidím","vidět","impf"," "" How I see you would probably scare the shit out of you or embarrass you."," "" To, jak vás vidím já, by vás možná k smrti vyděsilo, nebo přivedlo do rozpaků."
"scare","scare","vyděsilo","vyděsit","pf"," "" How I see you would probably scare the shit out of you or embarrass you."," "" To, jak vás vidím já, by vás možná k smrti vyděsilo, nebo přivedlo do rozpaků."
"took","take","vzala","vzít","pf"," My third trip alone I only took one, though the fear was truly terrible."," Před třetím výletem jsem si vzala pouze jedno valium, i když jsem prožívala vpravdě úděsnou hrůzu."
"told","tell","neřekla","říci","pf"," I told neither Joe nor Corinne I had gone alone."," Ani Joeovi, ani Corinne jsem neřekla, že jsem se rozjela z Hory sama."
"see","see","vidíme","vidět","impf"," We truly do see what we need to see, and only that."," Opravdu vidíme pouze to, co vidět chceme, a nic jiného."
"see","see","vidíme","vidět","impf"," We truly do see what we need to see, and only that."," Opravdu vidíme pouze to, co vidět chceme, a nic jiného."
"see","see","vidět","vidět","impf"," We truly do see what we need to see, and only that."," Opravdu vidíme pouze to, co vidět chceme, a nic jiného."
"see","see","vidět","vidět","impf"," We truly do see what we need to see, and only that."," Opravdu vidíme pouze to, co vidět chceme, a nic jiného."
"wanted","want","přála","přát","impf"," In late April, Corinne wanted Joe and me to go away somewhere for a weekend off the Mountain."," Koncem dubna si Corinne přála, abychom s Joem odjeli z Hory někam na celý víkend."
"go","go","odjeli","odjet","pf"," In late April, Corinne wanted Joe and me to go away somewhere for a weekend off the Mountain."," Koncem dubna si Corinne přála, abychom s Joem odjeli z Hory někam na celý víkend."
"catch","catch","nechytí","chytit","pf"," nothing 's going to happen to her and she wo n't catch anything."," Nic se jí nestane, ani nic nechytí."
"likes","like","Líbí","líbit","impf"," She just likes to screw."," Líbí se jí jen milování."
"say","say","říci","říci","pf"," I did n't know what to say, so I said nothing."," Nevěděla jsem, co na to říci, a tak jsem mlčela."
"said","say","říci","říci","pf"," I did n't know what to say, so I said nothing."," Nevěděla jsem, co na to říci, a tak jsem mlčela."
"say","say","Řekl","říci","pf"," "" I 'll say there is n't, "" Joe said."," "" Řekl bych, že ne, "" souhlasil Joe."
"said","say","Řekl","říci","pf"," "" I 'll say there is n't, "" Joe said."," "" Řekl bych, že ne, "" souhlasil Joe."
"filled","fill","Plnil","plnit","impf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"kept","keep","měli","mít","impf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"do","do","dělat","dělat","impf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"see","see","zhlédnout","zhlédnout","pf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"kept","keep","měli","mít","impf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"drink","drink","napít","napít","pf"," He filled notebooks with things he wanted us to do and see in each city and kept a separate list of places to eat and drink."," Plnil si zápisníky poznámkami o tom, co bychom měli podle něj v každém městě dělat a zhlédnout, a stranou si sepisoval seznam podniků, kam bychom se měli vydat, najíst se tam a napít."
"called","call","zatelefonovala","zatelefonovat","pf"," So I called our hotel, the Villa Carol, up in the hills just above Oltarno, and they 've found rooms for you."," A tak jsem zatelefonovala do našeho hotelu Villa Carol, který se nachází na kopcích nad Florencií, přímo nad Oltrarnem."
"found","find","nachází","nacházet","impf"," So I called our hotel, the Villa Carol, up in the hills just above Oltarno, and they 've found rooms for you."," A tak jsem zatelefonovala do našeho hotelu Villa Carol, který se nachází na kopcích nad Florencií, přímo nad Oltrarnem."
"looked","look","podívala","podívat","pf"," But then I looked again, and there were our shadows."," Pak jsem se však podívala pořádně a zahlédla jsem tam naše stíny."
"see","see","nezahlédla","zahlédnout","pf"," I just could not see us."," Já nás jen nezahlédla."
"think","think","Myslím","myslet","impf"," "" I think so, "" I said."," "" Myslím, že ano, "" odpověděla jsem tedy."
"said","say","odpověděla","odpovědět","pf"," "" I think so, "" I said."," "" Myslím, že ano, "" odpověděla jsem tedy."
"hit","hit","udeřila","udeřit","pf"," Before he finished speaking, we hit it."," A pak do nás bouře udeřila plnou silou."
"compare","compare","srovnávat","srovnávat","impf"," Since I had never been on a plane before, I had nothing with which to compare the next ten minutes."," Já jsem nikdy letadlem neletěla, takže jsem nemohla nadcházejících deset minut srovnávat s žádnou předchozí zkušeností."
"talked","talk","mluvil","mluvit","impf"," But Joe talked of the experience for a very long time afterward."," Joe o tom však potom mluvil ještě hodně dlouho."
"scowled","scowl","zamračil","zamračit","pf"," Behind Yolanda, her porter scowled darkly."," Nosič za Yolandou se pochmurně zamračil."
"looked","look","Podívaly","podívat","pf"," Maria and I looked from Joe to Colin."," Podívaly jsme se s Marií z Joea na Colina."
"tell","tell","Prozradíte","prozradit","pf"," "" Will you tell us what 's so funny about that? "" I said."," "" Prozradíte nám, co je na tom tak směšného? "" zeptala jsem se."
"said","say","Řeknu","říci","pf"," "" When we get home, "" Joe said, almost strangling on laughter, "" then, dear Cat, I will tell you."," "" Řeknu ti to, má milá Cat, až se vrátíme domů, "" vypravil ze sebe Joe, který se smíchem až zalykal."
"tell","tell","Řeknu","říci","pf"," "" When we get home, "" Joe said, almost strangling on laughter, "" then, dear Cat, I will tell you."," "" Řeknu ti to, má milá Cat, až se vrátíme domů, "" vypravil ze sebe Joe, který se smíchem až zalykal."
"hit","hit","přišel","přijít","pf"," they did n't know what hit them, “ everybody said after my parents were struck and killed by a speeding truck on the old chain bridge over Tolliver 's Creek."," Nevěděli, když přišel ten úder! "" opakovali všichni sborově, potom co mé rodiče srazil náklaďák jedoucí velkou rychlostí po starém řetězovém mostě přes Tolliverskou říčku a na místě je oba zabil."
"hit","hit","zabil","zabít","pf"," they did n't know what hit them, “ everybody said after my parents were struck and killed by a speeding truck on the old chain bridge over Tolliver 's Creek."," Nevěděli, když přišel ten úder! "" opakovali všichni sborově, potom co mé rodiče srazil náklaďák jedoucí velkou rychlostí po starém řetězovém mostě přes Tolliverskou říčku a na místě je oba zabil."
"killed","kill","zabil","zabít","pf"," they did n't know what hit them, “ everybody said after my parents were struck and killed by a speeding truck on the old chain bridge over Tolliver 's Creek."," Nevěděli, když přišel ten úder! "" opakovali všichni sborově, potom co mé rodiče srazil náklaďák jedoucí velkou rychlostí po starém řetězovém mostě přes Tolliverskou říčku a na místě je oba zabil."
"notice","notice","povšiml","povšimnout","pf"," Sam seemed to notice for the first time."," Zdálo se, že si toho Sam povšiml až nyní."
"killed","kill","zabil","zabít","pf"," "" Christ, I 've nearly killed you, "" he said."," "" Kristepane, vždyť já vás skoro zabil! "" zděsil se."
"get","get","seženeme","sehnat","pf"," we 'll get a drink and then we can get you some decent walking shoes and take a cab back to the studio."," Dáme si tam něco k pití a pak vám seženeme nějaké vhodné obutí."
"get","get","seženeme","sehnat","pf"," we 'll get a drink and then we can get you some decent walking shoes and take a cab back to the studio."," Dáme si tam něco k pití a pak vám seženeme nějaké vhodné obutí."
