"hurried","hurry","spěchal","spěchat","impf"," Mr. Weasley blinked rather rapidly, then he too hurried to hug his son."," Pan Weasley několikrát dost rychle zamrkal a pak také spěchal syna obejmout."
"landed","land","přistála","přistát","pf"," Tonks landed in a long skid that sent earth and pebbles everywhere."," Tonksová přistála dlouhým smykem, při němž se na všechny strany rozlétla sprška hlíny a oblázků."
"pulled","pull","Vytáhla","vytáhnout","pf"," She pulled out a set of the old robes Kreacher had laundered for them, and Harry retired to take the potion and change."," Vytáhla z kabelky jeden ze starých hábitů, které pro ně Krátura vypral a vyžehlil, a Harry si odešel vypít lektvar a převléct se."
"retired","retire","odešel","odejít","pf"," She pulled out a set of the old robes Kreacher had laundered for them, and Harry retired to take the potion and change."," Vytáhla z kabelky jeden ze starých hábitů, které pro ně Krátura vypral a vyžehlil, a Harry si odešel vypít lektvar a převléct se."
"made","make","Vyrobil","vyrobit","pf"," “ He made your wand!"," "" Vyrobil tvoji hůlku!"
"thought","think","vzpomněl","vzpomenout","pf"," That ’ s why I thought - Quidditch - “"," Proto jsem si vzpomněl na ... na famfrpál! """
"made","make","vyrobil","vyrobit","pf"," “ How do you know Gregorovitch made my wand? ”"," "" Jak ty víš, že Gregorovič moji hůlku vyrobil? """
"read","read","četl","číst","impf"," “ I ... I read it somewhere, I think, ” said Harry."," "" Někde ... někde jsem to nejspíš četl, "" vysvětloval Harry."
"bent","bend","sklonil","sklonit","pf"," Harry bent down and the goblin clambered onto his back, his hands linked on front of Harry 's throat."," Harry se sklonil, Griphook se mu vyškrábal na záda a rukama se ho chytil kolem krku."
"pulled","pull","vytáhla","vytáhnout","pf"," Hermione pulled the Invisibility Cloak out of the beaded bag and threw it over them both."," Hermiona vytáhla z korálkové kabelky neviditelný plášť a oba jím zakryla."
"check","check","zkontrolovala","zkontrolovat","pf"," "" Perfect, "" she said, bending down to check Harry 's feet."," "" Výborně, "" zahučela poté, co se sehnula a zkontrolovala Harrymu nohy."
"see","see","nevidím","vidět","impf"," "" I ca n't see a thing."," "" Vůbec nic nevidím."
"go","go","Jdeme","jít","impf"," Let 's go. """," Jdeme. """
"want","want","nechci","chtít","impf"," “ I didn ’ t m ean - I just don ’ t want to see you made a fool of - He fancies you, James Potter fancies you! ”"," "" Tak jsem to nemyslel - jen prostě nechci, aby tě vodil za nos - je do tebe zakoukaný, James Potter je do tebe zakoukaný! """
"fancies","fancy","nechci","chtít","impf"," “ I didn ’ t m ean - I just don ’ t want to see you made a fool of - He fancies you, James Potter fancies you! ”"," "" Tak jsem to nemyslel - jen prostě nechci, aby tě vodil za nos - je do tebe zakoukaný, James Potter je do tebe zakoukaný! """
"fancies","fancy","nechci","chtít","impf"," “ I didn ’ t m ean - I just don ’ t want to see you made a fool of - He fancies you, James Potter fancies you! ”"," "" Tak jsem to nemyslel - jen prostě nechci, aby tě vodil za nos - je do tebe zakoukaný, James Potter je do tebe zakoukaný! """
"tried","try","pokusil","pokusit","pf"," And I tried to Disarm him instead of - well, he does n't know what he 's doing, does he?"," A pokusil jsem se ho odzbrojit, místo abych - totiž, on podle mě neví, co dělá, nemyslíte?"
"does","do","dělá","dělat","impf"," And I tried to Disarm him instead of - well, he does n't know what he 's doing, does he?"," A pokusil jsem se ho odzbrojit, místo abych - totiž, on podle mě neví, co dělá, nemyslíte?"
"doing","do","dělá","dělat","impf"," And I tried to Disarm him instead of - well, he does n't know what he 's doing, does he?"," A pokusil jsem se ho odzbrojit, místo abych - totiž, on podle mě neví, co dělá, nemyslíte?"
"does","do","dělá","dělat","impf"," And I tried to Disarm him instead of - well, he does n't know what he 's doing, does he?"," A pokusil jsem se ho odzbrojit, místo abych - totiž, on podle mě neví, co dělá, nemyslíte?"
"capture","capture","zajmout","zajmout","pf"," These people are trying to capture and kill you!"," Ti lidé tě chtějí zajmout a zabít!"
"kill","kill","zabít","zabít","pf"," These people are trying to capture and kill you!"," Ti lidé tě chtějí zajmout a zabít!"
"kill","kill","zabíjet","zabíjet","impf"," At least Stun if you are n't prepared to kill! """," Když už nechceš také zabíjet, přinejmenším používej omračovací kouzlo! """
"hope","hope","doufat","doufat","impf"," “ That ring carried a curse of extraordinary power, to contain it is all we can hope for;"," "" V tom prstenu byla neobyčejně silná kletba, nemůžeme doufat v nic lepšího, než že se nám podaří zpomalit její postup."
"raised","raise","zvedl","zvednout","pf"," Dumbledore raised his blackened, useless hand, and examined it with the expression of one being shown an interesting curio."," Brumbál zvedl zčernalou, zmrzačenou ruku a prohlížel si ji, jako by mu Snape ukazoval nějakou zajímavou kuriozitu."
"examined","examine","prohlížel","prohlížet","impf"," Dumbledore raised his blackened, useless hand, and examined it with the expression of one being shown an interesting curio."," Brumbál zvedl zčernalou, zmrzačenou ruku a prohlížel si ji, jako by mu Snape ukazoval nějakou zajímavou kuriozitu."
"shown","show","ukazoval","ukazovat","impf"," Dumbledore raised his blackened, useless hand, and examined it with the expression of one being shown an interesting curio."," Brumbál zvedl zčernalou, zmrzačenou ruku a prohlížel si ji, jako by mu Snape ukazoval nějakou zajímavou kuriozitu."
"doing","do","děláme","dělat","impf"," “ What we ’ re doing will benefit everyone in the end, it ’ s all about trying to get rid of You-Know-Who - “"," "" To, co děláme, přinese nakonec prospěch všem, snažíme se zbavit svět Vy - víte - koho - """
"get","get","přinese","přinést","pf"," “ What we ’ re doing will benefit everyone in the end, it ’ s all about trying to get rid of You-Know-Who - “"," "" To, co děláme, přinese nakonec prospěch všem, snažíme se zbavit svět Vy - víte - koho - """
"trying","try","snažíme","snažit","impf"," “ What we ’ re doing will benefit everyone in the end, it ’ s all about trying to get rid of You-Know-Who - “"," "" To, co děláme, přinese nakonec prospěch všem, snažíme se zbavit svět Vy - víte - koho - """
"let","let","dovolte","dovolit","pf"," “ Then let us help! ” said Neville angrily."," "" Tak dovolte, abychom vám pomohli! "" skočil mu zlostně do řeči Neville."
"help","help","pomohli","pomoci","pf"," “ Then let us help! ” said Neville angrily."," "" Tak dovolte, abychom vám pomohli! "" skočil mu zlostně do řeči Neville."
"want","want","Chceme","chtít","impf"," “ We want to be a part of it! ”"," "" Chceme být u toho! """
"turned","turn","otočil","otočit","pf"," There was another noise behind them, and Harry turned."," Ozval se další hřmot a Harry se otočil."
"believe","believe","nevěřím","věřit","impf"," "" I do n't believe it."," "" Tomu nevěřím! "" ozvala se Hermiona."
"hide","hide","schoval","schovat","pf"," "" Why did n't he tell him to hide, then? shot back Aberforth."," "" Tak proč mu teda neporadil, aby se schoval? "" štěkl Aberforth."
"say","say","neřekl","říci","pf"," "" Why did n't he say to him, ' Take care of yourself, here 's how to survive '? """," "" Proč mu neřekl, aby se postaral sám o sebe, a neporadil mu, jak přežít? """
"survive","survive","přežít","přežít","pf"," "" Why did n't he say to him, ' Take care of yourself, here 's how to survive '? """," "" Proč mu neřekl, aby se postaral sám o sebe, a neporadil mu, jak přežít? """
"said","say","odpovědět","odpovědět","pf"," "" Because, "" said Harry before Hermione could answer, "" sometimes you 've got to think about more than your own safety!"," "" Protože, "" vyhrkl Harry dřív, než stačila Hermiona odpovědět, "" někdy člověk musí myslet na víc než na svoje vlastní bezpečí!"
"answer","answer","odpovědět","odpovědět","pf"," "" Because, "" said Harry before Hermione could answer, "" sometimes you 've got to think about more than your own safety!"," "" Protože, "" vyhrkl Harry dřív, než stačila Hermiona odpovědět, "" někdy člověk musí myslet na víc než na svoje vlastní bezpečí!"
"think","think","myslet","myslet","impf"," "" Because, "" said Harry before Hermione could answer, "" sometimes you 've got to think about more than your own safety!"," "" Protože, "" vyhrkl Harry dřív, než stačila Hermiona odpovědět, "" někdy člověk musí myslet na víc než na svoje vlastní bezpečí!"
"think","think","myslet","myslet","impf"," Sometimes you 've got to think about the greater good!"," Někdy prostě musí myslet na větší dobro!"
"touched","touch","dotkl","dotknout","pf"," It was here, "" he touched a point close to his heard, "" I could feel it, it was hot."," Měl jsem ji tady, "" dotkl se hrudi těsně u srdce, "" cítil jsem ji tam, protože byla horká."
"touched","touch","cítil","cítit","impf"," It was here, "" he touched a point close to his heard, "" I could feel it, it was hot."," Měl jsem ji tady, "" dotkl se hrudi těsně u srdce, "" cítil jsem ji tam, protože byla horká."
"feel","feel","cítil","cítit","impf"," It was here, "" he touched a point close to his heard, "" I could feel it, it was hot."," Měl jsem ji tady, "" dotkl se hrudi těsně u srdce, "" cítil jsem ji tam, protože byla horká."
"brandishing","brandish","mával","mávat","impf"," The few Ravenclaws who had remained behind sprinted for the stairs as Amycus burst over the threshold, brandishing his wand."," Hrstka havraspárských, která dosud byla ve společenské místnosti, se tryskem rozběhla ke schodům, když Amycus vrazil dovnitř jako velká voda a mával kolem sebe hůlkou."
"done","do","provedli","provést","pf"," “ What 've they done, the little whelps? ” he screamed."," "" Co jste to provedli, vy zmetkové mrňavý? "" rozkřikl se."
"speak","speak","nepromluvili","promluvit","pf"," Silence fell, and Harry, Ron, and Hermione did not speak."," Rozhostilo se ticho, během kterého nepromluvili ani Harry, Ron a Hermiona."
"hung","hang","viset","viset","impf"," Unable to rejoin their sources, they simply hung there, like tiny suns, flooding the underground room with light."," Protože nenašly zdroje osvětlení, do nichž by vklouzly, zůstaly prostě viset jako miniaturní slunce a zaplavily svou září sklepení."
"flooding","flood","zaplavily","zaplavit","pf"," Unable to rejoin their sources, they simply hung there, like tiny suns, flooding the underground room with light."," Protože nenašly zdroje osvětlení, do nichž by vklouzly, zůstaly prostě viset jako miniaturní slunce a zaplavily svou září sklepení."
"saw","see","uviděl","uvidět","pf"," Harry saw Luna, all eyes in her white face, and the motionless figure of Ollivander the wandmaker, curled up on the floor in the corner."," Harry uviděl Lenku, její velké vykulené oči v bílém obličeji, a nehybnou postavu výrobce hůlek pana Ollivandera, který ležel v koutě na podlaze stočený do klubíčka."
"glanced","glance","Pohlédl","pohlédnout","pf"," Harry glanced at the carriage clock on the mantelpiece."," Pohlédl na stojací hodiny na krbové římse."
"said","say","neodpověděl","odpovědět","pf"," "" They 'll be here in about five minutes, he said, and when one of the Dursleys replied, he left the room."," "" Budou tady asi tak za pět minut, "" oznámil, a když mu ani jeden z Dursleyových neodpověděl, vyšel z obývacího pokoje."
"replied","reply","neodpověděl","odpovědět","pf"," "" They 'll be here in about five minutes, he said, and when one of the Dursleys replied, he left the room."," "" Budou tady asi tak za pět minut, "" oznámil, a když mu ani jeden z Dursleyových neodpověděl, vyšel z obývacího pokoje."
"come","come","přišel","přijít","pf"," “ So, you have come."," "" Tak jste přece jen přišel."
"lie","lie","Lžeš","lhát","impf"," “ You lie! ”"," "" Lžeš! """
"said","say","prohlásil","prohlásit","pf"," "" I ... regret your attitude, "" he said, looking Harry full in the face once more."," "" Je mi líto ... že se k tomu stavíte takhle, "" prohlásil a znovu pohlédl Harrymu zpříma do očí."
"looking","look","pohlédl","pohlédnout","pf"," "" I ... regret your attitude, "" he said, looking Harry full in the face once more."," "" Je mi líto ... že se k tomu stavíte takhle, "" prohlásil a znovu pohlédl Harrymu zpříma do očí."
"think","think","myslel","myslet","impf"," "" You seem to think that the Ministry does not desire what you - what Dumbledore - desired."," "" Vypadá to, jako byste si myslel, že ministerstvu nejde o totéž, o co jde vám - a o co šlo Brumbálovi."
"does","do","nejde","jít","impf"," "" You seem to think that the Ministry does not desire what you - what Dumbledore - desired."," "" Vypadá to, jako byste si myslel, že ministerstvu nejde o totéž, o co jde vám - a o co šlo Brumbálovi."
"does","do","jde","jít","impf"," "" You seem to think that the Ministry does not desire what you - what Dumbledore - desired."," "" Vypadá to, jako byste si myslel, že ministerstvu nejde o totéž, o co jde vám - a o co šlo Brumbálovi."
"does","do","šlo","jít","impf"," "" You seem to think that the Ministry does not desire what you - what Dumbledore - desired."," "" Vypadá to, jako byste si myslel, že ministerstvu nejde o totéž, o co jde vám - a o co šlo Brumbálovi."
"Remember","remember","Vzpomínáte","vzpomínat","impf"," "" Remember? """," "" Vzpomínáte si? """
"spotted","spot","spatřil","spatřit","pf"," But Neville had spotted Ron and Hermione, and with yells of delight was hugging them too."," Neville ale spatřil Rona a Hermionu a s nadšeným jásotem se s nimi začal objímat."
"hugging","hug","objímat","objímat","impf"," But Neville had spotted Ron and Hermione, and with yells of delight was hugging them too."," Neville ale spatřil Rona a Hermionu a s nadšeným jásotem se s nimi začal objímat."
"think","think","myslím","myslet","impf"," I actually think we ’ d better do that, Harry, the thicker our disguises the better ... ”"," Popravdě řečeno myslím, že by to bylo lepší, Harry, řekla bych, že čím důkladněji změníme podobu, tím líp ... """
"let","let","nechal","nechat","pf"," Harry let her talk, nodding and agreeing whenever there was a pause, but his mind had left the conversation."," Harry ji nechal mluvit, přikyvoval a hlasitě přitakával, kdykoli se na okamžik odmlčela, v myšlenkách byl ale někde úplně jinde."
"left","leave","nechal","nechat","pf"," Harry let her talk, nodding and agreeing whenever there was a pause, but his mind had left the conversation."," Harry ji nechal mluvit, přikyvoval a hlasitě přitakával, kdykoli se na okamžik odmlčela, v myšlenkách byl ale někde úplně jinde."
"discovered","discover","zjistil","zjistit","pf"," For the first time since he had discovered that the sword in Gringotts was a fake, he felt excited."," Poprvé od okamžiku, kdy zjistil, že meč uložený u Gringottových je podvrh, cítil opravdové vzrušení."
"felt","feel","cítil","cítit","impf"," For the first time since he had discovered that the sword in Gringotts was a fake, he felt excited."," Poprvé od okamžiku, kdy zjistil, že meč uložený u Gringottových je podvrh, cítil opravdové vzrušení."
"return","return","vrátit","vrátit","pf"," He was about to go home, about to return to the place where he had had a family."," Už brzo se měl podívat domů, vrátit se do míst, kde kdysi žila jeho rodina."
"starting","start","spustil","spustit","pf"," "" You claim, "" said Uncle Vernon, starting to pace yet again, "" that this Lord Thing - """," "" Takže ty tvrdíš, "" znovu spustil strýc Vernon a opět začal přecházet sem a tam, "" že tenhle lord ... """
"starting","start","začal","začít","pf"," "" You claim, "" said Uncle Vernon, starting to pace yet again, "" that this Lord Thing - """," "" Takže ty tvrdíš, "" znovu spustil strýc Vernon a opět začal přecházet sem a tam, "" že tenhle lord ... """
"pace","pace","přecházet","přecházet","impf"," "" You claim, "" said Uncle Vernon, starting to pace yet again, "" that this Lord Thing - """," "" Takže ty tvrdíš, "" znovu spustil strýc Vernon a opět začal přecházet sem a tam, "" že tenhle lord ... """
"told","tell","říkal","říkat","impf"," Dumbledore told you last year, and Kingsley and Mr. Weasley - """," Brumbál vám to říkal už vloni, a Kingsley i pan Weasley - """
"realized","realize","uvědomil","uvědomit","pf"," When You-Know-Who realized my wand had done something strange, he came back and asked about that other wand, didn ’ t he? ”"," Když si Vy - víte - kdo uvědomil, že moje hůlka předvedla něco neobvyklého, vrátil se a začal se na ni vyptávat, že ano? """
"done","do","předvedla","předvést","pf"," When You-Know-Who realized my wand had done something strange, he came back and asked about that other wand, didn ’ t he? ”"," Když si Vy - víte - kdo uvědomil, že moje hůlka předvedla něco neobvyklého, vrátil se a začal se na ni vyptávat, že ano? """
"answer","answer","neodpověděl","odpovědět","pf"," Harry did not answer."," Harry neodpověděl."
"whispered","whisper","zašeptal","zašeptat","pf"," “ Yes, he asked, ” whispered Ollivander."," "" Ano, vyptával se na ni, "" zašeptal Ollivander."
"wanted","want","Chtěl","chtít","impf"," “ He wanted to know everything I could tell him about the wand variously known as the Deathstick, the Wand of Destiny, or the Elder Wand. ”"," "" Chtěl vědět všechno, co mu můžu povědět o hůlce, která byla známá pod různými jmény jako hůlka Smrti, hůlka Osudu nebo bezová hůlka. """
"tell","tell","povědět","povědět","pf"," “ He wanted to know everything I could tell him about the wand variously known as the Deathstick, the Wand of Destiny, or the Elder Wand. ”"," "" Chtěl vědět všechno, co mu můžu povědět o hůlce, která byla známá pod různými jmény jako hůlka Smrti, hůlka Osudu nebo bezová hůlka. """
"glanced","glance","pohlédl","pohlédnout","pf"," Harry glanced sideways at Hermione."," Harry koutkem oka pohlédl na Hermionu."
"slipped","slip","sklouzla","sklouznout","pf"," Then his hood slipped and they saw a high forehead and streaked hair -"," Pak mu kápě sklouzla a oni uviděli vysoké čelo a prošedivělé vlasy -"
"saw","see","uviděli","uvidět","pf"," Then his hood slipped and they saw a high forehead and streaked hair -"," Pak mu kápě sklouzla a oni uviděli vysoké čelo a prošedivělé vlasy -"
"want","want","nechtěl","chtít","impf"," Anyway, if he really didn ’ t want anyone to get at them, I ’ m sure he would have made it much harder to - “"," A navíc si myslím, že kdyby doopravdy nechtěl, aby se k nim někdo dostal, určitě by je byl zabezpečil nějakým mnohem složitějším - """
"get","get","dostal","dostat","pf"," Anyway, if he really didn ’ t want anyone to get at them, I ’ m sure he would have made it much harder to - “"," A navíc si myslím, že kdyby doopravdy nechtěl, aby se k nim někdo dostal, určitě by je byl zabezpečil nějakým mnohem složitějším - """
"imprisoning","imprison","uvěznili","uvěznit","pf"," “ In our day, Squibs were often hushed up, thought to take it to the extreme of actually imprisoning a little girl in the house and pretending she didn ’ t exist - “"," Ovšem zajít až do takového extrému, že malé děvče uvěznili v domě a předstírali, že vůbec neexistuje - """
"pretending","pretend","předstírali","předstírat","impf"," “ In our day, Squibs were often hushed up, thought to take it to the extreme of actually imprisoning a little girl in the house and pretending she didn ’ t exist - “"," Ovšem zajít až do takového extrému, že malé děvče uvěznili v domě a předstírali, že vůbec neexistuje - """
"exist","exist","neexistuje","existovat","impf"," “ In our day, Squibs were often hushed up, thought to take it to the extreme of actually imprisoning a little girl in the house and pretending she didn ’ t exist - “"," Ovšem zajít až do takového extrému, že malé děvče uvěznili v domě a předstírali, že vůbec neexistuje - """
"tell","tell","Říkám","říkat","impf"," “ I tell you, that ’ s not what happened! ” said Doge, but Auntie Muriel steamrollered on, still addressing Harry."," "" Říkám ti, že tak to vůbec nebylo! "" ozval se opět Dóže, tetička Muriel se ale nedala přerušit a dál mluvila k Harrymu."
"said","say","Říkám","říkat","impf"," “ I tell you, that ’ s not what happened! ” said Doge, but Auntie Muriel steamrollered on, still addressing Harry."," "" Říkám ti, že tak to vůbec nebylo! "" ozval se opět Dóže, tetička Muriel se ale nedala přerušit a dál mluvila k Harrymu."
"tell","tell","mluvila","mluvit","impf"," “ I tell you, that ’ s not what happened! ” said Doge, but Auntie Muriel steamrollered on, still addressing Harry."," "" Říkám ti, že tak to vůbec nebylo! "" ozval se opět Dóže, tetička Muriel se ale nedala přerušit a dál mluvila k Harrymu."
"said","say","mluvila","mluvit","impf"," “ I tell you, that ’ s not what happened! ” said Doge, but Auntie Muriel steamrollered on, still addressing Harry."," "" Říkám ti, že tak to vůbec nebylo! "" ozval se opět Dóže, tetička Muriel se ale nedala přerušit a dál mluvila k Harrymu."
"helping","help","pomáhala","pomáhat","impf"," All those visits to Hagrid, and the gleam of the copper kettle on the fire, and rock cakes and giant grubs, and his great bearded face, and Ron vomiting slugs, and Hermione helping him save Norbert ..."," Vzpomněl si na všechny návštěvy tady, na lesk měděné konvice nad ohněm, na griliášové hrudky a obrovské housenky, na Hagridův veliký vousatý obličej, na to, jak Ron zvracel slimáky a Hermiona mu pomáhala zachránit Norberta ..."
"save","save","zachránit","zachránit","pf"," All those visits to Hagrid, and the gleam of the copper kettle on the fire, and rock cakes and giant grubs, and his great bearded face, and Ron vomiting slugs, and Hermione helping him save Norbert ..."," Vzpomněl si na všechny návštěvy tady, na lesk měděné konvice nad ohněm, na griliášové hrudky a obrovské housenky, na Hagridův veliký vousatý obličej, na to, jak Ron zvracel slimáky a Hermiona mu pomáhala zachránit Norberta ..."
"reached","reach","došel","dojít","pf"," He moved on, and now he reached the edge of the forest, and he stopped."," Šel dál, došel až ke kraji lesa a tam se zastavil."
"feel","feel","Cítil","cítit","impf"," he could feel their chill, and he was not sure he would be able to pass safely through it."," Cítil chlad, který z nich čišel, a nebyl si jistý, jestli mezi nimi dokáže bez úhony projít."
"pass","pass","projít","projít","pf"," he could feel their chill, and he was not sure he would be able to pass safely through it."," Cítil chlad, který z nich čišel, a nebyl si jistý, jestli mezi nimi dokáže bez úhony projít."
"closed","close","zavřel","zavřít","pf"," Kreacher closed his eyes as though he could not bear to see their reactions to his next word."," Krátura zavřel oči, jako by nechtěl vidět, jak zareagují na jeho další odpověď."
"see","see","vidět","vidět","impf"," Kreacher closed his eyes as though he could not bear to see their reactions to his next word."," Krátura zavřel oči, jako by nechtěl vidět, jak zareagují na jeho další odpověď."
"pointed","point","Ukazovala","ukazovat","impf"," She pointed to the dark stone."," Ukazovala na tmavý kámen."
"fell","fall","dopadla","dopadnout","pf"," Charity fell, with a resounding crash, onto the table below, which trembled and creaked."," Charita dopadla na stůl, jen to třísklo, a stůl se zatřásl a zavrzal."
"fell","fall","spadl","spadnout","pf"," Draco fell out of his onto the floor."," Draco ze své židle spadl a zůstal ležet na podlaze."
"slithered","slither","sklouzl","sklouznout","pf"," “ Dinner, Nagini, ” said Voldemort softly, and the great snake swayed and slithered from his shoulders onto the polished wood."," "" Večeře, Nagini, "" utrousil tiše Voldemort a obrovský had se zavlnil a sklouzl mu z ramenou na leštěné dřevo stolu."
"saw","see","Viděl","vidět","impf"," He saw Hermione and Ron look at each other, astonished, but there would be time enough to explain after Griphook had given his answer."," Viděl, jak si Hermiona s Ronem vyměnili užaslý pohled, řekl si ale, že na to, aby jim všechno vysvětili, bude dost času, až získá Griphookovu odpověď."
"said","say","prohlásil","prohlásit","pf"," “ You have no chance, ” said Griphook flatly."," "" Nemáte šanci, "" prohlásil přesvědčeně Griphook."
"remember","remember","vzpomínám","vzpomínat","impf"," “ Thief, you have been warned, beware - yeah, I know, I remember, ” said Harry."," "" - hledáš - li v našich sklepeních - Jo, já vím, vzpomínám si na to, "" ubezpečil ho Harry."
"guarding","guard","střežil","střežit","impf"," Since he had last seen it, the gargoyle guarding the entrance to the headmaster ’ s study had been knocked aside;"," Kamenný chrlič, který střežil vchod do ředitelské pracovny, někdo od Harryho poslední návštěvy odsunul stranou."
"distinguish","distinguish","rozeznat","rozeznat","pf"," it stood lopsided, looking a little punch-drunk, and Harry wondered whether it would be able to distinguish passwords anymore."," Stál celý nakřivo, tvářil se trochu omráčeně a Harry zapochyboval, že bude vůbec schopen rozeznat hesla."
"moved","move","posouvalo","posouvat","impf"," They clambered over him and onto the spiral stone staircase that moved slowly upward like an escalator."," Prošli kolem ní a postavili se na točité kamenné schodiště, které se jako eskalátor pomalu posouvalo vzhůru."
"show","show","neprokazovali","prokazovat","impf"," "" Well, they do n't show the Dark Lord proper respect, so the name 's been Tabooed."," "" Abys věděl, neprokazovali Pánovi zla požadovanou úctu, takže jsme na jeho jméno vyhlásili tabu."
"see","see","uvidíme","uvidět","pf"," We 'll see."," No, však uvidíme."
"Bind","bind","Přivažte","přivázat","pf"," Bind them up with the other two prisoners! """," Přivažte je k těm druhejm dvěma! """
"closing","close","zavřel","zavřít","pf"," “ Never mind how I know it, ” said Harry, closing his eyes momentarily as his scar burned and he saw, for mere seconds, a vision of the main street in Hogsmeade, still dark, because it was so much farther north."," "" Nezáleží na tom, jak to vím, "" odbyl ho Harry, na okamžik zavřel oči, když mu jizvou projela bolest, a na pouhých několik vteřin spatřil hlavní ulici v Prasinkách, které ležely tak daleko na sever od nich, že tam ještě byla tma."
"saw","see","spatřil","spatřit","pf"," “ Never mind how I know it, ” said Harry, closing his eyes momentarily as his scar burned and he saw, for mere seconds, a vision of the main street in Hogsmeade, still dark, because it was so much farther north."," "" Nezáleží na tom, jak to vím, "" odbyl ho Harry, na okamžik zavřel oči, když mu jizvou projela bolest, a na pouhých několik vteřin spatřil hlavní ulici v Prasinkách, které ležely tak daleko na sever od nich, že tam ještě byla tma."
"told","tell","Řekl","říci","pf"," “ You told You-Know-Who that Gregorovitch had the wand? ”"," "" Řekl jste Vy - víte - komu, že má tu hůlku Gregorovič? """
"whispered","whisper","zašeptal","zašeptat","pf"," “ It was a rumor, ” whispered Ollivander."," "" Byla to jen nepotvrzená zvěst, "" zašeptal Ollivander."
"stood","stand","měl","mít","impf"," Ron stood there, his wand still outstretched and a look of shock visible behind his beard."," Ron měl vedle Hermiony hůlku dál připravenou a ve vousatém obličeji se mu usadil šokovaný výraz."
"feel","feel","cítím","cítit","impf"," “ I feel great at the moment, though, ” said Harry, looking down at his clean, unblemished hands."," "" Teď zrovna se ale cítím skvěle, "" prohlásil Harry a pohlédl na Brumbálovy bělostné, nezraněné ruce."
"said","say","prohlásil","prohlásit","pf"," “ I feel great at the moment, though, ” said Harry, looking down at his clean, unblemished hands."," "" Teď zrovna se ale cítím skvěle, "" prohlásil Harry a pohlédl na Brumbálovy bělostné, nezraněné ruce."
"looking","look","pohlédl","pohlédnout","pf"," “ I feel great at the moment, though, ” said Harry, looking down at his clean, unblemished hands."," "" Teď zrovna se ale cítím skvěle, "" prohlásil Harry a pohlédl na Brumbálovy bělostné, nezraněné ruce."
"ask","ask","zeptat","zeptat","pf"," “ Well, I was going to ask you that, ” said Dumbledore, looking around."," "" Vidíš, na to jsem se chtěl zeptat já tebe, "" rozhlédl se Brumbál."
"say","say","řekl","říci","pf"," “ Where would you say that we are? ”"," "" Kde bys řekl, že jsme? """
"asked","ask","nezeptal","zeptat","pf"," Until Dumbledore had asked, Harry had not known."," Dokud se ho Brumbál sám nezeptal, neměl o tom Harry ani zdání."
"found","find","zjistil","zjistit","pf"," Now, however, he found that he had an answer ready to give."," Teď ale zjistil, že má odpověď pohotově po ruce."
"come","come","nastal","nastat","pf"," he was not particularly confident himself, and yet he was sure the time had come to put their plan into operation."," Ani on sám si nepřipadal právě sebejistě, přesto byl skálopevně přesvědčen, že nastal čas, aby svůj plán uskutečnili."
"spent","spend","strávili","strávit","pf"," They had spent the previous four weeks taking it in turns to don the Invisibility Cloak and spy on the official entrance to the Ministry, which Ron, thanks to Mr. Weasley, had known since childhood."," Uplynulé čtyři týdny strávili tím, že si střídavě oblékali neviditelný plášť a vyráželi na výzvědy k oficiálnímu vchodu ministerstva, jehož polohu Ron díky panu Weasleymu znal už od dětství."
"feel","feel","cítit","cítit","impf"," He did not know what to feel, except shock at the way Snape had been killed, and the reason for which it had been done ..."," Nevěděl, co by měl cítit, prostě jím otřásl způsob, jakým byl Snape zabit, i důvod toho činu ..."
"killed","kill","zabit","zabít","pf"," He did not know what to feel, except shock at the way Snape had been killed, and the reason for which it had been done ..."," Nevěděl, co by měl cítit, prostě jím otřásl způsob, jakým byl Snape zabit, i důvod toho činu ..."
"talking","talk","nepromluvil","promluvit","pf"," They crawled back through the tunnel, none of them talking, and Harry wondered whether Ron and Hermione could still hear Voldemort ringing in their heads as he could."," Když se plazili chodbou zpátky, ani jeden z nich nepromluvil a Harry by byl rád věděl, jestli Ronovi a Hermioně stejně jako jemu stále zní v hlavě Voldemortův hlas."
"ringing","ring","zní","znít","impf"," They crawled back through the tunnel, none of them talking, and Harry wondered whether Ron and Hermione could still hear Voldemort ringing in their heads as he could."," Když se plazili chodbou zpátky, ani jeden z nich nepromluvil a Harry by byl rád věděl, jestli Ronovi a Hermioně stejně jako jemu stále zní v hlavě Voldemortův hlas."
"permitted","permit","Připustil","připustit","pf"," You have permitted your friends to die for you rather than face me yourself."," Připustil jsi, aby za tebe umírali přátelé, místo aby ses mi sám postavil."
"die","die","umírali","umírat","impf"," You have permitted your friends to die for you rather than face me yourself."," Připustil jsi, aby za tebe umírali přátelé, místo aby ses mi sám postavil."
"recognized","recognize","poznal","poznat","pf"," He recognized it at once."," Okamžitě poznal, co je zač."
"given","give","věnoval","věnovat","impf"," It was a two-inch-long fragment of the enchanted mirror that his dead godfather, Sirius, had given him."," Byl to pět centimetrů dlouhý úlomek kouzelného zrcátka, které mu věnoval jeho mrtvý kmotr Sirius."
"hit","hit","trefili","trefit","pf"," "" She ... she got hit, "" said Harry."," "" Hedviku ... trefili ji, "" zamumlal Harry."
