"repeated","repeat","opakoval","opakovat","impf"," "" A week, "" Nate repeated to himself."," "" Týden, "" opakoval si pro sebe Nate."
"fix","fix","připravit","připravit","pf"," They agreed to have dinner the following night, enough time for her to prepare the kids and fix up the house and allow Theo to decide what his role should be."," Domluvili se, že druhý den večer spolu u nich doma povečeří, takže bude dost času připravit děti, uklidit dům a poskytnout Theovi čas k rozhodnutí, jaká má být jeho role."
"allow","allow","poskytnout","poskytnout","pf"," They agreed to have dinner the following night, enough time for her to prepare the kids and fix up the house and allow Theo to decide what his role should be."," Domluvili se, že druhý den večer spolu u nich doma povečeří, takže bude dost času připravit děti, uklidit dům a poskytnout Theovi čas k rozhodnutí, jaká má být jeho role."
"come","come","přijet","přijet","pf"," "" Do I have to come, Josh? """," "" Musím skutečně přijet, Joshi? """
"think","think","Myslím","myslet","impf"," "" I think so, pal."," "" Myslím, že ano, kamaráde."
"take","take","převzít","převzít","pf"," You agreed to take this case."," Uvolil jste se převzít ten případ."
"told","tell","řekl","říci","pf"," I 've already told the Judge."," Už jsem o tom soudci řekl."
"needed","need","Potřebujeme","potřebovat","impf"," You 're needed, old boy. """," Potřebujeme vás, starý brachu. """
"Come","come","Přijďte","přijít","pf"," "" Come to my office at eleven."," "" Přijďte v jedenáct do mé kanceláře."
"ride","ride","Pojedeme","jet","impf"," We 'll ride over together. """," Pojedeme společně. """
"want","want","nechci","chtít","impf"," "" I do n't want to see the office, Josh."," "" Kancelář už vážně nechci ani vidět, Joshi."
"see","see","vidět","vidět","impf"," "" I do n't want to see the office, Josh."," "" Kancelář už vážně nechci ani vidět, Joshi."
"meet","meet","Sejdeme","sejít","pf"," I 'll just meet you at the courthouse. """," Sejdeme se prostě přímo v soudní budově. """
"seen","see","neviděla","vidět","impf"," She certainly had n't seen any of it."," Geena z něj rozhodně neviděla ani vindru."
"said","say","řekl","říci","pf"," Like I said, I 'm supervising. """," Jak jsem řekl, já na to dohlížím. """
"supervising","supervise","dohlížím","dohlížet","impf"," Like I said, I 'm supervising. """," Jak jsem řekl, já na to dohlížím. """
"gotta","gotta","musím","muset","impf"," Look, I gotta run."," Podívejte, musím končit."
"using","use","Spotřeboval","spotřebovat","pf"," I 'm using juice and I have n't found a way to recharge these batteries. """," Spotřeboval jsem šťávu a zatím jsem nepřišel na to, jak ty baterky dobít. """
"call","call","zavoláte","zavolat","pf"," "" When will you call again? """," "" Kdy zase zavoláte? """
"try","try","Pokusím","pokusit","pf"," "" I 'll try and wait until after I find Rachel Lane. """," "" Pokusím se počkat, dokud nenajdu Rachel. """
"wait","wait","počkat","počkat","pf"," "" I 'll try and wait until after I find Rachel Lane. """," "" Pokusím se počkat, dokud nenajdu Rachel. """
"find","find","nenajdu","najít","pf"," "" I 'll try and wait until after I find Rachel Lane. """," "" Pokusím se počkat, dokud nenajdu Rachel. """
"refusing","refuse","odmítal","odmítat","impf"," With Josh Stafford refusing to reveal the will, and at the same time dropping mysterious hints about Troy 's lack of testamentary capacity, the lawyers for the Phelan heirs finally panicked."," Protože Josh Stafford odmítal zveřejnit závěť a zároveň trousil záhadné poznámky o Troyově nedostatečné testamentární schopnosti, právní zástupci dědiců nakonec zpanikařili."
"looked","look","díval","dívat","impf"," As he crunched on another bite of pickle, and looked at his little black book, he worked hard to suppress a grin."," Když chroupal další kousek nakládané zeleniny a díval se na Wycliffův malý černý notýsek, musel se velmi přemáhat, aby potlačil úšklebek."
"suppress","suppress","potlačil","potlačit","pf"," As he crunched on another bite of pickle, and looked at his little black book, he worked hard to suppress a grin."," Když chroupal další kousek nakládané zeleniny a díval se na Wycliffův malý černý notýsek, musel se velmi přemáhat, aby potlačil úšklebek."
"hear","hear","slyšel","slyšet","impf"," He could hear the gasps and groans, the shockwaves, the utter, bitter disbelief, then the muted cursing."," V duchu už slyšel vzdechy a sténání, záchvaty vzrušení, naprosté trpké nevěřícnosti, a nakonec němého proklínání."
"does","do","dělat","dělat","impf"," The company does tomorrow what it did last week. """," Zítra bude společnost dělat totéž co v uplynulém týdnu. """
"did","do","dělat","dělat","impf"," The company does tomorrow what it did last week. """," Zítra bude společnost dělat totéž co v uplynulém týdnu. """
"sounded","sound","Znělo","znít","impf"," This sounded fine, but no one believed it."," Znělo to hezky, ale nikdo tomu nevěřil."
"believed","believe","nevěřil","věřit","impf"," This sounded fine, but no one believed it."," Znělo to hezky, ale nikdo tomu nevěřil."
"allowing","allow","dovoloval","dovolovat","impf"," He paid his people well, but he did not buy into the trend of allowing them to own a piece of the company."," Platil svým lidem dobře, ale nikdy se nepřipojil k trendu, který by jim dovoloval vlastnit byť jen malý díl společnosti."
"own","own","vlastnit","vlastnit","impf"," He paid his people well, but he did not buy into the trend of allowing them to own a piece of the company."," Platil svým lidem dobře, ale nikdy se nepřipojil k trendu, který by jim dovoloval vlastnit byť jen malý díl společnosti."
"expected","expect","očekávaly","očekávat","impf"," The women watched from their doorways with only a passing interest, as if they were expected to."," Ženy přihlížely ze dveří chýší jen s prchavým zájmem, jako by výsledek předem očekávaly."
"imitated","imitate","napodobovali","napodobovat","impf"," Little boys imitated their fathers."," Malí chlapci napodobovali své otce."
"sat","sit","seděl","sedět","impf"," And Nate sat on a block of wood, under a tree, watching a drama from another age, and wondering, not for the first time, where he was."," A Nate seděl na špalku pod stromem, pozoroval drama z dávných věků a uvažoval - nikoli poprvé - o tom, jak se sem vlastně dostal."
"watching","watch","pozoroval","pozorovat","impf"," And Nate sat on a block of wood, under a tree, watching a drama from another age, and wondering, not for the first time, where he was."," A Nate seděl na špalku pod stromem, pozoroval drama z dávných věků a uvažoval - nikoli poprvé - o tom, jak se sem vlastně dostal."
"wondering","wonder","uvažoval","uvažovat","impf"," And Nate sat on a block of wood, under a tree, watching a drama from another age, and wondering, not for the first time, where he was."," A Nate seděl na špalku pod stromem, pozoroval drama z dávných věků a uvažoval - nikoli poprvé - o tom, jak se sem vlastně dostal."
"brought","bring","přivedl","přivést","pf"," Hark brought with him two of his new associates; his firm was growing by the week."," Hark si přivedl dva nové společníky, o něž se během týdne jeho firma rozrostla."
"speaking","speak","nemluvily","mluvit","impf"," Since Amber and Biff were n't speaking, Rex quickly intervened and pointed to a spot between Ramble and Geena."," Protože Amber a Biff spolu nemluvily, Rex rychle zasáhl a ukázal na místa mezi Ramblem a Geenou."
"intervened","intervene","zasáhl","zasáhnout","pf"," Since Amber and Biff were n't speaking, Rex quickly intervened and pointed to a spot between Ramble and Geena."," Protože Amber a Biff spolu nemluvily, Rex rychle zasáhl a ukázal na místa mezi Ramblem a Geenou."
"pointed","point","ukázal","ukázat","pf"," Since Amber and Biff were n't speaking, Rex quickly intervened and pointed to a spot between Ramble and Geena."," Protože Amber a Biff spolu nemluvily, Rex rychle zasáhl a ukázal na místa mezi Ramblem a Geenou."
"filling","fill","plnily","plnit","impf"," The tables were filling; the gaps were closing."," Stoly se plnily a mezery zmenšovaly."
"sitting","sit","sedět","sedět","impf"," Before long some of the Phelans would be sitting close to each other."," Za chvíli budou někteří z Phelanů sedět těsně vedle sebe."
"brought","bring","přivedla","přivést","pf"," Ramble 's mother Tira brought two young men of about the same age."," Rambleova matka Tira si přivedla dva mladé muže zhruba stejného věku."
"avoided","avoid","vyhnuli","vyhnout","pf"," He said good-bye to a few members of the staff, but most were busy elsewhere because they avoided departures."," Dal sbohem několika členům personálu léčebného ústavu, ale většinou byli někde něčím zaneprázdněni, aby se vyhnuli loučení."
"drove","drive","řídil","řídit","impf"," Josh drove, and for the first five minutes nothing was said."," Josh řídil a prvních pět minut mezi nimi nepadlo ani slovo."
"see","see","neviděl","vidět","impf"," He could n't see Nate buried under the tent, but he knew his friend was suffering."," Už ani neviděl na Natea, zahrabaného pod stanem, ale věděl, že je to s ním zlé."
"died","die","zemřel","zemřít","pf"," Jevy actually once knew a man who died from malaria."," Skutečně znal jednoho člověka, který na malárii zemřel."
"led","lead","provedli","provést","pf"," Two hours into the journey, the guides led them through a bewildering series of narrow streams and quiet lagoons, and when they emerged into a broader river the canoes slowed for a moment."," Během dvouhodinové plavby je průvodci provedli spletí propletených úzkých vodních toků a klidných lagun, a když konečně vyjeli na širší řeku, kánoe na okamžik zpomalily."
"slowed","slow","zpomalily","zpomalit","pf"," Two hours into the journey, the guides led them through a bewildering series of narrow streams and quiet lagoons, and when they emerged into a broader river the canoes slowed for a moment."," Během dvouhodinové plavby je průvodci provedli spletí propletených úzkých vodních toků a klidných lagun, a když konečně vyjeli na širší řeku, kánoe na okamžik zpomalily."
"needed","need","potřebovali","potřebovat","impf"," The Indians needed a rest."," Muži si potřebovali odpočinout."
"called","call","zavolal","zavolat","pf"," Lako called to Jevy and explained that they were now safe, that they had just gone through the difficult part and the rest should be easy."," Lako zavolal na Jevyho a řekl mu, že už jsou v bezpečí, že právě zdolali nejtěžší úsek a zbývající kus už bude snadný."
"waiting","wait","čekal","čekat","impf"," Daniel was waiting in a cramped booth, along with a girl."," Daniel na něho čekal v těsném boxu hospody se svým děvčetem."
"introducing","introduce","představil","představit","pf"," "" This is Stef, "" Daniel said, introducing the girl."," "" To je Stef, "" představil Daniel děvče a rychle dodal :"
"said","say","řekl","říci","pf"," "" Christi, it 's me, Nate, "" he said, feeling silly identifying his voice to a woman he 'd lived with for ten years."," "" Christi, to jsem já, Nate, "" řekl a hned ho napadlo, jak je hloupé identifikovat svůj hlas ženě, s níž žil deset let."
"see","see","viděl","vidět","impf"," I 'd like to see the kids. """," Rád bych viděl děti. """
"suggest","suggest","Navrhuji","navrhovat","impf"," "" I suggest we hire a public relations firm, "" Hark announced."," "" Navrhuji, abychom najali firmu pro styk s veřejností, "" oznámil Hark."
"hire","hire","najali","najmout","pf"," "" I suggest we hire a public relations firm, "" Hark announced."," "" Navrhuji, abychom najali firmu pro styk s veřejností, "" oznámil Hark."
"announced","announce","oznámil","oznámit","pf"," "" I suggest we hire a public relations firm, "" Hark announced."," "" Navrhuji, abychom najali firmu pro styk s veřejností, "" oznámil Hark."
"Hire","hire","najmout","najmout","pf"," Hire a pro to paint the Phelan heirs as the brokenhearted children who 'd loved a man who had little time for them."," To by bylo ono, najmout profesionála, aby vylíčil Phelanovy dědice jako děti se zlomeným srdcem, bezmezně milující člověka, který pro ně měl jen málo času."
"paint","paint","vylíčil","vylíčit","pf"," Hire a pro to paint the Phelan heirs as the brokenhearted children who 'd loved a man who had little time for them."," To by bylo ono, najmout profesionála, aby vylíčil Phelanovy dědice jako děti se zlomeným srdcem, bezmezně milující člověka, který pro ně měl jen málo času."
"said","say","řekla","říci","pf"," "" Jevy, "" she said, "" go with these men into the village."," "" Jevy, "" řekla, "" jděte s těmito muži do vesnice."
"go","go","jděte","jít","impf"," "" Jevy, "" she said, "" go with these men into the village."," "" Jevy, "" řekla, "" jděte s těmito muži do vesnice."
"give","give","dají","dát","pf"," They will feed you, and give you enough food for Mr. O'Riley here. """," Nakrmí vás a dají vám jídlo i tady pro pana O ' Rileye. """
"sat","sit","Usedla","usednout","pf"," They sat on the bench, in the darkening shade, watching in silence as the Indians took Jevy to the village."," Usedla s Natem na lavici a oba v houstnoucím šeru mlčky sledovali, jak Indiáni odvádějí Jevyho do vesnice."
"watching","watch","sledovali","sledovat","impf"," They sat on the bench, in the darkening shade, watching in silence as the Indians took Jevy to the village."," Usedla s Natem na lavici a oba v houstnoucím šeru mlčky sledovali, jak Indiáni odvádějí Jevyho do vesnice."
"turned","turn","obrátil","obrátit","pf"," He turned around once, just to make sure Nate was okay."," Jevy se ještě obrátil, aby se ujistil, že Nate je v pořádku."
"passed","pass","Minuli","minout","pf"," They passed a house, the first they 'd seen in a month, it seemed."," Minuli nějaký dům a měli pocit, že takový už neviděli celé týdny."
"seen","see","neviděli","vidět","impf"," They passed a house, the first they 'd seen in a month, it seemed."," Minuli nějaký dům a měli pocit, že takový už neviděli celé týdny."
"lit","light","osvětlil","osvětlit","pf"," Like a lighthouse beckoning a wayward ship, the moon broke through the clouds and lit the waters in front of them."," Mraky se prodral měsíc jako maják volající vrtošivou loď a osvětlil hladinu vody."
"spend","spend","utratil","utratit","pf"," How much money did he spend from December 9 to December 27, the day the will was read?"," Kolik peněz utratil od devátého do sedmadvacátého prosince, do dne, kdy byla čtena poslední vůle?"
"read","read","čtena","číst","impf"," How much money did he spend from December 9 to December 27, the day the will was read?"," Kolik peněz utratil od devátého do sedmadvacátého prosince, do dne, kdy byla čtena poslední vůle?"
"buy","buy","koupil","koupit","pf"," What did he buy his wife for Christmas, and how did he pay for the gifts?"," Co koupil ženě k Vánocům a jak dárky zaplatil?"
"pay","pay","zaplatil","zaplatit","pf"," What did he buy his wife for Christmas, and how did he pay for the gifts?"," Co koupil ženě k Vánocům a jak dárky zaplatil?"
"buy","buy","koupil","koupit","pf"," What did he buy for his children?"," Co koupil dětem?"
"earn","earn","vydělala","vydělat","pf"," How much money did Biff earn last year?"," Kolik vydělala Biff za minulý rok?"
"get","get","dostal","dostat","pf"," Why did her first husband get custody of her kids?"," Proč její první manžel dostal do opatrování jejich děti?"
"hired","hire","najal","najmout","pf"," How many lawyers had he hired and fired since his father died?"," Kolik právníků si Junior najal a vykopl od té doby, co otec zemřel?"
"died","die","zemřel","zemřít","pf"," How many lawyers had he hired and fired since his father died?"," Kolik právníků si Junior najal a vykopl od té doby, co otec zemřel?"
"count","count","počítat","počítat","impf"," They had fifteen hours of fuel, and Nate planned to count every minute of it."," Měli palivo na patnáct hodin a Nate si umínil, že bude počítat každou minutu."
"began","begin","začínala","začínat","impf"," The Cabixa began again near an inlet where another, very identical, river also left the lake."," Cabixa se zase začínala rýsovat nedaleko malé zátoky, kde z jezera vytékal ještě jiný, velmi podobný vodní tok."
"widened","widen","Rozšířil","rozšířit","pf"," It widened, and they were off, at full throttle."," Rozšířil se a člun se po hladině rozjel na plné obrátky."
"found","find","našel","najít","pf"," Nate moved lower in the boat, and found a spot on the bottom between the box of food and the buckets, with his back to the bench."," Nate se sesunul hlouběji do člunu a našel si na dně místo mezi bednou s jídlem a vědry, zády k lavičce."
"thought","think","Myslel","myslet","impf"," I thought you could stay at our place for a couple of days. """," Myslel jsem si, že byste pár dní mohl zůstat u nás. """
"stay","stay","zůstat","zůstat","pf"," I thought you could stay at our place for a couple of days. """," Myslel jsem si, že byste pár dní mohl zůstat u nás. """
"sleep","sleep","spát","spát","impf"," Josh 's house could sleep fifteen."," V Joshově domě může spát patnáct lidí."
"held","hold","Měl","mít","impf"," He still held the faint hope that he could somehow fly in to meet Rachel, and perhaps whisk her away to Corumba, where they could have lunch in a nice cafe and discuss her father 's estate."," Měl stále slabou naději, že by na schůzku s Rachel mohl letět, případně ji rychle dopravit Corumbá, kde by mohli společně pobědvat v hezké kavárně a pohovořit o majetku jejího otce."
"fly","fly","letět","letět","impf"," He still held the faint hope that he could somehow fly in to meet Rachel, and perhaps whisk her away to Corumba, where they could have lunch in a nice cafe and discuss her father 's estate."," Měl stále slabou naději, že by na schůzku s Rachel mohl letět, případně ji rychle dopravit Corumbá, kde by mohli společně pobědvat v hezké kavárně a pohovořit o majetku jejího otce."
"fly","fly","dopravit","dopravit","pf"," He still held the faint hope that he could somehow fly in to meet Rachel, and perhaps whisk her away to Corumba, where they could have lunch in a nice cafe and discuss her father 's estate."," Měl stále slabou naději, že by na schůzku s Rachel mohl letět, případně ji rychle dopravit Corumbá, kde by mohli společně pobědvat v hezké kavárně a pohovořit o majetku jejího otce."
"find","find","objevil","objevit","pf"," If Jevy could find the right village, and the right spot to make a landing, Nate would rent a chopper in an instant."," Kdyby Jevy objevil správnou vesnici a vhodné místo pro přistání, Nate by vrtulník okamžitě najal."
"rent","rent","najal","najmout","pf"," If Jevy could find the right village, and the right spot to make a landing, Nate would rent a chopper in an instant."," Kdyby Jevy objevil správnou vesnici a vhodné místo pro přistání, Nate by vrtulník okamžitě najal."
"owed","owe","dlužil","dlužit","impf"," He owed his second wife about thirty thousand in past-due child support, monthly obligations racked up while he recovered with Sergio."," Své druhé manželce dlužil kolem třiceti tisíc na výživném pro děti a měsíční závazky ještě vzrostly, když se léčil u Sergia."
"conceded","concede","Připustil","připustit","pf"," He conceded that his financial future was indeed bleak."," Připustil, že jeho finanční budoucnost je chmurná."
"bought","buy","nekoupil","koupit","pf"," He was a millionaire for a few months, until he bought the new house."," Na pár měsíců se stal milionářem, dokud si nekoupil nový dům."
"started","start","začal","začít","pf"," Then he started seeing a college girl who loved cocaine, and the wall cracked."," Pak se začal scházet s vysokoškolskou studentkou, která propadla kokainu, a zeď praskla."
"cracked","crack","praskla","prasknout","pf"," Then he started seeing a college girl who loved cocaine, and the wall cracked."," Pak se začal scházet s vysokoškolskou studentkou, která propadla kokainu, a zeď praskla."
"left","leave","odešla","odejít","pf"," His second wife left with the money, then came back briefly without it."," Jeho druhá žena odešla i s penězi, pak se sice nakrátko vrátila, ovšem bez nich."
"killing","kill","zabíjí","zabíjet","impf"," And mercury is killing our fish. """," A ryby zabíjí rtuť. """
"does","do","bere","brát","impf"," "" How does mercury get here? """," "" Kde se tu bere rtuť? """
"mine","mine","těží","těžit","impf"," To the north, they mine gold, and they do it with mercury."," Na severu se pomocí rtuti těží zlato."
"swallow","swallow","polykají","polykat","impf"," Our fish swallow it and die."," Naše ryby ji polykají a hynou."
"Guess","guess","hádat","hádat","impf"," Guess where its sewage goes. """," Zkuste hádat, kam tečou městské splašky. """
"found","find","Našli","najít","pf"," They found the trail and headed for the woods, again staying away from the village."," Našli stezku a vyrazili lesem opět mimo vesnici."
"take","take","vzal","vzít","pf"," He wanted to take it with him, to lift it somehow and transport it to the States, to preserve it as a monument so that the millions of people she would touch could have a place to visit and say thanks."," Nejraději by ji byl vzal sebou, nějak ji vyzvedl a dopravil do Států, aby se zachovala jako památník, takže by miliony lidí, na něž Rachel zapůsobila, měli místo, které by mohli navštívit a poděkovat jí."
"lift","lift","vyzvedl","vyzvednout","pf"," He wanted to take it with him, to lift it somehow and transport it to the States, to preserve it as a monument so that the millions of people she would touch could have a place to visit and say thanks."," Nejraději by ji byl vzal sebou, nějak ji vyzvedl a dopravil do Států, aby se zachovala jako památník, takže by miliony lidí, na něž Rachel zapůsobila, měli místo, které by mohli navštívit a poděkovat jí."
"transport","transport","dopravil","dopravit","pf"," He wanted to take it with him, to lift it somehow and transport it to the States, to preserve it as a monument so that the millions of people she would touch could have a place to visit and say thanks."," Nejraději by ji byl vzal sebou, nějak ji vyzvedl a dopravil do Států, aby se zachovala jako památník, takže by miliony lidí, na něž Rachel zapůsobila, měli místo, které by mohli navštívit a poděkovat jí."
"preserve","preserve","zachovala","zachovat","pf"," He wanted to take it with him, to lift it somehow and transport it to the States, to preserve it as a monument so that the millions of people she would touch could have a place to visit and say thanks."," Nejraději by ji byl vzal sebou, nějak ji vyzvedl a dopravil do Států, aby se zachovala jako památník, takže by miliony lidí, na něž Rachel zapůsobila, měli místo, které by mohli navštívit a poděkovat jí."
"visit","visit","navštívit","navštívit","pf"," He wanted to take it with him, to lift it somehow and transport it to the States, to preserve it as a monument so that the millions of people she would touch could have a place to visit and say thanks."," Nejraději by ji byl vzal sebou, nějak ji vyzvedl a dopravil do Států, aby se zachovala jako památník, takže by miliony lidí, na něž Rachel zapůsobila, měli místo, které by mohli navštívit a poděkovat jí."
"deserved","deserve","Zasloužila","zasloužit","pf"," She deserved a shrine."," Zasloužila by si svatyni."
"want","want","chtěla","chtít","impf"," That 's the last thing she would want."," To by ovšem byla poslední věc, kterou by Rachel chtěla."
"sent","send","Vysílala","vysílat","impf"," It sent tremors, little waves of chills, through his body, but he was fatigued and there were the remnants of so many chemicals that he kept sleeping."," Vysílala tělem otřesy, slabé vlny zimnice, ale byla unavená, protože jí stálo v cestě tolik zbytkových léků, které udržovaly tělo ve spánku."
"kept","keep","udržovaly","udržovat","impf"," It sent tremors, little waves of chills, through his body, but he was fatigued and there were the remnants of so many chemicals that he kept sleeping."," Vysílala tělem otřesy, slabé vlny zimnice, ale byla unavená, protože jí stálo v cestě tolik zbytkových léků, které udržovaly tělo ve spánku."
"open","open","otevřel","otevřít","pf"," It built pressure behind his eyes, so that when he did open them he would want to scream."," Vytvářela tlak za očima, takže když je Nate otevřel, chtělo se mu křičet bolestí."
"want","want","chtělo","chtít","impf"," It built pressure behind his eyes, so that when he did open them he would want to scream."," Vytvářela tlak za očima, takže když je Nate otevřel, chtělo se mu křičet bolestí."
"scream","scream","křičet","křičet","impf"," It built pressure behind his eyes, so that when he did open them he would want to scream."," Vytvářela tlak za očima, takže když je Nate otevřel, chtělo se mu křičet bolestí."
"felt","feel","Cítil","cítit","impf"," He felt the vicious pounding of a jackhammer between his temples."," Cítil ve svalech zuřivé bušení sbíječky."
"opened","open","otevřel","otevřít","pf"," When he opened his eyes, death awaited him."," Když otevřel oči, čekala na něho smrt."
"awaited","await","čekala","čekat","impf"," When he opened his eyes, death awaited him."," Když otevřel oči, čekala na něho smrt."
"prepared","prepare","připravil","připravit","pf"," Of the eleven wills Josh had prepared for Troy Phelan, only one mentioned the name of Malcolm Snead."," Jen v jedné z jedenácti závětí, které Josh pro pana Phelana připravil, bylo uvedeno jméno Malcolm Snead."
"mentioned","mention","uvedeno","uvést","pf"," Of the eleven wills Josh had prepared for Troy Phelan, only one mentioned the name of Malcolm Snead."," Jen v jedné z jedenácti závětí, které Josh pro pana Phelana připravil, bylo uvedeno jméno Malcolm Snead."
"designated","designate","určen","určit","pf"," A gift of a million dollars had been designated for him, a gift revoked months later with yet another will."," Byl mu určen odkaz jednoho milionu dolarů, který však byl o několik měsíců později další závětí zrušen."
"revoked","revoke","zrušen","zrušit","pf"," A gift of a million dollars had been designated for him, a gift revoked months later with yet another will."," Byl mu určen odkaz jednoho milionu dolarů, který však byl o několik měsíců později další závětí zrušen."
"expect","expect","očekávat","očekávat","impf"," Mr. Phelan had removed Snead 's name precisely because Snead had inquired as to how much he might expect to receive."," Pan Phelan vyškrtl Sneadovo jméno zejména proto, že se Snead dotazoval, kolik asi může očekávat, že dostane."
"receive","receive","dostane","dostat","pf"," Mr. Phelan had removed Snead 's name precisely because Snead had inquired as to how much he might expect to receive."," Pan Phelan vyškrtl Sneadovo jméno zejména proto, že se Snead dotazoval, kolik asi může očekávat, že dostane."
"meant","mean","znamenalo","znamenat","impf"," His name on the witness list for the contestants meant only one thing-money."," Jeho jméno na seznamu svědků na straně odpůrců znamenalo jen jedno - peníze."
"sitting","sit","seděl","sedět","impf"," He was sitting patiently in a small, handmade canoe, one carved from a tree a very long time ago."," Rybář seděl trpělivě v malé, ručně vyrobené kánoi, kterou někdo už velmi dávno vydlabal z kmene stromu."
"wore","wear","měl","mít","impf"," He wore a ragged straw hat that hid most of his face."," Na hlavě měl otrhaný slaměný klobouk, který mu zakrýval většinu obličeje."
"hid","hide","zakrýval","zakrývat","impf"," He wore a ragged straw hat that hid most of his face."," Na hlavě měl otrhaný slaměný klobouk, který mu zakrýval většinu obličeje."
"tried","try","pokusil","pokusit","pf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"learned","learn","zjistil","zjistit","pf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"seen","see","neviděli","vidět","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"tried","try","nesnažili","snažit","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"seen","see","nechápali","chápat","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"understand","understand","nechápali","chápat","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"working","work","pracovat","pracovat","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"paid","pay","placen","platit","impf"," Jevy tried, but in the course of negotiations learned that the two had never seen the Ipicas, did n't particularly want to, did n't know exactly where they were, and did n't understand the concept of working and getting paid for it."," Jevy se o to pokusil, ale během rozhovoru zjistil, že mladíci příslušníky kmene Ipiců nejen nikdy neviděli, ale ani se o to nesnažili, nevěděli přesně, kde by mohli být, a vůbec nechápali, jak je možné pro někoho pracovat a být za to placen."
"want","want","nechtěl","chtít","impf"," Plus the chief did n't want them to leave."," A kromě toho je náčelník ani nechtěl pustit."
"went","go","vedla","vést","impf"," The route went from one river to the next, twisting northward, until the chief and his fishermen could no longer agree on where to go next."," Trasa vedla z jedné řeky na další vodní tok, vinoucí se k severu, a náčelník se s oběma mladými rybáři nemohl shodnout, jak postupovat dál."
"go","go","vedla","vést","impf"," The route went from one river to the next, twisting northward, until the chief and his fishermen could no longer agree on where to go next."," Trasa vedla z jedné řeky na další vodní tok, vinoucí se k severu, a náčelník se s oběma mladými rybáři nemohl shodnout, jak postupovat dál."
"agree","agree","shodnout","shodnout","pf"," The route went from one river to the next, twisting northward, until the chief and his fishermen could no longer agree on where to go next."," Trasa vedla z jedné řeky na další vodní tok, vinoucí se k severu, a náčelník se s oběma mladými rybáři nemohl shodnout, jak postupovat dál."
"went","go","postupovat","postupovat","impf"," The route went from one river to the next, twisting northward, until the chief and his fishermen could no longer agree on where to go next."," Trasa vedla z jedné řeky na další vodní tok, vinoucí se k severu, a náčelník se s oběma mladými rybáři nemohl shodnout, jak postupovat dál."
"go","go","postupovat","postupovat","impf"," The route went from one river to the next, twisting northward, until the chief and his fishermen could no longer agree on where to go next."," Trasa vedla z jedné řeky na další vodní tok, vinoucí se k severu, a náčelník se s oběma mladými rybáři nemohl shodnout, jak postupovat dál."
"compared","compare","porovnával","porovnávat","impf"," Jevy compared his drawing to his maps."," Jevy porovnával nakreslenou trasu s mapou a náhle radostně vyhrkl :"
