"said","say","neříkal","říkat","impf"," Pippin said no more."," Pipin už neříkal nic."
"dismissed","dismiss","propustil","propustit","pf"," Presently Denethor waved to Pippin and dismissed him again for a while."," Zanedlouho Denethor Pipinovi pokynul a zase ho na chvíli propustil."
"passed","pass","míjela","míjet","impf"," And each time that it passed the line of the Great Gate it went through an arched tunnel, piercing a vast pier of rock whose huge out-thrust bulk divided in two all the circles of the City save the first."," A pokaždé, když míjela linii Velké brány, procházela klenutým tunelem, který prorážel mohutný skalní pilíř, jehož ohromná trčící hmota půlila všechny kruhy Města kromě prvního."
"walking","walk","kráčel","kráčet","impf"," Leading the line there came walking a big thick-limbed horse, and on it sat a man of wide shoulders and huge girth, but old and grey-bearded, yet mail-clad and black-helmed and bearing a long heavy spear."," V čele zástupu kráčel veliký statný valach a na něm seděl širokoplecí objemný muž, starý a šedovlasý, ale v brnění a s černou přilbou, a třímal veliké těžké kopí."
"sat","sit","seděl","sedět","impf"," Leading the line there came walking a big thick-limbed horse, and on it sat a man of wide shoulders and huge girth, but old and grey-bearded, yet mail-clad and black-helmed and bearing a long heavy spear."," V čele zástupu kráčel veliký statný valach a na něm seděl širokoplecí objemný muž, starý a šedovlasý, ale v brnění a s černou přilbou, a třímal veliké těžké kopí."
"shouted","shout","křičeli","křičet","impf"," ' Forlong! ' men shouted."," "" Forlong! "" křičeli muži."
"claimed","claim","prohlásil","prohlásit","pf"," And far away, as Frodo put on the Ring and claimed it for his own, even in Sammath Naur the very heart of his realm, the Power in Barad-dûr was shaken, and the Tower trembled from its foundations to its proud and bitter crown."," A daleko odtud, když si Frodo nasadil Prsten a prohlásil jej za svůj tady v Sammath Nauru, v samotném srdci říše, se Moc v Barad - dûr otřásla a Věž se zachvěla od základů až po pyšnou zubatou korunu."
"shaken","shake","otřásla","otřást","pf"," And far away, as Frodo put on the Ring and claimed it for his own, even in Sammath Naur the very heart of his realm, the Power in Barad-dûr was shaken, and the Tower trembled from its foundations to its proud and bitter crown."," A daleko odtud, když si Frodo nasadil Prsten a prohlásil jej za svůj tady v Sammath Nauru, v samotném srdci říše, se Moc v Barad - dûr otřásla a Věž se zachvěla od základů až po pyšnou zubatou korunu."
"said","say","řekl","říci","pf"," ' They are a remarkable race, ' said the Warden, nodding his head."," "" Je to pozoruhodné plemeno, "" řekl dozorčí a pokýval hlavou."
"stretched","stretch","roztáhl","roztáhnout","pf"," It was the sunset-hour, but the great pall had now stretched far into the West, and only as it sank at last into the Sea did the Sun escape to send out a brief farewell gleam before the night, even as Frodo saw it at the Cross-roads touching the head of the fallen king."," Byla hodina západu slunce, ale veliký příkrov se teď roztáhl daleko na západ, a teprve když slunce klesalo do moře, podařilo se mu uniknout a vyslat krátký záblesk na rozloučenou před nocí - ten, který viděl Frodo, jak na Křižovatce svítí na hlavu padlého krále."
"sank","sink","klesalo","klesat","impf"," It was the sunset-hour, but the great pall had now stretched far into the West, and only as it sank at last into the Sea did the Sun escape to send out a brief farewell gleam before the night, even as Frodo saw it at the Cross-roads touching the head of the fallen king."," Byla hodina západu slunce, ale veliký příkrov se teď roztáhl daleko na západ, a teprve když slunce klesalo do moře, podařilo se mu uniknout a vyslat krátký záblesk na rozloučenou před nocí - ten, který viděl Frodo, jak na Křižovatce svítí na hlavu padlého krále."
"fallen","fall","klesalo","klesat","impf"," It was the sunset-hour, but the great pall had now stretched far into the West, and only as it sank at last into the Sea did the Sun escape to send out a brief farewell gleam before the night, even as Frodo saw it at the Cross-roads touching the head of the fallen king."," Byla hodina západu slunce, ale veliký příkrov se teď roztáhl daleko na západ, a teprve když slunce klesalo do moře, podařilo se mu uniknout a vyslat krátký záblesk na rozloučenou před nocí - ten, který viděl Frodo, jak na Křižovatce svítí na hlavu padlého krále."
"send","send","vyslat","vyslat","pf"," It was the sunset-hour, but the great pall had now stretched far into the West, and only as it sank at last into the Sea did the Sun escape to send out a brief farewell gleam before the night, even as Frodo saw it at the Cross-roads touching the head of the fallen king."," Byla hodina západu slunce, ale veliký příkrov se teď roztáhl daleko na západ, a teprve když slunce klesalo do moře, podařilo se mu uniknout a vyslat krátký záblesk na rozloučenou před nocí - ten, který viděl Frodo, jak na Křižovatce svítí na hlavu padlého krále."
"saw","see","viděl","vidět","impf"," It was the sunset-hour, but the great pall had now stretched far into the West, and only as it sank at last into the Sea did the Sun escape to send out a brief farewell gleam before the night, even as Frodo saw it at the Cross-roads touching the head of the fallen king."," Byla hodina západu slunce, ale veliký příkrov se teď roztáhl daleko na západ, a teprve když slunce klesalo do moře, podařilo se mu uniknout a vyslat krátký záblesk na rozloučenou před nocí - ten, který viděl Frodo, jak na Křižovatce svítí na hlavu padlého krále."
"wonder","wonder","Divíš","divit","impf"," ' Do you wonder at that, Ring-bearer? ' said Arwen."," "" Divíš se tomu, Ty, který jsi nesl Prsten? "" řekla Arwen."
"said","say","řekla","říci","pf"," ' Do you wonder at that, Ring-bearer? ' said Arwen."," "" Divíš se tomu, Ty, který jsi nesl Prsten? "" řekla Arwen."
"possessed","possess","vlastnil","vlastnit","impf"," But your kinsman possessed this thing longer than you."," Ale tvůj příbuzný tu věc vlastnil déle než ty."
"said","say","řekl","říci","pf"," ' I am glad to learn it, ' said Beregond, ' for now I may say that strange accents do not mar fair speech, and hobbits are a fair-spoken folk."," "" Rád se to dozvídám, "" řekl Beregond, "" protože nyní mohu říci, že zvláštní přízvuk nekazí pěknou mluvu a že hobití mluva je pěkná."
"say","say","řekl","říci","pf"," ' I am glad to learn it, ' said Beregond, ' for now I may say that strange accents do not mar fair speech, and hobbits are a fair-spoken folk."," "" Rád se to dozvídám, "" řekl Beregond, "" protože nyní mohu říci, že zvláštní přízvuk nekazí pěknou mluvu a že hobití mluva je pěkná."
"said","say","říci","říci","pf"," ' I am glad to learn it, ' said Beregond, ' for now I may say that strange accents do not mar fair speech, and hobbits are a fair-spoken folk."," "" Rád se to dozvídám, "" řekl Beregond, "" protože nyní mohu říci, že zvláštní přízvuk nekazí pěknou mluvu a že hobití mluva je pěkná."
"say","say","říci","říci","pf"," ' I am glad to learn it, ' said Beregond, ' for now I may say that strange accents do not mar fair speech, and hobbits are a fair-spoken folk."," "" Rád se to dozvídám, "" řekl Beregond, "" protože nyní mohu říci, že zvláštní přízvuk nekazí pěknou mluvu a že hobití mluva je pěkná."
"mar","mar","nekazí","kazit","impf"," ' I am glad to learn it, ' said Beregond, ' for now I may say that strange accents do not mar fair speech, and hobbits are a fair-spoken folk."," "" Rád se to dozvídám, "" řekl Beregond, "" protože nyní mohu říci, že zvláštní přízvuk nekazí pěknou mluvu a že hobití mluva je pěkná."
"fear","fear","Neboj","bát","impf"," But fear not!"," Neboj se ale!"
"speaking","speak","mluvil","mluvit","impf"," Gandalf was speaking to the men that barred his way, and as he listened Pippin became aware that he himself was being discussed."," Gandalf mluvil s muži, kteří mu zastoupili cestu, a když se Pipin zaposlouchal, uvědomil si, že je řeč o něm."
"said","say","říkal","říkat","impf"," ' Yea truly, we know you, Mithrandir, ' said the leader of the men, ' and you know the pass-words of the Seven Gates and are free to go forward."," "" Ano, vskutku tě znám, Mithrandire, "" říkal vůdce mužů, "" a ty znáš hesla Sedmi bran a nic ti nebrání, abys jel dál."
"go","go","jel","jet","impf"," ' Yea truly, we know you, Mithrandir, ' said the leader of the men, ' and you know the pass-words of the Seven Gates and are free to go forward."," "" Ano, vskutku tě znám, Mithrandire, "" říkal vůdce mužů, "" a ty znáš hesla Sedmi bran a nic ti nebrání, abys jel dál."
"mounted","mount","nasedli","nasednout","pf"," The Captains mounted again and rode back, and from the host of Mordor there went up a jeering yell."," Kapitáni opět nasedli a jeli zpátky a z mordorského vojska se ozval výsměšný jek."
"rode","ride","jeli","jet","impf"," The Captains mounted again and rode back, and from the host of Mordor there went up a jeering yell."," Kapitáni opět nasedli a jeli zpátky a z mordorského vojska se ozval výsměšný jek."
"went","go","jeli","jet","impf"," The Captains mounted again and rode back, and from the host of Mordor there went up a jeering yell."," Kapitáni opět nasedli a jeli zpátky a z mordorského vojska se ozval výsměšný jek."
"waited","wait","čekali","čekat","impf"," Dust rose smothering the air, as from nearby there marched up an army of Easterlings that had waited for the signal in the shadows of Ered Lithui beyond the further Tower."," Vzduchem se dusivě vznesl prach, když znedaleka připochodovalo vojsko Východňanů, kteří čekali na znamení ve stínu Ered Lithui za vzdálenější věží."
"poured","pour","lili","lít","impf"," Down from the hills on either side of the Morannon poured Orcs innumerable."," Z kopců po obou stranách Morannonu se lili nespočetní skřeti."
"heard","hear","Slyšel","slyšet","impf"," He heard the scuffling and cries die down as the troops passed on through the Isenmouthe."," Slyšel, jak pošťuchování a křik utichá, jak útvary procházejí Železnou tlamou dál."
"missed","miss","nepostrádá","postrádat","impf"," It seemed that in the confusion and the mingling of many companies of various kinds they had not been missed, not yet at any rate."," Zdálo se, že ve zmatku a tlačenici oddílů nejrůznějších odrůd je nikdo nepostrádá, aspoň zatím ne."
"pressed","press","nutil","nutit","impf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"made","make","nutil","nutit","impf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"drink","drink","pil","pít","impf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"recovered","recover","vzpamatoval","vzpamatovat","pf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"gave","give","dal","dát","pf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"made","make","přiměl","přimět","pf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"eat","eat","snědl","sníst","pf"," Sam took a sip of water, but pressed Frodo to drink, and when his master had recovered a little he gave him a whole wafer of their precious waybread and made him eat it."," Sam usrkl vody, ale Froda nutil, aby pil, a když se pán trochu vzpamatoval, dal mu celou oplatku jejich drahocenného chleba a přiměl ho, aby ji snědl."
"went","go","jela","jet","impf"," Never had any king of the Mark such company upon the road as went with Théoden Thengel 's son to the land of his home."," Nikdy neměl žádný král Marky takovou družinu, jaká jela s Théodenem, Thengelovým synem, do jeho domovské země."
"come","come","přichází","přicházet","impf"," ' Behold the King Elessar is come!"," "" Hle, přichází král Elessar!"
"come","come","přijde","přijít","pf"," They will simply come down on us in force, corner us, and then drive us out, or burn us in."," Prostě jich na nás přijde síla, zatlačí nás do kouta a pak nás vyženou nebo nás upálí."
"do","do","udělat","udělat","pf"," No, we have got to do something at once. '"," Ne, musíme něco udělat hned. """
"said","say","řekl","říci","pf"," ' Do what? ' said Pippin."," "" A co? "" řekl Pipin."
"said","say","řekl","říci","pf"," ' Raise the Shire! ' said Merry."," "" Vzbouřit Kraj! "" řekl Smíšek."
"Wake","wake","Vzbudit","vzbudit","pf"," Wake all our people!"," Vzbudit všecky naše lidi."
"run","run","poteče","téci","impf"," the trees may bud, the waters run,"," vyraší strom, říčka poteče,"
"sing","sing","zazpívají","zazpívat","pf"," the merry finches sing."," veselé pěnkavy zazpívají."
"say","say","neřeknu","říci","pf"," I will not say the Day is done,"," já neřeknu, že skončil den,"
"seemed","seem","zdálo","zdát","impf"," Frodo looked down at the body with pity and horror, for as he looked it seemed that long years of death were suddenly revealed in it, and it shrank, and the shrivelled face became rags of skin upon a hideous skull."," Frodo shlížel na tělo s lítostí a hrůzou, protože se náhle zdálo, jako by se na něm projevily dlouhé roky smrti, scvrkalo se a seschlá tvář se měnila v cáry kůže na ohavné lebce."
"Lifting","lift","Zvedl","zvednout","pf"," Lifting up the skirt of the dirty cloak that sprawled beside it, he covered it over, and turned away."," Zvedl cíp špinavého pláště, který se povaloval vedle, přikryl tělo a odvrátil se."
"covered","cover","přikryl","přikrýt","pf"," Lifting up the skirt of the dirty cloak that sprawled beside it, he covered it over, and turned away."," Zvedl cíp špinavého pláště, který se povaloval vedle, přikryl tělo a odvrátil se."
"turned","turn","odvrátil","odvrátit","pf"," Lifting up the skirt of the dirty cloak that sprawled beside it, he covered it over, and turned away."," Zvedl cíp špinavého pláště, který se povaloval vedle, přikryl tělo a odvrátil se."
"said","say","řekl","říci","pf"," ' And that 's the end of that, ' said Sam."," "" A to je konec, "" řekl Sam."
"seen","see","neviděl","vidět","impf"," ' A nasty end, and I wish I need n't have seen it;"," "" Ošklivý konec a radši bych ho byl neviděl."
"passed","pass","neprošel","projít","pf"," In rode the Lord of the Nazgûl, under the archway that no enemy ever yet had passed, and all fled before his face."," Vjel pod klenbu, kterou ještě nikdy neprošel nepřítel, a všichni prchali před jeho tváří."
"fled","flee","prchali","prchat","impf"," In rode the Lord of the Nazgûl, under the archway that no enemy ever yet had passed, and all fled before his face."," Vjel pod klenbu, kterou ještě nikdy neprošel nepřítel, a všichni prchali před jeho tváří."
"rescue","rescue","Nezachráníš","zachránit","pf"," You wo n't rescue Lotho, or the Shire, just by being shocked and sad, my dear Frodo. '"," Nezachráníš Lota ani Kraj, když budeš jenom zaražený a smutný, můj milý Frodo. """
"said","say","řekl","říci","pf"," ' No, ' said Pippin."," "" Ne, "" řekl Pipin."
"heard","hear","Slyšel","slyšet","impf"," You heard that horn-blowing?"," Slyšel jsi to troubení?"
"think","think","Měli","mít","impf"," We ought to think of taking cover somewhere for the night."," Měli bychom pomýšlet, kde se schováme na noc."
"cover","cover","schováme","schovat","pf"," We ought to think of taking cover somewhere for the night."," Měli bychom pomýšlet, kde se schováme na noc."
"leading","lead","vedl","vést","impf"," Out westward in the world it was drawing to noon upon the fourteenth day of March in the Shire-reckoning, and even now Aragorn was leading the black fleet from Pelargir, and Merry was riding with the Rohirrim down the Stonewain Valley, while in Minas Tirith flames were rising and Pippin watched the madness growing in the eyes of Denethor."," Ve světě na západě se blížilo poledne čtrnáctého března podle krajového letopočtu a právě teď vedl Aragorn černé loďstvo z Pelargiru - a Smíšek jel s Rohiry Údolím kamenných vozů, zatímco v Minas Tirith se vzmáhaly plameny a Pipin sledoval, jak v Denethorových očích roste šílenství."
"riding","ride","jel","jet","impf"," Out westward in the world it was drawing to noon upon the fourteenth day of March in the Shire-reckoning, and even now Aragorn was leading the black fleet from Pelargir, and Merry was riding with the Rohirrim down the Stonewain Valley, while in Minas Tirith flames were rising and Pippin watched the madness growing in the eyes of Denethor."," Ve světě na západě se blížilo poledne čtrnáctého března podle krajového letopočtu a právě teď vedl Aragorn černé loďstvo z Pelargiru - a Smíšek jel s Rohiry Údolím kamenných vozů, zatímco v Minas Tirith se vzmáhaly plameny a Pipin sledoval, jak v Denethorových očích roste šílenství."
"watched","watch","sledoval","sledovat","impf"," Out westward in the world it was drawing to noon upon the fourteenth day of March in the Shire-reckoning, and even now Aragorn was leading the black fleet from Pelargir, and Merry was riding with the Rohirrim down the Stonewain Valley, while in Minas Tirith flames were rising and Pippin watched the madness growing in the eyes of Denethor."," Ve světě na západě se blížilo poledne čtrnáctého března podle krajového letopočtu a právě teď vedl Aragorn černé loďstvo z Pelargiru - a Smíšek jel s Rohiry Údolím kamenných vozů, zatímco v Minas Tirith se vzmáhaly plameny a Pipin sledoval, jak v Denethorových očích roste šílenství."
"rising","rise","roste","růst","impf"," Out westward in the world it was drawing to noon upon the fourteenth day of March in the Shire-reckoning, and even now Aragorn was leading the black fleet from Pelargir, and Merry was riding with the Rohirrim down the Stonewain Valley, while in Minas Tirith flames were rising and Pippin watched the madness growing in the eyes of Denethor."," Ve světě na západě se blížilo poledne čtrnáctého března podle krajového letopočtu a právě teď vedl Aragorn černé loďstvo z Pelargiru - a Smíšek jel s Rohiry Údolím kamenných vozů, zatímco v Minas Tirith se vzmáhaly plameny a Pipin sledoval, jak v Denethorových očích roste šílenství."
"growing","grow","roste","růst","impf"," Out westward in the world it was drawing to noon upon the fourteenth day of March in the Shire-reckoning, and even now Aragorn was leading the black fleet from Pelargir, and Merry was riding with the Rohirrim down the Stonewain Valley, while in Minas Tirith flames were rising and Pippin watched the madness growing in the eyes of Denethor."," Ve světě na západě se blížilo poledne čtrnáctého března podle krajového letopočtu a právě teď vedl Aragorn černé loďstvo z Pelargiru - a Smíšek jel s Rohiry Údolím kamenných vozů, zatímco v Minas Tirith se vzmáhaly plameny a Pipin sledoval, jak v Denethorových očích roste šílenství."
"came","come","došli","dojít","pf"," Then the kings of Gondor and Rohan went to the Hallows and they came to the tombs in Rath Dínen, and they bore away King Théoden upon a golden bier, and passed through the City in silence."," Pak se králové Gondoru a Rohanu odebrali na posvátná místa, došli do hrobek v Rath Dínenu, vynesli krále Théodena na zlatých márách a v mlčení prošli Městem."
"came","come","vynesli","vynést","pf"," Then the kings of Gondor and Rohan went to the Hallows and they came to the tombs in Rath Dínen, and they bore away King Théoden upon a golden bier, and passed through the City in silence."," Pak se králové Gondoru a Rohanu odebrali na posvátná místa, došli do hrobek v Rath Dínenu, vynesli krále Théodena na zlatých márách a v mlčení prošli Městem."
"passed","pass","vynesli","vynést","pf"," Then the kings of Gondor and Rohan went to the Hallows and they came to the tombs in Rath Dínen, and they bore away King Théoden upon a golden bier, and passed through the City in silence."," Pak se králové Gondoru a Rohanu odebrali na posvátná místa, došli do hrobek v Rath Dínenu, vynesli krále Théodena na zlatých márách a v mlčení prošli Městem."
"passed","pass","prošli","projít","pf"," Then the kings of Gondor and Rohan went to the Hallows and they came to the tombs in Rath Dínen, and they bore away King Théoden upon a golden bier, and passed through the City in silence."," Pak se králové Gondoru a Rohanu odebrali na posvátná místa, došli do hrobek v Rath Dínenu, vynesli krále Théodena na zlatých márách a v mlčení prošli Městem."
"found","find","našel","najít","pf"," Sam found Frodo and his friends by the fire talking to old Tom Cotton, while an admiring crowd of Bywater folk stood round and stared."," Sam našel Froda a jeho přátele u ohně, jak si povídají se starým Tomem Chaloupkou a kolem stojí a s obdivem přihlíží dav Povodských."
"said","say","řekl","říci","pf"," ' Well, what 's the next move? ' said Farmer Cotton."," "" A co teď? "" řekl sedlák Chaloupka."
"say","say","nepovíme","povědět","pf"," ' I ca n't say, ' said Frodo, ' until I know more."," "" To vám nepovíme, "" řekl Frodo, "" dokud nebudeme vědět víc."
"said","say","nepovíme","povědět","pf"," ' I ca n't say, ' said Frodo, ' until I know more."," "" To vám nepovíme, "" řekl Frodo, "" dokud nebudeme vědět víc."
"say","say","řekl","říci","pf"," ' I ca n't say, ' said Frodo, ' until I know more."," "" To vám nepovíme, "" řekl Frodo, "" dokud nebudeme vědět víc."
"said","say","řekl","říci","pf"," ' I ca n't say, ' said Frodo, ' until I know more."," "" To vám nepovíme, "" řekl Frodo, "" dokud nebudeme vědět víc."
"tell","tell","říct","říci","pf"," ' That 's hard to tell, ' said Cotton."," "" Těžko říct, "" řekl Chaloupka."
"said","say","říct","říci","pf"," ' That 's hard to tell, ' said Cotton."," "" Těžko říct, "" řekl Chaloupka."
"tell","tell","řekl","říci","pf"," ' That 's hard to tell, ' said Cotton."," "" Těžko říct, "" řekl Chaloupka."
"said","say","řekl","říci","pf"," ' That 's hard to tell, ' said Cotton."," "" Těžko říct, "" řekl Chaloupka."
"comes","come","přicházejí","přicházet","impf"," ' They moves about and comes and goes."," "" Střídají se, přicházejí a odcházejí."
"goes","go","odcházejí","odcházet","impf"," ' They moves about and comes and goes."," "" Střídají se, přicházejí a odcházejí."
"got","get","Dostane","dostat","pf"," If Shagrat got away, he would soon get help and come back."," Dostane - li se Šagrat pryč, brzy sežene pomoc a vrátí se."
"get","get","Dostane","dostat","pf"," If Shagrat got away, he would soon get help and come back."," Dostane - li se Šagrat pryč, brzy sežene pomoc a vrátí se."
"got","get","sežene","sehnat","pf"," If Shagrat got away, he would soon get help and come back."," Dostane - li se Šagrat pryč, brzy sežene pomoc a vrátí se."
"get","get","sežene","sehnat","pf"," If Shagrat got away, he would soon get help and come back."," Dostane - li se Šagrat pryč, brzy sežene pomoc a vrátí se."
"pursued","pursue","pronásledoval","pronásledovat","impf"," But if Sam pursued him, the other orc might do some horrible deed up there."," Kdyby ho ale Sam pronásledoval, druhý skřet mohl nahoře provést něco hrozného."
"do","do","provést","provést","pf"," But if Sam pursued him, the other orc might do some horrible deed up there."," Kdyby ho ale Sam pronásledoval, druhý skřet mohl nahoře provést něco hrozného."
"miss","miss","minout","minout","pf"," And anyway Sam might miss Shagrat or be killed by him."," A kromě toho by mohl Sam Šagrata minout nebo se nechat od něho zabít."
"killed","kill","zabít","zabít","pf"," And anyway Sam might miss Shagrat or be killed by him."," A kromě toho by mohl Sam Šagrata minout nebo se nechat od něho zabít."
"turned","turn","obrátil","obrátit","pf"," He turned quickly and ran back up the stairs."," Rychle se obrátil a běžel zpátky nahoru po schodech."
"ran","run","běžel","běžet","impf"," He turned quickly and ran back up the stairs."," Rychle se obrátil a běžel zpátky nahoru po schodech."
"sighed","sigh","vzdychl","vzdychnout","pf"," ' Wrong again, I expect, ' he sighed."," "" Zase špatně, nejspíš, "" vzdychl."
"murmured","murmur","zamumlal","zamumlat","pf"," ' I ca n't go on, Sam, ' he murmured."," "" Dál nemohu, Same, "" zamumlal."
"Hold","hold","Držte","držet","impf"," Hold up now!"," Držte se!"
"got","get","dostal","dostat","pf"," But I got through, and I 'm going to get out."," Ale dostal jsem se dovnitř a dostanu se taky ven."
"get","get","dostal","dostat","pf"," But I got through, and I 'm going to get out."," Ale dostal jsem se dovnitř a dostanu se taky ven."
"got","get","dostanu","dostat","pf"," But I got through, and I 'm going to get out."," Ale dostal jsem se dovnitř a dostanu se taky ven."
"get","get","dostanu","dostat","pf"," But I got through, and I 'm going to get out."," Ale dostal jsem se dovnitř a dostanu se taky ven."
"drew","draw","Vytáhl","vytáhnout","pf"," Sam drew out the elven-glass of Galadriel again."," Vytáhl zase elfí skleničku od Galadriel."
"turned","turn","obrátil","obrátit","pf"," For a moment the orc crouched, and then with a hideous yelp of fear it turned and fled back as it had come."," Skřet se chviličku krčil a pak se s ohavným poděšeným zaječením obrátil a prchal, kudy přišel."
"fled","flee","prchal","prchat","impf"," For a moment the orc crouched, and then with a hideous yelp of fear it turned and fled back as it had come."," Skřet se chviličku krčil a pak se s ohavným poděšeným zaječením obrátil a prchal, kudy přišel."
"come","come","přišel","přijít","pf"," For a moment the orc crouched, and then with a hideous yelp of fear it turned and fled back as it had come."," Skřet se chviličku krčil a pak se s ohavným poděšeným zaječením obrátil a prchal, kudy přišel."
"fail","fail","selhali","selhat","pf"," "" Yet to the Harlond we must come tomorrow or fail utterly. """," "" Ale zítra musíme být v Harlondu, nebo jsme naprosto selhali. """
"said","say","řekl","říci","pf"," ' "" Up with your beard, Durin 's son! "" he said."," "" Zvedni bradu, Durinův synu! "" řekl."
"reckon","reckon","počítá","počítat","impf"," And what does the Lord Denethor reckon that all my strength and all my speed may be? '"," A s jakým vojskem a s jakou rychlostí Denethor počítá? """
"said","say","řekl","říci","pf"," ' That is best known to yourself, lord, ' said Hirgon."," "" To víš nejlíp sám, pane, "" řekl Hirgon."
"surrounded","surround","obklíčena","obklíčit","pf"," ' But ere long it may well come to pass that Minas Tirith is surrounded, and unless you have the strength to break a siege of many powers, the Lord Denethor bids me say that he judges that the strong arms of the Rohirrim would be better within his walls than without. '"," "" Zanedlouho se však může stát, že Minas Tirith bude obklíčena, a nemáš - li vojsko, abys prolomil obležení mnoha mocností, Pán Denethor mi kázal říci, že podle něho by bylo silným pažím Rohirů lépe uvnitř zdí než vně. """
"break","break","prolomil","prolomit","pf"," ' But ere long it may well come to pass that Minas Tirith is surrounded, and unless you have the strength to break a siege of many powers, the Lord Denethor bids me say that he judges that the strong arms of the Rohirrim would be better within his walls than without. '"," "" Zanedlouho se však může stát, že Minas Tirith bude obklíčena, a nemáš - li vojsko, abys prolomil obležení mnoha mocností, Pán Denethor mi kázal říci, že podle něho by bylo silným pažím Rohirů lépe uvnitř zdí než vně. """
"say","say","říci","říci","pf"," ' But ere long it may well come to pass that Minas Tirith is surrounded, and unless you have the strength to break a siege of many powers, the Lord Denethor bids me say that he judges that the strong arms of the Rohirrim would be better within his walls than without. '"," "" Zanedlouho se však může stát, že Minas Tirith bude obklíčena, a nemáš - li vojsko, abys prolomil obležení mnoha mocností, Pán Denethor mi kázal říci, že podle něho by bylo silným pažím Rohirů lépe uvnitř zdí než vně. """
"go","go","pojedeš","jet","impf"," But in my stead you shall go, Ring-bearer, when the time comes, and if you then desire it."," Ale místo mne pojedeš Ty, který jsi nesl Prsten, až přijde čas a budeš - li si to tehdy přát."
"comes","come","přijde","přijít","pf"," But in my stead you shall go, Ring-bearer, when the time comes, and if you then desire it."," Ale místo mne pojedeš Ty, který jsi nesl Prsten, až přijde čas a budeš - li si to tehdy přát."
"desire","desire","přát","přát","impf"," But in my stead you shall go, Ring-bearer, when the time comes, and if you then desire it."," Ale místo mne pojedeš Ty, který jsi nesl Prsten, až přijde čas a budeš - li si to tehdy přát."
"go","go","jedou","jet","impf"," ' Neither have those others who go with thee."," "" Ti ostatní, co jedou s tebou, také ne."
"go","go","Jdou","jít","impf"," They go only because they would not be parted from thee - because they love thee. '"," Jdou jenom proto, že se od tebe nechtějí nechat odloučit - protože tě milují. """
"love","love","milují","milovat","impf"," They go only because they would not be parted from thee - because they love thee. '"," Jdou jenom proto, že se od tebe nechtějí nechat odloučit - protože tě milují. """
"turned","turn","obrátila","obrátit","pf"," Then she turned and vanished into the night."," Pak se obrátila a zmizela v noci."
"vanished","vanish","zmizela","zmizet","pf"," Then she turned and vanished into the night."," Pak se obrátila a zmizela v noci."
"risen","rise","nevystoupilo","vystoupit","pf"," When the light of day was come into the sky but the sun was not yet risen above the high ridges in the East, Aragorn made ready to depart."," Když se na obloze objevilo denní světlo, ale slunce ještě nevystoupilo nad vysoké hřebeny na východě, Aragorn se hotovil k odjezdu."
"die","die","zemře","zemřít","pf"," And if to despair, then she will die, unless other healing comes which I cannot bring."," A jestliže k zoufalství, pak zemře, nepřijde - li jiné uzdravení, které já přinést nemohu."
"comes","come","nepřijde","přijít","pf"," And if to despair, then she will die, unless other healing comes which I cannot bring."," A jestliže k zoufalství, pak zemře, nepřijde - li jiné uzdravení, které já přinést nemohu."
"bring","bring","přinést","přinést","pf"," And if to despair, then she will die, unless other healing comes which I cannot bring."," A jestliže k zoufalství, pak zemře, nepřijde - li jiné uzdravení, které já přinést nemohu."
"set","set","postavily","postavit","pf"," Alas! for her deeds have set her among the queens of great renown. '"," Je to smutné, vždyť její skutky ji postavily na roveň nejslavnějším královnám. """
"stooped","stoop","sklonil","sklonit","pf"," Then Aragorn stooped and looked in her face, and it was indeed white as a lily, cold as frost, and hard as graven stone."," Pak se Aragorn sklonil a pohlédl jí do tváře a ta byla opravdu bílá jako lilie, studená jako mráz a tvrdá jako tesaný kámen."
