"hand","hand","předat","předat","pf"," The idea seemed to be that he should sit around until Dr. Pearson could take enough time away from his mail and various other chores to hand out a few tasks."," Zřejmě se tady domnívají, že bude trpně vyčkávat, až se doktoru Pearsonovi uráčí předat mu některé ze svých pravomocí a některé své pracovní úkoly."
"make","make","provést","provést","pf"," "" I said I would like to make some lab checks in Serology. """," "" Žádal jsem vás, abych mohl provést kontrolu laboratorních postupů na sérologii. """
"looking","look","Díval","dívat","impf"," Pearson said it absently. He was still looking away, down the corridor, when Coleman left."," Díval se neustále za skupinkou, která kráčela chodbou k východu, a ani nepostřehl, že i Coleman odešel."
"left","leave","odešel","odejít","pf"," Pearson said it absently. He was still looking away, down the corridor, when Coleman left."," Díval se neustále za skupinkou, která kráčela chodbou k východu, a ani nepostřehl, že i Coleman odešel."
"realized","realize","uvědomila","uvědomit","pf"," About to begin lunch in Three Counties Hospital cafeteria, she realized she had been feeling that way for days, but especially so this morning."," V jídelně nemocnice Three Counties - při začátku oběda - si spokojeně uvědomila, že je jí řadu dní velmi dobře, dnes dopoledne přímo skvěle."
"call","call","nazvat","nazvat","pf"," His only peculiarity, if you could call it that, was a habit of wearing impossibly gaudy neckties."," Jeho jedinou zvláštní libůstkou, jestli se to dá tak nazvat, byl zvyk nosit nemožně křiklavé vázanky."
"wearing","wear","nosit","nosit","impf"," His only peculiarity, if you could call it that, was a habit of wearing impossibly gaudy neckties."," Jeho jedinou zvláštní libůstkou, jestli se to dá tak nazvat, byl zvyk nosit nemožně křiklavé vázanky."
"represented","represent","představují","představovat","impf"," One of the psychiatrists on staff had suggested recently that they represented "" a pus crater from an inner seething below a conservative surface. """," Nedávno se vyjádřil jeden z nemocničních psychiatrů, že jeho vázanky "" představují kráter, z něhož zpod uhlazeného, nenápadného povrchu může vyrazit hnis ""."
"laughed","laugh","smál","smát","impf"," But Rufus had merely laughed good-naturedly."," Rufus se tomu jen dobromyslně smál."
"assured","assure","ujistila","ujistit","pf"," It was only when Dr. Grainger had assured her that the sensation was entirely normal and something experienced by most people who had any limb removed that she realized her belief was illusory."," Teprve když ji doktorka Graingerová ujistila, že tento jev je docela normální, že jej zakouší většina lidí, jimž je některý úd amputován, uvědomila si, jak iluzorní byla její naděje."
"realized","realize","uvědomila","uvědomit","pf"," It was only when Dr. Grainger had assured her that the sensation was entirely normal and something experienced by most people who had any limb removed that she realized her belief was illusory."," Teprve když ji doktorka Graingerová ujistila, že tento jev je docela normální, že jej zakouší většina lidí, jimž je některý úd amputován, uvědomila si, jak iluzorní byla její naděje."
"hoped","hope","doufala","doufat","impf"," Nevertheless, it was an uncanny feeling which Vivian hoped would disappear soon."," Ale i tak byl tento pocit hrozně protivný a Vivian doufala, že brzy zmizí."
"disappear","disappear","zmizí","zmizet","pf"," Nevertheless, it was an uncanny feeling which Vivian hoped would disappear soon."," Ale i tak byl tento pocit hrozně protivný a Vivian doufala, že brzy zmizí."
"smiled","smile","usmíval","usmívat","impf"," Seated at his desk, Dornberger smiled."," Dornberger se za svým stolem usmíval."
"opened","open","otevřel","otevřít","pf"," Then he opened a drawer and produced a pad of forms which he handed to Coleman."," Potom otevřel zásuvku, vyňal blok žádanek a podal jej Colemanovi."
"handed","hand","podal","podat","pf"," Then he opened a drawer and produced a pad of forms which he handed to Coleman."," Potom otevřel zásuvku, vyňal blok žádanek a podal jej Colemanovi."
"order","order","objednává","objednávat","impf"," Handing it over, he said pettishly, "" Dr. Pearson likes to order all lab supplies himself. """," "" Doktor Pearson objednává pro laboratoř všechno výhradně sám. """
"signed","sign","podepsal","podepsat","pf"," Coleman scribbled the order and signed it."," Coleman načmáral požadavek a podepsal jej."
"meant","mean","chtěl","chtít","impf"," "" I meant to ask you last week, "" he said. "" How was your weight? """," "" Už jsem se tě minulý týden chtěl zeptat, kolik vážíš? """
"ask","ask","zeptat","zeptat","pf"," "" I meant to ask you last week, "" he said. "" How was your weight? """," "" Už jsem se tě minulý týden chtěl zeptat, kolik vážíš? """
"answered","answer","odpověděla","odpovědět","pf"," "" It 's about right, "" Elizabeth answered cheerfully."," "" Váha je v pořádku, "" odpověděla Elizabeth vesele."
"said","say","říká","říkat","impf"," "" But Dr. Dornberger said I have to eat well. """," "" Doktor Dornberger říká, že musím dobře jíst. """
"eat","eat","jíst","jíst","impf"," "" But Dr. Dornberger said I have to eat well. """," "" Doktor Dornberger říká, že musím dobře jíst. """
"noticed","notice","uviděl","uvidět","pf"," Glancing up, John Alexander noticed Dr. Coleman approaching."," John Alexander vzhlédl a uviděl, že se k nim blíží doktor Coleman."
"approaching","approach","blíží","blížit","impf"," Glancing up, John Alexander noticed Dr. Coleman approaching."," John Alexander vzhlédl a uviděl, že se k nim blíží doktor Coleman."
"rose","rise","zvedl","zvednout","pf"," On impulse Alexander rose from his chair."," Alexander se impulsívně zvedl ze židle a zvolal :"
"seen","see","viděl","vidět","impf"," Though, he had seen the elderly obstetrician several times in the hospital, this was the first time they had spoken to each other."," Ačkoliv viděl starého porodníka v nemocnici již víckrát, mluvil s ním poprvé."
"spoken","speak","mluvil","mluvit","impf"," Though, he had seen the elderly obstetrician several times in the hospital, this was the first time they had spoken to each other."," Ačkoliv viděl starého porodníka v nemocnici již víckrát, mluvil s ním poprvé."
"turned","turn","otočil","otočit","pf"," O'Donnell turned away, then back."," O ' Donnell se otočil k odchodu, ale vrátil se."
"do","do","udělat","udělat","pf"," But I guess you know, I do n't have any choice. """," Ale pochop, že nemohu nic jiného udělat. """
"nodded","nod","kývl","kývnout","pf"," "" Yeah. "" The word was a whisper as Person nodded dully."," "" Vím, "" zašeptal Pearson a tupě kývl."
"followed","follow","následovali","následovat","impf"," Lucy had moved to the X-ray viewer which hung on the office wall, and the two men followed her."," Lucy přistoupila k prohlížečce rentgenových snímků na stěně kanceláře a oba mužové ji následovali."
"pointed","point","ukazovala","ukazovat","impf"," Lucy pointed out, as Dr. Bell had done in Radiology, the area of periosteal reaction created by the biopsy."," Lucy ukazovala, jako předtím doktor Bell na radiologii, oblast periosteální reakce, kterou vyvolala biopsie."
"done","do","vyvolala","vyvolat","pf"," Lucy pointed out, as Dr. Bell had done in Radiology, the area of periosteal reaction created by the biopsy."," Lucy ukazovala, jako předtím doktor Bell na radiologii, oblast periosteální reakce, kterou vyvolala biopsie."
"created","create","vyvolala","vyvolat","pf"," Lucy pointed out, as Dr. Bell had done in Radiology, the area of periosteal reaction created by the biopsy."," Lucy ukazovala, jako předtím doktor Bell na radiologii, oblast periosteální reakce, kterou vyvolala biopsie."
"rubbed","rub","třel","třít","impf"," At the end Pearson thoughtfully rubbed his chin with thumb and forefinger."," Pearson si chvíli zamyšleně třel bradu palcem a ukazováčkem."
"find","find","Našel","najít","pf"," Would he perhaps, instead of gaining sanctuary, find merely another offshoot of medicine and his daily work."," Našel by snad místo svatyně jen pokračování medicíny a své denní práce?"
"thought","think","myslil","myslit","impf"," Aloud he said, "" I 've always thought, you know, that we have a good deal in common. """," "" Víš, že jsem si vždycky myslil, že máme mnoho společného? "" řekl nahlas."
"thought","think","máme","mít","impf"," Aloud he said, "" I 've always thought, you know, that we have a good deal in common. """," "" Víš, že jsem si vždycky myslil, že máme mnoho společného? "" řekl nahlas."
"said","say","řekl","říci","pf"," Aloud he said, "" I 've always thought, you know, that we have a good deal in common. """," "" Víš, že jsem si vždycky myslil, že máme mnoho společného? "" řekl nahlas."
"asked","ask","zeptal","zeptat","pf"," Coleman asked the question casually, as a matter of routine."," Coleman se zeptal klidně, nepřikládal otázce hlubší význam."
"look","look","podívám","podívat","pf"," "" Just a minute. I 'll look at the book. """," "" Moment, podívám se do přehledu. """
"crossed","cross","přešel","přejít","pf"," Bannister crossed to the opposite side of the lab."," Bannister přešel na druhý konec místnosti."
"said","say","odpověděl","odpovědět","pf"," Dornberger said quietly, "" You have a boy."," Dornberger odpověděl pokojně :"
"depended","depend","záleží","záležet","impf"," Only when he had asked the question did it occur to him how much depended on the answer."," Sotva otázku vyslovil, uvědomil si, jak strašně mu záleží na odpovědi."
"taken","take","vyňal","vyjmout","pf"," Dornberger had taken out his pipe and was filling it."," Dornberger vyňal dýmku a začal ji plnit tabákem."
"filling","fill","plnit","plnit","impf"," Dornberger had taken out his pipe and was filling it."," Dornberger vyňal dýmku a začal ji plnit tabákem."
"reminded","remind","vzpomněla","vzpomenout","pf"," For a moment she was reminded, almost nostalgically, of days in class."," Skoro s nostalgií si vzpomněla na dobu, kdy chodila do školy."
"taken","take","pochopila","pochopit","pf"," At school she had always taken pride in her capacity to understand things, to focus on a particular problem-absorbing facts quickly by excluding other things from consciousness."," Těšívalo ji, že během vyučování rychle pochopila výklad probíraného problému a vyloučila vše, co s ním nesouviselo."
"understand","understand","pochopila","pochopit","pf"," At school she had always taken pride in her capacity to understand things, to focus on a particular problem-absorbing facts quickly by excluding other things from consciousness."," Těšívalo ji, že během vyučování rychle pochopila výklad probíraného problému a vyloučila vše, co s ním nesouviselo."
"excluding","exclude","vyloučila","vyloučit","pf"," At school she had always taken pride in her capacity to understand things, to focus on a particular problem-absorbing facts quickly by excluding other things from consciousness."," Těšívalo ji, že během vyučování rychle pochopila výklad probíraného problému a vyloučila vše, co s ním nesouviselo."
"retained","retain","uchovala","uchovat","pf"," It had made her one of the brighter pupils. She was curious to know if she had retained the ability."," Patřívala k chytrým žákyním a byla zvědavá, zda si svou schopnost uchovala."
"counted","count","spočítal","spočítat","pf"," The last time anyone counted there were forty-nine of these factors known to medicine."," Kdosi v poslední době spočítal, že medicína jich zná už čtyřicet devět."
"holding","hold","držel","držet","impf"," "" How do you do, Mrs. Alexander? "" Coleman paused, holding the tray he had collected from the counter."," "" Dobrý den, paní Alexanderová, "" pozdravil Coleman, který držel v rukou podnos s jídlem, jež si vybral u pultu."
"collected","collect","vybral","vybrat","pf"," "" How do you do, Mrs. Alexander? "" Coleman paused, holding the tray he had collected from the counter."," "" Dobrý den, paní Alexanderová, "" pozdravil Coleman, který držel v rukou podnos s jídlem, jež si vybral u pultu."
"came","come","pochází","pocházet","impf"," - I told you the doctor came from New Richmond too. """," Zmiňoval jsem se ti, že doktor pochází také z New Richmondu. """
"turned","turn","obrátil","obrátit","pf"," He turned to Lucy as they moved back toward the stretcher."," Když se vraceli k vozíku, obrátil se k Lucy :"
"want","want","potřebujeme","potřebovat","impf"," "" Firban 's one of our best technicians, and we want good films. """," "" Firban je jeden z našich nejlepších laborantů a potřebujeme opravdu dokonalý snímek. """
"smiled","smile","Usmál","usmát","pf"," He smiled at Vivian."," Usmál se na Vivianu :"
"doing","do","činím","činit","impf"," "" Dr. Pearson-asked me to take a personal interest in this case, so that 's what I 'm doing."," "" Doktor Pearson mě požádal, abych se vám osobně věnoval, což rád činím."
"dissuaded","dissuade","odradit","odradit","pf"," He sounded, too, as if he were not dissuaded easily."," Nebude snadné ho od něčeho odradit."
"decided","decide","Rozhodl","rozhodnout","pf"," then he had decided no."," Rozhodl se však, že počká."
"find","find","zjistit","zjistit","pf"," He could probably find out more by staying on the fringes."," Určitě se mu podaří zjistit víc, jestliže se bude držet v pozadí."
"closed","close","uzavřeny","uzavřít","pf"," If he declared a personal interest some sources of information might be closed off to him."," Kdyby svůj vztah k Vivianě přiznal, byly by mu některé zdroje informací zcela uzavřeny."
"want","want","nechtěl","chtít","impf"," He did not want that."," To nechtěl."
"Talking","talk","rozmlouvat","rozmlouvat","impf"," Talking with Vivian and, at the same time, trying to keep his thoughts to himself had not been easy."," Nebylo snadné rozmlouvat s Vivianou a nechávat si své myšlenky pro sebe."
"study","study","prostuduju","prostudovat","pf"," Then it will come down to me and ... I 'll study it. """," Vzorek mi pošle na patologii ... a já ho prostuduju. """
"say","say","řekl","říci","pf"," "" I would n't say he was enthusiastic, "" Dornberger said. "" But I think if you want to have this fellow ... what 's his name-Coleman?"," "" Ne s nadšením, "" řekl Dornberger, "" ale jestli chcete toho chlapíka - jak se jmenuje - Coleman? - pozvat k pohovoru, domnívám se, že Joe nebude dělat potíže."
"said","say","řekl","říci","pf"," "" I would n't say he was enthusiastic, "" Dornberger said. "" But I think if you want to have this fellow ... what 's his name-Coleman?"," "" Ne s nadšením, "" řekl Dornberger, "" ale jestli chcete toho chlapíka - jak se jmenuje - Coleman? - pozvat k pohovoru, domnívám se, že Joe nebude dělat potíže."
"want","want","chcete","chtít","impf"," "" I would n't say he was enthusiastic, "" Dornberger said. "" But I think if you want to have this fellow ... what 's his name-Coleman?"," "" Ne s nadšením, "" řekl Dornberger, "" ale jestli chcete toho chlapíka - jak se jmenuje - Coleman? - pozvat k pohovoru, domnívám se, že Joe nebude dělat potíže."
"think","think","domnívám","domnívat","impf"," "" I would n't say he was enthusiastic, "" Dornberger said. "" But I think if you want to have this fellow ... what 's his name-Coleman?"," "" Ne s nadšením, "" řekl Dornberger, "" ale jestli chcete toho chlapíka - jak se jmenuje - Coleman? - pozvat k pohovoru, domnívám se, že Joe nebude dělat potíže."
"suggest","suggest","Doporučuji","doporučovat","impf"," ... if you want to have him come here for a talk, Joe wo n't be difficult. But I 'd suggest you keep Joe posted on everything you do from here on in. """," Doporučuji však, abyste od nynějška Joea informovali o všem, co v téhle věci podniknete. """
"said","say","řekl","říci","pf"," "" You can be sure of that, "" O'Donnell had said."," "" Tím si můžeš být jist, "" řekl O ' Donnell."
"Thank","thank","děkuju","děkovat","impf"," Thank you very much. """," Moc ti děkuju. """
"thank","thank","děkuji","děkovat","impf"," "" No, thank you, "" Vivian said."," "" Ne, děkuji, "" odpověděla Vivian."
"said","say","odpověděla","odpovědět","pf"," "" No, thank you, "" Vivian said."," "" Ne, děkuji, "" odpověděla Vivian."
"hesitated","hesitate","Zaváhala","zaváhat","pf"," She hesitated."," Zaváhala :"
"broke","break","přerušila","přerušit","pf"," "" Your soup 's getting cold. "" Elizabeth broke in on his thoughts."," "" Vychladne ti polévka! "" přerušila Elizabeth jeho zadumání."
"decided","decide","Rozhodl","rozhodnout","pf"," He decided to put the whole thing out of his mind."," Rozhodl se všecko pustit z mysli."
"cleaned","clean","očistí","očistit","pf"," George Rinne would remove the blood from it when he cleaned all the instruments later."," George Rinne ji očistí od krve, až bude uklízet všechny nástroje."
"cleaned","clean","uklízet","uklízet","impf"," George Rinne would remove the blood from it when he cleaned all the instruments later."," George Rinne ji očistí od krve, až bude uklízet všechny nástroje."
"exposing","expose","odhalil","odhalit","pf"," Now McNeil carefully pried loose the skull, exposing the soft membrane covering the brain beneath."," McNeil opatrně nadzdvihl temeno a odhalil měkkou membránu, kryjící mozek."
"standing","stand","Vydržely","vydržet","pf"," They were standing up to it well;"," Vydržely;"
"take","take","snesou","snést","pf"," if they could take this they could take anything."," nyní už snesou všechno."
"take","take","snesou","snést","pf"," if they could take this they could take anything."," nyní už snesou všechno."
"removed","remove","odstraněna","odstranit","pf"," With the bony portion of the skull removed, McNeil took sharp scissors and opened the large vein-the superior sagittal sinus-which ran from front to rear along the center of the membrane."," Jakmile byla kostní část lebky odstraněna, vzal McNeil nůžky a přestřihl žilní splav na mozku - superior sagital sinus, který probíhá od čela mezi mozkovými polokoulemi nad mozkovými plenami."
"took","take","vzal","vzít","pf"," With the bony portion of the skull removed, McNeil took sharp scissors and opened the large vein-the superior sagittal sinus-which ran from front to rear along the center of the membrane."," Jakmile byla kostní část lebky odstraněna, vzal McNeil nůžky a přestřihl žilní splav na mozku - superior sagital sinus, který probíhá od čela mezi mozkovými polokoulemi nad mozkovými plenami."
"ran","run","probíhá","probíhat","impf"," With the bony portion of the skull removed, McNeil took sharp scissors and opened the large vein-the superior sagittal sinus-which ran from front to rear along the center of the membrane."," Jakmile byla kostní část lebky odstraněna, vzal McNeil nůžky a přestřihl žilní splav na mozku - superior sagital sinus, který probíhá od čela mezi mozkovými polokoulemi nad mozkovými plenami."
"talk","talk","promluvím","promluvit","pf"," I 'll talk with her in the morning."," Ráno s ní promluvím."
"get","get","dostat","dostat","pf"," Now we have to get you home. """," Musíme se teď nějak dostat domů. """
"helped","help","pomohl","pomoci","pf"," Mike helped her up."," Mike pomohl Vivianě vstát."
"wanting","want","přál","přát","impf"," As his arm went around her, he had a sudden feeling of wanting to help and protect her."," Vzal ji kolem pasu a přál si, aby ji mohl stále ochraňovat."
"protect","protect","ochraňovat","ochraňovat","impf"," As his arm went around her, he had a sudden feeling of wanting to help and protect her."," Vzal ji kolem pasu a přál si, aby ji mohl stále ochraňovat."
"face","face","čelit","čelit","impf"," These were some who would face the unknown future, most with misgiving, many bravely, a few craven."," Budou čelit neznámé budoucnosti, většina s pochybnostmi, mnozí budou stateční, někteří zbabělí."
"breach","breach","prorazí","prorazit","pf"," Some here, perhaps, might breach the barriers of outer space; others with the gift of tongues might move their fellow men to anger or despair."," Několik jich prorazí bariéry vesmíru a jiní, s darem jazyka, dokáží svými projevy pohnout své bližní k hněvu či zoufalství."
"move","move","pohnout","pohnout","pf"," Some here, perhaps, might breach the barriers of outer space; others with the gift of tongues might move their fellow men to anger or despair."," Několik jich prorazí bariéry vesmíru a jiní, s darem jazyka, dokáží svými projevy pohnout své bližní k hněvu či zoufalství."
"looking","look","díval","dívat","impf"," Henry Loburton, tall and heavily built, his thinning hair iron gray, his face creased and weathered from years spent in the open air, stood by a window, looking down at the street below."," Henry Loburton, vysoký a robustně stavěný, s řídnoucfmi ocelově šedivými vlasy, s vrásčitým obličejem, který ošlehala léta strávená na čerstvém vzduchu, stál u okna a díval se dolů na ulici."
"asked","ask","zeptal","zeptat","pf"," He asked casually, "" Any regrets? """," "" Lituješ? "" zeptal se střízlivě."
"considered","consider","uvažovala","uvažovat","impf"," Lucy considered."," Lucy uvažovala."
"suppose","suppose","myslím","myslet","impf"," "" I suppose so. """," "" Také si myslím. """
"moved","move","dojat","dojmout","pf"," O'Donnell was conscious of being strangely moved."," O ' Donnell byl podivně dojat."
"cross","cross","přechází","přecházet","impf"," He watched McNeil cross the room and go out of the door."," Díval se, jak McNeil přechází místností a vychází ven."
"supposed","suppose","Předpokládá","předpokládat","impf"," I 'm supposed to handle you tactfully. """," Předpokládá se, že s tebou budu jednat taktně. """
"returned","return","Vrátil","vrátit","pf"," He returned to the swivel chair and leaned back meditatively."," Vrátil se ke své otáčecí židli za psacím stolem a zadumaně se opřel."
"leaned","lean","opřel","opřít","pf"," He returned to the swivel chair and leaned back meditatively."," Vrátil se ke své otáčecí židli za psacím stolem a zadumaně se opřel."
"took","take","vyňal","vyjmout","pf"," Almost absently he took out his pipe and began to fill it."," Podvědomě vyňal dýmku a začal ji nacpávat."
"began","begin","začal","začít","pf"," Almost absently he took out his pipe and began to fill it."," Podvědomě vyňal dýmku a začal ji nacpávat."
"presume","presume","Předpokládám","předpokládat","impf"," That / is/ quite clear to you, I presume? """," Předpokládám, že toto je vám jasné! """
"said","say","řekl","říci","pf"," "" Quite clear, "" Seddons said. McNeil nodded."," "" Úplně, "" řekl Seddons a McNeil přikývl."
"nodded","nod","přikývl","přikývnout","pf"," "" Quite clear, "" Seddons said. McNeil nodded."," "" Úplně, "" řekl Seddons a McNeil přikývl."
"surprise","surprise","Nepřekvapilo","překvapit","pf"," But it would n't surprise me if this was the cause of it. """," Nepřekvapilo by mě, kdyby pravou příčinou onemocnění byly závady při umývání nádobí. """
"insisted","insist","trval","trvat","impf"," And whatever else you might say about the old man, he always insisted on following autopsy permissions both to the letter and the spirit."," Ať byl starý patolog jakýkoliv, trval přísně na tom, aby svolení rodiny k pitvě bylo dodrženo do posledního písmene."
"following","follow","dodrženo","dodržet","pf"," And whatever else you might say about the old man, he always insisted on following autopsy permissions both to the letter and the spirit."," Ať byl starý patolog jakýkoliv, trval přísně na tom, aby svolení rodiny k pitvě bylo dodrženo do posledního písmene."
"did","do","provést","provést","pf"," Some pathologists he knew did a full autopsy with this single incision."," Někteří patologové, jež znal, dokázali provést úplnou a podrobnou pitvu s užitím tohoto jediného řezu."
"come","come","přišel","přijít","pf"," He was on vacation from high school and had come into the store to buy some red paint."," Byl jako gymnazista doma na prázdninách a přišel do krámu koupit červenou barvu."
"buy","buy","koupit","koupit","pf"," He was on vacation from high school and had come into the store to buy some red paint."," Byl jako gymnazista doma na prázdninách a přišel do krámu koupit červenou barvu."
"nodded","nod","přikývl","přikývnout","pf"," "" I know. "" Tomaselli nodded."," "" Vím, "" přikývl Tomaselli."
"inherited","inherit","Zdědil","zdědit","pf"," "" I inherited the file, and it 's on our list."," "" Zdědil jsem svazek vašich návrhů a jsou v seznamu nutných zákroků."
"come","come","Pojďte","jít","impf"," "" You can all come in. """," "" Pojďte dál. """
"glanced","glance","pohlédla","pohlédnout","pf"," There were six, and as they entered all glanced nervously at the body on the table."," Po vstupu pohlédla každá nervózně směrem k pitevnímu stolu na mrtvé tělo."
"swallowed","swallow","polkl","polknout","pf"," The technician swallowed."," Laborant polkl naprázdno :"
"get","get","dostat","dostat","pf"," He asked tersely, "" Where do we get it then? """," "" Kde je můžeme dostat? "" zasáhl."
"get","get","zasáhl","zasáhnout","pf"," He asked tersely, "" Where do we get it then? """," "" Kde je můžeme dostat? "" zasáhl."
"done","do","provést","provést","pf"," "" We 'll have to get the test done somewhere else-where they 've facilities. """," "" Musíme dát provést test někde jinde, kde k tomu mají potřebné vybavení. """
"took","take","uchopil","uchopit","pf"," At the end of it the pathologist took his bishop and, swooping down the board, removed an opposing pawn."," Konečně patolog uchopil svého střelce, táhl jím přes celou šachovnici a sebral soupeřova pěšce."
"respond","respond","odpoví","odpovědět","pf"," Then, whatever overtures Swayne chose to make, O'Donnell planned to respond with plain, blunt words, no matter what the consequences might be."," Jakmile mu Swayne předloží nějaké své kompromisní návrhy, odpoví mu prostými, holými slovy, bez ohledu na následky."
"leave","leave","nechají","nechat","pf"," And they leave a lot of pockets of knowledge to be filled in behind. """," A za sebou nechají spoustu mezer ve znalostech, které je třeba vyplnit. """
"filled","fill","vyplnit","vyplnit","pf"," And they leave a lot of pockets of knowledge to be filled in behind. """," A za sebou nechají spoustu mezer ve znalostech, které je třeba vyplnit. """
"represented","represent","znamenal","znamenat","impf"," Was it because Gil Bartlett represented something in medicine which Pearson envied and had never attained?"," Proto, že Gil Bartlett znamenal v medicíně něco, po čem Pearson toužil a čeho sám nikdy nedosáhl?"
"attained","attain","nedosáhl","dosáhnout","pf"," Was it because Gil Bartlett represented something in medicine which Pearson envied and had never attained?"," Proto, že Gil Bartlett znamenal v medicíně něco, po čem Pearson toužil a čeho sám nikdy nedosáhl?"
"born","bear","rodí","rodit","impf"," She asked, "" What causes people to be born with different factors? """," "" Pane doktore, proč se lidé rodí s různými krevními faktory? """
"mean","mean","znamená","znamenat","impf"," "" You mean ... """," "" To znamená ... """
"discovered","discover","Zjistil","zjistit","pf"," He discovered that at this moment he was liking the old man."," Zjistil, že má starého pána docela rád."
"read","read","četl","číst","impf"," As if he had read Seddons ' mind, Pearson looked over to the surgical resident."," Pearson, jako by četl Seddonsovy myšlenky, prohodil skoro směšně :"
"felt","feel","vycítil","vycítit","pf"," In a sense Mike Seddons felt he had become accepted because there was no time for anything else."," Mike Seddons vycítil, že ho přijali do rodiny, protože na nic jiného nebyl čas."
"accepted","accept","přijali","přijmout","pf"," In a sense Mike Seddons felt he had become accepted because there was no time for anything else."," Mike Seddons vycítil, že ho přijali do rodiny, protože na nic jiného nebyl čas."
"waited","wait","Počkal","počkat","pf"," He waited until she had gone, then carefully moved the file tray back to its original position."," Počkal, až odejde, a pečlivě posunul rozevřený pořadač do jeho původní polohy."
"gone","go","odejde","odejít","pf"," He waited until she had gone, then carefully moved the file tray back to its original position."," Počkal, až odejde, a pečlivě posunul rozevřený pořadač do jeho původní polohy."
"moved","move","posunul","posunout","pf"," He waited until she had gone, then carefully moved the file tray back to its original position."," Počkal, až odejde, a pečlivě posunul rozevřený pořadač do jeho původní polohy."
"returning","return","vracel","vracet","impf"," David Coleman was returning to Pathology from lunch in the cafeteria."," David Coleman se po obědě v jídelně vracel na patologii."
"pondered","ponder","přemýšlel","přemýšlet","impf"," Making his way through the corridors and down the basement stairway, he pondered over the time he had spent so far with Dr. Joseph Pearson."," Procházel chodbami dolů do suterénu a přemýšlel o spolupráci s doktorem Josephem Pearsonem."
"nodded","nod","přikývl","přikývnout","pf"," Pearson nodded."," Pearson přikývl :"
"smiled","smile","usmál","usmát","pf"," Seddons smiled."," Seddons se usmál."
"going","go","Nejel","jet","impf"," I was n't going fast."," Nejel jsem rychle."
"wish","wish","přál","přát","impf"," Coleman said, and meant it, "" I wish it could have been some other way. """," "" Moc bych si přál, aby k němu došlo jinak, "" přiznal Coleman upřímně."
"find","find","našel","najít","pf"," If you find anything else you can send it with my pension check. """," Kdybyste ještě něco našel, přiložte to k mému šeku na penzi. """
"tell","tell","pověděl","povědět","pf"," "" There 's something I want to tell you, "" Coleman said."," "" Rád bych vám ještě něco pověděl, "" řekl Coleman."
"said","say","pověděl","povědět","pf"," "" There 's something I want to tell you, "" Coleman said."," "" Rád bych vám ještě něco pověděl, "" řekl Coleman."
"tell","tell","řekl","říci","pf"," "" There 's something I want to tell you, "" Coleman said."," "" Rád bych vám ještě něco pověděl, "" řekl Coleman."
"said","say","řekl","říci","pf"," "" There 's something I want to tell you, "" Coleman said."," "" Rád bych vám ještě něco pověděl, "" řekl Coleman."
"spoke","speak","řekl","říci","pf"," Coleman spoke carefully. "" The student nurse-the one who had her leg amputated."," "" Dnes ráno jsem pitval nohu té žákyně, "" řekl Coleman opatrně."
"cover","cover","zakrýt","zakrýt","pf"," Perhaps with some people levity was a means to cover up deeper feelings, perhaps not."," Buď se jakousi frivolitou snažili zakrýt hlubší city, nebo je vůbec neměli."
"change","change","změnila","změnit","pf"," At any rate she preferred to change the subject."," Raději změnila téma."
"pointed","point","ukázala","ukázat","pf"," Elizabeth pointed to the tube."," Elizabeth ukázala na zkumavku :"
"do","do","provede","provést","pf"," One of the technicians there will do the test. """," Některý laborant provede test. """
"sitting","sit","seděl","sedět","impf"," Mike Seddons, sitting alone in the house-staff lounge, was deeply troubled."," Ustaraný, hluboce zamyšlený Mike Seddons seděl zcela sám v hale pro personál."
"answered","answer","odpověděla","odpovědět","pf"," Elizabeth answered for him."," Elizabeth odpověděla za Johna :"
"begin","begin","Začal","začít","pf"," It had prompted him to begin telling humorous stories to McNeil;"," Začal vyprávět McNeilovi anekdoty."
"telling","tell","vyprávět","vyprávět","impf"," It had prompted him to begin telling humorous stories to McNeil;"," Začal vyprávět McNeilovi anekdoty."
"looked","look","hledal","hledat","impf"," If Bartlett had ordered an upright chest film at the time of admission, he could have looked for indications of gas across the top of the liver and under the diaphragm. This was a clear signpost to any perforated ulcer;"," Kdyby Bartlett hned po přijetí pacienta nařídil rentgen hrudníku, byl by hledal nad játry a pod pohrudnicí indikaci plynu, který jasně prokazuje existenci perforovaného vředu."
"shown","show","ukázat","ukázat","pf"," Also, the X-ray might have shown some clouding at the base of the lung, which would have indicated the pneumonia which Joe Pearson had found later at the autopsy."," Kromě toho mohl rentgen ukázat v dolní partii plic stopy zápalu, který Joe Pearson zjistil pitvou."
"indicated","indicate","ukázat","ukázat","pf"," Also, the X-ray might have shown some clouding at the base of the lung, which would have indicated the pneumonia which Joe Pearson had found later at the autopsy."," Kromě toho mohl rentgen ukázat v dolní partii plic stopy zápalu, který Joe Pearson zjistil pitvou."
"found","find","zjistil","zjistit","pf"," Also, the X-ray might have shown some clouding at the base of the lung, which would have indicated the pneumonia which Joe Pearson had found later at the autopsy."," Kromě toho mohl rentgen ukázat v dolní partii plic stopy zápalu, který Joe Pearson zjistil pitvou."
