"wanted","want","hledána","hledat","impf"," She 's wanted for questioning about the apparent smothering death of a patient named Ida Mancini."," Je hledána v souvislosti s vyšetřováním smrti pacientky jménem Ida Manciniová, k níž došlo údajně zadušením."
"need","need","nepotřebuješ","potřebovat","impf"," You do n't need a permit to paint a picture, he says."," Když chceš namalovat obraz, povolení nepotřebuješ, tvrdí."
"need","need","Nemusíš","muset","impf"," You do n't need to file a plan to write a book."," Nemusíš předložit plány, když chceš napsat knihu."
"write","write","napsat","napsat","pf"," You do n't need to file a plan to write a book."," Nemusíš předložit plány, když chceš napsat knihu."
"need","need","Nemusíš","muset","impf"," You do n't need your poem inspected."," Nemusíš si nechat provést inspekci svojí básně."
"do","do","provést","provést","pf"," You do n't need your poem inspected."," Nemusíš si nechat provést inspekci svojí básně."
"talked","talk","mluvila","mluvit","impf"," Not everybody I talked to in Italy could be delusional."," Všichni, se kterými jsem mluvila v Itálii, nemohli být tak paranoidní."
"move","move","přestěhovali","přestěhovat","pf"," Tuesday evening, a voice on the answering machine is asking for my permission to move my mom up to the third floor at St. Anthony 's, the floor where you go to die."," V úterý večer se nějaký hlas v záznamníku dožaduje svolení, aby moji mámu přestěhovali u svatého Antonína do třetího patra, do patra, kam se chodí umírat."
"move","move","chodí","chodit","impf"," Tuesday evening, a voice on the answering machine is asking for my permission to move my mom up to the third floor at St. Anthony 's, the floor where you go to die."," V úterý večer se nějaký hlas v záznamníku dožaduje svolení, aby moji mámu přestěhovali u svatého Antonína do třetího patra, do patra, kam se chodí umírat."
"go","go","chodí","chodit","impf"," Tuesday evening, a voice on the answering machine is asking for my permission to move my mom up to the third floor at St. Anthony 's, the floor where you go to die."," V úterý večer se nějaký hlas v záznamníku dožaduje svolení, aby moji mámu přestěhovali u svatého Antonína do třetího patra, do patra, kam se chodí umírat."
"die","die","umírat","umírat","impf"," Tuesday evening, a voice on the answering machine is asking for my permission to move my mom up to the third floor at St. Anthony 's, the floor where you go to die."," V úterý večer se nějaký hlas v záznamníku dožaduje svolení, aby moji mámu přestěhovali u svatého Antonína do třetího patra, do patra, kam se chodí umírat."
"hear","hear","slyším","slyšet","impf"," What I hear first is this is n't Dr. Marshall 's voice."," Nejdřív ze všeho slyším, že to není hlas doktorky Marshallové."
"paying","pay","platit","platit","impf"," Make her comfortable, but I 'm not paying for any heroic measures."," Ať se má, ale já za žádná hrdinská opatření platit nebudu."
"shakes","shake","třese","třást","impf"," Rocks crash and the ground shakes."," Kameny se srážejí a země se třese."
"spreads","spread","Rozloží","rozložit","pf"," She spreads the towel out around her ass and pats a little area of terry cloth next to her."," Rozloží si osušku kolem zadku a poplácá na froté místečko kousek od sebe."
"put","put","umístit","umístit","pf"," "" When it 's time, "" she says, "" you can put your orgasm right here. """," "" Až to bude, "" poradí mi, "" můžeš ten svůj orgasmus umístit semhle. """
"weighs","weigh","váží","vážit","impf"," Every time I pick up the stupid wig, it weighs more."," Pokaždé, když tu idiotskou paruku zvednu, váží víc."
"passed","pass","podával","podávat","impf"," In whatever motel they got, when he crawled into bed the Mommy snapped her fingers and asked for his pants, his shirt, his socks, his underpants, until he 'd passed them all out from under the covers."," V kterémkoli motelu, když šli spát, luskla mamka prsty a řekla si, ať jí dá kalhoty, košili, ponožky, trenýrky, a on jí to všechno podával zpod deky."
"mean","mean","chce","chtít","impf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"said","say","odpověděl","odpovědět","pf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"mean","mean","znamená","znamenat","impf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"standing","stand","mají","mít","impf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"come","come","přijít","přijít","pf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"look","look","podívat","podívat","pf"," When a cashier asks for quarters, the boy said, they mean a pretty woman is standing there and everybody should come look at her."," Když pokladní chce drobné, odpověděl kluk, znamená to, že tam stojí pěkná ženská a všichni se na ni mají přijít podívat."
"says","say","říká","říkat","impf"," Everything else checks out, she says."," Všechno ostatní sedí, říká."
"talked","talk","mluvila","mluvit","impf"," Even the church people she talked to have insisted the material stolen, the tissue the clinic cultured, was the only authenticated foreskin."," Dokonce i lidé z církve, se kterými mluvila, trvali na tom, že ukradený materiál, ta tkáň, kterou na klinice kultivovali, byla jediná autentická předkožka."
"insisted","insist","trvali","trvat","impf"," Even the church people she talked to have insisted the material stolen, the tissue the clinic cultured, was the only authenticated foreskin."," Dokonce i lidé z církve, se kterými mluvila, trvali na tom, že ukradený materiál, ta tkáň, kterou na klinice kultivovali, byla jediná autentická předkožka."
"want","want","chci","chtít","impf"," What I want is to be needed."," Já chci, aby mě potřebovali."
"want","want","potřebovali","potřebovat","impf"," What I want is to be needed."," Já chci, aby mě potřebovali."
"needed","need","potřebovali","potřebovat","impf"," What I want is to be needed."," Já chci, aby mě potřebovali."
"need","need","musím","muset","impf"," What I need is to be indispensable to somebody."," Nutně musím být pro někoho nepostradatelný."
"need","need","musím","muset","impf"," Who I need is somebody that will eat up all my free time, my ego, my attention."," Nutně musím mít někoho, kdo mi spolkne všechen volný čas, všechno ego, všechnu pozornost."
"eat","eat","Nejíte","jíst","impf"," You do n't eat."," Nejíte."
"sleep","sleep","Nespíte","spát","impf"," You do n't sleep."," Nespíte."
"think","think","myslíte","myslet","impf"," So if you think this is going to save you ..."," Takže pokud si myslíte, že vás to spasí ..."
"save","save","spasí","spasit","pf"," So if you think this is going to save you ..."," Takže pokud si myslíte, že vás to spasí ..."
"think","think","myslíte","myslet","impf"," If you think anything is going to save you ..."," Pokud si myslíte, že vás vůbec kdy co spasí ..."
"save","save","spasí","spasit","pf"," If you think anything is going to save you ..."," Pokud si myslíte, že vás vůbec kdy co spasí ..."
"starting","start","začíná","začínat","impf"," It 's dark and starting to rain when I get to the church, and Nico 's waiting for somebody to unlock the side door, hugging herself in the cold."," Když dojdu ke kostelu, je tma a začíná pršet a Nico čeká na někoho, kdo odemkne vedlejší vchod, a v chladu se choulí."
"rain","rain","pršet","pršet","impf"," It 's dark and starting to rain when I get to the church, and Nico 's waiting for somebody to unlock the side door, hugging herself in the cold."," Když dojdu ke kostelu, je tma a začíná pršet a Nico čeká na někoho, kdo odemkne vedlejší vchod, a v chladu se choulí."
"waiting","wait","čeká","čekat","impf"," It 's dark and starting to rain when I get to the church, and Nico 's waiting for somebody to unlock the side door, hugging herself in the cold."," Když dojdu ke kostelu, je tma a začíná pršet a Nico čeká na někoho, kdo odemkne vedlejší vchod, a v chladu se choulí."
"Hold","hold","podrž","podržet","pf"," "" Hold on to these for me, "" she says and hands me a warm fistful of silk."," "" Tohle mi podrž, "" říká a podá mi teplý chumel hedvábí."
"says","say","říká","říkat","impf"," "" Hold on to these for me, "" she says and hands me a warm fistful of silk."," "" Tohle mi podrž, "" říká a podá mi teplý chumel hedvábí."
"hands","hand","podá","podat","pf"," "" Hold on to these for me, "" she says and hands me a warm fistful of silk."," "" Tohle mi podrž, "" říká a podá mi teplý chumel hedvábí."
"came","come","přišla","přijít","pf"," This was the third or fourth time she came back to claim him."," To bylo potřetí nebo snad počtvrté, co si pro něj přišla."
"starts","start","začínají","začínat","impf"," The hair plastered to my head starts to itch."," Vlasy připlácnuté k hlavě mě začínají svědit."
"said","say","Řekla","říci","pf"," She said to rape her near the armoire, but not too near."," Řekla, ať ji znásilním blíž k šatní skříni, ale ne moc blízko."
"rape","rape","znásilním","znásilnit","pf"," She said to rape her near the armoire, but not too near."," Řekla, ať ji znásilním blíž k šatní skříni, ale ne moc blízko."
"said","say","Řekla","říci","pf"," She said to try and spread the towel in a high-traffic area where the carpet would n't show as much wear."," Řekla, ať se pokusím osušku rozložit na místě, kde se hodně chodí, ale koberec tam není zas tolik ošoupaný."
"try","try","pokusím","pokusit","pf"," She said to try and spread the towel in a high-traffic area where the carpet would n't show as much wear."," Řekla, ať se pokusím osušku rozložit na místě, kde se hodně chodí, ale koberec tam není zas tolik ošoupaný."
"spread","spread","rozložit","rozložit","pf"," She said to try and spread the towel in a high-traffic area where the carpet would n't show as much wear."," Řekla, ať se pokusím osušku rozložit na místě, kde se hodně chodí, ale koberec tam není zas tolik ošoupaný."
"met","meet","potkal","potkat","pf"," This is a girl named Gwen I met in the Recovery section of a bookstore."," Ta holka se jmenuje Gwen a já jsem ji potkal v knihkupectví, v oddělení knih zabývajících se péčí o zdraví."
"need","need","Potřebuju","potřebovat","impf"," I need you to open your mouth as wide as you can. """," Potřebuju, abyste co nejvíc otevřela ústa. """
"open","open","otevřela","otevřít","pf"," I need you to open your mouth as wide as you can. """," Potřebuju, abyste co nejvíc otevřela ústa. """
"making","make","vyrábějí","vyrábět","impf"," It was n't the pictures of beautiful people dorking each other, their heads thrown back, making those fake orgasm faces."," Nešlo o to, že na obrázcích byli krásní lidé, jak se ojíždějí, jak zaklánějí hlavy a vyrábějí ty falešné orgasmické ksichty."
"found","find","Našel","najít","pf"," He 'd found all those pictures on the Internet even before he knew what sex was."," Našel všechny tyhle obrázky na internetu ještě dřív, než věděl, že nějaký sex existuje."
"fills","fill","plní","plnit","impf"," Busted rock and mortar, rubble fills the courtyards, fills the fountains."," Rozlámané kameny a malta a suť plní dvorky, plní fontány."
"fills","fill","plní","plnit","impf"," Busted rock and mortar, rubble fills the courtyards, fills the fountains."," Rozlámané kameny a malta a suť plní dvorky, plní fontány."
"lead","lead","nevedou","vést","impf"," The battered stairways lead to nowhere."," Otlučená schodiště nikam nevedou."
"sits","sit","sedí","sedět","impf"," Beth sits on a rock, looking at a busted statue that Denny made of her."," Beth sedí na kameni a dívá se na rozbitou sochu, kterou Denny udělal podle ní."
"looking","look","dívá","dívat","impf"," Beth sits on a rock, looking at a busted statue that Denny made of her."," Beth sedí na kameni a dívá se na rozbitou sochu, kterou Denny udělal podle ní."
"made","make","udělal","udělat","pf"," Beth sits on a rock, looking at a busted statue that Denny made of her."," Beth sedí na kameni a dívá se na rozbitou sochu, kterou Denny udělal podle ní."
"thinks","think","myslí","myslet","impf"," As beautiful as he thinks."," Tak krásná, jak si to on myslí."
"showed","show","Prokázalo","prokázat","pf"," It showed him how brave and strong and happy a person could become."," Prokázalo mu to, jak chrabrým a silným a šťastným se člověk může stát."
"suffer","suffer","trpět","trpět","impf"," How torture is torture and humiliation is humiliation only when you choose to suffer."," Že mučení je mučení a ponížení zas ponížení, jedině když se sám trpět rozhodnete."
"choose","choose","rozhodnete","rozhodnout","pf"," How torture is torture and humiliation is humiliation only when you choose to suffer."," Že mučení je mučení a ponížení zas ponížení, jedině když se sám trpět rozhodnete."
"saves","save","spasí","spasit","pf"," And it 's funny how when somebody saves you. the first thing you want to do is save other people."," Je to legrační, ale když vás někdo spasí, hned sami chcete zachraňovat druhé."
"save","save","spasí","spasit","pf"," And it 's funny how when somebody saves you. the first thing you want to do is save other people."," Je to legrační, ale když vás někdo spasí, hned sami chcete zachraňovat druhé."
"want","want","chcete","chtít","impf"," And it 's funny how when somebody saves you. the first thing you want to do is save other people."," Je to legrační, ale když vás někdo spasí, hned sami chcete zachraňovat druhé."
"saves","save","zachraňovat","zachraňovat","impf"," And it 's funny how when somebody saves you. the first thing you want to do is save other people."," Je to legrační, ale když vás někdo spasí, hned sami chcete zachraňovat druhé."
"save","save","zachraňovat","zachraňovat","impf"," And it 's funny how when somebody saves you. the first thing you want to do is save other people."," Je to legrační, ale když vás někdo spasí, hned sami chcete zachraňovat druhé."
"forgot","forget","nezapomněl","zapomenout","pf"," But he never forgot that smile."," Na jeho úsměv ale nikdy nezapomněl."
"say","say","povídám","povídat","impf"," And I say, "" So what about me? """," "" A co se mnou? "" povídám."
"going","go","míří","mířit","impf"," Everybody else is going into the pastel Sunday school room, and Nico smiles after them."," Všichni ostatní míří do pastelově zbarvené místnosti určené pro nedělní školu a Nico se za nimi usmívá."
"smiles","smile","usmívá","usmívat","impf"," Everybody else is going into the pastel Sunday school room, and Nico smiles after them."," Všichni ostatní míří do pastelově zbarvené místnosti určené pro nedělní školu a Nico se za nimi usmívá."
"says","say","povídá","povídat","impf"," She twirls one finger next to her ear, the international sign language for crazy, and she says, "" Losers. """," Zakroutí si ukazovákem namířeným k uchu, což je mezinárodní znak pro blbce, a povídá :"
"build","build","postavit","postavit","pf"," Does n't he need to build it on paper, first?"," Neměl bys to nejdřív postavit na papíře?"
"need","need","Nepotřebuješ","potřebovat","impf"," I say, do n't you need a plan?"," Nepotřebuješ mít plán? povídám."
"say","say","povídám","povídat","impf"," I say, do n't you need a plan?"," Nepotřebuješ mít plán? povídám."
"manage","manage","zvládnout","zvládnout","pf"," But if you have any ambition to manage what the Kama Sutra calls "" the crow "" or "" cuissade "" or anything where you 'll need more than two inches of back-and-forth motion, you 'd better hope you get a European Airbus 300/ 310 with its party-sized rear tourist-class toilets."," Pokud ale máte ctižádost zvládnout to, čemu Kámasútra říká "" vrána "", anebo francouzskou "" cuissade "", nebo cokoli, k čemu potřebujete větší volnost pohybu dopředu a dozadu, než na pět čísel, radši doufejte, že vám přistaví Airbus 300 / 310, ten má vzadu v turistické toalety jako na pořádání mejdanu."
"calls","call","říká","říkat","impf"," But if you have any ambition to manage what the Kama Sutra calls "" the crow "" or "" cuissade "" or anything where you 'll need more than two inches of back-and-forth motion, you 'd better hope you get a European Airbus 300/ 310 with its party-sized rear tourist-class toilets."," Pokud ale máte ctižádost zvládnout to, čemu Kámasútra říká "" vrána "", anebo francouzskou "" cuissade "", nebo cokoli, k čemu potřebujete větší volnost pohybu dopředu a dozadu, než na pět čísel, radši doufejte, že vám přistaví Airbus 300 / 310, ten má vzadu v turistické toalety jako na pořádání mejdanu."
"need","need","potřebujete","potřebovat","impf"," But if you have any ambition to manage what the Kama Sutra calls "" the crow "" or "" cuissade "" or anything where you 'll need more than two inches of back-and-forth motion, you 'd better hope you get a European Airbus 300/ 310 with its party-sized rear tourist-class toilets."," Pokud ale máte ctižádost zvládnout to, čemu Kámasútra říká "" vrána "", anebo francouzskou "" cuissade "", nebo cokoli, k čemu potřebujete větší volnost pohybu dopředu a dozadu, než na pět čísel, radši doufejte, že vám přistaví Airbus 300 / 310, ten má vzadu v turistické toalety jako na pořádání mejdanu."
"hope","hope","doufejte","doufat","impf"," But if you have any ambition to manage what the Kama Sutra calls "" the crow "" or "" cuissade "" or anything where you 'll need more than two inches of back-and-forth motion, you 'd better hope you get a European Airbus 300/ 310 with its party-sized rear tourist-class toilets."," Pokud ale máte ctižádost zvládnout to, čemu Kámasútra říká "" vrána "", anebo francouzskou "" cuissade "", nebo cokoli, k čemu potřebujete větší volnost pohybu dopředu a dozadu, než na pět čísel, radši doufejte, že vám přistaví Airbus 300 / 310, ten má vzadu v turistické toalety jako na pořádání mejdanu."
"surrounded","surround","obklopovaly","obklopovat","impf"," This zoo was so famous it was surrounded by acres of parking lot."," Tahle zoologická zahrada byla tak slavná, že ji obklopovaly celé lány parkoviště."
"waiting","wait","čekali","čekat","impf"," This was in some city you can drive to, where a line of kids and moms were waiting to get inside with their money."," Bylo to v jednom městě, dalo se tam zajet a stoupnout si do fronty dětí a maminek, co s penězi v ruce čekali, až je pustí dovnitř."
"closed","close","zavírají","zavírat","impf"," The sad tranced-out animals, the cross-eyed bears and gorillas and otters all hunched over themselves, their glassy little eyes almost closed, almost not breathing."," Smutná vytřeštěná zvířata s přimhouřenýma očima, medvědi a gorily a vydry, všechno se to krčí k sobě, skelná očička se skoro zavírají, zvířata skoro nedýchají."
"breathing","breathe","nedýchají","dýchat","impf"," The sad tranced-out animals, the cross-eyed bears and gorillas and otters all hunched over themselves, their glassy little eyes almost closed, almost not breathing."," Smutná vytřeštěná zvířata s přimhouřenýma očima, medvědi a gorily a vydry, všechno se to krčí k sobě, skelná očička se skoro zavírají, zvířata skoro nedýchají."
"rub","rub","třou","třít","impf"," Dolphins and whales will rub themselves against the smooth sides of their tank, the Mommy said."," Delfíni a kytovci se třou o hladké stěny nádrží, říkala mamka."
"said","say","říkala","říkat","impf"," Dolphins and whales will rub themselves against the smooth sides of their tank, the Mommy said."," Delfíni a kytovci se třou o hladké stěny nádrží, říkala mamka."
"doing","do","provozuju","provozovat","impf"," I 'm a performance artist doing dinner theater, doing three shows a night."," Jsem jevištní umělec a provozuju večeřící divadlo, tři představení za večer."
"doing","do","provozuju","provozovat","impf"," I 'm a performance artist doing dinner theater, doing three shows a night."," Jsem jevištní umělec a provozuju večeřící divadlo, tři představení za večer."
"tell","tell","řekl","říci","pf"," "" Thank you, but no thank you, "" I 'd like to tell my dead relatives."," Ne, díky za ochotu, řekl bych nejradši svému mrtvému příbuzenstvu."
"build","build","vytvořit","vytvořit","pf"," "" But I can build my own family. """," Dokážu si vytvořit rodinu sám."
"close","close","zavřít","zavřít","pf"," Tonight, like most nights, the easiest way is to just close your eyes."," Dneska večer, stejně jako většinu večerů, je nejsnadnější metodou jednoduše zavřít oči."
"says","say","odpoví","odpovědět","pf"," "" Of course she is, "" the front desk girl says, now with her face turned a little away from me, looking at me out the corner of her eye."," "" Samozřejmě že je, "" odpoví recepční a teď už obličej trochu odvrátila a prohlíží si mě úkosem."
"turned","turn","odvrátila","odvrátit","pf"," "" Of course she is, "" the front desk girl says, now with her face turned a little away from me, looking at me out the corner of her eye."," "" Samozřejmě že je, "" odpoví recepční a teď už obličej trochu odvrátila a prohlíží si mě úkosem."
"start","start","začínají","začínat","impf"," Beyond the security doors, all the crazy old Irmas and Lavernes, the Violets and Olives start their slow migration of walkers and wheelchairs coming my way."," Za bezpečnostními dveřmi začínají všechny ty potrhlé staré Irmy a Lavinie a Violy a Olivie pomalu na chodítkách a vozících migrovat ke mně."
"got","get","nedostal","dostat","pf"," The couch in her office was Scotchgarded, but it never really got a chance to really dry out."," Gauč v její úřadovně byl nastříkaný Scotchgardem, ale nikdy nedostal šanci pořádně proschnout."
"keep","keep","chráněn","chránit","impf"," Now it 's sealed inside a clear plastic slipcover, more to keep the years of mess inside it than to protect it from the outside world."," Teď je neprodyšně zabalený v světlém plastu, spíš aby sajrajt nasbíraný za roky zůstal uvnitř, než aby byl chráněn před vnějším světem."
"protect","protect","chráněn","chránit","impf"," Now it 's sealed inside a clear plastic slipcover, more to keep the years of mess inside it than to protect it from the outside world."," Teď je neprodyšně zabalený v světlém plastu, spíš aby sajrajt nasbíraný za roky zůstal uvnitř, než aby byl chráněn před vnějším světem."
"bring","bring","nosit","nosit","impf"," So guys each had to bring a towel, in their briefcases, in paper bags, in their gym bags with a clean change of clothes."," Takže si všichni chlapi museli nosit ručníky, v aktovkách, v papírových sáčcích, v taškách přes rameno, a k nim čisté šaty na převlečení."
"letting","let","nechává","nechávat","impf"," Picture this stupid runt letting the Mommy stand him right in front of the school bus."," Představte si toho pitomého trumberu, jak se nechává od mamky před autobusem rovnat do latě."
"looking","look","dívá","dívat","impf"," This bogus little Benedict Arnold just stands looking into the glare of the headlights, and lets the Mommy pull the favorite sweater off over his head."," Tu připrcatělou nepovedenou napodobeninu Benedicta Arnolda, jak jen stojí a dívá se do záře reflektorů a nechává mamku, aby mu stáhla přes hlavu jeho oblíbený svetr."
"lets","let","nechává","nechávat","impf"," This bogus little Benedict Arnold just stands looking into the glare of the headlights, and lets the Mommy pull the favorite sweater off over his head."," Tu připrcatělou nepovedenou napodobeninu Benedicta Arnolda, jak jen stojí a dívá se do záře reflektorů a nechává mamku, aby mu stáhla přes hlavu jeho oblíbený svetr."
"echoes","echo","odráží","odrážet","impf"," This wimpy little squealer just stands there in the snow, half naked, while the bus 's motor races, and the roar echoes off the cliff, and the Mommy disappears to somewhere behind him in the night and the cold."," Ten srábek ukňouraná prostě jen stojí na sněhu napůl vysvlečený, motor autobusu rachotí jako divý a hluk se odráží od skalní stěny a mamka mizí kdesi za ním, ve tmě a mrazu."
"disappears","disappear","mizí","mizet","impf"," This wimpy little squealer just stands there in the snow, half naked, while the bus 's motor races, and the roar echoes off the cliff, and the Mommy disappears to somewhere behind him in the night and the cold."," Ten srábek ukňouraná prostě jen stojí na sněhu napůl vysvlečený, motor autobusu rachotí jako divý a hluk se odráží od skalní stěny a mamka mizí kdesi za ním, ve tmě a mrazu."
"try","try","nezkoušet","zkoušet","impf"," Those old French Super Caravelles for example, with their triangular windows and real curtains, they have no first-class toilet, only two in the back of tourist, so you 'd best not try anything fancy."," Například ta stará francouzská letadla Super Caravelle s trojúhelníkovými okny a opravdovými záclonami nemají žádné toalety v první třídě, jen dvě vzadu v turistické, takže je lepší nezkoušet žádné vylomeniny."
"lifts","lift","zvedne","zvednout","pf"," Both of you standing face to face, the woman lifts one leg along the side of your thigh."," Stojíte tvářemi k sobě a žena zvedne jednu nohu podél vašeho stehna."
"go","go","jdete","jít","impf"," You go at it the same as in "" splitting the reed "" or the classic flanquette. Write your own Kama Sutra."," Vy pak na to jdete stejně jako při "" štípání bambusu "" nebo klasické flanquette. Napište si vlastní Kámasútru."
"Write","write","Napište","napsat","pf"," You go at it the same as in "" splitting the reed "" or the classic flanquette. Write your own Kama Sutra."," Vy pak na to jdete stejně jako při "" štípání bambusu "" nebo klasické flanquette. Napište si vlastní Kámasútru."
"Listen","listen","Poslouchejte","poslouchat","impf"," "" Listen, "" she says. "" My husband 's here, so would Victor Mancini please visit me at St. Anthony 's Care Center as soon as possible. """," "" Poslouchejte, "" říká ona, "" přišel můj manžel, takže požádejte Viktora Manciniho, aby se co nejdříve dostavil do Pečovatelského střediska svatého Antonína. """
"says","say","říká","říkat","impf"," "" Listen, "" she says. "" My husband 's here, so would Victor Mancini please visit me at St. Anthony 's Care Center as soon as possible. """," "" Poslouchejte, "" říká ona, "" přišel můj manžel, takže požádejte Viktora Manciniho, aby se co nejdříve dostavil do Pečovatelského střediska svatého Antonína. """
"wipes","wipe","Otřela","otřít","pf"," She wipes her mouth and asks me if I have any protection."," Otřela si ústa a zeptala se mě, jestli mám nějakou ochranu."
"asks","ask","zeptala","zeptat","pf"," She wipes her mouth and asks me if I have any protection."," Otřela si ústa a zeptala se mě, jestli mám nějakou ochranu."
"died","die","umírá","umírat","impf"," Fifty percent of all children died at birth. """," Padesát procent všech dětí umírá při porodu. """
"carried","carry","nosili","nosit","impf"," The "" pocket full of posies "" was what people of London carried so they would n't smell the corpses."," A kde se říkanka rýmuje s "" v kapse pěkná vonička "", tam je to zase narážka na to, co lidi v Londýně nosili v kapsách, aby necítili pach z mrtvol."
"smell","smell","necítili","cítit","impf"," The "" pocket full of posies "" was what people of London carried so they would n't smell the corpses."," A kde se říkanka rýmuje s "" v kapse pěkná vonička "", tam je to zase narážka na to, co lidi v Londýně nosili v kapsách, aby necítili pach z mrtvol."
"think","think","nemyslete","myslet","impf"," Do n't think for a second this fire-starting routine makes their little eyes sparkle."," Ale nemyslete si ani na chviličku, že se jim při výkladu o zapalování ohně rozjiskří očička."
"means","mean","znamená","znamenat","impf"," Not knowing which number means which room, I dial-switch through the numbers and listen."," Nevím, které číslo znamená který pokoj, a tak projíždím čísly a naslouchám."
"listen","listen","naslouchám","naslouchat","impf"," Not knowing which number means which room, I dial-switch through the numbers and listen."," Nevím, které číslo znamená který pokoj, a tak projíždím čísly a naslouchám."
"swearing","swear","nadává","nadávat","impf"," Somebody 's swearing on five."," Na pětce někdo nadává."
"Praying","pray","modlí","modlit","impf"," Praying on eight."," Na osmičce se modlí."
"shows","show","ukazuje","ukazovat","impf"," The monitor shows the library, another corridor, then it shows me, a grainy black-and-white me, crouched behind the front desk, peering into the monitor."," Monitor ukazuje knihovnu, další chodbu, pak ukazuje mě, zrnitého a černobílého mě, jak dřepím za pultem recepce a poulím oči na monitor."
"shows","show","ukazuje","ukazovat","impf"," The monitor shows the library, another corridor, then it shows me, a grainy black-and-white me, crouched behind the front desk, peering into the monitor."," Monitor ukazuje knihovnu, další chodbu, pak ukazuje mě, zrnitého a černobílého mě, jak dřepím za pultem recepce a poulím oči na monitor."
"shows","show","ukazuje","ukazovat","impf"," The monitor shows the library, another corridor, then it shows me, a grainy black-and-white me, crouched behind the front desk, peering into the monitor."," Monitor ukazuje knihovnu, další chodbu, pak ukazuje mě, zrnitého a černobílého mě, jak dřepím za pultem recepce a poulím oči na monitor."
"shows","show","ukazuje","ukazovat","impf"," The monitor shows the library, another corridor, then it shows me, a grainy black-and-white me, crouched behind the front desk, peering into the monitor."," Monitor ukazuje knihovnu, další chodbu, pak ukazuje mě, zrnitého a černobílého mě, jak dřepím za pultem recepce a poulím oči na monitor."
"see","see","vidět","vidět","impf"," Picture the sigmoidoscope view on a television screen, a bright light pushing along a clenched tunnel of mucosal tissue, wet and pink, pushing into the puckered darkness until it 's there on TV for everybody to see : the dead hamster."," Představte si na monitoru obraz ze sigmoskopu, zelené světlo se hrne stísněným tunýlkem mukózní tkáně, vlhkým a růžovým, hrne se do napuchlé tmy, až se ta věc konečně ukáže v telce, takže ji každý může vidět : mrtvý křeček."
"lock","lock","zamknout","zamknout","pf"," Denny 's got both hands in place for me to lock them."," Denny položil obě ruce na místo, abych mu je mohl zamknout."
"bend","bend","pokrčit","pokrčit","pf"," He knows to bend his knees a little to take the stress off his back."," Ví, že má trochu pokrčit kolena, aby ulevil zádům."
"talked","talk","mluvilo","mluvit","impf"," The radio talked about a gold Plymouth Duster blocking the center lane of traffic on the beltway."," Rádio mluvilo o zlatém Plymouthu Duster, co blokuje střední pruh na okružní dálnici."
"appeared","appear","Zdá","zdát","impf"," The car appeared to be overheating."," Zdá se, že auto se přehřálo."
"means","mean","znamená","znamenat","impf"," Mr. Turner Anderson means somebody just threw up."," Pan Paul Bliss znamená, že se někdo zrovna pozvracel."
"dispatched","dispatch","vyslána","vyslat","pf"," The radio said emergency crews were being dispatched to help clear the stalled car."," Rádio že prý byla na pomoc nehybnému autu vyslána pohotovostní vozidla."
"talked","talk","mluvilo","mluvit","impf"," The radio talked about a new tie-up, a stalled car in the center lane of the freeway, blocking traffic."," Rádio mluvilo o nové zácpě, o autě, co chcíplo v prostředním pruhu dálnice a zastavilo dopravu."
"looking","look","dívali","dívat","impf"," With people honking and looking in the windows at them, being on the radio, the stupid little boy figured this was being famous."," Lidi troubili a dívali se na ně skrz okna a mluvilo se o nich v rádiu a pitomý chlapeček si myslel, že takové je být slavný."
"woke","wake","neprobudily","probudit","pf"," Until the car horns woke her up, the little boy just waved."," Dokud ji klaksony neprobudily, jen mával a mával."
"waved","wave","mával","mávat","impf"," Until the car horns woke her up, the little boy just waved."," Dokud ji klaksony neprobudily, jen mával a mával."
"waved","wave","mával","mávat","impf"," Until the car horns woke her up, the little boy just waved."," Dokud ji klaksony neprobudily, jen mával a mával."
"thought","think","Myslel","myslet","impf"," He thought about the fat Tarzan with the monkey and the chestnuts."," Myslel na tlustého Tarzana s opicí a kaštany."
"smile","smile","usmívat","usmívat","impf"," The way the man could still smile."," Na to, jak se ten člověk dokázal usmívat."
"choose","choose","rozhodnete","rozhodnout","pf"," The way humiliation is humiliation only when you choose to suffer."," Na to, že ponížení je ponížením, jen když se sami rozhodnete trpět."
