"said","say","Řekl","říci","pf"," I said Iggy you take care of it, send me the bill, only keep my name anonymous, see."," Řekl jsem mu, Iggy, vem si to na starost a pošli mi účet, jenže já musím zůstat anonymní, slyšíš?"
"think","think","má","mít","impf"," He tells little lies and he worries what people think and he takes about fifty baths a day : men ought to smell some what."," Sem tam si zalže a pořád si dělá starosti, co si lidi pomyslí, a padesátkrát za den se koupá : mužský má přece aspoň trošku zavánět."
"woke","wake","probudil","probudit","pf"," One night, it was long past twelve, I woke up at the sound of Mr. Yunioshi calling down the stairs."," Jednou v noci, dávno po dvanácté, mě probudil pan Yunioši - volal dolů ze schodů."
"calling","call","volal","volat","impf"," One night, it was long past twelve, I woke up at the sound of Mr. Yunioshi calling down the stairs."," Jednou v noci, dávno po dvanácté, mě probudil pan Yunioši - volal dolů ze schodů."
"lived","live","Bydlel","bydlet","impf"," Since he lived on the top floor, his voice fell through the whole house, exasperated and stern."," Bydlel v nejvyšším patře, takže se jeho hlas rozlehl po celém domě, podrážděný a přísný :"
"made","make","udělal","udělat","pf"," But really, darling, you made such a tragedy out of your childhood I didn ’ t feel I should compete. ”"," Vždyť ty jsi, drahoušku, udělal ze svého dětství takovou tragédii, že jsem si netroufla konkurovat. """
"compete","compete","konkurovat","konkurovat","impf"," But really, darling, you made such a tragedy out of your childhood I didn ’ t feel I should compete. ”"," Vždyť ty jsi, drahoušku, udělal ze svého dětství takovou tragédii, že jsem si netroufla konkurovat. """
"reminds","remind","připomnělo","připomenout","pf"," “ Anyway, it reminds me : I ought to send Fred some peanut butter."," "" Ale tohle mi připomnělo, že bych měla Fredovi poslat burákovou pomazánku. """
"send","send","poslat","poslat","pf"," “ Anyway, it reminds me : I ought to send Fred some peanut butter."," "" Ale tohle mi připomnělo, že bych měla Fredovi poslat burákovou pomazánku. """
"nabbed","nab","zatkla","zatknout","pf"," At the same time, 2 P.M., police nabbed Oliver O ’ Shaughnessy, 52, of the Hotel Seabord, W. 49th St., as he exited from a Hamburg Heaven on Madison Ave."," Současně, ve 2 hod. odp., zatkla policie Olivera O ' Shaughnessyho, 52 letého, bytem v hotelu Seabord, Západní 43. ulice, když vycházel z Ráje karbanátků na Madison avenue."
"said","say","řekla","říci","pf"," “ But you haven ’ t any pulse, ” she said, feeling my wrist.",", Ale vůbec ti nejde tep! "" řekla, prst přitisknutý na mém zápěstí."
"Look","look","Podívej","podívat","pf"," Look at me. ”"," Podívej se na mě! """
"see","see","neviděl","vidět","impf"," The trouble was, I couldn ’ t see her;"," Jenže já jsem ji neviděl;"
"saw","see","viděl","vidět","impf"," rather, I saw several Hollys, a trio of sweaty faces so white with concern that I was both touched and embarrassed."," totiž viděl jsem několik Holly, trio zpocených obličejů, tak bledých a ustrašených, až mě to dojalo a přivedlo do rozpaků."
"touched","touch","dojalo","dojmout","pf"," rather, I saw several Hollys, a trio of sweaty faces so white with concern that I was both touched and embarrassed."," totiž viděl jsem několik Holly, trio zpocených obličejů, tak bledých a ustrašených, až mě to dojalo a přivedlo do rozpaků."
"loves","love","miluje","milovat","impf"," Doc really loves me, you know."," Vždyť doktor mě opravdu miluje."
"love","love","miluju","milovat","impf"," And I love him."," A já ho taky miluju."
"go","go","Jeďte","jet","impf"," Let ’ s go. ”"," "" Jeďte. """
"FLEEING","flee","uprchla","uprchnout","pf"," FLEEING PLAYGIRL TRACED TO RIO."," Playgirl uprchla : stopy vedou do Ria."
"say","say","povědět","povědět","pf"," With something smart to say on every subject : better than the radio."," O všem dovedla povědět něco chytrého : líp než v rádiu."
"taught","teach","naučil","naučit","pf"," I tamed her a crow and taught it to say her name."," Ochočil jsem jí vránu a naučil jsem ji říkat její jméno."
"say","say","říkat","říkat","impf"," I tamed her a crow and taught it to say her name."," Ochočil jsem jí vránu a naučil jsem ji říkat její jméno."
"showed","show","Ukázal","ukázat","pf"," I showed her how to play the guitar."," Ukázal jsem jí, jak se hraje na kytaru."
"play","play","hraje","hrát","impf"," I showed her how to play the guitar."," Ukázal jsem jí, jak se hraje na kytaru."
"look","look","podívat","podívat","pf"," Just to look at her made the tears spring to my eyes."," Stačilo mi jen se na ni podívat a hned mi vstoupily slzy do očí."
"cried","cry","plakal","plakat","impf"," The night I proposed, I cried like a baby."," Ten večer, co jsem ji požádal o ruku, plakal jsem jako dítě."
"cry","cry","pláčete","plakat","impf"," She said : “ What you want to cry for, Doc? ”"," Zeptala se mě :, Proč vlastně pláčete, doktůrku?"
"remembered","remember","pamatuju","pamatovat","impf"," I ’ ve always remembered Doc in my prayers."," Já na doktora vždycky pamatuju v modlitbách."
"seem","seem","zdálo","zdát","impf"," worse, when I did seem to have her interest, there was actually a telltale frost over her eyes, as if she were wondering whether to buy a pair of shoes she ’ d seen in some window."," a ke všemu, když se mi už zdálo, že jsem ji zaujal, vyzradily mi její ledově lhostejné oči, že možná myslí na to, má - li si koupit střevíce, které viděla někde ve výkladní skříni."
"buy","buy","koupit","koupit","pf"," worse, when I did seem to have her interest, there was actually a telltale frost over her eyes, as if she were wondering whether to buy a pair of shoes she ’ d seen in some window."," a ke všemu, když se mi už zdálo, že jsem ji zaujal, vyzradily mi její ledově lhostejné oči, že možná myslí na to, má - li si koupit střevíce, které viděla někde ve výkladní skříni."
"seen","see","viděla","vidět","impf"," worse, when I did seem to have her interest, there was actually a telltale frost over her eyes, as if she were wondering whether to buy a pair of shoes she ’ d seen in some window."," a ke všemu, když se mi už zdálo, že jsem ji zaujal, vyzradily mi její ledově lhostejné oči, že možná myslí na to, má - li si koupit střevíce, které viděla někde ve výkladní skříni."
"asked","ask","zeptala","zeptat","pf"," “ Is that the end? ” she asked, waking up."," "" A tohle je konec? "" zeptala se jako náhle probuzená."
"say","say","říct","říci","pf"," She floundered for something more to say."," Zřejmě v mysli tápala, co by ještě mohla říct."
"hand","hand","podej","podat","pf"," Oh, screw it, cookie - hand me my guitar and I ’ ll sing you a fada in the most perfect Portuguese. ”"," Ach, nechme toho zlatíčko - podej mi kytaru, zazpívám ti brazilskou fada nejdokonalejší portugalštinou. """
"sing","sing","zazpívám","zazpívat","pf"," Oh, screw it, cookie - hand me my guitar and I ’ ll sing you a fada in the most perfect Portuguese. ”"," Ach, nechme toho zlatíčko - podej mi kytaru, zazpívám ti brazilskou fada nejdokonalejší portugalštinou. """
"sit","sit","Sedí","sedět","impf"," They sit so quiet watching the river go by."," Sedí tam tak zticha a jen se dívají na řeku podle trati. """
"watching","watch","dívají","dívat","impf"," They sit so quiet watching the river go by."," Sedí tam tak zticha a jen se dívají na řeku podle trati. """
"keeping","keep","nenechám","nechat","pf"," “ I ’ m keeping you awake."," "" Jenže já tě nenechám usnout."
"sleep","sleep","Spi","spát","impf"," Go to sleep. ”"," Spi, prosím tě. """
"want","want","chci","chtít","impf"," That ’ s why I want you to go to sleep."," A proto chci, abys usnul."
"sleep","sleep","usnul","usnout","pf"," That ’ s why I want you to go to sleep."," A proto chci, abys usnul."
"tell","tell","povídat","povídat","impf"," Because if I keep on, I ’ ll tell you about Sally."," Protože jestli budu povídat dál, řekla bych ti třeba o Sallym."
"tell","tell","řekla","říci","pf"," Because if I keep on, I ’ ll tell you about Sally."," Protože jestli budu povídat dál, řekla bych ti třeba o Sallym."
"played","play","hrála","hrát","impf"," Also, she had a cat and she played the guitar."," Mimoto měla kocoura a hrála na kytaru."
"wash","wash","umyla","umýt","pf"," On days when the sun was strong, she would wash her hair, and together with the cat, a red tiger-striped tom, sit out on the fire escape thumbing a guitar while her hair dried."," Když slunce pálilo, umyla si vlasy a s kocourem rezavě žíhaným jako tygr sedávala na požárním žebříku a drnkala na kytaru, než jí vlasy uschly."
"heard","hear","slyšel","slyšet","impf"," Whenever I heard the music, I would go stand quietly by my window."," Jakmile jsem ji slyšel hrát, vždycky jsem si potichu stoupl k oknu."
"said","say","řekla","říci","pf"," “ But what about me? ” she said, whispered, and shivered again."," "" Ale co bude se mnou? "" řekla šeptem a znovu se roztřásla."
"go","go","jít","jít","impf"," Because it could go on forever."," Protože by to takhle mohlo jít věčně."
"thrown","throw","nezahodím","zahodit","pf"," Not knowing what ’ s yours until you ’ ve thrown it away."," Nevědět, co je moje, dokud to nezahodím."
"sat","sit","Posadil","posadit","pf"," I sat down on Holly ’ s bed, and hugged Holly ’ s cat to me, and felt as badly for Holly, every iota, as she could feel for herself."," Posadil jsem se na Hollyinu postel, kocoura jsem vzal do náručí a bylo mi Holly tak strašně líto, že by ani jí nemohlo být víc líto sebe."
"wanting","want","nechtělo","chtít","impf"," And I did : without the least wanting to."," A byl jsem, ačkoli se mi vůbec nechtělo."
"placing","place","zařadit","zařadit","pf"," Perhaps, like most of us in a foreign country, he was incapable of placing people, selecting a frame for their picture, as he would at home;"," Možná že si tak jako mnozí z nás v cizině nedovedl správně zařadit lidi a zvolit pro ně rámec, do něhož zapadají, jako to uměl doma;"
"selecting","select","zvolit","zvolit","pf"," Perhaps, like most of us in a foreign country, he was incapable of placing people, selecting a frame for their picture, as he would at home;"," Možná že si tak jako mnozí z nás v cizině nedovedl správně zařadit lidi a zvolit pro ně rámec, do něhož zapadají, jako to uměl doma;"
"explain","explain","vysvětlilo","vysvětlit","pf"," That would explain much; Holly ’ s determination explains the rest."," Tohle by vysvětlilo hodně - a ostatní vysvětlí Hollyino odhodlání."
"explains","explain","vysvětlilo","vysvětlit","pf"," That would explain much; Holly ’ s determination explains the rest."," Tohle by vysvětlilo hodně - a ostatní vysvětlí Hollyino odhodlání."
"explain","explain","vysvětlí","vysvětlit","pf"," That would explain much; Holly ’ s determination explains the rest."," Tohle by vysvětlilo hodně - a ostatní vysvětlí Hollyino odhodlání."
"explains","explain","vysvětlí","vysvětlit","pf"," That would explain much; Holly ’ s determination explains the rest."," Tohle by vysvětlilo hodně - a ostatní vysvětlí Hollyino odhodlání."
"says","say","Povídá","povídat","impf"," She says I ’ m in New York cause I ’ ve never been to New York."," Povídá : jsem v New Yorku, protože jsem v New Yorku ještě nikdy nebyla."
"say","say","Povídám","povídat","impf"," I say get your ass on a plane and get back here, she says I don ’ t want it."," Povídám : dřepni si do letadla a zítra ať jsi tady, ale ona, že nechce."
"says","say","Povídám","povídat","impf"," I say get your ass on a plane and get back here, she says I don ’ t want it."," Povídám : dřepni si do letadla a zítra ať jsi tady, ale ona, že nechce."
"want","want","nechce","chtít","impf"," I say get your ass on a plane and get back here, she says I don ’ t want it."," Povídám : dřepni si do letadla a zítra ať jsi tady, ale ona, že nechce."
"say","say","Povídám","povídat","impf"," I say what ’ s your angle, doll?"," Povídám : jak si to, panenko, vlastně představuješ?"
"called","call","zavolat","zavolat","pf"," but no, Holly wouldn ’ t like it if I called him, she ’ d kill me good."," ale ne, Holly by určitě byla proti tomu, kdybych ho chtěl zavolat, div by mě nezabila."
"kill","kill","nezabila","zabít","pf"," but no, Holly wouldn ’ t like it if I called him, she ’ d kill me good."," ale ne, Holly by určitě byla proti tomu, kdybych ho chtěl zavolat, div by mě nezabila."
"rang","ring","zazvonil","zazvonit","pf"," I rang California again;"," Znovu jsem zazvonil do Kalifornie;"
"take","take","nesnesla","snést","pf"," I couldn ’ t take it."," Tohle bych nesnesla."
"advised","advise","oznámila","oznámit","pf"," A nurse, soft-shoeing into the room, advised that visiting hours were over."," Do pokoje se vplížila ošetřovatelka a oznámila, že návštěvní hodiny skončily."
"started","start","začala","začít","pf"," Holly started to complain, and was curtailed by having a thermometer popped in her mouth."," Holly začala reptat, jenže ošetřovatelka jí to zatrhla - strčila jí teploměr do úst."
"take","take","vzala","vzít","pf"," But if I were a man on my way to bed, I ’ d rather take along a hot-water bottle."," Jenže kdybych byla mužský a chtěla se s někým vyspat, vzala bych si do postele radši láhev s horkou vodou."
"hear","hear","neuslyšíš","uslyšet","pf"," “ You won ’ t hear any squawks out of José, ” she said complacently, her needles flashing in the sunlight."," "" Josého neuslyšíš o mně ani ceknout, "" spokojeně řekla Mag a jehlice se jí zablýskly v slunci."
"said","say","řekla","říci","pf"," “ You won ’ t hear any squawks out of José, ” she said complacently, her needles flashing in the sunlight."," "" Josého neuslyšíš o mně ani ceknout, "" spokojeně řekla Mag a jehlice se jí zablýskly v slunci."
"disappointed","disappoint","zklamala","zklamat","pf"," ” He looked altogether willing, but she disappointed him by sliding to the floor, where she sat humming."," Vypadal vcelku ochotně, ale zklamala ho - sesula se na podlahu, zůstala tam sedět a tiše si pobroukávala."
"sat","sit","sedět","sedět","impf"," ” He looked altogether willing, but she disappointed him by sliding to the floor, where she sat humming."," Vypadal vcelku ochotně, ale zklamala ho - sesula se na podlahu, zůstala tam sedět a tiše si pobroukávala."
"Put","put","posadíš","posadit","pf"," “ Be an angel, would you, Fred? Put her in a taxi."," "" Frede, ty jsi anděl - viď, že ji posadíš do taxíku?"
"lives","live","Bydlí","bydlet","impf"," She lives at the Winslow. ”"," Bydlí ve Winslow. """
"mean","mean","nechtěla","chtít","impf"," I don ’ t mean I ’ d mind being rich and famous."," Neříkám, že bych nechtěla být bohatá a slavná."
"dropping","drop","spustila","spustit","pf"," So scram, ” she said, dropping him;"," Tak mazej! "" a spustila ho na zem;"
"move","move","hnout","hnout","pf"," and when he did not move away, instead raised his thug-face and questioned her with yellowish pirate-eyes, she stamped her foot :"," a když se nechtěl hnout, ale zdvihl tu mordu hrdlořeza a tázavě na ni upřel nažloutlé pirátské oči, dupla si a křikla :"
"raised","raise","zdvihl","zdvihnout","pf"," and when he did not move away, instead raised his thug-face and questioned her with yellowish pirate-eyes, she stamped her foot :"," a když se nechtěl hnout, ale zdvihl tu mordu hrdlořeza a tázavě na ni upřel nažloutlé pirátské oči, dupla si a křikla :"
"said","say","Povídám","povídat","impf"," “ I said beat it!"," "" Povídám zmiz! """
"rubbed","rub","Třel","třít","impf"," ” He rubbed against her leg."," Třel se jí o lýtko."
"said","say","řekla","říci","pf"," “ I said fuck off! ” she shouted, then jumped back in the car, slammed the door, and :"," "" Už jsem řekla - pryč! "", pak skočila zpátky do vozu, bouchla dveřmi a nařídila šoférovi :"
"jumped","jump","skočila","skočit","pf"," “ I said fuck off! ” she shouted, then jumped back in the car, slammed the door, and :"," "" Už jsem řekla - pryč! "", pak skočila zpátky do vozu, bouchla dveřmi a nařídila šoférovi :"
"Go","go","Jeďte","jet","impf"," she told the driver. “ Go. Go. ”"," Jeďte, prosím vás, jeďte! """
"Go","go","jeďte","jet","impf"," she told the driver. “ Go. Go. ”"," Jeďte, prosím vás, jeďte! """
"occurred","occur","nenapadlo","napadnout","pf"," It never occurred to me in those days to write about Holly Golightly, and probably it would not now except for a conversation I had with Joe Bell that set the whole memory of her in motion again."," Tehdy mě vůbec nenapadlo psát o Holly Golightlyové, a snad by mě to nenapadlo ani teď, nebýt rozhovoru s Joem Bellem, který znovu rozhýbal mé vzpomínky na ni."
"write","write","psát","psát","impf"," It never occurred to me in those days to write about Holly Golightly, and probably it would not now except for a conversation I had with Joe Bell that set the whole memory of her in motion again."," Tehdy mě vůbec nenapadlo psát o Holly Golightlyové, a snad by mě to nenapadlo ani teď, nebýt rozhovoru s Joem Bellem, který znovu rozhýbal mé vzpomínky na ni."
"occurred","occur","nenapadlo","napadnout","pf"," It never occurred to me in those days to write about Holly Golightly, and probably it would not now except for a conversation I had with Joe Bell that set the whole memory of her in motion again."," Tehdy mě vůbec nenapadlo psát o Holly Golightlyové, a snad by mě to nenapadlo ani teď, nebýt rozhovoru s Joem Bellem, který znovu rozhýbal mé vzpomínky na ni."
"asked","ask","Zeptal","zeptat","pf"," He asked me how I ’ d like to cheer up a lonely old man, at the same time pick up a hundred a week."," Zeptal se mě, jestli bych chtěla těšit osamělého starého pána, že bych za to dostávala sto dolarů týdně."
"told","tell","Řekla","říci","pf"," I told him look, darling, you ’ ve got the wrong Miss Golightly, I ’ m not a nurse that does tricks on the side."," Řekla jsem mu, koukejte, drahoušku, to si mě pletete s nějakou jinou slečnou Golightlyovou, já nejsem ošetřovatelka, co si ještě takhle přivydělává."
"look","look","koukejte","koukat","impf"," I told him look, darling, you ’ ve got the wrong Miss Golightly, I ’ m not a nurse that does tricks on the side."," Řekla jsem mu, koukejte, drahoušku, to si mě pletete s nějakou jinou slečnou Golightlyovou, já nejsem ošetřovatelka, co si ještě takhle přivydělává."
"meant","mean","myslela","myslet","impf"," But apparently she ’ d meant what she said; I neither saw nor heard from her, and I gathered she ’ d gone so far as to obtain a downstairs key."," Ale zřejmě své ujištění myslela vážně : potom se už nedala vidět ani slyšet, a tak jsem usoudil, že si dokonce snad opatřila klíč od domovních dveří."
"saw","see","vidět","vidět","impf"," But apparently she ’ d meant what she said; I neither saw nor heard from her, and I gathered she ’ d gone so far as to obtain a downstairs key."," Ale zřejmě své ujištění myslela vážně : potom se už nedala vidět ani slyšet, a tak jsem usoudil, že si dokonce snad opatřila klíč od domovních dveří."
"heard","hear","slyšet","slyšet","impf"," But apparently she ’ d meant what she said; I neither saw nor heard from her, and I gathered she ’ d gone so far as to obtain a downstairs key."," Ale zřejmě své ujištění myslela vážně : potom se už nedala vidět ani slyšet, a tak jsem usoudil, že si dokonce snad opatřila klíč od domovních dveří."
"obtain","obtain","opatřila","opatřit","pf"," But apparently she ’ d meant what she said; I neither saw nor heard from her, and I gathered she ’ d gone so far as to obtain a downstairs key."," Ale zřejmě své ujištění myslela vážně : potom se už nedala vidět ani slyšet, a tak jsem usoudil, že si dokonce snad opatřila klíč od domovních dveří."
"rang","ring","zvonit","zvonit","impf"," At any rate she no longer rang my bell."," Přestala na mě zvonit."
"revived","revive","oživila","oživit","pf"," The situation revived my tenderer feelings for Holly; it was only fair to interrupt our feud long enough to warn her that she was being watched."," Tahle situace oživila můj citlivější vztah k Holly : vždyť by se jen slušelo aspoň na chvíli přerušit náš svár a varovat Holly, že ji někdo sleduje."
"interrupt","interrupt","přerušit","přerušit","pf"," The situation revived my tenderer feelings for Holly; it was only fair to interrupt our feud long enough to warn her that she was being watched."," Tahle situace oživila můj citlivější vztah k Holly : vždyť by se jen slušelo aspoň na chvíli přerušit náš svár a varovat Holly, že ji někdo sleduje."
"warn","warn","varovat","varovat","impf"," The situation revived my tenderer feelings for Holly; it was only fair to interrupt our feud long enough to warn her that she was being watched."," Tahle situace oživila můj citlivější vztah k Holly : vždyť by se jen slušelo aspoň na chvíli přerušit náš svár a varovat Holly, že ji někdo sleduje."
"watched","watch","sleduje","sledovat","impf"," The situation revived my tenderer feelings for Holly; it was only fair to interrupt our feud long enough to warn her that she was being watched."," Tahle situace oživila můj citlivější vztah k Holly : vždyť by se jen slušelo aspoň na chvíli přerušit náš svár a varovat Holly, že ji někdo sleduje."
"prevented","prevent","nebránil","bránit","impf"," Since no one prevented me, I followed them into the apartment, which was tremendously wrecked."," Protože mi nikdo nebránil, vstoupil jsem za nimi do bytu, kde jsem uviděl strašlivou spoušť."
"fighting","fight","bojuje","bojovat","impf"," A boy that ’ s fighting for you and me and all of us. ”"," Vždyť bojuje za tebe a za mě a za nás všecky. """
"want","want","chci","chtít","impf"," “ I just want you to know where I stand."," "" Já jen chci, abys věděla, jak to je se mnou."
"seen","see","viděl","vidět","impf"," If she was in this city I ’ d have seen her."," Kdyby žila tady v městě, už bych ji byl viděl."
"walk","walk","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"walking","walk","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"going","go","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"walk","walk","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"walking","walk","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"going","go","chodí","chodit","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"stand","stand","má","mít","impf"," You take a man that likes to walk, a man like me, a man ’ s been walking in the streets going on ten or twelve years, and all those years he ’ s got his eye out for one person, and nobody ’ s ever her, don ’ t it stand to reason she ’ s not there?"," Představte si člověka, co rád hodně chodí tak jako já, co chodí tady po ulicích už skoro deset dvanáct let, a celá ta léta má oči jen pro jednu osobu, a nikdo nikdy není ona - tohle přece dá rozum, že tady nebydlí, ne?"
"feels","feel","tuší","tušit","impf"," Her bedroom was consistent with her parlor : it perpetuated the same camping-out atmosphere; crates and suitcases, everything packed and ready to go, like the belongings of a criminal who feels the law not far behind."," Její ložnice byla v souladu s obývacím pokojem : také měla to ovzduší kočovného tábora - bedny a kufry, všechno sbalené, jen se vydat na cestu, jako svršky zločince, který tuší, že mu je zákon v patách."
"left","leave","Nechala","nechat","pf"," She left the door of the bathroom open, and conversed from there;"," Nechala dveře do koupelny otevřené a rozmlouvala odtamtud;"
"conversed","converse","rozmlouvala","rozmlouvat","impf"," She left the door of the bathroom open, and conversed from there;"," Nechala dveře do koupelny otevřené a rozmlouvala odtamtud;"
"went","go","šla","jít","impf"," But I took the gamble and went to see this lawyer ( if he is a lawyer, which I doubt, since he doesn ’ t seem to have an office, just an answering service, and he always wants to meet you in Hamburg Heaven : that ’ s because he ’ s fat, he can eat ten hamburgers and two bowls of relish and a whole lemon meringue pie )."," Ale riskla jsem to a šla jsem k němu ( jestli vůbec je advokát, já o tom pochybuju, vždyť snad ani nemá kancelář, má jen telefonní službu, a vždycky si chce dát rande v lokále Ráj karbanátků : to proto, že je tlouštík, na posezení sní deset karbanátků a k nim dvě mísy salátu a navrch celý dort s citronovou polevou )."
"doubt","doubt","pochybuju","pochybovat","impf"," But I took the gamble and went to see this lawyer ( if he is a lawyer, which I doubt, since he doesn ’ t seem to have an office, just an answering service, and he always wants to meet you in Hamburg Heaven : that ’ s because he ’ s fat, he can eat ten hamburgers and two bowls of relish and a whole lemon meringue pie )."," Ale riskla jsem to a šla jsem k němu ( jestli vůbec je advokát, já o tom pochybuju, vždyť snad ani nemá kancelář, má jen telefonní službu, a vždycky si chce dát rande v lokále Ráj karbanátků : to proto, že je tlouštík, na posezení sní deset karbanátků a k nim dvě mísy salátu a navrch celý dort s citronovou polevou )."
"wants","want","chce","chtít","impf"," But I took the gamble and went to see this lawyer ( if he is a lawyer, which I doubt, since he doesn ’ t seem to have an office, just an answering service, and he always wants to meet you in Hamburg Heaven : that ’ s because he ’ s fat, he can eat ten hamburgers and two bowls of relish and a whole lemon meringue pie )."," Ale riskla jsem to a šla jsem k němu ( jestli vůbec je advokát, já o tom pochybuju, vždyť snad ani nemá kancelář, má jen telefonní službu, a vždycky si chce dát rande v lokále Ráj karbanátků : to proto, že je tlouštík, na posezení sní deset karbanátků a k nim dvě mísy salátu a navrch celý dort s citronovou polevou )."
"eat","eat","sní","sníst","pf"," But I took the gamble and went to see this lawyer ( if he is a lawyer, which I doubt, since he doesn ’ t seem to have an office, just an answering service, and he always wants to meet you in Hamburg Heaven : that ’ s because he ’ s fat, he can eat ten hamburgers and two bowls of relish and a whole lemon meringue pie )."," Ale riskla jsem to a šla jsem k němu ( jestli vůbec je advokát, já o tom pochybuju, vždyť snad ani nemá kancelář, má jen telefonní službu, a vždycky si chce dát rande v lokále Ráj karbanátků : to proto, že je tlouštík, na posezení sní deset karbanátků a k nim dvě mísy salátu a navrch celý dort s citronovou polevou )."
"tell","tell","vyprávět","vyprávět","impf"," They ’ re not the kind of stories you can tell. ”"," Nepatří to k věcem, co se dají vyprávět. """
"read","read","přečíst","přečíst","pf"," “ Maybe I ’ ll let you read one sometime. ”"," "" Snad ti někdy dám něco přečíst. """
"go","go","jdou","jít","impf"," “ Whiskey and apples go together."," "" Jabka jdou moc dobře dohromady s whisky."
"read","read","přečíst","přečíst","pf"," Then you can read me a story yourself. ”"," A pak mi můžeš něco přečíst sám. """
"asked","ask","zeptala","zeptat","pf"," Wouldn ’ t you, ” she asked with concern, but of no one in particular, “ wouldn ’ t you say she looked clean? ”"," Viďte, "" zeptala se starostlivě, ale nikoho určitého, "" viďte, že opravdu vypadá čistě? """
"holding","hold","držel","držet","impf"," A Naval officer, who had been holding Mag Wildwood ’ s drink, put it down."," Námořní důstojník, který do té chvíle držel v ruce Maginu sklenici s drinkem, honem ji postavil."
"put","put","postavil","postavit","pf"," A Naval officer, who had been holding Mag Wildwood ’ s drink, put it down."," Námořní důstojník, který do té chvíle držel v ruce Maginu sklenici s drinkem, honem ji postavil."
"hear","hear","slyšela","slyšet","impf"," “ But then, ” said Holly, “ I hear so many of these Southern girls have the same trouble."," "" Ale slyšela jsem, "" pokračovala Holly, "" že děvčata z Jihu často mají tohle soužení. """
"went","go","šla","jít","impf"," ” She shuddered delicately, and went to the kitchen for more ice."," Trochu štítivě se otřásla a šla do kuchyňky pro led."
"pointed","point","Ukázal","ukázat","pf"," ” He pointed his cigar at himself."," Ukázal doutníkem na sebe."
"expected","expect","Očekával","očekávat","impf"," He expected recognition, and I didn ’ t mind obliging him, it was all right by me, except I ’ d never heard of O. J. Berman."," Očekával uznání, a byl bych mu s radostí vyhověl, jenže jsem o Bermanovi jakživ neslyšel."
"obliging","oblige","vyhověl","vyhovět","pf"," He expected recognition, and I didn ’ t mind obliging him, it was all right by me, except I ’ d never heard of O. J. Berman."," Očekával uznání, a byl bych mu s radostí vyhověl, jenže jsem o Bermanovi jakživ neslyšel."
"heard","hear","neslyšel","slyšet","impf"," He expected recognition, and I didn ’ t mind obliging him, it was all right by me, except I ’ d never heard of O. J. Berman."," Očekával uznání, a byl bych mu s radostí vyhověl, jenže jsem o Bermanovi jakživ neslyšel."
"explain","explain","vysvětlila","vysvětlit","pf"," The answer seemed to explain enough to relax him."," Má odpověď mu asi vysvětlila dost, aby se mu ulevilo."
"liked","like","líbí","líbit","impf"," They liked it; and, though I must understand they could not afford to pay, they intended to publish."," Psali, že se jim líbí a mají v úmyslu ji uveřejnit, ale musím pochopit, že nehonorovaně - nejsou peníze."
