"glistened","glisten","leskla","lesknout","impf"," That involved the one visible spray, a faintly pink mist that glistened liquidly in air, but dried and deepened richly on contact with the lips."," Tato jediná viditelná vrstva se na vzduchu leskla jako bledě růžová mlha, ale jak usychala na rtech, rychle tmavla."
"went","go","šly","jít","impf"," "" Then we went to the etherics and I got to thinking about your new partner."," Potom jsme šly do kinosubéteriku a já jsem začala přemýšlet o tvém novém partnerovi."
"went","go","začala","začít","pf"," "" Then we went to the etherics and I got to thinking about your new partner."," Potom jsme šly do kinosubéteriku a já jsem začala přemýšlet o tvém novém partnerovi."
"thinking","think","přemýšlet","přemýšlet","impf"," "" Then we went to the etherics and I got to thinking about your new partner."," Potom jsme šly do kinosubéteriku a já jsem začala přemýšlet o tvém novém partnerovi."
"remember","remember","Pamatuješ","pamatovat","impf"," Do you remember those pictures you brought home, the ones Julius Enderby took in Spacetown, to show me what Spacers looked like?"," Pamatuješ se na obrázky, které udělal Julius Enderby ve Vesmírném Městě a které jsi přinesl domů, abych viděla, jak vypadají Vesmířani?"
"Do","do","udělal","udělat","pf"," Do you remember those pictures you brought home, the ones Julius Enderby took in Spacetown, to show me what Spacers looked like?"," Pamatuješ se na obrázky, které udělal Julius Enderby ve Vesmírném Městě a které jsi přinesl domů, abych viděla, jak vypadají Vesmířani?"
"took","take","udělal","udělat","pf"," Do you remember those pictures you brought home, the ones Julius Enderby took in Spacetown, to show me what Spacers looked like?"," Pamatuješ se na obrázky, které udělal Julius Enderby ve Vesmírném Městě a které jsi přinesl domů, abych viděla, jak vypadají Vesmířani?"
"brought","bring","přinesl","přinést","pf"," Do you remember those pictures you brought home, the ones Julius Enderby took in Spacetown, to show me what Spacers looked like?"," Pamatuješ se na obrázky, které udělal Julius Enderby ve Vesmírném Městě a které jsi přinesl domů, abych viděla, jak vypadají Vesmířani?"
"took","take","přinesl","přinést","pf"," Do you remember those pictures you brought home, the ones Julius Enderby took in Spacetown, to show me what Spacers looked like?"," Pamatuješ se na obrázky, které udělal Julius Enderby ve Vesmírném Městě a které jsi přinesl domů, abych viděla, jak vypadají Vesmířani?"
"thinking","think","myslela","myslet","impf"," Well, I got to thinking that 's what your partner looked like."," Tak jsem si myslela, že právě tak vypadá ten tvůj partner."
"thought","think","nepomyslel","pomyslet","pf"," I had not thought of that, partner Elijah. """," Na to jsem nepomyslel, kolego Eliáši. """
"get","get","opatřit","opatřit","pf"," Baley said, "" Can you get a copy of the film? """," "" Můžete opatřit kopii toho filmu? "" zeptal se Baley."
"mean","mean","Myslím","myslet","impf"," "" I mean now!"," "" Myslím teď!"
"use","use","použít","použít","pf"," "" In ten minutes, if I can use the Department transmitter. """," "" Během deseti minut, budu - li moct použít úředního vysílače. """
"stopped","stop","Zarazila","zarazit","pf"," She stopped, and seemed to consider."," Zarazila se a zamyslila."
"said","say","řekl","říci","pf"," "" Francis Clousarr, "" said R. Daneel, "" is an employee at New York Yeast. """," "" Francis Clousarr je zaměstnán v Newyorských kvasinkárnách, "" řekl R. Daneel."
"sitting","sit","seděla","sedět","impf"," "" Well, you know, once a man was making a speech and I happened to be sitting in the first row and I kept getting a whiff, just a whiff, really, of raw yeast smell."," "" Víte, jednou přednášel nějaký člověk a já jsem náhodou seděla v první řadě a neustále jsem cítila slabounký, ale opravdu slabounký kvasinkový pach."
"mean","mean","myslím","myslet","impf"," You know what I mean."," Víte, co myslím."
"trying","try","pokouším","pokoušet","impf"," It will help me in what I am trying to do."," Budu mít snazší cestu k tomu, co se pokouším dokázat."
"want","want","chtěl","chtít","impf"," In the first place, I want to explain, or try to, the exclusivism of the men of the Outer Worlds."," Nejdříve bych vám chtěl vysvětlit, nebo se alespoň o to pokusit, podstatu výlučnosti lidí z Vnějších Světů."
"explain","explain","vysvětlit","vysvětlit","pf"," In the first place, I want to explain, or try to, the exclusivism of the men of the Outer Worlds."," Nejdříve bych vám chtěl vysvětlit, nebo se alespoň o to pokusit, podstatu výlučnosti lidí z Vnějších Světů."
"try","try","pokusit","pokusit","pf"," In the first place, I want to explain, or try to, the exclusivism of the men of the Outer Worlds."," Nejdříve bych vám chtěl vysvětlit, nebo se alespoň o to pokusit, podstatu výlučnosti lidí z Vnějších Světů."
"kept","keep","nechal","nechat","pf"," Baley replaced his blaster, but kept his hand unobtrusively upon its butt."," Baley zase zasunul zbraň, ale ruku nechal nenápadně na pažbě."
"struck","strike","zaútočit","zaútočit","pf"," Individual robots could at least be struck at."," Proti jednotlivým robotům se alespoň dalo zaútočit."
"strike","strike","zaútočit","zaútočit","pf"," One could not strike at something called "" governmental policy "" or at a slogan like "" Higher production with robot labor. """," Ale nikdo nemohl zaútočit proti takzvané "" vládní politice "" anebo proti heslu jako "" S prací robotů k vyšší produktivitě ""."
"gets","get","zasáhlo","zasáhnout","pf"," You 're guilty as the devil, and what gets me is your cheap attempt to make me, me, look as though I were conspiring against you. """," Vinen jako sám ďábel, a co mě opravdu zasáhlo, to je váš laciný pokus vyvolat zdání, jako kdybych se já, já sám, zúčastnil spiknutí proti vám. """
"make","make","vyvolat","vyvolat","pf"," You 're guilty as the devil, and what gets me is your cheap attempt to make me, me, look as though I were conspiring against you. """," Vinen jako sám ďábel, a co mě opravdu zasáhlo, to je váš laciný pokus vyvolat zdání, jako kdybych se já, já sám, zúčastnil spiknutí proti vám. """
"said","say","řekl","říci","pf"," "" No, "" said Baley, tightly, "" not yet."," "" Ne! "" řekl Baley pevně."
"do","do","provedl","provést","pf"," Or the Commissioner would have had another human do it if he, himself, were not the only one who had ready access to Spacetown at all times."," Komisař by si byl přál nalézt jiného člověka, který by to provedl, kdyby on sám nebyl jediný, kdo měl stále volný přístup do Vesmírného Města."
"admit","admit","Připouštím","připouštět","impf"," I 'm guessing, I admit, but I think I 'm close."," Připouštím, že hádám, ale myslím, že se nemýlím."
"guessing","guess","hádám","hádat","impf"," I 'm guessing, I admit, but I think I 'm close."," Připouštím, že hádám, ale myslím, že se nemýlím."
"think","think","myslím","myslet","impf"," I 'm guessing, I admit, but I think I 'm close."," Připouštím, že hádám, ale myslím, že se nemýlím."
"came","come","přišel","přijít","pf"," He made the appointment with Dr. Sarton, but deliberately came early, at dawn, in fact."," Dohodl si schůzku s dr. Sartonem, ale schválně přišel dřív, již za svítání."
"imagine","imagine","Představoval","představovat","impf"," Dr. Sarton would be sleeping, I imagine, but you, Daneel, would be awake."," Představoval si, že dr. Sarton bude ještě spát, ale vy že budete vzhůru, Daneeli."
"sleeping","sleep","spát","spát","impf"," Dr. Sarton would be sleeping, I imagine, but you, Daneel, would be awake."," Představoval si, že dr. Sarton bude ještě spát, ale vy že budete vzhůru, Daneeli."
"done","do","udělat","udělat","pf"," Our precious conspirators could have done the same if they had really wanted to hurt us. """," Naši drazí spiklenci mohli udělat totéž, kdyby nám chtěli skutečně ublížit. """
"wanted","want","chtěli","chtít","impf"," Our precious conspirators could have done the same if they had really wanted to hurt us. """," Naši drazí spiklenci mohli udělat totéž, kdyby nám chtěli skutečně ublížit. """
"hurt","hurt","ublížit","ublížit","pf"," Our precious conspirators could have done the same if they had really wanted to hurt us. """," Naši drazí spiklenci mohli udělat totéž, kdyby nám chtěli skutečně ublížit. """
"wanted","want","chtěli","chtít","impf"," If they had wanted riots, they could have started one at the shoe counter, and yet they backed out tamely enough before one man and a blaster."," Kdyby chtěli vyvolat povstání, mohli to snadno udělat v obchodě s obuví, a přesto dost krotce ustoupili před jediným člověkem, který měl zbraň."
"started","start","vyvolat","vyvolat","pf"," If they had wanted riots, they could have started one at the shoe counter, and yet they backed out tamely enough before one man and a blaster."," Kdyby chtěli vyvolat povstání, mohli to snadno udělat v obchodě s obuví, a přesto dost krotce ustoupili před jediným člověkem, který měl zbraň."
"fire","fire","vystřelit","vystřelit","pf"," One robot, and a blaster which they must have known you would be unable to fire once they recognized what you were."," Před jedním robotem, který měl blaster, přičemž jakmile by přišli na to, kdo jste, uvědomili by si, že nemůžete vystřelit."
"filtered","filter","pronikali","pronikat","impf"," Only in the last quarter century, under the urgings of the Spacers, had robots filtered their slow way into the Cities."," Až v posledním čtvrtstoletí, prosazováni Vesmířany, pronikali roboti pozvolna do měst."
"help","help","pomůžete","pomoci","pf"," Baley said, "" If you help us, you will be doing right."," "" Jestliže nám pomůžete, "" řekl Baley, "" uděláte to, co je správné."
"said","say","řekl","říci","pf"," Baley said, "" If you help us, you will be doing right."," "" Jestliže nám pomůžete, "" řekl Baley, "" uděláte to, co je správné."
"doing","do","uděláte","udělat","pf"," Baley said, "" If you help us, you will be doing right."," "" Jestliže nám pomůžete, "" řekl Baley, "" uděláte to, co je správné."
"think","think","přemýšlet","přemýšlet","impf"," You 'll realize that if you think about it without prejudice."," Přijdete na to sám, když o tom budete nezaujatě přemýšlet."
"find","find","zjistíte","zjistit","pf"," If you find you cannot, have a short talk with Dr. Fastolfe."," Když zjistíte, že vám to nejde, dohovořte s dr. Fastolfem."
"helping","help","pomozte","pomoci","pf"," And now, you can begin helping by quashing the R. Sammy business."," A nyní nám pomozte uzavřít případ R. Sammyho."
"End","end","Ukončete","ukončit","pf"," End it! """," Ukončete to! """
"do","do","udělejte","udělat","pf"," Afterward, you can do what you please. """," Pak si udělejte, co budete chtít. """
"please","please","chtít","chtít","impf"," Afterward, you can do what you please. """," Pak si udělejte, co budete chtít. """
"stared","stare","zíral","zírat","impf"," With widening eyes, Julius Enderby stared at the wicked muzzle in Baley 's hands."," S rozšířenýma očima zíral Julius Enderby na zbraň v Baleyho ruce."
"moved","move","pohnul","pohnout","pf"," R. Daneel moved suddenly."," R. Daneel se náhle pohnul."
"trying","try","pokoušíme","pokoušet","impf"," "" In trying to introduce robots here on Earth, we 're doing our best to upset the balance of your City economy. """," "" Tím, že se pokoušíme zavést roboty tady na Zemi, děláme to nejlepší pro porušení rovnováhy ekonomiky ve vašem Městě. """
"introduce","introduce","zavést","zavést","pf"," "" In trying to introduce robots here on Earth, we 're doing our best to upset the balance of your City economy. """," "" Tím, že se pokoušíme zavést roboty tady na Zemi, děláme to nejlepší pro porušení rovnováhy ekonomiky ve vašem Městě. """
"doing","do","děláme","dělat","impf"," "" In trying to introduce robots here on Earth, we 're doing our best to upset the balance of your City economy. """," "" Tím, že se pokoušíme zavést roboty tady na Zemi, děláme to nejlepší pro porušení rovnováhy ekonomiky ve vašem Městě. """
"helping","help","pomáháte","pomáhat","impf"," "" That 's your way of helping? """," "" Takhle tedy pomáháte? """
"quivered","quiver","chvěly","chvět","impf"," Baley 's lips quivered."," Baleymu se chvěly rty."
"mean","mean","Chcete","chtít","impf"," "" You mean you 're creating a growing group of displaced and declassified men on purpose? """," "" Chcete říct, že úmyslně zvyšujete počet deklasovaných a nezaměstnaných lidí? """
"believe","believe","Věřte","věřit","impf"," "" Not out of cruelty or callousness, believe me."," "" Věřte mi, není to z krutosti nebo z nečitelnosti."
"call","call","říkáte","říkat","impf"," A group of displaced men, as you call them, are what we need to serve as a nucleus for colonization."," Skupina nezaměstnaných, jak jim říkáte, je to, co nám poslouží jako jádro při kolonizaci."
"serve","serve","poslouží","posloužit","pf"," A group of displaced men, as you call them, are what we need to serve as a nucleus for colonization."," Skupina nezaměstnaných, jak jim říkáte, je to, co nám poslouží jako jádro při kolonizaci."
"leave","leave","opustíme","opustit","pf"," If we leave Spacetown now, if we do not irritate the Medievalist by our continued presence until he has committed himself to Earth, and only Earth, past redemption, if we leave behind a few obscure individuals or robots such as myself who, together with sympathetic Earthmen such as yourself, can establish the training schools for emigrants that I spoke of, the Medievalist will eventually turn away from Earth."," Jestliže opustíme Vesmírné Město nyní, jestliže nebudeme dráždit středověkáře svou přítomností, dokud dávají Zemi a jedině Zemi přednost před vlastní spásou, jestliže tady ponecháme několik podivných jedinců nebo robotů, jako jsem já, kteří se stejně smýšlejícími Pozemšťany, jako jste vy, budou schopni založit školy pro vystěhovalce, o nichž jsem mluvil, potom se středověkáři možná Země zřeknou."
"leave","leave","opustíme","opustit","pf"," If we leave Spacetown now, if we do not irritate the Medievalist by our continued presence until he has committed himself to Earth, and only Earth, past redemption, if we leave behind a few obscure individuals or robots such as myself who, together with sympathetic Earthmen such as yourself, can establish the training schools for emigrants that I spoke of, the Medievalist will eventually turn away from Earth."," Jestliže opustíme Vesmírné Město nyní, jestliže nebudeme dráždit středověkáře svou přítomností, dokud dávají Zemi a jedině Zemi přednost před vlastní spásou, jestliže tady ponecháme několik podivných jedinců nebo robotů, jako jsem já, kteří se stejně smýšlejícími Pozemšťany, jako jste vy, budou schopni založit školy pro vystěhovalce, o nichž jsem mluvil, potom se středověkáři možná Země zřeknou."
"irritate","irritate","dráždit","dráždit","impf"," If we leave Spacetown now, if we do not irritate the Medievalist by our continued presence until he has committed himself to Earth, and only Earth, past redemption, if we leave behind a few obscure individuals or robots such as myself who, together with sympathetic Earthmen such as yourself, can establish the training schools for emigrants that I spoke of, the Medievalist will eventually turn away from Earth."," Jestliže opustíme Vesmírné Město nyní, jestliže nebudeme dráždit středověkáře svou přítomností, dokud dávají Zemi a jedině Zemi přednost před vlastní spásou, jestliže tady ponecháme několik podivných jedinců nebo robotů, jako jsem já, kteří se stejně smýšlejícími Pozemšťany, jako jste vy, budou schopni založit školy pro vystěhovalce, o nichž jsem mluvil, potom se středověkáři možná Země zřeknou."
"establish","establish","založit","založit","pf"," If we leave Spacetown now, if we do not irritate the Medievalist by our continued presence until he has committed himself to Earth, and only Earth, past redemption, if we leave behind a few obscure individuals or robots such as myself who, together with sympathetic Earthmen such as yourself, can establish the training schools for emigrants that I spoke of, the Medievalist will eventually turn away from Earth."," Jestliže opustíme Vesmírné Město nyní, jestliže nebudeme dráždit středověkáře svou přítomností, dokud dávají Zemi a jedině Zemi přednost před vlastní spásou, jestliže tady ponecháme několik podivných jedinců nebo robotů, jako jsem já, kteří se stejně smýšlejícími Pozemšťany, jako jste vy, budou schopni založit školy pro vystěhovalce, o nichž jsem mluvil, potom se středověkáři možná Země zřeknou."
"spoke","speak","mluvil","mluvit","impf"," If we leave Spacetown now, if we do not irritate the Medievalist by our continued presence until he has committed himself to Earth, and only Earth, past redemption, if we leave behind a few obscure individuals or robots such as myself who, together with sympathetic Earthmen such as yourself, can establish the training schools for emigrants that I spoke of, the Medievalist will eventually turn away from Earth."," Jestliže opustíme Vesmírné Město nyní, jestliže nebudeme dráždit středověkáře svou přítomností, dokud dávají Zemi a jedině Zemi přednost před vlastní spásou, jestliže tady ponecháme několik podivných jedinců nebo robotů, jako jsem já, kteří se stejně smýšlejícími Pozemšťany, jako jste vy, budou schopni založit školy pro vystěhovalce, o nichž jsem mluvil, potom se středověkáři možná Země zřeknou."
"need","need","potřebovat","potřebovat","impf"," He will need robots and will either get them from us or build his own."," Budou potřebovat roboty, které buď získají od nás, nebo si postaví vlastní."
"get","get","získají","získat","pf"," He will need robots and will either get them from us or build his own."," Budou potřebovat roboty, které buď získají od nás, nebo si postaví vlastní."
"build","build","postaví","postavit","pf"," He will need robots and will either get them from us or build his own."," Budou potřebovat roboty, které buď získají od nás, nebo si postaví vlastní."
"saying","say","řekl","říci","pf"," "" The trouble was, "" Dr. Gerrigel was saying, "" that I missed a connection in Chester Sector, Philadelphia, and lost time."," "" Potíže vznikly tím, "" řekl dr. Gerrigel, "" že jsem v Chesterském sektoru ve Filadelfii zmeškal spojení a ztratil jsem čas."
"lost","lose","ztratil","ztratit","pf"," "" The trouble was, "" Dr. Gerrigel was saying, "" that I missed a connection in Chester Sector, Philadelphia, and lost time."," "" Potíže vznikly tím, "" řekl dr. Gerrigel, "" že jsem v Chesterském sektoru ve Filadelfii zmeškal spojení a ztratil jsem čas."
"say","say","říkáte","říkat","impf"," What you say, though, is interesting."," Přesto říkáte zajímavou věc."
"proved","prove","prokázal","prokázat","pf"," One man, representing authority firmly enough, was quite sufficient, as I proved."," Jak jsem se přesvědčil, úplně stačil jediný člověk, který prokázal dostatečně pevnou autoritu."
"admit","admit","přiznat","přiznat","pf"," On my own world, I admit that what I did would have been most unjustified. """," V mém vlastním světě, to musím přiznat, by to, co jsem udělal, bylo naprosto neospravedlnitelné. """
"did","do","udělal","udělat","pf"," On my own world, I admit that what I did would have been most unjustified. """," V mém vlastním světě, to musím přiznat, by to, co jsem udělal, bylo naprosto neospravedlnitelné. """
"recognized","recognize","poznali","poznat","pf"," "" If they had recognized you as a robot - """," "" Kdyby byli poznali, že jste robot ... """
"said","say","řekl","říci","pf"," He said, "" You are essentially in open air now, Elijah."," "" Jste teď vlastně na čerstvém vzduchu, Eliáši, "" řekl."
"felt","feel","pocítil","pocítit","pf"," Baley felt faintly sick."," Baley pocítil slabou nevolnost."
"breathe","breathe","dýchat","dýchat","impf"," How could the Spacers be so rigidly careful of a human body, merely because it came from the City, and then breathe the dirty air of the open fields?"," Jak se Vesmířani mohli tolik starat o lidské tělo, a přitom dýchat špinavý vzduch z volných prostor?"
"pulling","pull","Stiskl","stisknout","pf"," He tightened his nostrils, as though by pulling them together he could the more effectively screen the ingoing air."," Stiskl nosní dírky, jako kdyby tím, že je stáhl, přístup vzduchu omezil."
"trying","try","Pokoušel","pokoušet","impf"," The robot said, "" I have been trying, friend Julius, to understand some remarks Elijah made to me earlier."," "" Pokoušel jsem se, příteli Julie, "" řekl robot, "" pochopit některé věci, které mi před časem říkal přítel Eliáš."
"said","say","řekl","říci","pf"," The robot said, "" I have been trying, friend Julius, to understand some remarks Elijah made to me earlier."," "" Pokoušel jsem se, příteli Julie, "" řekl robot, "" pochopit některé věci, které mi před časem říkal přítel Eliáš."
"understand","understand","pochopit","pochopit","pf"," The robot said, "" I have been trying, friend Julius, to understand some remarks Elijah made to me earlier."," "" Pokoušel jsem se, příteli Julie, "" řekl robot, "" pochopit některé věci, které mi před časem říkal přítel Eliáš."
"made","make","pochopit","pochopit","pf"," The robot said, "" I have been trying, friend Julius, to understand some remarks Elijah made to me earlier."," "" Pokoušel jsem se, příteli Julie, "" řekl robot, "" pochopit některé věci, které mi před časem říkal přítel Eliáš."
"said","say","říkal","říkat","impf"," The robot said, "" I have been trying, friend Julius, to understand some remarks Elijah made to me earlier."," "" Pokoušel jsem se, příteli Julie, "" řekl robot, "" pochopit některé věci, které mi před časem říkal přítel Eliáš."
"remembered","remember","vzpomínal","vzpomínat","impf"," Elijah Baley, for instance, remembered with satisfaction even now that he had been a strip-runner once."," Také Eliáš Baley ještě dnes s uspokojením vzpomínal na to, jak si hrál na honěnou na pásech."
"led","lead","Vedl","vést","impf"," He had led a gang of twenty from the Concourse Sector to the borders of Queens, crossing three expressways."," Vedl dvacetičlennou skupinu ze sektoru Concourse na hranici Queensu přes expresní dráhy."
"arrived","arrive","dojel","dojet","pf"," In two tireless and relentless hours, he had shaken off some of the most agile followers of the Bronx, and arrived at the destination point alone."," Během dvou únavných hodin, v nichž neznal odpočinek, setřásl některé z nejčilejších pronásledovatelů z Bronxu a dojel na určené místo sám."
"talked","talk","mluvilo","mluvit","impf"," They talked about that run for months."," O tomto běhu se mluvilo po celé měsíce."
"wonder","wonder","Divíte","divit","impf"," Do you wonder that I come no closer to you?"," Divíte se tedy, že se k vám nepřiblížím?"
"Believe","believe","Věřte","věřit","impf"," Believe me, Mr. Baley, I act aloof only in self-defense. """," Věřte mi, pane Baley, zůstávám opodál jen ze sebeobrany. """
"said","say","řekl","říci","pf"," Baley said, "" If this is so, why is n't the fact made known on Earth?"," "" Jestliže je to tak, "" řekl Baley, "" proč se o tom neví na Zemi?"
"mean","mean","Myslím","myslet","impf"," I mean, that it is not just queasiness on your part, but a defense against an actual physical danger. """," Myslím to, že nejde o žádnou povýšenost z vaší strany, ale že se bráníte skutečnému hrozícímu nebezpečí. """
"meet","meet","setkat","setkat","pf"," Baley was thankful that the arrangements were for him to meet his partner this side of Spacetown."," Baley byl rád. že se má setkat se svým spolupracovníkem na této straně Vesmírného Města."
"marked","mark","vyznačovala","vyznačovat","impf"," A Spacer was standing at the point where a series of doors marked the openings to the open air and the domes of Spacetown."," Jakýsi Vesmířan stál v místě, kde řada dveří vyznačovala otvory vedoucí do volného prostoru a do budov Vesmírného Města."
"said","say","řekl","říci","pf"," "" I possess a self-contained subethenic unit, "" said R. Daneel."," "" Jsem vybaven vlastním spojovacím okruhem, "" řekl R. Daneel."
"stared","stare","zíral","zírat","impf"," The Commissioner stared."," Komisař zíral."
"helps","help","pomáhá","pomáhat","impf"," A zymologist is a man who helps keep a few billion people alive."," Kvasinkář je člověk, který pomáhá udržovat naživu pár miliard lidí."
"keep","keep","udržovat","udržovat","impf"," A zymologist is a man who helps keep a few billion people alive."," Kvasinkář je člověk, který pomáhá udržovat naživu pár miliard lidí."
"said","say","řekl","říci","pf"," "" All right, "" said Baley."," "" Dobrá, "" řekl Baley."
"say","say","říkáte","říkat","impf"," ' What do you say, R. Daneel? """," Co tomu říkáte, R. Daneeli? """
"said","say","řekl","říci","pf"," "" An unjust law, "" said R. Daneel evenly, "" is a contradiction in terms. """," "" Nespravedlivý zákon, "" řekl klidně R. Daneel, "" je protimluv. """
"asked","ask","ptali","ptát","impf"," "" If they asked about the long interval between your entering Spacetown, Commissioner, and your arrival at Dr. Sarton 's dome, you could say-let 's see-that you saw someone lurking through the streets and heading for open country."," Kdyby se vás ptali, proč jste přišel do domu dr. Sartona pozdě, když jste do Vesmírného Města přijel tak brzy, mohl byste říct ... dejme tomu ... že jste viděl někoho plížit se ulicemi směrem k otevřenému prostranství mimo město."
"saw","see","přišel","přijít","pf"," "" If they asked about the long interval between your entering Spacetown, Commissioner, and your arrival at Dr. Sarton 's dome, you could say-let 's see-that you saw someone lurking through the streets and heading for open country."," Kdyby se vás ptali, proč jste přišel do domu dr. Sartona pozdě, když jste do Vesmírného Města přijel tak brzy, mohl byste říct ... dejme tomu ... že jste viděl někoho plížit se ulicemi směrem k otevřenému prostranství mimo město."
"saw","see","viděl","vidět","impf"," "" If they asked about the long interval between your entering Spacetown, Commissioner, and your arrival at Dr. Sarton 's dome, you could say-let 's see-that you saw someone lurking through the streets and heading for open country."," Kdyby se vás ptali, proč jste přišel do domu dr. Sartona pozdě, když jste do Vesmírného Města přijel tak brzy, mohl byste říct ... dejme tomu ... že jste viděl někoho plížit se ulicemi směrem k otevřenému prostranství mimo město."
"pursued","pursue","pronásledoval","pronásledovat","impf"," You pursued for a while."," Nějakou dobu jste ho pronásledoval."
"notice","notice","nevšiml","všimnout","pf"," As for R. Sammy, no one would notice him."," Pokud jde o R. Sammyho, nikdo by si ho nevšiml."
"call","call","říká","říkat","impf"," "" They call this the side shuffle, "" he said to R. Daneel in a low voice."," "" Tomu se říká únik stranou, "" řekl R. Daneelovi potichu."
"said","say","říká","říkat","impf"," "" They call this the side shuffle, "" he said to R. Daneel in a low voice."," "" Tomu se říká únik stranou, "" řekl R. Daneelovi potichu."
"said","say","řekl","říci","pf"," "" They call this the side shuffle, "" he said to R. Daneel in a low voice."," "" Tomu se říká únik stranou, "" řekl R. Daneelovi potichu."
"moved","move","pohyboval","pohybovat","impf"," His long stride ate distance, but he moved along a single strip, dodging the legitimate crowd with a minimum of effort."," Dlouhými kroky se pustil vpřed, ale stále se pohyboval po jediném pásu a obratně se vyhýbal všem cestujícím."
"dodging","dodge","vyhýbal","vyhýbat","impf"," His long stride ate distance, but he moved along a single strip, dodging the legitimate crowd with a minimum of effort."," Dlouhými kroky se pustil vpřed, ale stále se pohyboval po jediném pásu a obratně se vyhýbal všem cestujícím."
"destroy","destroy","zničit","zničit","pf"," Did I know that long in advance that I would have to destroy him and pick up an alpha-sprayer out of clairvoyance? """," Věděl jsem snad už tak dlouho předem, že ho budu muset zničit, a vzal jsem zářič alfa z čiré předvídavosti? """
"Did","do","vzal","vzít","pf"," Did I know that long in advance that I would have to destroy him and pick up an alpha-sprayer out of clairvoyance? """," Věděl jsem snad už tak dlouho předem, že ho budu muset zničit, a vzal jsem zářič alfa z čiré předvídavosti? """
"pick","pick","vzal","vzít","pf"," Did I know that long in advance that I would have to destroy him and pick up an alpha-sprayer out of clairvoyance? """," Věděl jsem snad už tak dlouho předem, že ho budu muset zničit, a vzal jsem zářič alfa z čiré předvídavosti? """
"said","say","řekl","říci","pf"," The Commissioner said, "" Those are good points."," "" To jsou dobré argumenty, "" řekl komisař, "" udělám, co bude v mých silách."
"believe","believe","věříte","věřit","impf"," Do you really believe I did n't do it, Commissioner? """," Skutečně věříte, že jsem to neudělal, komisaři? """
"Do","do","neudělal","udělat","pf"," Do you really believe I did n't do it, Commissioner? """," Skutečně věříte, že jsem to neudělal, komisaři? """
"did","do","neudělal","udělat","pf"," Do you really believe I did n't do it, Commissioner? """," Skutečně věříte, že jsem to neudělal, komisaři? """
"do","do","neudělal","udělat","pf"," Do you really believe I did n't do it, Commissioner? """," Skutečně věříte, že jsem to neudělal, komisaři? """
"tell","tell","řeknu","říci","pf"," "" Then I 'll tell you what to think."," "" Pak vám tedy já řeknu, co si máte myslet."
"think","think","máte","mít","impf"," "" Then I 'll tell you what to think."," "" Pak vám tedy já řeknu, co si máte myslet."
"think","think","myslet","myslet","impf"," "" Then I 'll tell you what to think."," "" Pak vám tedy já řeknu, co si máte myslet."
"points","point","ukazuje","ukazovat","impf"," "" It all points to rising discontent."," "" To všechno ukazuje na vzrůstající nespokojenost."
"testing","test","zkoušíte","zkoušet","impf"," Are you testing me for some reason? """," Vy mě snad zkoušíte? """
"made","make","donutilo","donutit","pf"," But it made it necessary for us to check your psychological profile very closely."," Ale nás to donutilo, abychom vyšetřili velmi podrobně váš duševní profil."
"need","need","potřebujeme","potřebovat","impf"," It is what we need."," To je, co potřebujeme."
"judged","judge","posoudil","posoudit","pf"," Commissioner Enderby judged you well. """," Komisař Enderby vás posoudil dobře. """
"called","call","Volal","volat","impf"," I called up your office. """," Volal jsem k vám do kanceláře. """
"told","tell","řekli","říci","pf"," "" And they told you? """," "" A oni ti to řekli? """
"looked","look","podívali","podívat","pf"," Baley and Daneel looked at one another."," Baley a Daneel se na sebe podívali."
"rose","rise","zvedl","zvednout","pf"," Baley rose heavily to his feet."," Baley se těžce zvedl."
"smoke","smoke","nekouří","kouřit","impf"," They do n't smoke on their hygienic Outer Worlds, or drink, or have any human vices."," V jejich hygienických Vnějších Světech se nekouří, nepije, neznají tam žádnou lidskou neřest."
"accept","accept","přijímají","přijímat","impf"," No wonder they accept robots in their damned-what did R. Daneel call it?"," Žádný div, že přijímají roboty do své zatracené ... jak tomu říkal R. Daneel? ..."
"call","call","říkal","říkat","impf"," No wonder they accept robots in their damned-what did R. Daneel call it?"," Žádný div, že přijímají roboty do své zatracené ... jak tomu říkal R. Daneel? ..."
"play","play","hrát","hrát","impf"," No wonder R. Daneel can play the robot as well as he does."," Žádný div, že R. Daneel může hrát roli robota tak snadno, jak ji hraje."
"play","play","hraje","hrát","impf"," No wonder R. Daneel can play the robot as well as he does."," Žádný div, že R. Daneel může hrát roli robota tak snadno, jak ji hraje."
"said","say","řekl","říci","pf"," He said, "" The too complete resemblance is just one point out of a number."," "" Příliš dokonalá podoba, "" řekl, "" představuje v tom všem pouze jednu věc."
"taking","take","vedl","vést","impf"," There was a near riot in my section as I was taking him home. """," V mé sekci došlo téměř k povstání, když jsem ho vedl domů ""."
"kill","kill","zabíjeli","zabíjet","impf"," "" Why kill us? """," "" Proč by nás zabíjeli? """
"listen","listen","poslouchej","poslouchat","impf"," Now listen and do n't say a word."," Teď poslouchej a nic neříkej."
"say","say","neříkej","říkat","impf"," Now listen and do n't say a word."," Teď poslouchej a nic neříkej."
