"spotted","spot","našli","najít","pf"," Would he have been spotted if he 'd gone across crouching under a rug on the floor behind the driver 's seat? '"," Kdyby se přikrčil za sedadlo, nebo schoval pod přikrývku, našli by ho? """
"suggest","suggest","navrhl","navrhnout","pf"," ' If you wanted to meet someone secretly in Lillehammer, within fairly easy walking distance of the railway station, where would you suggest? '"," "" Kdybyste se chtěl v Lillehammeru s někým tajně setkat, pokud možno blízko nádraží, co byste navrhl? """
"found","find","nenašlo","najít","pf"," No one has found his clothes lying around, so he could not have packed the money in his grip. '"," Oblečení se nikde nenašlo, takže pytle do tašky nedal. """
"ordered","order","Objednal","objednat","pf"," ' He had ordered a taxi to take him to Fornebu airport, but he did n't turn up."," "" Objednal si taxi, aby ho odvezlo na letiště Fornebu, ale k taxíku nepřišel."
"find","find","nenašla","najít","pf"," The police could find no taxi driver who took one single Englishman anywhere."," Policie nenašla žádného taxikáře, který by někam vezl osamělého Angličana."
"drove","drive","vezl","vézt","impf"," Gunnar Holth says he drove him round to the racecourse at midday, but not away."," Gunnar Holt Shermana vezl v poledne na závodiště, ale nazpět ne."
"did","do","dělal","dělat","impf"," ' What did Lars do in the war? '"," "" Co dělal Lars za války? "" zeptal jsem se."
"do","do","dělal","dělat","impf"," ' What did Lars do in the war? '"," "" Co dělal Lars za války? "" zeptal jsem se."
"said","say","odpověděl","odpovědět","pf"," ' He was n't here, ' he said promptly."," "" V Norsku nebyl, "" odpověděl bez uvažování."
"reading","read","četl","číst","impf"," ' He was in London, reading the news in Norwegian on the radio. '"," "" Byl v Londýně a četl zprávy ve vysílání pro Norsko. """
"tell","tell","Neřekl","říci","pf"," ' He did n't tell me he 'd lived in London. '"," "" Neřekl mi, že žil v Londýně. """
"shouted","shout","křičel","křičet","impf"," ' Arne, ' I shouted, which was about as useless as dredging for diamonds in the Thames."," "" Arne! "" křičel jsem, ale bylo to, jako by se člověk potápěl v Temži pro jeden jediný diamant."
"seemed","seem","zdají","zdát","impf"," The sea seemed much rougher at face level than it had done from above."," Když je člověk přímo v moři, zdají se mu vlny mnohem větší, než když se na ně dívá z člunu."
"pick","pick","sebrat","sebrat","pf"," We are radioing to the ship and to Copenhagen to pick him up. '"," Spojujeme se teď s lodí a s Kodaní rádiem, abychom ho po přistání v Dánsku mohli sebrat. """
"looked","look","Podíval","podívat","pf"," He looked at me."," Podíval se na mne."
"leave","leave","nechal","nechat","pf"," ' Well - If I wanted to slip out by air I 'd leave my car beside a shipping line and take a taxi to the airport."," "" Totiž ..., kdybych se chystal vypařit letadlem, nechal bych auto v přístavu a jel na letiště taxíkem."
"drew","draw","nevybral","vybrat","pf"," I read everything through twice and drew no conclusions which the police had n't."," Všechno jsem si pročetl dvakrát, ale nevybral jsem si z toho o nic víc než policie."
"nodded","nod","přikývl","přikývnout","pf"," He nodded vigorously and picked up a piece of paper lying near on a shelf."," Horlivě přikývl a sáhl na polici pro list papíru."
"gave","give","Dala","dát","pf"," She gave it to me in case I could think of anything to help. '"," Dala mi to číslo pro případ, že by mne něco napadlo, co by jí mohlo pomoct. """
"help","help","pomoct","pomoci","pf"," She gave it to me in case I could think of anything to help. '"," Dala mi to číslo pro případ, že by mne něco napadlo, co by jí mohlo pomoct. """
"missed","miss","uniklo","uniknout","pf"," ' Something I missed, ' he said with gloom."," "" Něco, co mi uniklo, "" prohlásil zasmušile."
"said","say","prohlásil","prohlásit","pf"," ' Something I missed, ' he said with gloom."," "" Něco, co mi uniklo, "" prohlásil zasmušile."
"think","think","myslí","myslet","impf"," ' Why would they think I would see it if you did n't? '"," "" Proč si myslí, že na to přijdu já, když jste na to nepřišel vy? """
"see","see","přijdu","přijít","pf"," ' Why would they think I would see it if you did n't? '"," "" Proč si myslí, že na to přijdu já, když jste na to nepřišel vy? """
"see","see","nepřišel","přijít","pf"," ' Why would they think I would see it if you did n't? '"," "" Proč si myslí, že na to přijdu já, když jste na to nepřišel vy? """
"said","say","Řekl","říci","pf"," He said he might go and catch the tram."," Řekl, že se chystá na vlak."
"carried","carry","Nesl","nést","impf"," I carried his saddle. '"," Nesl jsem mu sedlo. """
"watching","watch","dívala","dívat","impf"," Mother was watching television."," Maminka se dívala na televizi."
"solves","solve","vyřešit","vyřešit","pf"," ' No one else solves crimes like David, ' Arne said."," "" Nikdo nedokáže vyřešit případy tak jako David, "" řekl Arne."
"said","say","řekl","říci","pf"," ' No one else solves crimes like David, ' Arne said."," "" Nikdo nedokáže vyřešit případy tak jako David, "" řekl Arne."
"said","say","řekl","říci","pf"," There 's more than one, ' I said neutrally."," "" Není jen jeden, "" řekl jsem nezaujatě."
"saw","see","viděla","vidět","impf"," ' Emma Sherman saw two. '"," "" Emma Shermanová viděla dva chlapy. """
"introduced","introduce","představil","představit","pf"," Arne introduced me."," Arne mne představil."
"found","find","našel","najít","pf"," But then Bob is found, and the missing contents are still missing."," Pak se Bob našel a to hledané se neobjevilo."
"found","find","neobjevilo","objevit","pf"," But then Bob is found, and the missing contents are still missing."," Pak se Bob našel a to hledané se neobjevilo."
"looking","look","Hledám","hledat","impf"," ' I am looking for Mikkel. '"," "" Hledám Mikkela. """
"looking","look","hledají","hledat","impf"," ' Everyone is looking for Mikkel. '"," "" Všichni hledají Mikkela. """
"inspected","inspect","Prohlédla","prohlédnout","pf"," She inspected me from head to foot."," Prohlédla si mne od hlavy k patě."
"packed","pack","balila","balit","impf"," She showed me into the living-room, where everything was in process of being packed away in crates."," Zavedla mne do obývacího pokoje, kde právě balila nejrůznější věci do beden."
"leaving","leave","odjíždím","odjíždět","impf"," ' I am leaving now for the winter."," "" Na zimu odjíždím, "" řekla."
"met","meet","setkal","setkat","pf"," Arne had met her grandfather during his brief visit, and knew he had not been able to identify either of the intruders."," Emmin dědeček se při své krátké návštěvě s Arnem setkal, takže Arne věděl, že starý pán v policejní kartotéce své útočníky neidentifikoval."
"looking","look","hledali","hledat","impf"," ' And nobody knows what they were looking for, ' Kari said thoughtfully."," "" Nikdo neví, co vlastně hledali, "" řekla Kari zamyšleně."
"said","say","řekla","říci","pf"," ' And nobody knows what they were looking for, ' Kari said thoughtfully."," "" Nikdo neví, co vlastně hledali, "" řekla Kari zamyšleně."
"said","say","řekla","říci","pf"," ' Of course they did, ' she said."," "" Samozřejmě, že to věděli, "" řekla Kari."
"see","see","Nechápu","chápat","impf"," ' I do n't see the point. '"," "" Nechápu, co z toho vyplývá. """
"supposed","suppose","Myslel","myslet","impf"," I had supposed it would prove to be a base for blackmail : incriminating letters or photographs no one dared show his wife."," Myslel jsem, že bude obsahovat něco, čím by bylo možné někoho vydírat, nějaké dopisy, fotografie, něco, co by si manžel nepřál, aby jeho žena viděla."
"supposed","suppose","myslel","myslet","impf"," For one thing, the paper was thinner than I had at first supposed, and only seemed to be thick because it was folded several times."," Papír byl mnohem tenčí, než jsem myslel, na první pohled se mi zdál silnější, protože byl mnohonásobně poskládaný."
"seemed","seem","zdál","zdát","impf"," For one thing, the paper was thinner than I had at first supposed, and only seemed to be thick because it was folded several times."," Papír byl mnohem tenčí, než jsem myslel, na první pohled se mi zdál silnější, protože byl mnohonásobně poskládaný."
"think","think","Předpokládám","předpokládat","impf"," Four thirty, I think. '"," Předpokládám, že přijedu v půl páté. """
"said","say","řekl","říci","pf"," ' Bring knuckledusters, ' I said, which cheered him."," "" Vezměte si s sebou boxery, "" řekl jsem, abych ho rozveselil."
"said","say","řekl","říci","pf"," ' Of course I 've heard of that company, ' he said."," "" Samozřejmě, že o té společnosti vím, "" řekl."
"bought","buy","koupil","koupit","pf"," I bought some myself a few weeks ago and already they show a good profit. '"," Sám jsem nějaké před několika týdny koupil a hezky jsem na tom vydělal. """
"bought","buy","kupoval","kupovat","impf"," ' Do you know anyone else who bought any while the price was still low? '"," "" Nevíte o někom dalším, kdo ty akcie kupoval, dokud ještě byly dole? """
"prevailed","prevail","převládal","převládat","impf"," Even in racing, good nature prevailed."," Dokonce i v dostihovém sportu převládal dobrý duch."
"wore","wear","mělo","mít","impf"," Several of the lads leading the horses round wore sweaters in the owner 's colours, matching the jockeys;"," Několik stájníků, vodících koně v kruhu, mělo na sobě svetry v barvách majitelů koní, stejné jako dresy jezdců."
"see","see","podívat","podívat","pf"," Could you run a check on the group Per Bjorn belonged to, and see if any of them fathered yellow eyes? '"," Nemohl byste se podívat na Sandvikovu skupinu a zjistit, jestli někdo z jejích členů náhodou není otec žlutookého? """
"said","say","slíbil","slíbit","pf"," ' I 'll start tomorrow, ' he said."," "" Dám se do toho zítra, "" slíbil."
"wanted","want","chtěl","chtít","impf"," Arne, blinking furiously, asked where I wanted to go next."," Arne usilovně mžikal a zeptal se, kam bych teď chtěl jít."
"go","go","jít","jít","impf"," Arne, blinking furiously, asked where I wanted to go next."," Arne usilovně mžikal a zeptal se, kam bych teď chtěl jít."
"wore","wear","Měla","mít","impf"," She wore a camel coloured coat, which she had relaxed as far as unbuttoning, and a brown and white checked dress underneath."," Měla na sobě béžový kabát, teď aspoň rozepnutý, a pod kabátem hnědobíle kostkované šaty."
"returned","return","vrátil","vrátit","pf"," I pushed the papers together again and returned them to the briefcase."," Shrnul jsem papíry a vrátil je do tašky."
"write","write","psát","psát","impf"," They were the various statements and accounts relating to her husband 's disappearance, and I had no report to write on them."," Měl jsem tam řadu výpovědí a dokladů, týkajících se zmizení jejího muže, sám jsem nic psát nemusel."
"owns","own","má","mít","impf"," ' Rolf Torp who owns racehorses and does something in mines. '"," "" O Rolfu Torpovi, majiteli dostihových koní, který má něco společného s těžebním průmyslem. """
"think","think","nepovažujete","považovat","impf"," ' You do n't think money-grubbing says anything about a man 's soul? '"," "" Vy nepovažujete hrabivost za dostatečně charakterizující? """
"think","think","myslíte","myslet","impf"," ' You must think me a fool. '"," "" Nejspíš si myslíte, že jsem hloupá husa. """
"mean","mean","Myslím","myslet","impf"," His persecution complex, I mean. '"," Myslím ten jeho stihomam. """
"shot","shoot","zastřelili","zastřelit","pf"," His grandfather was shot as a hostage, and his father was in the resistance."," Jeho dědečka zastřelili jako rukojmí a jeho tatínek byl v podzemním hnutí."
"says","say","říká","říkat","impf"," Arne says he was always frightened when he was a child, but he was n't always sure what he was frightened of."," Arne říká, že se jako dítě pořád bál, i když nevěděl přesně čeho, prostě měl strach."
"followed","follow","nesleduje","sledovat","impf"," Sometimes his father sent him to run with messages and told him to be sure not to be followed."," Občas doručoval pro otce vzkazy, a otec ho vždy varoval, aby si dal pozor, jestli ho nikdo nesleduje."
"found","find","najdeme","najít","pf"," If he did n't mind him being found, he would have left him in the pond. '"," Přece kdyby mu bylo jedno, jestli Shermana najdeme nebo ne, nechal by ho v rybníku. """
"left","leave","nechal","nechat","pf"," If he did n't mind him being found, he would have left him in the pond. '"," Přece kdyby mu bylo jedno, jestli Shermana najdeme nebo ne, nechal by ho v rybníku. """
"look","look","hledat","hledat","impf"," That 's the one place no one would ever look for Bob Sherman again. '"," Mohl si být jistý, že tam ho už nikdo nikdy hledat nebude. """
"asked","ask","žádali","žádat","impf"," ' Well - you 've done what we asked, ' he said."," "" No ..., splnil jste, o co jsme vás žádali, "" poznamenal."
"waiting","wait","nečeká","čekat","impf"," Perhaps no one ever stood waiting in the open air, so that roofs were redundant and there was some point in them all still looking like the last scene in Anna Karenina."," Možná, že na nástupištích nikdo nikdy nečeká, proto jsou střechy zbytečné, proto to všude vypadá jako poslední dějství z Anny Kareninové."
"stopped","stop","Přestal","přestat","pf"," I stopped looking around vaguely and followed him through the main doors into the booking hall."," Přestal jsem se hloupě rozhlížet a vykročil za ním k hlavnímu vchodu do nádražní budovy."
"opening","open","otevřel","otevřít","pf"," Upon opening the passenger-side door I found that most of the interior was already occupied by a very large Great Dane."," Když jsem otevřel dvířka vozu, zjistil jsem, že větší část vnitřního prostoru zabírá velká doga."
"found","find","zjistil","zjistit","pf"," Upon opening the passenger-side door I found that most of the interior was already occupied by a very large Great Dane."," Když jsem otevřel dvířka vozu, zjistil jsem, že větší část vnitřního prostoru zabírá velká doga."
"understood","understand","neuměl","umět","impf"," ' Lie down, Odin, ' Erik said hopefully, but the huge dog understood no English, remained on his feet, and slobbered gently down my neck."," "" Lehnout, Odine, "" zavelel Erik, ale pes anglicky neuměl, zůstal stát a slintal mi jemně za krk."
"remained","remain","zůstal","zůstat","pf"," ' Lie down, Odin, ' Erik said hopefully, but the huge dog understood no English, remained on his feet, and slobbered gently down my neck."," "" Lehnout, Odine, "" zavelel Erik, ale pes anglicky neuměl, zůstal stát a slintal mi jemně za krk."
"mentioned","mention","zmínil","zmínit","pf"," ' Lars mentioned this mysterious package on Tuesday night."," "" Lars se o tom tajemném balíčku zmínil v úterý večer."
"ask","ask","ptal","ptát","impf"," ' What did Lars actually ask? '"," "" Nač přesně se Lars ptal? """
"sell","sell","prodám","prodat","pf"," In the end 1 suppose I 'll sell it, but not yet. '"," Dřív nebo později to tam nejspíš prodám, ale zatím ještě ne. """
"rode","ride","jezdil","jezdit","impf"," Did you know, the owners Bob rode for in Norway clubbed together and sent me a cheque?"," Věděl jste, že majitelé koní, pro které Bob v Norsku jezdil, uspořádali sbírku a poslali mi šek?"
"sent","send","poslali","poslat","pf"," Did you know, the owners Bob rode for in Norway clubbed together and sent me a cheque?"," Věděl jste, že majitelé koní, pro které Bob v Norsku jezdil, uspořádali sbírku a poslali mi šek?"
"thought","think","pomyslel","pomyslet","pf"," Conscience money, I thought sourly, but I did n't say so."," V duchu jsem si pomyslel, že uplácejí vlastní svědomí, ale nechal jsem si to pro sebe."
"Thank","thank","Děkuju","děkovat","impf"," ' Thank you, ' she said."," "" Děkuju, "" řekla."
"said","say","řekla","říci","pf"," ' Thank you, ' she said."," "" Děkuju, "" řekla."
"finished","finish","skončil","skončit","pf"," She had finished with dancing."," Tím pro ni tanec skončil."
"walked","walk","šla","jít","impf"," She broke away and walked back to the table, sitting down sociably as if nothing had happened."," Odpoutala se ode mne a šla si sednout, jako by se nic nedělo."
"sitting","sit","sednout","sednout","pf"," She broke away and walked back to the table, sitting down sociably as if nothing had happened."," Odpoutala se ode mne a šla si sednout, jako by se nic nedělo."
"say","say","říct","říci","pf"," One had to say something, I supposed."," Něco jsem říct musel."
"meet","meet","setkat","setkat","pf"," I walked thoughtfully back towards the officials ' room to meet up with Arne."," Zamyšleně jsem se vrátil do místnosti rozhodčích, kde jsem se měl setkat s Arnem."
"training","train","trénovat","trénovat","impf"," There are people here every day training their horses, and we have held eight race meetings since Sherman disappeared."," Lidi sem denně jezdí trénovat koně a od Shermanova zmizení už jsme tu měli osm dostihových dní."
"held","hold","měli","mít","impf"," There are people here every day training their horses, and we have held eight race meetings since Sherman disappeared."," Lidi sem denně jezdí trénovat koně a od Shermanova zmizení už jsme tu měli osm dostihových dní."
"found","find","našlo","najít","pf"," If his body had been here, it would have been found at once. '"," Pokud by jeho tělo bylo tady, dávno by se našlo. """
"sat","sit","Seděli","sedět","impf"," We sat around and drank the coffee."," Seděli jsme a pili kávu."
"drank","drink","pili","pít","impf"," We sat around and drank the coffee."," Seděli jsme a pili kávu."
"believe","believe","Nevěřím","věřit","impf"," ' I do n't believe it. '"," "" Nevěřím tomu. """
"killed","kill","zabil","zabít","pf"," ' I still do n't know who killed Bob Sherman, ' I said."," "" Stále ještě nevím, kdo Boba Shermana zabil, "" řekl jsem."
"said","say","řekl","říci","pf"," ' I still do n't know who killed Bob Sherman, ' I said."," "" Stále ještě nevím, kdo Boba Shermana zabil, "" řekl jsem."
"want","want","chci","chtít","impf"," I want to talk to him. '"," Proto s ním chci mluvit. """
"talk","talk","mluvit","mluvit","impf"," I want to talk to him. '"," Proto s ním chci mluvit. """
"took","take","Vzal","vzít","pf"," ' He took the car. '"," "" Vzal si auto. """
"kissed","kiss","Políbil","políbit","pf"," ' He kissed me. '"," "" Políbil mne. """
"pointed","point","Ukázal","ukázat","pf"," I pointed to the rear of the carriage, excused myself past Arne, and went to the door to hear what Erik wanted to tell."," Ukázal jsem na konec vagonu, omluvil se Arnemu a šel dozadu ke dvířkám."
"excused","excuse","omluvil","omluvit","pf"," I pointed to the rear of the carriage, excused myself past Arne, and went to the door to hear what Erik wanted to tell."," Ukázal jsem na konec vagonu, omluvil se Arnemu a šel dozadu ke dvířkám."
"went","go","šel","jít","impf"," I pointed to the rear of the carriage, excused myself past Arne, and went to the door to hear what Erik wanted to tell."," Ukázal jsem na konec vagonu, omluvil se Arnemu a šel dozadu ke dvířkám."
"saw","see","Viděl","vidět","impf"," ' I saw him, ' he said, almost stuttering with urgency."," "" Viděl jsem ho, "" řekl rozčileně."
"said","say","řekl","říci","pf"," ' I saw him, ' he said, almost stuttering with urgency."," "" Viděl jsem ho, "" řekl rozčileně."
"come","come","pojďte","jít","impf"," ' Get off the train and come with me. '"," "" Vylezte z vlaku a pojďte se mnou. """
"come","come","chodí","chodit","impf"," Per Bjorn, it appeared, had not come to the meeting : he rarely did on Thursdays, because it showed a bad example to his staff."," Per Björn, jak jsem zjistil, na závodišti nebyl, prý ve čtvrtek chodí na dostihy jen zřídka, chce jít svým zaměstnancům příkladem vstříc."
"come","come","jít","jít","impf"," Per Bjorn, it appeared, had not come to the meeting : he rarely did on Thursdays, because it showed a bad example to his staff."," Per Björn, jak jsem zjistil, na závodišti nebyl, prý ve čtvrtek chodí na dostihy jen zřídka, chce jít svým zaměstnancům příkladem vstříc."
"did","do","jít","jít","impf"," Per Bjorn, it appeared, had not come to the meeting : he rarely did on Thursdays, because it showed a bad example to his staff."," Per Björn, jak jsem zjistil, na závodišti nebyl, prý ve čtvrtek chodí na dostihy jen zřídka, chce jít svým zaměstnancům příkladem vstříc."
"told","tell","vyprávěl","vyprávět","impf"," It was Lars Baltzersen who told me this, with warm approval in his voice."," Dozvěděl jsem se to od Larse Baltzersena, který mi to obdivně vyprávěl."
"reported","report","Ohlásil","ohlásit","pf"," I have reported you drowned. '"," Ohlásil jsem, že ses utopil. """
"drowned","drown","utopil","utopit","pf"," I have reported you drowned. '"," Ohlásil jsem, že ses utopil. """
"Come","come","Pojď","jít","impf"," ' Come in, come in, my dear fellow, and tell me how you were saved."," "" Pojď dál, pojď dál, kamaráde, musíš mi říct, jak ses z toho dostal."
"come","come","Pojď","jít","impf"," ' Come in, come in, my dear fellow, and tell me how you were saved."," "" Pojď dál, pojď dál, kamaráde, musíš mi říct, jak ses z toho dostal."
"Come","come","pojď","jít","impf"," ' Come in, come in, my dear fellow, and tell me how you were saved."," "" Pojď dál, pojď dál, kamaráde, musíš mi říct, jak ses z toho dostal."
"come","come","pojď","jít","impf"," ' Come in, come in, my dear fellow, and tell me how you were saved."," "" Pojď dál, pojď dál, kamaráde, musíš mi říct, jak ses z toho dostal."
"tell","tell","říct","říci","pf"," ' Come in, come in, my dear fellow, and tell me how you were saved."," "" Pojď dál, pojď dál, kamaráde, musíš mi říct, jak ses z toho dostal."
"round","round","zahnul","zahnout","pf"," We swung round some hair-raising corners on two wheels but pulled up unscathed outside the main offices of Norsk Oil Imports Ltd."," Dvakrát zahnul za roh po dvou kolech, až člověku vstávaly vlasy na hlavě, ale před vchod do Norsk Oil Imports Ltd. mne dovezl bez úrazu."
"liked","like","líbilo","líbit","impf"," Everything stacked as I liked it best."," Všechno se mi na ní líbilo."
"imagined","imagine","Představoval","představovat","impf"," I imagined her in bed."," Představoval jsem si ji v posteli."
"forbid","forbid","zakázat","zakázat","pf"," Very likely I should have allowed no such thoughts but you might as well forbid fish to swim."," Asi jsem si takové představy měl odpustit, ale copak se dá rybám zakázat, aby plavily?"
"thought","think","pomyslel","pomyslet","pf"," A pity she was Arne 's I thought."," Škoda, že patří k Arnemu, pomyslel jsem si."
"Come","come","přijď","přijít","pf"," ' Come, ' Arne said."," "" No tak přijď. """
"returned","return","vrátil","vrátit","pf"," He bustled off instantly to do the telephoning and soon returned beaming."," Odběhl k telefonu a po chvíli se vrátil celý rozzářený."
"helped","help","Pomohl","pomoci","pf"," He also helped me support her through the front doors and accepted his fare after she was safely sitting down."," Pomohl mi dovést Emmu Shermanovou do haly a peníze si ode mne vzal teprve poté, co jsme ji pohodlně usadili."
"accepted","accept","vzal","vzít","pf"," He also helped me support her through the front doors and accepted his fare after she was safely sitting down."," Pomohl mi dovést Emmu Shermanovou do haly a peníze si ode mne vzal teprve poté, co jsme ji pohodlně usadili."
"sitting","sit","usadili","usadit","pf"," He also helped me support her through the front doors and accepted his fare after she was safely sitting down."," Pomohl mi dovést Emmu Shermanovou do haly a peníze si ode mne vzal teprve poté, co jsme ji pohodlně usadili."
"left","leave","odešel","odejít","pf"," ' Doctor, ' he said as he left, and I said, ' Ja. '"," "" Doktor, "" opakoval, než odešel, a já jsem přikývl."
"said","say","odpověděl","odpovědět","pf"," ' You fainted, ' I said briefly."," "" Omdlela jste, "" odpověděl jsem stručně."
"said","say","řekl","říci","pf"," ' This is David Cleveland, ' Sandvik said, and several pairs of eyes mirrored the same disappointment."," "" Dovolte, abych vám představil Davida Clevelanda, "" řekl Sandvik a v několika párech očí se objevilo zjevné zklamání."
"come","come","přijel","přijet","pf"," ' So glad you have come. '"," Jsme velmi rádi, že jste přijel. """
"leave","leave","nechat","nechat","pf"," Its owner had n't, of course, intended to leave it behind."," Majitel nůž samozřejmě na podlaze nechat nechtěl."
"intended","intend","nechtěl","chtít","impf"," Its owner had n't, of course, intended to leave it behind."," Majitel nůž samozřejmě na podlaze nechat nechtěl."
"followed","follow","Nesledoval","sledovat","impf"," He had n't followed me into the house : he 'd been there before I came, waiting higher up the stairs for me to come home."," Nesledoval mne předtím, číhal na mne, než jsem přišel, nahoře na schodech, nad mým bytem."
"followed","follow","přišel","přijít","pf"," He had n't followed me into the house : he 'd been there before I came, waiting higher up the stairs for me to come home."," Nesledoval mne předtím, číhal na mne, než jsem přišel, nahoře na schodech, nad mým bytem."
"came","come","přišel","přijít","pf"," He had n't followed me into the house : he 'd been there before I came, waiting higher up the stairs for me to come home."," Nesledoval mne předtím, číhal na mne, než jsem přišel, nahoře na schodech, nad mým bytem."
"come","come","přišel","přijít","pf"," He had n't followed me into the house : he 'd been there before I came, waiting higher up the stairs for me to come home."," Nesledoval mne předtím, číhal na mne, než jsem přišel, nahoře na schodech, nad mým bytem."
"returned","return","vrátila","vrátit","pf"," Kari returned from exile with little wifely indulgent shakes of the head."," Kari se vrátila z exilu se shovívavým potřásáním hlavy, jaké dobré ženě sluší."
"sat","sit","usadila","usadit","pf"," She refilled our glasses and sat on some floor cushions near the fire."," Dolila nám víno a usadila se na polštářích na podlaze u krbu."
"enjoy","enjoy","líbilo","líbit","impf"," ' How did you enjoy the races? ' she asked."," "" Jak se vám líbilo na dostizích? "" zeptala se."
"asked","ask","zeptala","zeptat","pf"," ' How did you enjoy the races? ' she asked."," "" Jak se vám líbilo na dostizích? "" zeptala se."
"doing","do","dělali","dělat","impf"," By person or persons who were doing their damndest, also, to remain unknown."," Pachatel či pachatelé věru dělali co mohli, aby neznámými zůstali."
"remain","remain","zůstali","zůstat","pf"," By person or persons who were doing their damndest, also, to remain unknown."," Pachatel či pachatelé věru dělali co mohli, aby neznámými zůstali."
"propped","prop","opřel","opřít","pf"," I lifted the polythene-wrapped knife from my sponge case and propped it against the reading lamp;"," Vyndal jsem z tašky s toaletními potřebami polyetylenový sáček s nožem a opřel ho o stolní lampu."
"discovered","discover","našla","najít","pf"," ' What did Norsk Oil Imports do before anyone discovered oil under the North Sea? '"," "" Čím se zabývala Norsk Oil, než se našla nafta v Severním moři? """
"smiled","smile","Usmál","usmát","pf"," I smiled and sat down in the square armchair he indicated."," Usmál jsem se a sedl si do nabídnutého křesla."
"sat","sit","sedl","sednout","pf"," I smiled and sat down in the square armchair he indicated."," Usmál jsem se a sedl si do nabídnutého křesla."
"bring","bring","Nepřivezl","přivézt","pf"," ' Did Bob Sherman bring you any papers or photographs from England? '"," "" Nepřivezl vám Bob Sherman z Anglie žádné doklady nebo obrázky? """
"asked","ask","ptal","ptát","impf"," Lars asked us this on Tuesday."," Lars už se nás na to ptal v úterý."
"bring","bring","nepřivezl","přivézt","pf"," Sherman did not bring any papers for anyone. '"," Sherman žádné papíry nikomu nepřivezl. """
"spoiled","spoil","kazí","kazit","impf"," It had always seemed to me that bottling in quarters simply spoiled good fizz, but there 's an occasion for everything."," Vždy mně připadalo, že plnit šampaňské do tak malých lahviček je hřích, že to bublinky kazí, ale jak se ukázalo, člověk nikdy neví, kdy bude co k čemu dobré."
"sent","send","poslal","poslat","pf"," ' That was the policeman I sent to the hotel."," "" To byl policista, kterého jsem poslal do toho hotelu."
"staying","stay","bydlel","bydlet","impf"," He says the man with yellow eyes has been staying there for a week, but this evening he paid his bill and left."," Člověk se žlutýma očima prý tam bydlel celý týden, ale dnes večer zaplatil a odjel."
"paid","pay","zaplatil","zaplatit","pf"," He says the man with yellow eyes has been staying there for a week, but this evening he paid his bill and left."," Člověk se žlutýma očima prý tam bydlel celý týden, ale dnes večer zaplatil a odjel."
"left","leave","odjel","odjet","pf"," He says the man with yellow eyes has been staying there for a week, but this evening he paid his bill and left."," Člověk se žlutýma očima prý tam bydlel celý týden, ale dnes večer zaplatil a odjel."
"said","say","řekne","říci","pf"," Easier said, but it had to be done."," To se snadno řekne."
"waiting","wait","čekal","čekat","impf"," He met me in the front hall with a vague distracted grin as if he had been waiting for someone else."," Čekal na mne dole v hale s nejistým úsměvem, jako by čekal někoho jiného."
"met","meet","nesešel","sejít","pf"," For one thing I 've never met him, and for another, capitalists make dull copy for gossip columns unless they 're caught in bed with their secretaries and no pyjamas. '"," Za prvé jsem se s ním nikdy osobně nesešel, a za druhé o kapitalistech toho člověk moc pro noviny nevydoluje, leda když je chytí v posteli se sekretářkou, pokud možno bez pyžama. """
"make","make","chytí","chytit","pf"," For one thing I 've never met him, and for another, capitalists make dull copy for gossip columns unless they 're caught in bed with their secretaries and no pyjamas. '"," Za prvé jsem se s ním nikdy osobně nesešel, a za druhé o kapitalistech toho člověk moc pro noviny nevydoluje, leda když je chytí v posteli se sekretářkou, pokud možno bez pyžama. """
"caught","catch","chytí","chytit","pf"," For one thing I 've never met him, and for another, capitalists make dull copy for gossip columns unless they 're caught in bed with their secretaries and no pyjamas. '"," Za prvé jsem se s ním nikdy osobně nesešel, a za druhé o kapitalistech toho člověk moc pro noviny nevydoluje, leda když je chytí v posteli se sekretářkou, pokud možno bez pyžama. """
"brought","bring","přinesl","přinést","pf"," Arne brought back my filled glass and settled himself opposite, near the fire."," Arne mi přinesl skleničku a sám si sedl proti mně ke krbu."
"catching","catch","Přistihl","přistihnout","pf"," I found I had begun doing it myself : it was catching."," Přistihl jsem se při tom, že už se taky ohlížím přes rameno, bylo to nakažlivé."
"see","see","uvidím","uvidět","pf"," ' If I see any scaffolding, I 'll keep away from it."," "" Pokud uvidím nějaké lešení, vyhnu se mu."
"hear","hear","vyslechnout","vyslechnout","pf"," But we must see this Johan Petersen and hear his story."," S tím Johanem Petersenem se sejít musíme, musíme ho vyslechnout."
"handed","hand","podal","podat","pf"," Reluctantly I handed him the previous day 's Express."," Neochotně jsem mu podal Express ze včerejška."
"wait","wait","Počkám","počkat","pf"," ' I 'll wait for you here, ' I said."," "" Počkám na tebe tady, "" řekl jsem."
"said","say","řekl","říci","pf"," ' I 'll wait for you here, ' I said."," "" Počkám na tebe tady, "" řekl jsem."
"ran","run","vedla","vést","impf"," The line ran north through farmland and woods and alongside an extensive lake."," Trať vedla na sever mezi poli a lesy, podél velkého jezera."
"bet","bet","Vsadil","vsadit","pf"," ' I 'll bet he wished he had n't done it, five minutes after."," Vsadil bych se, že do pěti minut litoval, že to udělal."
"done","do","udělal","udělat","pf"," ' I 'll bet he wished he had n't done it, five minutes after."," Vsadil bych se, že do pěti minut litoval, že to udělal."
