"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"said","say","řekl","říci","pf"," "" Perhaps it 's some relation of Pooh 's, "" said Christopher Robin."," "" Třeba nějaký příbuzný Medvídka Pú, "" řekl Kryštůfek Robin."
"agreed","agree","souhlasila","souhlasit","impf"," Kanga agreed that this was probably what it was, and said that they would have to call it by some name."," Klokanice souhlasila, tak že to asi bude, a řekla, že mu musí dát nějaké jméno."
"said","say","řekla","říci","pf"," Kanga agreed that this was probably what it was, and said that they would have to call it by some name."," Klokanice souhlasila, tak že to asi bude, a řekla, že mu musí dát nějaké jméno."
"call","call","říkat","říkat","impf"," "" I shall call it Pootel, "" said Christopher Robin."," "" Budu mu říkat Ťuntě, "" řekl Kryštůfek Robin."
"said","say","říkat","říkat","impf"," "" I shall call it Pootel, "" said Christopher Robin."," "" Budu mu říkat Ťuntě, "" řekl Kryštůfek Robin."
"said","say","řekl","říci","pf"," "" I shall call it Pootel, "" said Christopher Robin."," "" Budu mu říkat Ťuntě, "" řekl Kryštůfek Robin."
"jumped","jump","skočil","skočit","pf"," And just when it was decided, Henry Pootel wriggled out of Kanga 's arms and jumped to the ground."," A zrovna když to řekl, Ferda Ťuntě se vykroutil Klokanici z náručí a skočil na zem."
"written","write","psal","psát","impf"," These notices had been written by Christopher Robin, who was the only one in the forest who could spell;"," Tyto tabulky psal Kryštůfek Robin, neboť on jediný uměl v Lese psát."
"spell","spell","psal","psát","impf"," These notices had been written by Christopher Robin, who was the only one in the forest who could spell;"," Tyto tabulky psal Kryštůfek Robin, neboť on jediný uměl v Lese psát."
"written","write","psát","psát","impf"," These notices had been written by Christopher Robin, who was the only one in the forest who could spell;"," Tyto tabulky psal Kryštůfek Robin, neboť on jediný uměl v Lese psát."
"spell","spell","psát","psát","impf"," These notices had been written by Christopher Robin, who was the only one in the forest who could spell;"," Tyto tabulky psal Kryštůfek Robin, neboť on jediný uměl v Lese psát."
"read","read","číst","číst","impf"," for Owl, wise though he was in many ways, able to read and write and spell his own name WOL, yet somehow went all to pieces over delicate words like MEASLES and BUTTEREDTOAST."," Sova, která byla jinak moc učená a uměla číst a psát své vlastní jméno SOAV, nevěděla kudy kam při složitých slovech jako SPALNIČKY a KARBANÁTEK."
"write","write","psát","psát","impf"," for Owl, wise though he was in many ways, able to read and write and spell his own name WOL, yet somehow went all to pieces over delicate words like MEASLES and BUTTEREDTOAST."," Sova, která byla jinak moc učená a uměla číst a psát své vlastní jméno SOAV, nevěděla kudy kam při složitých slovech jako SPALNIČKY a KARBANÁTEK."
"spell","spell","psát","psát","impf"," for Owl, wise though he was in many ways, able to read and write and spell his own name WOL, yet somehow went all to pieces over delicate words like MEASLES and BUTTEREDTOAST."," Sova, která byla jinak moc učená a uměla číst a psát své vlastní jméno SOAV, nevěděla kudy kam při složitých slovech jako SPALNIČKY a KARBANÁTEK."
"read","read","přečetl","přečíst","pf"," Winnie-the-Pooh read the two notices very carefully, first from left to right, and afterwards, in case he had missed some of it, from right to left."," Medvídek Pú si velmi důkladně přečetl oba nápisy, nejdříve odleva doprava a pak pro jistotu, aby nic nezapomněl, odprava doleva."
"left","leave","nezapomněl","zapomenout","pf"," Winnie-the-Pooh read the two notices very carefully, first from left to right, and afterwards, in case he had missed some of it, from right to left."," Medvídek Pú si velmi důkladně přečetl oba nápisy, nejdříve odleva doprava a pak pro jistotu, aby nic nezapomněl, odprava doleva."
"wait","wait","počkej","počkat","pf"," "" Yes, but wait a moment."," "" Ano, ale počkej chvilku."
"catch","catch","chytí","chytit","pf"," In which Pooh and Piglet go Hunting and nearly catch a Woozle"," ve které Pú s Prasátkem málem chytí Kolčavici"
"lived","live","bydlilo","bydlet","impf"," THE Piglet lived in a very grand house in the middle of a beech-tree, and the beech-tree was in the middle of the forest, and the Piglet lived in the middle of the house."," Prasátko žilo v nádherném domě ve starém buku a ten buk byl uprostřed Lesa a Prasátko bydlilo uprostřed domu."
"lived","live","bydlilo","bydlet","impf"," THE Piglet lived in a very grand house in the middle of a beech-tree, and the beech-tree was in the middle of the forest, and the Piglet lived in the middle of the house."," Prasátko žilo v nádherném domě ve starém buku a ten buk byl uprostřed Lesa a Prasátko bydlilo uprostřed domu."
"do","do","dělat","dělat","impf"," "" It is n't the sort of thing you can do in the afternoon, "" said Piglet quickly."," "" To se nedá dělat odpoledne, "" řeklo rychle Prasátko."
"said","say","řeklo","říci","pf"," "" It is n't the sort of thing you can do in the afternoon, "" said Piglet quickly."," "" To se nedá dělat odpoledne, "" řeklo rychle Prasátko."
"done","do","udělat","udělat","pf"," "" It 's a very particular morning thing, that has to be done in the morning, and, if possible, between the hours of What would you say the time was? """," "" Je to taková naprosto dopolední věc, musí se udělat dopoledne, pokud možno mezi - co myslíš, kolik je hodin? """
"said","say","řekl","říci","pf"," "" About twelve, "" said Winnie-the-Pooh, looking at the sun."," "" Asi tak dvanáct, "" řekl Pú, když se podíval na slunce."
"looking","look","podíval","podívat","pf"," "" About twelve, "" said Winnie-the-Pooh, looking at the sun."," "" Asi tak dvanáct, "" řekl Pú, když se podíval na slunce."
"saying","say","řeklo","říci","pf"," "" Between, as I was saying, the hours of twelve and twelve five."," "" Jak jsem řeklo, mezi dvanáctou a pět minut po dvanácté."
"thought","think","Myslil","myslit","impf"," "" I thought it ought to be useful."," "" Myslil jsem si, že by mohla být užitečná."
"picked","pick","sebral","sebrat","pf"," I just picked it up. """," Tak jsem ji sebral. """
"found","find","Našel","najít","pf"," You have found the North Pole! """," Našel jsi severní tyčnu. """
"said","say","řekl","říci","pf"," "" Oh! "" said Pooh."," "" Aha! "" řekl Pú."
"sitting","sit","seděl","sedět","impf"," Eeyore was sitting with his tail in the water when they all got back to him."," Ijáček seděl s ocasem ve vodě, když se k němu vrátili."
"Tell","tell","Řekněte","říci","pf"," "" Tell Roo to be quick, somebody, "" he said."," "" Řekněte Klokánkovi, ať honem dělá, "" řekl."
"said","say","Řekněte","říci","pf"," "" Tell Roo to be quick, somebody, "" he said."," "" Řekněte Klokánkovi, ať honem dělá, "" řekl."
"Tell","tell","řekl","říci","pf"," "" Tell Roo to be quick, somebody, "" he said."," "" Řekněte Klokánkovi, ať honem dělá, "" řekl."
"said","say","řekl","říci","pf"," "" Tell Roo to be quick, somebody, "" he said."," "" Řekněte Klokánkovi, ať honem dělá, "" řekl."
"said","say","řekl","říci","pf"," "" Now then, Pooh, "" said Christopher Robin, "" where 's your boat? """," "" Tak co, Pú, "" řekl Kryštůfek Robin, "" kde je tvá loď? """
"say","say","řekl","říci","pf"," "" I ought to say, "" explained Pooh as they walked down to the shore of the island, "" that it is n't just an ordinary sort of boat."," "" Musím tě upozornit, "" řekl Pú, když kráčeli dolů ke břehu ostrova, "" že to není obyčejná loď."
"walked","walk","kráčeli","kráčet","impf"," "" I ought to say, "" explained Pooh as they walked down to the shore of the island, "" that it is n't just an ordinary sort of boat."," "" Musím tě upozornit, "" řekl Pú, když kráčeli dolů ke břehu ostrova, "" že to není obyčejná loď."
"thought","think","přemýšlel","přemýšlet","impf"," He thought for a little and then suggested helpfully :"," Chvíli přemýšlel a pak horlivě prohodil :"
"thank","thank","poděkuj","poděkovat","pf"," "" Well, thank him for me when you see him. """," "" Tak mu za mne poděkuj, až ho potkáš. """
"see","see","potkáš","potkat","pf"," "" Well, thank him for me when you see him. """," "" Tak mu za mne poděkuj, až ho potkáš. """
"looked","look","hleděl","hledět","impf"," Pooh looked anxiously at Christopher Robin."," Pú hleděl bezradně na Kryštůfka Robina."
"found","find","našel","najít","pf"," "" Pooh 's found the North Pole, "" said Christopher Robin."," "" Pú našel severní točnu. "" řekl Kryštůfek Robin slavnostně."
"said","say","řekl","říci","pf"," "" Pooh 's found the North Pole, "" said Christopher Robin."," "" Pú našel severní točnu. "" řekl Kryštůfek Robin slavnostně."
"said","say","řekl","říci","pf"," "" Is that it? "" said Eeyore."," "" Opravdu? "" řekl Ijáček."
"said","say","řekl","říci","pf"," "" Yes, "" said Christopher Robin."," "" Ano, "" řekl Kryštůfek Robin."
"looking","look","hledali","hledat","impf"," "" Is that what we were looking for? """," "" Je to to, co jsme hledali? """
"said","say","řekl","říci","pf"," "" Yes, "" said Pooh."," "" Ano, "" řekl Pú."
"said","say","neříkal","říkat","impf"," Christopher Robin said nothing, but his eyes got larger and larger, and his face got pinker and pinker. )"," Kryštůfek už neříkal nic, ale oči měl stále větší a větší a tváře červenější a červenější."
"went","go","šel","jít","impf"," So Winnie-the-Pooh went round to his friend Christopher Robin, who lived behind a green door in another part of the Forest."," A tak šel Medvídek Pú za svým kamarádem Kryštůfkem Robinem, který bydlil v jiné části Lesa za zelenými dveřmi."
"lived","live","bydlil","bydlet","impf"," So Winnie-the-Pooh went round to his friend Christopher Robin, who lived behind a green door in another part of the Forest."," A tak šel Medvídek Pú za svým kamarádem Kryštůfkem Robinem, který bydlil v jiné části Lesa za zelenými dveřmi."
"said","say","řekl","říci","pf"," "" Good morning, Christopher Robin, "" he said."," "" Dobré jitro, Kryštůfku Robině, "" řekl Pú."
"said","say","řekl","říci","pf"," "" Good morning, Winnie-THER-Pooh, "" said you."," "" Dobré jitro, Medvídku Pú, "" řekl jsi ty."
"said","say","řekl","říci","pf"," "" Bother! "" said Pooh, as he opened it."," "" To je k zlosti! "" řekl Pú, když ji otevřel."
"opened","open","otevřel","otevřít","pf"," "" Bother! "" said Pooh, as he opened it."," "" To je k zlosti! "" řekl Pú, když ji otevřel."
"took","take","Vyňal","vyjmout","pf"," He took it out and looked at it."," Vyňal jej a prohlížel."
"caught","catch","chytil","chytit","pf"," Pooh was very proud when he heard this, and he felt that the Heffalump was as good as caught already, but there was just one other thing which had to be thought about, and it was this."," Pú byl na to velmi hrdý a připadalo mu, že se Slon už skoro chytil, ale byla tu ještě jedna věc, kterou bylo třeba uvážit, totiž :"
"said","say","řeklo","říci","pf"," Piglet said that the best place would be somewhere where a Heffalump was, just before he fell into it, only about a foot farther on."," Prasátko řeklo, že nejlepší bude přímo tam, kde bude Slonisko stát, zrovna než do ní spadne, jen asi o stopu dál."
"fell","fall","spadne","spadnout","pf"," Piglet said that the best place would be somewhere where a Heffalump was, just before he fell into it, only about a foot farther on."," Prasátko řeklo, že nejlepší bude přímo tam, kde bude Slonisko stát, zrovna než do ní spadne, jen asi o stopu dál."
"see","see","uvidí","uvidět","pf"," "" But then he would see us digging it, "" said Pooh."," "" Ale to nás uvidí kopat, "" řekl Pú."
"digging","dig","kopat","kopat","impf"," "" But then he would see us digging it, "" said Pooh."," "" Ale to nás uvidí kopat, "" řekl Pú."
"said","say","řekl","říci","pf"," "" But then he would see us digging it, "" said Pooh."," "" Ale to nás uvidí kopat, "" řekl Pú."
"said","say","řeklo","říci","pf"," "" Up there, "" said Piglet, waving his paw."," "" Támhle, "" řeklo Prasátko a mávlo prackou."
"waving","wave","mávlo","mávnout","pf"," "" Up there, "" said Piglet, waving his paw."," "" Támhle, "" řeklo Prasátko a mávlo prackou."
"said","say","řekl","říci","pf"," "" Well, "" said Christopher Robin, putting on his shoes, "" I shall go and look at it."," "" Tak, "" řekl Kryštůfek Robin a obul si střevíce, "" půjdu se na to podívat."
"putting","put","řekl","říci","pf"," "" Well, "" said Christopher Robin, putting on his shoes, "" I shall go and look at it."," "" Tak, "" řekl Kryštůfek Robin a obul si střevíce, "" půjdu se na to podívat."
"go","go","půjdu","jít","impf"," "" Well, "" said Christopher Robin, putting on his shoes, "" I shall go and look at it."," "" Tak, "" řekl Kryštůfek Robin a obul si střevíce, "" půjdu se na to podívat."
"look","look","podívat","podívat","pf"," "" Well, "" said Christopher Robin, putting on his shoes, "" I shall go and look at it."," "" Tak, "" řekl Kryštůfek Robin a obul si střevíce, "" půjdu se na to podívat."
"Come","come","Pojďme","jít","impf"," Come on. """," Pojďme! """
"opening","open","otvíral","otvírat","impf"," And of course Pooh was opening it as quickly as ever he could, but without cutting the string, because you never know when a bit of string might be Useful."," A Pú to ovšem honem otvíral, ale provázek nepřeřízl, protože člověk nikdy neví, k čemu se mu kousek provázku hodí."
"undone","undo","otevřel","otevřít","pf"," At last it was undone."," Konečně to otevřel."
"saw","see","spatřil","spatřit","pf"," When Pooh saw what it was, he nearly fell down, he was so pleased."," Když Pú spatřil, co to je, málem by se byl samou radostí svalil."
"brought","bring","přineslo","přinést","pf"," "" Yes, Eeyore, and I 've brought you a present. """," "" Ano, Ijáčku, a přineslo jsem ti dárek. """
"turned","turn","otočil","otočit","pf"," Eeyore took down his right hoof from his right ear, turned round, and with great difficulty put up his left hoof."," Ijáček sundal pravé kopyto z pravého ucha, otočil se a s velkou námahou zdvihl levé kopyto."
"said","say","řekl","říci","pf"," "" I must have that in the other ear, "" he said."," "" To si musím poslechnout ještě druhým uchem, "" řekl."
"said","say","řeklo","říci","pf"," "" A present, "" said Piglet very loudly."," "" Dárek, "" řeklo Prasátko hodně nahlas."
"thought","think","pomyslil","pomyslit","pf"," "" Now let me see, "" he thought! as he took his last lick of the inside of the jar, "" Where was I going?"," Počkejme, pomyslil si, když vylízal poslední kapku medu z láhve, kam jsem to šel!"
"going","go","šel","jít","impf"," "" Now let me see, "" he thought! as he took his last lick of the inside of the jar, "" Where was I going?"," Počkejme, pomyslil si, když vylízal poslední kapku medu z láhve, kam jsem to šel!"
"remembered","remember","vzpomněl","vzpomenout","pf"," And then, suddenly, he remembered."," A pak si najednou vzpomněl."
"eaten","eat","Snědl","sníst","pf"," He had eaten Eeyore 's birthday present!"," Snědl Ijáčkovi dárek k narozeninám!"
"said","say","řekl","říci","pf"," "" BOTHER! "" said Pooh."," "" To je hloupé! "" řekl Pú."
"do","do","dělat","dělat","impf"," "" What SHALL I do?"," "" Co mám dělat?"
"give","give","dát","dát","pf"," I MUST give him SOMETHING. """," Musím mu přece něco dát. """
"think","think","myslím","myslet","impf"," Then he had an idea, and I think that for a Bear of Very Little Brain, it was a good idea."," Pak dostal nápad a myslím, že na Medvěda s malým rozoumkem to byl dobrý nápad."
"said","say","Řekl","říci","pf"," He said to himself :"," Řekl si :"
"float","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"float","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"floats","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"float","float","popluje","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"float","float","popluje","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"floats","float","popluje","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"float","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"float","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"floats","float","plout","plout","impf"," "" If a bottle can float, then a jar can float, and if a jar floats, I can sit on the top of it, if it 's a very big jar. """," "" Když může plout láhev, tak popluje taky jiná nádoba a já můžu plout na ní, když bude hodně veliká. """
"took","take","Vzal","vzít","pf"," So he took his biggest jar, and corked it up."," Vzal tedy ještě větší nádobu a uzavřel ji."
"said","say","řekl","říci","pf"," "" Without Pooh, "" said Rabbit solemnly as he sharpened his pencil, "" the adventure would be impossible. """," "" Bez Púa, "" řekl Králíček slavnostně a přitom si zaostřoval tužku, "" by bylo naše dobrodružství nemožné. """
"said","say","řeklo","říci","pf"," "" Oh! "" said Piglet, and tried not to look disappointed."," "" Ó! "" řeklo Prasátko a skrývalo své zklamání."
"listen","listen","poslouchejte","poslouchat","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"listening","listen","poslouchejte","poslouchat","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"said","say","řekl","říci","pf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"finished","finish","přestal","přestat","pf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"writing","write","psát","psát","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"sat","sit","seděli","sedět","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"listen","listen","poslouchali","poslouchat","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"listening","listen","poslouchali","poslouchat","impf"," "" Now listen all of you, "" said Rabbit when he had finished writing, and Pooh and Piglet sat listening very eagerly with their mouths open."," "" A teď oba poslouchejte, "" řekl Králíček, když přestal psát, a Pú a Prasátko seděli, ani nedutali, a poslouchali s otevřenými ústy."
"said","say","řekl","říci","pf"," Pooh, who now knew what an Ambush was, said that a gorse-bush had sprung at him suddenly one day when he fell off a tree, and he had taken six days to get all the prickles out of himself."," Teď už Pú věděl, co to je přepadení, a řekl, že oheň na něho také jednou skočil a popálil ho tak, že to trvalo šest dní, než se mu to zahojilo."
"sprung","spring","skočil","skočit","pf"," Pooh, who now knew what an Ambush was, said that a gorse-bush had sprung at him suddenly one day when he fell off a tree, and he had taken six days to get all the prickles out of himself."," Teď už Pú věděl, co to je přepadení, a řekl, že oheň na něho také jednou skočil a popálil ho tak, že to trvalo šest dní, než se mu to zahojilo."
"taken","take","trvalo","trvat","impf"," Pooh, who now knew what an Ambush was, said that a gorse-bush had sprung at him suddenly one day when he fell off a tree, and he had taken six days to get all the prickles out of himself."," Teď už Pú věděl, co to je přepadení, a řekl, že oheň na něho také jednou skočil a popálil ho tak, že to trvalo šest dní, než se mu to zahojilo."
"said","say","nemluvíme","mluvit","impf"," "" We are not TALKING about gorse-bushes, "" said Owl a little crossly."," "" Ale my nemluvíme o popálení, "" řekla Sova nadurděně."
"said","say","řekla","říci","pf"," "" We are not TALKING about gorse-bushes, "" said Owl a little crossly."," "" Ale my nemluvíme o popálení, "" řekla Sova nadurděně."
"said","say","řekl","říci","pf"," "" I am, "" said Pooh."," "" Já ano, "" řekl Pú."
"coming","come","jít","jít","impf"," It is, as far as he knows, the only way of coming downstairs, but sometimes he feels that there really is another way, if only he could stop bumping for a moment and think of it."," Jinak to ani neumí, ale někdy mu připadá, že to přece jen musí jít taky jinak : jen kdyby tak mohl na chvíli přestat tlouci hlavou o zem a zamyslit se nad tím, jistě by na to přišel."
"stop","stop","přestat","přestat","pf"," It is, as far as he knows, the only way of coming downstairs, but sometimes he feels that there really is another way, if only he could stop bumping for a moment and think of it."," Jinak to ani neumí, ale někdy mu připadá, že to přece jen musí jít taky jinak : jen kdyby tak mohl na chvíli přestat tlouci hlavou o zem a zamyslit se nad tím, jistě by na to přišel."
"coming","come","přišel","přijít","pf"," It is, as far as he knows, the only way of coming downstairs, but sometimes he feels that there really is another way, if only he could stop bumping for a moment and think of it."," Jinak to ani neumí, ale někdy mu připadá, že to přece jen musí jít taky jinak : jen kdyby tak mohl na chvíli přestat tlouci hlavou o zem a zamyslit se nad tím, jistě by na to přišel."
"introduced","introduce","představili","představit","pf"," Anyhow, here he is at the bottom, and ready to be introduced to you."," Ale už je dole a čeká, abychom vám ho představili."
"ran","run","utíkalo","utíkat","impf"," You ran too fast, I expect."," Moc jsi utíkalo?"
"hurt","hurt","Neublížilo","ublížit","pf"," You did n't hurt yourself, Little Piglet? """," Neublížilo sis, Prasátko? """
"burst","burst","praskl","prasknout","pf"," "" No, but I - I - oh, Eeyore, I burst the balloon! """," "" Ne - ale - ale, Ijáčku, balónek praskl! """
"said","say","řekl","říci","pf"," "" My balloon? "" said Eeyore at last."," "" Můj balónek? "" řekl konečně Ijáček."
"nodded","nod","přikývlo","přikývnout","pf"," Piglet nodded."," Prasátko přikývlo."
"said","say","řeklo","říci","pf"," "" Yes, Eeyore, "" said Piglet sniffing a little."," "" Ano, Ijáčku, "" řeklo Prasátko a trochu potahovalo."
"went","go","pokračoval","pokračovat","impf"," Of course, "" he went on, "" we could say ' Aha! ' even if we had n't stolen Baby Roo. """," Ovšem, "" pokračoval pak, "" mohli bychom ale říct "" Aha! ', i kdybychom neukradli malého Klokánka. """
"say","say","říct","říci","pf"," Of course, "" he went on, "" we could say ' Aha! ' even if we had n't stolen Baby Roo. """," Ovšem, "" pokračoval pak, "" mohli bychom ale říct "" Aha! ', i kdybychom neukradli malého Klokánka. """
"stolen","steal","neukradli","ukrást","pf"," Of course, "" he went on, "" we could say ' Aha! ' even if we had n't stolen Baby Roo. """," Ovšem, "" pokračoval pak, "" mohli bychom ale říct "" Aha! ', i kdybychom neukradli malého Klokánka. """
"said","say","řekl","říci","pf"," "" Pooh, "" said Rabbit kindly, "" you have n't any brain. """," "" Pú, "" řekl Králíček vlídně, "" ty nemáš kouska rozumu. """
"said","say","řekl","říci","pf"," "" I know, "" said Pooh humbly."," "" Já vím, "" řekl Pú zkroušeně."
"say","say","Řekneme","říci","pf"," "" We say ' AHA! ' so that Kanga knows that WE know where Baby Roo is."," "" Řekneme "" Aha! ', aby Klokanice věděla, že my víme, kde je Klokánek."
"do","do","udělám","udělat","pf"," "" Let me do it for you, "" said Pooh kindly."," "" Počkej, udělám to sám, "" řekl Pú vlídně."
"said","say","řekl","říci","pf"," "" Let me do it for you, "" said Pooh kindly."," "" Počkej, udělám to sám, "" řekl Pú vlídně."
"knocked","knock","zaklepal","zaklepat","pf"," So he reached up and knocked at the door."," Natáhl se a zaklepal na dveře."
"seen","see","Viděl","vidět","impf"," "" I have just seen Eeyore is in a Very Sad Condition, because it 's his birthday, and nobody has taken any notice of it, and he 's very Gloomy - you know what Eeyore is - and there he was, and - What a long time whoever lives here is answering this door. """," "" Viděl jsem zrovna Ijáčka, "" začal, "" a chudák Ijáček je v žalostné náladě, protože má narozeniny a nikdo si na to nevzpomněl, a je velmi zachmuřený - znáš přece Ijáčka -, a tak jsem tak stál a - Co tak dlouho neotvírá, ten co tu bydlí. """
"lives","live","bydlí","bydlet","impf"," "" I have just seen Eeyore is in a Very Sad Condition, because it 's his birthday, and nobody has taken any notice of it, and he 's very Gloomy - you know what Eeyore is - and there he was, and - What a long time whoever lives here is answering this door. """," "" Viděl jsem zrovna Ijáčka, "" začal, "" a chudák Ijáček je v žalostné náladě, protože má narozeniny a nikdo si na to nevzpomněl, a je velmi zachmuřený - znáš přece Ijáčka -, a tak jsem tak stál a - Co tak dlouho neotvírá, ten co tu bydlí. """
"knocked","knock","zaklepal","zaklepat","pf"," And he knocked again."," A znovu zaklepal."
"said","say","řekl","říci","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"sing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"sing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"singing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"sing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"sing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"singing","sing","zazpívám","zazpívat","pf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
"sing","sing","zpívat","zpívat","impf"," "" Very well, then, "" he said, "" I shall sing that first line twice, and perhaps if I sing it very quickly, I shall find myself singing the third and fourth lines before I have time to think of them, and that will be a Good Song."," "" Tak dobře, "" řekl si, "" zazpívám dvakrát první řádku, a možná že když ji zazpívám hodně rychle, budu najednou zpívat i třetí a čtvrtou, dřív než na to budu mít kdy myslit, a bude to pěkná píseň."
