"Give","give","Dejte","dát","pf"," "" Give me your hand now, Ruskin."," "" Dejte mi ruku, tak, Ruskine."
"moved","move","přestěhovat","přestěhovat","pf"," They 've discovered our link and taken decisive action against us; they 've had Alexander moved, quarantined somewhere out of reach."," Jistě odhalili naše spojení a podnikli rozhodné kroky : nechali Alexandra přestěhovat, naordinovali mu karanténu kdesi mimo dosah."
"begun","begin","začaly","začít","pf"," Perhaps they really were as devious and vengeful as his letters over the last year had subtly begun to suggest."," Snad skutečně jsou tak záludní a mstiví, jak začaly v posledním roce opatrně naznačovat jeho dopisy."
"allay","allay","nezmírnilo","zmírnit","pf"," Their absolute steadiness of disposition with me did nothing to allay my suspicions, but only increased them."," To, že naprosto nijak nezměnili chování ke mně, mé podezření nijak nezmírnilo, ale spíše posílilo."
"inquired","inquire","ptal","ptát","impf"," Whenever I inquired into his well-being, which I dared not do too frequently, they assured me Alexander was well and thriving."," Kdykoliv jsem se ptal, jak se mu daří, což jsem se neodvažoval dělat příliš často, rodiče mne ujistili, že Alexander je zdráv a při síle."
"do","do","dělat","dělat","impf"," Whenever I inquired into his well-being, which I dared not do too frequently, they assured me Alexander was well and thriving."," Kdykoliv jsem se ptal, jak se mu daří, což jsem se neodvažoval dělat příliš často, rodiče mne ujistili, že Alexander je zdráv a při síle."
"assured","assure","ujistili","ujistit","pf"," Whenever I inquired into his well-being, which I dared not do too frequently, they assured me Alexander was well and thriving."," Kdykoliv jsem se ptal, jak se mu daří, což jsem se neodvažoval dělat příliš často, rodiče mne ujistili, že Alexander je zdráv a při síle."
"Look","look","Podívejte","podívat","pf"," "" Look down there, Doctor, "" said Chandros, pointing toward an enclosure near the outer walls."," "" Podívejte se tam dolů, doktore, "" ukázal Chandros na ohradu nedaleko vnějších hradeb."
"pointing","point","ukázal","ukázat","pf"," "" Look down there, Doctor, "" said Chandros, pointing toward an enclosure near the outer walls."," "" Podívejte se tam dolů, doktore, "" ukázal Chandros na ohradu nedaleko vnějších hradeb."
"see","see","vidíte","vidět","impf"," "" What do you see? """," "" Co tam vidíte? """
"suggested","suggest","navrhovala","navrhovat","impf"," "" Madame Blavatsky suggested I make an amulet of it. """," "" Madame Blavatská navrhovala, abych si z něj udělal amulet. """
"make","make","udělal","udělat","pf"," "" Madame Blavatsky suggested I make an amulet of it. """," "" Madame Blavatská navrhovala, abych si z něj udělal amulet. """
"wear","wear","nosit","nosit","impf"," "" I see no harm in that, so long as you wear it away from casual glance, "" Sparks said, drawing an identical insignia, in the form of an amulet, out from under his collar."," "" To ničemu nevadí, pokud jej budete nosit skrytý před náhodnými pohledy, "" odpověděl Sparks a vytáhl zpod límce identickou insignii v podobě amuletu."
"said","say","odpověděl","odpovědět","pf"," "" I see no harm in that, so long as you wear it away from casual glance, "" Sparks said, drawing an identical insignia, in the form of an amulet, out from under his collar."," "" To ničemu nevadí, pokud jej budete nosit skrytý před náhodnými pohledy, "" odpověděl Sparks a vytáhl zpod límce identickou insignii v podobě amuletu."
"drawing","draw","vytáhl","vytáhnout","pf"," "" I see no harm in that, so long as you wear it away from casual glance, "" Sparks said, drawing an identical insignia, in the form of an amulet, out from under his collar."," "" To ničemu nevadí, pokud jej budete nosit skrytý před náhodnými pohledy, "" odpověděl Sparks a vytáhl zpod límce identickou insignii v podobě amuletu."
"raise","raise","zvedněte","zvednout","pf"," "" Now raise your right hand and repeat after me. """," "" Nyní zvedněte pravou ruku a opakujte po mně. """
"repeat","repeat","opakujte","opakovat","impf"," "" Now raise your right hand and repeat after me. """," "" Nyní zvedněte pravou ruku a opakujte po mně. """
"pointing","point","ukázala","ukázat","pf"," "" There, "" said Eileen, pointing straight ahead to more movement in the straw."," "" Tam, "" ukázala Eileen přímo před sebe na další pohyb ve slámě."
"asked","ask","ptal","ptát","impf"," "" What are they? "" asked Sparks."," "" Co jsou zač? "" ptal se Sparks."
"grow","grow","pěstovat","pěstovat","impf"," "" If they can grow cabbages as big as globes and trout the size of dolphin ... "" said Doyle."," "" Jestli dokáží pěstovat zelí velké jako glóbus a pstruhy jako delfíny ... "" začal Doyle."
"want","want","chceme","chtít","impf"," "" I 'm not sure we want to know the answer to that, "" said Eileen."," "" Nejsem si jista, jestli chceme skutečně znát odpověď, "" přerušila ho Eileen."
"opened","open","otvírala","otvírat","impf"," The shapes closed in from every direction, but a gap opened in front of them."," Podivné tvary se blížily ze všech směrů, ale před nimi se otvírala mezera."
"lifted","lift","zvedla","zvednout","pf"," As the mist lifted, in the distance he could dimly make out shapes jutting from the fresh snow on the moors : low, man-made structures, perhaps storage sheds for the peat."," Mlha se zvedla a v dáli mohl matně rozlišit obrysy vystupující z čerstvého sněhu na blatech : dílo lidské ruky, nízké stavby, snad přístřešky na skladování rašeliny."
"disappeared","disappear","zmizela","zmizet","pf"," Fine, "" said Doyle, almost but not quite engrossed enough to be distracted by her flesh before she disappeared."," Než zmizela, její tělo jej okouzlilo natolik, že málem - - - ale ne zcela - - - odvedlo jeho pozornost."
"distracted","distract","odvedlo","odvést","pf"," Fine, "" said Doyle, almost but not quite engrossed enough to be distracted by her flesh before she disappeared."," Než zmizela, její tělo jej okouzlilo natolik, že málem - - - ale ne zcela - - - odvedlo jeho pozornost."
"published","publish","vydali","vydat","pf"," Are you published anywhere? """," Už vám něco vydali? """
"tracked","track","sledovali","sledovat","impf"," The row of men they had tracked stood idly outside the first building, behind a second shackled group herded around a single door."," Řada mužů, které sledovali, stála apaticky před první budovou, za druhou skupinou v okovech, která byla shluknuta kolem dveří."
"pointed","point","ukázal","ukázat","pf"," Doyle pointed to the figure he 'd recognized in the middle of the group to the rear."," Doyle ukázal na postavu, kterou předtím rozpoznal uprostřed zadní skupiny."
"recognized","recognize","rozpoznal","rozpoznat","pf"," Doyle pointed to the figure he 'd recognized in the middle of the group to the rear."," Doyle ukázal na postavu, kterou předtím rozpoznal uprostřed zadní skupiny."
"nodded","nod","přikývl","přikývnout","pf"," Sparks nodded."," Sparks přikývl."
"expected","expect","očekával","očekávat","impf"," Doyle half expected to see smoke pouring from Spivey 's ears :"," Doyle napůl očekával, že uvidí, jak se Spiveymu line z uší kouř."
"see","see","uvidí","uvidět","pf"," Doyle half expected to see smoke pouring from Spivey 's ears :"," Doyle napůl očekával, že uvidí, jak se Spiveymu line z uší kouř."
"touch","touch","Cítil","cítit","impf"," He was loath to touch the man for fear this dangerous energy would be conducted back to him."," Cítil nechuť se jej dotknout z obavy, že do něj ta nebezpečná energie vstoupí."
"touch","touch","dotknout","dotknout","pf"," He was loath to touch the man for fear this dangerous energy would be conducted back to him."," Cítil nechuť se jej dotknout z obavy, že do něj ta nebezpečná energie vstoupí."
"threatened","threaten","hrozily","hrozit","impf"," His face was mean, red and puckered, while his vulpine black robes and ill-fitting wig threatened to engulf the shrunken man entirely."," Tvář měl sveřepou, červenou a svrasklou, a jeho liščí černý oděv a nepadnoucí paruka hrozily, že mužíka zcela pohltí."
"engulf","engulf","pohltí","pohltit","pf"," His face was mean, red and puckered, while his vulpine black robes and ill-fitting wig threatened to engulf the shrunken man entirely."," Tvář měl sveřepou, červenou a svrasklou, a jeho liščí černý oděv a nepadnoucí paruka hrozily, že mužíka zcela pohltí."
"Pardon","pardon","Promiňte","prominout","pf"," "" Pardon me, I 'm wondering if you could direct me to Professor Sacker. """," "" Promiňte, prosím, mohl byste mi poradit, jak najdu profesora Sackera? """
"said","say","řekl","říci","pf"," Antiquities, "" said Doyle, raising his voice considerably."," Starověk, "" řekl Doyle o poznání hlasitěji."
"shut","shut","zavřel","zavřít","pf"," In the instant before he slammed the door shut, Doyle was overwhelmed by an impression of a pair of crazed, red-rimmed eyes, a slathering tongue, and huge canine teeth leaping for his throat."," Ve zlomku vteřiny předtím, než je zase s prásknutím zavřel, ho k smrti zděsil obraz páru žilnatých červeně orámovaných očí, rozkydlého jazyka a obrovských psích tesáků už už se mu sápajících po hrdle."
"said","say","řekl","říci","pf"," "" Good Christ! "" said Doyle, his back pressed against the door, trying to hold back whatever beast from hell lurked on the other side."," "" Dobrý Bože! "" řekl Doyle, záda přitisknutá na dveřích ve snaze zadržet pekelnou bestii, která za nimi číhá."
"hold","hold","zadržet","zadržet","pf"," "" Good Christ! "" said Doyle, his back pressed against the door, trying to hold back whatever beast from hell lurked on the other side."," "" Dobrý Bože! "" řekl Doyle, záda přitisknutá na dveřích ve snaze zadržet pekelnou bestii, která za nimi číhá."
"lurked","lurk","číhá","číhat","impf"," "" Good Christ! "" said Doyle, his back pressed against the door, trying to hold back whatever beast from hell lurked on the other side."," "" Dobrý Bože! "" řekl Doyle, záda přitisknutá na dveřích ve snaze zadržet pekelnou bestii, která za nimi číhá."
"use","use","použít","použít","pf"," Which knock to use?"," Které zaklepání použít?"
"raised","raise","Zvedl","zvednout","pf"," He raised the cudgel end of his walking stick, but before he made contact, the door swung open."," Zvedl konec své hole k zaklepání, ale než se dotkl dveří, rozlétly se dokořán."
"recall","recall","Nevzpomínal","vzpomínat","impf"," He could n't recall hearing the latch disengage."," Nevzpomínal si, že by byl slyšel cvaknout západku."
"hearing","hear","slyšel","slyšet","impf"," He could n't recall hearing the latch disengage."," Nevzpomínal si, že by byl slyšel cvaknout západku."
"preceded","precede","předchází","předcházet","impf"," "" Do you see how damaging, how trivializing this decision is to all the history that preceded it?"," Cítíte, jak je toto rozhodnutí ničivé, jak primitivizuje celou historii, která mu předchází?"
"born","bear","měl","mít","impf"," How this one act, born not of the traditional Christian pieties, but from the fear of unwelcome truths -- that is, truths contradictory to the best interests of those currently in power -- cuts human progress off from the most powerful spiritual resources it has or will ever have available to it. """," Jak tento jediný počin, zrozený nikoliv z tradiční křesťanské zbožnosti, ale z obav před nevítanými pravdami - - - to jest pravdami protiřečícími zájmům těch, kdo jsou právě u moci - - - odřezává vývoj lidstva od nejmocnějších duchovních zdrojů, které kdy měl nebo bude mít k dispozici? """
"born","bear","mít","mít","impf"," How this one act, born not of the traditional Christian pieties, but from the fear of unwelcome truths -- that is, truths contradictory to the best interests of those currently in power -- cuts human progress off from the most powerful spiritual resources it has or will ever have available to it. """," Jak tento jediný počin, zrozený nikoliv z tradiční křesťanské zbožnosti, ale z obav před nevítanými pravdami - - - to jest pravdami protiřečícími zájmům těch, kdo jsou právě u moci - - - odřezává vývoj lidstva od nejmocnějších duchovních zdrojů, které kdy měl nebo bude mít k dispozici? """
"admire","admire","obdivovat","obdivovat","impf"," Doyle had to admire the woman ’ s verve and evident common sense."," Doyle musel obdivovat energii a evidentní zdravý rozum té ženy."
"led","lead","vedl","vést","impf"," Barry led Doyle briskly through the maze of Covent Garden, where in the stalls of the vegetable and flower sellers the commerce of the New Year was off to a bustling beginning."," Barry Doyla rychle vedl bludištěm Covent Garden, kde se ve stáncích ovocnářů a zelinářů překotně rozbíhal obchod nového roku."
"fill","fill","naplní","naplnit","pf"," Yawning flower girls smoked cheap cigarettes and leaned against each other to ward off the chill, awaiting turns to fill their peddler 's trays."," Zívající květinářky pokuřovaly laciné cigarety a opíraly se jedna o druhou, aby zahnaly chlad, v očekávání obchodů, které jim naplní misky na peníze."
"collided","collide","narazil","narazit","pf"," With a jolt, the cart collided with the wall at the corridor 's end."," Vozík s trhnutím narazil na zeď na konci místnosti."
"slid","slide","sklouzl","sklouznout","pf"," The Clerk slid down to the floor, legs splayed, back against the cart, his pinched visage as pink as a well-scrubbed pig."," Zřízenec sklouzl na zem, nohy od sebe, záda opřená o vozík, vyzáblou tvář růžovou jako dobře vydrbaný čuník."
"pointed","point","Ukázal","ukázat","pf"," He pointed up and to the right at a nearby door."," Ukázal nahoru a doprava na nedaleké dveře."
"said","say","řekl","říci","pf"," "" Ah, "" said Doyle."," "" Ach, "" řekl Doyle."
"moving","move","pohněme","pohnout","pf"," On the other hand, something immense is moving through the air and coming closer, so from a purely precautionary standpoint, let 's move on."," Na druhé straně, něco obrovského skutečně letí vzduchem, stále blíž, tak se tedy - - - z čistě preventivních důvodů - - - pohněme dál."
"sent","send","posláni","poslat","pf"," Four with ties to Yorkshire, where those convicts were allegedly sent."," Čtyři s vazbou na hrabství York, kam byli údajně posláni ti trestanci."
"united","unite","spojeni","spojit","pf"," All united through a false business front ... """," Všichni spojeni pláštíkem společné firmy ... """
"climbed","climb","vylezl","vylézt","pf"," Pocketing the veil he 'd worn earlier, the false Sacker climbed through the window."," Falešný Sacker strčil do kapsy šál, ve kterém sem přišel, a vylezl oknem."
"finished","finish","dokončil","dokončit","pf"," Doyle finished loading the pistol, hoisted out his bag, accepted the man 's offered hand, and joined him on the roof."," Doyle dokončil nabíjení, podal vzhůru svůj vak, přijal nabízenou ruku a prolezl za ním na střechu."
"offered","offer","podal","podat","pf"," Doyle finished loading the pistol, hoisted out his bag, accepted the man 's offered hand, and joined him on the roof."," Doyle dokončil nabíjení, podal vzhůru svůj vak, přijal nabízenou ruku a prolezl za ním na střechu."
"accepted","accept","přijal","přijmout","pf"," Doyle finished loading the pistol, hoisted out his bag, accepted the man 's offered hand, and joined him on the roof."," Doyle dokončil nabíjení, podal vzhůru svůj vak, přijal nabízenou ruku a prolezl za ním na střechu."
"explaining","explain","vysvětlovat","vysvětlovat","impf"," "" You have a great deal of explaining to do, "" Doyle said to him."," "" Máte mi mnoho co vysvětlovat, "" řekl svému společníkovi."
"said","say","řekl","říci","pf"," "" You have a great deal of explaining to do, "" Doyle said to him."," "" Máte mi mnoho co vysvětlovat, "" řekl svému společníkovi."
"fall","fall","padnout","padnout","pf"," We would fall at the hands of these intruders, you would have your reaction, then everyone would bounce to their feet, and have a good laugh at your expense."," Měli jsme všichni padnout rukou útočníků, vy byste si užil svého a pak by všichni vyskočili a společně se zasmáli na váš účet."
"came","come","vstoupili","vstoupit","pf"," But when those men came into the room ... they were n't the ones we 'd seen before."," Ale když do místnosti vstoupili ti muži ... to nebyli ti, které nám ukázali předtím."
"heard","hear","Slyšela","slyšet","impf"," I heard the blow that struck Dennis down, I saw the look in his eyes as he fell and ... '"," Slyšela jsem úder, který srazil Dennise, viděla jsem jeho pohled, když padal, a ... """
"saw","see","viděla","vidět","impf"," I heard the blow that struck Dennis down, I saw the look in his eyes as he fell and ... '"," Slyšela jsem úder, který srazil Dennise, viděla jsem jeho pohled, když padal, a ... """
"fell","fall","padal","padat","impf"," I heard the blow that struck Dennis down, I saw the look in his eyes as he fell and ... '"," Slyšela jsem úder, který srazil Dennise, viděla jsem jeho pohled, když padal, a ... """
"saw","see","uviděl","uvidět","pf"," He bent down to peer through the extruded keyhole and saw Petrovitch leaning against the balustrade, hands clutched to her scrawny bosom."," Ohnul se, pohlédl roztříštěnou klíčovou dírkou a uviděl Petrovičovou, jak se opírá o zábradlí s rukama přitisknutýma na vychrtlou hruď."
"asked","ask","zeptal","zeptat","pf"," "" Mrs. Petrovitch, what 's happened here? "" he asked, exiting to the hall."," "" Paní Petrovičová, co se tady stalo? "" zeptal se a vyšel do haly."
"grasping","grasp","uchopila","uchopit","pf"," "" Doctor, "" she said, grasping his offered hand fearfully."," "" Pane doktore, "" zvolala a vyděšeně ho uchopila za nabízenou ruku."
"see","see","Viděla","vidět","impf"," "" Did you see anything?"," "" Viděla jste něco?"
"hear","hear","slyšet","slyšet","impf"," Did you hear something down here? """," Nebylo odtud nic slyšet? """
"wants","want","Chtěl","chtít","impf"," "" It 's you who wants to go there, is n't it? """," "" Chtěl jste tam přece jít, ne? """
"go","go","jít","jít","impf"," "" It 's you who wants to go there, is n't it? """," "" Chtěl jste tam přece jít, ne? """
"endorse","endorse","podepíšete","podepsat","pf"," "" So you endorse the idea, then, "" said Doyle."," "" Takže mi ten záměr podepíšete? """
"planning","plan","hodlal","hodlat","impf"," "" How were you planning to get there? """," "" Jak jste se tam hodlal dostat? """
"get","get","dostat","dostat","pf"," "" How were you planning to get there? """," "" Jak jste se tam hodlal dostat? """
"evolved","evolve","rozvinout","rozvinout","pf"," "" My plan had n't evolved quite that far. """," "" Tak dalece se můj plán ještě neměl čas rozvinout. """
"shouted","shout","vykřikl","vykřiknout","pf"," "" There! "" he shouted, pointing to a door off the landing."," "" Tam! "" vykřikl a ukázal na dveře kousek od odpočivadla."
"pointing","point","ukázal","ukázat","pf"," "" There! "" he shouted, pointing to a door off the landing."," "" Tam! "" vykřikl a ukázal na dveře kousek od odpočivadla."
"watched","watch","pozoroval","pozorovat","impf"," The Doctor watched her spidery shadows flit by, dancing off the glazed floorboards under the door."," < PAR > Doktor pozoroval, jak se jejich pavoučí stíny mihly kolem a odtančily po vyleštěných prknech podlahy pode dveřmi."
"remembered","remember","pamatoval","pamatovat","impf"," He vaguely remembered wishing there were an easier way to examine his timepiece than extracting it from his waistcoat and cracking it open."," Mlhavě si pamatoval, jak si přával, aby existoval nějaký snazší způsob, jak pohlédnout na hodinky, než vyjmout je z kapsičky u vesty a odklopit víčko."
"extracting","extract","vyjmout","vyjmout","pf"," He vaguely remembered wishing there were an easier way to examine his timepiece than extracting it from his waistcoat and cracking it open."," Mlhavě si pamatoval, jak si přával, aby existoval nějaký snazší způsob, jak pohlédnout na hodinky, než vyjmout je z kapsičky u vesty a odklopit víčko."
"refused","refuse","odmítal","odmítat","impf"," They sensed immediately that something was not right with me, but I refused their entreaties and denied any discomfort, all the while counting the days and hours until that Easter, when Alexander and I would be reunited."," Ihned poznali, že se mnou není něco v pořádku, ale odmítal jsem jejich naléhavé prosby a popíral jsem jakékoliv potíže a celou dobu jsem jen počítal dny a hodiny do Velikonoc, kdy se Alexander a já znovu sejdeme."
"denied","deny","popíral","popírat","impf"," They sensed immediately that something was not right with me, but I refused their entreaties and denied any discomfort, all the while counting the days and hours until that Easter, when Alexander and I would be reunited."," Ihned poznali, že se mnou není něco v pořádku, ale odmítal jsem jejich naléhavé prosby a popíral jsem jakékoliv potíže a celou dobu jsem jen počítal dny a hodiny do Velikonoc, kdy se Alexander a já znovu sejdeme."
"counting","count","počítal","počítat","impf"," They sensed immediately that something was not right with me, but I refused their entreaties and denied any discomfort, all the while counting the days and hours until that Easter, when Alexander and I would be reunited."," Ihned poznali, že se mnou není něco v pořádku, ale odmítal jsem jejich naléhavé prosby a popíral jsem jakékoliv potíže a celou dobu jsem jen počítal dny a hodiny do Velikonoc, kdy se Alexander a já znovu sejdeme."
"deny","deny","odepřít","odepřít","pf"," To my great surprise, our parents made no effort to deny us that meeting, which only served to confirm my conviction that their treachery was of a high and exalted order."," K mému velkému překvapení nepodnikli žádný pokus nám toto setkání odepřít, což jen upevnilo mé přesvědčení, že jejich zrada je velmi složité a rafinované povahy."
"confirm","confirm","upevnilo","upevnit","pf"," To my great surprise, our parents made no effort to deny us that meeting, which only served to confirm my conviction that their treachery was of a high and exalted order."," K mému velkému překvapení nepodnikli žádný pokus nám toto setkání odepřít, což jen upevnilo mé přesvědčení, že jejich zrada je velmi složité a rafinované povahy."
"looked","look","pohlédl","pohlédnout","pf"," Doyle looked down at the central courtyard, his eye caught by a single wagon pulling in to what looked like a service entrance."," Doyle pohlédl dolů na hlavní nádvoří a jeho pozornost upoutal osamocený vůz, který vjel dovnitř a přiblížil se k čemusi, co vypadalo jako vchod pro služebnictvo."
"looked","look","pohlédl","pohlédnout","pf"," Doyle looked down at the central courtyard, his eye caught by a single wagon pulling in to what looked like a service entrance."," Doyle pohlédl dolů na hlavní nádvoří a jeho pozornost upoutal osamocený vůz, který vjel dovnitř a přiblížil se k čemusi, co vypadalo jako vchod pro služebnictvo."
"caught","catch","upoutal","upoutat","pf"," Doyle looked down at the central courtyard, his eye caught by a single wagon pulling in to what looked like a service entrance."," Doyle pohlédl dolů na hlavní nádvoří a jeho pozornost upoutal osamocený vůz, který vjel dovnitř a přiblížil se k čemusi, co vypadalo jako vchod pro služebnictvo."
"pulling","pull","upoutal","upoutat","pf"," Doyle looked down at the central courtyard, his eye caught by a single wagon pulling in to what looked like a service entrance."," Doyle pohlédl dolů na hlavní nádvoří a jeho pozornost upoutal osamocený vůz, který vjel dovnitř a přiblížil se k čemusi, co vypadalo jako vchod pro služebnictvo."
"noticed","notice","nezpozoroval","zpozorovat","pf"," None of the sentries or servants noticed the intruder make his move."," Nikdo ze strážných ani sloužících vetřelcův pohyb nezpozoroval."
"moved","move","pohybovala","pohybovat","impf"," Doyle could n't make out the face from this distance, but something unmistakably familiar registered about the way the figure moved."," Doyle na tu vzdálenost nemohl rozeznat obličej, ale na způsobu, jakým se postava pohybovala, bylo něco neomylně povědomého."
"started","start","začalo","začít","pf"," A pair of whizzy boys, pickpockets, that 's how it started."," Dva uličníci, kapesní zlodějíčci, tím to začalo."
"traveling","travel","cestovat","cestovat","impf"," It was as if he were traveling with an exotic jungle cat, its defensive abilities beyond reproach but whose very nature demanded of its keeper a tireless, wary scrutiny."," Bylo to jako cestovat s exotickou kočkovitou šelmou z džungle, jejíž schopnost obrany je nepochybná, ale jejíž povaha zavazuje jejího společníka k neúnavné a ostražité pozornosti."
"questioned","question","vyptával","vyptávat","impf"," Perhaps if he questioned Sparks more cleverly, he 'd inadvertently yield up details from which the astute observer could assemble a more telling portrait of the man."," Snad kdyby se byl Sparkse vyptával důmyslněji, byl by mimoděk vyzradil podrobnosti, z nichž by bystrý pozorovatel dokázal sestavit výmluvnější portrét toho člověka."
"assemble","assemble","sestavit","sestavit","pf"," Perhaps if he questioned Sparks more cleverly, he 'd inadvertently yield up details from which the astute observer could assemble a more telling portrait of the man."," Snad kdyby se byl Sparkse vyptával důmyslněji, byl by mimoděk vyzradil podrobnosti, z nichž by bystrý pozorovatel dokázal sestavit výmluvnější portrét toho člověka."
"following","follow","následoval","následovat","impf"," The man started away straddling the roof 's spine, Doyle following closely, each step on the rain-soaked shingles perilously slick."," Muž se vydal pryč, kráčeje po hřebeni střechy, a Doyle jej následoval velmi opatrně, protože každý krok na deštěm nasáklých taškách nebezpečně hrozil uklouznutím."
"hear","hear","slyšet","slyšet","impf"," Frightfully hard to hear out here. """," Je tu děsivě špatně slyšet. """
"Call","call","Říkejte","říkat","impf"," "" Call me Jack. """," "" Říkejte mi Jack. """
"found","find","našli","najít","pf"," They felt around in the darkness until they found their torch."," Prohmatávali temnotu kolem sebe, až našli svoji louč."
"turned","turn","obrátila","obrátit","pf"," She carefully laid the brush down on the table and turned to face him."," Opatrně odložila kartáč na stůl a obrátila se k němu."
"said","say","řekl","říci","pf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"say","say","řekl","říci","pf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"said","say","říci","říci","pf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"say","say","říci","říci","pf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"prove","prove","ukáže","ukázat","pf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"accompany","accompany","doprovázelo","doprovázet","impf"," "" Well, "" said Doyle, "" I would have to say that if this does prove to be the last evening of our lives, and I, for whatever reason, remained resistant to your charms, it would surely be the most senseless regret that would soon enough accompany me to the grave. """," "" Pak, "" řekl Doyle, "" bych musel říci, že pokud se skutečně ukáže, že je toto poslední večer našeho života, a já bych z jakéhokoliv důvodu odolal vašemu kouzlu, bylo by to zaručeně nejnesmyslnější rozhodnutí, které by mě zakrátko doprovázelo do hrobu. """
"collecting","collect","shromažďuje","shromažďovat","impf"," "" At the end of each term of physical life -- it has had more than a few apparently -- Blavatsky claims this being, upon leaving the earthly plane, retires to a limbo at the door between worlds, collecting around it the lost, corrupted souls of persons who fell to its influence while alive and followed it blindly to their deaths -- """," "" Na konci každého fyzického života - - - očividně jich měl několik - - - se tato bytost podle Blavatské uchýlí do země nikoho u dveří mezi oběma světy a shromažďuje v jejich okolí ztracené a zkažené duše lidí, kteří zaživa propadli jejímu vlivu a slepě ji následovali až ke své smrti - - - """
"fell","fall","propadli","propadnout","pf"," "" At the end of each term of physical life -- it has had more than a few apparently -- Blavatsky claims this being, upon leaving the earthly plane, retires to a limbo at the door between worlds, collecting around it the lost, corrupted souls of persons who fell to its influence while alive and followed it blindly to their deaths -- """," "" Na konci každého fyzického života - - - očividně jich měl několik - - - se tato bytost podle Blavatské uchýlí do země nikoho u dveří mezi oběma světy a shromažďuje v jejich okolí ztracené a zkažené duše lidí, kteří zaživa propadli jejímu vlivu a slepě ji následovali až ke své smrti - - - """
"followed","follow","následovali","následovat","impf"," "" At the end of each term of physical life -- it has had more than a few apparently -- Blavatsky claims this being, upon leaving the earthly plane, retires to a limbo at the door between worlds, collecting around it the lost, corrupted souls of persons who fell to its influence while alive and followed it blindly to their deaths -- """," "" Na konci každého fyzického života - - - očividně jich měl několik - - - se tato bytost podle Blavatské uchýlí do země nikoho u dveří mezi oběma světy a shromažďuje v jejich okolí ztracené a zkažené duše lidí, kteří zaživa propadli jejímu vlivu a slepě ji následovali až ke své smrti - - - """
"recall","recall","nepamatuji","pamatovat","impf"," "" I do n't recall a specific number, but they were spoken of collectively. """," "" Přesný počet si nepamatuji, ale mluvilo se o nich hromadně. """
"spoken","speak","mluvilo","mluvit","impf"," "" I do n't recall a specific number, but they were spoken of collectively. """," "" Přesný počet si nepamatuji, ale mluvilo se o nich hromadně. """
"turned","turn","neotočil","otočit","pf"," The driver, bundled on his perch, never turned to him."," Kočí, zachumlaný na kozlíku, se k němu ani neotočil."
"opened","open","otevřel","otevřít","pf"," Doyle opened the door and stepped into the coach."," Doyle otevřel dvířka a nastoupil do kočáru."
"lay","lie","ležela","ležet","impf"," Eileen lay on the rear-facing seat against the wall, unconscious, wearing her borrowed hat and clothes."," Eileen ležela na sedadle obráceném proti směru jízdy, tváří ke stěně, v bezvědomí, ve svém vypůjčeném kloboku a šatech."
"forgive","forgive","promiňte","prominout","pf"," "" Bodger, forgive my thickness, "" said Doyle."," "" Bodgere, promiňte mi mou natvrdlost, "" omlouval se Doyle."
