"describe","describe","popíše","popsat","pf"," Six decades later she would describe how at the age of thirteen she had written her way through a whole history of literature, beginning with stories derived from the European tradition of folk tales, through drama with simple moral intent, to arrive at an impartial psychological realism which she had discovered for herself, one special morning during a heat wave in 1935."," O šest desetiletí později popíše, jak se ve věku třinácti let propsala celou historií literatury, počínaje povídkami odvozenými z evropské tradice lidových vyprávění, přes drama s jednoduchým morálním podtextem, až dospěla k nezaujatému psychologickému realismu, který sama objevila, jednoho zvláštního dopoledne za vlny veder v roce 1935."
"began","begin","začali","začít","pf"," And then, as if taking their cue from the birds, the wounded began to groan and call out, and terrified children began to cry."," A potom, jako kdyby jim ptáci hodili narážku, začali sténat a volat ranění a děti se rozplakaly."
"began","begin","začali","začít","pf"," And then, as if taking their cue from the birds, the wounded began to groan and call out, and terrified children began to cry."," A potom, jako kdyby jim ptáci hodili narážku, začali sténat a volat ranění a děti se rozplakaly."
"call","call","volat","volat","impf"," And then, as if taking their cue from the birds, the wounded began to groan and call out, and terrified children began to cry."," A potom, jako kdyby jim ptáci hodili narážku, začali sténat a volat ranění a děti se rozplakaly."
"cry","cry","volat","volat","impf"," And then, as if taking their cue from the birds, the wounded began to groan and call out, and terrified children began to cry."," A potom, jako kdyby jim ptáci hodili narážku, začali sténat a volat ranění a děti se rozplakaly."
"tried","try","snažil","snažit","impf"," As a child, Turner had once tried to persuade himself that preventing his mother ’ s sudden death by avoiding the pavement cracks outside his school playground was a nonsense."," Jako dítě se Turner jednou snažil sám sebe přesvědčit, že je nesmysl zabránit matčině náhlé smrti tím, že se bude vyhýbat prasklinám na chodníku před školním hřištěm."
"persuade","persuade","přesvědčit","přesvědčit","pf"," As a child, Turner had once tried to persuade himself that preventing his mother ’ s sudden death by avoiding the pavement cracks outside his school playground was a nonsense."," Jako dítě se Turner jednou snažil sám sebe přesvědčit, že je nesmysl zabránit matčině náhlé smrti tím, že se bude vyhýbat prasklinám na chodníku před školním hřištěm."
"preventing","prevent","zabránit","zabránit","pf"," As a child, Turner had once tried to persuade himself that preventing his mother ’ s sudden death by avoiding the pavement cracks outside his school playground was a nonsense."," Jako dítě se Turner jednou snažil sám sebe přesvědčit, že je nesmysl zabránit matčině náhlé smrti tím, že se bude vyhýbat prasklinám na chodníku před školním hřištěm."
"avoiding","avoid","vyhýbat","vyhýbat","impf"," As a child, Turner had once tried to persuade himself that preventing his mother ’ s sudden death by avoiding the pavement cracks outside his school playground was a nonsense."," Jako dítě se Turner jednou snažil sám sebe přesvědčit, že je nesmysl zabránit matčině náhlé smrti tím, že se bude vyhýbat prasklinám na chodníku před školním hřištěm."
"trodden","tread","nešlápl","šlápnout","pf"," But he had never trodden on them and she had not died."," Nikdy ale na praskliny nešlápl a matka neumřela."
"died","die","neumřela","umřít","pf"," But he had never trodden on them and she had not died."," Nikdy ale na praskliny nešlápl a matka neumřela."
"advanced","advance","Postupovali","postupovat","impf"," As they advanced up the street, the pig remained just beyond their reach."," Postupovali ulicí, ale prase se pořád drželo těsně z jejich dosahu."
"said","say","řekl","říci","pf"," ‘ Fuck it, ’ Nettle said."," "" Doprdele, "" řekl Nettle."
"says","say","říká","říkat","impf"," ‘ Our dad says there isn ’ t going to be a war. ’"," "" Tatínek říká, že válka nebude. """
"smiled","smile","Usmál","usmát","pf"," He smiled up at her."," Usmál se na ni."
"calling","call","Nazýváme","nazývat","impf"," ‘ We ’ re calling it the Army Amo. ’"," "" Nazýváme ji Army Amo. """
"said","say","řekla","říci","pf"," ‘ Amo amas amat, ’ she said."," "" Amo, amas, amat, "" řekla."
"pulled","pull","vytáhla","vytáhnout","pf"," Emily took one step away from Lola as she pulled a scrap of lined paper clear."," Emily poodstoupila o krok od Loly a přitom vytáhla z obálky list linkovaného papíru."
"read","read","četla","číst","impf"," When she read it, Robbie and Cecilia were able to read it too."," Když si ho četla, mohli si ho přečíst i Robbie a Cecilia."
"read","read","četla","číst","impf"," When she read it, Robbie and Cecilia were able to read it too."," Když si ho četla, mohli si ho přečíst i Robbie a Cecilia."
"read","read","přečíst","přečíst","pf"," When she read it, Robbie and Cecilia were able to read it too."," Když si ho četla, mohli si ho přečíst i Robbie a Cecilia."
"read","read","přečíst","přečíst","pf"," When she read it, Robbie and Cecilia were able to read it too."," Když si ho četla, mohli si ho přečíst i Robbie a Cecilia."
"run","run","Utíkáme","utíkat","impf"," We are gong to run away becase Lola and Betty are horid to us and we want to go home."," Utíkáme, protože Lola a Betty jsou na nás strašný a chceme domů."
"want","want","chceme","chtít","impf"," We are gong to run away becase Lola and Betty are horid to us and we want to go home."," Utíkáme, protože Lola a Betty jsou na nás strašný a chceme domů."
"signed","sign","podepsali","podepsat","pf"," They had each signed their first names with zigzag flourishes."," Oba se podepsali křestními jmény, vylepšenými kudrlinkami."
"came","come","nastaly","nastat","pf"," then came the problems of success itself, unbelievable sales, new production quotas, and disputes about overtime rates, and the search for a site for a second factory about which the four unions involved had been generally sullen and had needed to be charmed and coaxed like children;"," pak nastaly potíže se samotným úspěchem, neuvěřitelné prodeje, nové výrobní kvóty a dohady kvůli přesčasům, a hledání pozemku pro další továrnu, kvůli které se čtyři odborové organizace netvářily nadšeně a bylo zapotřebí je chlácholit a přemlouvat jako děti;"
"walking","walk","kráčel","kráčet","impf"," It was one of those rare mornings which declares itself, with a boastful extravagance of warmth and light and new leaves, as the true beginning, the grand portal to summer, and he was walking through it with Briony, past the Triton pond, down beyond the ha-ha and rhododendrons, through the iron kissing gate and onto the winding narrow woodland path."," Vylouplo se jedno z těch vzácných rán, které se ohlašují vychloubačně štědrým teplem a světlem a čerstvými listy, jako pravý začátek, jako velkolepá brána do léta, a on tím vším kráčel s Briony, kolem fontány s Tritonem, dozadu za nízkou zahradní zídku a rododendrony, železnými vrátky a na vinoucí se lesní cestu."
"starting","start","začala","začít","pf"," She would have been about ten years old, just starting to write her little stories."," Mohlo jí být tak deset, zrovna začala psát krátké povídky."
"write","write","psát","psát","impf"," She would have been about ten years old, just starting to write her little stories."," Mohlo jí být tak deset, zrovna začala psát krátké povídky."
"forgotten","forget","zapomněla","zapomenout","pf"," I had completely forgotten that after the wedding ceremony Arabella and the medical prince link arms and, speaking in unison, step forwards to address to the audience a final couplet."," Úplně jsem zapomněla, že po svatebním obřadu Arabella a její princ lékař se do sebe zavěsí a postoupí kupředu, aby unisono přednesli publiku závěrečné dvojverší."
"allowing","allow","nedovoluje","dovolovat","impf"," A story was direct and simple, allowing nothing to come between herself and her reader – no intermediaries with their private ambitions or incompetence, no pressures of time, no limits on resources."," Povídka je přímočará a nekomplikovaná, nedovoluje, aby cokoli vstoupilo mezi ni a jejího čtenáře - žádní prostředníci se svými soukromými ambicemi či neschopností, žádná časová tíseň, žádná omezení zdrojů."
"come","come","vstoupilo","vstoupit","pf"," A story was direct and simple, allowing nothing to come between herself and her reader – no intermediaries with their private ambitions or incompetence, no pressures of time, no limits on resources."," Povídka je přímočará a nekomplikovaná, nedovoluje, aby cokoli vstoupilo mezi ni a jejího čtenáře - žádní prostředníci se svými soukromými ambicemi či neschopností, žádná časová tíseň, žádná omezení zdrojů."
"spoke","speak","nepromluvil","promluvit","pf"," But each man was folded into his thoughts and no one spoke."," Každý z nich se však zaobíral vlastními myšlenkami a žádný z nich nepromluvil."
"guessed","guess","Odhadoval","odhadovat","impf"," He guessed they were twenty-five miles from Dunkirk."," Odhadoval, že jsou tak pětadvacet mil od Dunkerque."
"cross","cross","překročit","překročit","pf"," There were rivers and canals to cross."," Bylo třeba překročit řeky a kanály."
"stand","stand","postavit","postavit","pf"," They ignored their mother ’ s exhausted cry as Briony was forced to stand aside and let them pass."," Matčina vyčerpaného volání si nevšímali a Briony se musela postavit stranou, aby mohli projít."
"pass","pass","projít","projít","pf"," They ignored their mother ’ s exhausted cry as Briony was forced to stand aside and let them pass."," Matčina vyčerpaného volání si nevšímali a Briony se musela postavit stranou, aby mohli projít."
"Let","let","Nechte","nechat","pf"," Let the nursey through. ’"," Nechte sestru projít. """
"missing","miss","chyběly","chybět","impf"," Two of her front teeth were missing."," Vepředu jí chyběly dva zuby."
"going","go","jedou","jet","impf"," ‘ They ’ s so excited about going in the countryside."," "" Jsou celý pryč, že jedou na venkov."
"believe","believe","věřila","věřit","impf"," Never been before, would you believe. ’"," Ještě nikdy tam nebyli, věřila byste tomu? """
"preserved","preserve","chránil","chránit","impf"," At the time, the journal preserved her dignity : she might look and behave like and live the life of a trainee nurse, but she was really an important writer in disguise."," Tehdy deník chránil její důstojnost : možná vypadala, chovala se a žila jako ošetřovatelka na výcviku, ve skutečnosti však byla významnou spisovatelkou v převlečení."
"behave","behave","chovala","chovat","impf"," At the time, the journal preserved her dignity : she might look and behave like and live the life of a trainee nurse, but she was really an important writer in disguise."," Tehdy deník chránil její důstojnost : možná vypadala, chovala se a žila jako ošetřovatelka na výcviku, ve skutečnosti však byla významnou spisovatelkou v převlečení."
"put","put","řekl","říci","pf"," As my editor put it once, publication equals litigation."," Jak to jednou můj nakladatel řekl, vydat to znamená zaručený soudní spor."
"face","face","čelit","čelit","impf"," But I could hardly face that now."," Tomu bych ale teď sotva mohla čelit."
"want","want","nechtěla","chtít","impf"," There was already enough that I didn ’ t want to be thinking about."," Už stačilo, že jsem o tom nechtěla přemýšlet."
"thinking","think","přemýšlet","přemýšlet","impf"," There was already enough that I didn ’ t want to be thinking about."," Už stačilo, že jsem o tom nechtěla přemýšlet."
"tried","try","zkusila","zkusit","pf"," When she tried out her breast stroke after a winter of neglect, he had to support her, not easy when he was treading water himself."," Když zkusila po zimní přestávce plavat prsa, musel ji držet, což nebylo nic snadného, protože musel sám šlapat vodu."
"support","support","držet","držet","impf"," When she tried out her breast stroke after a winter of neglect, he had to support her, not easy when he was treading water himself."," Když zkusila po zimní přestávce plavat prsa, musel ji držet, což nebylo nic snadného, protože musel sám šlapat vodu."
"treading","tread","šlapat","šlapat","impf"," When she tried out her breast stroke after a winter of neglect, he had to support her, not easy when he was treading water himself."," Když zkusila po zimní přestávce plavat prsa, musel ji držet, což nebylo nic snadného, protože musel sám šlapat vodu."
"stay","stay","Nezůstávala","zůstávat","impf"," But she did not stay still."," Nezůstávala však na místě."
"raised","raise","Pozvedl","pozvednout","pf"," He raised his eyebrows, which were thick and fused together, and blew a dismissive, blubbery sound through his lips."," Pozvedl husté, srostlé obočí a přezíravě mu splynulo ze rtů."
"fused","fuse","splynulo","splynout","pf"," He raised his eyebrows, which were thick and fused together, and blew a dismissive, blubbery sound through his lips."," Pozvedl husté, srostlé obočí a přezíravě mu splynulo ze rtů."
"thank","thank","poděkuji","poděkovat","pf"," ‘ Then I ’ ll thank you not to talk about them in front of the children. ’"," "" Potom vám poděkuji, že o nich nebudete mluvit před dětmi. """
"talk","talk","mluvit","mluvit","impf"," ‘ Then I ’ ll thank you not to talk about them in front of the children. ’"," "" Potom vám poděkuji, že o nich nebudete mluvit před dětmi. """
"overheard","overhear","zaslechnout","zaslechnout","pf"," It was a construction she must have once overheard, and she had uttered it in blind faith, like an apprentice mouthing the incantation of a magus."," Byla to věta, kterou musela někdy někde zaslechnout, a vyslovila ji ve slepé víře, jako učeň, který opakuje zaříkávací formuli svého guru."
"uttered","utter","vyslovila","vyslovit","pf"," It was a construction she must have once overheard, and she had uttered it in blind faith, like an apprentice mouthing the incantation of a magus."," Byla to věta, kterou musela někdy někde zaslechnout, a vyslovila ji ve slepé víře, jako učeň, který opakuje zaříkávací formuli svého guru."
"felt","feel","pociťovala","pociťovat","impf"," Briony felt the disadvantage of being two years younger than the other girl, of having a full two years ’ refinement weigh against her, and now her play seemed a miserable, embarrassing thing."," Briony pociťovala jako nevýhodu, že je mladší než Lola, která má před ní plné dva roky náskok, a její hra jí začala připadat ubohá a trapná."
"Avoiding","avoid","vyhýbala","vyhýbat","impf"," Avoiding Lola ’ s gaze the whole while, she proceeded to outline the plot, even as its stupidity began to overwhelm her."," Po celou dobu se vyhýbala Lolinu upřenému pohledu a dál nastiňovala zápletku, i když ji začala hloupost celé hry přemáhat."
"began","begin","začala","začít","pf"," Avoiding Lola ’ s gaze the whole while, she proceeded to outline the plot, even as its stupidity began to overwhelm her."," Po celou dobu se vyhýbala Lolinu upřenému pohledu a dál nastiňovala zápletku, i když ji začala hloupost celé hry přemáhat."
"spoke","speak","mluví","mluvit","impf"," Francine, who spoke beautiful French and had outraged the world by wearing a monocle, had gone with him to a Gilbert and Sullivan last week and in the interval they had seen the King who had seemed to glance in their direction."," Francine, která mluví krásnou francouzštinou a uráží svět tím, že nosí monokl, s ním byla minulý týden na operetě od Gilberta a Sullivana a o přestávce zahlédli Kinga, který jako by vrhl pohled jejich směrem."
"wearing","wear","nosí","nosit","impf"," Francine, who spoke beautiful French and had outraged the world by wearing a monocle, had gone with him to a Gilbert and Sullivan last week and in the interval they had seen the King who had seemed to glance in their direction."," Francine, která mluví krásnou francouzštinou a uráží svět tím, že nosí monokl, s ním byla minulý týden na operetě od Gilberta a Sullivana a o přestávce zahlédli Kinga, který jako by vrhl pohled jejich směrem."
"seen","see","zahlédli","zahlédnout","pf"," Francine, who spoke beautiful French and had outraged the world by wearing a monocle, had gone with him to a Gilbert and Sullivan last week and in the interval they had seen the King who had seemed to glance in their direction."," Francine, která mluví krásnou francouzštinou a uráží svět tím, že nosí monokl, s ním byla minulý týden na operetě od Gilberta a Sullivana a o přestávce zahlédli Kinga, který jako by vrhl pohled jejich směrem."
"thought","think","má","mít","impf"," The sweet, dependable, well-connected Barbara whom Jack and Emily thought he should marry had invited him to spend a week at her parents ’ castle in the Highlands."," Sladká, nesamostatná Barbara, která má dobré styky a o níž si Jack a Emily myslí, že by se s ní měl oženit, ho pozvala na Vysočinu, aby tam strávil týden na hradě jejích rodičů."
"thought","think","měl","mít","impf"," The sweet, dependable, well-connected Barbara whom Jack and Emily thought he should marry had invited him to spend a week at her parents ’ castle in the Highlands."," Sladká, nesamostatná Barbara, která má dobré styky a o níž si Jack a Emily myslí, že by se s ní měl oženit, ho pozvala na Vysočinu, aby tam strávil týden na hradě jejích rodičů."
"marry","marry","oženit","oženit","pf"," The sweet, dependable, well-connected Barbara whom Jack and Emily thought he should marry had invited him to spend a week at her parents ’ castle in the Highlands."," Sladká, nesamostatná Barbara, která má dobré styky a o níž si Jack a Emily myslí, že by se s ní měl oženit, ho pozvala na Vysočinu, aby tam strávil týden na hradě jejích rodičů."
"invited","invite","pozvala","pozvat","pf"," The sweet, dependable, well-connected Barbara whom Jack and Emily thought he should marry had invited him to spend a week at her parents ’ castle in the Highlands."," Sladká, nesamostatná Barbara, která má dobré styky a o níž si Jack a Emily myslí, že by se s ní měl oženit, ho pozvala na Vysočinu, aby tam strávil týden na hradě jejích rodičů."
"spend","spend","strávil","strávit","pf"," The sweet, dependable, well-connected Barbara whom Jack and Emily thought he should marry had invited him to spend a week at her parents ’ castle in the Highlands."," Sladká, nesamostatná Barbara, která má dobré styky a o níž si Jack a Emily myslí, že by se s ní měl oženit, ho pozvala na Vysočinu, aby tam strávil týden na hradě jejích rodičů."
"go","go","nejel","jet","impf"," He thought it would be churlish not to go."," Podle jeho názoru by to byla nevychovanost, kdyby nejel."
"imagined","imagine","Představil","představit","pf"," He imagined a paradise."," Představil si ráj."
"achieve","achieve","dosáhnout","dosáhnout","pf"," He looked so huge and wild, and Cecilia with her bare shoulders and thin arms so frail that Briony had no idea what she could achieve as she started to go towards them."," Zdál se tak obrovitý a divoký a Cecilia s holými rameny a hubenými pažemi tak křehká, že Briony netušila, když k nim vykročila, čeho by mohla dosáhnout."
"wanted","want","Chtělo","chtít","impf"," She wanted to shout, but she could not catch her breath, and her tongue was slow and heavy."," Chtělo se jí křičet, ale nemohla popadnout dech a jazyk měla nepohotový a ztěžklý."
"shout","shout","křičet","křičet","impf"," She wanted to shout, but she could not catch her breath, and her tongue was slow and heavy."," Chtělo se jí křičet, ale nemohla popadnout dech a jazyk měla nepohotový a ztěžklý."
"catch","catch","popadnout","popadnout","pf"," She wanted to shout, but she could not catch her breath, and her tongue was slow and heavy."," Chtělo se jí křičet, ale nemohla popadnout dech a jazyk měla nepohotový a ztěžklý."
"moved","move","posunul","posunout","pf"," Robbie moved in such a way that her view of her sister was completely obscured."," Robbie se posunul tak, že jí úplně zakryl výhled na sestru."
"obscured","obscure","zakryl","zakrýt","pf"," Robbie moved in such a way that her view of her sister was completely obscured."," Robbie se posunul tak, že jí úplně zakryl výhled na sestru."
"assembled","assemble","shromáždila","shromáždit","pf"," In a wide-open field the French cavalry had assembled in force and dismounted to form a long line."," Na otevřeném poli se shromáždila francouzská kavalerie, sesedla s koní a utvořila dlouhou řadu."
"form","form","utvořila","utvořit","pf"," In a wide-open field the French cavalry had assembled in force and dismounted to form a long line."," Na otevřeném poli se shromáždila francouzská kavalerie, sesedla s koní a utvořila dlouhou řadu."
"waited","wait","čekali","čekat","impf"," The horses patiently waited their turn."," Koně trpělivě čekali, až na ně přijde řada."
"escaped","escape","unikly","uniknout","pf"," Children who seemed to have escaped evacuation ran about on the grass shouting and laughing, the band struggled with music beyond its capabilities, and deckchairs still cost twopence."," Děti, které zřejmě unikly evakuaci, pobíhaly po trávě, smály se a povykovaly, kapela zápolila se skladbou, která byla nad její síly, a skládací židle dosud stála dvoupenci."
"laughing","laugh","smály","smát","impf"," Children who seemed to have escaped evacuation ran about on the grass shouting and laughing, the band struggled with music beyond its capabilities, and deckchairs still cost twopence."," Děti, které zřejmě unikly evakuaci, pobíhaly po trávě, smály se a povykovaly, kapela zápolila se skladbou, která byla nad její síly, a skládací židle dosud stála dvoupenci."
"believe","believe","uvěřit","uvěřit","pf"," It was hard to believe that barely a hundred miles away was a military disaster."," Těžko se dalo uvěřit, že o dvě stě mil dál je pustošivá válka."
"remained","remain","zůstávala","zůstávat","impf"," Briony ’ s thoughts remained fixed on her themes."," Briony v myšlenkách zůstávala u svých představ."
"trying","try","snažil","snažit","impf"," A dog was trying to get its tongue inside an empty sardine can, pushing it across a patch of concrete."," Nějaký pes se snažil dostat jazykem do prázdné plechovky od sardinek a postrkoval ji po vybetonovaném plácku."
"pushing","push","snažil","snažit","impf"," A dog was trying to get its tongue inside an empty sardine can, pushing it across a patch of concrete."," Nějaký pes se snažil dostat jazykem do prázdné plechovky od sardinek a postrkoval ji po vybetonovaném plácku."
"get","get","dostat","dostat","pf"," A dog was trying to get its tongue inside an empty sardine can, pushing it across a patch of concrete."," Nějaký pes se snažil dostat jazykem do prázdné plechovky od sardinek a postrkoval ji po vybetonovaném plácku."
"turned","turn","otočil","otočit","pf"," He turned and went back to the main room and its roar of voices."," Turner se otočil a vrátil se do hlavní místnosti, do vřavy a halasu."
"stayed","stay","zůstávali","zůstávat","impf"," Men came in, were disappointed and yet they stayed, held there by free cigarettes and the evidence of recent booze."," Muži vcházeli, naštvali se, ale přesto zůstávali, držely je tam cigarety zdarma a stopy po pití, které tu ještě nedávno bylo."
"held","hold","držely","držet","impf"," Men came in, were disappointed and yet they stayed, held there by free cigarettes and the evidence of recent booze."," Muži vcházeli, naštvali se, ale přesto zůstávali, držely je tam cigarety zdarma a stopy po pití, které tu ještě nedávno bylo."
"convinced","convince","přesvědčeni","přesvědčit","pf"," there were some on the board who were convinced there should and would be an accommodation with Germany and that Army Amo was a dead duck;"," ve správní radě se našli takoví, kteří byli přesvědčeni, že by mělo dojít k dohodě s Německem a že se tak stane a že Army Amo je ztracená věc;"
"accusing","accuse","obvinil","obvinit","pf"," one member was even accusing Marshall of being a warmonger;"," jeden člen dokonce Marshalla obvinil, že je válečný štváč;"
"ended","end","Skončil","skončit","pf"," He ended by repeating that it was wonderful to find oneself ‘ way out here ’ where one could, as it were, catch one ’ s breath."," Skončil tím, že zopakoval, jak je to báječné, že je tady "" daleko od všeho "", kde se člověk může pořádně nadechnout, tak je to."
"repeating","repeat","zopakoval","zopakovat","pf"," He ended by repeating that it was wonderful to find oneself ‘ way out here ’ where one could, as it were, catch one ’ s breath."," Skončil tím, že zopakoval, jak je to báječné, že je tady "" daleko od všeho "", kde se člověk může pořádně nadechnout, tak je to."
"did","do","udělala","udělat","pf"," My phone number, my address, my name and what I did with my life will be gone."," Moje telefonní číslo, adresa, jméno a co jsem udělala se svým životem bude pryč."
"recognise","recognise","poznávat","poznávat","impf"," In two, three or four years ’ time, I will not recognise my remaining oldest friends, and when I wake in the morning, I will not recognise that I am in my own room."," Během dvou tří čtyř let přestanu poznávat své zbývající nejstarší přátele, a když se ráno probudím, nepoznám, že jsem ve svém vlastním pokoji."
"recognise","recognise","poznávat","poznávat","impf"," In two, three or four years ’ time, I will not recognise my remaining oldest friends, and when I wake in the morning, I will not recognise that I am in my own room."," Během dvou tří čtyř let přestanu poznávat své zbývající nejstarší přátele, a když se ráno probudím, nepoznám, že jsem ve svém vlastním pokoji."
"wake","wake","probudím","probudit","pf"," In two, three or four years ’ time, I will not recognise my remaining oldest friends, and when I wake in the morning, I will not recognise that I am in my own room."," Během dvou tří čtyř let přestanu poznávat své zbývající nejstarší přátele, a když se ráno probudím, nepoznám, že jsem ve svém vlastním pokoji."
"recognise","recognise","nepoznám","poznat","pf"," In two, three or four years ’ time, I will not recognise my remaining oldest friends, and when I wake in the morning, I will not recognise that I am in my own room."," Během dvou tří čtyř let přestanu poznávat své zbývající nejstarší přátele, a když se ráno probudím, nepoznám, že jsem ve svém vlastním pokoji."
"recognise","recognise","nepoznám","poznat","pf"," In two, three or four years ’ time, I will not recognise my remaining oldest friends, and when I wake in the morning, I will not recognise that I am in my own room."," Během dvou tří čtyř let přestanu poznávat své zbývající nejstarší přátele, a když se ráno probudím, nepoznám, že jsem ve svém vlastním pokoji."
"need","need","potřebovat","potřebovat","impf"," And soon I won ’ t be, because I will need continuous care."," A brzy už tam nebudu, protože budu potřebovat neustálou péči."
"said","say","neřekl","říci","pf"," Tiredness and pain were making him irritable, but he said nothing and tried to concentrate."," Z únavy a bolesti byl podrážděný, ale neřekl nic a snažil se soustředit se."
"tried","try","snažil","snažit","impf"," Tiredness and pain were making him irritable, but he said nothing and tried to concentrate."," Z únavy a bolesti byl podrážděný, ale neřekl nic a snažil se soustředit se."
"concentrate","concentrate","soustředit","soustředit","pf"," Tiredness and pain were making him irritable, but he said nothing and tried to concentrate."," Z únavy a bolesti byl podrážděný, ale neřekl nic a snažil se soustředit se."
"found","find","Našel","najít","pf"," He found the village on the map, but not the track, though it surely led there."," Našel tu vesnici na mapě, cestu ale ne, přestože tam určitě vedla."
"led","lead","vedla","vést","impf"," He found the village on the map, but not the track, though it surely led there."," Našel tu vesnici na mapě, cestu ale ne, přestože tam určitě vedla."
"thought","think","myslel","myslet","impf"," It was just as he had thought."," Bylo to přesně tak, jak si myslel."
"need","need","muset","muset","impf"," They would join the road, and they would need to stay on it all the way to the defence line at the Bergues-Furnes canal."," Dostanou se na silnici a budou muset po ní jít po celou cestu k obranné linii u kanálu Bergues - Furnes."
"folded","fold","Složil","složit","pf"," He folded the map and walked on."," Složil mapu a vykročil dál."
"said","say","řekl","říci","pf"," ‘ They ’ ll fucking have you, mate, ’ Mace said to Turner."," "" Hergot, ty tě vyhmátnou, kamaráde, "" řekl Mace Turnerovi."
"want","want","chceš","chtít","impf"," If you want to go home to the crumpet, get between us and limp. ’"," Jestli chceš domů k ženský, tak poď mezi nás a koukej pajdat. """
"go","go","poď","jít","impf"," If you want to go home to the crumpet, get between us and limp. ’"," Jestli chceš domů k ženský, tak poď mezi nás a koukej pajdat. """
"said","say","řekl","říci","pf"," ‘ It ’ s your left, remember, Guv ’ nor, ’ Nettle said."," "" Je to levá, nezapomeňte, guvernére, "" řekl Nettle."
"like","like","Chtěl","chtít","impf"," ‘ Would you like me to pop my bayonet through your foot? ’"," "" Chtěl byste, abych vám propíchnul nohu bajonetem? """
"leaned","lean","opřel","opřít","pf"," Turner leaned his weight against a fence post."," Turner se opřel plnou vahou o sloupek ohrady."
"resist","resist","odolat","odolat","pf"," Impossible to resist probing with a forefinger."," Nedokázal odolat, aby si to ukazováčkem neohmatal."
"listen","listen","poslouchat","poslouchat","impf"," After last night, it wasn ’ t right he should have to listen to the corporals ’ taunts again."," Po včerejší noci neměl zapotřebí poslouchat znovu pitomé řeči desátníků."
"returned","return","vrátila","vrátit","pf"," By the time she returned from Liverpool, he was disembarking at Cherbourg and the dullest winter of his life lay before him."," V době, kdy se Cecilia vrátila z Liverpoolu, se právě vyloďoval v Cherbourgu a čekala ho nejnudnější zima jeho života."
"going","go","neodjedu","odjet","pf"," ‘ I ’ m not going to go away, ’ she wrote in her first letter after Liverpool."," "" Nikam neodjedu, "" napsala v prvním dopisu po Liverpoolu."
"go","go","neodjedu","odjet","pf"," ‘ I ’ m not going to go away, ’ she wrote in her first letter after Liverpool."," "" Nikam neodjedu, "" napsala v prvním dopisu po Liverpoolu."
"wrote","write","napsala","napsat","pf"," ‘ I ’ m not going to go away, ’ she wrote in her first letter after Liverpool."," "" Nikam neodjedu, "" napsala v prvním dopisu po Liverpoolu."
"wait","wait","Počkám","počkat","pf"," ‘ I ’ ll wait for you."," "" Počkám na tebe."
"remember","remember","vzpomene","vzpomenout","pf"," She knew he would remember."," Věděla, že si Robbie vzpomene."
"featured","feature","vystupoval","vystupovat","impf"," There were moments in the summer dusk after her light was out, when she burrowed in the delicious gloom of her canopy bed, and made her heart thud with luminous, yearning fantasies, little playlets in themselves, every one of which featured Leon."," Bývaly chvíle, za letního stmívání, kdy Briony zhasla a zavrtaná v rozkošném příšeří své postele s nebesy si rozbušila srdce zářivými toužebnými fantaziemi, v podstatě drobnými jednoaktovkami, a v každé vystupoval ve význačné roli Leon."
"saw","see","viděla","vidět","impf"," At the bottom were Gray ’ s Anatomy and a collected Shakespeare, and above them, on slenderer spines, names in faded silver and gold – she saw Housman and Crabbe."," Dole byla Graysonova anatomie, sebraný Shakespeare a na nich - na užších hřbetech jména ve vybledlé stříbrné a zlaté - viděla Housmana a Crabbeho."
"Rebuffed","rebuff","odmítl","odmítnout","pf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
"left","leave","odešla","odejít","pf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
"went","go","odešla","odejít","pf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
"read","read","četla","číst","impf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
"feeling","feel","vnímala","vnímat","impf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
"feeling","feel","cítila","cítit","impf"," Rebuffed, she left the room and went upstairs and lay on the bed with Clarissa, and read without taking in a word, feeling her irritation and confusion grow."," Když ji takhle odmítl, odešla nahoru a natáhla se na postel s Clarissou, četla, aniž by vnímala jediné slovo, a cítila, jak její podrážděnost a zmatek vzrůstají."
