"glanced","glance","pohlédl","pohlédnout","pf"," Harry glanced at Hermione, who looked very frightened but nodded."," Harry pohlédl na Hermionu, která se tvářila vylekaně, přesto však přikývla."
"ask","ask","vybídnout","vybídnout","pf"," "" Five more points from Gryffindor, and if I have to ask you to sit down again, it will be fifty. """," "" Strhávám Nebelvíru dalších pět bodů, a jestli vás budu muset ještě jednou vybídnout, abyste se posadil, bude to už za padesát bodů. """
"sit","sit","posadil","posadit","pf"," "" Five more points from Gryffindor, and if I have to ask you to sit down again, it will be fifty. """," "" Strhávám Nebelvíru dalších pět bodů, a jestli vás budu muset ještě jednou vybídnout, abyste se posadil, bude to už za padesát bodů. """
"sat","sit","posadil","posadit","pf"," Harry walked slowly to his seat and sat down."," Harry se odloudal na své místo a posadil se."
"Wait","wait","počkej","počkat","pf"," Wait till he sees you on this!"," Jen počkej, až tě na tomhle koštěti uvidí!"
"sees","see","uvidí","uvidět","pf"," Wait till he sees you on this!"," Jen počkej, až tě na tomhle koštěti uvidí!"
"believe","believe","věřit","věřit","impf"," "" I ca n't believe this, "" Harry muttered, running a hand along the Firebolt, while Ron sank onto Harry 's bed, laughing his head off at the thought of Malfoy."," "" Vůbec tomu nemůžu věřit, "" mumlal Harry a přejížděl rukou po násadě Kulového blesku, zatímco Ron se bezmocně svalil na jeho postel a při pomyšlení na Malfoye se zplna hrdla chechtal."
"bred","breed","chovala","chovat","impf"," Aunt Marge lived in the country, in a house with a large garden, where she bred bulldogs."," Teta Marge žila na venkově v domku s velkou zahradou, kde chovala buldoky."
"stay","stay","nepobývala","pobývat","impf"," She did n't often stay at Privet Drive, because she could n't bear to leave her precious dogs, but each of her visits stood out horribly vividly in Harry 's mind."," V Zobí ulici příliš často nepobývala, protože nesnášela odloučení od svých drahocenných pejsků, každá její návštěva se však Harrymu vryla do paměti se všemi děsivými podrobnostmi."
"bear","bear","nesnášela","snášet","impf"," She did n't often stay at Privet Drive, because she could n't bear to leave her precious dogs, but each of her visits stood out horribly vividly in Harry 's mind."," V Zobí ulici příliš často nepobývala, protože nesnášela odloučení od svých drahocenných pejsků, každá její návštěva se však Harrymu vryla do paměti se všemi děsivými podrobnostmi."
"stood","stand","nesnášela","snášet","impf"," She did n't often stay at Privet Drive, because she could n't bear to leave her precious dogs, but each of her visits stood out horribly vividly in Harry 's mind."," V Zobí ulici příliš často nepobývala, protože nesnášela odloučení od svých drahocenných pejsků, každá její návštěva se však Harrymu vryla do paměti se všemi děsivými podrobnostmi."
"beating","beat","porážel","porážet","impf"," At Dudley 's fifth birthday party, Aunt Marge had whacked Harry around the shins with her walking stick to stop him from beating Dudley at musical statues."," Na oslavě Dudleyho pátých narozenin sešvihala teta Marge Harryho přes holeně vycházkovou holí, protože se jí nelíbilo, jak Dudleyho neustále porážel v člověče, nezlob se."
"thought","think","měl","mít","impf"," And then, through the fog that was drowning him, he thought he saw a silvery light growing brighter and brighter ..."," A pak měl náhle dojem, že hustou mlhou, v níž se utápěl, prosvítá jakési stříbrné světlo, jež září jasněji a jasněji ..."
"felt","feel","Ucítil","ucítit","pf"," He felt himself fall forward onto the grass ..."," Ucítil, jak padá tváří do trávy ..."
"fall","fall","padá","padat","impf"," He felt himself fall forward onto the grass ..."," Ucítil, jak padá tváří do trávy ..."
"move","move","pohnout","pohnout","pf"," Face down, too weak to move, sick and shaking, Harry opened his eyes."," S obličejem přitisknutým k zemi, slabostí neschopen se pohnout, třesoucí se nevolností, otevřel Harry oči."
"opened","open","otevřel","otevřít","pf"," Face down, too weak to move, sick and shaking, Harry opened his eyes."," S obličejem přitisknutým k zemi, slabostí neschopen se pohnout, třesoucí se nevolností, otevřel Harry oči."
"help","help","pomáhat","pomáhat","impf"," I 'll help. """," Budu ti pomáhat. """
"terrified","terrify","vyděsila","vyděsit","pf"," Ron, looking quite terrified, patted her very awkwardly on the top of the head."," Rona tím úplně vyděsila a začal ji neobratně hladit po vlasech."
"drew","draw","odtáhla","odtáhnout","pf"," Finally, Hermione drew away."," Po chvíli se od něj odtáhla."
"stop","stop","zadržet","zadržet","pf"," In one bound, Crookshanks sprang after him, and before Harry or Hermione could stop him, Ron had thrown the Invisibility Cloak off himself and pelted away into the darkness."," Křivonožka jí byl jediným skokem v patách, a než ho Harry nebo Hermiona stačili zadržet, Ron ze sebe shodil neviditelný plášť a zmizel ve tmě."
"thrown","throw","shodil","shodit","pf"," In one bound, Crookshanks sprang after him, and before Harry or Hermione could stop him, Ron had thrown the Invisibility Cloak off himself and pelted away into the darkness."," Křivonožka jí byl jediným skokem v patách, a než ho Harry nebo Hermiona stačili zadržet, Ron ze sebe shodil neviditelný plášť a zmizel ve tmě."
"looked","look","Podívali","podívat","pf"," She and Harry looked at each other, then followed at a sprint;"," Podívali se s Harrym po sobě a vyrazili na ním;"
"mean","mean","chceš","chtít","impf"," "" Er -- stranger than usual, you mean? """," "" Totiž ... chceš říct do ještě kurióznějšího stavu než obvykle? """
"seized","seize","Popadli","popadnout","pf"," they seized three sleeping bags and dragged them into a corner."," Popadli tři spací pytle a odtáhli je do kouta."
"think","think","myslíte","myslet","impf"," "" Do you think Black 's still in the castle? "" Hermione whispered anxiously."," "" Co myslíte, je Black pořád ještě na hradě? "" zašeptala nervózně Hermiona."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Do you think Black 's still in the castle? "" Hermione whispered anxiously."," "" Co myslíte, je Black pořád ještě na hradě? "" zašeptala nervózně Hermiona."
"thinks","think","myslí","myslet","impf"," "" Dumbledore obviously thinks he might be, "" said Ron."," "" Jak je vidět, Brumbál si myslí, že by tu být mohl, "" odpověděl Ron."
"said","say","odpověděl","odpovědět","pf"," "" Dumbledore obviously thinks he might be, "" said Ron."," "" Jak je vidět, Brumbál si myslí, že by tu být mohl, "" odpověděl Ron."
"want","want","chceš","chtít","impf"," "" S'pose you want to hear about Saturday night, do you? """," "" Počítám, že chceš slyšet, co se stalo v sobotu v noci, že? """
"hear","hear","slyšet","slyšet","impf"," "" S'pose you want to hear about Saturday night, do you? """," "" Počítám, že chceš slyšet, co se stalo v sobotu v noci, že? """
"heard","hear","slyšel","slyšet","impf"," "" I 've already heard all abou ' it, "" said Hagrid, opening the front doors and leading them outside."," "" Vo tom už jsem slyšel úplně všecko, "" zavrtěl hlavou Hagrid, otevřel hlavní bránu a vyvedl je ven."
"opening","open","otevřel","otevřít","pf"," "" I 've already heard all abou ' it, "" said Hagrid, opening the front doors and leading them outside."," "" Vo tom už jsem slyšel úplně všecko, "" zavrtěl hlavou Hagrid, otevřel hlavní bránu a vyvedl je ven."
"seems","seem","zdá","zdát","impf"," He 's made some changes in the lineup and seems to be going for size rather than skill -- """," Ten ve složení svého týmu přistoupil k určitým změnám a jak se zdá, dává přednost spíše síle před obratností - """
"approached","approach","přistoupili","přistoupit","pf"," Flint and Wood approached each other and grasped each other 's hand very tightly;"," Flint s Woodem k sobě přistoupili a stiskli si ruce v železném sevření."
"grasped","grasp","stiskli","stisknout","pf"," Flint and Wood approached each other and grasped each other 's hand very tightly;"," Flint s Woodem k sobě přistoupili a stiskli si ruce v železném sevření."
"trying","try","snažili","snažit","impf"," it looked as though each was trying to break the other 's fingers."," Vypadalo to, jako by se oba snažili tomu druhému rozdrtit prsty."
"get","get","dostal","dostat","pf"," "" How did he get in? """," "" Jak se dostal dovnitř? """
"read","read","přečetl","přečíst","pf"," "" Honestly, am I the only person who 's ever bothered to read Hogwarts, A History? "" said Hermione crossly to Harry and Ron."," "" Proboha, jsem tady snad jediná, kdo si dal tu práci a přečetl si Dějiny bradavické školy? "" zeptala se Hermiona popuzeně Harryho a Rona."
"leave","leave","nechat","nechat","pf"," But I could n't leave poor old Ripper."," Ale Raťafáka, tohohle ubohého drobečka, jsem tam nechat nemohla."
"began","begin","začal","začít","pf"," Ripper began to growl again as Harry sat down."," Když si Harry sedal, začal Raťafák znovu vrčet."
"tried","try","pokusili","pokusit","pf"," Wood had given instructions that Harry should be accompanied everywhere he went, in case the Slytherins tried to put him out of action."," Wood totiž nařídil, aby měl Harry na každém kroku doprovod ochranného oddílu pro případ, že by se zmijozelští pokusili vyřadit ho ze hry."
"took","take","dostat","dostat","pf"," The whole of Gryffindor House took up the challenge enthusiastically, so that it was impossible for Harry to get to classes on time because he was surrounded by a vast, chattering crowd."," Celá nebelvírské kolej se tohoto úkolu nadšeně ujala, takže se Harry na jedinou vyučovací hodinu nedokázal dostat včas, protože ho ze všech stran neustále kryl početný štěbetající dav."
"get","get","dostat","dostat","pf"," The whole of Gryffindor House took up the challenge enthusiastically, so that it was impossible for Harry to get to classes on time because he was surrounded by a vast, chattering crowd."," Celá nebelvírské kolej se tohoto úkolu nadšeně ujala, takže se Harry na jedinou vyučovací hodinu nedokázal dostat včas, protože ho ze všech stran neustále kryl početný štěbetající dav."
"gotten","get","dostal","dostat","pf"," Ron obviously realized that he 'd gotten Harry into trouble, because he had n't called again."," Ron si očividně uvědomoval, že dostal Harryho do maléru, protože už znovu nezavolal."
"called","call","nezavolal","zavolat","pf"," Ron obviously realized that he 'd gotten Harry into trouble, because he had n't called again."," Ron si očividně uvědomoval, že dostal Harryho do maléru, protože už znovu nezavolal."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Oh, he 's horrible, "" whispered Hermione, her ear to the door."," "" Je to vážně hrozný mizera, "" zašeptala Hermiona s uchem přiloženým ke dveřím."
"bet","bet","Vsadím","vsadit","pf"," "" I bet he 's all excited because the dementors are going to finish off Sirius ... """," "" Vsadím se, že je celý štěstím bez sebe, že se mozkomorové chystají Siriuse vyřídit ... """
"waited","wait","Počkali","počkat","pf"," They waited until Peeves 's gloating voice had faded into the distance, then slid back out of the room and broke into a run again."," Počkali, dokud se Protivův triumfální chechot neztratil v dáli, a pak tiše vyklouzli z učebny a znovu se dali do běhu."
"broke","break","Počkali","počkat","pf"," They waited until Peeves 's gloating voice had faded into the distance, then slid back out of the room and broke into a run again."," Počkali, dokud se Protivův triumfální chechot neztratil v dáli, a pak tiše vyklouzli z učebny a znovu se dali do běhu."
"changing","change","proměňoval","proměňovat","impf"," Poisonous orange snails were oozing slowly up the side of their glass tank, and a fat white rabbit kept changing into a silk top hat and back again with a loud popping noise."," Po stěně skleněného akvária se pomalu plazili vzhůru jedovatí oranžoví slimáci a tlustý bílý králík se s hlasitým řacháním neustále proměňoval v hedvábný cylindr a zase zpět."
"playing","play","hrály","hrát","impf"," Then there were cats of every color, a noisy cage of ravens, a basket of funny custard-colored furballs that were humming loudly, and on the counter, a vast cage of sleek black rats that were playing some sort of skipping game using their long, bald tails."," Dále tu byly kočky všech možných barevných odstínů, klec s ukřičenými havrany, košík plný podivných chlupatých koulí barvy hořčice, které hlasitě předly, a na pultě veliká klec se štíhlými černými krysami, které hrály jakousi hru, při níž svých dlouhých holých ocasů používaly jako švihadel."
"using","use","používaly","používat","impf"," Then there were cats of every color, a noisy cage of ravens, a basket of funny custard-colored furballs that were humming loudly, and on the counter, a vast cage of sleek black rats that were playing some sort of skipping game using their long, bald tails."," Dále tu byly kočky všech možných barevných odstínů, klec s ukřičenými havrany, košík plný podivných chlupatých koulí barvy hořčice, které hlasitě předly, a na pultě veliká klec se štíhlými černými krysami, které hrály jakousi hru, při níž svých dlouhých holých ocasů používaly jako švihadel."
"left","leave","odešel","odejít","pf"," The double-ended newt wizard left, and Ron approached the counter."," Kouzelník s dvouhlavým mlokem odešel a Ron přistoupil k pultu."
"approached","approach","přistoupil","přistoupit","pf"," The double-ended newt wizard left, and Ron approached the counter."," Kouzelník s dvouhlavým mlokem odešel a Ron přistoupil k pultu."
"lifted","lift","zdvihal","zdvihat","impf"," As a sobbing Wood passed Harry the Cup, as he lifted it into the air, Harry felt he could have produced the world 's best Patronus."," Když vzlykající Wood předával Harrymu pohár a když ho Harry sám zdvihal nad hlavu, měl pocit, že právě teď by dokázal vykouzlit toho nejlepšího Patrona na světě."
"winning","win","vyhráli","vyhrát","pf"," Harry 's euphoria at finally winning the Quidditch Cup lasted at least a week."," Harryho euforie z toho, že konečně vyhráli famfrpálový pohár, trvala přinejmenším týden."
"lasted","last","trvala","trvat","impf"," Harry 's euphoria at finally winning the Quidditch Cup lasted at least a week."," Harryho euforie z toho, že konečně vyhráli famfrpálový pohár, trvala přinejmenším týden."
"celebrating","celebrate","oslavovalo","oslavovat","impf"," Even the weather seemed to be celebrating;"," Dokonce i počasí jako by oslavovalo;"
"tell","tell","neřek","říci","pf"," "" ' Ow come you di' n't tell us ' oo you are, eh, Neville? "" said Stan, beaming at Harry, while Ernie 's owlish face peered interestedly over Stan 's shoulder."," "" Hele, jakto žes nám neřek, co jsi zač, co, Neville? "" vyzvídal Stan a široce se na Harryho usmíval, zatímco Ernie na něho přes Stanovo rameno upřeně a pozorně zíral jako sova."
"said","say","neřek","říci","pf"," "" ' Ow come you di' n't tell us ' oo you are, eh, Neville? "" said Stan, beaming at Harry, while Ernie 's owlish face peered interestedly over Stan 's shoulder."," "" Hele, jakto žes nám neřek, co jsi zač, co, Neville? "" vyzvídal Stan a široce se na Harryho usmíval, zatímco Ernie na něho přes Stanovo rameno upřeně a pozorně zíral jako sova."
"peered","peer","zíral","zírat","impf"," "" ' Ow come you di' n't tell us ' oo you are, eh, Neville? "" said Stan, beaming at Harry, while Ernie 's owlish face peered interestedly over Stan 's shoulder."," "" Hele, jakto žes nám neřek, co jsi zač, co, Neville? "" vyzvídal Stan a široce se na Harryho usmíval, zatímco Ernie na něho přes Stanovo rameno upřeně a pozorně zíral jako sova."
"want","want","chtěl","chtít","impf"," "" You want to? "" he said."," "" Ty bys chtěl? "" vydechl."
"mean","mean","chtěl","chtít","impf"," "" You mean it? """," "" Vážně bys chtěl? """
"mean","mean","chtěl","chtít","impf"," "" Yeah, I mean it! "" said Harry."," "" Ano, vážně bych chtěl! "" přisvědčil Harry."
"seen","see","spatřil","spatřit","pf"," Black 's gaunt face broke into the first true smile Harry had seen upon it."," Siriusova vyzáblá tvář se rozzářila opravdovým úsměvem, vůbec prvním, který na ní Harry spatřil."
"made","make","způsobil","způsobit","pf"," The difference it made was startling, as though a person ten years younger were shining through the starved mask;"," A bylo úžasné, co ten úsměv způsobil : jako by za vyhladovělou maskou probleskl obličej člověka mladšího o deset let."
"laughed","laugh","smál","smát","impf"," for a moment, he was recognizable as the man who had laughed at Harry 's parents ' wedding."," Na okamžik v něm Harry mohl rozpoznat muže, který se vesele smál na svatbě jeho rodičů."
"speak","speak","Nepromluvili","promluvit","pf"," They did not speak again until they had reached the end of the tunnel."," Nepromluvili už jediné slovo, dokud nedorazili na konec chodby."
"reached","reach","nedorazili","dorazit","pf"," They did not speak again until they had reached the end of the tunnel."," Nepromluvili už jediné slovo, dokud nedorazili na konec chodby."
"took","take","Popadl","popadnout","pf"," He took the Firebolt and, holding it as if it were made of glass, carried it away up the boys ' staircase."," Popadl Kulový blesk, držel ho, jako by byl z porcelánu, a nesl ho nahoru po schodech k chlapeckým ložnicím."
"holding","hold","držel","držet","impf"," He took the Firebolt and, holding it as if it were made of glass, carried it away up the boys ' staircase."," Popadl Kulový blesk, držel ho, jako by byl z porcelánu, a nesl ho nahoru po schodech k chlapeckým ložnicím."
"took","take","nesl","nést","impf"," He took the Firebolt and, holding it as if it were made of glass, carried it away up the boys ' staircase."," Popadl Kulový blesk, držel ho, jako by byl z porcelánu, a nesl ho nahoru po schodech k chlapeckým ložnicím."
"holding","hold","nesl","nést","impf"," He took the Firebolt and, holding it as if it were made of glass, carried it away up the boys ' staircase."," Popadl Kulový blesk, držel ho, jako by byl z porcelánu, a nesl ho nahoru po schodech k chlapeckým ložnicím."
"carried","carry","nesl","nést","impf"," He took the Firebolt and, holding it as if it were made of glass, carried it away up the boys ' staircase."," Popadl Kulový blesk, držel ho, jako by byl z porcelánu, a nesl ho nahoru po schodech k chlapeckým ložnicím."
"asked","ask","zeptal","zeptat","pf"," "" Can I sit down, then? "" Harry asked Hermione."," "" Můžu si k tobě přisednout? "" zeptal se Harry Hermiony."
"waving","wave","mával","mávat","impf"," "" I 've got no chance with these on, "" Harry said exasperatedly, waving his glasses."," "" Já s tímhle krámem na nose nemám šanci, "" stěžoval si podrážděně Harry a mával ve vzduchu svými brýlemi."
"appeared","appear","objevila","objevit","pf"," At that very moment, Hermione appeared at his shoulder;"," Právě v tom okamžiku se vedle něj objevila Hermiona;"
"holding","hold","měla","mít","impf"," she was holding her cloak over her head and was, inexplicably, beaming."," plášť měla přetažený přes hlavu a z jakéhosi nevysvětlitelného důvodu se šťastně zubila."
"missed","miss","minul","minout","pf"," George Weasley made a lunge for Crookshanks but missed;"," George Weasley po Křivonožkovi skočil, ale minul ho."
"started","start","začal","začít","pf"," Crookshanks skidded to a halt, crouched low on his bandy legs, and started making furious swipes beneath it with his front paw."," Křivonožka prudce zabrzdil, přikrčil se na prohnutých tlapách a jednou přední začal rozzuřeně hrabat pod komodou."
"shot","shoot","vystřelila","vystřelit","pf"," With the force of a bullet, the wad of chewing gum shot out of the keyhole and straight down Peeves 's left nostril;"," Žvýkačka rychlostí kulky vystřelila ze zámku a strefila se Protivovi přímo do levé nosní dírky;"
"Thank","thank","Děkuji","děkovat","impf"," "" Thank you, Dean, "" said Professor Lupin, putting his wand away again."," "" Děkuji ti, Deane, "" usmál se profesor Lupin a odložil hůlku."
"looking","look","hleděli","hledět","impf"," They set off again, the class looking at shabby Professor Lupin with increased respect."," Znovu vykročili a hleděli přitom na ošumělého profesora se vzrůstajícím respektem."
"Heard","hear","Poslouchala","poslouchat","impf"," "" Heard the news this morning, Marge?"," "" Poslouchala jsi dnes ráno zprávy, Marge?"
"started","start","začala","začít","pf"," As Aunt Marge started to make herself at home, Harry caught himself thinking almost longingly of life at number four without her."," Když se u nich teta Marge začala pomalu zabydlovat, přistihl se Harry, že téměř toužebně vzpomíná na to, jak idylický byl život v domě číslo čtyři bez ní."
"caught","catch","přistihl","přistihnout","pf"," As Aunt Marge started to make herself at home, Harry caught himself thinking almost longingly of life at number four without her."," Když se u nich teta Marge začala pomalu zabydlovat, přistihl se Harry, že téměř toužebně vzpomíná na to, jak idylický byl život v domě číslo čtyři bez ní."
"remember","remember","Nevzpomínám","vzpomínat","impf"," "" I do n't remember asking you to show off, Miss Granger, "" said Snape coldly, and Hermione went as pink as Neville."," "" Nevzpomínám si, že bych vás žádal, abyste se předváděla, slečno Grangerová, "" zarazil ji chladně Snape a Hermiona zčervenala stejně jako Neville."
"asking","ask","žádal","žádat","impf"," "" I do n't remember asking you to show off, Miss Granger, "" said Snape coldly, and Hermione went as pink as Neville."," "" Nevzpomínám si, že bych vás žádal, abyste se předváděla, slečno Grangerová, "" zarazil ji chladně Snape a Hermiona zčervenala stejně jako Neville."
"show","show","předváděla","předvádět","impf"," "" I do n't remember asking you to show off, Miss Granger, "" said Snape coldly, and Hermione went as pink as Neville."," "" Nevzpomínám si, že bych vás žádal, abyste se předváděla, slečno Grangerová, "" zarazil ji chladně Snape a Hermiona zčervenala stejně jako Neville."
"see","see","uvidíme","uvidět","pf"," "" Longbottom, at the end of this lesson we will feed a few drops of this potion to your toad and see what happens."," "" Longbottome, až tahle hodina skončí, dáme pár kapek toho lektvaru vašemu žabákovi a uvidíme, co to s ním udělá."
"do","do","dělat","dělat","impf"," Perhaps that will encourage you to do it properly. """," Možná že vás to naučí dělat věci pořádně. """
"leaving","leave","odešel","odejít","pf"," Snape moved away, leaving Neville breathless with fear."," Snape se odvrátil a odešel, zatímco Neville zůstal obavami bez dechu."
"Help","help","Pomoz","pomoci","pf"," "" Help me! "" he moaned to Hermione."," "" Pomoz mi, "" obrátil se plačtivě k Hermioně."
"ask","ask","požádat","požádat","pf"," Harry, who had resolved to ask Professor McGonagall after the lesson whether he could go into Hogsmeade with the rest, joined the line outside the class trying to decide how he was going to argue his case."," Harry, rozhodnutý požádat po jejím skončení profesorku McGonagallovou, aby směl jet s ostatními do Prasinek, se připojil k frontě před učebnou a přemýšlel, jakými argumenty by měl svou žádost podpořit."
"go","go","jet","jet","impf"," Harry, who had resolved to ask Professor McGonagall after the lesson whether he could go into Hogsmeade with the rest, joined the line outside the class trying to decide how he was going to argue his case."," Harry, rozhodnutý požádat po jejím skončení profesorku McGonagallovou, aby směl jet s ostatními do Prasinek, se připojil k frontě před učebnou a přemýšlel, jakými argumenty by měl svou žádost podpořit."
"going","go","jet","jet","impf"," Harry, who had resolved to ask Professor McGonagall after the lesson whether he could go into Hogsmeade with the rest, joined the line outside the class trying to decide how he was going to argue his case."," Harry, rozhodnutý požádat po jejím skončení profesorku McGonagallovou, aby směl jet s ostatními do Prasinek, se připojil k frontě před učebnou a přemýšlel, jakými argumenty by měl svou žádost podpořit."
"joined","join","připojil","připojit","pf"," Harry, who had resolved to ask Professor McGonagall after the lesson whether he could go into Hogsmeade with the rest, joined the line outside the class trying to decide how he was going to argue his case."," Harry, rozhodnutý požádat po jejím skončení profesorku McGonagallovou, aby směl jet s ostatními do Prasinek, se připojil k frontě před učebnou a přemýšlel, jakými argumenty by měl svou žádost podpořit."
"crying","cry","pláče","plakat","impf"," Lavender Brown seemed to be crying."," Vypadalo to, že Levandule Brownová pláče."
"going","go","pojď","jít","impf"," "" Oh, Ron, please let 's move, they 're going to do it! "" Hermione breathed."," "" No tak, Rone, pojď už prosím, oni už se na to chystají! "" žadonila Hermiona."
"do","do","pojď","jít","impf"," "" Oh, Ron, please let 's move, they 're going to do it! "" Hermione breathed."," "" No tak, Rone, pojď už prosím, oni už se na to chystají! "" žadonila Hermiona."
"trying","try","snažil","snažit","impf"," Harry, like Hermione, was trying not to listen to the rumble of voices behind them."," Harry se stejně jako Hermiona snažil nevnímat hlasy, které k nim doléhaly zezadu."
"hold","hold","Neudržím","udržet","pf"," "" I ca n't hold him --"," "" Neudržím ji -"
"hear","hear","uslyší","uslyšet","pf"," Scabbers, shut up, everyone 'll hear us -- """," Zmlkni, Prašivko, takhle nás každý uslyší - """
"watched","watch","Sledovali","sledovat","impf"," They watched the four men climb the castle steps and disappear from view."," Sledovali, jak všichni čtyři muži stoupají po hradním schodišti a mizí jim z očí."
"climb","climb","stoupají","stoupat","impf"," They watched the four men climb the castle steps and disappear from view."," Sledovali, jak všichni čtyři muži stoupají po hradním schodišti a mizí jim z očí."
"disappear","disappear","mizí","mizet","impf"," They watched the four men climb the castle steps and disappear from view."," Sledovali, jak všichni čtyři muži stoupají po hradním schodišti a mizí jim z očí."
"comes","come","přichází","přicházet","impf"," "" Here comes Lupin! "" said Harry as they saw another figure sprinting down the stone steps and hating toward the Willow."," "" Támhle přichází Lupin! "" vyhrkl Harry, když spatřili, jak po kamenném schodišti sbíhá další postava a uhání k vrbě."
"saw","see","spatřili","spatřit","pf"," "" Here comes Lupin! "" said Harry as they saw another figure sprinting down the stone steps and hating toward the Willow."," "" Támhle přichází Lupin! "" vyhrkl Harry, když spatřili, jak po kamenném schodišti sbíhá další postava a uhání k vrbě."
"looked","look","pohlédl","pohlédnout","pf"," Harry looked up at the sky."," Harry pohlédl na oblohu;"
"stopped","stop","přestal","přestat","pf"," The tree stopped fighting, and Lupin, too, disappeared into the gap in its roots."," Strom přestal vzdorovat a Lupin také zmizel v otvoru mezi kořeny."
"disappeared","disappear","zmizel","zmizet","pf"," The tree stopped fighting, and Lupin, too, disappeared into the gap in its roots."," Strom přestal vzdorovat a Lupin také zmizel v otvoru mezi kořeny."
"raised","raise","zdvihl","zdvihnout","pf"," Lupin raised an eyebrow."," Lupin zdvihl obočí nad jedním okem."
"brought","bring","přinesli","přinést","pf"," "" Oh -- Ron and Hermione brought me some back from Hogsmeade, "" Harry lied quickly."," "" No - Ron s Hermionou mi ho přinesli z Prasinek na ochutnání, "" zalhal honem Harry."
"added","add","dodal","dodat","pf"," Not that I 'm supposed to take sides, as a teacher ... "" he added hastily"," I když jako učitel bych neměl nikomu nadržovat, "" dodal spěšně."
"Keeping","keep","mít","mít","impf"," Keeping an ear out for news, were n't you, Peter?"," Chtěl jsi mít přehled o všem, co se kde šustne, že je to tak, Petře?"
"opened","open","otevřel","otevřít","pf"," Pettigrew opened his mouth and closed it several times."," Pettigrew několikrát otevřel a opět zavřel ústa."
"closed","close","zavřel","zavřít","pf"," Pettigrew opened his mouth and closed it several times."," Pettigrew několikrát otevřel a opět zavřel ústa."
"lost","lose","ztratil","ztratit","pf"," He seemed to have lost the ability to talk."," Vypadal, jako by ztratil schopnost mluvit."
"talk","talk","mluvit","mluvit","impf"," He seemed to have lost the ability to talk."," Vypadal, jako by ztratil schopnost mluvit."
"assumed","assume","předpokládal","předpokládat","impf"," "" Well, "" said Lupin, frowning slightly, "" I assumed that if the boggart faced you, it would assume the shape of Lord Voldemort. """," "" Víš, "" začal Lupin a nepatrně svraštil čelo, "" předpokládal jsem, že kdyby se bubák ocitl proti tobě, vzal by na sebe podobu lorda Voldemorta. """
"assume","assume","předpokládal","předpokládat","impf"," "" Well, "" said Lupin, frowning slightly, "" I assumed that if the boggart faced you, it would assume the shape of Lord Voldemort. """," "" Víš, "" začal Lupin a nepatrně svraštil čelo, "" předpokládal jsem, že kdyby se bubák ocitl proti tobě, vzal by na sebe podobu lorda Voldemorta. """
"stared","stare","zíral","zírat","impf"," Harry stared."," Harry na něj užasle zíral."
"expected","expect","čekal","čekat","impf"," Not only was this the last answer he 'd expected, but Lupin had said Voldemort 's name."," Nejen že to byla odpověď, kterou čekal ze všeho nejméně, ale Lupin navíc nahlas vyslovil Voldemortovo jméno."
"said","say","vyslovil","vyslovit","pf"," Not only was this the last answer he 'd expected, but Lupin had said Voldemort 's name."," Nejen že to byla odpověď, kterou čekal ze všeho nejméně, ale Lupin navíc nahlas vyslovil Voldemortovo jméno."
"heard","hear","slyšel","slyšet","impf"," The only person Harry had ever heard say the name aloud ( apart from himself ) was Professor Dumbledore."," Jediný, koho kdy Harry slyšel to jméno říct nahlas ( kromě sebe sama ), byl profesor Brumbál."
"say","say","říct","říci","pf"," The only person Harry had ever heard say the name aloud ( apart from himself ) was Professor Dumbledore."," Jediný, koho kdy Harry slyšel to jméno říct nahlas ( kromě sebe sama ), byl profesor Brumbál."
"understand","understand","pochopil","pochopit","pf"," As I understand it, he took them from a boy 's bedside table ... """," Pokud jsem ho správně pochopil, sebral je z nočního stolku jednoho kluka ... """
"took","take","pochopil","pochopit","pf"," As I understand it, he took them from a boy 's bedside table ... """," Pokud jsem ho správně pochopil, sebral je z nočního stolku jednoho kluka ... """
"hearing","hear","slyšel","slyšet","impf"," Harry 's brain seemed to be sagging under the weight of what he was hearing."," Harryho mozek jako by byl drcen pod váhou toho, co slyšel."
"took","take","vzal","vzít","pf"," It is time somebody took this class in hand."," Je načase, aby tuhle třídu někdo vzal pevně do ruky."
"stay","stay","zůstaňte","zůstat","pf"," Weasley, stay behind, we need to arrange your detention. """," Vy tu ještě zůstaňte, Weasleayi, musíme se dohodnout na vašem trestu. """
"need","need","musíme","muset","impf"," Weasley, stay behind, we need to arrange your detention. """," Vy tu ještě zůstaňte, Weasleayi, musíme se dohodnout na vašem trestu. """
"arrange","arrange","dohodnout","dohodnout","pf"," Weasley, stay behind, we need to arrange your detention. """," Vy tu ještě zůstaňte, Weasleayi, musíme se dohodnout na vašem trestu. """
"said","say","řekl","říci","pf"," "" Snape 's never been like this with any of our other Defense Against the Dark Arts teachers, even if he did want the job, "" Harry said to Hermione."," "" I kdyby byla pravda, že Snape o to místo usiluje, takhle se ještě vůči žádnému jinému našemu učiteli obrany proti černé magii nikdy nechoval, "" řekl Harry Hermioně."
"looked","look","Pohlédl","pohlédnout","pf"," He looked around at Stan, whose mouth was slightly open."," Pohlédl na Stana, který na něj zíral s pootevřenou pusou."
