"offer","offer","nepodal","podat","pf"," LAM DIDN'T SAY HELLO or offer to shake hands."," Lam nepozdravil ani nám nepodal ruku."
"get","get","dostat","dostat","pf"," As he was trying to get to Virginia, he was arrested on suspicion of driving under the influence."," Když se snažil dostat domů do Virginie, zatkli ho pro podezření, že řídí pod vlivem alkoholu."
"arrested","arrest","zatkli","zatknout","pf"," As he was trying to get to Virginia, he was arrested on suspicion of driving under the influence."," Když se snažil dostat domů do Virginie, zatkli ho pro podezření, že řídí pod vlivem alkoholu."
"driving","drive","řídí","řídit","impf"," As he was trying to get to Virginia, he was arrested on suspicion of driving under the influence."," Když se snažil dostat domů do Virginie, zatkli ho pro podezření, že řídí pod vlivem alkoholu."
"refused","refuse","odmítl","odmítnout","pf"," At the police station, he refused a breath test, and was immediately thrown into the drunk tank."," Na policejním okrsku odmítl dechovou zkoušku, a tak ho okamžitě šoupli do cely pro opilce."
"evicted","evict","vystěhován","vystěhovat","pf"," The guy with the gun, the late Mr. Hardy, was evicted from a warehouse on February 4."," Ten chlápek s puškou, zesnulý pan Hardy, byl čtvrtého února vystěhován z nějakého skladiště."
"guessed","guess","předpokládal","předpokládat","impf"," Because of his defensiveness, I guessed the file had been picked through during the day."," Vzhledem k jeho obranářské naježenosti jsem předpokládal, že spisem se už někdo během dne zabýval."
"sat","sit","posadil","posadit","pf"," The guy on the top bunk sat up and swung his legs over the side, so that they dangled near the face of a guy sitting on the bottom bunk."," Chlápek na horním lůžku se posadil a hodil nohy přes pelest, takže jimi pohupoval těsně před obličejem mladíkovi, který seděl na dolním lůžku."
"sitting","sit","posadil","posadit","pf"," The guy on the top bunk sat up and swung his legs over the side, so that they dangled near the face of a guy sitting on the bottom bunk."," Chlápek na horním lůžku se posadil a hodil nohy přes pelest, takže jimi pohupoval těsně před obličejem mladíkovi, který seděl na dolním lůžku."
"sat","sit","seděl","sedět","impf"," The guy on the top bunk sat up and swung his legs over the side, so that they dangled near the face of a guy sitting on the bottom bunk."," Chlápek na horním lůžku se posadil a hodil nohy přes pelest, takže jimi pohupoval těsně před obličejem mladíkovi, který seděl na dolním lůžku."
"sitting","sit","seděl","sedět","impf"," The guy on the top bunk sat up and swung his legs over the side, so that they dangled near the face of a guy sitting on the bottom bunk."," Chlápek na horním lůžku se posadil a hodil nohy přes pelest, takže jimi pohupoval těsně před obličejem mladíkovi, který seděl na dolním lůžku."
"begin","begin","začíná","začínat","impf"," So the stories would begin, then the jokes."," Takže se o tom začíná po firmě povídat a veselé příhody na sebe zaručeně nenechají dlouho čekat."
"cause","cause","způsobí","způsobit","pf"," Umstead and his porcelain vase would no doubt cause much hilarity."," Umstead a porcelánová váza nepochybně způsobí mnohé veselí."
"wanted","want","chtěl","chtít","impf"," Arthur wanted to meet with the ex-hostages at ten, in the conference room, to record our statements on video."," Arthur se chtěl se všemi bývalými rukojmími sejít v deset hodin v konferenční místnosti, aby bylo možné nahrát naše prohlášení na video."
"meet","meet","sejít","sejít","pf"," Arthur wanted to meet with the ex-hostages at ten, in the conference room, to record our statements on video."," Arthur se chtěl se všemi bývalými rukojmími sejít v deset hodin v konferenční místnosti, aby bylo možné nahrát naše prohlášení na video."
"record","record","nahrát","nahrát","pf"," Arthur wanted to meet with the ex-hostages at ten, in the conference room, to record our statements on video."," Arthur se chtěl se všemi bývalými rukojmími sejít v deset hodin v konferenční místnosti, aby bylo možné nahrát naše prohlášení na video."
"think","think","myslí","myslet","impf"," "" The boys in litigation think it 's a good idea, "" he said, his voice razor-sharp in spite of his eighty years."," "" Mládenci ze soudního odboru si myslí, že je to dobrý nápad, "" odpověděl a hlas měl navzdory svým osmdesáti rokům ostrý jako břitva."
"said","say","odpověděl","odpovědět","pf"," "" The boys in litigation think it 's a good idea, "" he said, his voice razor-sharp in spite of his eighty years."," "" Mládenci ze soudního odboru si myslí, že je to dobrý nápad, "" odpověděl a hlas měl navzdory svým osmdesáti rokům ostrý jako břitva."
"think","think","měl","mít","impf"," "" The boys in litigation think it 's a good idea, "" he said, his voice razor-sharp in spite of his eighty years."," "" Mládenci ze soudního odboru si myslí, že je to dobrý nápad, "" odpověděl a hlas měl navzdory svým osmdesáti rokům ostrý jako břitva."
"sue","sue","žalovat","žalovat","impf"," "" His family will probably sue the cops. """," "" Jeho rodina bude možná žalovat policisty. """
"written","write","nenapsal","napsat","pf"," I could n't have written it better myself."," Sám bych to nenapsal líp."
"made","make","Působilo","působit","impf"," It appeared as if the reporter made little or no effort to contact them."," Působilo to dojmem, že se je reportér ani příliš nesnažil zastihnout."
"seen","see","Podíval","podívat","pf"," He 'd seen the paper."," Podíval se totiž do novin."
"Tells","tell","vyprávět","vyprávět","impf"," "" Tells a great story, does n't he? """," "" Ale umí skvěle vyprávět, co? """
"help","help","pomoct","pomoci","pf"," I could n't help but scream as the entire left side of my torso collapsed in pain."," Celá levá polovina těla se rázem ocitla v jednom ohni a já si nemohl pomoct a zařval jsem."
"drawn","draw","lákalo","lákat","impf"," A city of one million people with scores of attractive young women drawn to the center of political power, and always ready, it was rumored, for a good time."," A obklopovalo mě město, kde se mezi miliony lidí potulovala spousla přitažlivých mladých žen, které lákalo centrum politické moci a jež byly vždycky připraveny užít si trochu legrace - alespoň se to říkalo."
"decided","decide","rozhodl","rozhodnout","pf"," Driving over, I had decided that I could not tell him about the mysterious file and its contents."," Už cestou tam jsem se rozhodl, že mu neřeknu o tajemných deskách a jejich obsahu."
"tell","tell","neřeknu","říci","pf"," Driving over, I had decided that I could not tell him about the mysterious file and its contents."," Už cestou tam jsem se rozhodl, že mu neřeknu o tajemných deskách a jejich obsahu."
"excuse","excuse","promiňte","prominout","pf"," "" Uh, sir, excuse me, but I really have to, uh, go to the boys ' room. """," "" Eh, promiňte, pane, ale já už opravdu budu muset jít, no, na onu místnost. """
"go","go","jít","jít","impf"," "" Uh, sir, excuse me, but I really have to, uh, go to the boys ' room. """," "" Eh, promiňte, pane, ale já už opravdu budu muset jít, no, na onu místnost. """
"need","need","Potřebuju","potřebovat","impf"," "" I need to pee, sir, "" Umstead said, very much like a third-grader."," "" Potřebuju se vyčurat, pane, "" řekl Umstead a připomínal přitom žáčka ze třetí třídy."
"said","say","řekl","říci","pf"," "" I need to pee, sir, "" Umstead said, very much like a third-grader."," "" Potřebuju se vyčurat, pane, "" řekl Umstead a připomínal přitom žáčka ze třetí třídy."
"hold","hold","vydržet","vydržet","pf"," "" I ca n't hold it any longer. """," "" Už to nemůžu vydržet. """
"wanted","want","chtěl","chtít","impf"," I was almost rude to those who wanted to chat about the hostage crisis and its aftershocks."," Na každého, kdo si chtěl poklábosit o rukojmích a všem, co se seběhlo, jsem byl téměř neurvalý."
"called","call","zavolal","zavolat","pf"," Late in the morning, my ' father called."," Později dopoledne mi zavolal otec."
"remember","remember","nevzpomínám","vzpomínat","impf"," I could not remember the last time he 'd called me at the office."," Ani si nevzpomínám, kdy mi naposledy telefonoval do práce."
"called","call","telefonoval","telefonovat","impf"," I could not remember the last time he 'd called me at the office."," Ani si nevzpomínám, kdy mi naposledy telefonoval do práce."
"killed","kill","zastřelit","zastřelit","pf"," Arthur Jacobs was in the center, a mug shot of Tilhnan Gantry was on the left, and on the right was a mug shot of DeVon Hardy, who was linked to the story only because he 'd been evicted and got himself killed in a newsworthy fashion."," Uprostřed byl Arthur Jacobs, po levici měl policejní snímek Tillmana Gantryho a po pravici policejní snímek DeVona Hardyho, který se v článku vyskytoval jen proto, že také patřil mezi vystěhované a nechal se zastřelit způsobem, který umí média ocenit."
"said","say","prohlásila","prohlásit","pf"," "" I 'm tired, "" she said."," "" Jsem unavená, "" prohlásila."
"wanted","want","Chtěl","chtít","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"want","want","Chtěl","chtít","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"wake","wake","probudit","probudit","pf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"take","take","vzít","vzít","pf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"give","give","dát","dát","pf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"wanted","want","potřebovat","potřebovat","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"take","take","potřebovat","potřebovat","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"want","want","potřebovat","potřebovat","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"wanted","want","chtít","chtít","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"want","want","chtít","chtít","impf"," I wanted to wake him up, take him home, feed him, and give him everything he could ever want."," Chtěl jsem ho probudit, vzít domů, nakrmit a dát mu všechno, co bude potřebovat nebo co bude chtít."
"touch","touch","Nedotýkat","dotýkat","impf"," "" Do n't touch, "" Bill said."," "" Nedotýkat se, "" ozval se Bill."
"said","say","řekl","říci","pf"," Do n't let it happen again, the Lord said to me."," Dbej, ať se to už nikdy nestane, řekl mi Pán."
"chatted","chat","povídali","povídat","impf"," Mordecai was shuffling clients in and out while the two white boys chatted, so I began taking notes again."," Zatímco jsme si tam my, bílí chlapci, jen tak povídali, Mordecai vyřizoval jednoho klienta za druhým, a tak jsem si radši zase začal dělat poznámky."
"began","begin","začal","začít","pf"," Mordecai was shuffling clients in and out while the two white boys chatted, so I began taking notes again."," Zatímco jsme si tam my, bílí chlapci, jen tak povídali, Mordecai vyřizoval jednoho klienta za druhým, a tak jsem si radši zase začal dělat poznámky."
"taking","take","dělat","dělat","impf"," Mordecai was shuffling clients in and out while the two white boys chatted, so I began taking notes again."," Zatímco jsme si tam my, bílí chlapci, jen tak povídali, Mordecai vyřizoval jednoho klienta za druhým, a tak jsem si radši zase začal dělat poznámky."
"talking","talk","mluvit","mluvit","impf"," He would do the talking for us lawyers."," Chopil se toho, že bude mluvit za nás, za právníky."
"heard","hear","slyšeli","slyšet","impf"," Those on the other side heard them clearly, but it took seconds for things to register."," Pánové sedící na opačné straně stolu je slyšeli, ale chvíli jim trvalo, než je pochopili."
"took","take","trvalo","trvat","impf"," Those on the other side heard them clearly, but it took seconds for things to register."," Pánové sedící na opačné straně stolu je slyšeli, ale chvíli jim trvalo, než je pochopili."
"took","take","pochopili","pochopit","pf"," Those on the other side heard them clearly, but it took seconds for things to register."," Pánové sedící na opačné straně stolu je slyšeli, ale chvíli jim trvalo, než je pochopili."
"wrote","write","zapsali","zapsat","pf"," The legal pads suddenly caught their attention, and all four wrote a few sentences."," Pánové si náhle vzpomněli, že mají s sebou poznámkové bloky, a zapsali si do nich několik vět."
"say","say","říkal","říkat","impf"," "" Where did you say the warehouse was? """," "" Kde jste říkal, že je to skladiště? """
"leveled","level","srovnali","srovnat","pf"," They leveled it last week. """," Minulý týden ho srovnali se zemí. """
"swapped","swap","Vyměnili","vyměnit","pf"," We swapped phone numbers and promised to keep in touch."," Vyměnili jsme si telefonní čísla a ujistili se, že zůstaneme ve spojení."
"labored","labor","pracoval","pracovat","impf"," Mordecai Green was a warm, caring man who labored on the streets protecting hordes of nameless clients."," Mordecai Green byl laskavý, starostlivý člověk, který pracoval na ulici a chránil hordy bezejmenných klientů."
"protecting","protect","chránil","chránit","impf"," Mordecai Green was a warm, caring man who labored on the streets protecting hordes of nameless clients."," Mordecai Green byl laskavý, starostlivý člověk, který pracoval na ulici a chránil hordy bezejmenných klientů."
"relieved","relieve","ulevil","ulevit","pf"," I made it to the bathroom where I relieved myself and looked at my face."," Dokázal jsem dojít na záchod, kde jsem si ulevil a zadíval se na sebe do zrcadla."
"disappear","disappear","nezmizelo","zmizet","pf"," Nothing that would n't disappear over the weekend."," Nebylo to nic, co by přes víkend nezmizelo."
"made","make","Přiměl","přimět","pf"," I made her identify each one, then I said no to the entire collection."," Přiměl jsem ji, aby mi řekla, co je to za léky, a pak jsem celou sbírku šmahem odmítl."
"said","say","řekla","říci","pf"," I made her identify each one, then I said no to the entire collection."," Přiměl jsem ji, aby mi řekla, co je to za léky, a pak jsem celou sbírku šmahem odmítl."
"started","start","začaly","začít","pf"," After four years with the firm, they started dropping hints about our chances of making partner."," Když jsem byl u firmy čtvrtý rok, začaly se objevovat nenápadné úvahy o tom, kdo z nás by se mohl stát společníkem."
"collected","collect","sbírali","sbírat","impf"," The hints were collected and compared among many of the associates."," Asistenti úvahy sbírali a porovnávali mezi sebou."
"compared","compare","porovnávali","porovnávat","impf"," The hints were collected and compared among many of the associates."," Asistenti úvahy sbírali a porovnávali mezi sebou."
"work","work","pracoval","pracovat","impf"," But I had to work even harder."," Jenže to chtělo, abych pracoval ještě víc."
"slid","slide","sklouzli","sklouznout","pf"," Claire became determined to spend more time away from the apartment than I did, and so both of us slid into the silliness of extreme workaholism."," Claire se tak zabrala do nového poslání, že trávila mimo domov ještě více času než já, a tak jsme oba sklouzli do otupělosli lidí chorobně posedlých prací."
"stopped","stop","Přestali","přestat","pf"," We stopped fighting and simply drifted apart."," Přestali jsme se hádat a prostě jsme se míjeli."
"encouraged","encourage","povzbuzovalo","povzbuzovat","impf"," Other voices encouraged them on and the entire wing grew rowdy."," Několik hlasů je povzbuzovalo a za chvíli se pozdvižení rozšířilo do celého křídla věznice."
"opened","open","otevřely","otevřít","pf"," A shrill whistle, a door opened, and Coffey was back, nightstick in hand."," Ozval se ostrý hvizd, dveře se otevřely a dostavil se Coffey s pendrekem v ruce."
"dreaming","dream","snili","snít","impf"," We plotted until midnight, drafting and redrafting the lawsuit, arguing theories, discussing procedure, dreaming of ways to haul RiverOaks and my old firm into court for a noisy trial."," Až do půlnoci jsme spřádali plány, psali a přepisovali žalobu, vyvraceli si různé přístupy, probírali postup a snili o tom, jak se nám podaří dovléct RiverOaks a moji starou firmu před soud a namočit je do pěkně ostudného případu."
"saw","see","považoval","považovat","impf"," Mordecai saw it as a watershed, a pivotal moment to reverse the decline in public sympathy for the homeless."," Mordecai to považoval za předěl, za rozhodující okamžik, který zvrátí postupný pokles sympatií veřejnosti k bezdomovcům."
"reverse","reverse","zvrátí","zvrátit","pf"," Mordecai saw it as a watershed, a pivotal moment to reverse the decline in public sympathy for the homeless."," Mordecai to považoval za předěl, za rozhodující okamžik, který zvrátí postupný pokles sympatií veřejnosti k bezdomovcům."
"correct","correct","napravit","napravit","pf"," I saw it simply as a way to correct a wrong."," Já to vnímal prostě jen jako způsob, jak napravit spáchané zlo."
"Trying","try","Snažil","snažit","impf"," Trying to stay warm in my sleeping bag, I listened as he told me exactly how to proceed with the case."," Snažil jsem se zůstat v teple spacího pytle a poslouchal jsem bratrovo poučování, jak mám proces správně řídit."
"stay","stay","zůstat","zůstat","pf"," Trying to stay warm in my sleeping bag, I listened as he told me exactly how to proceed with the case."," Snažil jsem se zůstat v teple spacího pytle a poslouchal jsem bratrovo poučování, jak mám proces správně řídit."
"listened","listen","poslouchal","poslouchat","impf"," Trying to stay warm in my sleeping bag, I listened as he told me exactly how to proceed with the case."," Snažil jsem se zůstat v teple spacího pytle a poslouchal jsem bratrovo poučování, jak mám proces správně řídit."
"asked","ask","žádáme","žádat","impf"," We had n't asked for enough in damages - ten million would n't cut it."," Prý žádáme příliš malé odškodné - lepší by bylo jít přes deset milionů."
"come","come","přijít","přijít","pf"," The predawn raid of my former apartment was a rude warning of what was to come."," Noční přepad mého bývalého bydliště byl jen neurvalou předehrou k tomu, co ještě mělo přijít."
"done","do","jít","jít","impf"," I had to tell Mordecai the truth about what I 'd done."," Nezbývalo mi než jít s pravdou ven a prozradit Mordecaiovi, co jsem provedl."
"tell","tell","prozradit","prozradit","pf"," I had to tell Mordecai the truth about what I 'd done."," Nezbývalo mi než jít s pravdou ven a prozradit Mordecaiovi, co jsem provedl."
"done","do","provedl","provést","pf"," I had to tell Mordecai the truth about what I 'd done."," Nezbývalo mi než jít s pravdou ven a prozradit Mordecaiovi, co jsem provedl."
"prepared","prepare","připraven","připravit","pf"," The poor guy was not prepared for such dour news at eight in the morning."," Na takovou zásadní novinku nebyl, chudák, v osm ráno připraven."
"said","say","řekl","říci","pf"," "" I 'm sorry, "" he said, looking at me and almost hitting a jaywalker."," "" To je mi líto, "" řekl, podíval se na mě a málem srazil neukázněně přebíhajícího chodce."
"looking","look","podíval","podívat","pf"," "" I 'm sorry, "" he said, looking at me and almost hitting a jaywalker."," "" To je mi líto, "" řekl, podíval se na mě a málem srazil neukázněně přebíhajícího chodce."
"believe","believe","Nevěřil","věřit","impf"," I did not believe DeVon Hardy went to the trouble of wrapping himself with explosives and risking his life, humble as it was, to chastise a bunch of wealthy lawyers over their lack of generosity."," Nevěřil jsem, že by se DeVon Hardy namáhal omotat se výbušninami a riskovat život, ať jakkoliv bídný, aby peskoval bandu zazobaných právníků kvůli nedostatku velkorysosti."
"found","find","najít","najít","pf"," He could 've found richer people."," Mohl si najít zazobanější lidi."
"answered","answer","neodpověděl","odpovědět","pf"," His question, "" Who are the evictors? "" was never answered."," Na jeho otázku "" Kdo má na starosti vystěhovávání? "" mu nikdo neodpověděl."
"lie","lie","Nelžete","lhát","impf"," Do n't lie to me, Ruby."," Nelžete mi, Ruby."
"help","help","pomoct","pomoci","pf"," I 'm your friend, and your lawyer, and I 'm going to help you see Terrence."," Jsem váš přítel a právník a snažím se vám ze všech sil pomoct, abyste se mohla vidět s Terrencem."
"see","see","vidět","vidět","impf"," I 'm your friend, and your lawyer, and I 'm going to help you see Terrence."," Jsem váš přítel a právník a snažím se vám ze všech sil pomoct, abyste se mohla vidět s Terrencem."
"lie","lie","lhát","lhát","impf"," But I ca n't help you if you lie to me."," Když mi ale budete pořád lhát, nebudu vám uměl pomoct."
"help","help","pomoct","pomoci","pf"," But I ca n't help you if you lie to me."," Když mi ale budete pořád lhát, nebudu vám uměl pomoct."
"decided","decide","Rozhodli","rozhodnout","pf"," We decided to take things one day at a time."," Rozhodli jsme se, že si rozdělíme úkoly."
"retrieve","retrieve","vyzvedne","vyzvednout","pf"," She would retrieve her Monday morning, and we would then worry about what to do next."," V pondělí ráno ji vyzvedne a pak se teprve budeme zajímat, jak to zařídíme dál."
"trying","try","pokusí","pokusit","pf"," Megan would also begin the task of trying to convince Ruby she had to leave the streets."," Megan taky sebere veškeré síly a pokusí se Ruby přesvědčit, že by měla přestat žít na ulici."
"convince","convince","přesvědčit","přesvědčit","pf"," Megan would also begin the task of trying to convince Ruby she had to leave the streets."," Megan taky sebere veškeré síly a pokusí se Ruby přesvědčit, že by měla přestat žít na ulici."
"leave","leave","přestat","přestat","pf"," Megan would also begin the task of trying to convince Ruby she had to leave the streets."," Megan taky sebere veškeré síly a pokusí se Ruby přesvědčit, že by měla přestat žít na ulici."
"like","like","Nechceš","chtít","impf"," "" Would you like to explain? "" he said."," "" Nechceš mi to vysvětlit? "" zeptal se."
"explain","explain","vysvětlit","vysvětlit","pf"," "" Would you like to explain? "" he said."," "" Nechceš mi to vysvětlit? "" zeptal se."
"steals","steal","krade","krást","impf"," "" That has a phony sound to it, coming from a lawyer who steals files. """," "" Od právníka, který krade úřední spisy, to nezní dvakrát přesvědčivě. """
"watch","watch","pozorovat","pozorovat","impf"," The radiator gurgled and burped, and it was easier to watch it than to talk for a while."," Radiátor zabrblal a prskl a nám najednou připadalo daleko snazší ho chvíli pozorovat než pokračoval v hovoru."
"open","open","začal","začít","pf"," It was a very handsome church, and for a second I could understand why the Reverend was reluctant to open it to the homeless."," Byl to velice hezký kostel a já jsem na okamžik začal chápat, proč ho reverend nechce otevírat bezdomovcům."
"understand","understand","chápat","chápat","impf"," It was a very handsome church, and for a second I could understand why the Reverend was reluctant to open it to the homeless."," Byl to velice hezký kostel a já jsem na okamžik začal chápat, proč ho reverend nechce otevírat bezdomovcům."
"open","open","otevírat","otevírat","impf"," It was a very handsome church, and for a second I could understand why the Reverend was reluctant to open it to the homeless."," Byl to velice hezký kostel a já jsem na okamžik začal chápat, proč ho reverend nechce otevírat bezdomovcům."
"read","read","přečetl","přečíst","pf"," All earthquake in Peru caught Ruby 's attention, and we read about it."," Rubyinu pozornost přilákalo zemětřesení v Peru, a tak jsem zprávu o něm přečetl."
"built","build","postavila","postavit","pf"," The company had built eleven office buildings in the D. C. area in twenty years, along with numerous shopping centers in the suburbs of Baltimore and Washington."," Společnost za dvacet let své existence postavila ve Washingtonu jedenáct administrativních budov a celou řadu obchodních center v Baltimoru a Washingtonu."
"estimated","estimate","odhaduje","odhadovat","impf"," The value of its holdings was estimated at three hundred fifty million."," Hodnota jejích akcií se odhaduje na tři sta padesát milionů."
"estimated","estimate","odhadnout","odhadnout","pf"," There was also a lot of bank debt, the level of which could not be estimated."," Má navíc stálý bankovní úvěr, jehož výši není možné odhadnout."
"closed","close","Zavřel","zavřít","pf"," I closed the door, and scanned the real estate section of the classifieds."," Zavřel jsem dveře a prošel si v inzerci rubriku s byty."
"sell","sell","Prodám","prodat","pf"," I would sell the car and get rid of the four-hundredeighty-dollar-a-month payment."," Prodám auto a zbavím se čtyř set osmdesáti dolarů měsíční splátky."
"buy","buy","Koupím","koupit","pf"," I 'd buy a clunker, insure it heavily, and wait for it to disappear into the darkness of my new neighborhoods."," Koupím si nějakou šunku, pořádně ji pojistím a budu čekat, až mi poblíž mého nového bydliště hezky za tmy zmizí."
"insure","insure","pojistím","pojistit","pf"," I 'd buy a clunker, insure it heavily, and wait for it to disappear into the darkness of my new neighborhoods."," Koupím si nějakou šunku, pořádně ji pojistím a budu čekat, až mi poblíž mého nového bydliště hezky za tmy zmizí."
"wait","wait","čekat","čekat","impf"," I 'd buy a clunker, insure it heavily, and wait for it to disappear into the darkness of my new neighborhoods."," Koupím si nějakou šunku, pořádně ji pojistím a budu čekat, až mi poblíž mého nového bydliště hezky za tmy zmizí."
"disappear","disappear","zmizí","zmizet","pf"," I 'd buy a clunker, insure it heavily, and wait for it to disappear into the darkness of my new neighborhoods."," Koupím si nějakou šunku, pořádně ji pojistím a budu čekat, až mi poblíž mého nového bydliště hezky za tmy zmizí."
"wanted","want","chtěl","chtít","impf"," If I wanted a decent apartment in the District, it became apparent that most of my new salary would go for rent."," Kdybych si chtěl ve vnitřním Washingtonu pořídit slušný byt, spolkl by nájem většinu mého nového platu."
"breathing","breathe","vydechli","vydechnout","pf"," Where were they last night when Ontario and family were huddled in the frigid car, breathing the odorless carbon monoxide until they floated away?"," Kde asi byli včera večer, když se Ontario s celou rodinou tísnil v promrzlém autě a vdechoval kysličník uhelnatý, plyn bez vůně a zápachu, tak dlouho, až všichni vydechli naposledy?"
"seen","see","viděl","vidět","impf"," In less than a week, I had seen six dead street people, and I was ill-equipped to handle the shock."," Neuběhl ani týden a já viděl šest mrtvých lidí a nebyl jsem pořádně připraven na to, abych se s takovým otřesem vyrovnal."
"began","begin","Začala","začít","pf"," She eagerly began taking birth control pills, prodded by the House of Mary."," Začala poctivě brát antikoncepční pilulky, které jí v Domě Panny Marie dávali."
"taking","take","brát","brát","impf"," She eagerly began taking birth control pills, prodded by the House of Mary."," Začala poctivě brát antikoncepční pilulky, které jí v Domě Panny Marie dávali."
"wanted","want","chtěla","chtít","impf"," She desperately wanted to get clean and sober."," Zoufale se chtěla zbavit drog a pití."
"attended","attend","Chodila","chodit","impf"," She attended AA/ NA meetings at the center, and fought her addictions with great courage, though sobriety eluded her."," Chodila na setkání narkomanů a alkoholiků v centru a s obrovskou odvahou se prala se svým návykem, i když střízlivost se jí spíš vyhýbala."
"eluded","elude","vyhýbala","vyhýbat","impf"," She attended AA/ NA meetings at the center, and fought her addictions with great courage, though sobriety eluded her."," Chodila na setkání narkomanů a alkoholiků v centru a s obrovskou odvahou se prala se svým návykem, i když střízlivost se jí spíš vyhýbala."
"improved","improve","zlepšovala","zlepšovat","impf"," She quickly improved her reading skills, and dreamed of getting a job with a steady ' paycheck to provide for her little family."," Rychle se zlepšovala ve čtení a snila o tom, že sežene práci se stálým příjmem, aby zajistila svoji malou rodinu."
"dreamed","dream","snila","snít","impf"," She quickly improved her reading skills, and dreamed of getting a job with a steady ' paycheck to provide for her little family."," Rychle se zlepšovala ve čtení a snila o tom, že sežene práci se stálým příjmem, aby zajistila svoji malou rodinu."
"getting","get","sežene","sehnat","pf"," She quickly improved her reading skills, and dreamed of getting a job with a steady ' paycheck to provide for her little family."," Rychle se zlepšovala ve čtení a snila o tom, že sežene práci se stálým příjmem, aby zajistila svoji malou rodinu."
"provide","provide","zajistila","zajistit","pf"," She quickly improved her reading skills, and dreamed of getting a job with a steady ' paycheck to provide for her little family."," Rychle se zlepšovala ve čtení a snila o tom, že sežene práci se stálým příjmem, aby zajistila svoji malou rodinu."
"call","call","zavolal","zavolat","pf"," He instructed me to call "" the boss "" and inform him that he was armed and wired with twelve sticks of dynamite."," Nařídil mi, abych zavolal "" šéfa "" a sdělil mu, že Pán je ozbrojen a že má na těle dvanáct dynamitových patron."
"inform","inform","sdělil","sdělit","pf"," He instructed me to call "" the boss "" and inform him that he was armed and wired with twelve sticks of dynamite."," Nařídil mi, abych zavolal "" šéfa "" a sdělil mu, že Pán je ozbrojen a že má na těle dvanáct dynamitových patron."
"return","return","vrátila","vrátit","pf"," Megan was of the opinion it was time for her to return home."," Megan se klonila k názoru, že nastal čas, aby se Ruby vrátila domů."
"knocked","knock","zaklepal","zaklepat","pf"," At seven-thirty Tuesday morning, I knocked on her door on the second floor."," V úterý v půl osmé ráno jsem zaklepal na dveře Rubyina pokoje v prvním patře."
"tried","try","zkusil","zkusit","pf"," I knocked again and again, and tried the knob."," Ťukal jsem znovu a znovu a pak zkusil otočit koulí."
"locked","lock","zamčeno","zamknout","pf"," It was locked."," Bylo zamčeno."
"do","do","dělat","dělat","impf"," "" Then what will I do? """," "" A co tedy budu dělat? """
"keep","keep","necháš","nechat","pf"," "" Well, you 'll keep this office."," "" No, necháš si kancelář."
"remain","remain","Zůstaneš","zůstat","pf"," You will remain a full partner with the clinic."," Zůstaneš plnoprávným společníkem poradny."
"looked","look","Podíval","podívat","pf"," I looked up to see another one of them standing above me."," Podíval jsem se nahoru a uviděl, jak nade mnou stojí další otrapa."
"see","see","Podíval","podívat","pf"," I looked up to see another one of them standing above me."," Podíval jsem se nahoru a uviděl, jak nade mnou stojí další otrapa."
"see","see","uviděl","uvidět","pf"," I looked up to see another one of them standing above me."," Podíval jsem se nahoru a uviděl, jak nade mnou stojí další otrapa."
"Agreed","agree","Souhlasíte","souhlasit","impf"," Agreed? """," Souhlasíte? """
"looked","look","podívali","podívat","pf"," The other cops looked at Gasko, who shrugged as if that was acceptable."," Policisté se podívali na Gaska a ten pokrčil rameny, jako že se na to dá přistoupit."
"began","begin","začaly","začít","pf"," When things were still, the organ began, low and sad."," Když se shromáždění uklidnilo, začaly tiše a smutně hrát varhany."
"turned","turn","otočily","otočit","pf"," There was a racket under me, and all heads turned around."," Pode mnou se ozvaly nějaké zvuky a všechny hlavy se otočily dozadu."
