"sat","sit","Posadil","posadit","pf"," He sat across from them in an unstable wicker chair."," Posadil se proti nim na rozvrzanou otočnou židli."
"brought","bring","přivedla","přivést","pf"," Jan stopped by to cause trouble, and brought with her a boyfriend of sorts."," Janička se u nich zastavila s cílem dělat potíže a přivedla si s sebou cosi na způsob přítele."
"sold","sell","prodává","prodávat","impf"," He was a wiry young man with a goatee, polyester pants, white shirt, and tie, and Chap figured he probably sold used cars."," Byl to šlachovitý pořízek s kozí bradkou, v polyesterových kalhotách, bílé košili a kravatě, takže Chap odhadoval, že prodává ojetá auta."
"lost","lose","prohrál","prohrát","pf"," He 'd lost $2, 500 in three days on hockey, a sport Spicer knew nothing about and refused to bet on."," Za tři dny prohrál dva a půl tisíce v sázkách na hokej, kterémužto sportu Spicer nerozuměl a na který proto Spicer odmítal sázet."
"refused","refuse","odmítal","odmítat","impf"," He 'd lost $2, 500 in three days on hockey, a sport Spicer knew nothing about and refused to bet on."," Za tři dny prohrál dva a půl tisíce v sázkách na hokej, kterémužto sportu Spicer nerozuměl a na který proto Spicer odmítal sázet."
"bet","bet","sázet","sázet","impf"," He 'd lost $2, 500 in three days on hockey, a sport Spicer knew nothing about and refused to bet on."," Za tři dny prohrál dva a půl tisíce v sázkách na hokej, kterémužto sportu Spicer nerozuměl a na který proto Spicer odmítal sázet."
"picking","pick","vybíral","vybírat","impf"," Trevor was picking his own favorites, with predictable results."," Trevor vybíral vítěze sám a podle toho to dopadlo."
"threatened","threaten","pohrozil","pohrozit","pf"," Konyers confronted him, threatened to expose his role in our scam, and so Trevor, who was n't the most stable guy to begin with, decided to steal all he could and disappear. """," Konyers se do něj pustil, pohrozil mu, že odhalí jeho úlohu v našem plánu, a Trevor, který - co si budeme povídat - nebyl zrovna vyrovnaná osobnost, se rozhodl všechno ukrást a zmizet. """
"expose","expose","odhalí","odhalit","pf"," Konyers confronted him, threatened to expose his role in our scam, and so Trevor, who was n't the most stable guy to begin with, decided to steal all he could and disappear. """," Konyers se do něj pustil, pohrozil mu, že odhalí jeho úlohu v našem plánu, a Trevor, který - co si budeme povídat - nebyl zrovna vyrovnaná osobnost, se rozhodl všechno ukrást a zmizet. """
"decided","decide","rozhodl","rozhodnout","pf"," Konyers confronted him, threatened to expose his role in our scam, and so Trevor, who was n't the most stable guy to begin with, decided to steal all he could and disappear. """," Konyers se do něj pustil, pohrozil mu, že odhalí jeho úlohu v našem plánu, a Trevor, který - co si budeme povídat - nebyl zrovna vyrovnaná osobnost, se rozhodl všechno ukrást a zmizet. """
"steal","steal","ukrást","ukrást","pf"," Konyers confronted him, threatened to expose his role in our scam, and so Trevor, who was n't the most stable guy to begin with, decided to steal all he could and disappear. """," Konyers se do něj pustil, pohrozil mu, že odhalí jeho úlohu v našem plánu, a Trevor, který - co si budeme povídat - nebyl zrovna vyrovnaná osobnost, se rozhodl všechno ukrást a zmizet. """
"disappear","disappear","zmizet","zmizet","pf"," Konyers confronted him, threatened to expose his role in our scam, and so Trevor, who was n't the most stable guy to begin with, decided to steal all he could and disappear. """," Konyers se do něj pustil, pohrozil mu, že odhalí jeho úlohu v našem plánu, a Trevor, který - co si budeme povídat - nebyl zrovna vyrovnaná osobnost, se rozhodl všechno ukrást a zmizet. """
"stole","steal","ukradl","ukrást","pf"," "" Trevor probably stole from everybody he could, then vanished."," "" Trevor nejspíš ukradl všechno, co mohl, a pak se vypařil."
"get","get","dostane","dostat","pf"," Lawyers get in trouble, crack up."," Advokát se dostane do maléru a lupne mu v bedně."
"needed","need","muset","muset","impf"," He 'd be the first to leave, and he needed to find a clothing store."," Má odletět první, takže si bude muset najít obchod s oděvy."
"find","find","najít","najít","pf"," He 'd be the first to leave, and he needed to find a clothing store."," Má odletět první, takže si bude muset najít obchod s oděvy."
"brought","bring","přinesli","přinést","pf"," Twenty minutes later they reconvened in Argrow 's suite, and they brought with them their collection of files wrapped neatly in a pillowcase."," Dvacet minut poté se zase sešli v Argrowově apartmánu a s sebou přinesli balíček složek zabalených úhledně v povlaku na polštář."
"wake","wake","neprobudil","probudit","pf"," The bell startled Beech, Spicer, and Yarber, but it did n't wake them."," Beeche, Spicera a Yarbera bzučák vylekal, ale neprobudil."
"met","meet","sešli","sejít","pf"," They lived in different dorms, but not surprisingly they met in line for coffee, at ten minutes after six."," Byli každý v jiné cele, ale samozřejmě se deset minut po šesté sešli ve frontě na kávu."
"agreed","agree","souhlasil","souhlasit","impf"," Trevor eventually agreed."," Trevor nakonec souhlasil."
"seemed","seem","Zdálo","zdát","impf"," They seemed to know what they were doing."," Zdálo se mu, že dobře vědí, co dělají."
"doing","do","dělají","dělat","impf"," They seemed to know what they were doing."," Zdálo se mu, že dobře vědí, co dělají."
"waiting","wait","čekaly","čekat","impf"," There were four letters for Ricky waiting in the Neptune Beach post office, and two for Percy in Atlantic Beach."," Na poště v Neptune Beach čekaly čtyři dopisy pro Rickyho, v Atlantic Beach dva pro Percyho."
"watching","watch","nesleduje","sledovat","impf"," Chap quickly made the rounds, with a team behind him, watching anyone who might be watching him."," Chap to svižně obešel a v patách měl sledovací partu, která dávala pozor, jestli zase někdo nesleduje jeho."
"watching","watch","nesleduje","sledovat","impf"," Chap quickly made the rounds, with a team behind him, watching anyone who might be watching him."," Chap to svižně obešel a v patách měl sledovací partu, která dávala pozor, jestli zase někdo nesleduje jeho."
"taken","take","zanesl","zanést","pf"," The letters were taken to the rental, where they were quickly opened, and copied, then put back together."," Dopisy zanesl do prázdninového domku, tam je otevřeli, okopírovali a zase zalepili."
"opened","open","otevřeli","otevřít","pf"," The letters were taken to the rental, where they were quickly opened, and copied, then put back together."," Dopisy zanesl do prázdninového domku, tam je otevřeli, okopírovali a zase zalepili."
"read","read","přečetl","přečíst","pf"," Klockner read them too."," Klockner si je přečetl také."
"took","take","Vyndal","vyndat","pf"," He removed the ingoing letters, then took it."," Vyndal dopisy a pak to odnesl."
"notice","notice","Všiml","všimnout","pf"," "" Did he notice the thick envelopes? """," "" Všiml si těch tlustších obálek? """
"go","go","pojedu","jet","impf"," I 'll go back in two days and he 'll have a stack of letters, and the guard will not even touch the briefcase."," Až za dva dny pojedu zase, navalí mi hromadu dopisů a bachař se aktovky ani nedotkne."
"touch","touch","nedotkne","dotknout","pf"," I 'll go back in two days and he 'll have a stack of letters, and the guard will not even touch the briefcase."," Až za dva dny pojedu zase, navalí mi hromadu dopisů a bachař se aktovky ani nedotkne."
"want","want","chceme","chtít","impf"," "" Actually, we have as long as we want. """," "" Já bych řekl, že máme tolik času, kolik chceme. """
"call","call","Zavolám","zavolat","pf"," "" I 'll call security! """," "" Zavolám ochranku! """
"seen","see","Viděli","vidět","impf"," "" We 've seen the letter, "" Chap said."," "" Viděli jsme ten dopis, "" nadhodil Chap."
"granted","grant","udělíte","udělit","pf"," I 'm sure if you granted clemency he 'd become a big fan of yours. ”"," Jestliže mu udělíte milost, stane se z něj jistě váš velký příznivec. """
"agree","agree","souhlasí","souhlasit","impf"," "" If it 'll make matters easier, these gentlemen will agree to leave the country for at least two years. """," "" Ti pánové souhlasí s tím, že pokud to věci prospěje, nejméně na dva roky odjedou za hranice. """
"leave","leave","odjedou","odjet","pf"," "" If it 'll make matters easier, these gentlemen will agree to leave the country for at least two years. """," "" Ti pánové souhlasí s tím, že pokud to věci prospěje, nejméně na dva roky odjedou za hranice. """
"return","return","vrátili","vrátit","pf"," "" It might look bad if they return home."," "" Kdyby se vrátili domů, mohlo by to vypadat divně."
"got","get","dostali","dostat","pf"," Folks will know that they somehow got out early."," Lidé by se dozvěděli, že se dostali na svobodu nějak brzy."
"pay","pay","Zaplatil","zaplatit","pf"," "" Did the judge from California pay the taxes he tried to evade? """," "" Zaplatil ten kalifornský soudce ty ošizené daně? """
"show","show","ukážou","ukázat","pf"," I was afraid the feds would show up one day with a search warrant, and I wanted no evidence of my involvement. """," Měl jsem strach, že se jednoho dne ukážou federálové s příkazem k prohlídce, tak jsem nechtěl mít nic, co by dokazovalo, že v tom jedu. """
"wanted","want","nechtěl","chtít","impf"," I was afraid the feds would show up one day with a search warrant, and I wanted no evidence of my involvement. """," Měl jsem strach, že se jednoho dne ukážou federálové s příkazem k prohlídce, tak jsem nechtěl mít nic, co by dokazovalo, že v tom jedu. """
"show","show","dokazovalo","dokazovat","impf"," I was afraid the feds would show up one day with a search warrant, and I wanted no evidence of my involvement. """," Měl jsem strach, že se jednoho dne ukážou federálové s příkazem k prohlídce, tak jsem nechtěl mít nic, co by dokazovalo, že v tom jedu. """
"opened","open","otevřel","otevřít","pf"," He opened the letter from Percy."," Pak otevřel dopis od Percyho."
"enjoyed","enjoy","líbil","líbit","impf"," I really enjoyed your last letter."," tvůj poslední dopis se mi opravdu velice líbil."
"read","read","Přečetl","přečíst","pf"," I 've read it many times."," Přečetl jsem si jej mnohokrát."
"transferred","transfer","převezli","převézt","pf"," Wilson Argrow was suddenly transferred out of Trumble and sent to a halfway house in Milwaukee, where he stayed exactly one night before walking away."," Wilsona Argrowa nečekaně převezli z Trumble do domu na půl cesty v Milwaukee, kde vydržel přesně jednu noc a pak si šel po svých."
"walking","walk","šel","jít","impf"," Wilson Argrow was suddenly transferred out of Trumble and sent to a halfway house in Milwaukee, where he stayed exactly one night before walking away."," Wilsona Argrowa nečekaně převezli z Trumble do domu na půl cesty v Milwaukee, kde vydržel přesně jednu noc a pak si šel po svých."
"exist","exist","neexistoval","existovat","impf"," Since he did n't exist he could n't be found."," Protože neexistoval, nemohli jej najít."
"found","find","najít","najít","pf"," Since he did n't exist he could n't be found."," Protože neexistoval, nemohli jej najít."
"leaving","leave","opustili","opustit","pf"," Two days after leaving Florida, the Argrow brothers, Kenny Sands and Roger Lyter, reported to Langley for their next assignment."," Dva dny poté, co opustili Floridu, se už bratři Argrowové, takto Kenny Sands a Roger Lyter, hlásili v Langley o další úkol."
"reported","report","hlásili","hlásit","impf"," Two days after leaving Florida, the Argrow brothers, Kenny Sands and Roger Lyter, reported to Langley for their next assignment."," Dva dny poté, co opustili Floridu, se už bratři Argrowové, takto Kenny Sands a Roger Lyter, hlásili v Langley o další úkol."
"said","say","řekl","říci","pf"," "" Too bad, "" said Spicer."," "" Smůla, "" řekl Spicer."
"sued","sue","žaloval","žalovat","impf"," I sued him."," Já ho žaloval."
"runs","run","uteče","utéci","pf"," He runs to the infirmary every time we have a docket. """," A on si pokaždý, když je zasedání, uteče na ošetřovnu. """
"said","say","řekl","říci","pf"," Working from prepared notes, he offered his opinions on the current state of world events, commented on things in Cairo and China and Russia, and said that the world was a lot more dangerous than it looked."," Z papírku pak předložil svůj názor na stav světa, okomentoval události z Káhiry, vývoj v Číně a v Rusku, načež řekl, že svět je o mnoho nebezpečnější, než vypadá."
"used","use","použila","použít","pf"," The team in Documents used the same laptop they 'd used to write the last letter to Ricky."," Skupina z dokumentů použila tentýž laptop, na kterém napsali Rickymu dopis minule."
"used","use","použila","použít","pf"," The team in Documents used the same laptop they 'd used to write the last letter to Ricky."," Skupina z dokumentů použila tentýž laptop, na kterém napsali Rickymu dopis minule."
"write","write","napsali","napsat","pf"," The team in Documents used the same laptop they 'd used to write the last letter to Ricky."," Skupina z dokumentů použila tentýž laptop, na kterém napsali Rickymu dopis minule."
"think","think","myslím","myslet","impf"," Give me a few days and I think I 'll have a full-time job lined up for you there."," Dej mi pár dnů, myslím, že ti tam seženu práci na plný úvazek."
"stopped","stop","skončila","skončit","pf"," The video stopped; the lights became brighter."," Nahrávka skončila a světlo zase zesílilo."
"found","find","našli","najít","pf"," "" We 're confident we found the right papers in the trash can."," "" Máme jistotu, že jsme v koši našli ty pravé papíry."
"entered","enter","nevešel","vejít","pf"," We were there within seconds, and no one else entered the premises while we waited."," Byli jsme tam za pár vteřin, a než jsme se dočkali, nikdo nevešel."
"Check","check","prověřujte","prověřovat","impf"," "" Check it every day, "" Teddy said."," "" Denně ji prověřujte, "" přikázal Teddy."
"asked","ask","zeptal","zeptat","pf"," "" Male or female? "" he asked, more curious than anything else."," "" A je to chlap, nebo ženská? "" zeptal se, poprvé se skutečným zájmem."
"surprise","surprise","nepřekvapilo","překvapit","pf"," Nothing would surprise him."," Nic by ho nepřekvapilo."
"admired","admire","obdivoval","obdivovat","impf"," He had always admired her exuberant sexuality, her stamina, but it was difficult to imagine this old woman doing it with any regularity."," Vždycky obdivoval její překypující sexualitu, její výdrž, ale bylo těžké uvěřit, že tahle stará ženská to dělá pravidelně."
"doing","do","dělá","dělat","impf"," He had always admired her exuberant sexuality, her stamina, but it was difficult to imagine this old woman doing it with any regularity."," Vždycky obdivoval její překypující sexualitu, její výdrž, ale bylo těžké uvěřit, že tahle stará ženská to dělá pravidelně."
"earned","earn","vydělává","vydělávat","impf"," A volunteer at first, she now earned $55, 000 a year as a personal aide to Mr. Lake, who trusted her completely."," Nejdřív byla jen dobrovolnicí, ale teď vydělává pětapadesát tisíc dolarů ročně jako osobní poradkyně pana Lakea - a pan Lake jí naprosto důvěřuje."
"trusted","trust","důvěřuje","důvěřovat","impf"," A volunteer at first, she now earned $55, 000 a year as a personal aide to Mr. Lake, who trusted her completely."," Nejdřív byla jen dobrovolnicí, ale teď vydělává pětapadesát tisíc dolarů ročně jako osobní poradkyně pana Lakea - a pan Lake jí naprosto důvěřuje."
"go","go","jít","jít","impf"," "" It was about to go public, and I liked the idea behind the company."," "" Její akcie měly právě jít na volný trh a mně se líbil ten nápad, co na něm ta firma byla založená."
"liked","like","líbil","líbit","impf"," "" It was about to go public, and I liked the idea behind the company."," "" Její akcie měly právě jít na volný trh a mně se líbil ten nápad, co na něm ta firma byla založená."
"said","say","řekl","říci","pf"," Whiz said he 'd check it out for me."," Vykuk řekl, že mi to zjistí."
"thought","think","myslí","myslet","impf"," ' And he said he thought it was a solid company and the stock would go through the roof. """," A on že si myslí, že je to solidní firma a že její akcie poletěj nahoru jako raketa. """
"say","say","neřekl","říci","pf"," "" I did not say that, "" the Whiz inserted quickly."," "" To jsem neřekl, "" skočil mu honem do řeči Vykuk."
"told","tell","Řekli","říci","pf"," "" I 'm told we can do anything you want."," "" Řekli mi, že můžeme udělat, co budete chtít."
"do","do","udělat","udělat","pf"," "" I 'm told we can do anything you want."," "" Řekli mi, že můžeme udělat, co budete chtít."
"want","want","chtít","chtít","impf"," "" I 'm told we can do anything you want."," "" Řekli mi, že můžeme udělat, co budete chtít."
"accompanied","accompany","provázel","provázet","impf"," It was well used and had accompanied Mr. William McCoy around the world."," Pas byl ošoupaný a podle všeho už provázel pana Williama McCoye po celém světě."
"paid","pay","zaplatil","zaplatit","pf"," Finn took a taxi to the Basil Street Hotel in Knightsbridge, and paid cash for the smallest room available."," Finn zajel taxíkem do hotelu Basil Street v Knightsbridgi a zaplatil hotově za ten nejmenší pokoj, co měli."
"selected","select","Vybrali","vybrat","pf"," He and Beech had selected the hotel at random from a travel guide."," Vybrali hotel s Beechem náhodně v turistickém průvodci."
"smiled","smile","usmíval","usmívat","impf"," Trevor had smiled and nodded with great pride, as if he and he alone had been the architect of this masterful scheme."," Trevor se usmíval a pyšně přikyvoval, jako kdyby ten mistrovský plán vymyslel sám."
"believe","believe","uvěřili","uvěřit","pf"," He wanted them to believe that he 'd had the brains and skill to convince three former judges that they should spend their time writing letters to lonely gay men so he, Trevor, could rake off a third of their extortion."," Byl by nejradši, aby uvěřili, že to on byl tak chytrý a fikaný, že on přiměl tři bývalé soudce, aby se dřeli s psaním dopisů osamělým homosexuálům, takže on, Trevor, bude moct vždycky jen shrábnout třetinu vyděračské kořisti."
"keep","keep","držet","držet","impf"," Other pieces of the puzzle remained unclear, and Wes was determined to keep Trevor locked away until he had answers."," Další dílky ale stále nezapadaly a Wes byl odhodlán držet tu Trevora pod zámkem tak dlouho, dokud se nedobere odpovědí."
"needed","need","potřebovaly","potřebovat","impf"," Even the smallest of details were haggled over by the two camps, but because both sides now needed a debate agreements were eventually reached."," Lidé z obou táborů se zarputile dohadovali o všechny podrobnosti do té nejmenší, ale protože debatu teď potřebovaly obě strany, nakonec se dospělo k dohodě."
"got","get","dostala","dostat","pf"," The media got three reporters on the stage to ask direct questions during one segment."," Média dostala tři místa pro reportéry rovnou na pódiu, kteří v jedné části debaty budou mít právo přímo klást otázky."
"meant","mean","neznamenal","znamenat","impf"," He read a thick report as if time meant nothing."," Pročítal si tlusté hlášení, jako kdyby pro něj čas nic neznamenal."
"brought","bring","Přinesli","přinést","pf"," They brought him coffee."," Přinesli mu kávu."
"visited","visit","navštívil","navštívit","pf"," Two years ago the President had visited Langley, and Teddy had made him wait for twenty-one minutes."," Před dvěma lety prezident navštívil Langley a Teddy ho nechal čekat jedenadvacet minut."
"wait","wait","čekat","čekat","impf"," Two years ago the President had visited Langley, and Teddy had made him wait for twenty-one minutes."," Před dvěma lety prezident navštívil Langley a Teddy ho nechal čekat jedenadvacet minut."
"think","think","Myslíte","myslet","impf"," "" You think the world 's a safer place? "" a deep, rich ominous voice asked off camera."," "" Myslíte si, že ve světě panuje bezpečí? "" zeptal se skrytý, hluboký, mnohoznačný hlas."
"asked","ask","zeptal","zeptat","pf"," "" You think the world 's a safer place? "" a deep, rich ominous voice asked off camera."," "" Myslíte si, že ve světě panuje bezpečí? "" zeptal se skrytý, hluboký, mnohoznačný hlas."
"got","get","dostal","dostat","pf"," Even poor Castro, with the last of his ragtag army lumbering through Havana, got a split second of airtime."," Zlomek vteřiny vysílacího času dostal dokonce i chudák Castro a jeho zbědovaná armáda vlekoucí se ulicemi Havany."
"said","say","řekl","říci","pf"," "" I think I 'm gonna vomit; "" Spicer said, but he was n't convincing."," "" Asi se pobliju, "" řekl Spicer, ale neznělo to přesvědčivě."
"asked","ask","zeptal","zeptat","pf"," "" How much? "" asked Yarber."," "" Kolik? "" zeptal se Yarber."
"said","say","řekl","říci","pf"," "" At least a hundred thousand; "" said Spicer."," "" Aspoň sto tisíc, "" řekl Spicer."
"come","come","Přijeď","přijet","pf"," "" Just come home; "" she said."," "" Přijeď domů, "" prosila."
"explain","explain","vysvětlím","vysvětlit","pf"," I 'll explain it later. """," Pak ti to vysvětlím. """
"call","call","Zavolám","zavolat","pf"," "" I 'll call you tomorrow. """," "" Zavolám ti zítra. """
"watched","watch","dívali","dívat","impf"," They roamed the sidewalks and eventually found their way to Pete 's Bar and Grill, where they watched the Braves and enjoyed the noise."," Pak se courali po ulicích a nakonec zakotvili v Petrově baru a grilu, dívali se, jak hrají Atlanta Braves, a radovali se z toho všeho hluku."
"ripped","rip","Roztrhal","roztrhat","pf"," He ripped the letter into pieces and threw them in the trash."," Roztrhal dopis na kousky a ty hodil do koše."
"reaching","reach","sáhl","sáhnout","pf"," "" A thousand bucks; "" he mumbled to himself, reaching for the magazines again."," "" Tisíc babek, "" zavrčel a sáhl zase po časopisech."
"needed","need","potřebují","potřebovat","impf"," More victims were needed, they quickly decided."," Rychle dospěli k názoru, že potřebují víc obětí."
"placed","place","Dají","dát","pf"," More ads would be placed in the back pages of those magazines."," Dají si do zadních stránek těch časopisů víc inzerátů."
"found","find","Našel","najít","pf"," He found Prep, a thirty-two-year-old sophomore at North Florida, shooting nine-ball for twenty bucks a game."," Našel si Prepa, dvaatřicetiletého studenta druhého ročníku Severofloridské univerzity, který tu válel partie biliáru, dvacet babek za hru."
"read","read","přečetl","přečíst","pf"," He lifted a sheet of paper and read the latest polling data nom around the country."," Vzal papír a přečetl z něj poslední předvolební odhady z celé země."
"said","say","říct","říci","pf"," "" There 's something you should know, "" he said, and the smile was gone."," "" Něco bych vám měl říct, "" odtušil najednou zcela bez úsměvu."
"pay","pay","zaplatíte","zaplatit","pf"," Still others were macho, in-your-face promises to the terrorists of the world-kill people simply because they are Americans, and you will pay a very dear price."," A ještě jiné byly zase chlapskými, přímými výzvami teroristům celého světa - jestli budete zabíjet lidi jen proto, že jsou Američané, tvrdě za to zaplatíte."
"bore","bore","nenudil","nudit","impf"," But Lake was too new to the scene to bore anyone, not now anyway."," Jenže Lake byl na politické scéně dost čerstvý, aby ještě nenudil, aspoň zatím."
"spent","spend","utratil","utratit","pf"," His campaign spent $10 million on television in the two states, a staggering amount."," Jeho volební štáb utratil jen v těchto dvou státech za televizní reklamu ohromujících deset milionů dolarů."
"expected","expect","čekají","čekat","impf"," There was n't enough time to do all the things candidates were expected to do."," Neměl prostě čas na všechny tyhle věci, co se od kandidátů čekají."
"kept","keep","nechali","nechat","pf"," During the eight minutes Lake was kept waiting, he was served coffee and offered a pastry, which he declined."," Lakea nechali čekat osm minut a zatím mu udělali kávu a nabídli čajové pečivo, které ale odmítl."
"waiting","wait","čekat","čekat","impf"," During the eight minutes Lake was kept waiting, he was served coffee and offered a pastry, which he declined."," Lakea nechali čekat osm minut a zatím mu udělali kávu a nabídli čajové pečivo, které ale odmítl."
"offered","offer","nabídli","nabídnout","pf"," During the eight minutes Lake was kept waiting, he was served coffee and offered a pastry, which he declined."," Lakea nechali čekat osm minut a zatím mu udělali kávu a nabídli čajové pečivo, které ale odmítl."
"declined","decline","odmítl","odmítnout","pf"," During the eight minutes Lake was kept waiting, he was served coffee and offered a pastry, which he declined."," Lakea nechali čekat osm minut a zatím mu udělali kávu a nabídli čajové pečivo, které ale odmítl."
"weighed","weigh","vážil","vážit","impf"," He was six feet tall, weighed one seventy, was fastidious about his appearance, and had he taken the pastry Teddy would 've been surprised."," Lake měřil metr osmdesát dva, vážil osmdesát kilo a úzkostlivě pečoval o svůj vzhled, takže by Teddyho překvapilo, kdyby si pečivo vzal."
"surprised","surprise","překvapilo","překvapit","pf"," He was six feet tall, weighed one seventy, was fastidious about his appearance, and had he taken the pastry Teddy would 've been surprised."," Lake měřil metr osmdesát dva, vážil osmdesát kilo a úzkostlivě pečoval o svůj vzhled, takže by Teddyho překvapilo, kdyby si pečivo vzal."
"taken","take","vzal","vzít","pf"," He was six feet tall, weighed one seventy, was fastidious about his appearance, and had he taken the pastry Teddy would 've been surprised."," Lake měřil metr osmdesát dva, vážil osmdesát kilo a úzkostlivě pečoval o svůj vzhled, takže by Teddyho překvapilo, kdyby si pečivo vzal."
"ate","eat","nejedl","jíst","impf"," As far as they could tell, Lake never ate sugar."," Pokud věděli, Lake nikdy nejedl sladké."
"slowing","slow","nezpomalili","zpomalit","pf"," They ransacked their rooms in a mad rush, never slowing to say good-bye to anyone."," Vyplenili zběsilým tempem svoje cely, ani nezpomalili a s nikým se nerozloučili."
"entered","enter","vešli","vejít","pf"," At eleven-fifteen, they walked through the front door of the administration building, the same door they 'd each entered years ago, and waited on the hot sidewalk for their ride."," Ve čtvrt na dvanáct vyšli ven hlavním vchodem správní budovy, právě tím, kterým před lety vešli, a čekali na odvoz."
"waited","wait","čekali","čekat","impf"," At eleven-fifteen, they walked through the front door of the administration building, the same door they 'd each entered years ago, and waited on the hot sidewalk for their ride."," Ve čtvrt na dvanáct vyšli ven hlavním vchodem správní budovy, právě tím, kterým před lety vešli, a čekali na odvoz."
"getting","get","nechytí","chytit","pf"," The odds were very high against getting caught."," Šance, že vás při tom nechytí, byla víc než slušná."
"caught","catch","nechytí","chytit","pf"," The odds were very high against getting caught."," Šance, že vás při tom nechytí, byla víc než slušná."
"came","come","došla","dojít","pf"," When Spicer 's turn finally came to make a secured call, the guard had drifted away."," Když konečně došla řada na Spicera, aby si mohl promluvit jištěnou linkou, strážný zmizel."
"pulling","pull","vytáhl","vytáhnout","pf"," "" I 'll have to make a call, "" Prep said, pulling out a cell phone."," "" Musím si zavolat, "" oznámil Prep a vytáhl mobil."
"starts","start","začne","začít","pf"," The game starts in thirty minutes. """," Zápas začne za půl hodiny. """
"get","get","přiměl","přimět","pf"," A game was on from - Down Under, and it took a $20 bribe from Trevor to get the channel changed to ACC basketball."," Zrovna dávali přenos od protinožců a Trevora stálo dvacet dolarů, než ho přiměl přepnout na vysokoškolskou ligu v košíkové."
"watch","watch","hlídat","hlídat","impf"," You three stay here and watch out for me."," Vy tři zůstanete tady a budete hlídat."
"come","come","přišel","přijít","pf"," If anyone enters the library, come knock on the door. """," Kdyby někdo přišel do knihovny, zaťukáte na dveře. """
"agreed","agree","souhlasili","souhlasit","impf"," The Brethren readily agreed, though they did not believe Argrow could pull it off."," Členové Bratrstva okamžitě souhlasili, ačkoli nevěřili, že by to Argrow dokázal zmáknout."
"believe","believe","nevěřili","věřit","impf"," The Brethren readily agreed, though they did not believe Argrow could pull it off."," Členové Bratrstva okamžitě souhlasili, ačkoli nevěřili, že by to Argrow dokázal zmáknout."
"get","get","dostanu","dostat","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"get","get","dostanu","dostat","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"get","get","dostanu","dostat","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"get","get","koupíme","koupit","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"get","get","koupíme","koupit","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"get","get","koupíme","koupit","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"spend","spend","strávíme","strávit","pf"," In two months when I get out of here, let 's rent Casablanca and African Queen, get the carry-out, get a bottle of nonalcoholic wine, and spend a quiet evening on the sofa."," Za dva měsíce, až se odsud dostanu, si půjčíme Casablanku a Africkou královnu, objednáme si jídlo, koupíme láhev nealkoholického vína a strávíme pěkný večer na gauči."
"thinking","think","přemýšlím","přemýšlet","impf"," God, I get excited just thinking about life on the outside and doing real things again."," Bože, jen přemýšlím o tom, jak zase budu venku a budu doopravdy žít, a už to se mnou šije."
"Forgive","forgive","Promiň","prominout","pf"," Forgive me if I 'm going too fast, Al."," Promiň, Ale, jestli to ženu příliš rychle."
"done","do","nejde","jít","impf"," It 's just that I 've done without a lot of things here, and not just booze and good food."," Je to zkrátka tím, že tady jsem se musel obejít bez spousty věcí, a nejde jen o pití a jídlo."
"mean","mean","myslím","myslet","impf"," Know what I mean?"," Chápeš, co myslím, ne?"
"delivered","deliver","předat","předat","pf"," His message had to be delivered in person, mouth to mouth, no wires or signals or satellites."," Zprávu bude muset předat osobně, a pěkně ústně, žádné dráty, žádné rozkazy, žádné satelity."
"repeated","repeat","nezopakuje","zopakovat","pf"," And what was said between them would never be repeated."," A slova, která mezi nimi padnou, nikdo nikdy nezopakuje."
