"seemed","seem","zdálo","zdát","impf"," At moments he seemed to feel her voice touch his ear, her hand touch his."," V některých okamžicích se mu zdálo, že cítí, jak se její hlas dotýká jeho ucha, jak se rukou dotýká jeho ruky."
"looked","look","díval","dívat","impf"," As he crossed Grattan Bridge he looked down the river towards the lower quays and pitied the poor stunted houses."," Když šel přes Grattanský most, díval se dolů na nižší nábřeží a jala ho lítost nad nuznými zakrnělými domky."
"put","put","Řekla","říci","pf"," She would put an end to herself, she said."," Řekla, že si vezme život."
"said","say","Řekla","říci","pf"," She would put an end to herself, she said."," Řekla, že si vezme život."
"comforted","comfort","utěšoval","utěšovat","impf"," He comforted her feebly, telling her not to cry, that it would be all right, never fear."," Chabě ji utěšoval, domlouval jí, aby neplakala, všechno prý dobře dopadne, jen ať se nebojí."
"cry","cry","neplakala","plakat","impf"," He comforted her feebly, telling her not to cry, that it would be all right, never fear."," Chabě ji utěšoval, domlouval jí, aby neplakala, všechno prý dobře dopadne, jen ať se nebojí."
"fear","fear","nebojí","bát","impf"," He comforted her feebly, telling her not to cry, that it would be all right, never fear."," Chabě ji utěšoval, domlouval jí, aby neplakala, všechno prý dobře dopadne, jen ať se nebojí."
"felt","feel","Cítil","cítit","impf"," He felt against his shirt the agitation of her bosom."," Cítil skrze svou košili vzrušení jejích prsou."
"remembered","remember","pamatoval","pamatovat","impf"," He remembered well, with the curious patient memory of the celibate, the first casual caresses her dress, her breath, her fingers had given him."," S onou podivně trpělivou pamětí svobodného mládence si dobře pamatoval na první zběžné lichotivé doteky jejích šatů, jejího dechu a prstů."
"bought","buy","kupuje","kupovat","impf"," He still bought a copy of Reynolds ’ s Newspaper every week, but he attended to his religious duties, and for nine-tenths of the year lived a regular life."," Stále ještě si každý týden kupuje Reynolds ' s Newspaper, ale vykonává náboženské povinnosti a devět desetin roku žije spořádaným životem."
"look","look","dívala","dívat","impf"," But the family would look down on her."," Ale jeho rodina by se na ni dívala s patra."
"beginning","begin","začíná","začínat","impf"," First of all there was her disreputable father, and then her mother ’ s boarding house was beginning to get a certain fame."," Především je tu špatná pověst jejího otce, a pak, pension její matky začíná být v určitém smyslu proslulý."
"allowed","allow","nechal","nechat","pf"," Little Chandler allowed his whisky to be very much diluted."," Malý Chandler si nechal whisky hodně zředit."
"said","say","řekl","říci","pf"," “ You don ’ t know what ’ s good for you, my boy, ” said Ignatius Gallaher."," "" Nevíš, co ti prospívá, hochu, "" řekl Ignatius Gallaher."
"drink","drink","piju","pít","impf"," “ I drink mine neat. ”"," "" Já ji piju nezředěnou. """
"drink","drink","Piju","pít","impf"," “ I drink very little as a rule, ” said Little Chandler modestly."," "" Piju obyčejně velmi málo, "" odpověděl skromně malý Chandler."
"said","say","odpověděl","odpovědět","pf"," “ I drink very little as a rule, ” said Little Chandler modestly."," "" Piju obyčejně velmi málo, "" odpověděl skromně malý Chandler."
"meet","meet","potkám","potkat","pf"," “ An odd half-one or so when I meet any of the old crowd : that ’ s all. ”"," "" Tu a tam půl skleničky, když potkám někoho ze staré party, jinak nic. """
"succeeded","succeed","podařilo","podařit","pf"," Little Chandler finished his whisky and, after some trouble, succeeded in catching the barman ’ s eye."," Malý Chandler dopil whisky a po chvilce námahy se mu podařilo zachytit výčepníkův pohled."
"catching","catch","zachytit","zachytit","pf"," Little Chandler finished his whisky and, after some trouble, succeeded in catching the barman ’ s eye."," Malý Chandler dopil whisky a po chvilce námahy se mu podařilo zachytit výčepníkův pohled."
"ordered","order","Objednal","objednat","pf"," He ordered the same again."," Objednal ještě jednou totéž."
"continued","continue","pokračoval","pokračovat","impf"," “ I ’ ve been to the Moulin Rouge, ” Ignatius Gallaher continued when the barman had removed their glasses, “ and I ’ ve been to all the Bohemian cafés."," "" Byl jsem v Moulin Rouge, "" pokračoval Ignatius Gallaher, když výčepník odnesl jejich skleničky, "" a byl jsem ve všech bohémských kavárnách."
"done","do","vykonal","vykonat","pf"," Could she still draw back after all he had done for her?"," Může ještě couvnout po všem, co pro ni vykonal?"
"moving","move","pohybovaly","pohybovat","impf"," Her distress awoke nausea in her body and she kept moving her lips in silent fervent prayer."," Ze samého zoufalství se jí udělalo i tělesně zle a její rty se stále pohybovaly v tiché horlivé modlitbě."
"felt","feel","Ucítila","ucítit","pf"," She felt him seize her hand :"," Ucítila, jak ji Frank vzal za ruku :"
"seize","seize","vzal","vzít","pf"," She felt him seize her hand :"," Ucítila, jak ji Frank vzal za ruku :"
"find","find","najít","najít","pf"," Nobody could find the nutcrackers, and Joe was nearly getting cross over it and asked how did they expect Maria to crack nuts without a nutcracker."," Nemohli najít louskáček a Joe se kvůli tomu skoro rozhněval a řekl, jak prý si kdo myslí, že Marie rozlouskne ořechy bez loupáčku."
"expect","expect","myslí","myslet","impf"," Nobody could find the nutcrackers, and Joe was nearly getting cross over it and asked how did they expect Maria to crack nuts without a nutcracker."," Nemohli najít louskáček a Joe se kvůli tomu skoro rozhněval a řekl, jak prý si kdo myslí, že Marie rozlouskne ořechy bez loupáčku."
"said","say","odpověděla","odpovědět","pf"," But Maria said she didn ’ t like nuts and that they weren ’ t to bother about her."," Ale Marie odpověděla, že oříšky nerada a že si s ní nemají dělat těžkou hlavu."
"asked","ask","zeptal","zeptat","pf"," Then Joe asked would she take a bottle of stout, and Mrs. Donnelly said there was port wine too in the house if she would prefer that."," Joe se jí potom zeptal, chce - li láhev ležáku, a paní Donnellyová řekla, že mají doma také portské, chutná - li jí lépe."
"said","say","řekla","říci","pf"," Then Joe asked would she take a bottle of stout, and Mrs. Donnelly said there was port wine too in the house if she would prefer that."," Joe se jí potom zeptal, chce - li láhev ležáku, a paní Donnellyová řekla, že mají doma také portské, chutná - li jí lépe."
"buy","buy","koupí","koupit","pf"," She decided to buy some plumcake, but Downes ’ s plumcake had not enough almond icing on top of it, so she went over to a shop in Henry Street."," Dospěla k závěru, že koupí rozinkový koláč, ale rozinkové koláče od Downesů byly navrchu málo posypány mandlemi, a tak odešla do obchodu na Henry Street."
"went","go","odešla","odejít","pf"," She decided to buy some plumcake, but Downes ’ s plumcake had not enough almond icing on top of it, so she went over to a shop in Henry Street."," Dospěla k závěru, že koupí rozinkový koláč, ale rozinkové koláče od Downesů byly navrchu málo posypány mandlemi, a tak odešla do obchodu na Henry Street."
"say","say","říkají","říkat","impf"," “ And is it really as beautiful as they say? ” asked Little Chandler."," "" A je opravdu tak krásná, jak říkají? "" zeptal se malý Chandler."
"asked","ask","zeptal","zeptat","pf"," “ And is it really as beautiful as they say? ” asked Little Chandler."," "" A je opravdu tak krásná, jak říkají? "" zeptal se malý Chandler."
"said","say","řekl","říci","pf"," “ Beautiful? ” said Ignatius Gallaher, pausing on the word and on the flavour of his drink."," "" Krásná? "" řekl Ignatius Gallaher a odmlčel se, aby vychutnal to slovo i nápoj."
"stated","state","prohlásil","prohlásit","pf"," James Lennon, driver of the engine, stated that he had been in the employment of the railway company for fifteen years."," Strojvůdce lokomotivy James Lennon prohlásil, že je u železniční společnosti zaměstnán patnáct let."
"hearing","hear","uslyšel","uslyšet","pf"," On hearing the guard ’ s whistle he set the train in motion and a second or two afterwards brought it to rest in response to loud cries."," Jakmile uslyšel píšťalu průvodčího, uvedl vlak do pohybu a po několika vteřinách, když uslyšel hlasité výkřiky, jej opět zastavil."
"hearing","hear","uslyšel","uslyšet","pf"," On hearing the guard ’ s whistle he set the train in motion and a second or two afterwards brought it to rest in response to loud cries."," Jakmile uslyšel píšťalu průvodčího, uvedl vlak do pohybu a po několika vteřinách, když uslyšel hlasité výkřiky, jej opět zastavil."
"going","go","jel","jet","impf"," The train was going slowly."," Vlak jel pomalu."
"stated","state","prohlásil","prohlásit","pf"," P. Dunne, railway porter, stated that as the train was about to start he observed a woman attempting to cross the lines."," Nádražní nosič P. Dunne prohlásil, že ve chvíli, kdy se vlak měl rozjet, chtěla jakási žena přejít koleje."
"cross","cross","přejít","přejít","pf"," P. Dunne, railway porter, stated that as the train was about to start he observed a woman attempting to cross the lines."," Nádražní nosič P. Dunne prohlásil, že ve chvíli, kdy se vlak měl rozjet, chtěla jakási žena přejít koleje."
"forbidden","forbid","zakázal","zakázat","pf"," Of course, her father had found out the affair and had forbidden her to have anything to say to him."," Otec samozřejmě schůzky vyslídil a zakázal jí mít s ním cokoli společného."
"said","say","řekl","říci","pf"," “ I know these sailor chaps, ” he said."," "" Znám tu námořnickou chásku, "" řekl."
"quarrelled","quarrel","pohádal","pohádat","pf"," One day he had quarrelled with Frank, and after that she had to meet her lover secretly."," Jednoho dne se s Frankem pohádal, a pak se musela setkávat s milencem potají."
"meet","meet","setkávat","setkávat","impf"," One day he had quarrelled with Frank, and after that she had to meet her lover secretly."," Jednoho dne se s Frankem pohádal, a pak se musela setkávat s milencem potají."
"covered","cover","pokrývaly","pokrývat","impf"," Breakfast was over in the boarding house, and the table of the breakfast-room was covered with plates on which lay yellow streaks of eggs with morsels of bacon-fat and bacon-rind."," V pensionu bylo po snídani a stůl v ranní jídelně pokrývaly talíře se žlutými skvrnami po vejcích a s kousky tučné slaniny a její kůrky."
"sat","sit","seděla","sedět","impf"," Mrs. Mooney sat in the straw armchair and watched the servant Mary remove the breakfast things."," Paní Mooneyová seděla v proutěném křesle a přihlížela, jak služka Mary sbírá příbory od snídaně."
"began","begin","začala","začít","pf"," As the light failed and his memory began to wander he thought her hand touched his."," Ubývalo světla, paměť mu začala roztržitě bloudit a náhle měl dojem, že se její ruka dotkla jeho ruky."
"wander","wander","bloudit","bloudit","impf"," As the light failed and his memory began to wander he thought her hand touched his."," Ubývalo světla, paměť mu začala roztržitě bloudit a náhle měl dojem, že se její ruka dotkla jeho ruky."
"thought","think","měl","mít","impf"," As the light failed and his memory began to wander he thought her hand touched his."," Ubývalo světla, paměť mu začala roztržitě bloudit a náhle měl dojem, že se její ruka dotkla jeho ruky."
"touched","touch","dotkla","dotknout","pf"," As the light failed and his memory began to wander he thought her hand touched his."," Ubývalo světla, paměť mu začala roztržitě bloudit a náhle měl dojem, že se její ruka dotkla jeho ruky."
"attacked","attack","zaútočil","zaútočit","pf"," The shock which had first attacked his stomach was now attacking his nerves."," Otřes, z něhož se mu předtím zvedl žaludek, zaútočil nyní na jeho nervy."
"attacking","attack","zaútočil","zaútočit","pf"," The shock which had first attacked his stomach was now attacking his nerves."," Otřes, z něhož se mu předtím zvedl žaludek, zaútočil nyní na jeho nervy."
"came","come","došel","dojít","pf"," When he came to the public-house at Chapelizod Bridge he went in and ordered a hot punch."," Když došel k hostinci u Chapelizodského mostu, vešel dovnitř a objednal si horký punč."
"ordered","order","objednal","objednat","pf"," When he came to the public-house at Chapelizod Bridge he went in and ordered a hot punch."," Když došel k hostinci u Chapelizodského mostu, vešel dovnitř a objednal si horký punč."
"talk","talk","nepromluvil","promluvit","pf"," The proprietor served him obsequiously but did not venture to talk."," Hostinský byl úslužný, ale nepromluvil."
"united","unite","Spojovala","spojovat","impf"," The dark discreet room, their isolation, the music that still vibrated in their ears united them."," Spojovala je mlčenlivá tma pokoje, odloučená od světa, hudba chvějící se jim ještě v uších."
"listening","listen","naslouchá","naslouchat","impf"," Sometimes he caught himself listening to the sound of his own voice."," Někdy se přistihoval, jak naslouchá zvuku vlastního hlasu."
"gave","give","odevzdala","odevzdat","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"divide","divide","rozdělil","rozdělit","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"said","say","řekla","říci","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"say","say","řekla","říci","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"bring","bring","přinesla","přinést","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"said","say","řekly","říci","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"say","say","řekly","říci","pf"," Maria gave the bag of cakes to the eldest boy, Alphy, to divide, and Mrs. Donnelly said it was too good of her to bring such a big bag of cakes, and made all the children say :"," Marie odevzdala balíček nejstaršímu chlapci, Alphymu, aby dobroty rozdělil, a paní Donnellyová řekla, že je moc a moc hodná, když přinesla tak velký pytlík koláčů, a vybídla všechny děti, aby řekly :"
"said","say","řekl","říci","pf"," “ How dull you must find it, ” said Little Chandler, “ after all the other places you ’ ve seen! ”"," "" Jistě ti připadá nudný, "" řekl malý Chandler, "" po všech těch městech, která jsi poznal! """
"said","say","řekl","říci","pf"," “ Well, ” said Ignatius Gallaher, “ it ’ s a relaxation to come over here, you know."," "" Abych ti řekl, "" odpověděl Ignatius Gallaher, "" je úleva sem přijet."
"said","say","odpověděl","odpovědět","pf"," “ Well, ” said Ignatius Gallaher, “ it ’ s a relaxation to come over here, you know."," "" Abych ti řekl, "" odpověděl Ignatius Gallaher, "" je úleva sem přijet."
"come","come","přijet","přijet","pf"," “ Well, ” said Ignatius Gallaher, “ it ’ s a relaxation to come over here, you know."," "" Abych ti řekl, "" odpověděl Ignatius Gallaher, "" je úleva sem přijet."
"say","say","říká","říkat","impf"," And, after all, it ’ s the old country, as they say, isn ’ t it?"," A konec konců, je to přece jen stará vlast, jak se říká, nemyslíš?"
"tell","tell","pověz","povědět","pf"," But tell me something about yourself."," Ale pověz ty mně něco o sobě."
"undressing","undress","svlékal","svlékat","impf"," Then late one night as he was undressing for bed she had tapped at his door, timidly."," Pak jednou pozdě večer, když se svlékal a chtěl ulehnout, bázlivě zaklepala na dveře."
"tapped","tap","zaklepala","zaklepat","pf"," Then late one night as he was undressing for bed she had tapped at his door, timidly."," Pak jednou pozdě večer, když se svlékal a chtěl ulehnout, bázlivě zaklepala na dveře."
"wanted","want","Potřebovala","potřebovat","impf"," She wanted to relight her candle at his, for hers had been blown out by a gust."," Potřebovala si zapálit svíčku od jeho svíčky, protože ji závan větru uhasil."
"wore","wear","Měla","mít","impf"," She wore a loose open combing-jacket of printed flannel."," Měla na sobě lehký otevřený župan z vzorkovaného flanelu."
"shone","shine","zářily","zářit","impf"," Her white instep shone in the opening of her furry slippers and the blood glowed warmly behind her perfumed skin."," Bílé nárty jí zářily z rozevřených kožešinových domácích střevíců a pod navoněnou pletí jí vřele žhnula krev."
"glowed","glow","zářily","zářit","impf"," Her white instep shone in the opening of her furry slippers and the blood glowed warmly behind her perfumed skin."," Bílé nárty jí zářily z rozevřených kožešinových domácích střevíců a pod navoněnou pletí jí vřele žhnula krev."
"lit","light","zapalovala","zapalovat","impf"," From her hands and wrists too as she lit and steadied her candle a faint perfume arose."," I z rukou a zápěstí, když zapalovala a upevňovala svíčku, bylo lehce cítit voňavku."
"imagine","imagine","představit","představit","pf"," He could imagine his friends talking of the affair and laughing."," Uměl si představit, jak o té záležitosti mluví jeho přátelé a smějí se."
"talking","talk","mluví","mluvit","impf"," He could imagine his friends talking of the affair and laughing."," Uměl si představit, jak o té záležitosti mluví jeho přátelé a smějí se."
"loved","love","miloval","milovat","impf"," But what would grammar matter if he really loved her?"," Ale co by záleželo na gramatice, kdyby ji opravdu miloval?"
"make","make","udělala","udělat","pf"," He could not make up his mind whether to like her or despise her for what she had done."," Nedokázal rozhodnout, zda ji za to, co udělala, má mít rád, nebo jí pohrdat."
"done","do","udělala","udělat","pf"," He could not make up his mind whether to like her or despise her for what she had done."," Nedokázal rozhodnout, zda ji za to, co udělala, má mít rád, nebo jí pohrdat."
"despise","despise","pohrdat","pohrdat","impf"," He could not make up his mind whether to like her or despise her for what she had done."," Nedokázal rozhodnout, zda ji za to, co udělala, má mít rád, nebo jí pohrdat."
"done","do","Udělal","udělat","pf"," Of course he had done it too."," Udělal to ovšem i on."
"remain","remain","zůstal","zůstat","pf"," His instinct urged him to remain free, not to marry."," Instinkt ho naléhavě vybízel, aby zůstal svobodný a neženil se."
"begun","begin","začaly","začít","pf"," Besides, the invariable squabble for money on Saturday nights had begun to weary her unspeakably."," Mimo to ji začaly nevýslovně trápit hádky kvůli penězům, opakující se bez výjimky každou sobotu večer."
"gave","give","dávala","dávat","impf"," She always gave her entire wages - seven shillings - and Garry always sent up what he could, but the trouble was to get any money from her father."," Sama dávala celý svůj výdělek - sedm šilinků - a Harry vždycky posílal, co mohl, ale stálo námahu získat vůbec nějaké peníze od otce."
"sent","send","posílal","posílat","impf"," She always gave her entire wages - seven shillings - and Garry always sent up what he could, but the trouble was to get any money from her father."," Sama dávala celý svůj výdělek - sedm šilinků - a Harry vždycky posílal, co mohl, ale stálo námahu získat vůbec nějaké peníze od otce."
"get","get","získat","získat","pf"," She always gave her entire wages - seven shillings - and Garry always sent up what he could, but the trouble was to get any money from her father."," Sama dávala celý svůj výdělek - sedm šilinků - a Harry vždycky posílal, co mohl, ale stálo námahu získat vůbec nějaké peníze od otce."
"said","say","řekla","říci","pf"," One day the matron had said to her :"," Jednoho dne jí paní řekla :"
"do","do","udělala","udělat","pf"," And Ginger Mooney was always saying what she wouldn ’ t to do the dummy who had charge of the irons if it wasn ’ t for Maria."," I Ginger Mooneyová stále opakovala, co by udělala té hlupačce, která má na starosti žehličky, nebýt Marie."
"sitting","sit","seděl","sedět","impf"," While he was sitting with her on the side of the bed Mary come to the door and said that the missus wanted to see him in the parlour."," Když tak s ní seděl na pelesti postele, přišla Mary ke dveřím vyřídit, že si paní přeje s ním mluvit v salóně."
"come","come","přišla","přijít","pf"," While he was sitting with her on the side of the bed Mary come to the door and said that the missus wanted to see him in the parlour."," Když tak s ní seděl na pelesti postele, přišla Mary ke dveřím vyřídit, že si paní přeje s ním mluvit v salóně."
"see","see","přišla","přijít","pf"," While he was sitting with her on the side of the bed Mary come to the door and said that the missus wanted to see him in the parlour."," Když tak s ní seděl na pelesti postele, přišla Mary ke dveřím vyřídit, že si paní přeje s ním mluvit v salóně."
"wanted","want","přeje","přát","impf"," While he was sitting with her on the side of the bed Mary come to the door and said that the missus wanted to see him in the parlour."," Když tak s ní seděl na pelesti postele, přišla Mary ke dveřím vyřídit, že si paní přeje s ním mluvit v salóně."
"said","say","mluvit","mluvit","impf"," While he was sitting with her on the side of the bed Mary come to the door and said that the missus wanted to see him in the parlour."," Když tak s ní seděl na pelesti postele, přišla Mary ke dveřím vyřídit, že si paní přeje s ním mluvit v salóně."
"dressed","dress","oblečen","obléci","pf"," When he was dressed he went over to her to comfort her."," Jakmile byl oblečen, přistoupil k ní, aby ji utěšil."
"comfort","comfort","utěšil","utěšit","pf"," When he was dressed he went over to her to comfort her."," Jakmile byl oblečen, přistoupil k ní, aby ji utěšil."
"left","leave","Odešel","odejít","pf"," He left her crying on the bed and moaning softly :"," Odešel a ona plakala na posteli a tiše naříkala :"
"crying","cry","plakala","plakat","impf"," He left her crying on the bed and moaning softly :"," Odešel a ona plakala na posteli a tiše naříkala :"
"remembered","remember","Pamatovala","pamatovat","impf"," She remembered her father putting on her mother ’ s bonnet to make the children laugh."," Pamatovala se, jak si otec posadil na hlavu matčin klobouk, aby děti rozesmál."
"putting","put","posadil","posadit","pf"," She remembered her father putting on her mother ’ s bonnet to make the children laugh."," Pamatovala se, jak si otec posadil na hlavu matčin klobouk, aby děti rozesmál."
"sit","sit","seděla","sedět","impf"," Her time was running out, but she continued to sit by the window, leaning her head against the window curtain, inhaling the odour of dusty cretonne."," Připozdívalo se, ale seděla dál u okna, opírala se hlavou o záclonu na okně a vdechovala vůni zaprášeného kretonu."
"hear","hear","slyšela","slyšet","impf"," Down far in the avenue she could hear a street organ playing."," Někde daleko v ulici slyšela kolovrátek."
"remind","remind","připomíná","připomínat","impf"," Strange that it should come that very night to remind her of the promise to her mother, her promise to keep the home together as long as she could."," Bylo podivné, že jí právě dnes tato písnička připomíná, jak tenkrát slíbila matce, že se bude starat o domácnosti, dokud jen bude moci."
"promise","promise","slíbila","slíbit","pf"," Strange that it should come that very night to remind her of the promise to her mother, her promise to keep the home together as long as she could."," Bylo podivné, že jí právě dnes tato písnička připomíná, jak tenkrát slíbila matce, že se bude starat o domácnosti, dokud jen bude moci."
"keep","keep","starat","starat","impf"," Strange that it should come that very night to remind her of the promise to her mother, her promise to keep the home together as long as she could."," Bylo podivné, že jí právě dnes tato písnička připomíná, jak tenkrát slíbila matce, že se bude starat o domácnosti, dokud jen bude moci."
"cleared","clear","uklizen","uklidit","pf"," When the table was cleared, the broken bread collected, the sugar and butter safe under lock and key, she began to reconstruct the interview which she had had night before with Polly."," Když byl stůl uklizen, nalámaný chléb posbírán, cukr a máslo bezpečně uloženy pod zámek, začala se rozpomínat na rozhovor, který včera večer měla s Polly."
"began","begin","začala","začít","pf"," When the table was cleared, the broken bread collected, the sugar and butter safe under lock and key, she began to reconstruct the interview which she had had night before with Polly."," Když byl stůl uklizen, nalámaný chléb posbírán, cukr a máslo bezpečně uloženy pod zámek, začala se rozpomínat na rozhovor, který včera večer měla s Polly."
"felt","feel","Cítil","cítit","impf"," He felt his heart leap warmly in his throat as he heard in his excited imagination old Mr. Leonard calling out in his rasping voice :"," Cítil, jak mu srdce horce vyskakuje až do hrdla, když ve vzrušené představě uslyšel starého pana Leonarda volat skřípavým hlasem :"
"heard","hear","uslyšel","uslyšet","pf"," He felt his heart leap warmly in his throat as he heard in his excited imagination old Mr. Leonard calling out in his rasping voice :"," Cítil, jak mu srdce horce vyskakuje až do hrdla, když ve vzrušené představě uslyšel starého pana Leonarda volat skřípavým hlasem :"
"calling","call","volat","volat","impf"," He felt his heart leap warmly in his throat as he heard in his excited imagination old Mr. Leonard calling out in his rasping voice :"," Cítil, jak mu srdce horce vyskakuje až do hrdla, když ve vzrušené představě uslyšel starého pana Leonarda volat skřípavým hlasem :"
"listened","listen","naslouchal","naslouchat","impf"," He listened again : perfectly silent."," Znovu naslouchal : naprosto tichá."
"divided","divide","rozdělila","rozdělit","pf"," When the party had divided into three sections, each under its own leader and in its own garret, he had discontinued his attendances."," Když se strana rozdělila na tři části a každá část měla svého vůdce a schůzovala ve svém podkroví, přestal tam docházet."
"discontinued","discontinue","přestal","přestat","pf"," When the party had divided into three sections, each under its own leader and in its own garret, he had discontinued his attendances."," Když se strana rozdělila na tři části a každá část měla svého vůdce a schůzovala ve svém podkroví, přestal tam docházet."
"told","tell","Řekl","říci","pf"," No social revolution, he told her, would be likely to strike Dublin for some centuries."," Řekl jí, že ještě několik století patrně nezabouří Dublinem žádná sociální revoluce."
"said","say","řekla","říci","pf"," Soon they were all quite merry again, and Mrs. Donnely said Maria would enter a convent before the year was out because she had got the prayer book."," Všichni byli zase brzy docela veselí a paní Donnellyová řekla Marii, že vstoupí do kláštera, než se rok setká s rokem, protože sáhla na modlitební knížku."
"enter","enter","vstoupí","vstoupit","pf"," Soon they were all quite merry again, and Mrs. Donnely said Maria would enter a convent before the year was out because she had got the prayer book."," Všichni byli zase brzy docela veselí a paní Donnellyová řekla Marii, že vstoupí do kláštera, než se rok setká s rokem, protože sáhla na modlitební knížku."
"seen","see","nezažila","zažít","pf"," Maria had never seen Joe so nice to her as he was that night, so full of pleasant talk and reminiscences."," Marie nikdy nezažila, aby k ní Joe byl tak milý jako ten večer, aby tak příjemně hovořil a vzpomínal."
"said","say","Řekla","říci","pf"," She said they were all very good to her."," Řekla jim, že jsou k ní všichni moc hodní."
"went","go","začaly","začít","pf"," At last the children grew tired and sleepy and Joe asked Maria would she not sing some little song before she went, one of the old songs."," Nakonec se děti unavily a začaly být ospalé a Joe vyzval Marii, aby jim před odchodem zazpívala nějakou písničku, některou ze starých písní."
"asked","ask","vyzval","vyzvat","pf"," At last the children grew tired and sleepy and Joe asked Maria would she not sing some little song before she went, one of the old songs."," Nakonec se děti unavily a začaly být ospalé a Joe vyzval Marii, aby jim před odchodem zazpívala nějakou písničku, některou ze starých písní."
"sing","sing","zazpívala","zazpívat","pf"," At last the children grew tired and sleepy and Joe asked Maria would she not sing some little song before she went, one of the old songs."," Nakonec se děti unavily a začaly být ospalé a Joe vyzval Marii, aby jim před odchodem zazpívala nějakou písničku, některou ze starých písní."
"keep","keep","zachovat","zachovat","pf"," She had hard work to keep the house together and to see that the two young children who had been left to her charge went to school regularly and got their meals regularly."," Dalo jí hodně práce zachovat v domácnosti pořádek a postarat se, aby dvě malé děti, které byly svěřeny do její péče, chodily pravidelně do školy a dostávaly pravidelně jíst."
"left","leave","svěřeny","svěřit","pf"," She had hard work to keep the house together and to see that the two young children who had been left to her charge went to school regularly and got their meals regularly."," Dalo jí hodně práce zachovat v domácnosti pořádek a postarat se, aby dvě malé děti, které byly svěřeny do její péče, chodily pravidelně do školy a dostávaly pravidelně jíst."
"went","go","chodily","chodit","impf"," She had hard work to keep the house together and to see that the two young children who had been left to her charge went to school regularly and got their meals regularly."," Dalo jí hodně práce zachovat v domácnosti pořádek a postarat se, aby dvě malé děti, které byly svěřeny do její péče, chodily pravidelně do školy a dostávaly pravidelně jíst."
"leave","leave","opustit","opustit","pf"," It was hard work - a hard life - but now that she was about to leave it she did not find it a wholly undesirable life."," Byla to těžká práce - těžký život -, ale když nyní měla tento život opustit, nezdál se jí tak docela nežádoucí."
"sing","sing","zpívat","zpívat","impf"," It ’ s so hard on people to heave to sing to empty benches. ”"," Je to pro ně kruté, když musí zpívat prázdným židlím. """
"took","take","Přijal","přijmout","pf"," He took the remark as an invitation to talk."," Přijal poznámku jako výzvu k hovoru."
"surprised","surprise","Překvapilo","překvapit","pf"," He was surprised that she seemed so little awkward."," Překvapilo ho, jak mu skoro vůbec nepřipadá rozpačitá."
"tried","try","snažil","snažit","impf"," While they talked he tried to fix her permanently in his memory."," Za hovoru se snažil vtisknout si ji trvale do paměti."
"learned","learn","dověděl","dovědět","pf"," When he learned that the young girl beside her was her daughter he judged her to be a year or so younger than himself."," Když se dověděl, že mladé děvče vedle ní je její dcera, usoudil, že je asi o rok mladší než on."
"remained","remain","zůstal","zůstat","pf"," Her face, which must have been handsome, had remained intelligent."," Její obličej, kdysi jistě hezký, zůstal inteligentní."
"walked","walk","šel","jít","impf"," He emerged from under the feudal arch of the King ’ s Inns, a neat modest figure, and walked swiftly down Henrietta Street."," Vyšel zpod feudálního oblouku King ' s Inns jako úhledná, skromná postava a rychle šel po Henrietta Street."
