"want","want","Chci","chtít","impf"," "" I want him to take me seriously."," "" Chci, aby mě bral vážně."
"concluded","conclude","uzavřela","uzavřít","pf"," "" She intended for everyone, including Lawson and his rivals, to believe that you two killed each other and burned down the old park, taking me and an innocent bystander, Yolland, with us, "" Isabel concluded."," "" Měla v úmyslu zinscenovat vše tak, aby každý, včetně Lawsona a jeho rivalů, uvěřil, že jste jeden druhého zabili, podpálili starý areál a mě s nevinným Yollandem, který se tam náhodou připletl, vzali na onen svět s sebou, "" uzavřela Isabel."
"destroying","destroy","nezničila","zničit","pf"," "" Even if that plan did n't have the effect of destroying Law-son 's personal empire, it would certainly have created enormous problems for him, "" Vincent pointed out."," "" Kdyby jí plán vyšel, možná by Lawsonovi jeho impérium nezničila úplně, ale zaručeně by mu uštědřila tvrdou ránu, "" zdůraznil Vincent."
"guess","guess","hádat","hádat","impf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"goes","go","jde","jít","impf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"do","do","jde","jít","impf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"imagine","imagine","představit","představit","pf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"do","do","udělají","udělat","pf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"wanted","want","chtít","chtít","impf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"paid","pay","zaplatí","zaplatit","pf"," "" I could n't begin to guess how he locates them but as far as motivation goes, I imagine most of them would have been happy to do whatever he wanted if he paid them enough money. """," "" Těžko hádat, jak je vytipuje, ale pokud jde o motivaci, umím si představit, že všichni rádi udělají, cokoliv po nich bude chtít, pokud jim slušně zaplatí. """
"needed","need","potřebuje","potřebovat","impf"," A guy like Gibbs, who needed cash for dope, maybe."," "" Možná chlápek jako Gibbs, který potřebuje peníze na drogy."
"kidnapped","kidnap","unesl","unést","pf"," Not McLean, the demented fool who kidnapped his ex-wife and hauled her off to his compound in the mountains."," Například McLean, fanatik, který unesl svou manželku a věznil ji na odlehlém místě v horách."
"want","want","chtěla","chtít","impf"," "" Mad enough to want to try to exact some revenge? "" she asked softly."," "" Tak nepříčetná, že by se mu chtěla pomstít? "" nadhodila."
"understand","understand","nerozuměl","rozumět","impf"," At first Ellis seemed bemused by the question, as though he did not understand it."," Ellis se napřed zatvářil pobaveně, jako by otázce zcela nerozuměl."
"play","play","Hrajete","hrát","impf"," "" You play hardball, Isabel Wright. """," "" Hrajete tvrdě, slečno Wrightová. """
"taking","take","brala","brát","impf"," "" I 've been taking lessons from some experts for the past year, namely you and Lawson."," "" V posledním roce jsem brala hodiny od několika odborníků, jmenovitě od vás a pana Lawsona."
"told","tell","prozradilo","prozradit","pf"," Something in her eyes told him that she would have gone with him."," Něco v jejích očích mu prozradilo, že by s ním šla."
"gone","go","šla","jít","impf"," Something in her eyes told him that she would have gone with him."," Něco v jejích očích mu prozradilo, že by s ním šla."
"asked","ask","zeptal","zeptat","pf"," "" Did anyone at the Belvedere Center for Sleep Research ever figure out just what you and the old man were doing? "" he asked after the waiter had delivered an appetizer of chilled shellfish."," "" Myslíte, že někomu z ústavu někdy došlo, čím se vlastně vy a starý pán zabýváte? "" zeptal se, když jim číšník přinesl předkrm."
"said","say","říkala","říkat","impf"," I believe she said she was with a credit card company. """," Pokud se dobře pamatuju, říkala, že je z banky a volá kvůli kreditní kartě. """
"convince","convince","přesvědčit","přesvědčit","pf"," If Isabel Wright had financial problems, that would make it all the easier to convince her to return."," Jestliže má Isabel Wrightová finanční problémy, bude ještě snazší ji přesvědčit."
"go","go","jít","jít","impf"," Got so the kid was terrified to even go into his bedroom."," Nakonec byl tak vystresovaný, že odmítal jít do postele."
"Tried","try","Snažil","snažit","impf"," Tried to stay up all night just so he would n't fall asleep."," Snažil se zůstat celou noc vzhůru."
"stay","stay","zůstat","zůstat","pf"," Tried to stay up all night just so he would n't fall asleep."," Snažil se zůstat celou noc vzhůru."
"look","look","hledat","hledat","impf"," There were patterns, of course. Hell, the patterns are always there if you know where to look for them."," Přirozeně postupoval podle podobných schémat, jenže stereotypy najdeš všude, pokud víš, kde a jak je hledat."
"managed","manage","podařilo","podařit","pf"," But he managed to keep them concealed for months. """," Každopádně se mu podařilo úspěšně je maskovat celé měsíce. """
"dying","die","zemřel","zemřít","pf"," "" It ended with me getting shot up and Scargill supposedly dying as the result of an explosion. """," "" Já jsem při něm byl postřelen a Scargill údajně zemřel při explozi. """
"whispered","whisper","zašeptala","zašeptat","pf"," So that 's what happened to you, "" Isabel whispered tightly."," "" Tak tohle se ti stalo, "" zašeptala Isabel stísněně."
"bet","bet","Vsadím","vsadit","pf"," "" I 'll bet there 's a rule against fraternizing with the seminar attendees. """," "" Vsadím se, že v interních předpisech je bod, který zakazuje důvěrné styky s posluchači. """
"said","say","řekla","říci","pf"," "" Actually, I would have said he 's your type."," "" Vlastně bych řekla, že je to tvůj typ."
"reached","reach","došel","dojít","pf"," When he reached her he heaved his bulk up onto her lap, hunkered down and closed his eyes."," Když došel k Isabel, vyhoupl své těžké tělo nahoru, uvelebil se jí v klíně a zavřel oči."
"closed","close","zavřel","zavřít","pf"," When he reached her he heaved his bulk up onto her lap, hunkered down and closed his eyes."," Když došel k Isabel, vyhoupl své těžké tělo nahoru, uvelebil se jí v klíně a zavřel oči."
"thought","think","přemýšlela","přemýšlet","impf"," When she thought about getting a pet for company, she usually thought in terms of a dog."," Kdykoliv přemýšlela o tom, že by si pořídila nějakého domácího mazlíčka, váhala mezi různými plemeny psů."
"thought","think","přemýšlela","přemýšlet","impf"," When she thought about getting a pet for company, she usually thought in terms of a dog."," Kdykoliv přemýšlela o tom, že by si pořídila nějakého domácího mazlíčka, váhala mezi různými plemeny psů."
"lies","lie","lže","lhát","impf"," "" I do n't know "" he lies."," "" Nevím, "" lže."
"think","think","Myslíš","myslet","impf"," You think that I will leave you. """," Myslíš si, že od tebe odejdu. """
"leave","leave","odejdu","odejít","pf"," You think that I will leave you. """," Myslíš si, že od tebe odejdu. """
"leaves","leave","odcházejí","odcházet","impf"," "" Everyone leaves. """," "" Všichni odcházejí. """
"touching","touch","dotýkat","dotýkat","impf"," "" Will you let that stop you from touching me? """," "" Přece nedopustíš, aby ti strach zabránil se mě dotýkat. """
"demand","demand","požadovat","požadovat","impf"," She will demand more than he can risk giving her."," Bude po něm požadovat víc, než si může dovolit jí dát."
"giving","give","dát","dát","pf"," She will demand more than he can risk giving her."," Bude po něm požadovat víc, než si může dovolit jí dát."
"want","want","chtít","chtít","impf"," She will want to see him, really see him."," Bude ho chtít vidět."
"see","see","vidět","vidět","impf"," She will want to see him, really see him."," Bude ho chtít vidět."
"see","see","vidět","vidět","impf"," She will want to see him, really see him."," Bude ho chtít vidět."
"want","want","chtít","chtít","impf"," She will want to get very close and he cannot allow that."," Bude se k němu chtít dostat co nejblíž a on nemůže tolik riskovat."
"get","get","dostat","dostat","pf"," She will want to get very close and he cannot allow that."," Bude se k němu chtít dostat co nejblíž a on nemůže tolik riskovat."
"realized","realize","Postřehla","postřehnout","pf"," She realized he was somewhat agitated and raised her hand to stroke him reassuringly."," Postřehla, že je rozčilený, a zvedla ruku, aby ho pohladila."
"raised","raise","zvedla","zvednout","pf"," She realized he was somewhat agitated and raised her hand to stroke him reassuringly."," Postřehla, že je rozčilený, a zvedla ruku, aby ho pohladila."
"stroke","stroke","pohladila","pohladit","pf"," She realized he was somewhat agitated and raised her hand to stroke him reassuringly."," Postřehla, že je rozčilený, a zvedla ruku, aby ho pohladila."
"recognized","recognize","Poznala","poznat","pf"," She recognized the sound as the alarm bell she had heard in the dream."," Poznala zvuk, který ve snu slyšela jako vyzvánění na poplach."
"heard","hear","slyšela","slyšet","impf"," She recognized the sound as the alarm bell she had heard in the dream."," Poznala zvuk, který ve snu slyšela jako vyzvánění na poplach."
"Swallowing","swallow","polkla","polknout","pf"," Swallowing hard, she reached past Sphinx to grab the receiver."," Namáhavě polkla a natáhla se přes Sphinxe."
"shoved","shove","vrazila","vrazit","pf"," Dealing with the male of the species sometimes required an astounding degree of patience, she thought. She more or less shoved the second cup of coffee into Ellis 's hand."," Při jednání s příslušníky mužského pohlaví je občas zapotřebí přímo nadlidské trpělivosti, připomněla si v duchu a takřka násilím vrazila druhý šálek do ruky Ellisovi."
"tell","tell","řekla","říci","pf"," "" What did Katherine tell you about her lover? "" Ellis asked."," "" Co vám Katherine řekla o svém příteli? "" ozval se náhle Ellis."
"said","say","odpověděl","odpovědět","pf"," "" His name was Vincent Scargill, "" Dave said slowly."," "" Jmenoval se Vincent Scargill, "" odpověděl Dave neochotně."
"nodded","nod","přikývl","přikývnout","pf"," Ellis nodded."," Ellis přikývl."
"played","play","hrála","hrát","impf"," "" Katherine played one of those big, online fantasy world games, the kind that thousands of people can play at any given time. They call them massively multi-player games. """," "" Katherine hrála na internetu fantasy hru, do jaké se můžou současně zapojit tisíce osob. """
"play","play","hrála","hrát","impf"," "" Katherine played one of those big, online fantasy world games, the kind that thousands of people can play at any given time. They call them massively multi-player games. """," "" Katherine hrála na internetu fantasy hru, do jaké se můžou současně zapojit tisíce osob. """
"Go","go","Pokračujte","pokračovat","impf"," "" Go on, "" Ellis said."," "" Pokračujte, "" pobízel ho Ellis."
"compete","compete","Soutěžili","soutěžit","impf"," They compete to rule the urban zones."," Soutěžili o vládu v jednotlivých čtvrtích."
"asked","ask","zeptala","zeptat","pf"," "" An avatar is a computer-generated character in the game? "" Isabel asked."," "" Avatar je zosobnění hráče v kybersvětě? "" zeptala se Isabel."
"looked","look","Pohlédl","pohlédnout","pf"," He looked at Ellis."," Pohlédl na Ellise."
"said","say","řekl","říci","pf"," "" As you just said, Cutler, it 's a small world when it comes to extreme dreamers. """," "" Jak jste řekl, svět oneironautů, především pětek, je velice malý. """
"agreed","agree","připustila","připustit","pf"," "" Makes sense, "" she agreed."," "" To zní logicky, "" připustila."
"remind","remind","připomenout","připomenout","pf"," He had to remind himself that he was a jaded old pro with a dangerous obsession about a dead guy."," Musel si připomenout, že je starý profík s nebezpečnou obsesí týkající se jednoho mrtvého, který možná mrtvý nebyl."
"come","come","přijít","přijít","pf"," Why do n't you come to my place for dinner?"," Nechceš ke mně přijít na večeři?"
"planned","plan","plánovala","plánovat","impf"," But the children she 'd planned to have existed only in her dreams."," Jenže děti, které si plánovala, existovaly jenom v jejích snech."
"existed","exist","existovaly","existovat","impf"," But the children she 'd planned to have existed only in her dreams."," Jenže děti, které si plánovala, existovaly jenom v jejích snech."
"ran","run","utíkala","utíkat","impf"," Isabel ran for the door, aware that Ellis was watching her from his position at the counter."," Isabel utíkala ke dveřím a cítila, že ji Ellis pozoruje ze svého místa u jídelního pultu."
"watching","watch","pozoruje","pozorovat","impf"," Isabel ran for the door, aware that Ellis was watching her from his position at the counter."," Isabel utíkala ke dveřím a cítila, že ji Ellis pozoruje ze svého místa u jídelního pultu."
"dress","dress","obléknout","obléknout","pf"," There had barely been time to shower and dress."," Taktak se stihli osprchovat a obléknout."
"go","go","jít","jít","impf"," "" Scargill 's way of letting you know that he might go after me if you do n't back off? """," "" Scargill ti tak naznačoval, že pokud nepřestaneš, mohl by jít po mně? """
"do","do","jít","jít","impf"," "" Scargill 's way of letting you know that he might go after me if you do n't back off? """," "" Scargill ti tak naznačoval, že pokud nepřestaneš, mohl by jít po mně? """
"kill","kill","nezabil","zabít","pf"," "" Why not just kill me?"," "" Tak proč mě prostě nezabil?"
"need","need","Nepotřebuju","potřebovat","impf"," "" I do n't need that kind of publicity."," "" Nepotřebuju takový druh publicity."
"Drive","drive","Jeď","jet","impf"," "" Drive carefully. """," "" Jeď opatrně. """
"said","say","slíbil","slíbit","pf"," "" I 'll do that, "" he said."," "" Pojedu, "" slíbil."
"Lock","lock","zamkni","zamknout","pf"," "" Lock your door. """," "" Dobře se zamkni. """
"obeyed","obey","Poslechla","poslechnout","pf"," She obeyed without protest."," Poslechla bez protestu."
"waited","wait","Počkal","počkat","pf"," He waited until he heard the sound of the dead bolt sliding home before he walked to the Maserati and got behind the wheel."," Počkal, dokud neuslyšel zapadnout zámek, a teprve potom došel k maserati a vklouzl za volant."
"heard","hear","neuslyšel","uslyšet","pf"," He waited until he heard the sound of the dead bolt sliding home before he walked to the Maserati and got behind the wheel."," Počkal, dokud neuslyšel zapadnout zámek, a teprve potom došel k maserati a vklouzl za volant."
"changed","change","změnilo","změnit","pf"," A lot of things had changed in the past three decades."," Hodně se toho za těch třicet let změnilo."
"believed","believe","věřil","věřit","impf"," His youthful zeal had taken on a cynical edge, although he still believed passionately in the importance of his work."," Cynismus obrousil hrany jeho mladistvého zápalu, i když nadále vášnivě věřil v důležitost toho, co dělá."
"taken","take","dělá","dělat","impf"," His youthful zeal had taken on a cynical edge, although he still believed passionately in the importance of his work."," Cynismus obrousil hrany jeho mladistvého zápalu, i když nadále vášnivě věřil v důležitost toho, co dělá."
"did","do","dělal","dělat","impf"," "" What did he do with her? """," "" Co s ní dělal? """
"do","do","dělal","dělat","impf"," "" What did he do with her? """," "" Co s ní dělal? """
"works","work","pracuje","pracovat","impf"," I heard about the case from a friend of mine who works at Mapstone Investigations."," O případu jsem se doslechl od kamaráda, který pracuje u Beth."
"decided","decide","rozhodl","rozhodnout","pf"," "" You decided to look into it yourself? """," "" A rozhodl ses podívat se na něj sám? """
"look","look","podívat","podívat","pf"," "" You decided to look into it yourself? """," "" A rozhodl ses podívat se na něj sám? """
"hired","hire","zaměstnal","zaměstnat","pf"," He hired me to assist him in his research. """," Mě zaměstnal, abych mu při bádání pomáhala. """
"assist","assist","pomáhala","pomáhat","impf"," He hired me to assist him in his research. """," Mě zaměstnal, abych mu při bádání pomáhala. """
"looking","look","hleděl","hledět","impf"," He turned toward her and then stopped and just stood there, looking at her as if she were n't quite real."," Došel k ní, zastavil se a hleděl na ni, jako by byla pohádkovou bytostí a ne skutečnou ženou."
"realized","realize","Uvědomila","uvědomit","pf"," She realized that she was lying in a splash of moonlight."," Uvědomila si, že ji zalévá měsíční světlo."
"smiled","smile","usmála","usmát","pf"," She could not speak so she smiled tremulously and raised her arms to welcome him into her bed."," Nevypravila ze sebe ani hlásku, pouze se rozechvěle usmála a vztáhla k němu paže."
"came","come","Šla","jít","impf"," Her hips came up off the bed in response."," Šla mu vstříc a pozvedla pánev."
"cry","cry","nevykřikla","vykřiknout","pf"," When her release struck she was so overwhelmed and so undone she could not even cry out."," Byla tak uvolněná a zároveň vzrušená, že ani nevykřikla."
"murdered","murder","zavraždil","zavraždit","pf"," Then he murdered her. """," A potom ji zavraždil. """
"thought","think","pomyslel","pomyslet","pf"," This was bad, he thought."," To je zlé, pomyslel si."
"said","say","řekl","říci","pf"," "" I said, we 'll discuss it later. """," "" Jak jsem řekl, probereme to jindy. """
"sat","sit","seděla","sedět","impf"," She sat, trapped in a tangled skein of remorse and anger, until she heard the front door close behind him."," Leila seděla u stolu, lapená do sítě ze zlosti i výčitek svědomí, dokud za ním nebouchly dveře."
"loved","love","miluje","milovat","impf"," She loved Farrell. Until these past few weeks, she had believed that he loved her."," Farrella miluje a ještě před několika týdny věřila, že i on miluje ji."
"loved","love","miluje","milovat","impf"," She loved Farrell. Until these past few weeks, she had believed that he loved her."," Farrella miluje a ještě před několika týdny věřila, že i on miluje ji."
"believed","believe","věřila","věřit","impf"," She loved Farrell. Until these past few weeks, she had believed that he loved her."," Farrella miluje a ještě před několika týdny věřila, že i on miluje ji."
"loved","love","miluje","milovat","impf"," She loved Farrell. Until these past few weeks, she had believed that he loved her."," Farrella miluje a ještě před několika týdny věřila, že i on miluje ji."
"loved","love","miluje","milovat","impf"," She loved Farrell. Until these past few weeks, she had believed that he loved her."," Farrella miluje a ještě před několika týdny věřila, že i on miluje ji."
"return","return","vrátíš","vrátit","pf"," By the way, did I tell you that Belvedere said that in addition to raising your salary, he 'll let you have a full-time assistant if you return immediately? """," Už jsem se zmínil o tom, že jestli se vrátíš, hodlá ti Belvedere kromě zvýšení platu přidělit osobní asistentku? """
"decided","decide","rozhodla","rozhodnout","pf"," "" But I 've decided that I 'd rather be my own boss. """," "" Ale už jsem se rozhodla, že chci být vlastní paní. """
"felt","feel","Cítila","cítit","impf"," She felt herself start to topple to the side."," Cítila, jak přepadává na stranu."
"Relieved","relieve","zbavil","zbavit","pf"," Relieved of her burden, she grabbed the back of her desk chair and managed to steady herself."," Jakmile ji zbavil břemene, chňapla po opěradlu židle a přidržela se ho."
"left","leave","odcházeli","odcházet","impf"," Until a few months ago, we both left the office at a reasonable hour."," Ještě před několika měsíci jsme společně v rozumnou dobu odcházeli z kanceláře."
"say","say","říct","říci","pf"," "" I do n't know what to say."," "" Nevím, co říct."
"thought","think","myslela","myslet","impf"," I always thought you and Farrell had the perfect marriage. """," Vždycky jsem si myslela, že vaše manželství je dokonalé. """
"turned","turn","odvrátila","odvrátit","pf"," Leila turned away."," Leila se odvrátila."
"left","leave","odcházela","odcházet","impf"," I checked that padlock when I left."," Když jsem odcházela, určitě jsem zkontrolovala, že jsem na roletu zámek dala."
"checked","check","zkontrolovala","zkontrolovat","pf"," I checked that padlock when I left."," Když jsem odcházela, určitě jsem zkontrolovala, že jsem na roletu zámek dala."
"Keep","keep","Hlídejte","hlídat","impf"," Keep an eye on that unit until I get there, understand? """," Hlídejte u mé kóje, dokud nedorazím. """
"get","get","nedorazím","dorazit","pf"," Keep an eye on that unit until I get there, understand? """," Hlídejte u mé kóje, dokud nedorazím. """
"said","say","řekl","říci","pf"," "" Sure, but like I said, I do n't think there 's anything missing."," "" Spolehněte se, ale jak jsem řekl, nezdá se mi, že by se něco ztratilo."
"think","think","nezdá","zdát","impf"," "" Sure, but like I said, I do n't think there 's anything missing."," "" Spolehněte se, ale jak jsem řekl, nezdá se mi, že by se něco ztratilo."
"forgot","forget","zapomněla","zapomenout","pf"," Probably you just forgot to lock up. """," Pravděpodobně jste jenom zapomněla zamknout. """
"lock","lock","zamknout","zamknout","pf"," Probably you just forgot to lock up. """," Pravděpodobně jste jenom zapomněla zamknout. """
"steal","steal","neukradl","ukrást","pf"," "" I did n't steal anything, if that 's what you 're trying to say. """," "" Nic jsem neukradl, pokud se to pokoušíte naznačit. """
"trying","try","pokoušíte","pokoušet","impf"," "" I did n't steal anything, if that 's what you 're trying to say. """," "" Nic jsem neukradl, pokud se to pokoušíte naznačit. """
"accusing","accuse","Neobviňuju","obviňovat","impf"," I 'm not accusing you of stealing company data."," Neobviňuju vás, že jste odcizil data ústavu."
"stealing","steal","odcizil","odcizit","pf"," I 'm not accusing you of stealing company data."," Neobviňuju vás, že jste odcizil data ústavu."
"want","want","chci","chtít","impf"," I just want to know what you found and why you came here to talk to Isabel Wright."," Jenom chci vědět, co jste našel a proč jste jel za Isabel."
"found","find","našel","najít","pf"," I just want to know what you found and why you came here to talk to Isabel Wright."," Jenom chci vědět, co jste našel a proč jste jel za Isabel."
"does","do","dělal","dělat","impf"," There must be some connection. Otherwise it does n't make sense for you to go out of your way to stop off in Roxanna Beach."," Nějaká souvislost musí existovat, proč jinak byste si dělal takovou zajížďku?"
"make","make","dělal","dělat","impf"," There must be some connection. Otherwise it does n't make sense for you to go out of your way to stop off in Roxanna Beach."," Nějaká souvislost musí existovat, proč jinak byste si dělal takovou zajížďku?"
"go","go","dělal","dělat","impf"," There must be some connection. Otherwise it does n't make sense for you to go out of your way to stop off in Roxanna Beach."," Nějaká souvislost musí existovat, proč jinak byste si dělal takovou zajížďku?"
"funds","fund","financuje","financovat","impf"," "" He funds sleep research projects at various places around the country."," "" Na různých místech financuje výzkum spánku."
"think","think","domnívají","domnívat","impf"," The researchers and the subjects all think he 's doing neuroimaging studies."," Badatelé i pokusné osoby se domnívají, že pracuje na neurologických studiích."
"looking","look","hledá","hledat","impf"," And he is, in his own devious fashion. But what he 's really looking for in the data are the brain wave patterns that indicate an ability to go into a Level Five dream. """," Nepřímo tomu tak opravdu je, ale ve skutečnosti hledá mezi zaznamenanými mozkovými vlnami takové, které by prozrazovaly schopnosti lucidního snění především na pátém stupni. """
"discovered","discover","Našel","najít","pf"," "" Has he discovered a lot of Fives? """," "" Našel nás už hodně? """
"does","do","udělá","udělat","pf"," "" What does he do when he finds one? """," "" Co udělá, když někoho objeví? """
"do","do","udělá","udělat","pf"," "" What does he do when he finds one? """," "" Co udělá, když někoho objeví? """
"finds","find","objeví","objevit","pf"," "" What does he do when he finds one? """," "" Co udělá, když někoho objeví? """
"ignoring","ignore","ignoruje","ignorovat","impf"," She 's attracted to him. That means she may be ignoring the warning signs."," Je do něho poblázněná, takže možná ignoruje varovné signály."
"think","think","myslíš","myslet","impf"," Besides, if Cutler is as smart as you think he is, he could very well be deceiving her. """," A jestli je Cutler tak inteligentní, jak si o něm myslíš, pak pro něho bude snadné ji oklamat. """
"seen","see","pozoroval","pozorovat","impf"," "" Because from what I 've seen of Ellis Cutler, there 's not a damn thing you can do to keep him away from Isabel. """," "" Protože jak jsem Cutlera pozoroval, i kdybys dělala cokoliv, v bezpečné vzdálenosti od Isabel ho stejně neudržíš. """
"do","do","dělala","dělat","impf"," "" Because from what I 've seen of Ellis Cutler, there 's not a damn thing you can do to keep him away from Isabel. """," "" Protože jak jsem Cutlera pozoroval, i kdybys dělala cokoliv, v bezpečné vzdálenosti od Isabel ho stejně neudržíš. """
"keep","keep","neudržíš","udržet","pf"," "" Because from what I 've seen of Ellis Cutler, there 's not a damn thing you can do to keep him away from Isabel. """," "" Protože jak jsem Cutlera pozoroval, i kdybys dělala cokoliv, v bezpečné vzdálenosti od Isabel ho stejně neudržíš. """
"went","go","šla","jít","impf"," He reached out and caught her wrist when she went past him."," Když šla kolem něho, uchopil ji za zápěstí."
"caught","catch","uchopil","uchopit","pf"," He reached out and caught her wrist when she went past him."," Když šla kolem něho, uchopil ji za zápěstí."
"experiencing","experience","poznal","poznat","pf"," Breakfast with a woman was not the only novelty he was experiencing with Isabel, he thought."," Snídat s milenkou není jediná nová zkušenost, kterou jsem poznal až vedle Isabel, napadlo ho."
"mean","mean","Myslí","myslet","impf"," "" They mean well, but I 've had about all the lectures on making poor financial decisions that I can take for one day. """," "" Myslí to dobře, ale jejich kázání o chybných finančních rozhodnutích mám za jeden den víc než dost. """
"needed","need","Potřebovali","potřebovat","impf"," They needed to blow off their shock and concern."," Potřebovali nějak odventilovat šok a starosti."
"impressed","impress","zapůsobil","zapůsobit","pf"," She was impressed."," Viditelně na ni svým tolerantním přístupem zapůsobil."
"alter","alter","změnit","změnit","pf"," Nothing could ever alter that."," Jeho lásku k ní nemohlo nic změnit."
"wore","wear","měla","mít","impf"," Her hair was cinched back in a cute ponytail and she wore a pair of jeans that fit her so tightly he wondered if she 'd used a shrink-wrap machine to put them on that morning."," Vlasy měla sepnuté na temeni do roztomilého ohonu a džíny ji obepínaly jako smršťovací fólie, až ho napadlo, jestli ráno nepoužívá něco jako nazouvák, aby se do nich nasoukala."
"used","use","nepoužívá","používat","impf"," Her hair was cinched back in a cute ponytail and she wore a pair of jeans that fit her so tightly he wondered if she 'd used a shrink-wrap machine to put them on that morning."," Vlasy měla sepnuté na temeni do roztomilého ohonu a džíny ji obepínaly jako smršťovací fólie, až ho napadlo, jestli ráno nepoužívá něco jako nazouvák, aby se do nich nasoukala."
"spun","spin","otočil","otočit","pf"," He spun around and then had to grab hold of the fender of a pickup truck because he was a little unsteady on his feet."," Prudce se otočil a musel se opřít o blatník zaparkované dodávky, protože nestál úplně pevně na nohou."
"sent","send","poslalo","poslat","pf"," His first panicked thought was that the casino had sent collectors after him."," V panice, která se ho zmocnila, ho napřed napadlo, že na něho kasino poslalo vymahače."
"doing","do","děláte","dělat","impf"," "" What are you doing here? """," "" Co tady děláte? """
"waited","wait","čekali","čekat","impf"," The official story had been put together by Ellis and Lawson via a phone call while they all waited for the emergency vehicles to respond to the scene at the amusement park. It was simple and reasonably straightforward :"," Oficiální verze případu, na níž se Ellis s Lawsonem shodli po telefonu, když všichni čekali v lunaparku na příjezd policie, byla prostá a působila věrohodně :"
"killing","kill","zabila","zabít","pf"," She was also suspected of killing Katherine Ralston, presumably because Katherine had stumbled onto the scheme."," Existuje také důvodné podezření, že zabila Katherinu Ralstonovou, která pravděpodobně její trestnou činnost odhalila."
"watched","watch","sledoval","sledovat","impf"," Ellis lounged on one of the kitchen counter chairs and watched the scene taking place in the living room."," Ellis z výšky stoličky u kuchyňského pultu sledoval výjev, který se odehrával v obývacím pokoji."
"sat","sit","seděla","sedět","impf"," Leila, Farrell and Tamsyn formed a tight group around Isabel, who sat on the sofa with Sphinx huddled in her lap."," Leila, Farrell a Tamsyn se semkli kolem Isabel, která seděla na pohovce se Sphinxem na klíně."
"created","create","působil","působit","impf"," The sudden pressure created by the heavy, rigid length of him caused her body to soar along the delicate border between exquisite pleasure and exquisite pain."," Vnikal stále hlouběji a působil jí rozkoš přecházející do slastné bolesti."
"caused","cause","působil","působit","impf"," The sudden pressure created by the heavy, rigid length of him caused her body to soar along the delicate border between exquisite pleasure and exquisite pain."," Vnikal stále hlouběji a působil jí rozkoš přecházející do slastné bolesti."
"stopped","stop","Zarazil","zarazit","pf"," He stopped at once, halfway inside her."," Zarazil se."
"raised","raise","pozvedl","pozvednout","pf"," When he raised his head to look down at her she could see his face etched in the moonlight."," Když pozvedl hlavu a pohlédl na ni, dopadlo mu na tvář měsíční světlo a zdůraznilo jeho rysy."
"look","look","pohlédl","pohlédnout","pf"," When he raised his head to look down at her she could see his face etched in the moonlight."," Když pozvedl hlavu a pohlédl na ni, dopadlo mu na tvář měsíční světlo a zdůraznilo jeho rysy."
"asked","ask","zeptal","zeptat","pf"," "" Are you okay? "" he asked hoarsely."," "" Bolí tě to? "" zeptal se zadýchaně."
"runs","run","pracovat","pracovat","impf"," "" I know I 'm not exactly a poster boy for Frey-Salter at the moment, but the truth is, I really liked the work and there were n't many rules and regs because Lawson pretty much runs the place his way. """," "" Já vím, že momentálně nejsem právě nejlepší verbíř, ale pravda je, že mě bavilo tam pracovat a s pravidly a předpisy to není tak hrozné, protože Lawson řídí agenturu po svém. """
"runs","run","řídí","řídit","impf"," "" I know I 'm not exactly a poster boy for Frey-Salter at the moment, but the truth is, I really liked the work and there were n't many rules and regs because Lawson pretty much runs the place his way. """," "" Já vím, že momentálně nejsem právě nejlepší verbíř, ale pravda je, že mě bavilo tam pracovat a s pravidly a předpisy to není tak hrozné, protože Lawson řídí agenturu po svém. """
