"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"said","say","nemluvili","mluvit","impf"," They looked very grim but they said very little."," Tvářili se náramně ponuře, ale skoro nemluvili."
"asked","ask","zeptal","zeptat","pf"," When I asked how they had got away, they told me to hold my tongue, and said that one day in the proper time I should know."," Když jsem se jich zeptal, jak se dostali ven, řekli mi, abych držel jazyk za zuby, že se to jednou v patřičný čas dovím."
"got","get","dostali","dostat","pf"," When I asked how they had got away, they told me to hold my tongue, and said that one day in the proper time I should know."," Když jsem se jich zeptal, jak se dostali ven, řekli mi, abych držel jazyk za zuby, že se to jednou v patřičný čas dovím."
"told","tell","řekli","říci","pf"," When I asked how they had got away, they told me to hold my tongue, and said that one day in the proper time I should know."," Když jsem se jich zeptal, jak se dostali ven, řekli mi, abych držel jazyk za zuby, že se to jednou v patřičný čas dovím."
"said","say","řekli","říci","pf"," When I asked how they had got away, they told me to hold my tongue, and said that one day in the proper time I should know."," Když jsem se jich zeptal, jak se dostali ven, řekli mi, abych držel jazyk za zuby, že se to jednou v patřičný čas dovím."
"hold","hold","držel","držet","impf"," When I asked how they had got away, they told me to hold my tongue, and said that one day in the proper time I should know."," Když jsem se jich zeptal, jak se dostali ven, řekli mi, abych držel jazyk za zuby, že se to jednou v patřičný čas dovím."
"left","leave","nechal","nechat","pf"," "" You 've left the burglar behind again! "" said Nori to Dori looking down."," "" Zase jsi nechal toho lupiče na holičkách! "" vyčetl Nori Dorimu, když se podíval dolů."
"looking","look","podíval","podívat","pf"," "" You 've left the burglar behind again! "" said Nori to Dori looking down."," "" Zase jsi nechal toho lupiče na holičkách! "" vyčetl Nori Dorimu, když se podíval dolů."
"think","think","myslíš","myslet","impf"," What do you think I am?"," "" Co myslíš, že jsem?"
"said","say","prohlásil","prohlásit","pf"," "" Dawn take you all, and be stone to you! "" said a voice that sounded like William 's."," "" Až vás tady stihne den, změníte se v kámen! "" prohlásil nějaký hlas, který zněl jako Vildův."
"sounded","sound","zněl","znít","impf"," "" Dawn take you all, and be stone to you! "" said a voice that sounded like William 's."," "" Až vás tady stihne den, změníte se v kámen! "" prohlásil nějaký hlas, který zněl jako Vildův."
"got","get","dostali","dostat","pf"," By that time they felt like breakfast, and being very hungry they did not turn their noses up at what they had got from the trolls ' larder."," Zatím dostali chuť na snídani, a protože měli pořádný hlad, neohrnovali nos nad tím, co získali ze zlobří spižírny."
"got","get","získali","získat","pf"," By that time they felt like breakfast, and being very hungry they did not turn their noses up at what they had got from the trolls ' larder."," Zatím dostali chuť na snídani, a protože měli pořádný hlad, neohrnovali nos nad tím, co získali ze zlobří spižírny."
"sit","sit","posaďte","posadit","pf"," If you have a pipe about you, sit down and have a fill of mine!"," Jestli máte fajfku s sebou, posaďte se a nacpěte si ode mne!"
"sat","sit","sedl","sednout","pf"," Then Bilbo sat down on a seat by his door, crossed his legs, and blew out a beautiful grey ring of smoke that sailed up into the air without breaking and floated away over The Hill."," Nato si Bilbo sedl na lavičku vedle dveří, dal si nohu přes nohu a vyfoukl krásný kroužek šedivého dýmu, který se neporušený vznesl do vzduchu a odletěl přes Kopec."
"understand","understand","chápu","chápat","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"talking","talk","mluvíte","mluvit","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"think","think","myslím","myslet","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"believing","believe","myslím","myslet","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"think","think","myslím","myslet","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"think","think","považoval","považovat","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"think","think","považoval","považovat","impf"," I do n't pretend to understand what you are talking about, or your reference to burglars, but I think I am right in believing "" ( this is what he called being on his dignity ) "" that you think I am no good."," Netvrdím, že chápu, o čem mluvíte, ani vaši zmínku o lupičích, ale myslím, že mě podle všeho "" ( to považoval za projev své důstojnosti ) "" pokládáte za budižkničemu."
"saw","see","uviděl","uvidět","pf"," As soon as I saw your funny faces on the door-step, I had my doubts."," Začal jsem o vás pochybovat, hned jak jsem na prahu uviděl ty vaše komické obličeje."
"sprang","spring","přeskočil","přeskočit","pf"," Bombur had only one foot on the land when the hart bore down on him, and sprang over him."," Když se na Bombura hnal jelen a přeskočil ho, trpaslík stál na břehu jenom jednou nohou."
"slipping","slip","sklouzly","sklouznout","pf"," He had stumbled, thrusting the boat away from the bank, and then toppled back into the dark water, his hands slipping off the slimy roots at the edge, while the boat span slowly off and disappeared."," Jak zavrávoral, odstrčil loďku od břehu, plácl sebou do černé vody, ruce mu sklouzly po slizkých kořenech na pokraji proudu, zatímco loďka se pomalu otočila a zmizela."
"disappeared","disappear","zmizela","zmizet","pf"," He had stumbled, thrusting the boat away from the bank, and then toppled back into the dark water, his hands slipping off the slimy roots at the edge, while the boat span slowly off and disappeared."," Jak zavrávoral, odstrčil loďku od břehu, plácl sebou do černé vody, ruce mu sklouzly po slizkých kořenech na pokraji proudu, zatímco loďka se pomalu otočila a zmizela."
"see","see","zahlédli","zahlédnout","pf"," They could still see his hood above the water when they ran to the bank."," Ještě že zahlédli Bomburovu kapuci nad vodou, když doběhli na břeh."
"brought","bring","přivedl","přivést","pf"," "" I brought him, and I do n't bring things that are of no use."," "" Já jsem ho přivedl a neberu s sebou nikoho, kdo není k žádnému užitku."
"bring","bring","přivedl","přivést","pf"," "" I brought him, and I do n't bring things that are of no use."," "" Já jsem ho přivedl a neberu s sebou nikoho, kdo není k žádnému užitku."
"do","do","neberu","brát","impf"," "" I brought him, and I do n't bring things that are of no use."," "" Já jsem ho přivedl a neberu s sebou nikoho, kdo není k žádnému užitku."
"help","help","pomůžete","pomoci","pf"," Either you help me to look for him, or I go and leave you here to get out of the mess as best you can yourselves."," Buďto mi pomůžete hledat ho, nebo půjdu a nechám vás tady, abyste se dostali z kaše, jak sami nejlíp dokážete."
"look","look","hledat","hledat","impf"," Either you help me to look for him, or I go and leave you here to get out of the mess as best you can yourselves."," Buďto mi pomůžete hledat ho, nebo půjdu a nechám vás tady, abyste se dostali z kaše, jak sami nejlíp dokážete."
"go","go","půjdu","jít","impf"," Either you help me to look for him, or I go and leave you here to get out of the mess as best you can yourselves."," Buďto mi pomůžete hledat ho, nebo půjdu a nechám vás tady, abyste se dostali z kaše, jak sami nejlíp dokážete."
"leave","leave","nechám","nechat","pf"," Either you help me to look for him, or I go and leave you here to get out of the mess as best you can yourselves."," Buďto mi pomůžete hledat ho, nebo půjdu a nechám vás tady, abyste se dostali z kaše, jak sami nejlíp dokážete."
"get","get","dostali","dostat","pf"," Either you help me to look for him, or I go and leave you here to get out of the mess as best you can yourselves."," Buďto mi pomůžete hledat ho, nebo půjdu a nechám vás tady, abyste se dostali z kaše, jak sami nejlíp dokážete."
"find","find","najít","najít","pf"," If we can only find him again, you will thank me before all is over."," Jestli se nám ho podaří najít, ještě mi poděkujete, než tohle všechno skončí."
"thank","thank","poděkujete","poděkovat","pf"," If we can only find him again, you will thank me before all is over."," Jestli se nám ho podaří najít, ještě mi poděkujete, než tohle všechno skončí."
"drop","drop","upustil","upustit","pf"," Whatever did you want to go and drop him for, Dori? """," Proč jste ho vlastně upustil a nechal ho ležet, Dori? """
"drop","drop","nechal","nechat","pf"," Whatever did you want to go and drop him for, Dori? """," Proč jste ho vlastně upustil a nechal ho ležet, Dori? """
"give","give","Dal","dát","pf"," I would give a good deal for the feel of grass at my toes. """," Dal bych nevímco za pocit trávy pod nohama. """
"give","give","dal","dát","pf"," "" I would give a good deal for the feel of a strong drink in my throat, and for a soft bed after a good supper! """," "" Já bych dal nevímco za pořádný silný doušek a za měkkou postel po dobré večeři! """
"give","give","poskytnout","poskytnout","pf"," "" I ca n't give you those, while the siege is going on."," "" To vám nemůžu poskytnout, dokud trvá obležení."
"like","like","chcete","chtít","impf"," But it is long since I watched, and I will take your turn for you, if you like."," Ale je to už dlouho, co jsem měl hlídku, a jestli chcete, tak vás vystřídám."
"appeared","appear","objevil","objevit","pf"," Runners came in to report that a host of dwarves had appeared round the eastern spur of the Mountain and was now hastening to Dale."," Běžci se přihnali s hlášením, že zpoza východního ostrohu Hory se objevil voj trpaslíků a spěchá teď k Dolu."
"hastening","hasten","spěchá","spěchat","impf"," Runners came in to report that a host of dwarves had appeared round the eastern spur of the Mountain and was now hastening to Dale."," Běžci se přihnali s hlášením, že zpoza východního ostrohu Hory se objevil voj trpaslíků a spěchá teď k Dolu."
"come","come","dorazil","dorazit","pf"," Dain had come."," Dain dorazil."
"expected","expect","čekali","čekat","impf"," He had hurried on through the night, and so had come upon them sooner than they had expected."," Pochodoval kvapně celou noc, a tak se objevil dřív, než ho v táboře čekali."
"come","come","nepřijdou","přijít","pf"," "" Why do n't they come and lend a hand? """," "" Proč mi nepřijdou pomoct? """
"hung","hang","visely","viset","impf"," He was drenched with water, his black hair hung wet over his face and shoulders, and a fierce light was in his eyes."," Byl všecek promáčený, černé mokré vlasy mu visely přes obličej a přes ramena, oči mu divoce svítily."
"cried","cry","vykřikl","vykřiknout","pf"," "" Bard is not lost! "" he cried."," "" Bard nezahynul! "" vykřikl."
"spring","spring","skočit","skočit","pf"," The sudden splendour flashed from his wand like lightning, as he got ready to spring down from on high right among the spears of the goblins."," Z jeho hole vyšlehla náhlá záře jako blesk, když se chystal skočit z té výšky dolů rovnou mezi kopí skřetů."
"leaped","leap","neskočil","skočit","pf"," But he never leaped."," Jenomže neskočil."
"seized","seize","uchvátil","uchvátit","pf"," Just at that moment the Lord of the Eagles swept down from above, seized him in his talons, and was gone."," Právě v tom okamžiku se shůry snesl Pán orlů, uchvátil ho do spárů, a už byl pryč."
"began","begin","začala","začít","pf"," The land began to slope up and up, and it seemed to the hobbit that a silence began to draw in upon them."," Půda se začala před nimi zvedat a hobitovi se zdálo, že je zalévá vlna mlčení."
"began","begin","začala","začít","pf"," The land began to slope up and up, and it seemed to the hobbit that a silence began to draw in upon them."," Půda se začala před nimi zvedat a hobitovi se zdálo, že je zalévá vlna mlčení."
"seemed","seem","zdálo","zdát","impf"," The land began to slope up and up, and it seemed to the hobbit that a silence began to draw in upon them."," Půda se začala před nimi zvedat a hobitovi se zdálo, že je zalévá vlna mlčení."
"differed","differ","Lišili","lišit","impf"," They differed from the High Elves of the West, and were more dangerous and less wise."," Lišili se od horských elfů ze západu a byli nebezpečnější a méně moudří."
"spread","spread","šířily","šířit","impf"," The marshes and bogs had spread wider and wider on either side."," Po obou stranách se stále víc šířily močály a rašeliniště."
"vanished","vanish","zmizely","zmizet","pf"," Paths had vanished, and many a rider and wanderer too, if they had tried to find the lost ways across."," Stezky zmizely, právě tak jako mnohý jezdec a poutník, když se pokoušel najít tam ztracenou cestu."
"tried","try","pokoušel","pokoušet","impf"," Paths had vanished, and many a rider and wanderer too, if they had tried to find the lost ways across."," Stezky zmizely, právě tak jako mnohý jezdec a poutník, když se pokoušel najít tam ztracenou cestu."
"find","find","najít","najít","pf"," Paths had vanished, and many a rider and wanderer too, if they had tried to find the lost ways across."," Stezky zmizely, právě tak jako mnohý jezdec a poutník, když se pokoušel najít tam ztracenou cestu."
"came","come","šli","jít","impf"," The elf-road through the wood which the dwarves had followed on the advice of Beorn now came to a doubtful and little used end at the eastern edge of the forest;"," Elfí stezka napříč hvozdem, po které šli na Meddědovu radu trpaslíci, ústila teď v pochybný a málo užívaný konec na východním okraji pralesa;"
"laughed","laugh","zasmál","zasmát","pf"," He laughed a great rolling laugh, put down his axe and came forward."," Burácivě se zasmál, odložil sekyru a pokročil vpřed."
"want","want","chcete","chtít","impf"," "" Who are you and what do you want? "" he asked gruffly, standing in front of them and towering tall above Gandalf."," "" Kdo jste a co chcete? "" zeptal se příkře, když se před nimi zastavil a tyčil se vysoko nad Gandalfem."
"asked","ask","zeptal","zeptat","pf"," "" Who are you and what do you want? "" he asked gruffly, standing in front of them and towering tall above Gandalf."," "" Kdo jste a co chcete? "" zeptal se příkře, když se před nimi zastavil a tyčil se vysoko nad Gandalfem."
"trotted","trot","jde","jít","impf"," As for Bilbo he could easily have trotted through his legs without ducking his head to miss the fringe of the man 's brown tunic."," Pokud jde o Bilba, ten by mu mohl snadno proběhnout mezi nohama a nemusel by ani sehnout hlavu, aby se vyhnul třásním jeho hazuky."
"ducking","duck","vyhnul","vyhnout","pf"," As for Bilbo he could easily have trotted through his legs without ducking his head to miss the fringe of the man 's brown tunic."," Pokud jde o Bilba, ten by mu mohl snadno proběhnout mezi nohama a nemusel by ani sehnout hlavu, aby se vyhnul třásním jeho hazuky."
"said","say","řekl","říci","pf"," "" Certainly, O Thorin Thrain 's son Thror 's son! "" was what he said."," "" Zajisté, ó Thorine, synu Thraina, syna Throrova! "" řekl nahlas."
"offer","offer","Poskytneme","poskytnout","pf"," What help we can offer shall be yours, and we trust to your gratitude when your kingdom is regained. """," Poskytneme vám všechnu pomoc, jakou vám můžeme nabídnout, a spoléháme na vaši vděčnost, až znovu dobudete svého království. """
"offer","offer","nabídnout","nabídnout","pf"," What help we can offer shall be yours, and we trust to your gratitude when your kingdom is regained. """," Poskytneme vám všechnu pomoc, jakou vám můžeme nabídnout, a spoléháme na vaši vděčnost, až znovu dobudete svého království. """
"trust","trust","spoléháme","spoléhat","impf"," What help we can offer shall be yours, and we trust to your gratitude when your kingdom is regained. """," Poskytneme vám všechnu pomoc, jakou vám můžeme nabídnout, a spoléháme na vaši vděčnost, až znovu dobudete svého království. """
"chained","chain","spojili","spojit","pf"," The goblins chained their hands behind their backs and linked them all together in a line and dragged them to the far end of the cavern with little Bilbo tugging at the end of the row."," Skřeti jim spoutali ruce za zády, spojili je všechny do jedné řady a odvlékli je na druhý konec jeskyně i s malým Bilbem, který klopýtal na konci."
"linked","link","spojili","spojit","pf"," The goblins chained their hands behind their backs and linked them all together in a line and dragged them to the far end of the cavern with little Bilbo tugging at the end of the row."," Skřeti jim spoutali ruce za zády, spojili je všechny do jedné řady a odvlékli je na druhý konec jeskyně i s malým Bilbem, který klopýtal na konci."
"sat","sit","seděl","sedět","impf"," There in the shadows on a large flat stone sat a tremendous goblin with a huge head, and armed goblins were standing round him carrying the axes and the bent swords that they use."," Tam seděl ve stínu na velkém plochém balvanu strašlivý skřet s obrovskou hlavou a kolem něho stáli skřetové ozbrojení sekyrami a zakřivenými meči, jakých používají."
"use","use","používají","používat","impf"," There in the shadows on a large flat stone sat a tremendous goblin with a huge head, and armed goblins were standing round him carrying the axes and the bent swords that they use."," Tam seděl ve stínu na velkém plochém balvanu strašlivý skřet s obrovskou hlavou a kolem něho stáli skřetové ozbrojení sekyrami a zakřivenými meči, jakých používají."
"make","make","udělat","udělat","pf"," They make no beautiful things, but they make many clever ones."," Neumějí udělat nic krásného, ale zato ledacos chytrého."
"make","make","udělat","udělat","pf"," They make no beautiful things, but they make many clever ones."," Neumějí udělat nic krásného, ale zato ledacos chytrého."
"went","go","pokračoval","pokračovat","impf"," and I am Barrel-rider, "" went on Bilbo beginning to be pleased with his riddling."," Jsem jezdec na soudku, "" pokračoval Bilbo, který v té hádankovité řeči začínal cítit zalíbení."
"beginning","begin","začínal","začínat","impf"," and I am Barrel-rider, "" went on Bilbo beginning to be pleased with his riddling."," Jsem jezdec na soudku, "" pokračoval Bilbo, který v té hádankovité řeči začínal cítit zalíbení."
"let","let","nenech","nechat","pf"," "" But do n't let your imagination run away with you! """," "" Ale nenech se unést svou obrazotvorností! """
"guarded","guard","střežena","střežit","impf"," only the river offered any longer a safe way from the skirts of Mirkwood in the North to the mountain-shadowed plains beyond, and the river was guarded by the Wood-elves ' king."," už jenom řeka představovala bezpečné spojení mezi pokrajem Temného hvozdu a planinami na severu ve stínu Hory, a řeka byla střežena králem lesních elfů."
"see","see","Vidíte","vidět","impf"," So you see Bilbo had come in the end by the only road that was any good."," Vidíte tedy, že Bilbo nakonec přišel po jediné schůdné cestě, která tam zbývala."
"see","see","přišel","přijít","pf"," So you see Bilbo had come in the end by the only road that was any good."," Vidíte tedy, že Bilbo nakonec přišel po jediné schůdné cestě, která tam zbývala."
"come","come","přišel","přijít","pf"," So you see Bilbo had come in the end by the only road that was any good."," Vidíte tedy, že Bilbo nakonec přišel po jediné schůdné cestě, která tam zbývala."
"meant","mean","myslel","myslet","impf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"think","think","myslel","myslet","impf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"begin","begin","začal","začít","pf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"torn","tear","roztrhají","roztrhat","pf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"begin","begin","přijde","přijít","pf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"came","come","přijde","přijít","pf"," He had just strength to wonder what the messenger had meant by ' prisoners, ' and to begin to think of being torn up for supper like a rabbit, when his own turn came."," Byl ještě aspoň natolik při smyslech, aby zauvažoval, co vlastně posel myslel těmi "" zajatci "", a aby si začal představovat, jak ho roztrhají jako králíka k večeři, až na něj přijde řada."
"seized","seize","popadl","popadnout","pf"," The eagle came back, seized him in his talons by the back of his coat, and swooped off."," Orel se vrátil, popadl ho do spárů za záda kabátu a vznesl se."
"flew","fly","letěli","letět","impf"," This time he flew only a short way."," Tentokrát letěli jenom kousek cesty."
"call","call","říkají","říkat","impf"," It was of silver-steel which the elves call mithril, and with it went a belt of pearls and crystals."," Byla ze stříbrné ocele, které elfové říkají mitril, a patřil k ní opasek zdobený perlami a křišťály."
"set","set","posadil","posadit","pf"," A light helm of figured leather, strengthened beneath with hoops of steel, and studded about the bring with white gems, was set upon the hobbit 's head."," Na hlavu hobitovi posadil lehkou přílbu z kůže s figurálním ornamentem, vyztuženou zespodu ocelovými obručemi a s okrajem posázeným čirými drahokamy."
"laugh","laugh","zasmáli","zasmát","pf"," How they would laugh on the Hill at home!"," Jak by se mi asi zasmáli doma na Kopci!"
"seen","see","vidět","vidět","impf"," The rotting piles of a greater town could still be seen along the shores when the waters sank in a drought."," Kdykoli poklesla hladina jezera suchem, bylo dosud vidět podél pobřeží trouchnivějící kůly, na nichž kdysi stávalo větší město."
"remembered","remember","pamatovali","pamatovat","impf"," But men remembered little of all that, though some still sang old songs of the dwarf-kings of the Mountain, Thror and Thrain of the race of Durin, and of the coming of the Dragon, and the fall of the lords of Dale."," Ale na to všechno se už lidé málo pamatovali, třebaže někteří dosud zpívali staré písně o králích trpaslíků pod Horou, o Throrovi a Thrainovi z rodu Durinova, o příchodu draka i o pádu pánů z Dolu."
"sang","sing","zpívali","zpívat","impf"," But men remembered little of all that, though some still sang old songs of the dwarf-kings of the Mountain, Thror and Thrain of the race of Durin, and of the coming of the Dragon, and the fall of the lords of Dale."," Ale na to všechno se už lidé málo pamatovali, třebaže někteří dosud zpívali staré písně o králích trpaslíků pod Horou, o Throrovi a Thrainovi z rodu Durinova, o příchodu draka i o pádu pánů z Dolu."
"did","do","udělali","udělat","pf"," And so they did."," A taky to udělali."
"carrying","carry","nosili","nosit","impf"," With sacks in their hands, that they used for carrying off mutton and other plunder, they waited in the shadows."," Popadli pytle, ve kterých nosili skopové i jinou kořist, a čekali ve stínu."
"carrying","carry","čekali","čekat","impf"," With sacks in their hands, that they used for carrying off mutton and other plunder, they waited in the shadows."," Popadli pytle, ve kterých nosili skopové i jinou kořist, a čekali ve stínu."
"waited","wait","čekali","čekat","impf"," With sacks in their hands, that they used for carrying off mutton and other plunder, they waited in the shadows."," Popadli pytle, ve kterých nosili skopové i jinou kořist, a čekali ve stínu."
"pushed","push","strčili","strčit","pf"," The wizard and the hobbit pushed open the heavy creaking gate and went down a wide track towards the house."," Čaroděj s hobitem strčili do těžkých vrzajících vrat, až se otevřela, a pustili se širokou pěšinou k domu."
"tell","tell","povědět","povědět","pf"," "" They have gone to tell him of the arrival of strangers, "" said Gandalf."," "" Běželi mu povědět o návštěvě cizinců, "" poznamenal Gandalf."
"said","say","povědět","povědět","pf"," "" They have gone to tell him of the arrival of strangers, "" said Gandalf."," "" Běželi mu povědět o návštěvě cizinců, "" poznamenal Gandalf."
"formed","form","tvořil","tvořit","impf"," Soon they reached a courtyard, three walls of which were formed by the wooden house and its two long wings."," Brzy přišli na dvůr, jehož tři strany tvořil dřevěný dům a jeho dvě dlouhá křídla."
"change","change","Neměním","měnit","impf"," "" My mind does not change with the rising and setting of a few suns, "" answered Thorin."," "" Neměním své názory s každým východem a západem slunce, "" odpověděl Thorin."
"answered","answer","odpověděl","odpovědět","pf"," "" My mind does not change with the rising and setting of a few suns, "" answered Thorin."," "" Neměním své názory s každým východem a západem slunce, "" odpověděl Thorin."
"come","come","Přišel","přijít","pf"," "" Did you come to ask me idle questions?"," "" Přišel jste mi klást zbytečné otázky?"
"bade","bid","vyzval","vyzvat","pf"," Still the elf-host has not departed as I bade!"," Vojsko elfů ještě neodtáhlo, jak jsem vás vyzval!"
"come","come","přicházíte","přicházet","impf"," Till then you come in vain to bargain with me. """," Do té doby se mnou přicházíte jednat marně. """
"offer","offer","nabídnout","nabídnout","pf"," "" Nothing that you or your friends have to offer. """," "" Nic, co mi vy nebo vaši přátelé mohou nabídnout. """
"warn","warn","varuju","varovat","impf"," Still I warn you he gets angry easily. """," Ale stejně vás varuju, že se rozzlobí snadno. """
"heard","hear","slyšeli","slyšet","impf"," The dwarves all gathered round when they heard the wizard talking like this to Bilbo."," Když trpaslíci slyšeli, co čaroděj povídá Bilbovi, shlukli se kolem nich."
"taking","take","vedete","vést","impf"," "" Is that the person you are taking us to now? "" they asked."," "" To je ta osoba, ke které nás teď vedete? "" ptali se."
"find","find","najít","najít","pf"," "" Could n't you find someone more easy-tempered?"," "" Nemohl byste najít někoho míň popudlivého?"
"explain","explain","vysvětlit","vysvětlit","pf"," Had n't you better explain it all a bit clearer? "" - and so on."," Neměl byste nám to všechno vysvětlit jasněji? "" - atakdál."
"seemed","seem","zdál","zdát","impf"," Before long the whole slope above them and below them seemed on the move, and they were sliding away, huddled all together, in a fearful confusion of slipping, rattling, cracking slabs and stones."," Zanedlouho se celý svah nad nimi zdál v pohybu a oni klouzali v jednom chumlu, v hrozném přívalu smekajících se, rachotících a třeskajících valounů a balvanů."
"sliding","slide","klouzali","klouzat","impf"," Before long the whole slope above them and below them seemed on the move, and they were sliding away, huddled all together, in a fearful confusion of slipping, rattling, cracking slabs and stones."," Zanedlouho se celý svah nad nimi zdál v pohybu a oni klouzali v jednom chumlu, v hrozném přívalu smekajících se, rachotících a třeskajících valounů a balvanů."
"slipping","slip","klouzali","klouzat","impf"," Before long the whole slope above them and below them seemed on the move, and they were sliding away, huddled all together, in a fearful confusion of slipping, rattling, cracking slabs and stones."," Zanedlouho se celý svah nad nimi zdál v pohybu a oni klouzali v jednom chumlu, v hrozném přívalu smekajících se, rachotících a třeskajících valounů a balvanů."
"need","need","nepotřeboval","potřebovat","impf"," He came expecting mischief, and did n't need to see his friends ' legs sticking out of sacks to tell him that things were not all well."," Tušil už nějakou neplechu a nepotřeboval ani vidět nohy svých přátel čouhající z pytlů, aby pochopil, že něco není v pořádku."
"see","see","vidět","vidět","impf"," He came expecting mischief, and did n't need to see his friends ' legs sticking out of sacks to tell him that things were not all well."," Tušil už nějakou neplechu a nepotřeboval ani vidět nohy svých přátel čouhající z pytlů, aby pochopil, že něco není v pořádku."
"see","see","pochopil","pochopit","pf"," He came expecting mischief, and did n't need to see his friends ' legs sticking out of sacks to tell him that things were not all well."," Tušil už nějakou neplechu a nepotřeboval ani vidět nohy svých přátel čouhající z pytlů, aby pochopil, že něco není v pořádku."
"said","say","řekl","říci","pf"," He stood outside in the shadows some way off, and said :"," Zůstal stát ve stínu kus opodál a řekl si :"
"forgotten","forget","zapomněli","zapomenout","pf"," They had forgotten all about him."," Na něho v tom rozruchu zapomněli."
"hiding","hide","Schovávají","schovávat","impf"," "" They 're hiding in the bushes with sacks, "" said he."," "" Schovávají se s pytli v křoví. """
"remain","remain","zůstali","zůstat","pf"," Still elves they were and remain, and that is Good People."," Ale pořád to byli a zůstali elfové, což znamená Dobrý lid."
"Trusting","trust","Doufáme","doufat","impf"," Trusting that you will be punctual."," Doufáme, že budete dochvilný."
"hope","hope","Doufám","doufat","impf"," I only hope to goodness they are not still back there in the power of the goblins! """," Doufám z celé duše, že nezůstali ještě pod horami v moci skřetů! """
"look","look","hledat","hledat","impf"," He wondered whether he ought not, now he had the magic ring, to go back into the horrible, horrible, tunnels and look for his friends."," Kladl si otázku, jestli by se teď, když má kouzelný prsten, neměl vrátit do těch děsivých tunelů a hledat tam své přátele."
"walked","walk","chodil","chodit","impf"," Thorin looked and walked as if his kingdom was already regained and Smaug chopped up into little pieces."," Thorin se tvářil a chodil, jako by už měl zpátky svoje království a jako by drak byl rozsekaný namaděru."
"settled","settle","usadil","usadit","pf"," He issued from the Gate, the waters rose in fierce whistling steam, and up he soared blazing into the air and settled on the mountain-top in a spout of green and scarlet flame."," Vyřítil se z brány, vody se proměnily v divoce syčící páru, a drak se vznesl celý rozpálený do vzduchu a usadil se na vrcholku Hory v záplavě zelených a šarlatových plamenů."
