"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"tries","try","snažila","snažit","impf"," Amanda tries not to replay the scene in her mind."," Amanda se snažila nevracet se k té scéně."
"looks","look","Podívala","podívat","pf"," She was never proud. She looks to Ben, her eyes appealing for help."," Nikdy na mě nebyla hrdá. Podívala se na Bena, jako by ho očima prosila o pomoc."
"did","do","dělat","dělat","impf"," I did n't know what to do."," Nevěděla jsem, co mám dělat."
"do","do","dělat","dělat","impf"," I did n't know what to do."," Nevěděla jsem, co mám dělat."
"asks","ask","zeptala","zeptat","pf"," "" What 's the matter? "" Hayley asks, sensing a shift in the air, looking warily toward Ben."," "" Co se děje? "" zeptala se Hayley, když vycítila změnu atmosféry, a podívala se obezřetně na Bena."
"sensing","sense","vycítila","vycítit","pf"," "" What 's the matter? "" Hayley asks, sensing a shift in the air, looking warily toward Ben."," "" Co se děje? "" zeptala se Hayley, když vycítila změnu atmosféry, a podívala se obezřetně na Bena."
"looking","look","podívala","podívat","pf"," "" What 's the matter? "" Hayley asks, sensing a shift in the air, looking warily toward Ben."," "" Co se děje? "" zeptala se Hayley, když vycítila změnu atmosféry, a podívala se obezřetně na Bena."
"do","do","šel","jít","impf"," "" Spenser, "" Ben says. "" Why do n't you go with your sister. """," "" Spensere, "" oslovil Ben hocha, "" co kdybys šel za sestrou? """
"go","go","šel","jít","impf"," "" Spenser, "" Ben says. "" Why do n't you go with your sister. """," "" Spensere, "" oslovil Ben hocha, "" co kdybys šel za sestrou? """
"want","want","nechci","chtít","impf"," "" I do n't want to go. """," "" Ale já nechci. """
"hesitates","hesitate","váhal","váhat","impf"," Still the boy hesitates."," Ale chlapec pořád ještě váhal."
"do","do","dělat","dělat","impf"," It has nothing to do with him."," S ním to nemá co dělat."
"show","show","objevit","objevit","pf"," Except did he have to show up at the airport, looking so goddamn knight-in-shining-armorish?"," Ale musel se objevit na letišti a vypadat tak zatraceně hezky, jako rytíř v zářivé zbroji?"
"talking","talk","mluvit","mluvit","impf"," "" What other key would I be talking about? """," "" A o jakém jiném klíči bych měl mluvit? """
"stay","stay","zůstat","zůstat","pf"," "" I ca n't stay there. """," "" Tam zůstat nemůžu. """
"talking","talk","mluvit","mluvit","impf"," "" What other key would I be talking about? "" Ben repeats, the pressure of his hand on her elbow increasing, directing her to a stop."," "" O jakém jiném klíči bych měl mluvit? "" opakoval Ben a jeho stisk na jejím lokti zesílil, aby ji přiměl zastavit se."
"repeats","repeat","opakoval","opakovat","impf"," "" What other key would I be talking about? "" Ben repeats, the pressure of his hand on her elbow increasing, directing her to a stop."," "" O jakém jiném klíči bych měl mluvit? "" opakoval Ben a jeho stisk na jejím lokti zesílil, aby ji přiměl zastavit se."
"increasing","increase","zesílil","zesílit","pf"," "" What other key would I be talking about? "" Ben repeats, the pressure of his hand on her elbow increasing, directing her to a stop."," "" O jakém jiném klíči bych měl mluvit? "" opakoval Ben a jeho stisk na jejím lokti zesílil, aby ji přiměl zastavit se."
"talking","talk","mluvíš","mluvit","impf"," "" Amanda, what are you talking about? """," "" Amando, o čem to mluvíš? """
"found","find","Našla","najít","pf"," "" I found a key to my mother 's safety deposit box, "" Amanda admits."," "" Našla jsem klíč k matčině bezpečnostní schránce, "" přiznala Amanda."
"admits","admit","přiznala","přiznat","pf"," "" I found a key to my mother 's safety deposit box, "" Amanda admits."," "" Našla jsem klíč k matčině bezpečnostní schránce, "" přiznala Amanda."
"meant","mean","znamenalo","znamenat","impf"," And from then on, I was absolutely terrified of the woman. I used to go to great lengths to avoid walking past her house, even if it meant I had to go all the way around the block."," Zacházela jsem si strašný kus cesty, jen abych nemusela projít kolem jejího domu, dokonce i když to znamenalo, že jsem musela obejít celý blok."
"doing","do","Dělá","dělat","impf"," "" She 's just doing her job."," "" Dělá prostě svou práci."
"hangs","hang","zavěsila","zavěsit","pf"," Amanda hangs up the phone and heads for the bathroom, begins running the hot water for a bath."," Amanda zavěsila a zamířila do koupelny, kde roztočila naplno kohoutek, aby si napustila horkou vanu."
"sit","sit","sedět","sedět","impf"," "" Can we just sit here for a few minutes? """," "" Nemohli bychom zůstat ještě chvíli sedět? """
"nods","nod","Přikývl","přikývnout","pf"," He nods."," Přikývl."
"says","say","prohlásila","prohlásit","pf"," "" It 's a big place, "" Amanda says, stalling for time."," "" Je to dost velké, "" prohlásila Amanda, aby získala trochu času."
"doing","do","děláš","dělat","impf"," "" What are you doing here? "" he asks, watching as she leans against the high black table that sits underneath the oval mirror in his small foyer, and pulls off her boots."," "" Co tady děláš? "" zeptal se a díval se, jak se opírá o černý stolek pod oválným zrcadlem a stahuje si kozačky."
"asks","ask","zeptal","zeptat","pf"," "" What are you doing here? "" he asks, watching as she leans against the high black table that sits underneath the oval mirror in his small foyer, and pulls off her boots."," "" Co tady děláš? "" zeptal se a díval se, jak se opírá o černý stolek pod oválným zrcadlem a stahuje si kozačky."
"watching","watch","díval","dívat","impf"," "" What are you doing here? "" he asks, watching as she leans against the high black table that sits underneath the oval mirror in his small foyer, and pulls off her boots."," "" Co tady děláš? "" zeptal se a díval se, jak se opírá o černý stolek pod oválným zrcadlem a stahuje si kozačky."
"went","go","šla","jít","impf"," "" Good God - you went out in this weather without any socks? """," "" Bože můj - ty jsi šla v tomhle počasí ven bez ponožek? """
"hang","hang","pověsit","pověsit","pf"," "" Can we hang this up? """," "" Můžeš mi to někam pověsit? """
"tell","tell","říct","říci","pf"," "" Can you tell me what you 're doing here? """," "" Můžeš mi říct, co tady děláš? """
"doing","do","děláš","dělat","impf"," "" Can you tell me what you 're doing here? """," "" Můžeš mi říct, co tady děláš? """
"show","show","ukázat","ukázat","pf"," "" I have something to show you. """," "" Musím ti něco ukázat. """
"sees","see","Viděla","vidět","impf"," She sees only a few scratches, all of them on the bumper of Ben 's white Corvette."," Viděla ale jen pár škrábanců, a všechny na nárazníku Benovy corvetty."
"thinks","think","pomyslela","pomyslet","pf"," Thank God, she thinks."," Díky bohu, pomyslela si."
"apologize","apologize","omluvit","omluvit","pf"," We can just apologize and get the hell out of here."," Stačí se omluvit a můžeme jet dál."
"tells","tell","řekla","říci","pf"," "" It looks like your car 's okay, "" she tells the Toyota driver."," "" Vypadá to, že vaše auto je v pořádku, "" řekla řidiči toyoty."
"decides","decide","usoudila","usoudit","pf"," Country music ruined my second marriage, she decides now with a chuckle."," Moje druhé manželství má na svědomí country, usoudila a ušklíbla se."
"write","write","napsat","napsat","pf"," Somebody should write a country song about that."," O tomhle by měl někdo napsat country písničku."
"failed","fail","nezkrachovalo","zkrachovat","pf"," Their marriage had failed not because of conflicting tastes in music or movies, the difference in their ages, or even their opposing ideas with regard to starting a family."," Jejich manželství nezkrachovalo proto, že měli rozdílný vkus v hudbě nebo ve filmech, ani proto, že byl mezi nimi takový věkový rozdíl, a dokonce ani proto, že měli protichůdné názory na založení rodiny."
"looking","look","Hledáte","hledat","impf"," You looking for anything in particular? """," Hledáte něco konkrétního? """
"nods","nod","přikývla","přikývnout","pf"," Amanda nods as the salesgirl leads her through the crowded racks of merchandise to the fleece-lined parkas at the rear of the store."," Amanda přikývla a prodavačka ji zavedla k přeplněným stojanům se zbožím, kde až úplně vzadu visely parky s flísovou vložkou."
"leads","lead","zavedla","zavést","pf"," Amanda nods as the salesgirl leads her through the crowded racks of merchandise to the fleece-lined parkas at the rear of the store."," Amanda přikývla a prodavačka ji zavedla k přeplněným stojanům se zbožím, kde až úplně vzadu visely parky s flísovou vložkou."
"came","come","přijela","přijet","pf"," "" I came here on a holiday eight years ago, "" she tells him."," "" Před pár lety jsem přijela na dovolenou, "" odpověděla mu."
"decided","decide","rozhodla","rozhodnout","pf"," "" Liked what I saw, decided to stay. """," "" A tak se mi tady zalíbilo, že jsem se rozhodla zůstat. """
"stay","stay","zůstat","zůstat","pf"," "" Liked what I saw, decided to stay. """," "" A tak se mi tady zalíbilo, že jsem se rozhodla zůstat. """
"reminds","remind","připomněl","připomenout","pf"," "" She 's rich, "" Ben reminds her, guiding Amanda through the beveled glass doors to the area where the prisoners are gathered and waiting."," "" Je bohatá, "" připomněl jí Ben a provedl Amadu skleněnými dveřmi do místnosti, kde se vězenkyně shromáždily a čekaly."
"guiding","guide","provedl","provést","pf"," "" She 's rich, "" Ben reminds her, guiding Amanda through the beveled glass doors to the area where the prisoners are gathered and waiting."," "" Je bohatá, "" připomněl jí Ben a provedl Amadu skleněnými dveřmi do místnosti, kde se vězenkyně shromáždily a čekaly."
"gathered","gather","shromáždily","shromáždit","pf"," "" She 's rich, "" Ben reminds her, guiding Amanda through the beveled glass doors to the area where the prisoners are gathered and waiting."," "" Je bohatá, "" připomněl jí Ben a provedl Amadu skleněnými dveřmi do místnosti, kde se vězenkyně shromáždily a čekaly."
"waiting","wait","čekaly","čekat","impf"," "" She 's rich, "" Ben reminds her, guiding Amanda through the beveled glass doors to the area where the prisoners are gathered and waiting."," "" Je bohatá, "" připomněl jí Ben a provedl Amadu skleněnými dveřmi do místnosti, kde se vězenkyně shromáždily a čekaly."
"announces","announce","ohlásil","ohlásit","pf"," "" Ben Myers, "" he announces to the attending officer, offering the woman his identification."," "" Ben Myers, "" ohlásil se dozorkyni a podal ženě svoji průkazku."
"offering","offer","podal","podat","pf"," "" Ben Myers, "" he announces to the attending officer, offering the woman his identification."," "" Ben Myers, "" ohlásil se dozorkyni a podal ženě svoji průkazku."
"thinks","think","pomyslela","pomyslet","pf"," Not quite a lie, Amanda thinks again, as the officer directs them to a private area within her viewing range."," Tohle taky nebyla úplná lež, pomyslela si Amanda, když je policistka zavedla do odlehlého konce místnosti, kam ještě sama dohlédla."
"directs","direct","zavedla","zavést","pf"," Not quite a lie, Amanda thinks again, as the officer directs them to a private area within her viewing range."," Tohle taky nebyla úplná lež, pomyslela si Amanda, když je policistka zavedla do odlehlého konce místnosti, kam ještě sama dohlédla."
"saw","see","viděla","vidět","impf"," But one of my friends, she was just coming in for her shift, and she saw the whole thing. """," Ale moje kamarádka, tý zrovna začínala šichta, a celou tu věc viděla na vlastní voči. """
"leans","lean","naklonila","naklonit","pf"," The woman from housekeeping leans in, whispers conspiratorially."," Uklízečka se naklonila k Amandě a spiklenecky zašeptala :"
"saw","see","Viděla","vidět","impf"," "" She saw this older, well-dressed woman walk across the lobby and shoot poor Mr. Mallins. """," "" Viděla tu starší, nóbl voblečenou dámu, jak de přes halu a pálí to do chudáčka pana Mallinse. """
"shoot","shoot","pálí","pálit","impf"," "" She saw this older, well-dressed woman walk across the lobby and shoot poor Mr. Mallins. """," "" Viděla tu starší, nóbl voblečenou dámu, jak de přes halu a pálí to do chudáčka pana Mallinse. """
"repeats","repeat","opakovala","opakovat","impf"," "" Poor Mr. Mallins, "" Amanda repeats."," "" Chudáčka pana Mallinse, "" opakovala Amanda."
"cleaned","clean","uklízela","uklízet","impf"," "" I cleaned his suite a couple of times. """," "" Dyť jo, kolikrát sem uklízela v jejich apartmá! """
"staying","stay","Bydlel","bydlet","impf"," "" He was staying in a suite? """," "" Bydlel v apartmá? """
"preparing","prepare","chystal","chystat","impf"," Her apartment has always looked vaguely unfinished, as if someone is just preparing to move in."," Její byt vypadal pořád jakoby nedokončeně, jako by se do něj jen někdo teprve chystal nastěhovat."
"thinks","think","mám","mít","impf"," Just the way I like it, she thinks, taking another swallow of her wine as she examines the bare white walls, feeling her shoulders finally starting to relax."," Ale tak to mám právě ráda, pomyslela si a znovu se napila vína, zatímco zkoumala prázdné bílé stěny a cítila, jak jí ramena klesají uvolněním."
"thinks","think","pomyslela","pomyslet","pf"," Just the way I like it, she thinks, taking another swallow of her wine as she examines the bare white walls, feeling her shoulders finally starting to relax."," Ale tak to mám právě ráda, pomyslela si a znovu se napila vína, zatímco zkoumala prázdné bílé stěny a cítila, jak jí ramena klesají uvolněním."
"examines","examine","zkoumala","zkoumat","impf"," Just the way I like it, she thinks, taking another swallow of her wine as she examines the bare white walls, feeling her shoulders finally starting to relax."," Ale tak to mám právě ráda, pomyslela si a znovu se napila vína, zatímco zkoumala prázdné bílé stěny a cítila, jak jí ramena klesají uvolněním."
"feeling","feel","cítila","cítit","impf"," Just the way I like it, she thinks, taking another swallow of her wine as she examines the bare white walls, feeling her shoulders finally starting to relax."," Ale tak to mám právě ráda, pomyslela si a znovu se napila vína, zatímco zkoumala prázdné bílé stěny a cítila, jak jí ramena klesají uvolněním."
"says","say","vyslovila","vyslovit","pf"," "" To the man in the moon, "" she says, nodding toward it, and taking a sip."," "" Na muže na měsíci, "" vyslovila, pokývla k úplňku a napila se."
"drive","drive","ženu","hnát","impf"," What am I doing in this frozen wasteland, trailing after a man who used to be my husband, who 's about to drive me to the hotel where my mother, whom I have n't talked to in years, shot and killed a man I 've never even heard of?"," Proč se ženu za chlápkem, který byl mým manželem, a nechám ho, aby mě odvezl do hotelu, kde moje matka, se kterou jsem už léta nemluvila, zastřelila někoho, o kom jsem v životě neslyšela?"
"talked","talk","nemluvila","mluvit","impf"," What am I doing in this frozen wasteland, trailing after a man who used to be my husband, who 's about to drive me to the hotel where my mother, whom I have n't talked to in years, shot and killed a man I 've never even heard of?"," Proč se ženu za chlápkem, který byl mým manželem, a nechám ho, aby mě odvezl do hotelu, kde moje matka, se kterou jsem už léta nemluvila, zastřelila někoho, o kom jsem v životě neslyšela?"
"killed","kill","zastřelila","zastřelit","pf"," What am I doing in this frozen wasteland, trailing after a man who used to be my husband, who 's about to drive me to the hotel where my mother, whom I have n't talked to in years, shot and killed a man I 've never even heard of?"," Proč se ženu za chlápkem, který byl mým manželem, a nechám ho, aby mě odvezl do hotelu, kde moje matka, se kterou jsem už léta nemluvila, zastřelila někoho, o kom jsem v životě neslyšela?"
"heard","hear","neslyšela","slyšet","impf"," What am I doing in this frozen wasteland, trailing after a man who used to be my husband, who 's about to drive me to the hotel where my mother, whom I have n't talked to in years, shot and killed a man I 've never even heard of?"," Proč se ženu za chlápkem, který byl mým manželem, a nechám ho, aby mě odvezl do hotelu, kde moje matka, se kterou jsem už léta nemluvila, zastřelila někoho, o kom jsem v životě neslyšela?"
"points","point","Ukázal","ukázat","pf"," He points toward an old white Corvette."," Ukázal na starou bílou corvettu."
"call","call","volala","volat","impf"," "" Why did you call me? """," "" Pročs mě volala? """
"said","say","Řeklas","říci","pf"," "" You said it was important. """," "" Řeklas, že je to důležité. """
"wait","wait","počkat","počkat","pf"," "" It 's nothing that ca n't wait until tomorrow. """," "" Není to nic, co by nemohlo počkat do zítřka. """
"said","say","Říkalas","říkat","impf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"told","tell","Říkalas","říkat","impf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"means","mean","znamená","znamenat","impf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"means","mean","chce","chtít","impf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"did","do","neudělala","udělat","pf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"do","do","neudělala","udělat","pf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"do","do","neudělala","udělat","pf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"means","mean","chtěl","chtít","impf"," "" You said you 'd been a bad girl, whatever the hell that means, and you did n't do what I told you to do."," "" Říkalas, žes nebyla hodná holčička, ať už to sakra znamená co chce, a žes neudělala, co jsem chtěl."
"did","do","udělala","udělat","pf"," What did you do? """," Tak co jsi udělala? """
"do","do","udělala","udělat","pf"," What did you do? """," Tak co jsi udělala? """
"walk","walk","chodí","chodit","impf"," "" Not if people do n't walk around with guns. """," "" Ne, když jeho obyvatelé chodí ulicemi s nabitou zbraní. """
"smiles","smile","usmála","usmát","pf"," Her mother almost smiles."," Její matka se téměř usmála."
"see","see","Nevidím","vidět","impf"," "" I just do n't see the relevance, considering .... """," "" Nevidím v tom žádný význam, vzhledem k tomu ... """
"considering","consider","Nevidím","vidět","impf"," "" I just do n't see the relevance, considering .... """," "" Nevidím v tom žádný význam, vzhledem k tomu ... """
"plead","plead","přiznat","přiznat","pf"," "" Considering I 'm going to plead guilty on Tuesday. """," "" Vzhledem k tomu, že se v úterý hodlám přiznat. """
"spot","spot","spatřila","spatřit","pf"," Her eyes are pale and blue, and they widen only slightly when they spot Amanda."," Oči měla bleděmodré a když spatřila Amandu, jen se jí nepatrně rozšířily."
"widen","widen","rozšířily","rozšířit","pf"," Her eyes are pale and blue, and they widen only slightly when they spot Amanda."," Oči měla bleděmodré a když spatřila Amandu, jen se jí nepatrně rozšířily."
"says","say","neřekla","říci","pf"," Her mother says nothing, causing Amanda to wonder if the woman even knows who she is."," Matka neřekla nic a Amandu na okamžik napadlo, jestli ji vůbec poznala."
"suffering","suffer","trpěla","trpět","impf"," Is it possible she 's suffering from dementia?"," Je možné, že by trpěla takovou demencí?"
"think","think","Myslím","myslet","impf"," "" No. I think that 's quite enough for one afternoon. """," "" Ne. Myslím, že tohle mi pro dnešek úplně stačilo. """
"waiting","wait","čekala","čekat","impf"," The young woman with the keys is waiting to accompany Amanda to the front of the bank."," Mladá žena se svazkem klíčů čekala u východu z banky, aby Amandu vyprovodila ven."
"says","say","prohlásila","prohlásit","pf"," "" Great coat, "" she says, unlocking the door."," "" Máte krásnou bundu, "" prohlásila a odemkla dveře."
"mean","mean","myslíte","myslet","impf"," "" What do you mean, I have to check out tomorrow? "" Amanda demands of the clerk at the reception desk at the Four Seasons hotel."," "" Jak to myslíte, že se musím zítra odhlásit? "" vybuchla Amanda na recepčního u přepážky v hale hotelu Four Seasons."
"bounces","bounce","odrazil","odrazit","pf"," The sudden, unleashed rage in Amanda 's voice bounces off the walls and echoes down the hallways."," Náhlý nápor neovladatelného hněvu vybuchl z Amandy, odrazil se od stěn a s ozvěnou se nesl halou."
"filling","fill","naplnily","naplnit","pf"," "" How dare you, "" Amanda stammers, tears filling her eyes and spilling down her cheeks, disappearing into the powder blue turtleneck of her new cashmere sweater."," "" Jak se opovažuješ, "" vychrlila Amanda, oči se jí naplnily slzami a mokré kapičky si razily cestu makeupem na tváři, až stekly pod rolák jejího nového kašmírového svetru."
"confess","confess","přiznávat","přiznávat","impf"," What is it with men and their horrible need to confess?"," Co je to s muži, že mají tu strašlivou touhu se takhle přiznávat?"
"call","call","Neříkala","říkat","impf"," "" I 'd hardly call it an affair. """," "" Neříkala bych tomu aféra. """
"think","think","myslíte","myslet","impf"," "" Where the hell do you think you 're going in such a damn hurry? "" the Toyota driver demands."," "" Kam si sakra myslíte, že se tak ženete? "" obořil se na ně řidič toyoty."
"wearing","wear","měl","mít","impf"," He is about forty, wearing a black suede coat and a black hat with sheepskin flaps that cover his ears. Only his nose is clearly visible."," Bylo mu kolem čtyřicítky a na sobě měl černý semišový kabát a černý klobouk s kožešinovými klapkami na uších."
"talking","talk","mluvíš","mluvit","impf"," What are you talking about?"," O čem to mluvíš?"
"want","want","Chci","chtít","impf"," I want out."," Chci pryč."
"understand","understand","Nechápu","chápat","impf"," I do n't understand."," Nechápu."
"Did","do","udělal","udělat","pf"," Did I do something wrong?"," Co jsem ti udělal?"
"do","do","udělal","udělat","pf"," Did I do something wrong?"," Co jsem ti udělal?"
"talk","talk","mluvit","mluvit","impf"," Nothing to talk about."," Není o čem mluvit."
"want","want","Chci","chtít","impf"," I want out."," Chci pryč."
"argue","argue","Nehádal","hádat","impf"," He did n't argue."," Nehádal se s ní."
"make","make","Nenutil","nutit","impf"," He did n't fight to make her stay."," Nenutil ji, aby s ním zůstala."
"did","do","Udělal","udělat","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"done","do","Udělal","udělat","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"took","take","Udělal","udělat","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"did","do","dělal","dělat","impf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"done","do","dělal","dělat","impf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"took","take","dělal","dělat","impf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"did","do","vzal","vzít","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"done","do","vzal","vzít","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"took","take","vzal","vzít","pf"," He did what he 'd always done - he took her at her word."," Udělal to, co dělal vždycky - vzal ji za slovo."
"responded","respond","odpověděl","odpovědět","pf"," "" Ca n't tonight, "" he 'd responded to her dinner invitation, without even bothering to offer an explanation."," Dneska nemůžu, odpověděl na její pozvání na večeři, aniž se jí aspoň obtěžoval nabídnout nějaké vysvětlení."
"bothering","bother","obtěžoval","obtěžovat","impf"," "" Ca n't tonight, "" he 'd responded to her dinner invitation, without even bothering to offer an explanation."," Dneska nemůžu, odpověděl na její pozvání na večeři, aniž se jí aspoň obtěžoval nabídnout nějaké vysvětlení."
"offer","offer","nabídnout","nabídnout","pf"," "" Ca n't tonight, "" he 'd responded to her dinner invitation, without even bothering to offer an explanation."," Dneska nemůžu, odpověděl na její pozvání na večeři, aniž se jí aspoň obtěžoval nabídnout nějaké vysvětlení."
"looked","look","podíval","podívat","pf"," And yet, there was something about the way he looked at her ...."," Ale přece, v tom, jak se na ni přitom podíval, bylo něco ..."
"asks","ask","Prosím","prosit","impf"," "" Sorry? "" the man asks from the other side of the bench."," "" Prosím? "" zeptal se muž na druhém konci lavičky."
"asks","ask","zeptal","zeptat","pf"," "" Sorry? "" the man asks from the other side of the bench."," "" Prosím? "" zeptal se muž na druhém konci lavičky."
"talking","talk","Mluvila","mluvit","impf"," "" Are you talking to me? """," "" Mluvila jste se mnou? """
"wear","wear","nosila","nosit","impf"," Where am I going to wear them in Florida? """," Kam bych je na Floridě nosila? """
"spinning","spin","otočila","otočit","pf"," Amanda begins spinning around in helpless circles."," Amanda se bezradně otočila kolem osy."
"shot","shoot","Zastřelila","zastřelit","pf"," "" She shot a man, Amanda."," "" Zastřelila člověka, Amando."
"call","call","zavolat","zavolat","pf"," How dare Ben call her after all these years."," Jak se Ben mohl opovážit zavolat ji po všech těch letech?"
"call","call","říkat","říkat","impf"," How dare he call her Puppet."," Jak se opovažoval říkat jí Panenko?"
"come","come","přijet","přijet","pf"," You have to come home as soon as possible."," Takže chápeš, že musíš přijet co nejrychleji? """
"mean","mean","myslíš","myslet","impf"," What do you mean, you ca n't do that?"," Jak to myslíš, že nemůžeš?"
"work","work","pracoval","pracovat","impf"," "" I mean, I work all night, "" Derek Clemens is saying, and Amanda wonders how much of his testimony she has missed."," "" No, pracoval sem celou noc, "" říkal Derek Clemens a Amandu napadlo, kolik z jeho výpovědi jí uteklo."
"saying","say","říkal","říkat","impf"," "" I mean, I work all night, "" Derek Clemens is saying, and Amanda wonders how much of his testimony she has missed."," "" No, pracoval sem celou noc, "" říkal Derek Clemens a Amandu napadlo, kolik z jeho výpovědi jí uteklo."
"trying","try","Snažím","snažit","impf"," "" Just trying to expedite things. """," "" Snažím se to jen trochu popohnat. """
"refrains","refrain","zdržel","zdržet","pf"," He refrains from stating the obvious - "" You always have. "" - but she hears it anyway."," Sice se zdržel svého obvyklého "" jako vždycky "", ale Amanda to přesto v jeho slovech cítila."
"like","like","Nechcete","chtít","impf"," Would you like some water? """," Nechcete trochu vody? """
"mean","mean","znamenat","znamenat","impf"," "" What does it mean? """," "" Co to má znamenat? """
"hoping","hope","doufáme","doufat","impf"," "" We were hoping you could tell us. """," "" To doufáme, že řeknete vy nám. """
"tell","tell","řeknete","říci","pf"," "" We were hoping you could tell us. """," "" To doufáme, že řeknete vy nám. """
"found","find","Našli","najít","pf"," "" We found something else, "" Amanda says."," "" Našli jsme tam ještě něco, "" začala Amanda."
"understand","understand","Nechápu","chápat","impf"," "" I do n't understand. """," "" Nechápu. """
"singing","sing","zpíval","zpívat","impf"," This is America, he 'd say over her vociferous protestations, singing along with a chorus that invariably had something to do with cheating women and pick-up trucks."," To je Amerika, odpovídal na její hlasité protesty a zpíval refrén pokaždé, když se v něm vyskytovaly nevěrné ženy nebo rychlé tiráky."
"think","think","pomyslela","pomyslet","pf"," This is crap, she 'd think."," Tohle je šílenost, pomyslela si."
"singing","sing","zpívala","zpívat","impf"," But four years into their marriage and she was singing the chorus right along with him."," Ale stačily čtyři roky manželství, a už zpívala refrény s ním."
"felt","feel","cítila","cítit","impf"," Maybe that 's why she 'd felt such a pressing need to leave."," Možná proto cítila tak nutkavě, že od něj musí odejít."
"leave","leave","odejít","odejít","pf"," Maybe that 's why she 'd felt such a pressing need to leave."," Možná proto cítila tak nutkavě, že od něj musí odejít."
"find","find","najdeš","najít","pf"," "" I 'll let you find your way from here, "" he tells her."," "" Myslím, že teď už to najdeš bez problémů, "" prohodil."
"eaten","eat","nejedla","jíst","impf"," She has n't eaten anything all day."," Celý den nic nejedla."
"says","say","řekl","říci","pf"," "" I 'll pick you up around one o'clock tomorrow, "" he says instead."," "" Vyzvednu tě zítra ráno po poledni, "" řekl místo toho."
"start","start","Nezačínej","začínat","impf"," Do n't start blaming yourself. """," Nezačínej se z toho obviňovat. """
"blaming","blame","obviňovat","obviňovat","impf"," Do n't start blaming yourself. """," Nezačínej se z toho obviňovat. """
"does","do","udělá","udělat","pf"," Whatever my mother does is entirely up to her."," Ať udělá moje matka, co chce, je to jen a jen její věc."
"wants","want","chce","chtít","impf"," If she wants to kill herself, that 's fine with me."," Jestli se chce zabít, tak prosím."
"kill","kill","zabít","zabít","pf"," If she wants to kill herself, that 's fine with me."," Jestli se chce zabít, tak prosím."
"find","find","zjistit","zjistit","pf"," "" Actually it 's good I ran into you. I was able to find out some of the things you asked me about last night. """," Podařilo se mi zjistit pár věcí, které jsi po mně včera večer chtěl. """
"casts","cast","Vrhla","vrhnout","pf"," She casts a sidelong glance at Amanda."," Vrhla na Amandu postranní pohled."
"tell","tell","Nevyprávěl","vyprávět","impf"," Did he tell you? """," Nevyprávěl vám Ben ...? """
"opens","open","otevřely","otevřít","pf"," And then the door opens again, and Amanda finds herself face to face with the woman she 's been running away from for most of her adult life."," A pak se dveře znovu otevřely a Amanda zjistila, že stojí tváří v tvář ženě, před kterou utíkala většinu svého dospělého života."
"finds","find","zjistila","zjistit","pf"," And then the door opens again, and Amanda finds herself face to face with the woman she 's been running away from for most of her adult life."," A pak se dveře znovu otevřely a Amanda zjistila, že stojí tváří v tvář ženě, před kterou utíkala většinu svého dospělého života."
"running","run","utíkala","utíkat","impf"," And then the door opens again, and Amanda finds herself face to face with the woman she 's been running away from for most of her adult life."," A pak se dveře znovu otevřely a Amanda zjistila, že stojí tváří v tvář ženě, před kterou utíkala většinu svého dospělého života."
