"complement","complement","doplňují","doplňovat","impf"," They usually complement the common repertoire of sayings with their own self-made pearls of wisdom and often interrupt their own speeches with the remark"," Ti je obyčejně doplňují výroky vlastními a občas mezi řečí prohodí :"
"went","go","chodil","chodit","impf"," Dr. Witherspoon went fishing and I went for swims with Miss Barbara or accompanied her on rambles through the woods."," Doktor Vlach chodil chytat ryby a my se slečnou Barborou jsme se chodili koupat nebo jsme se potulovali lesem."
"went","go","chodili","chodit","impf"," Dr. Witherspoon went fishing and I went for swims with Miss Barbara or accompanied her on rambles through the woods."," Doktor Vlach chodil chytat ryby a my se slečnou Barborou jsme se chodili koupat nebo jsme se potulovali lesem."
"went","go","chodili","chodit","impf"," Dr. Witherspoon went fishing and I went for swims with Miss Barbara or accompanied her on rambles through the woods."," Doktor Vlach chodil chytat ryby a my se slečnou Barborou jsme se chodili koupat nebo jsme se potulovali lesem."
"sense","sense","cítili","cítit","impf"," A soporific air of calm penetrated the whole house, but in spite of that we could sense that something was in the offing."," V celém domě vládl ospalý klid, ale přesto jsme všichni cítili, že je něco ve vzduchu."
"thought","think","předpokládal","předpokládat","impf"," A preoccupied look on his face, Grandpa replied that he ’ d thought as much. He then explained to Saturnin in a few words what had happened."," Dědeček roztržitě řekl, že to předpokládal, a pak několika slovy řekl Saturninovi, co se stalo."
"ask","ask","Tázal","tázat","impf"," He went on to ask him whether he ’ d taken the provisions."," Tázal se ho, zda vzal ty potraviny on."
"taken","take","vzal","vzít","pf"," He went on to ask him whether he ’ d taken the provisions."," Tázal se ho, zda vzal ty potraviny on."
"looked","look","díval","dívat","impf"," Saturnin looked at Grandpa, made no reply and appeared to be reflecting on the matter."," Saturnin se díval na dědečka, neodpovídal a zdálo se, že přemýšlí."
"appeared","appear","zdálo","zdát","impf"," Saturnin looked at Grandpa, made no reply and appeared to be reflecting on the matter."," Saturnin se díval na dědečka, neodpovídal a zdálo se, že přemýšlí."
"reflecting","reflect","přemýšlí","přemýšlet","impf"," Saturnin looked at Grandpa, made no reply and appeared to be reflecting on the matter."," Saturnin se díval na dědečka, neodpovídal a zdálo se, že přemýšlí."
"preventing","prevent","zabraňovaly","zabraňovat","impf"," He went on to mention that it was not practically possible for these women to spend all night preventing the dear lady from entering her flat, and even if that were the case the dear lady could call for assistance from the police."," Mínil dále, že není prakticky možné, aby ty dámy zabraňovaly milostivé paní ve vstupu do bytu po celou noc, nehledě k tomu, že si milostivá paní může vzít policejní asistenci."
"following","follow","plyne","plynout","impf"," Saturnin explained that these facts called for the following conclusions :"," Saturnin pravil, že z toho plyne :"
"hear","hear","Slyšíte","slyšet","impf"," Do you hear what I ’ m saying? I shall not permit it! ” As Ernest shouted these words he struck the manufacturer ’ s desk with a blow of his fist, making the onyx clock jump into the air."," Slyšíte, já to nedovolím! "" křičel Ivan a udeřil pěstí do továrníkova psacího stolu, až onyxové hodiny poskočily."
"permit","permit","nedovolím","dovolit","pf"," Do you hear what I ’ m saying? I shall not permit it! ” As Ernest shouted these words he struck the manufacturer ’ s desk with a blow of his fist, making the onyx clock jump into the air."," Slyšíte, já to nedovolím! "" křičel Ivan a udeřil pěstí do továrníkova psacího stolu, až onyxové hodiny poskočily."
"shouted","shout","křičel","křičet","impf"," Do you hear what I ’ m saying? I shall not permit it! ” As Ernest shouted these words he struck the manufacturer ’ s desk with a blow of his fist, making the onyx clock jump into the air."," Slyšíte, já to nedovolím! "" křičel Ivan a udeřil pěstí do továrníkova psacího stolu, až onyxové hodiny poskočily."
"struck","strike","udeřil","udeřit","pf"," Do you hear what I ’ m saying? I shall not permit it! ” As Ernest shouted these words he struck the manufacturer ’ s desk with a blow of his fist, making the onyx clock jump into the air."," Slyšíte, já to nedovolím! "" křičel Ivan a udeřil pěstí do továrníkova psacího stolu, až onyxové hodiny poskočily."
"spoken","speak","neřekl","říci","pf"," No one had ever spoken to him like this before."," Tohle mu ještě nikdo neřekl."
"balance","balance","vyrovnal","vyrovnat","pf"," To balance the odds he would wager at two to one, his two thousand against my thousand."," Aby tento handicap vyrovnal, sází dvě ku jedné, své dva tisíce proti mému tisíci."
"wager","wager","sází","sázet","impf"," To balance the odds he would wager at two to one, his two thousand against my thousand."," Aby tento handicap vyrovnal, sází dvě ku jedné, své dva tisíce proti mému tisíci."
"accomplished","accomplish","dosaženo","dosáhnout","pf"," At the same time he began to outline what must be accomplished in order to win the bet, but I did not give him time to finish his sentence."," Přitom označil cíl, kterého má být dosaženo, a já jsem mu nedopřál času, aby mohl větu dokončit."
"win","win","dosaženo","dosáhnout","pf"," At the same time he began to outline what must be accomplished in order to win the bet, but I did not give him time to finish his sentence."," Přitom označil cíl, kterého má být dosaženo, a já jsem mu nedopřál času, aby mohl větu dokončit."
"accomplished","accomplish","dokončit","dokončit","pf"," At the same time he began to outline what must be accomplished in order to win the bet, but I did not give him time to finish his sentence."," Přitom označil cíl, kterého má být dosaženo, a já jsem mu nedopřál času, aby mohl větu dokončit."
"finish","finish","dokončit","dokončit","pf"," At the same time he began to outline what must be accomplished in order to win the bet, but I did not give him time to finish his sentence."," Přitom označil cíl, kterého má být dosaženo, a já jsem mu nedopřál času, aby mohl větu dokončit."
"felt","feel","cítil","cítit","impf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"kill","kill","zabil","zabít","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"kill","kill","zničil","zničit","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"destroy","destroy","zničil","zničit","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"crush","crush","zničil","zničit","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"tear","tear","roztrhal","roztrhat","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"destroy","destroy","rozbil","rozbít","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"crush","crush","rozbil","rozbít","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"break","break","rozbil","rozbít","pf"," I have never liked Bertie but at this precise moment I felt that my one aim in life was to kill this swollen-headed slug, to destroy it, to crush, tear and break it into pieces."," Neměl jsem Milouše nikdy rád, ale v tu chvíli jsem cítil, že jediným mým přáním je, abych toho domýšlivého slimáka zabil, zničil, roztrhal, rozbil na kusy a rozšlapal."
"opened","open","otvíraly","otvírat","impf"," From clearings and intersections fresh vistas opened up, the horizon expanded and the landscape behind us fell away into the depths below with nothing blurred to sight."," Na pasekách a průsecích se nám otvíraly nové pohledy, obzor se šířil a kraj se propadal do průzračné hloubky."
"expanded","expand","šířil","šířit","impf"," From clearings and intersections fresh vistas opened up, the horizon expanded and the landscape behind us fell away into the depths below with nothing blurred to sight."," Na pasekách a průsecích se nám otvíraly nové pohledy, obzor se šířil a kraj se propadal do průzračné hloubky."
"blazing","blaze","zářilo","zářit","impf"," The sun was blazing and our faces began to darken with suntan."," Slunce zářilo a naše obličeje temněly opálením."
"hangs","hang","visí","viset","impf"," In the shrine which I have dedicated to love hangs the inscription :"," V mé kapličce lásky visí tabulka :"
"do","do","Dělejte","dělat","impf"," Commit all manner of folly, weep or be mad with joy, suffer and die of love but do not speak about it."," Dělejte spoustu pošetilostí, plačte nebo blázněte radostí, trpte a umírejte láskou, ale nemluvte."
"weep","weep","plačte","plakat","impf"," Commit all manner of folly, weep or be mad with joy, suffer and die of love but do not speak about it."," Dělejte spoustu pošetilostí, plačte nebo blázněte radostí, trpte a umírejte láskou, ale nemluvte."
"suffer","suffer","trpte","trpět","impf"," Commit all manner of folly, weep or be mad with joy, suffer and die of love but do not speak about it."," Dělejte spoustu pošetilostí, plačte nebo blázněte radostí, trpte a umírejte láskou, ale nemluvte."
"die","die","umírejte","umírat","impf"," Commit all manner of folly, weep or be mad with joy, suffer and die of love but do not speak about it."," Dělejte spoustu pošetilostí, plačte nebo blázněte radostí, trpte a umírejte láskou, ale nemluvte."
"speak","speak","nemluvte","mluvit","impf"," Commit all manner of folly, weep or be mad with joy, suffer and die of love but do not speak about it."," Dělejte spoustu pošetilostí, plačte nebo blázněte radostí, trpte a umírejte láskou, ale nemluvte."
"felt","feel","cítil","cítit","impf"," I do not know whether I really behaved properly on the terrace, but I felt that I would never manage to steal a kiss from Miss Barbara."," Tak tedy nevím, jestli jsem si na té terase počínal správně, ale cítil jsem, že bych nikdy nedovedl ukrást slečně Barboře polibek."
"steal","steal","ukrást","ukrást","pf"," I do not know whether I really behaved properly on the terrace, but I felt that I would never manage to steal a kiss from Miss Barbara."," Tak tedy nevím, jestli jsem si na té terase počínal správně, ale cítil jsem, že bych nikdy nedovedl ukrást slečně Barboře polibek."
"arrived","arrive","přijde","přijít","pf"," If the moment for which I was longing ever arrived, it would not be through my kissing her but through our kissing each other."," Až přijde chvíle, po níž toužím, nepolíbím ji, políbíme se."
"longing","long","toužím","toužit","impf"," If the moment for which I was longing ever arrived, it would not be through my kissing her but through our kissing each other."," Až přijde chvíle, po níž toužím, nepolíbím ji, políbíme se."
"kissing","kiss","nepolíbím","políbit","pf"," If the moment for which I was longing ever arrived, it would not be through my kissing her but through our kissing each other."," Až přijde chvíle, po níž toužím, nepolíbím ji, políbíme se."
"kissing","kiss","políbíme","políbit","pf"," If the moment for which I was longing ever arrived, it would not be through my kissing her but through our kissing each other."," Až přijde chvíle, po níž toužím, nepolíbím ji, políbíme se."
"brought","bring","přivedl","přivést","pf"," If fate had not brought me into the path of Saturnin, [ ]I would never have believed that a third category of people existed, the members of which are as rare as white crows."," Kdyby mi osud nebyl přivedl do cesty Saturnina, nikdy bych byl nevěřil, že se vyskytuje ještě třetí druh lidí, takové jakési bílé vrány."
"believed","believe","nevěřil","věřit","impf"," If fate had not brought me into the path of Saturnin, [ ]I would never have believed that a third category of people existed, the members of which are as rare as white crows."," Kdyby mi osud nebyl přivedl do cesty Saturnina, nikdy bych byl nevěřil, že se vyskytuje ještě třetí druh lidí, takové jakési bílé vrány."
"think","think","Přemýšlel","přemýšlet","impf"," I tried to think of what they ’ d written to me. I decided that Grandpa was evidently no longer in need of Saturnin ’ s services, [ ]which meant that Saturnin would be announcing his return."," Přemýšlel jsem, co mi asi píší, a usoudil jsem, že dědeček už zřejmě nepotřebuje Saturninových služeb, a Saturnin mi tudíž asi oznamuje, že se vrací."
"written","write","píší","psát","impf"," I tried to think of what they ’ d written to me. I decided that Grandpa was evidently no longer in need of Saturnin ’ s services, [ ]which meant that Saturnin would be announcing his return."," Přemýšlel jsem, co mi asi píší, a usoudil jsem, že dědeček už zřejmě nepotřebuje Saturninových služeb, a Saturnin mi tudíž asi oznamuje, že se vrací."
"decided","decide","usoudil","usoudit","pf"," I tried to think of what they ’ d written to me. I decided that Grandpa was evidently no longer in need of Saturnin ’ s services, [ ]which meant that Saturnin would be announcing his return."," Přemýšlel jsem, co mi asi píší, a usoudil jsem, že dědeček už zřejmě nepotřebuje Saturninových služeb, a Saturnin mi tudíž asi oznamuje, že se vrací."
"announcing","announce","oznamuje","oznamovat","impf"," I tried to think of what they ’ d written to me. I decided that Grandpa was evidently no longer in need of Saturnin ’ s services, [ ]which meant that Saturnin would be announcing his return."," Přemýšlel jsem, co mi asi píší, a usoudil jsem, že dědeček už zřejmě nepotřebuje Saturninových služeb, a Saturnin mi tudíž asi oznamuje, že se vrací."
"ordered","order","Objednal","objednat","pf"," I ordered a coffee and proceeded to open the letters."," Objednal jsem si kávu a pak jsem dopisy otevřel."
"open","open","otevřel","otevřít","pf"," I ordered a coffee and proceeded to open the letters."," Objednal jsem si kávu a pak jsem dopisy otevřel."
"began","begin","začínal","začínat","impf"," Grandpa ’ s began with a form of address that I do not intend to divulge."," Dědečkův začínal oslovením, které zde nemíním uvádět."
"intend","intend","nemíním","mínit","impf"," Grandpa ’ s began with a form of address that I do not intend to divulge."," Dědečkův začínal oslovením, které zde nemíním uvádět."
"showed","show","ukázal","ukázat","pf"," He told us that some years before he had been in the service of a very staid and sober gentleman. One day this gentleman showed him a letter he had received from a former manservant which was overwhelming proof of the fact that some people cannot stand the slightest hint of excitement."," Pravil, že před několika lety sloužil jistému velmi střízlivému a prozaickému džentlmenovi a ten mu jednoho dne ukázal dopis, který mu napsal bývalý sluha a který byl zdrcujícím dokladem toho, jak někteří lidé nestojí ani o sebemenší vzrušení."
"guessed","guess","netušil","tušit","impf"," When I left your service some years ago, I never guessed what dastardly deeds and predicaments I was about to run into."," Když jsem před lety vystoupil z Vašich služeb, netušil jsem, jak špatně činím a jakým trampotám jdu vstříc."
"take","take","vzít","vzít","pf"," Dr. Witherspoon said that we should take blankets in case fatigue prevented some member of the group from being able to complete the journey within a single day."," Doktor Vlach tvrdil, že bychom měli vzít s sebou přikrývky pro případ, že by pro únavu některého člena společnosti nebylo možno druhou část naší cesty urazit za jediný den."
"dragging","drag","vláčeli","vláčet","impf"," But Grandpa declared that dragging blankets along with us was out of the question. It would simply weigh us down on our march."," Dědeček pravil, že je naprosto vyloučeno, abychom se vláčeli s přikrývkami, to by nás jen zdržovalo v pochodu."
"offered","offer","podala","podat","pf"," Miss Barbara offered me her hand to say good night and then we all stumbled to our rooms in the darkness."," Slečna Barbora mi na dobrou noc podala ruku a pak jsme všichni potmě klopýtali do svých pokojů."
"hand","hand","podala","podat","pf"," Miss Barbara offered me her hand to say good night and then we all stumbled to our rooms in the darkness."," Slečna Barbora mi na dobrou noc podala ruku a pak jsme všichni potmě klopýtali do svých pokojů."
"opened","open","Otevřel","otevřít","pf"," I opened the window and lit a cigarette."," Otevřel jsem okno a zapálil jsem si cigaretu."
"lit","light","zapálil","zapálit","pf"," I opened the window and lit a cigarette."," Otevřel jsem okno a zapálil jsem si cigaretu."
"began","begin","začalo","začít","pf"," It began to drizzle just before dawn."," Před svítáním začalo drobně pršet."
"presented","present","dal","dát","pf"," The blanket which Saturnin presented me with at the changing of the guard was small, and during these cold, small hours I understood that it needn ’ t have been humility that inspired one of our poets to write of his longing to become smaller and smaller until he ’ d shrunk into the smallest thing of all."," Přikrývka, kterou mi dal Saturnin při předávání hlídky, byla krátká a já jsem v těch chladných hodinách pochopil, že to nemusí být vždycky pokora, která básníkovi vnukne touhu stát se menším, ještě menším, nejmenším ze všech."
"understood","understand","pochopil","pochopit","pf"," The blanket which Saturnin presented me with at the changing of the guard was small, and during these cold, small hours I understood that it needn ’ t have been humility that inspired one of our poets to write of his longing to become smaller and smaller until he ’ d shrunk into the smallest thing of all."," Přikrývka, kterou mi dal Saturnin při předávání hlídky, byla krátká a já jsem v těch chladných hodinách pochopil, že to nemusí být vždycky pokora, která básníkovi vnukne touhu stát se menším, ještě menším, nejmenším ze všech."
"influence","influence","ovlivnit","ovlivnit","pf"," Chilly weather and short blankets[ ]have an astonishing capacity to influence human yearnings."," Chladno a krátká přikrývka dovedou podivuhodným způsobem ovlivnit lidské touhy."
"enjoys","enjoy","baví","bavit","impf"," Even if I really did belong to this category, it would be more pleasant than being in the other one. At the sight of the doughnuts a member of the second category enjoys reflecting on what it would be like if someone, quite out of the blue and without warning, [ ]employed these pastries as missiles and began bombarding the other customers in the cafe."," I kdybych mezi lidi toho druhu opravdu patřil, bylo by mi to milejší, nežli být příslušníkem skupiny druhé, která prý se při pohledu na ty koblihy baví představou, co by se dělo, kdyby někdo zčistajasna a bez výstrahy začal ostatní návštěvníky kavárny tím pečivem bombardovat."
"began","begin","začal","začít","pf"," Even if I really did belong to this category, it would be more pleasant than being in the other one. At the sight of the doughnuts a member of the second category enjoys reflecting on what it would be like if someone, quite out of the blue and without warning, [ ]employed these pastries as missiles and began bombarding the other customers in the cafe."," I kdybych mezi lidi toho druhu opravdu patřil, bylo by mi to milejší, nežli být příslušníkem skupiny druhé, která prý se při pohledu na ty koblihy baví představou, co by se dělo, kdyby někdo zčistajasna a bez výstrahy začal ostatní návštěvníky kavárny tím pečivem bombardovat."
"bombarding","bombard","bombardovat","bombardovat","impf"," Even if I really did belong to this category, it would be more pleasant than being in the other one. At the sight of the doughnuts a member of the second category enjoys reflecting on what it would be like if someone, quite out of the blue and without warning, [ ]employed these pastries as missiles and began bombarding the other customers in the cafe."," I kdybych mezi lidi toho druhu opravdu patřil, bylo by mi to milejší, nežli být příslušníkem skupiny druhé, která prý se při pohledu na ty koblihy baví představou, co by se dělo, kdyby někdo zčistajasna a bez výstrahy začal ostatní návštěvníky kavárny tím pečivem bombardovat."
"understand","understand","Nechápu","chápat","impf"," I do not understand how a grown-up, intelligent person can think of such things."," Nechápu, jak dospělý a rozumný člověk může myslit na takové věci."
"think","think","myslit","myslit","impf"," I do not understand how a grown-up, intelligent person can think of such things."," Nechápu, jak dospělý a rozumný člověk může myslit na takové věci."
"answered","answer","odpověděl","odpovědět","pf"," The stickler for regulations answered that such a thing was completely out of the question."," Pečlivý úředník mu odpověděl, že je to naprosto vyloučeno."
"pretending","pretend","předstírat","předstírat","impf"," He would have to enter such a ride into the books as a fresh journey to the hospital, and this would mean pretending that the ambulance set off empty and returned with a sick patient."," Musil by tu jízdu zanést do knih jako novou dopravu do nemocnice, tedy předstírat, že auto jelo prázdné ven a s nemocným zpět."
"says","say","říká","říkat","impf"," Aunt Catherine says that the constant drip wears away the stone, but she would be highly offended were it to be suggested that the maxim might provide a suitable description of her own behaviour towards Grandpa."," Teta Kateřina říká, že častá krůpěj i kámen proráží, ale urazila by se, kdyby jí někdo řekl, že se to přísloví hodí na to, co ona dělá s dědečkem."
"offended","offend","urazila","urazit","pf"," Aunt Catherine says that the constant drip wears away the stone, but she would be highly offended were it to be suggested that the maxim might provide a suitable description of her own behaviour towards Grandpa."," Teta Kateřina říká, že častá krůpěj i kámen proráží, ale urazila by se, kdyby jí někdo řekl, že se to přísloví hodí na to, co ona dělá s dědečkem."
"says","say","řekl","říci","pf"," Aunt Catherine says that the constant drip wears away the stone, but she would be highly offended were it to be suggested that the maxim might provide a suitable description of her own behaviour towards Grandpa."," Teta Kateřina říká, že častá krůpěj i kámen proráží, ale urazila by se, kdyby jí někdo řekl, že se to přísloví hodí na to, co ona dělá s dědečkem."
"returned","return","vrátila","vrátit","pf"," Shortly afterwards Aunt Catherine returned from the kitchen and informed Grandpa that we had a power cut."," Za chvíli se teta Kateřina vrátila z kuchyně a povídala dědečkovi, že jsme bez proudu."
"observed","observe","podotkl","podotknout","pf"," Testily he observed that we ’ d found that out the day before."," Dědeček nevrle podotkl, že to víme už od včerejška."
"asked","ask","ptala","ptát","impf"," My aunt asked how she was supposed to cook anything."," Teta se ptala, jak tedy má vařit."
"cook","cook","vařit","vařit","impf"," My aunt asked how she was supposed to cook anything."," Teta se ptala, jak tedy má vařit."
"cook","cook","vařila","vařit","impf"," Grandpa replied that no one had asked her to cook anything."," Dědeček řekl, že jí nikdo neříkal, aby vařila."
"remained","remain","zůstali","zůstat","pf"," After the departure of Aunt Catherine the three of us, that is to say Grandpa, Dr. Witherspoon and myself, remained in our seats without saying a word. I think that we all had different things on our minds."," Po odchodu tety Kateřiny zůstali jsme, dědeček, doktor Vlach a já sedět mlčky a myslím, že jsme každý myslili na něco jiného."
"think","think","myslím","myslet","impf"," After the departure of Aunt Catherine the three of us, that is to say Grandpa, Dr. Witherspoon and myself, remained in our seats without saying a word. I think that we all had different things on our minds."," Po odchodu tety Kateřiny zůstali jsme, dědeček, doktor Vlach a já sedět mlčky a myslím, že jsme každý myslili na něco jiného."
"think","think","myslili","myslit","impf"," After the departure of Aunt Catherine the three of us, that is to say Grandpa, Dr. Witherspoon and myself, remained in our seats without saying a word. I think that we all had different things on our minds."," Po odchodu tety Kateřiny zůstali jsme, dědeček, doktor Vlach a já sedět mlčky a myslím, že jsme každý myslili na něco jiného."
"wondering","wonder","divil","divit","impf"," Dr. Witherspoon was surely wondering to himself why Grandpa, who was so terrified of my aunt ’ s cooking, did not employ every means at his disposal in order to ensure that the decision to put Miss Barbara in charge of the kitchen was complied with."," Doktor Vlach se jistě v duchu divil, proč dědeček, který měl takovou hrůzu z tetina vaření, nepoužil vší své autority, aby bylo dodrženo jeho rozhodnutí, že vařit bude slečna Barbora."
"employ","employ","nepoužil","použít","pf"," Dr. Witherspoon was surely wondering to himself why Grandpa, who was so terrified of my aunt ’ s cooking, did not employ every means at his disposal in order to ensure that the decision to put Miss Barbara in charge of the kitchen was complied with."," Doktor Vlach se jistě v duchu divil, proč dědeček, který měl takovou hrůzu z tetina vaření, nepoužil vší své autority, aby bylo dodrženo jeho rozhodnutí, že vařit bude slečna Barbora."
"complied","comply","dodrženo","dodržet","pf"," Dr. Witherspoon was surely wondering to himself why Grandpa, who was so terrified of my aunt ’ s cooking, did not employ every means at his disposal in order to ensure that the decision to put Miss Barbara in charge of the kitchen was complied with."," Doktor Vlach se jistě v duchu divil, proč dědeček, který měl takovou hrůzu z tetina vaření, nepoužil vší své autority, aby bylo dodrženo jeho rozhodnutí, že vařit bude slečna Barbora."
"objected","object","namítal","namítat","impf"," Saturnin objected that each one of them had to eat. If everyone in the row took a single bite as the supplies were moved along we ’ d end up dying of hunger at our end all the same."," Saturnin namítal, že každý člověk z toho miliónu musí jíst, a že kdyby si každý v té řadě jen jednou ukousl, zemřeli bychom tu hladem stejně."
"eat","eat","jíst","jíst","impf"," Saturnin objected that each one of them had to eat. If everyone in the row took a single bite as the supplies were moved along we ’ d end up dying of hunger at our end all the same."," Saturnin namítal, že každý člověk z toho miliónu musí jíst, a že kdyby si každý v té řadě jen jednou ukousl, zemřeli bychom tu hladem stejně."
"took","take","jíst","jíst","impf"," Saturnin objected that each one of them had to eat. If everyone in the row took a single bite as the supplies were moved along we ’ d end up dying of hunger at our end all the same."," Saturnin namítal, že každý člověk z toho miliónu musí jíst, a že kdyby si každý v té řadě jen jednou ukousl, zemřeli bychom tu hladem stejně."
"dying","die","zemřeli","zemřít","pf"," Saturnin objected that each one of them had to eat. If everyone in the row took a single bite as the supplies were moved along we ’ d end up dying of hunger at our end all the same."," Saturnin namítal, že každý člověk z toho miliónu musí jíst, a že kdyby si každý v té řadě jen jednou ukousl, zemřeli bychom tu hladem stejně."
"entered","enter","vložil","vložit","pf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"wanted","want","chtěl","chtít","impf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"wanted","want","chtěl","chtít","impf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"calculate","calculate","vypočítat","vypočítat","pf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"wanted","want","chtěl","chtít","impf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"wanted","want","chtěl","chtít","impf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"passed","pass","podával","podávat","impf"," It goes without saying that Dr. Witherspoon entered the fray at this point and wanted to calculate what would happen if each person in the line wanted to eat and only passed the provisions on when they couldn ’ t consume any more."," To se rozumí, že se do toho vložil doktor Vlach a chtěl vypočítat, jak by to dopadlo, kdyby se každý v té řadě chtěl najíst, a teprve až už nebude moci, podával potraviny dál."
"learn","learn","dověděl","dovědět","pf"," I decided that it would be no surprise to learn that he had played in the Davis Cup."," Myslil jsem si, že by mě vůbec nepřekvapilo, kdybych se dověděl, že hrál v Davis cupu."
"played","play","hrál","hrát","impf"," I decided that it would be no surprise to learn that he had played in the Davis Cup."," Myslil jsem si, že by mě vůbec nepřekvapilo, kdybych se dověděl, že hrál v Davis cupu."
"trained","train","Trénoval","trénovat","impf"," I trained in accordance with his instructions for perhaps half an hour and discovered that he had built the wall in an ingenious manner with barriers on each side. Consequently only a handful of balls fell into the River Vltava."," Trénoval jsem podle jeho pokynů asi půl hodiny a zjistil jsem, že postavil stěnu i boční zábrany důmyslně, takže jen velmi málo míčů padalo do Vltavy."
"discovered","discover","zjistil","zjistit","pf"," I trained in accordance with his instructions for perhaps half an hour and discovered that he had built the wall in an ingenious manner with barriers on each side. Consequently only a handful of balls fell into the River Vltava."," Trénoval jsem podle jeho pokynů asi půl hodiny a zjistil jsem, že postavil stěnu i boční zábrany důmyslně, takže jen velmi málo míčů padalo do Vltavy."
"built","build","postavil","postavit","pf"," I trained in accordance with his instructions for perhaps half an hour and discovered that he had built the wall in an ingenious manner with barriers on each side. Consequently only a handful of balls fell into the River Vltava."," Trénoval jsem podle jeho pokynů asi půl hodiny a zjistil jsem, že postavil stěnu i boční zábrany důmyslně, takže jen velmi málo míčů padalo do Vltavy."
