"striding","stride","Kráčel","kráčet","impf"," He was striding through the cars with the air of a person of authority, who is awaited, expected, and now comes."," Kráčel mezi vozy jako člověk, který má moc, je dychtivě očekáván, a teď přichází."
"said","say","odpověděl","odpovědět","pf"," "" Superstition, "" he said."," "" Pověra, "" odpověděl."
"changed","change","nezmění","změnit","pf"," Nothing changed their affection;"," Jejich příchylnost nic nezmění, žádný spor;"
"shut","shut","zavřela","zavřít","pf"," and shut the cupboard about which, for he still kept his fishing tackle there, he was still so very particular."," a zavřela almárku, kterou si žárlivě střežil, protože tam doposud měl rybářské nářadí."
"kept","keep","střežil","střežit","impf"," and shut the cupboard about which, for he still kept his fishing tackle there, he was still so very particular."," a zavřela almárku, kterou si žárlivě střežil, protože tam doposud měl rybářské nářadí."
"kept","keep","měl","mít","impf"," and shut the cupboard about which, for he still kept his fishing tackle there, he was still so very particular."," a zavřela almárku, kterou si žárlivě střežil, protože tam doposud měl rybářské nářadí."
"said","say","řekla","říci","pf"," "" I 've been nailing the placard on the Barn, "" she said, giving him a little pat on the shoulder."," "" Přitloukala jsem na stodolu plakát, "" řekla a pohladila ho po rameni."
"remained","remain","Zůstala","zůstat","pf"," Only Miss La Trobe remained, bending over something in the grass."," Zůstala tam jen slečna La Trobová, skloněná nad něčím v trávě."
"said","say","řekl","říci","pf"," "" The play 's over, "" he said."," "" Je po divadle, "" řekl William."
"departed","depart","odešli","odejít","pf"," "" The actors, have departed. """," "" Herci odešli. """
"says","say","řekl","říci","pf"," "" And we must n't, my brother says, thank the author, "" Mrs. Swithin repeated, looking in the direction of Miss La Trobe."," "" A bratr řekl, že nemáme děkovat autorce, "" opakovala paní Swithinová a zahleděla se k slečně La Trobové."
"thank","thank","děkovat","děkovat","impf"," "" And we must n't, my brother says, thank the author, "" Mrs. Swithin repeated, looking in the direction of Miss La Trobe."," "" A bratr řekl, že nemáme děkovat autorce, "" opakovala paní Swithinová a zahleděla se k slečně La Trobové."
"repeated","repeat","opakovala","opakovat","impf"," "" And we must n't, my brother says, thank the author, "" Mrs. Swithin repeated, looking in the direction of Miss La Trobe."," "" A bratr řekl, že nemáme děkovat autorce, "" opakovala paní Swithinová a zahleděla se k slečně La Trobové."
"thank","thank","děkuju","děkovat","impf"," "" So I thank you, "" he said."," "" Tak já děkuju vám, "" řekl."
"said","say","řekl","říci","pf"," "" So I thank you, "" he said."," "" Tak já děkuju vám, "" řekl."
"took","take","Vzal","vzít","pf"," He took her hand and pressed it."," Vzal ji za ruku a stiskl."
"pressed","press","stiskl","stisknout","pf"," He took her hand and pressed it."," Vzal ji za ruku a stiskl."
"nodded","nod","kývla","kývnout","pf"," A frivolous, a malignant statement hers was of a problem which, for he had no special gift, no capital, and had been furiously in love with his wife-he nodded to her across the table-had afflicted him for ten years."," Takhle povrchně a poťouchle ona formuluje problém, kterým se už deset let souží, když přece nemá nadání ani jmění a je šíleně zamilován - kývla mu přes stůl - do své ženy."
"speak","speak","Mluvím","mluvit","impf"," I speak only as one of the audience, one of ourselves."," Mluvím jako jeden z diváků, jeden z nás."
"unite","unite","sjednotit","sjednotit","pf"," Surely, we should unite? """," Věru, měli bychom se sjednotit. """
"marked","mark","vyznačovalo","vyznačovat","impf"," "" But "" ( "" but "" marked a new paragraph ) "" I speak also in another capacity."," "" Ale "" ( to "" ale "" vyznačovalo nový odstavec ) "" mluvím ještě v jiné funkci."
"speak","speak","mluvím","mluvit","impf"," "" But "" ( "" but "" marked a new paragraph ) "" I speak also in another capacity."," "" Ale "" ( to "" ale "" vyznačovalo nový odstavec ) "" mluvím ještě v jiné funkci."
"looked","look","pohlédl","pohlédnout","pf"," He looked sardonically at Lucy, perched on her chair."," Uštěpačně pohlédl na Lucy, posazenou v křesle jako na bidýlku."
"borne","bear","mít","mít","impf"," How, he wondered, had she ever borne children?"," Jak ta mohla mít děti?"
"cried","cry","zvolal","zvolat","pf"," "" God 's truth! "" cried Bartholomew catching the infection of the language."," "" Sapristi! "" zvolal Bartholomew, nakažený tou mluvou."
"remember","remember","Pamatuju","pamatovat","impf"," "" I remember ... "" she nodded in time to the tune, "" You remember too-how they used to cry it down the streets. """," "" Pamatuju ... "" pokyvovala do taktu, "" A ty taky pamatuješ - jak tenkrát na ulicích vyvolávali. """
"remember","remember","Pamatuju","pamatovat","impf"," "" I remember ... "" she nodded in time to the tune, "" You remember too-how they used to cry it down the streets. """," "" Pamatuju ... "" pokyvovala do taktu, "" A ty taky pamatuješ - jak tenkrát na ulicích vyvolávali. """
"remember","remember","pamatuješ","pamatovat","impf"," "" I remember ... "" she nodded in time to the tune, "" You remember too-how they used to cry it down the streets. """," "" Pamatuju ... "" pokyvovala do taktu, "" A ty taky pamatuješ - jak tenkrát na ulicích vyvolávali. """
"remember","remember","pamatuješ","pamatovat","impf"," "" I remember ... "" she nodded in time to the tune, "" You remember too-how they used to cry it down the streets. """," "" Pamatuju ... "" pokyvovala do taktu, "" A ty taky pamatuješ - jak tenkrát na ulicích vyvolávali. """
"remember","remember","vzpomínám","vzpomínat","impf"," "" A harp, I remember, and a hansom and a growler."," "" Taky na harfu vzpomínám, na dvoukolý kočár a drožku."
"tell","tell","Neříkala","říkat","impf"," Did n't I tell you you 'd have a treat? """," Neříkala jsem vám, že si přijdete na své? """
"lift","lift","zvednout","zvednout","pf"," Unable to lift her hand, she stood facing the audience."," Stála tváří k obecenstvu a nedokázala zvednout ruku."
"poured","pour","Lilo","lít","impf"," Down it poured like all the people in the world weeping."," Lilo, jako by se kdekdo na světě rozplakal."
"leaving","leave","odešel","odejít","pf"," always, since he had chosen, after leaving college, to take a job in the city, expressing her amazement, her amusement, at men who spent their lives, buying and selling-ploughs? glass beads was it?"," co odešel z koleje a našel si místo v City, pořád se divila a posmívala lidem, kteří celý život kupují a prodávají - pluhy? či skleněné korálky?"
"take","take","kupují","kupovat","impf"," always, since he had chosen, after leaving college, to take a job in the city, expressing her amazement, her amusement, at men who spent their lives, buying and selling-ploughs? glass beads was it?"," co odešel z koleje a našel si místo v City, pořád se divila a posmívala lidem, kteří celý život kupují a prodávají - pluhy? či skleněné korálky?"
"buying","buy","kupují","kupovat","impf"," always, since he had chosen, after leaving college, to take a job in the city, expressing her amazement, her amusement, at men who spent their lives, buying and selling-ploughs? glass beads was it?"," co odešel z koleje a našel si místo v City, pořád se divila a posmívala lidem, kteří celý život kupují a prodávají - pluhy? či skleněné korálky?"
"wished","wish","chtějí","chtít","impf"," or stocks and shares? - to savages who wished most oddly-for were they not beautiful naked? - to dress and live like the English?"," Nebo akcie a cenné papíry? - divochům, kteří se kupodivu - v nahotě jsou přece tak krásní - chtějí oblékat a žít jako Angličani."
"dress","dress","oblékat","oblékat","impf"," or stocks and shares? - to savages who wished most oddly-for were they not beautiful naked? - to dress and live like the English?"," Nebo akcie a cenné papíry? - divochům, kteří se kupodivu - v nahotě jsou přece tak krásní - chtějí oblékat a žít jako Angličani."
"delivered","deliver","dodali","dodat","pf"," The fish had been delivered."," Ryby jim dodali."
"admire","admire","obdivuje","obdivovat","impf"," Whom then did she admire?"," Komu se tedy obdivuje?"
"carrying","carry","Nesl","nést","impf"," He was carrying cups."," Nesl hrnky."
"exclaimed","exclaim","zvolal","zvolat","pf"," "" So I shake hands with my heart! "" he exclaimed, nodding his handsome, grizzled head and depositing his burden safely."," "" Pozdravení mému potěšení, "" zvolal, kývl hezkou prošedivělou hlavou a opatrně složil své břímě."
"nodding","nod","kývl","kývnout","pf"," "" So I shake hands with my heart! "" he exclaimed, nodding his handsome, grizzled head and depositing his burden safely."," "" Pozdravení mému potěšení, "" zvolal, kývl hezkou prošedivělou hlavou a opatrně složil své břímě."
"depositing","deposit","složil","složit","pf"," "" So I shake hands with my heart! "" he exclaimed, nodding his handsome, grizzled head and depositing his burden safely."," "" Pozdravení mému potěšení, "" zvolal, kývl hezkou prošedivělou hlavou a opatrně složil své břímě."
"stopped","stop","Zůstal","zůstat","pf"," So he stopped, by the pool."," Zůstal tedy stát u jezírka."
"thank","thank","poděkovat","poděkovat","pf"," Then, coming up behind him, "" Ought n't we to thank her? "" Lucy asked him."," "" Neměli bychom jí poděkovat? "" dohonila ho Lucy."
"hear","hear","slyším","slyšet","impf"," "" They 're not ready ... I hear ' em laughing "" ( they were saying. ) "" ... Dressing up."," "" Nejsou hotoví ... slyším, jak se smějou "" ( říkali ). "" ... Převlékání."
"laughing","laugh","smějou","smát","impf"," "" They 're not ready ... I hear ' em laughing "" ( they were saying. ) "" ... Dressing up."," "" Nejsou hotoví ... slyším, jak se smějou "" ( říkali ). "" ... Převlékání."
"saying","say","říkali","říkat","impf"," "" They 're not ready ... I hear ' em laughing "" ( they were saying. ) "" ... Dressing up."," "" Nejsou hotoví ... slyším, jak se smějou "" ( říkali ). "" ... Převlékání."
"remember","remember","Pamatujete","pamatovat","impf"," D'you remember?"," Pamatujete se?"
"silenced","silence","zmlkla","zmlknout","pf"," The view laid bare by the sun was flattened, silenced, stilled."," Prosluněná krajina zploštěla, zmlkla, ztichla."
"sheltering","shelter","nechránila","chránit","impf"," the brick wall, no longer sheltering, beat back grains of heat."," Cihlová zeď už nechránila, naopak odrážela zrnka žáru."
"sighed","sigh","vzdychl","vzdychnout","pf"," Old Mr. Oliver sighed profoundly."," Starý pan Olivec zhluboka vzdychl."
"fell","fall","poklesla","poklesnout","pf"," His head jerked; his hand fell."," Hlava mu poklesla, ruka se mu svezla."
"glared","glare","zíral","zírat","impf"," Giles glared."," Giles zíral před sebe."
"exclaimed","exclaim","zvolala","zvolat","pf"," "" Look, Minnie! “ she exclaimed. "" Those are real swallows! “"," "" Koukej, Minnie! "" zvolala, "" doopravdické vlaštovky! """
"appeared","appear","objevil","objevit","pf"," A young man in peg-top trousers and side whiskers carrying a spiked stick appeared by the lake."," U jezera se objevil mladý muž v úzkých nohavicích, s licousy, v ruce hůlku s bodcem."
"Let","let","Dovolte","dovolit","pf"," EDGAR T .... Let me help you, Miss Hardcastle!"," Edgar T. ... Dovolte, slečno Hardcastleová, já vám pomohu!"
"help","help","pomohu","pomoci","pf"," EDGAR T .... Let me help you, Miss Hardcastle!"," Edgar T. ... Dovolte, slečno Hardcastleová, já vám pomohu!"
"helps","help","pomáhá","pomáhat","impf"," ( he helps Miss Eleanor Hardcastle, a young lady in crinoline and mushroom hat to the top."," ( pomáhá nahoru slečně Eleanor Hardcastleové, mladé dámě v krinolíně a v kloboučku jako hřib."
"seeing","see","viděla","vidět","impf"," She knew, she said, pinching a bit of bread to make this emphatic, that Ralph, when he was at the war, could n't have been killed without her seeing him- "" wherever I was, whatever I was doing, "" she added, waving her hands so that the diamonds flashed in the sun."," Podle jejího přesvědčení - pro větší důraz uždibla kousek chleba - kdyby byl Ralph ve válce padl, určitě by ho viděla, "" ať už jsem byla kdekoli a dělala cokoli, "" dodala a rozhodila rukama, až se diamanty na slunci zatřpytily."
"make","make","dělala","dělat","impf"," She knew, she said, pinching a bit of bread to make this emphatic, that Ralph, when he was at the war, could n't have been killed without her seeing him- "" wherever I was, whatever I was doing, "" she added, waving her hands so that the diamonds flashed in the sun."," Podle jejího přesvědčení - pro větší důraz uždibla kousek chleba - kdyby byl Ralph ve válce padl, určitě by ho viděla, "" ať už jsem byla kdekoli a dělala cokoli, "" dodala a rozhodila rukama, až se diamanty na slunci zatřpytily."
"doing","do","dělala","dělat","impf"," She knew, she said, pinching a bit of bread to make this emphatic, that Ralph, when he was at the war, could n't have been killed without her seeing him- "" wherever I was, whatever I was doing, "" she added, waving her hands so that the diamonds flashed in the sun."," Podle jejího přesvědčení - pro větší důraz uždibla kousek chleba - kdyby byl Ralph ve válce padl, určitě by ho viděla, "" ať už jsem byla kdekoli a dělala cokoli, "" dodala a rozhodila rukama, až se diamanty na slunci zatřpytily."
"added","add","dodala","dodat","pf"," She knew, she said, pinching a bit of bread to make this emphatic, that Ralph, when he was at the war, could n't have been killed without her seeing him- "" wherever I was, whatever I was doing, "" she added, waving her hands so that the diamonds flashed in the sun."," Podle jejího přesvědčení - pro větší důraz uždibla kousek chleba - kdyby byl Ralph ve válce padl, určitě by ho viděla, "" ať už jsem byla kdekoli a dělala cokoli, "" dodala a rozhodila rukama, až se diamanty na slunci zatřpytily."
"laughed","laugh","zasmála","zasmát","pf"," "" No, "" Mrs. Manresa laughed."," "" Kdepak, "" zasmála se paní Manresová."
"say","say","říká","říkat","impf"," Their relations, as he had noted at lunch, were as people say in novels "" strained. """," Jejich vztah, pokud to vypozoroval u oběda, je, jak se v románech říká, "" napjatý ""."
"forgot","forget","Zapomněl","zapomenout","pf"," He forgot how she would have looked against vine leaf in a greenhouse."," Zapomněl, jak by vypadala proti vinné révě ve skleníku."
"looked","look","Hleděl","hledět","impf"," Only at Giles he looked;"," Hleděl jen na Gilese;"
"looked","look","hleděl","hledět","impf"," and looked and looked."," hleděl a hleděl."
"looked","look","hleděl","hledět","impf"," and looked and looked."," hleděl a hleděl."
"looked","look","hleděl","hledět","impf"," and looked and looked."," hleděl a hleděl."
"looked","look","hleděl","hledět","impf"," and looked and looked."," hleděl a hleděl."
"dispersed","disperse","rozptýleni","rozptýlit","pf"," dispersed are we. Giles remained like a stake in the tide of the flowing company."," jsme rozptýleni. Jako kůl trčel Giles v odlivu valícího se obecenstva."
"smiled","smile","usmívala","usmívat","impf"," Mrs. Manresa in the very centre smiled; but she felt as if her skin cracked when she smiled."," Paní Manresová přímo uprostřed se usmívala, ale měla pocit, že jí při tom úsměvu praská pleť."
"smiled","smile","usmívala","usmívat","impf"," Mrs. Manresa in the very centre smiled; but she felt as if her skin cracked when she smiled."," Paní Manresová přímo uprostřed se usmívala, ale měla pocit, že jí při tom úsměvu praská pleť."
"cracked","crack","praská","praskat","impf"," Mrs. Manresa in the very centre smiled; but she felt as if her skin cracked when she smiled."," Paní Manresová přímo uprostřed se usmívala, ale měla pocit, že jí při tom úsměvu praská pleť."
"singing","sing","zpívali","zpívat","impf"," The villagers were singing, but half their words were blown away."," Vesničani zpívali, ale polovinu slov odnášel vítr."
"watched","watch","pozorovala","pozorovat","impf"," Miss La Trobe watched them sink down peacefully into the nursery rhyme."," Slečna La Trobová je pozorovala, jak spokojeně se vpravují do dětské říkanky."
"watched","watch","Pozorovala","pozorovat","impf"," She watched them fold their hands and compose their faces."," Pozorovala je, jak skládají ruce v klín, jak se uklidňují."
"fold","fold","skládají","skládat","impf"," She watched them fold their hands and compose their faces."," Pozorovala je, jak skládají ruce v klín, jak se uklidňují."
"compose","compose","skládají","skládat","impf"," She watched them fold their hands and compose their faces."," Pozorovala je, jak skládají ruce v klín, jak se uklidňují."
"said","say","řekl","říci","pf"," "" Discussing the cesspool, "" said Mr. Oliver."," "" O žumpě, "" řekl pan Oliver."
"exclaimed","exclaim","vykřikla","vykřiknout","pf"," "" What a subject to talk about on a night like this! “ Mrs. Haines exclaimed again."," "" To jsou řeči, takový krásný večer! "" znovu vykřikla paní Hainesová."
"said","say","říkal","říkat","impf"," What had he said about the cesspool;"," Co on asi říkal o žumpě;"
"inclining","incline","naklonila","naklonit","pf"," or indeed about anything? Isa wondered, inclining her head towards the gentleman farmer, Rupert Haines."," co vůbec říkal? zamyslela se Isa a hlavu naklonila k statkáři Rupertu Hainesovi."
"met","meet","setkala","setkat","pf"," She had met him at a Bazaar; and at a tennis party."," Předtím se s ním setkala na bazaru a pak na tenise."
"handed","hand","Podal","podat","pf"," He had handed her a cup and a racquet-that was all."," Podal jí šálek a raketu - to bylo vše."
"cried","cry","vykřikla","vykřiknout","pf"," she cried, delighted to have it confirmed by the cherry stones that she was a wild child of nature."," To jsem já! "" vykřikla radostně, vždyť i třešňové pecky jí potvrdily, že je divoženka."
"confirmed","confirm","potvrdily","potvrdit","pf"," she cried, delighted to have it confirmed by the cherry stones that she was a wild child of nature."," To jsem já! "" vykřikla radostně, vždyť i třešňové pecky jí potvrdily, že je divoženka."
"believe","believe","věříte","věřit","impf"," "" You believe, "" said the old gentleman, courteously chaffing her, "" in that too? """," "" Vy na to taky věříte? "" škádlil ji galantně starý pán."
"cried","cry","volala","volat","impf"," "" Of course, of course I do! "" she cried."," "" To se ví, že věřím, "" volala."
"exclaimed","exclaim","zvolal","zvolat","pf"," "" There! “ Bartholomew exclaimed, cocking his forefinger aloft."," "" Vida! "" zvolal Bartholomew a vztyčil ukazovák."
"cocking","cock","vztyčil","vztyčit","pf"," "" There! “ Bartholomew exclaimed, cocking his forefinger aloft."," "" Vida! "" zvolal Bartholomew a vztyčil ukazovák."
"touched","touch","dotkne","dotknout","pf"," What springs touched, what secret drawer displays its treasures, if I say "" - he raised more fingers- "" Reynolds!"," A jakých strun se dotkne, jaké skryté poklady otevře, když řeknu, "" - a zdvíhal další prsty - "" Reynolds!"
"say","say","řeknu","říci","pf"," What springs touched, what secret drawer displays its treasures, if I say "" - he raised more fingers- "" Reynolds!"," A jakých strun se dotkne, jaké skryté poklady otevře, když řeknu, "" - a zdvíhal další prsty - "" Reynolds!"
"called","call","říká","říkat","impf"," "" Why called ' Old '? "" Mrs. Manresa thrust in."," "" Proč se říká, starý´? "" prohodila paní Manresová."
"think","think","vzpomenu","vzpomenout","pf"," Yet to think o n't - how we hid in the dairy the day the cat jumped."," Ale když si tak vzpomenu - jak jsme se schovávali v mlékárně, když to na nás prasklo."
"hid","hide","schovávali","schovávat","impf"," Yet to think o n't - how we hid in the dairy the day the cat jumped."," Ale když si tak vzpomenu - jak jsme se schovávali v mlékárně, když to na nás prasklo."
"read","read","četli","číst","impf"," And read romances under the holly tree."," Jak jsme pod cesmínou četli romány."
"left","leave","opustil","opustit","pf"," La! how I cried when the Duke left poor Polly ...."," Ach jé, co jsem se nabrečela, když vévoda opustil nebohou Marjánku ..."
"found","find","zjistila","zjistit","pf"," And my Aunt found me with eyes like red jellies."," A když teta zjistila, že mám oči celé zanícené, řekla :"
"looking","look","nekouká","koukat","impf"," and the impulse which leads us - mark you, when no one 's looking - to the window at midnight to smell the bean."," "" Vřele milovaný svou ženou ""; a toho nutkání přistoupit ( když ovšem nikdo nekouká ) o půlnoci k oknu a přivonět k fazoli."
"deny","deny","popřít","popřít","pf"," There is such a thing - you ca n't deny it."," Něco v nás je - to nelze popřít."
"see","see","vidíte","vidět","impf"," All you can see of yourselves is scraps, orts and fragments?"," Že se pořád vidíte jen jako cucky, drobty, zlomky?"
"listen","listen","poslechněte","poslechnout","pf"," Well then listen to the gramophone affirming. ..."," Tak si poslechněte gramofon, který tvrdí ..."
"require","require","dožadují","dožadovat","impf"," On Thursday it 's the natives of Peru require protection and correction;"," Ve čtvrtek se zas dožadují ochrany nebo potrestání peruánští domorodci;"
"give","give","dáme","dát","pf"," we give ' em what 's due."," dáme jim, co zaslouží."
"end","end","nekončí","končit","impf"," But mark you, our rule do n't end there."," Ale pozor, tím naše panování nekončí."
"go","go","jdou","jít","impf"," Prosperity and respectability always go, as we know, ' and in ' and."," Blahobyt a důstojnost jdou vždycky, jak víme, ruku v ruce."
"taking","take","zaujmout","zaujmout","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"reaching","reach","dojdou","dojít","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"came","come","dojdou","dojít","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"reached","reach","dojdou","dojít","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"reaching","reach","dorazila","dorazit","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"came","come","dorazila","dorazit","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"reached","reach","dorazila","dorazit","pf"," And so running, panting, set upon reaching the Barn and taking up her station behind the tea urn before the company came, she reached the Barn."," A tak celá udýchaná, odhodlaná doběhnout a zaujmout stanoviště u samovaru, než tam dojdou hosté, dorazila do stodoly."
"sliced","slice","nakrájen","nakrájet","pf"," Cake was sliced."," Dort byl nakrájen."
"entered","enter","vcházeli","vcházet","impf"," And the company entered."," A hosté vcházeli."
"said","say","řekla","říci","pf"," "" This fine old Barn ... "" said Mrs. Manresa, stopping in the doorway."," "" Taková krásná stará stodola ... "" řekla paní Manresová, když stanula ve vratech."
"buying","buy","koupil","koupit","pf"," For as the train took over three hours to reach this remote village in the very heart of England, no one ventured so long a journey, without staving off possible mind-hunger, without buying a book on a bookstall."," Do této zapadlé vesnice v srdci Anglie to totiž bylo vlakem přes tři hodiny, a kdo se pustil na tak dlouhou cestu, pojistil se proti duchovnímu hladu a u stánku si koupil knihu."
"reflected","reflect","odráželo","odrážet","impf"," Thus the mirror that reflected the soul sublime, reflected also the soul bored."," Vedle duše vznešené odráželo tedy ono zrcadlo také duši znuděnou."
"reflected","reflect","odráželo","odrážet","impf"," Thus the mirror that reflected the soul sublime, reflected also the soul bored."," Vedle duše vznešené odráželo tedy ono zrcadlo také duši znuděnou."
"broke","break","přerušila","přerušit","pf"," "" I always feel, "" Lucy broke the silence, "" he 's saying : ' Paint my dog. ' """," "" Mívám pocit, "" přerušila Lucy ticho, "" že říká :, Namalujte mi psa. ´ """
"saying","say","říká","říkat","impf"," "" I always feel, "" Lucy broke the silence, "" he 's saying : ' Paint my dog. ' """," "" Mívám pocit, "" přerušila Lucy ticho, "" že říká :, Namalujte mi psa. ´ """
"said","say","řekla","říci","pf"," "" But what about the horse? "" said Mrs. Manresa."," "" A co kůň? "" řekla paní Manresová."
"said","say","řekl","říci","pf"," "" The horse, "" said Bartholomew, putting on his glasses."," "" Kůň, "" řekl Bartholomew a nasadil si brýle."
"putting","put","řekl","říci","pf"," "" The horse, "" said Bartholomew, putting on his glasses."," "" Kůň, "" řekl Bartholomew a nasadil si brýle."
"looking","look","díval","dívat","impf"," But William Dodge was still looking at the lady."," Ale William Dodge se díval na dámu."
"said","say","řekl","říci","pf"," "" Ah, "" said Bartholomew who had bought that picture because he liked that picture, "" you 're an artist. """," "" Inu, "" řekl Bartholomew - koupil ten obraz, protože se mu líbil - "" vy jste umělec. """
"bought","buy","koupil","koupit","pf"," "" Ah, "" said Bartholomew who had bought that picture because he liked that picture, "" you 're an artist. """," "" Inu, "" řekl Bartholomew - koupil ten obraz, protože se mu líbil - "" vy jste umělec. """
"liked","like","líbil","líbit","impf"," "" Ah, "" said Bartholomew who had bought that picture because he liked that picture, "" you 're an artist. """," "" Inu, "" řekl Bartholomew - koupil ten obraz, protože se mu líbil - "" vy jste umělec. """
"hear","hear","slyšet","slyšet","impf"," After a storm, they say, you can hear a wave break .... I like that story, "" she reflected."," Po bouřce prý bývá slyšet vlnobití ... mám ráda ten příběh, "" zamyslela se."
"Hearing","hear","uslyšel","uslyšet","pf"," "" Hearing the waves in the middle of the night he saddled a horse and rode to the sea."," "" Uprostřed noci uslyšel vlnobití a hned osedlal koně a cválal k moři."
"reading","read","četl","číst","impf"," He was reading."," Bart četl."
"brought","bring","přinesli","přinést","pf"," "" You ca n't expect it brought to your door in a pail of water, "" said Mrs. Swithin, "" as I remember when we were children, living in a house by the sea."," "" Aby ti je přinesli ve škopku vody až ke dveřím, to nemůžeš chtít, "" řekla paní Swithinová, "" jako je nosili nám, vzpomínám si, když jsme byli malí a bydleli u moře."
"said","say","řekla","říci","pf"," "" You ca n't expect it brought to your door in a pail of water, "" said Mrs. Swithin, "" as I remember when we were children, living in a house by the sea."," "" Aby ti je přinesli ve škopku vody až ke dveřím, to nemůžeš chtít, "" řekla paní Swithinová, "" jako je nosili nám, vzpomínám si, když jsme byli malí a bydleli u moře."
"brought","bring","nosili","nosit","impf"," "" You ca n't expect it brought to your door in a pail of water, "" said Mrs. Swithin, "" as I remember when we were children, living in a house by the sea."," "" Aby ti je přinesli ve škopku vody až ke dveřím, to nemůžeš chtít, "" řekla paní Swithinová, "" jako je nosili nám, vzpomínám si, když jsme byli malí a bydleli u moře."
"remember","remember","vzpomínám","vzpomínat","impf"," "" You ca n't expect it brought to your door in a pail of water, "" said Mrs. Swithin, "" as I remember when we were children, living in a house by the sea."," "" Aby ti je přinesli ve škopku vody až ke dveřím, to nemůžeš chtít, "" řekla paní Swithinová, "" jako je nosili nám, vzpomínám si, když jsme byli malí a bydleli u moře."
"living","live","bydleli","bydlet","impf"," "" You ca n't expect it brought to your door in a pail of water, "" said Mrs. Swithin, "" as I remember when we were children, living in a house by the sea."," "" Aby ti je přinesli ve škopku vody až ke dveřím, to nemůžeš chtít, "" řekla paní Swithinová, "" jako je nosili nám, vzpomínám si, když jsme byli malí a bydleli u moře."
"rose","rise","stoupala","stoupat","impf"," Words rose above the intolerably laden dumb oxen plodding through the mud."," Zpod nesnesitelně naložených tupých volů, plahočících se bahnem, pak stoupala slova."
"saw","see","nevidí","vidět","impf"," She no longer saw them, yet they upheld her, sitting arms akimbo with her glass before her."," Už je nevidí, ale má v nich oporu, jak tam sedí, ruce v bok, sklenici před sebou."
"sitting","sit","sedí","sedět","impf"," She no longer saw them, yet they upheld her, sitting arms akimbo with her glass before her."," Už je nevidí, ale má v nich oporu, jak tam sedí, ruce v bok, sklenici před sebou."
"set","set","Postavila","postavit","pf"," She set down her glass."," Postavila sklenici."
"strike","strike","zasáhnou","zasáhnout","pf"," Did they perceive the arrows about to strike them?"," Jestlipak tuší, že je hnedle zasáhnou šípy?"
"Jump","jump","Naskočte","naskočit","pf"," "" Jump in, Bill, "" Mrs. Manresa chaffed him."," "" Naskočte, Bille, "" pobídla ho žertovně paní Manresová."
"stopped","stop","Přestalo","přestat","pf"," The bells had stopped;"," Přestalo vyzvánění;"
"gone","go","odešli","odejít","pf"," the audience had gone;"," diváci odešli;"
"straighten","straighten","narovnat","narovnat","pf"," She could straighten her back."," Může si narovnat záda."
"open","open","Rozevřít","rozevřít","pf"," She could open her arms."," Rozevřít náruč."
"reminded","remind","připomínaly","připomínat","impf"," that very square jaw "" reminded her- not that she had been to Russia-of the Tartars."," ta hranatá sanice "" jí připomínaly - ne že by byla někdy v Rusku - Tatary."
"failed","fail","zkrachovala","zkrachovat","pf"," that had failed."," zkrachovala."
"failed","fail","zkrachovala","zkrachovat","pf"," That had failed."," Také zkrachovala."
"bought","buy","Koupila","koupit","pf"," She had bought a four-roomed cottage and shared it with an actress."," Koupila domek o čtyřech místnostech a bydlela tam s jednou herečkou."
"show","show","ukážu","ukázat","pf"," I 'll show you the greenhouse, the pig sty, or the stable. """," "" Pojďte, ukážu vám skleník, chlív nebo stáj. """
"said","say","neříkala","říkat","impf"," But she said nothing, and they stood there holding their cups, remembering the play."," Ale neříkala nic, a tak stáli s šálkem v ruce a vzpomínali na představení."
"remembering","remember","vzpomínali","vzpomínat","impf"," But she said nothing, and they stood there holding their cups, remembering the play."," Ale neříkala nic, a tak stáli s šálkem v ruce a vzpomínali na představení."
"striking","strike","bil","bít","impf"," A small boy battled his way through the crowd, striking against skirts and trousers as if he were swimming blindly."," Davem se probíjel chlapeček, bil do sukní i kalhot, jako by slepě plaval."
