"sign","sign","nepodepíšu","podepsat","pf"," As you 're obviously aware, I 'm not going to sign that statement."," Jak jste zřejmě pochopili, ten papír vám nepodepíšu."
"think","think","uvažovat","uvažovat","impf"," I ’ ll think it over."," Budu o tom uvažovat."
"sits","sit","usadí","usadit","pf"," LEOPOLD sits down comfortably on the sofa and wraps himself in the blanket."," Leopold se usadí na pohovku a zabalí se do pokrývky."
"wraps","wrap","zabalí","zabalit","pf"," LEOPOLD sits down comfortably on the sofa and wraps himself in the blanket."," Leopold se usadí na pohovku a zabalí se do pokrývky."
"say","say","říkám","říkat","impf"," I knew it was n't going to be easy for me - you know I had to make a few sacrifices and what I am trying to say reluctantly but I have to say it - look, I respect your idiosyncrasies."," Věděla jsem, že to s tebou nebude lehké - leccos jsem, jak víš, musela našemu vztahu obětovat, což říkám jen velmi nerada, ale říct to bohužel musím - tvé podivínství a zvláštnosti respektuji."
"say","say","říkám","říkat","impf"," I knew it was n't going to be easy for me - you know I had to make a few sacrifices and what I am trying to say reluctantly but I have to say it - look, I respect your idiosyncrasies."," Věděla jsem, že to s tebou nebude lehké - leccos jsem, jak víš, musela našemu vztahu obětovat, což říkám jen velmi nerada, ale říct to bohužel musím - tvé podivínství a zvláštnosti respektuji."
"say","say","říct","říci","pf"," I knew it was n't going to be easy for me - you know I had to make a few sacrifices and what I am trying to say reluctantly but I have to say it - look, I respect your idiosyncrasies."," Věděla jsem, že to s tebou nebude lehké - leccos jsem, jak víš, musela našemu vztahu obětovat, což říkám jen velmi nerada, ale říct to bohužel musím - tvé podivínství a zvláštnosti respektuji."
"say","say","říct","říci","pf"," I knew it was n't going to be easy for me - you know I had to make a few sacrifices and what I am trying to say reluctantly but I have to say it - look, I respect your idiosyncrasies."," Věděla jsem, že to s tebou nebude lehké - leccos jsem, jak víš, musela našemu vztahu obětovat, což říkám jen velmi nerada, ale říct to bohužel musím - tvé podivínství a zvláštnosti respektuji."
"respect","respect","respektuji","respektovat","impf"," I knew it was n't going to be easy for me - you know I had to make a few sacrifices and what I am trying to say reluctantly but I have to say it - look, I respect your idiosyncrasies."," Věděla jsem, že to s tebou nebude lehké - leccos jsem, jak víš, musela našemu vztahu obětovat, což říkám jen velmi nerada, ale říct to bohužel musím - tvé podivínství a zvláštnosti respektuji."
"talk","talk","mluvit","mluvit","impf"," Look, do we have to talk about me?"," Ale musíme mluvit o mně?"
"talk","talk","mluvíš","mluvit","impf"," You love to talk about yourself!"," Vždyť ty o sobě mluvíš rád!"
"think","think","zdá","zdát","impf"," That 's just what you think."," To se ti jen zdá."
"puts","put","položí","položit","pf"," ( LUCY puts her head on LEOPOLD 's shoulder."," ( Lucy položí Leopoldovi hlavu na ramena;"
"embraces","embrace","obejme","obejmout","pf"," He embraces her but they both continue to look straight ahead, absorbed in thought."," on ji obejme a oba zamyšleně hledí před sebe."
"look","look","hledí","hledět","impf"," He embraces her but they both continue to look straight ahead, absorbed in thought."," on ji obejme a oba zamyšleně hledí před sebe."
"goes","go","odejde","odejít","pf"," ( LEOPOLD goes into the kitchen and after a moment returns with a bottle of wine, a bottle opener and two glasses."," ( Leopold odejde do kuchyně a za chvilku se odtud vrátí s lahví vína, otvírákem a dvěma skleničkami."
"opens","open","otevře","otevřít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"pours","pour","naleje","nalít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"takes","take","vezme","vzít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"takes","take","vezme","vzít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"takes","take","vezme","vzít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"takes","take","vezme","vzít","pf"," He opens the bottle, pours wine into both glasses, takes one and LUCY takes the other. )"," Láhev otevře, do obou skleniček naleje víno, jednu si vezme, druhou si vezme Lucy. )"
"sits","sit","usedne","usednout","pf"," LEOPOLD sits down on the sofa next to her."," Leopold usedne na pohovku vedle Lucy."
"tell","tell","povídej","povídat","impf"," So tell me."," Tak povídej."
"believed","believe","věřila","věřit","impf"," And simpleton that I am, I believed that I could awaken love in you, that I 'd give you back your zest for life, that I ’ d help you!"," A já husa věřila, že v tobě můžu probudit lásku, že ti vrátím chuť do života, že ti pomůžu!"
"awaken","awaken","probudit","probudit","pf"," And simpleton that I am, I believed that I could awaken love in you, that I 'd give you back your zest for life, that I ’ d help you!"," A já husa věřila, že v tobě můžu probudit lásku, že ti vrátím chuť do života, že ti pomůžu!"
"help","help","pomůžu","pomoci","pf"," And simpleton that I am, I believed that I could awaken love in you, that I 'd give you back your zest for life, that I ’ d help you!"," A já husa věřila, že v tobě můžu probudit lásku, že ti vrátím chuť do života, že ti pomůžu!"
"says","say","říká","říkat","impf"," You 're being unfair, Lucy - I really am going through a crisis - even Bertram says so."," Křivdíš mi, Lucy - jsem skutečně v krizi - říká to i Olbram."
"going","go","Jdu","jít","impf"," I 'm going to get dressed."," Jdu se obléct."
"dressed","dress","obléct","obléci","pf"," I 'm going to get dressed."," Jdu se obléct."
"gazes","gaze","hledí","hledět","impf"," LEOPOLD gazes at the FIRST and SECOND CHAP and then shouts. )"," Leopold hledí vytřeštěně na Prvního a Druhého chlapíka, pak vykřikne. )"
"shouts","shout","vykřikne","vykřiknout","pf"," LEOPOLD gazes at the FIRST and SECOND CHAP and then shouts. )"," Leopold hledí vytřeštěně na Prvního a Druhého chlapíka, pak vykřikne. )"
"want","want","Nechci","chtít","impf"," I do n't want an adjournment!"," Nechci žádný odklad!"
"want","want","Chci","chtít","impf"," I want to go there!"," Chci tam!"
"falls","fall","klesne","klesnout","pf"," ( LEOPOLD suddenly falls to his knees in front of the CHAPS and starts to sob. )"," ( Leopold náhle klesne před Prvním a Druhým chlapíkem na kolena a začne vzlykat. )"
"starts","start","začne","začít","pf"," ( LEOPOLD suddenly falls to his knees in front of the CHAPS and starts to sob. )"," ( Leopold náhle klesne před Prvním a Druhým chlapíkem na kolena a začne vzlykat. )"
"begging","beg","Prosím","prosit","impf"," I 'm begging you - I beseech you - I ca n't go on living like this."," Prosím vás - odveďte mě - prosím snažně - já už takhle žít nemůžu."
"beseech","beseech","Prosím","prosit","impf"," I 'm begging you - I beseech you - I ca n't go on living like this."," Prosím vás - odveďte mě - prosím snažně - já už takhle žít nemůžu."
"begging","beg","prosím","prosit","impf"," I 'm begging you - I beseech you - I ca n't go on living like this."," Prosím vás - odveďte mě - prosím snažně - já už takhle žít nemůžu."
"beseech","beseech","prosím","prosit","impf"," I 'm begging you - I beseech you - I ca n't go on living like this."," Prosím vás - odveďte mě - prosím snažně - já už takhle žít nemůžu."
"beg","beg","prosit","prosit","impf"," You 're not going to beg them, are you!"," Přece je nebudeš prosit!"
"listens","listen","naslouchá","naslouchat","impf"," Then he puts his ear to the door and listens intently."," Pak přiloží ucho ke dveřím a soustředěně naslouchá."
"goes","go","jde","jít","impf"," LEOPOLD straightens up slowly, goes to the footlights and bows."," Leopold se zvolna napřímí, jde k rampě a klaní se."
"enter","enter","vstupují","vstupovat","impf"," At the same time all the other characters enter from the various doors and gather round LEOPOLD bowing."," Všemi dveřmi na scéně vstupují současně další postavy, hry, obklopují Leopolda a rovněž se uklánějí."
"falls","fall","padá","padat","impf"," The curtain falls."," Opona padá."
"thank","thank","děkuji","děkovat","impf"," Well, thank you very much - I think that should last me."," Tak vám moc děkuji - myslím, že mi to vydrží skutečně dlouho."
"think","think","myslím","myslet","impf"," Well, thank you very much - I think that should last me."," Tak vám moc děkuji - myslím, že mi to vydrží skutečně dlouho."
"last","last","vydrží","vydržet","pf"," Well, thank you very much - I think that should last me."," Tak vám moc děkuji - myslím, že mi to vydrží skutečně dlouho."
"writing","write","napsáno","napsat","pf"," We 're looking forward to what you 'll be writing on these bits of paper."," Už se těšíme na všechno, co na tom bude napsáno."
"speak","speak","mluvit","mluvit","impf"," You must n't speak like that, Professor!"," Tak nesmíte mluvit, pane doktore!"
"reflecting","reflect","reflektujete","reflektovat","impf"," But even if it were all true the very fact that you are reflecting upon your situation shows that all is not lost."," Ostatně i kdyby to všechno byla pravda, už sám fakt, že svůj stav reflektujete, naznačuje, že nejste zdaleka ještě ztracen!"
"lost","lose","ztracen","ztratit","pf"," But even if it were all true the very fact that you are reflecting upon your situation shows that all is not lost."," Ostatně i kdyby to všechno byla pravda, už sám fakt, že svůj stav reflektujete, naznačuje, že nejste zdaleka ještě ztracen!"
"call","call","neříkejte","říkat","impf"," And please do n't call me professor, it sounds so formal!"," A neříkejte mi, prosím, "" pane doktore "", zní to tak oficiálně!"
"sounds","sound","zní","znít","impf"," And please do n't call me professor, it sounds so formal!"," A neříkejte mi, prosím, "" pane doktore "", zní to tak oficiálně!"
"drinking","drink","nepijete","pít","impf"," Why are n't you drinking?"," Proč nepijete?"
"told","tell","říkala","říkat","impf"," How many times have I told you not to use the silver teaspoons for eggs - you ca n't get them clean properly."," Kolikrát jsem ti říkala, abys na vajíčka stříbrné lžičky nebral, že potom nejdou umýt."
"forgot","forget","zapomněl","zapomenout","pf"," Oh yes, I 'm sorry, I forgot."," Aha, zapomněl jsem, promiň."
"tried","try","snažil","snažit","impf"," After lunch I tried to read a bit and then Edward here turned up."," Po obědě jsem se snažil číst - no a před chvílí přišel tuhle Olda."
"read","read","číst","číst","impf"," After lunch I tried to read a bit and then Edward here turned up."," Po obědě jsem se snažil číst - no a před chvílí přišel tuhle Olda."
"think","think","domnívají","domnívat","impf"," These gentlemen think it 's time to take the initiative."," Tady pánové se domnívají, že čas dozrál k nějakému důraznějšímu činu."
"come","come","Nepřišla","přijít","pf"," Did I come at the wrong moment?"," Nepřišla jsem nevhod?"
"expected","expect","neočekával","očekávat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"do","do","studoval","studovat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"studying","study","studoval","studovat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"taking","take","studoval","studovat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"do","do","dělal","dělat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"making","make","dělal","dělat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"taking","take","dělal","dělat","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"browsed","browse","procházel","procházet","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"studying","study","přemýšlel","přemýšlet","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"meditating","meditate","přemýšlel","přemýšlet","impf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"forget","forget","zapomenout","zapomenout","pf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"start","start","začít","začít","pf"," It was wonderful when nobody was interested in me - when nobody expected anything from me, nobody urging me to do anything - I just browsed around the second-hand bookshops - studying the modern philosophers at my leisure - spending the nights making notes from their works - taking walks in the parks and meditating - why ca n't I change my name to Nichols, say, and forget everything and start a completely new life?"," Jak to bylo krásné, když jsem nikoho nezajímal - nikdo ode mne nic neočekával a k ničemu mě nenabádal - já prolézal antikvariáty a hledal chytré knížky - v klidu si studoval moderní filozofy - dělal si z nich po nocích výpisky - procházel se po městských parcích a přemýšlel o jejich myšlenkách - proč se vlastně nemůžu přejmenovat na Urbánka, na všechno zapomenout a začít úplně nový život?"
"trouble","trouble","obtěžovat","obtěžovat","impf"," I would n't dare to trouble you."," Neodvážila bych se vás obtěžovat."
"troubling","trouble","neobtěžujete","obtěžovat","impf"," You 're not troubling me at all!"," Vůbec mě neobtěžujete!"
"met","meet","poznal","poznat","pf"," On the contrary - I 'm very pleased to have met you."," Naopak : jsem rád, že jsem vás poznal."
"told","tell","Říkali","říkat","impf"," We 've already told you that we 're your fans - and not just us."," Říkali jsme vám přece, že vám fandíme - a nejen my."
"told","tell","Říkali","říkat","impf"," We 've already told you that we 're your fans and not just us."," Říkali jsme vám přece, že vám fandíme."
"drag","drag","protahovat","protahovat","impf"," Well look, Professor, we wo n't drag this out unnecessarily."," Podívejte se, pane doktore, nebudeme to zbytečně protahovat."
"need","need","Potřebuješ","potřebovat","impf"," You need love - real love - mad passionate love - not that theoretical one, the one you write about."," Potřebuješ lásku - omamující - bláznivou - skutečnou lásku - ne tu teoretickou, o které píšeš."
"write","write","píšeš","psát","impf"," You need love - real love - mad passionate love - not that theoretical one, the one you write about."," Potřebuješ lásku - omamující - bláznivou - skutečnou lásku - ne tu teoretickou, o které píšeš."
"embraces","embrace","obejme","obejmout","pf"," ( LUCY embraces LEOPOLD and begins to kiss his face."," ( Lucy obejme Leopolda a začne ho hubičkovat po obličeji;"
"begins","begin","začne","začít","pf"," ( LUCY embraces LEOPOLD and begins to kiss his face."," ( Lucy obejme Leopolda a začne ho hubičkovat po obličeji;"
"sits","sit","sedí","sedět","impf"," LEOPOLD sits perplexed and remains quite passive."," Leopold rozpačitě sedí, chová se dost pasivně."
"falls","fall","padá","padat","impf"," The curtain falls and the music returns. )"," Opona padá, rozeznívá se hudba. )"
"write","write","Psal","psát","impf"," Did you write?"," Psal jsi?"
"wanted","want","Chtěl","chtít","impf"," I wanted to but it would n't come."," Chtěl jsem, ale nešlo to."
"come","come","nešlo","jít","impf"," I wanted to but it would n't come."," Chtěl jsem, ale nešlo to."
"start","start","nezačneš","začít","pf"," You wo n't get rid of it till you start writing."," Dokud nezačneš něco psát, budeš je mít pořád."
"writing","write","psát","psát","impf"," You wo n't get rid of it till you start writing."," Dokud nezačneš něco psát, budeš je mít pořád."
"waiting","wait","čekají","čekat","impf"," Everybody 's waiting for your new piece."," Všichni čekají na tvůj nový esej."
"mean","mean","myslíš","myslet","impf"," What do you mean?"," Co myslíš?"
"coming","come","Nejde","jít","impf"," Is that somebody coming?"," Nejde někdo?"
"listen","listen","poslouchají","poslouchat","impf"," ( They both listen quietly. )"," ( Oba tiše poslouchají. )"
"goes","go","odejde","odejít","pf"," ( SUZANA goes into her room."," ( Zuzana odejde do svého pokoje."
"begins","begin","začne","začít","pf"," LEOPOLD nervously begins to pace his usual path."," Leopold začne opět nervózně přecházet po své obvyklé trase."
"pace","pace","přecházet","přecházet","impf"," LEOPOLD nervously begins to pace his usual path."," Leopold začne opět nervózně přecházet po své obvyklé trase."
"reaches","reach","dojde","dojít","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"stops","stop","zarazí","zarazit","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"extracts","extract","vytáhne","vytáhnout","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"extracts","extract","vyndá","vyndat","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"takes","take","vyndá","vyndat","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"swallows","swallow","spolkne","spolknout","pf"," When he reaches the front door for the third time, he stops, goes to the spot where his medicines are kidder, quickly extracts his box, takes a pill out of a bottle, throws it into his mouth and swallows it."," Když dojde potřetí k hlavním dveřím, zarazí se, pak přistoupí k místu, kde má ukryty léky, vytáhne rychle svou krabici, vyndá z ní jeden prášek, hodí si ho do úst a spolkne."
"doubt","doubt","nepochybuješ","pochybovat","impf"," You do n't doubt, do you, that we all like you."," Jistě nepochybuješ, že tě máme všichni rádi."
"rubbing","rub","tře","třít","impf"," LEOPOLD is trembling with cold and rubbing his arms."," Leopold se chvěje zimou a tře si paže."
"lying","lie","leží","ležet","impf"," BERTRAM looks through the medicines lying on the table. )"," Olbram si prohlíží léky, které leží na stole. )"
"do","do","nejdeš","jít","impf"," Why do n't you go for a walk once in a while?"," Proč se nejdeš někdy projít?"
"go","go","nejdeš","jít","impf"," Why do n't you go for a walk once in a while?"," Proč se nejdeš někdy projít?"
"Go","go","Jít","jít","impf"," Go out?"," Jít ven?"
"brought","bring","přinesla","přinést","pf"," I 've brought you some vitamins."," Tady jsem ti přinesla vitaminy."
"forget","forget","nezapomeneš","zapomenout","pf"," You never forget."," Ty nikdy nezapomeneš."
"opened","open","otevřel","otevřít","pf"," Edward opened the balcony door but I closed it again - I do n't like draughts."," Olda mi otevřel dveře na balkón - ale já je zase zavřel - nemám rád průvan."
"closed","close","zavřel","zavřít","pf"," Edward opened the balcony door but I closed it again - I do n't like draughts."," Olda mi otevřel dveře na balkón - ale já je zase zavřel - nemám rád průvan."
"consist","consist","spočíval","spočívat","impf"," Forgive me, Lucy, but does our love have to consist solely in this endless examination of itself?"," Nezlob se, Lucy, ale je skutečně nutné, aby náš vztah spočíval jen v jeho nepřetržité reflexi a analýze?"
"keep","keep","Mám","mít","impf"," Just my luck to keep picking lovers with a permanent crick in their neck."," Mám štěstí na obzvlášť transcendující milence."
"use","use","Neužívej","užívat","impf"," Please do n't use the word lover!"," Neužívej, prosím, slova milenec!"
"goes","go","jde","jít","impf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"hidden","hide","ukryty","ukrýt","pf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"puts","put","postaví","postavit","pf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"seen","see","vidět","vidět","impf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"goes","go","dělá","dělat","impf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"takes","take","dělá","dělat","impf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
"pulls","pull","vytáhne","vytáhnout","pf"," ( LEOPOLD gets up, goes to the place where his medicines are hidden, turns his back to the room so as not to be seen, pulls out his box, quickly takes out a pill, throws it into his mouth and swallows it and puts his box back and returns to his seat."," ( Leopold vstane, jde k místu, kde má ukryty léky, postaví se zády k místnosti, aby nebylo vidět, co dělá, vytáhne svou krabici, rychle si z ní vezme prášek, hodí si ho do úst a spolkne, krabici opět uloží a vrátí se na své místo."
