"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"receiving","receive","obdržet","obdržet","pf"," She had worked with Lee Howell every day for years, but receiving flowers on the day of his funeral was hardly warranted or even appropriate given their professional relationship."," Dlouhá léta pracovala s Lee Howellem každý den, ale obdržet růže v den jeho pohřbu se vzhledem k jejich profesionálním vztahům ani nehodilo, ani k tomu nebyl důvod."
"agreeing","agree","souhlasil","souhlasit","impf"," Dr. Sugarman returned the favor she had done him a few months ago by agreeing to oversee the care of her post-op patients who were still in the hospital, Wick among them."," Doktor Sugarman jí oplatil laskavost, kdy mu vyšla vstříc před pár měsíci, a souhlasil, že si vezme na starost její pacienty po operaci, kteří jsou stále ještě v nemocnici, včetně Wicka."
"done","do","vezme","vzít","pf"," Dr. Sugarman returned the favor she had done him a few months ago by agreeing to oversee the care of her post-op patients who were still in the hospital, Wick among them."," Doktor Sugarman jí oplatil laskavost, kdy mu vyšla vstříc před pár měsíci, a souhlasil, že si vezme na starost její pacienty po operaci, kteří jsou stále ještě v nemocnici, včetně Wicka."
"packed","pack","zabalila","zabalit","pf"," She had packed in a hurry and made good time driving."," Rychle si zabalila a brzy odjela."
"provided","provide","poskytla","poskytnout","pf"," The horseback ride had provided a temporary reprieve from her troubling thoughts."," Vyjížďka na koni jí poskytla dočasnou úlevu od znepokojivých myšlenek."
"arrived","arrive","přijel","přijet","pf"," Toby Robbins arrived shortly after she returned to the house."," Toby Robbins přijel krátce poté, co se vrátila do domu."
"returned","return","vrátila","vrátit","pf"," Toby Robbins arrived shortly after she returned to the house."," Toby Robbins přijel krátce poté, co se vrátila do domu."
"come","come","jezdit","jezdit","impf"," "" You did n't have to come right away, Toby, "" she told him as soon as she answered the door."," "" Nemusel jste jezdit hned, Toby, "" řekla, jen co otevřela dveře."
"told","tell","řekla","říci","pf"," "" You did n't have to come right away, Toby, "" she told him as soon as she answered the door."," "" Nemusel jste jezdit hned, Toby, "" řekla, jen co otevřela dveře."
"stayed","stay","zůstal","zůstat","pf"," Through the years, he had stayed in touch with Rennie."," Během let zůstal s Rennie ve styku."
"spotted","spot","zahlédl","zahlédnout","pf"," If Lozada spotted Oren, he would know it was a setup."," Kdyby Lozada Orena zahlédl, věděl by, že je to léčka."
"continued","continue","pokračoval","pokračovat","impf"," "" I 'll be in touch by phone ' round the clock, "" Oren continued."," "" Budu neustále v telefonickém spojení, "" pokračoval Oren."
"Keep","keep","Měj","mít","impf"," "" Keep your eyes open and check in often."," "" Měj oči otevřené a často se hlas."
"want","want","chci","chtít","impf"," If you hear a seagull fart, I want to know about it. """," Kdyby se nějaký racek upšouknul, chci o tom vědět. """
"meant","mean","myslel","myslet","impf"," And he meant it."," A myslel to vážně."
"believe","believe","věřit","věřit","impf"," There 's never been a trace of another woman in the place and believe me, I check things out while I 'm cleaning."," Nikdy tam nebyla ani stopa po nějaký ženský a můžete mi věřit, že když uklízím, všeho si všímám."
"cleaning","clean","uklízím","uklízet","impf"," There 's never been a trace of another woman in the place and believe me, I check things out while I 'm cleaning."," Nikdy tam nebyla ani stopa po nějaký ženský a můžete mi věřit, že když uklízím, všeho si všímám."
"got","get","dostal","dostat","pf"," If one ever got out I would freakin ' shit. """," Kdyby se někdy některý dostal ven, tak by se podělala strachy. """
"tell","tell","vyprávěla","vyprávět","impf"," Wick knew about Lozada 's fascination with them, but it chilled him anew to hear Sally tell about the climate-controlled tank."," Wick věděl, že Lozadu fascinují, ale znovu mu běhal mráz po zádech, když mu Sally vyprávěla o klimatizovaném akváriu."
"keep","keep","Mám","mít","impf"," "" I keep my eyes open when I 'm in there. """," "" Mám oči otevřený, když tam jsem. """
"help","help","Pomůžu","pomoci","pf"," "" I 'll help you with the chores. """," "" Pomůžu vám tady s tím. """
"doing","do","dělat","dělat","impf"," "" I 'm used to doing things for myself. """," "" Jsem zvyklá dělat si všecko sama. """
"believe","believe","věřím","věřit","impf"," "" I believe that, "" he said solemnly."," "" To věřím, "" řekl vážně."
"said","say","řekl","říci","pf"," "" I believe that, "" he said solemnly."," "" To věřím, "" řekl vážně."
"turned","turn","otočil","otočit","pf"," Then he turned and set off at a jog down the road."," Pak se otočil a rozběhl se po cestě."
"going","go","jdete","jít","impf"," "" Where are you going? """," "" Kam jdete? """
"took","take","Zabralo","zabrat","pf"," It took an hour and a half for her to complete her chores."," Zabralo jí půldruhé hodiny, než všechno udělala."
"took","take","udělala","udělat","pf"," It took an hour and a half for her to complete her chores."," Zabralo jí půldruhé hodiny, než všechno udělala."
"led","lead","provedla","provést","pf"," First she walked the gelding around the paddock to let him cool down, then led him into a barn."," Nejdříve provedla valacha po padoku, aby se zchladil, pak ho zavedla do stodoly."
"led","lead","zavedla","zavést","pf"," First she walked the gelding around the paddock to let him cool down, then led him into a barn."," Nejdříve provedla valacha po padoku, aby se zchladil, pak ho zavedla do stodoly."
"teasing","tease","znepokojovaly","znepokojovat","impf"," And though there was no longer a teasing glint in his eyes, they were unnerving nonetheless."," A i když mu v očích škádlivě už nejiskřilo, i tak ji znepokojovaly."
"lain","lie","leželi","ležet","impf"," They had lain side by side all night, silent and tense, each fully aware that the other was awake but, for their individual reasons, not daring to acknowledge it."," Po celou noc leželi vedle sebe, mlčenliví a napjatí, oba si plně uvědomovali, že ten druhý nespí, ale z osobních důvodů se neodvažovali o tom zmínit."
"learned","learn","naučila","naučit","pf"," "" I learned to live on very little my first year of internship."," "" Prvním rokem v nemocnici jsem se naučila vystačit jen s krátkým spánkem."
"live","live","vystačit","vystačit","pf"," "" I learned to live on very little my first year of internship."," "" Prvním rokem v nemocnici jsem se naučila vystačit jen s krátkým spánkem."
"wanted","want","chtěla","chtít","impf"," "" Did you always know you wanted to be a doctor? """," "" Vždycky jsi chtěla být lékařka? """
"acquired","acquire","získal","získat","pf"," He had acquired the name in second grade when he 'd wet himself in the classroom."," Tu přezdívku získal v druhé třídě, kdy se počůral ve škole."
"formed","form","vytvořilo","vytvořit","pf"," To the amusement of his classmates, what was n't absorbed by his sock had formed a puddle beneath his desk."," To, co nevsákla jeho ponožka, vytvořilo k pobavení jeho spolužáků pod lavicí loužičku."
"wanted","want","Chtělo","chtít","impf"," He 'd wanted to die on the spot, but he had had the rotten luck of living through it."," Chtělo se mu umřít na místě, ale měl smůlu a přežil to."
"die","die","umřít","umřít","pf"," He 'd wanted to die on the spot, but he had had the rotten luck of living through it."," Chtělo se mu umřít na místě, ale měl smůlu a přežil to."
"paid","pay","platil","platit","impf"," Like a good citizen he paid taxes on the income he earned from a TV repair service."," Jako spořádaný občan platil daně z příjmu, které mu vynesla firma na opravu televizních přístrojů."
"ran","run","Vedl","vést","impf"," An old rummy who 'd been drunk since they invented televisions ran the place for him."," Vedl mu ji jeden dlouholetý známý, který nevystřízlivěl od dob, kdy byla televize vynalezena."
"bothered","bother","obtěžovalo","obtěžovat","impf"," It was in a bad neighborhood where few bothered to have a broken TV repaired."," Firma byla v ubohé čtvrti, kde se jen málo lidí obtěžovalo nechat si opravit rozbitou televizi."
"broken","break","nechat","nechat","pf"," It was in a bad neighborhood where few bothered to have a broken TV repaired."," Firma byla v ubohé čtvrti, kde se jen málo lidí obtěžovalo nechat si opravit rozbitou televizi."
"repaired","repair","opravit","opravit","pf"," It was in a bad neighborhood where few bothered to have a broken TV repaired."," Firma byla v ubohé čtvrti, kde se jen málo lidí obtěžovalo nechat si opravit rozbitou televizi."
"stole","steal","ukradli","ukrást","pf"," They simply went to a good neighborhood and stole a newer one."," Jednoduše se vypravili do dobré čtvrti a ukradli si nějakou novější."
"glanced","glance","pohlédl","pohlédnout","pf"," He glanced at Wick askance."," Úkosem na Wicka pohlédl."
"gotta","gotta","Musíš","muset","impf"," "" You gotta look at it from his standpoint, Wick. """," "" Musíš se na to dívat z jeho stanoviska, Wicku. """
"got","get","nedostane","dostat","pf"," Until he has to have six units of blood, until his nuts swell to the size of bowling balls and he 's got a tube shoved up his dick, do n't talk to me about his standpoint. """," Dokud nedostane šest dávek krve, dokud, dokud mu koule neotečou jako balony a nestrčej mu do penisu cévku, tak mi nemluv o jeho stanovisku. """
"shoved","shove","nestrčej","strčit","pf"," Until he has to have six units of blood, until his nuts swell to the size of bowling balls and he 's got a tube shoved up his dick, do n't talk to me about his standpoint. """," Dokud nedostane šest dávek krve, dokud, dokud mu koule neotečou jako balony a nestrčej mu do penisu cévku, tak mi nemluv o jeho stanovisku. """
"talk","talk","nemluv","mluvit","impf"," Until he has to have six units of blood, until his nuts swell to the size of bowling balls and he 's got a tube shoved up his dick, do n't talk to me about his standpoint. """," Dokud nedostane šest dávek krve, dokud, dokud mu koule neotečou jako balony a nestrčej mu do penisu cévku, tak mi nemluv o jeho stanovisku. """
"say","say","řeknu","říci","pf"," "" I know you 're gonna be pissed when I say this- """," "" Já věděl, že se naštveš, až ti to řeknu - """
"Lowering","lower","Sklonil","sklonit","pf"," Lowering the knife, he patted the flat side of the blade against her nipple."," Sklonil nůž a popleskal ji plochou stranou čepele o bradavku."
"See","see","Vidíš","vidět","impf"," "" See? "" he chuckled."," "" Vidíš? "" uchechtl se."
"refused","refuse","odmítala","odmítat","impf"," She was terrified, but still she refused to show it."," Byla vyděšená, ale stále to odmítala dát najevo."
"fight","fight","bojovat","bojovat","impf"," "" I wo n't fight you, Lozada."," "" Nebudu s tebou bojovat, Lozado."
"beg","beg","prosit","prosit","impf"," I wo n't beg you to let me live."," Nebudu tě prosit, abys mě nechal žít."
"let","let","nechal","nechat","pf"," I wo n't beg you to let me live."," Nebudu tě prosit, abys mě nechal žít."
"invited","invite","pozvala","pozvat","pf"," "" I ca n't rule out the possibility that she invited him there, Wick. """," "" Nemůžu vyloučit možnost, že ho pozvala, Wicku. """
"say","say","řekl","říci","pf"," He let his hard stare say it all."," Všechno to za něho řekl tvrdý, upřený pohled."
"said","say","Řekl","říci","pf"," "" I said it 's only a possibility. """," "" Řekl jsem jenom, že ta možnost tady je. """
"Averting","avert","odvrátil","odvrátit","pf"," Averting his head, Oren muttered something else that Wick did n't catch."," Oren odvrátil hlavu a zamumlal něco, co Wick nepochytil."
"muttered","mutter","zamumlal","zamumlat","pf"," Averting his head, Oren muttered something else that Wick did n't catch."," Oren odvrátil hlavu a zamumlal něco, co Wick nepochytil."
"talked","talk","hovořil","hovořit","impf"," "" Dr. Howell answered the phone, talked for several seconds, then hung up and told her he was needed at the hospital, said there 'd been a major freeway accident with multiple casualties."," Doktor Howell telefon zvedl, pár vteřin hovořil, pak zavěsil a řekl jí, že ho potřebují v nemocnici, že došlo na dálnici k velké bouračce a že je hodně zraněných."
"hung","hang","zavěsil","zavěsit","pf"," "" Dr. Howell answered the phone, talked for several seconds, then hung up and told her he was needed at the hospital, said there 'd been a major freeway accident with multiple casualties."," Doktor Howell telefon zvedl, pár vteřin hovořil, pak zavěsil a řekl jí, že ho potřebují v nemocnici, že došlo na dálnici k velké bouračce a že je hodně zraněných."
"told","tell","řekl","říci","pf"," "" Dr. Howell answered the phone, talked for several seconds, then hung up and told her he was needed at the hospital, said there 'd been a major freeway accident with multiple casualties."," Doktor Howell telefon zvedl, pár vteřin hovořil, pak zavěsil a řekl jí, že ho potřebují v nemocnici, že došlo na dálnici k velké bouračce a že je hodně zraněných."
"said","say","řekl","říci","pf"," "" Dr. Howell answered the phone, talked for several seconds, then hung up and told her he was needed at the hospital, said there 'd been a major freeway accident with multiple casualties."," Doktor Howell telefon zvedl, pár vteřin hovořil, pak zavěsil a řekl jí, že ho potřebují v nemocnici, že došlo na dálnici k velké bouračce a že je hodně zraněných."
"needed","need","potřebují","potřebovat","impf"," "" Dr. Howell answered the phone, talked for several seconds, then hung up and told her he was needed at the hospital, said there 'd been a major freeway accident with multiple casualties."," Doktor Howell telefon zvedl, pár vteřin hovořil, pak zavěsil a řekl jí, že ho potřebují v nemocnici, že došlo na dálnici k velké bouračce a že je hodně zraněných."
"dressed","dress","Oblékl","obléknout","pf"," "" He dressed and left."," Oblékl se a odešel."
"left","leave","odešel","odejít","pf"," "" He dressed and left."," Oblékl se a odešel."
"found","find","našlo","najít","pf"," His body was found beside his car in the doctors ' parking lot at two-twenty-eight."," Jeho tělo se našlo ve dvě hodiny dvacet osm minut vedle jeho vozu na parkovišti lékařů."
"came","come","přišlo","přijít","pf"," That 's when the nine-one-one came in."," V tu dobu přišlo oznámení na devět jedna jedna."
"offered","offer","Nabídl","nabídnout","pf"," "" I offered to ring you, but he said no, then asked to borrow the stationery and a pen. """," "" Nabídl jsem mu, že vám zavolám, ale řekl ne, a požádal o psací potřeby. """
"ring","ring","zavolám","zavolat","pf"," "" I offered to ring you, but he said no, then asked to borrow the stationery and a pen. """," "" Nabídl jsem mu, že vám zavolám, ale řekl ne, a požádal o psací potřeby. """
"said","say","řekl","říci","pf"," "" I offered to ring you, but he said no, then asked to borrow the stationery and a pen. """," "" Nabídl jsem mu, že vám zavolám, ale řekl ne, a požádal o psací potřeby. """
"asked","ask","požádal","požádat","pf"," "" I offered to ring you, but he said no, then asked to borrow the stationery and a pen. """," "" Nabídl jsem mu, že vám zavolám, ale řekl ne, a požádal o psací potřeby. """
"delivered","deliver","doručil","doručit","pf"," "" All right, you 've delivered the message. """," "" V pořádku, doručil jste vzkaz. """
"close","close","zavřít","zavřít","pf"," Lozada was about to close the door when the concierge raised his hand."," Už se chystal zavřít dveře, když správce pozvedl ruku."
"raised","raise","pozvedl","pozvednout","pf"," Lozada was about to close the door when the concierge raised his hand."," Už se chystal zavřít dveře, když správce pozvedl ruku."
"receive","receive","Dostanete","dostat","pf"," "" You 'll receive an official notice in writing, but I suppose this is as good a time as any to tell you. """," Dostanete oficiální písemné vyrozumění, ale asi je teď stejně dobrá příležitost jako jindy, aby vám to řekl. """
"tell","tell","řekl","říci","pf"," "" You 'll receive an official notice in writing, but I suppose this is as good a time as any to tell you. """," Dostanete oficiální písemné vyrozumění, ale asi je teď stejně dobrá příležitost jako jindy, aby vám to řekl. """
"Tell","tell","řekl","říci","pf"," "" Tell me what? """," "" Co abyste mi řekl? """
"came","come","došlo","dojít","pf"," And all because our department and the DA 's office went limp-dick when it came to a violation of the little shit 's rights. """," A to všechno jenom proto, že naše oddělení a kancelář státního zástupce se podělali do kalhot, když došlo na porušení práv toho grázla. """
"used","use","použil","použít","pf"," "" Because you used brute force when you arrested him. """," "" Protože jsi použil při zatýkání hrubou sílu. """
"reached","reach","došel","dojít","pf"," By the time he reached the pickup and had managed to climb into the cab, he had broken out in a cold sweat and was trembling."," Ve chvíli, kdy došel k pickupu a podařilo se mu nastoupit do kabiny, zalil ho studený pot a roztřásl se."
"managed","manage","podařilo","podařit","pf"," By the time he reached the pickup and had managed to climb into the cab, he had broken out in a cold sweat and was trembling."," Ve chvíli, kdy došel k pickupu a podařilo se mu nastoupit do kabiny, zalil ho studený pot a roztřásl se."
"returned","return","vrátila","vrátit","pf"," Rennie returned with his duffel and unceremoniously threw it into the bed of the truck with the dead bobcat."," Rennie se vrátila s jeho vakem a beze všech cirátů jej hodila spolu s mrtvým rysem na korbu."
"looking","look","dívá","dívat","impf"," She noticed him looking through the rear window into the bed of the pickup."," Všimla si, že se Wick dívá zadním okénkem do korby pickupu."
"driving","drive","jedu","jet","impf"," So I 'm driving here in my PJs to get her a damned Butterfinger-I mean, hell, we have Snickers in the pantry, but, no, it had to be a Butterfinger."," Tak sem jedu v pyžamu, abych jí ty zatracené Butterfingers - chci říct, ve spíži máme Snickers, ale to ne, musejí to být Butterfingers."
"mean","mean","chci","chtít","impf"," So I 'm driving here in my PJs to get her a damned Butterfinger-I mean, hell, we have Snickers in the pantry, but, no, it had to be a Butterfinger."," Tak sem jedu v pyžamu, abych jí ty zatracené Butterfingers - chci říct, ve spíži máme Snickers, ale to ne, musejí to být Butterfingers."
"stuck","stick","přilepil","přilepit","pf"," Sweat had stuck the pajama jacket to his chest."," Pot mu přilepil kabátek od pyžama k hrudi."
"saw","see","viděli","vidět","impf"," As they pulled away from the hospital, they saw news vans lining the street and a cluster of reporters and cameramen surrounding the lobby entrance."," Když odjížděli od nemocnice, viděli, jak ulici lemují zpravodajské vozy a před vchodem do nemocnice postával hlouček reportérů a kameramanů."
"died","die","zemřel","zemřít","pf"," One of the city 's most notorious criminals, one Ricky Roy Lozada, died from gunshot wounds he received while resisting arrest. """," Že jeden z nejznámějších zločinců ve městě, jistý Ricky Roy Lozada, zemřel na následky střelných zranění, která utrpěl, když kladl odpor při zatýkání. """
"received","receive","utrpěl","utrpět","pf"," One of the city 's most notorious criminals, one Ricky Roy Lozada, died from gunshot wounds he received while resisting arrest. """," Že jeden z nejznámějších zločinců ve městě, jistý Ricky Roy Lozada, zemřel na následky střelných zranění, která utrpěl, když kladl odpor při zatýkání. """
"bloomed","bloom","kvetly","kvést","impf"," In the flower beds, white and red impatiens bloomed beneath shrubbery with dark, waxy foliage."," Na záhonech kvetly červené a bílé balzamíny na pozadí keřů s tmavými, voskovými listy."
"shaded","shade","chránily","chránit","impf"," Sprawling trees shaded the lawn against even the harshest sun."," Rozklenuté stromy chránily trávník i před tím nejpalčivějším sluncem."
"paid","pay","Platila","platit","impf"," She paid dearly for a professional service to keep the yard meticulously groomed and maintained."," Platila pěknou sumičku, aby byla zahrada profesionálně pečlivě udržovaná a ošetřovaná."
"turned","turn","Zajela","zajet","pf"," She turned into the driveway and used her automatic garage-door opener, one of her innovations."," Zajela na příjezdovou cestu a ovladačem si otevřela dveře garáže, což byla také její inovace."
"stretched","stretch","natáhl","natáhnout","pf"," He finished his doughnut then stretched out on his back on the bed and bunched the pillows beneath his head."," Dojedl koblihu, pak se natáhl na záda na postel a nacpal si pod hlavu polštáře."
"sit","sit","sedím","sedět","impf"," "" As I sit here, I 'm trying to decide whether to continue this conversation or get up and walk out and to hell with you or come over there and knock the shit out of you. """," "" Jak tady tak sedím, nemůžu se rozhodnout, jestli mám v tomhle hovoru pokračovat, nebo se sebrat a odejít a ať tě vezme čert, nebo ti namlátit. """
"decide","decide","rozhodnout","rozhodnout","pf"," "" As I sit here, I 'm trying to decide whether to continue this conversation or get up and walk out and to hell with you or come over there and knock the shit out of you. """," "" Jak tady tak sedím, nemůžu se rozhodnout, jestli mám v tomhle hovoru pokračovat, nebo se sebrat a odejít a ať tě vezme čert, nebo ti namlátit. """
"continue","continue","pokračovat","pokračovat","impf"," "" As I sit here, I 'm trying to decide whether to continue this conversation or get up and walk out and to hell with you or come over there and knock the shit out of you. """," "" Jak tady tak sedím, nemůžu se rozhodnout, jestli mám v tomhle hovoru pokračovat, nebo se sebrat a odejít a ať tě vezme čert, nebo ti namlátit. """
"drive","drive","dohánět","dohánět","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"driving","drive","dohánět","dohánět","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"living","live","bydlí","bydlet","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"wearing","wear","nosí","nosit","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"drive","drive","jezdí","jezdit","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"driving","drive","jezdí","jezdit","impf"," It must drive him crazy to know that his brother 's murderer was living well in a penthouse, wearing hand-tailored suits, driving expensive cars, eating, drinking, fornicating-living free thanks to him."," Musí ho dohánět k šílenství pomyšlení, že si vrah jeho bratra pohodlně bydlí v luxusním bytě, nosí ručně šité obleky, jezdí drahými vozy, jí, pije, dopřává si ženské - je díky němu na svobodě."
"heard","hear","neslyšel","slyšet","impf"," "" No one else has heard these calls you claim he made. """," "" Nikdo jiný ty hovory, kdy vám volal, jak tvrdíte, neslyšel. """
"object","object","namítnout","namítnout","pf"," She was about to object when he held up his hands, palms out."," Chtěla něco namítnout, ale zvedl ruce dlaněmi nahoru."
"thinking","think","uvažuju","uvažovat","impf"," I 'm thinking like our DA 's office."," Jenom uvažuju jak v kanceláři našeho státního zástupce."
"sipped","sip","Popíjel","popíjet","impf"," As he sipped his drink, he tried twice more to reach her, at the hospital and at home, with no success."," Popíjel a ještě dvakrát ji zkusil zastihnout, v nemocnici a doma, ale bez úspěchu."
"tried","try","zkusil","zkusit","pf"," As he sipped his drink, he tried twice more to reach her, at the hospital and at home, with no success."," Popíjel a ještě dvakrát ji zkusil zastihnout, v nemocnici a doma, ale bez úspěchu."
"thought","think","pomyslel","pomyslet","pf"," Ah well, he thought, tomorrow was soon enough."," No, pomyslel si, zítra je taky času dost."
"invite","invite","Pozve","pozvat","pf"," He would invite her to dinner."," Pozve ji na večeři."
"smiled","smile","Usmál","usmát","pf"," He smiled at the thought of walking into a fine restaurant with her."," Usmál se při představě, jak s ní půjde do vybrané restaurace."
"walking","walk","půjde","jít","impf"," He smiled at the thought of walking into a fine restaurant with her."," Usmál se při představě, jak s ní půjde do vybrané restaurace."
"take","take","Vezme","vzít","pf"," He would take her to Dallas."," Vezme ji do Dallasu."
"buy","buy","koupí","koupit","pf"," He would buy a sexy black dress for her tomorrow and surprise her with it."," Zítra jí koupí černé sexy šaty a překvapí ji s nimi."
"surprise","surprise","překvapí","překvapit","pf"," He would buy a sexy black dress for her tomorrow and surprise her with it."," Zítra jí koupí černé sexy šaty a překvapí ji s nimi."
"loving","love","líbí","líbit","impf"," And loving every second of it."," A moc se mi to líbí."
"eliminated","eliminate","nevyloučil","vyloučit","pf"," "" I have n't eliminated her as a suspect in the murder of Dr. Howell."," "" Jako podezřelou z vraždy doktora Howella jsem ji nevyloučil."
"forgotten","forget","zapomněl","zapomenout","pf"," Have you forgotten about that? """," Na to jsi zapomněl? """
"hired","hire","najala","najmout","pf"," "" Who could have been hired by her. """," "" Kterého si najala. """
"tell","tell","Řekla","říci","pf"," "" Did she ever tell you about that card that she kept in her nightstand? """," "" Řekla ti vůbec o té kartičce, kterou měla v nočním stolku? """
"kept","keep","měla","mít","impf"," "" Did she ever tell you about that card that she kept in her nightstand? """," "" Řekla ti vůbec o té kartičce, kterou měla v nočním stolku? """
"found","find","našel","najít","pf"," I found it, remember? """," Já ji našel, zapomněls? """
"see","see","vidíš","vidět","impf"," So, you see, I meant it literally when I told you if not for me Raymond would n't have died."," Tak vidíš, myslela jsem to doslova, když jsem ti říkala, že nebýt mě, Raymond by nezemřel."
"meant","mean","myslela","myslet","impf"," So, you see, I meant it literally when I told you if not for me Raymond would n't have died."," Tak vidíš, myslela jsem to doslova, když jsem ti říkala, že nebýt mě, Raymond by nezemřel."
"told","tell","říkala","říkat","impf"," So, you see, I meant it literally when I told you if not for me Raymond would n't have died."," Tak vidíš, myslela jsem to doslova, když jsem ti říkala, že nebýt mě, Raymond by nezemřel."
"died","die","nezemřel","zemřít","pf"," So, you see, I meant it literally when I told you if not for me Raymond would n't have died."," Tak vidíš, myslela jsem to doslova, když jsem ti říkala, že nebýt mě, Raymond by nezemřel."
"died","die","Zemřel","zemřít","pf"," He died saving me from my own father."," Zemřel, když mě zachraňoval před mým vlastním otcem."
"saving","save","zachraňoval","zachraňovat","impf"," He died saving me from my own father."," Zemřel, když mě zachraňoval před mým vlastním otcem."
"sent","send","poslal","poslat","pf"," Soon after the incident he sent me away."," Krátce po té nehodě mě poslal pryč."
"switched","switch","rozsvítil","rozsvítit","pf"," Before rounding the first car in the row, just for good measure, Malcomb switched on his flashlight."," Než obešel první vůz v řadě, rozsvítil Malcomb pro všechny případy baterku."
"waited","wait","čekali","čekat","impf"," If they 'd waited on Sugarman he might not have survived."," Kdyby čekali na Sugarmana, nemusel by Wick přežít."
"survived","survive","přežít","přežít","pf"," If they 'd waited on Sugarman he might not have survived."," Kdyby čekali na Sugarmana, nemusel by Wick přežít."
"asked","ask","zeptal","zeptat","pf"," That was what she was telling him. Oren asked when they could see him."," Sdělovala to Orenovi, který se zeptal, kdy by ho mohli vidět."
"see","see","vidět","vidět","impf"," That was what she was telling him. Oren asked when they could see him."," Sdělovala to Orenovi, který se zeptal, kdy by ho mohli vidět."
"like","like","chcete","chtít","impf"," "" Right now, if you like."," "" Třeba hned, jestli chcete."
"Come","come","Pojďte","jít","impf"," Come with me. """," Pojďte se mnou. """
"turned","turn","Otočila","otočit","pf"," She turned and they followed."," Otočila se a oni ji následovali."
"followed","follow","následovali","následovat","impf"," She turned and they followed."," Otočila se a oni ji následovali."
"sensed","sense","vycítit","vycítit","pf"," Grace must have sensed the underlying animosity between them."," Grace musela vycítit skrytou nechuť mezi těmi dvěma."
"explain","explain","vysvětlí","vysvětlit","pf"," Later he would explain to her the intricacies of the situation."," Později jí vysvětlí, jak je celá situace složitá."
"tried","try","Zkusila","zkusit","pf"," She tried to read a new biography, but found the subject dull and the writing pretentious."," Zkusila se začíst do nového životopisu, ale připadal jí nudný a styl psaní pompézní."
"opened","open","otevřela","otevřít","pf"," Nothing looked appetizing, but because she was there she opened a box of cookies and nibbled on one."," Na nic neměla chuť, ale když už tam byla, otevřela krabici sušenek a jednu uždibovala."
"telling","tell","vyprávět","vyprávět","impf"," It 'll be like telling ghost stories, only better."," Bude to jako vyprávět duchařské příběhy, jenže lepší."
"did","do","neprovedla","provést","pf"," And rightly so, because it was the worst thing I ever did."," A správně, protože jsem nikdy nic horšího neprovedla."
"punished","punish","potrestal","potrestat","pf"," Daddy punished me, but I showed him, did n't I?"," Táta mě potrestal, ale já mu ukázala, že jo?"
"showed","show","ukázala","ukázat","pf"," Daddy punished me, but I showed him, did n't I?"," Táta mě potrestal, ale já mu ukázala, že jo?"
"showed","show","ukázala","ukázat","pf"," I showed him but good. """," Pěkně jsem mu to ukázala. """
"relieved","relieve","ulevilo","ulevit","pf"," Reportedly, Wesley had been relieved to hear that she and Wick had passed the night safely and that there 'd been no trace of Lozada."," Wesleymu se ulevilo, když dostal hlášení, že Rennie a Wick bezpečně přečkali noc a po Lozadovi že nebylo vidu."
"left","leave","opustili","opustit","pf"," But since they 'd left the ranch he had called Wick at half-hour intervals even though Wick had assured him he would be notified immediately if they spotted Lozada at any point on the long drive to Galveston."," Jakmile ovšem opustili ranč, volal v půlhodinových intervalech, přestože ho Wick ubezpečil, že by ho okamžitě uvědomil, kdyby Lozadu během dlouhé jízdy do Galvestonu kdekoliv zahlédli."
