"killing","kill","zabíjel","zabíjet","impf"," Martin Vanger had been killing women since the ' 60s, during the past fifteen years one or two victims per year."," Martin Vanger zabíjel ženy od šedesátých let, posledních patnáct let s pravidelností jedné nebo dvou obětí za rok."
"imagine","imagine","představit","představit","pf"," Blomkvist could vividly imagine the scenes played out at the Vanger estate during those days."," Mikael Blomkvist si živě dokázal představit scény, které se během těchto rušných dní na statku Vangerových odehrávaly."
"think","think","myslím","myslet","impf"," "" I think so, yes. """," "" No, přirozeně si myslím, že ano. """
"forget","forget","zapomenout","zapomenout","pf"," I ca n't forget what happened."," Nemůžu zapomenout na to, co se stalo."
"changed","change","změnily","změnit","pf"," But my motives have changed over the years."," Ale s uplynulými léty se mé motivy změnily."
"wanted","want","Chtěl","chtít","impf"," I wanted to find her and at least have a chance to bury her."," Chtěl jsem ji najít a alespoň ji moct pohřbít."
"find","find","najít","najít","pf"," I wanted to find her and at least have a chance to bury her."," Chtěl jsem ji najít a alespoň ji moct pohřbít."
"bury","bury","pohřbít","pohřbít","pf"," I wanted to find her and at least have a chance to bury her."," Chtěl jsem ji najít a alespoň ji moct pohřbít."
"changed","change","změnily","změnit","pf"," "" In what way has that changed? """," "" A v jakém smyslu se změnily? """
"did","do","jedná","jednat","impf"," "" Now it 's more about finding the bastard who did it."," "" Dnes se mi jedná spíše o odhalení toho chladnokrevného parchanta."
"tried","try","pokoušela","pokoušet","impf"," When Salander from time to time came up for air, she tried to analyse her feelings."," Když se Lisbeth tu a tam vrátila zpět na zem, pokoušela se porozumět svým vlastním pocitům."
"tried","try","nepokoušel","pokoušet","impf"," And he never tried to tutor her."," A nikdy se nepokoušel ji nějak cepovat."
"interpret","interpret","vysvětlit","vysvětlit","pf"," Her problem was that she could not interpret her own feelings for him."," Její problém spočíval v tom, že si své city k Mikaelovi nedokázala vysvětlit."
"get","get","přišla","přijít","pf"," Not since before reaching puberty had she lowered her guard to let another person get so close as she had with him."," Již dávno předtím, než přišla do puberty, byla připravena k útoku i k obraně a nikdy si žádného člověka nepustila k tělu tak blízko jako Mikaela Blomkvista."
"try","try","Pokoušel","pokoušet","impf"," He did try to do a reasonable job, but he was lazy."," Pokoušel se svou práci dělat dobře, ale měl problémy se soustředěním."
"did","do","dělat","dělat","impf"," He did try to do a reasonable job, but he was lazy."," Pokoušel se svou práci dělat dobře, ale měl problémy se soustředěním."
"do","do","dělat","dělat","impf"," He did try to do a reasonable job, but he was lazy."," Pokoušel se svou práci dělat dobře, ale měl problémy se soustředěním."
"describe","describe","popsat","popsat","pf"," It is n't easy to describe my feelings for him ... he was n't a good-for-nothing, but he was not the least bit reliable and he often disappointed me deeply."," Těžko dokážu popsat, co jsem k němu cítil ... nebyl k ničemu, byl všechno jiné než spolehlivý a často mě hluboce zklamal."
"disappointed","disappoint","zklamal","zklamat","pf"," It is n't easy to describe my feelings for him ... he was n't a good-for-nothing, but he was not the least bit reliable and he often disappointed me deeply."," Těžko dokážu popsat, co jsem k němu cítil ... nebyl k ničemu, byl všechno jiné než spolehlivý a často mě hluboce zklamal."
"drowning","drown","utopil","utopit","pf"," Over the years he turned into an alcoholic, and in 1965 he died – the victim of an accidental drowning."," Časem se z něj stal alkoholik a v roce 1965 se nešťastnou náhodou utopil."
"called","call","telefonoval","telefonovat","impf"," Three days before they set off he had called in desperation and persuaded him to come as a fifth crew member, one who knew navigation."," Tři dny před vyplutím zoufale telefonoval Mikaelovi a přemlouval ho, aby s nimi jel jako pátý člen posádky se znalostí navigace."
"looked","look","Hledal","hledat","impf"," "" The whole autumn I looked for her, even after the search parties stopped and people had given up."," "" Hledal jsem ji celý podzim, ačkoli pátrání už skončilo a lidé to vzdali."
"stopped","stop","skončilo","skončit","pf"," "" The whole autumn I looked for her, even after the search parties stopped and people had given up."," "" Hledal jsem ji celý podzim, ačkoli pátrání už skončilo a lidé to vzdali."
"going","go","chodil","chodit","impf"," When I was n't tending to my work I began going for walks back and forth across the island."," Když jsem se nemusel věnovat své práci, chodil jsem po ostrově a pídil se po ní."
"came","come","přišla","přijít","pf"," Winter came on and we still had n't found a trace of her."," Pak přišla zima, a my jsme po ní nenašli ani stopu."
"found","find","nenašli","najít","pf"," Winter came on and we still had n't found a trace of her."," Pak přišla zima, a my jsme po ní nenašli ani stopu."
"notice","notice","nevšiml","všimnout","pf"," Her brother apparently did not notice that every word from their father struck her like a whiplash."," Bratr Birger si nevšiml, že každé otcovo slovo je pro sestru jako šlehnutí bičem."
"put","put","dal","dát","pf"," Instead, Birger suddenly laughed and put his arm around his father and in his own way made light of the situation by making some comment to the effect that YOU KNOW FULL WELL WHAT WOMEN ARE LIKE."," Naopak, najednou se dal do smíchu, vzal otce kolem ramen a způsobem jemu vlastním ještě přilil olej do ohně poznámkou vždyť to znáš, ženské."
"think","think","nemyslíš","myslet","impf"," "" Would n't think of it, "" Blomkvist said."," "" To snad nemyslíš vážně, "" odpověděl Mikael."
"said","say","odpověděl","odpovědět","pf"," "" Would n't think of it, "" Blomkvist said."," "" To snad nemyslíš vážně, "" odpověděl Mikael."
"want","want","nechci","chtít","impf"," "" Most of all I do n't want Isabella to know."," "" Především nechci, aby o tom věděla Isabella."
"see","see","nevidí","vidět","impf"," "" Yes, but luckily she ca n't see my front door from her house."," "" Ano, ale naštěstí ze svého domu nevidí na mé vchodové dveře."
"drink","drink","Piješ","pít","impf"," Do you drink? """," Piješ alkohol? """
"did","do","prováděl","provádět","impf"," He did this without authority."," Neměl k tomu žádné zplnomocnění a prováděl je bez souhlasu vedení koncernu."
"grown","grow","vyrostla","vyrůst","pf"," Her face was older and thinner, but she had grown into the beautiful woman that her confirmation portrait had promised."," Byla starší a měla vyhublejší obličej, ale vyrostla z ní přesně taková krasavice, jak napovídala konfirmační fotografie."
"met","meet","setkali","setkat","pf"," "" Have we met before? "" she said."," "" My jsme se spolu už setkali? "" zeptala se Harriet Vangerová."
"clear","clear","vyjasnil","vyjasnit","pf"," It took a few seconds for her puzzled expression to clear, and then he saw that she remembered."," Po několika vteřinách se Harrietin pohled vyjasnil a Mikael viděl, že si najednou vzpomněla."
"saw","see","viděl","vidět","impf"," It took a few seconds for her puzzled expression to clear, and then he saw that she remembered."," Po několika vteřinách se Harrietin pohled vyjasnil a Mikael viděl, že si najednou vzpomněla."
"remembered","remember","vzpomněla","vzpomenout","pf"," It took a few seconds for her puzzled expression to clear, and then he saw that she remembered."," Po několika vteřinách se Harrietin pohled vyjasnil a Mikael viděl, že si najednou vzpomněla."
"want","want","chceš","chtít","impf"," "" What do you want? """," "" Co chceš? """
"dangled","dangle","viset","viset","impf"," As he pulled them off, Blomkvist lost his foothold and dangled for a second from the noose before his toes again made contact with the floor."," Když mu Martin sundával kalhoty, Mikael zůstal několik vteřin viset na šňůře, dokud špičkami prstů na nohou opět nedosáhl na zem."
"went","go","šel","jít","impf"," Martin went over to a cupboard and took out a pair of scissors."," Martin Vanger šel ke skříni a vyndal z ní nůžky."
"took","take","vyndal","vyndat","pf"," Martin went over to a cupboard and took out a pair of scissors."," Martin Vanger šel ke skříni a vyndal z ní nůžky."
"tossed","toss","odhodil","odhodit","pf"," He cut off Blomkvist 's T-shirt and tossed the bits on the floor."," Rozstřihl na Mikaelovi tričko a zbytky odhodil na hromádku na podlaze."
"regarded","regard","pozoroval","pozorovat","impf"," Then he took up a position some distance away from Mikael and regarded his victim."," Postavil se kousek od Mikaela a pozoroval svou oběť."
"said","say","řekl","říci","pf"," "" I 've never had a boy in here, "" Martin said in a serious voice."," "" Kluka jsem tu ještě neměl, "" řekl Martin vážným hlasem."
"move","move","přestěhoval","přestěhovat","pf"," Why did he move back to Hedeby? """," Proč se přestěhoval zpátky do Hedeby? """
"hate","hate","nenávidí","nenávidět","impf"," "" It must feel strange living so close to a brother that you hate. """," "" Musí to být divný pocit, žít tak blízko bratra, kterého člověk nenávidí. """
"hate","hate","nenávidím","nenávidět","impf"," "" I do n't hate my brother."," Není pravda, že nenávidím svého bratra."
"hates","hate","nenávidí","nenávidět","impf"," He 's a complete idiot, and he 's the one who hates me. """," Je to naprostý idiot, to on nenávidí mě. """
"hates","hate","Nenávidí","nenávidět","impf"," "" He hates you? """," "" Nenávidí vás? """
"heard","hear","zaslechla","zaslechnout","pf"," Then she heard the sound of an engine and caught a glimpse of tail lights on the E4, going south."," Poté Lisbeth zaslechla zvuk motoru a zahlédla záblesk Martinova auta na dálnici E4 směrem na jih."
"caught","catch","zaslechla","zaslechnout","pf"," Then she heard the sound of an engine and caught a glimpse of tail lights on the E4, going south."," Poté Lisbeth zaslechla zvuk motoru a zahlédla záblesk Martinova auta na dálnici E4 směrem na jih."
"saw","see","Viděla","vidět","impf"," She saw no traffic and accelerated to full speed and flew forward."," Viděla, že na silnici není žádný provoz, přidala plyn na doraz a vylétla kupředu."
"expel","expel","vyloučila","vyloučit","pf"," I 've already breached so many rules of professional conduct in this whole dismal mess that the Journalists Association would undoubtedly expel me if they knew about it. """," Ve své branži jsem se již dopustil dostatečného množství profesionálních chyb na to, aby mě novinářská komora nadosmrti vyloučila, kdybych se k nim přiznal. """
"trying","try","pokusil","pokusit","pf"," He was trying to make light of it."," Mikael se pokusil se o žert."
"want","want","nechci","chtít","impf"," "" One more wo n't make any difference, and I do n't want to make my old babysitter angry. """," "" Jedna bota na na tom už nic nezmění, a nechci si rozzlobit svou starou chůvu z dětství. """
"amused","amuse","nepobavilo","pobavit","pf"," She was not amused."," Harriet to nepobavilo."
"counting","count","počítaly","počítat","impf"," The banks and industry were counting on making a sweet profit."," Banky i podniky počítaly s tím, že si pěkně namastí kapsu."
"listen","listen","poslechni","poslechnout","pf"," "" Hold on, listen to this."," "" Počkej, ještě si poslechni tohle."
"wanted","want","chtěly","chtít","impf"," The A.I.A. was dealing primarily with big Swedish firms who wanted to get into the Eastern European market."," Program SIB se týkal hlavně řádných švédských podniků, které chtěly proniknout na východní trh."
"took","take","odebrali","odebrat","pf"," It was not until they moved to the drawing room with the fireplace and cognac was poured that the discussion took on a serious tone."," Když se později odebrali do salónu s otevřeným krbem a obdrželi skleničky s koňakem, začala diskuse nabývat na vážnosti."
"made","make","uvařil","uvařit","pf"," Instead, he made himself coffee, moved the cat further along the kitchen bench, and opened the binder on the table."," Namísto toho si uvařil kávu, odstrčil kočku na pohovce stranou a na kuchyňském stole otevřel desky."
"opened","open","otevřel","otevřít","pf"," Instead, he made himself coffee, moved the cat further along the kitchen bench, and opened the binder on the table."," Namísto toho si uvařil kávu, odstrčil kočku na pohovce stranou a na kuchyňském stole otevřel desky."
"read","read","Četl","číst","impf"," He read carefully and slowly, not wanting to miss any detail."," Četl soustředěně a pomalu, aby mu nic neušlo."
"closed","close","zavřel","zavřít","pf"," By late evening, when he closed the binder, he had filled several pages of his own notebook – with reminders and questions to which he hoped to find answers in subsequent binders."," Když pozdě večer desky zavřel, měl v zápisníku popsaných několik stránek - připomínkami a otázkami, o kterých doufal, že na ně najde odpověď v dalších deskách."
"hoped","hope","doufal","doufat","impf"," By late evening, when he closed the binder, he had filled several pages of his own notebook – with reminders and questions to which he hoped to find answers in subsequent binders."," Když pozdě večer desky zavřel, měl v zápisníku popsaných několik stránek - připomínkami a otázkami, o kterých doufal, že na ně najde odpověď v dalších deskách."
"find","find","najde","najít","pf"," By late evening, when he closed the binder, he had filled several pages of his own notebook – with reminders and questions to which he hoped to find answers in subsequent binders."," Když pozdě večer desky zavřel, měl v zápisníku popsaných několik stránek - připomínkami a otázkami, o kterých doufal, že na ně najde odpověď v dalších deskách."
"added","add","přidat","přidat","pf"," For the same reason I can conclude that some people who were not in the photographs at that time must be added to the list of suspects. """," Ze stejného důvodu můžu ty, kteří na těchto snímcích nejsou, přidat k seznamu podezřelých. """
"done","do","provést","provést","pf"," "" There are actually several very practical ways it could have been done."," "" Existuje několik zcela reálných způsobů, jak to provést."
"talking","talk","mluvily","mluvit","impf"," They had hung out together that summer, swimming, taking walks, talking about movies, pop bands, and books."," Kamarádily se spolu během léta, chodily se koupat, na procházky, mluvily spolu o filmech, popových skupinách a knížkách."
"stole","steal","ukradly","ukrást","pf"," Once they had got happily drunk on a bottle of wine they stole from the house."," Jednou se spolu trochu opily vínem, které ukradly doma."
"stayed","stay","bydlely","bydlet","impf"," For several weeks the two of them had also stayed at Gottfried 's cabin on the very tip of the island."," Kromě toho bydlely několik týdnů úplně samy v Gottfriedově chatě na nejvzdálenějším konci ostrova, v malém selském stavení, které postavil Harrietin otec na začátku padesátých let."
"remained","remain","zůstaly","zůstat","pf"," The questions about Harriet 's private thoughts and feelings remained unanswered."," Otázky o soukromých myšlenkách a pocitech Harriet Vangerové zůstaly nezodpovězeny."
"spoke","speak","Hovořila","hovořit","impf"," She spoke impeccable German with a Norwegian accent."," Hovořila bezvadnou němčinou s norským přízvukem."
"said","say","odpověděl","odpovědět","pf"," "" No problem at all, Fräulein, "" Herr Hasselmann said."," "" To není žádný problém, Fräulein "" odpověděl ředitel Hasselmann."
"open","open","otevřela","otevřít","pf"," "" I would like to open an account."," "" Ráda bych si otevřela účet."
"like","like","Chtěla","chtít","impf"," I have a number of private bonds that I 'd like to convert. """," Chtěla bych směnit několik soukromých obligací. """
"tried","try","pokusil","pokusit","pf"," Nothing inappropriate had happened – he had just tried to tell her that he actually liked her."," K žádné nepřístojnosti nedošlo - jen se pokusil jí povědět, že ji má vlastně rád."
"tell","tell","povědět","povědět","pf"," Nothing inappropriate had happened – he had just tried to tell her that he actually liked her."," K žádné nepřístojnosti nedošlo - jen se pokusil jí povědět, že ji má vlastně rád."
"wanted","want","chtěl","chtít","impf"," Most of all he wanted to explain that he felt protective towards her, and if she ever needed help with anything, she should not hesitate to come to him."," Nejvíce ze všeho jí chtěl vysvětlit, že k ní má ochranitelský vztah, a pokud by potřebovala s čímkoli pomoct, může se na něj s důvěrou obrátit."
"explain","explain","vysvětlit","vysvětlit","pf"," Most of all he wanted to explain that he felt protective towards her, and if she ever needed help with anything, she should not hesitate to come to him."," Nejvíce ze všeho jí chtěl vysvětlit, že k ní má ochranitelský vztah, a pokud by potřebovala s čímkoli pomoct, může se na něj s důvěrou obrátit."
"wanted","want","potřebovala","potřebovat","impf"," Most of all he wanted to explain that he felt protective towards her, and if she ever needed help with anything, she should not hesitate to come to him."," Nejvíce ze všeho jí chtěl vysvětlit, že k ní má ochranitelský vztah, a pokud by potřebovala s čímkoli pomoct, může se na něj s důvěrou obrátit."
"needed","need","potřebovala","potřebovat","impf"," Most of all he wanted to explain that he felt protective towards her, and if she ever needed help with anything, she should not hesitate to come to him."," Nejvíce ze všeho jí chtěl vysvětlit, že k ní má ochranitelský vztah, a pokud by potřebovala s čímkoli pomoct, může se na něj s důvěrou obrátit."
"tried","try","pokusil","pokusit","pf"," He had even tried to give her a hug."," Dokonce se ji pokusil obejmout."
"left","leave","odešla","odejít","pf"," She had wriggled out of his clumsy embrace and left the party."," Salanderová se vyprostila z jeho nemotorného objetí a z večírku odešla."
"did","do","udělal","udělat","pf"," "" But if what he did happened thirty years ago, it 's going to be hard to prove it today. """," "" Ale pokud něco udělal před třiceti lety, sotva to dnes bude možné dokázat. """
"promised","promise","slíbil","slíbit","pf"," "" Vanger promised to set out in detail what he knows."," "" Henrik Vanger slíbil, že poskytne interview a řekne, co ví."
"wrote","write","napsal","napsat","pf"," "" I did the research and wrote the article."," "" Podnikl jsem určité pátrání a napsal jsem článek."
"wrote","write","psal","psát","impf"," "" You had sources for every last thing you wrote? """," "" Ale měl jste přece podklady pro to, o čem jste psal? """
"pretend","pretend","předstírat","předstírat","impf"," "" I wo n't pretend to understand how the hell you could walk into such a minefield."," "" Nechci předstírat, že chápu, jak to ksakru mohlo takhle vybouchnout."
"understand","understand","chápu","chápat","impf"," "" I wo n't pretend to understand how the hell you could walk into such a minefield."," "" Nechci předstírat, že chápu, jak to ksakru mohlo takhle vybouchnout."
"look","look","podívat","podívat","pf"," He could not look her in the eyes."," Nemohl by se jí podívat do očí."
"explain","explain","vysvětlit","vysvětlit","pf"," He had no idea how he could explain it to her without lying, and if there was one thing he had never thought of doing, it was lying to Erika Berger."," Neuměl si představit, jak by to Erice dokázal bez lhaní vysvětlit, a pokud něco nikdy nechtěl Erice udělat, bylo to právě lhaní."
"doing","do","udělat","udělat","pf"," He had no idea how he could explain it to her without lying, and if there was one thing he had never thought of doing, it was lying to Erika Berger."," Neuměl si představit, jak by to Erice dokázal bez lhaní vysvětlit, a pokud něco nikdy nechtěl Erice udělat, bylo to právě lhaní."
"thinking","think","zamýšlí","zamýšlet","impf"," He was interviewed in the hope that his sister might have confided in him and perhaps given him some clue if she was thinking of running away."," Byl vyslýchán v naději, že mu sestra nechala vzkaz nebo že mu možná naznačila, kam zamýšlí utéct."
"running","run","utéct","utéci","pf"," He was interviewed in the hope that his sister might have confided in him and perhaps given him some clue if she was thinking of running away."," Byl vyslýchán v naději, že mu sestra nechala vzkaz nebo že mu možná naznačila, kam zamýšlí utéct."
"spoken","speak","nemluvil","mluvit","impf"," But Martin had not spoken with his sister since the summer holiday and had no information of value."," Martin však se sestrou nemluvil od letních prázdnin a nemohl poskytnout žádné informace, které by měly nějakou cenu."
"shoving","shove","strčil","strčit","pf"," At first he amused himself shoving her to the ground several times, then he slapped her when she tried to fight back."," Napřed do ní několikrát s potěšením strčil tak, až upadla, a když mu to chtěla oplatit, začal ji fackovat."
"tracked","track","najít","najít","pf"," Salander had tracked down the girl in question and she had provided her account on tape."," Navíc se Lisbeth Salanderové nějakým způsobem podařilo dotyčnou dívenku najít a přimět ji k podrobné výpovědi."
"wanted","want","chtěl","chtít","impf"," The report had created precisely the chaos that Armansky had wanted to avoid."," Její zpráva způsobila přesně takový chaos, jakému se Armanskij chtěl vyhnout."
"avoid","avoid","vyhnout","vyhnout","pf"," The report had created precisely the chaos that Armansky had wanted to avoid."," Její zpráva způsobila přesně takový chaos, jakému se Armanskij chtěl vyhnout."
"swallow","swallow","spolkl","spolknout","pf"," First he had to swallow a few ulcer tablets prescribed by his doctor."," Napřed spolkl několik lékařem předepsaných prášků na žaludek."
"called","call","zavolal","zavolat","pf"," Then he called in the client for a sombre emergency meeting."," Poté si zavolal autorku na neveselý rychlý rozhovor."
"took","take","pochopil","pochopit","pf"," It took no great analytical skill to conclude that the corporate C.E.O. was a man with problems."," I bez zvláštních analytických schopností člověk snadno pochopil, že průmyslový ředitel je člověk, který má problémy."
"listened","listen","poslouchali","poslouchat","impf"," As they listened to "" Night in Tunisia "", the conversation was devoted to the Vanger Corporation, and Martin made no secret of the fact that the company was fighting for survival."," Zatímco poslouchali Night in Tunisia, stočila se konverzace na koncern Vanger, a Martin se nijak netajil tím, že bojuje za přežití svého podniku."
"fighting","fight","bojuje","bojovat","impf"," As they listened to "" Night in Tunisia "", the conversation was devoted to the Vanger Corporation, and Martin made no secret of the fact that the company was fighting for survival."," Zatímco poslouchali Night in Tunisia, stočila se konverzace na koncern Vanger, a Martin se nijak netajil tím, že bojuje za přežití svého podniku."
"seemed","seem","zdálo","zdát","impf"," He was certainly aware that his guest was a financial reporter whom he hardly knew, yet he discussed the internal problems of his company so openly that it seemed reckless."," Martin Vanger si byl vědom toho, že jeho hostem u večeře je poměrně známý ekonomický reportér, ale přesto mluvil o interních problémech své firmy tak otevřeně, až se to zdálo neopatrné."
"called","call","zavolal","zavolat","pf"," On his first day, he was called in for a talk and offered therapy, training from Komvux or the opportunity for other adult education, and occupational counselling."," Již prvního dne si Mikaela zavolal na pohovor, přičemž mu byla nabídnuta terapie vzdělávání pro dospělé, možnost studia a pomoc při hledání zaměstnání."
"offered","offer","nabídnuta","nabídnout","pf"," On his first day, he was called in for a talk and offered therapy, training from Komvux or the opportunity for other adult education, and occupational counselling."," Již prvního dne si Mikaela zavolal na pohovor, přičemž mu byla nabídnuta terapie vzdělávání pro dospělé, možnost studia a pomoc při hledání zaměstnání."
"feel","feel","nepociťuje","pociťovat","impf"," He did not feel any need at all for social rehabilitation, he had completed his studies, he thought, and he already had a job."," Mikael odpověděl, že nepociťuje žádnou zvláštní potřebu sociální adaptace, své studijní plány realizoval před dvaceti lety a práci již má."
"thought","think","má","mít","impf"," He did not feel any need at all for social rehabilitation, he had completed his studies, he thought, and he already had a job."," Mikael odpověděl, že nepociťuje žádnou zvláštní potřebu sociální adaptace, své studijní plány realizoval před dvaceti lety a práci již má."
"asked","ask","Požádal","požádat","pf"," On the other hand, he asked for permission to keep his iBook in his cell so that he could continue to work on the book he was commissioned to write."," Požádal však, zda by si mohl v cele ponechat svůj iBook, aby mohl dále pracovat na knize, jejíž sepsání bylo v té chvíli jeho zaměstnáním."
"keep","keep","ponechat","ponechat","pf"," On the other hand, he asked for permission to keep his iBook in his cell so that he could continue to work on the book he was commissioned to write."," Požádal však, zda by si mohl v cele ponechat svůj iBook, aby mohl dále pracovat na knize, jejíž sepsání bylo v té chvíli jeho zaměstnáním."
"continue","continue","ponechat","ponechat","pf"," On the other hand, he asked for permission to keep his iBook in his cell so that he could continue to work on the book he was commissioned to write."," Požádal však, zda by si mohl v cele ponechat svůj iBook, aby mohl dále pracovat na knize, jejíž sepsání bylo v té chvíli jeho zaměstnáním."
"work","work","pracovat","pracovat","impf"," On the other hand, he asked for permission to keep his iBook in his cell so that he could continue to work on the book he was commissioned to write."," Požádal však, zda by si mohl v cele ponechat svůj iBook, aby mohl dále pracovat na knize, jejíž sepsání bylo v té chvíli jeho zaměstnáním."
"need","need","potřebovat","potřebovat","impf"," And by the way, we 're going to need capital to print our first book."," A ještě - na vytisknutí naší první knihy budeme potřebovat kapitál."
"Kisses","kiss","Líbá","líbat","impf"," Kisses / Mikael"," Líbá Mikael"
"need","need","Musím","muset","impf"," "" I need to ask you about what 's going to happen now, "" Blomkvist said."," "" Musím vám položit několik otázek ohledně toho, co bude dál "" řekl Mikael."
"said","say","řekl","říci","pf"," "" I need to ask you about what 's going to happen now, "" Blomkvist said."," "" Musím vám položit několik otázek ohledně toho, co bude dál "" řekl Mikael."
"change","change","nemění","měnit","impf"," "" The conditions of your employment do n't change."," "" Naše pracovní podmínky se nijak nemění."
"stipulated","stipulate","stanoveny","stanovit","pf"," They 're stipulated in a contract that runs until the end of this year, whether Henrik lives or dies."," Jsou stanoveny smlouvou, která vyprší až za rok, ať bude Henrik Vanger naživu nebo ne."
"do","do","dělat","dělat","impf"," You do n't have to worry. """," Nemusíte si dělat starosti. """
"report","report","oznámit","oznámit","pf"," I 'm wondering who I report to in his absence. """," Chtěl bych vědět, komu mám oznámit výsledky svého pátrání v případě Henrikovy nepřítomnosti. """
"making","make","způsobit","způsobit","pf"," He would not be making any trouble for the next few seconds."," Během následujících vteřin by neměl způsobit nějaké problémy."
"picked","pick","sebrala","sebrat","pf"," She let go of the golf club and picked up the knife."," Lisbeth pustila golfovou hůl a sebrala nůž."
"stood","stand","Postavila","postavit","pf"," She stood on her toes and frantically sawed at the leather strap to get it off."," Postavila se na špičky a horečně řezala, aby zdolala kožený opasek."
"sawed","saw","řezala","řezat","impf"," She stood on her toes and frantically sawed at the leather strap to get it off."," Postavila se na špičky a horečně řezala, aby zdolala kožený opasek."
"took","take","Trvalo","trvat","impf"," It took several seconds before Blomkvist sank to the floor."," Trvalo několik vteřin, než se Mikael svalil na podlahu."
"hesitated","hesitate","zaváhal","zaváhat","pf"," He hesitated for a second – he could sense he was getting into unexpected waters."," Na vteřinu zaváhal - cítil, že se dostává do zcela nečekaných a neznámých vod."
"sense","sense","cítil","cítit","impf"," He hesitated for a second – he could sense he was getting into unexpected waters."," Na vteřinu zaváhal - cítil, že se dostává do zcela nečekaných a neznámých vod."
"started","start","začal","začít","pf"," But tentatively he started massaging the sole of her foot with his thumb."," Ale opatrně jí začal palcem masírovat chodidlo."
"said","say","pronesla","pronést","pf"," "" I 'm married too, "" she said."," "" Taky jsem vdaná, "" pronesla Cecílie Vangerová."
"seen","see","neviděla","vidět","impf"," "" I have n't seen my husband in getting on for twenty years. """," "" S manželem jsem se neviděla skoro dvacet let. """
"gave","give","věnuje","věnovat","impf"," Vanger told Blomkvist that Alexander was presently in the West Indies, where he gave himself over to his favourite pastimes : sailing and whiling away the time, not doing a scrap of work."," Od Henrika se Mikael dozvěděl, že v současné době Alexander pobývá v Karibiku, kde se věnuje svým oblíbeným činnostem - plachtění, maření času a naprostému nicnedělání."
"seen","see","neviděl","vidět","impf"," Blomkvist had never seen her;"," Mikael ji nikdy neviděl;"
"sitting","sit","sedím","sedět","impf"," And now here I am, sitting in your kitchen and eating bagels with you."," A teď sedím u vás v kuchyni a jíme spolu bagety."
"eating","eat","jíme","jíst","impf"," And now here I am, sitting in your kitchen and eating bagels with you."," A teď sedím u vás v kuchyni a jíme spolu bagety."
"nodded","nod","přikývla","přikývnout","pf"," She nodded."," Lisbeth přikývla."
"said","say","řekl","říci","pf"," "" You have beautiful eyes, "" he said."," "" Máte krásné oči, "" řekl Mikael."
"said","say","odpověděla","odpovědět","pf"," "" You have nice eyes yourself, "" she said."," "" Vy máte hodné oči, "" odpověděla Lisbeth."
"moved","move","Pohybovala","pohybovat","impf"," She moved with the lightning speed of a tarantula and seemed totally focused on her prey as she swung the club again, striking Martin in the ribs."," Pohybovala se bleskurychle jako pavouk a zdálo se, že je zcela soustředěná na svou kořist, když znovu roztočila golfovou hůl a přetáhla jí Martina přes žebra."
"seemed","seem","zdálo","zdát","impf"," She moved with the lightning speed of a tarantula and seemed totally focused on her prey as she swung the club again, striking Martin in the ribs."," Pohybovala se bleskurychle jako pavouk a zdálo se, že je zcela soustředěná na svou kořist, když znovu roztočila golfovou hůl a přetáhla jí Martina přes žebra."
"fell","fall","upadl","upadnout","pf"," He stumbled over the chair and fell."," Martin zakopl o židli a upadl."
"struck","strike","udeřila","udeřit","pf"," Then she struck for the third time, just as Martin Vanger was trying to get to his feet."," Poté Lisbeth udeřila potřetí, právě když se Martin Vanger pokoušel postavit na nohy."
"trying","try","pokoušel","pokoušet","impf"," Then she struck for the third time, just as Martin Vanger was trying to get to his feet."," Poté Lisbeth udeřila potřetí, právě když se Martin Vanger pokoušel postavit na nohy."
"hit","hit","Trefila","trefit","pf"," She hit him with a loud smack on the hip."," Trefila ho s pleskavým zvukem do kyčle."
"twist","twist","kroutil","kroutit","impf"," He flopped his head back and forth and tried to twist his body away until she put a knee on his crotch and pressed down in warning."," Advokát házel hlavou a kroutil se, dokud mu Salanderová výhružně nepřitiskla koleno k rozkroku."
"pressed","press","nepřitiskla","přitisknout","pf"," He flopped his head back and forth and tried to twist his body away until she put a knee on his crotch and pressed down in warning."," Advokát házel hlavou a kroutil se, dokud mu Salanderová výhružně nepřitiskla koleno k rozkroku."
"worked","work","pracovala","pracovat","impf"," She worked steadily for two hours."," Lisbeth Salanderová pracovala soustředěně dvě hodiny."
"finished","finish","dokončila","dokončit","pf"," When she was finished he had stopped whimpering."," Když dílo dokončila, Bjurman dávno přestal kňučet."
"finished","finish","přestal","přestat","pf"," When she was finished he had stopped whimpering."," Když dílo dokončila, Bjurman dávno přestal kňučet."
"stopped","stop","přestal","přestat","pf"," When she was finished he had stopped whimpering."," Když dílo dokončila, Bjurman dávno přestal kňučet."
"seemed","seem","zdálo","zdát","impf"," He seemed to be almost in a state of apathy."," Spíše se zdálo, že je úplně apatický."
"need","need","potřebovat","potřebovat","impf"," If you need to take some time off, feel free to do it, but if I find out that you 're not doing the work, I 'll consider that a breach of contract. """," Pokud budete potřebovat volno, tak si ho udělejte, ale pokud zjistím, že práci flákáte, budu to považovat za porušení smlouvy. """
"take","take","potřebovat","potřebovat","impf"," If you need to take some time off, feel free to do it, but if I find out that you 're not doing the work, I 'll consider that a breach of contract. """," Pokud budete potřebovat volno, tak si ho udělejte, ale pokud zjistím, že práci flákáte, budu to považovat za porušení smlouvy. """
