"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"got","get","dostal","dostat","pf"," She waited fifteen years for him and when he got out, they got married. """," Ona na něho patnáct let čekala, a když se dostal ven, byla svatba."
"got","get","dostal","dostat","pf"," She waited fifteen years for him and when he got out, they got married. """," Ona na něho patnáct let čekala, a když se dostal ven, byla svatba."
"want","want","Chceš","chtít","impf"," "" D'you want one in the mouth, cow? "" Malina asked."," "" Chceš přes hubu, krávo? "" otázal se Malina."
"asked","ask","otázal","otázat","pf"," "" D'you want one in the mouth, cow? "" Malina asked."," "" Chceš přes hubu, krávo? "" otázal se Malina."
"affronted","affront","urazil","urazit","pf"," "" What d'you mean, siding with the Nazis, you sloth? "" said the erudite Vozenil, affronted."," "" Jaký nadržuju, ty lenochode! "" urazil se učenlivý Voženil."
"said","say","pravil","pravit","pf"," "" Messerschmitt are better than Focke-Wulfs, "" said a lad from the paint-shop."," "" Mesršmity sou lepší než fokevulfy, "" pravil hoch z lakovny."
"obey","obey","neposlechly","poslechnout","pf"," Her hands have ceased to obey her."," Ruce už ji neposlechly."
"understand","understand","Nerozumí","rozumět","impf"," She does n't understand me."," Nerozumí mi."
"want","want","chci","chtít","impf"," I want to be published, and I will give out for anyone who will publish me."," Já chci tisknout, a dám každýmu, kdo mě tiskne."
"give","give","dám","dát","pf"," I want to be published, and I will give out for anyone who will publish me."," Já chci tisknout, a dám každýmu, kdo mě tiskne."
"puts","put","dává","dávat","impf"," And so he puts out, does our little queen, for everyone, and they publish him and publish and publish, man and more and more."," Tak dává, hošánek, každýmu, a tisknou ho, tisknou a tisknou, furt víc a víc a furt."
"stay","stay","nezůstal","zůstat","pf"," But why did n't I stay home!"," Že já tam nezůstal!"
"say","say","Řikám","říkat","impf"," "" Did I say they cut my balls off?"," "" Řikám, že vymyškovali mě?"
"caught","catch","chytli","chytnout","pf"," If they caught you with a married woman, they cut your dick off. """," Dyž tě chytli s paničkou, usekli ti vocas. """
"said","say","pravil","pravit","pf"," "" It 's worse than having your balls cut off, "" said the lad from the paint-shop."," "" To je horší bejt vymyškovanej, "" pravil kluk z lakovny."
"hold","hold","mít","mít","impf"," "" No one could hold it against you, Margitka. """," "" To ti nikdo nemůže mít za zlý, Margitko. """
"seen","see","viděl","vidět","impf"," Yes, I 've seen her privately."," Ano, soukromě jsem ji viděl."
"reply","reply","Neodpoví","odpovědět","pf"," She does not reply, only stares ahead."," Neodpoví, jenom zírá."
"stares","stare","zírá","zírat","impf"," She does not reply, only stares ahead."," Neodpoví, jenom zírá."
"driving","drive","jedeme","jet","impf"," I look out the window and see that we are driving through woods."," Vyhlídnu oknem a zjistím, že jedeme lesem."
"find","find","nenajdou","najít","pf"," "" When they do n't find anything behind any of those postcards, and when no sabotage takes place, they 'll see it 's a hoax. """," "" Když oni nenajdou nic za žádnou tou pohlednicí, ani neveme místo žádná sabotáž, poznají, že je to houx. """
"do","do","neveme","vzít","pf"," "" When they do n't find anything behind any of those postcards, and when no sabotage takes place, they 'll see it 's a hoax. """," "" Když oni nenajdou nic za žádnou tou pohlednicí, ani neveme místo žádná sabotáž, poznají, že je to houx. """
"takes","take","neveme","vzít","pf"," "" When they do n't find anything behind any of those postcards, and when no sabotage takes place, they 'll see it 's a hoax. """," "" Když oni nenajdou nic za žádnou tou pohlednicí, ani neveme místo žádná sabotáž, poznají, že je to houx. """
"work","work","pracovat","pracovat","impf"," "" It wo n't work, "" Dotty insists."," "" To nebude pracovat, "" tvrdí však Blběnka."
"see","see","vidíš","vidět","impf"," From this you can see how the Latvian designers took to heart the slogan, "" Economy begins at work. """," Z toho vidíš, jaká je Honzlová opravdu jemná dáma, a jak ty lotyšský architekti si vzali k srdci heslo, že každý hospodářem na svém pracovišti."
"took","take","vzali","vzít","pf"," From this you can see how the Latvian designers took to heart the slogan, "" Economy begins at work. """," Z toho vidíš, jaká je Honzlová opravdu jemná dáma, a jak ty lotyšský architekti si vzali k srdci heslo, že každý hospodářem na svém pracovišti."
"figured","figure","počítali","počítat","impf"," They had n't built any public comfort stations for the amphitheatre because they figured that the billboards with Comrade Lenin would do just as well, thus making both ideological and functional use of it and saving the state money."," Voni totiž tam nevystavěli veřejný záchodky, páč předem počítali, že stejně dobře poslouží ta plocha se soudruhem Leninem, takže ji funkčně a zároveň ideologicky využili a ušetřili státu."
"saving","save","ušetřili","ušetřit","pf"," They had n't built any public comfort stations for the amphitheatre because they figured that the billboards with Comrade Lenin would do just as well, thus making both ideological and functional use of it and saving the state money."," Voni totiž tam nevystavěli veřejný záchodky, páč předem počítali, že stejně dobře poslouží ta plocha se soudruhem Leninem, takže ji funkčně a zároveň ideologicky využili a ušetřili státu."
"call","call","zavolat","zavolat","pf"," Milan drinks himself into a stupor and they have to call a taxi for him."," Milan se nadral, museli mu zavolat taxík."
"speaks","speak","Řekne","říci","pf"," He speaks quietly, as though instructing an unwitting savage."," Řekne klidně, jako by poučoval nic netušícího primitiva."
"heard","hear","slyšel","slyšet","impf"," "" Oh yes, I 've heard that one too."," "" Jo, to jsem taky slyšel."
"destroy","destroy","zničit","zničit","pf"," If they feel like it, they can destroy every honest, talented man just by claiming that he comes from the bourgeoisie."," Když se to hodí, dá se každej slušnej a nadanej člověk zničit tím, že pochází z buržoasie."
"comes","come","pochází","pocházet","impf"," If they feel like it, they can destroy every honest, talented man just by claiming that he comes from the bourgeoisie."," Když se to hodí, dá se každej slušnej a nadanej člověk zničit tím, že pochází z buržoasie."
"raise","raise","Zvedám","zvedat","impf"," I raise my eyes to Veronika and Percival."," Zvedám oči k Nice a Percivalovi."
"led","lead","vedl","vést","impf"," How old was he when Captain Uher led Father Hunak into foreman Vachousek 's cell?"," Kolik mu bylo v době, kdy pátera Huňáka vedl kapitán Uher do cely mistra Vachouška?"
"looking","look","dívali","dívat","impf"," Oh, and they were n't looking at Honzlova so queerly because of her feminine beauty, although there was that too, but because the women had their own silhouette, of Stalin, on the west side of the amphitheatre, through the pines."," Jo, a že se na Honzlovou dívali tak divně, to ne kvůli její ženský kráse, i dyž to taky, ale ponivač pro soudružky tam měli siluetu Stalina na západní straně amfiteátru, krz borovičky."
"ask","ask","ptám","ptát","impf"," "" What is it? "" I ask her at last."," "" What is it? "" ptám se konečně."
"pointed","point","Ukázal","ukázat","pf"," I pointed to the verdict in the newspaper and recited with heavy ridicule :"," Ukázal jsem na ortel v novinách a zarecitoval jsem posměšně :"
"drink","drink","nepije","pít","impf"," "" The harlequin does n't drink, "" says Ted Higgins."," "" Harlekýn nepije, "" praví Ted Higgins."
"says","say","praví","pravit","pf"," "" The harlequin does n't drink, "" says Ted Higgins."," "" Harlekýn nepije, "" praví Ted Higgins."
"open","open","otvírám","otvírat","impf"," Look, "" and I open the book which I have filled with unacademical marginal notes."," Podívejte se, "" otvírám knihu, jejíž okraje jsem popsal neakademickými margináliemi."
"talk","talk","mluvíte","mluvit","impf"," I 'll bet the most else you ever talk about is football. """," Nanejvejš eště mluvíte vo fodbale. """
"reckoned","reckon","Nepočítala","počítat","impf"," She has not reckoned with my immobility."," Nepočítala s mou nehybností."
"stand","stand","Měl","mít","impf"," I ought to stand up and commence the work."," Měl bych vstát a načnout dílo."
"look","look","hledět","hledět","impf"," But it 's much more pleasant to sit and look at this stunning alabaster girl."," Ale hledět na překrásnou dívenku z alabastru je hezčí."
"give","give","Dali","dát","pf"," They give the driver twenty dollars to transport to the airport what is, practically speaking, a corpse."," Dali taxíkáři dvacku, na letiště dopravil prakticky mrtvolu."
"transport","transport","dopravil","dopravit","pf"," They give the driver twenty dollars to transport to the airport what is, practically speaking, a corpse."," Dali taxíkáři dvacku, na letiště dopravil prakticky mrtvolu."
"leaves","leave","Zanechal","zanechat","pf"," He leaves a hundred dollars behind."," Zanechal po sobě ještě sto dolarů."
"flowing","flow","teče","téci","impf"," The whisky is still flowing freely, the guests are singing at the top of their lungs and eating sandwiches."," Whiska teče proudem, zpívá se z plných hrdel a jedí sandviče."
"singing","sing","zpívá","zpívat","impf"," The whisky is still flowing freely, the guests are singing at the top of their lungs and eating sandwiches."," Whiska teče proudem, zpívá se z plných hrdel a jedí sandviče."
"eating","eat","jedí","jíst","impf"," The whisky is still flowing freely, the guests are singing at the top of their lungs and eating sandwiches."," Whiska teče proudem, zpívá se z plných hrdel a jedí sandviče."
"pounds","pound","buší","bušit","impf"," Mr. Sestak pounds the floor with his Jingling Johnny and Marilyn takes the soprano :"," Pan Šesták buší vozembouchem, Marilyn vede první hlas :"
"takes","take","vede","vést","impf"," Mr. Sestak pounds the floor with his Jingling Johnny and Marilyn takes the soprano :"," Pan Šesták buší vozembouchem, Marilyn vede první hlas :"
"call","call","říká","říkat","impf"," It was a collection of articles condemning the Soviet invasion of Czechoslovakia or whatever they call it now."," Skládal se z článků odsuzujících sovětskou invazi, nevím, jak se tomu teď přesně říká."
"reckoned","reckon","Vypočítal","vypočítat","pf"," In the end he reckoned that being part of the healthy nucleus meant security, less work and more money."," Vypočítal si, že zdravé jádro je jistější, méně pracné a výnosnější."
"says","say","říká","říkat","impf"," "" Maybe I am a lesbian, "" says Wendy."," "" Maybe I am one, "" říká Wendy."
"ask","ask","zeptám","zeptat","pf"," "" Are you a socialist? "" I ask maliciously."," "" Are you a socialist? "" zeptám se potměšile."
"says","say","říká","říkat","impf"," "" I guess so, "" says Wendy."," "" I guess so, "" říká Wendy."
"moving","move","hýbají","hýbat","impf"," Only her mouth is moving."," Jen ústa se hýbají, z nich vycházejí monotónní zvuky."
"explodes","explode","vybuchne","vybuchnout","pf"," Then the rotund man explodes in a general damnation of Bolshevism, moving on to a particular damnation of everything related to it, all at a voice-level of several hundred decibels."," Potom opět vybuchne muž - koule a z obecného proklínání bolševismu silou několika set decibelů přejde k detailnímu proklínání všeho, co s bolševismem souvisí."
"related","relate","souvisí","souviset","impf"," Then the rotund man explodes in a general damnation of Bolshevism, moving on to a particular damnation of everything related to it, all at a voice-level of several hundred decibels."," Potom opět vybuchne muž - koule a z obecného proklínání bolševismu silou několika set decibelů přejde k detailnímu proklínání všeho, co s bolševismem souvisí."
"send","send","posílají","posílat","impf"," He even includes in his attack countrymen who send money back to the Bolshevik homeland."," Dostane se ke krajanům, kteří posílají do bolševické vlasti peníze přes Tuzex."
"lent","lend","půjčil","půjčit","pf"," At one time Count Spork, or whoever it was, lent the lodge to Myslivecek and he wrote one of his finest symphonies there. """," Ten zámeček půjčil kdysi hrabě Špork nebo kterej Myslivečkovi, a ten tam složil jednu ze svých nejlepších symfonií. """
"translate","translate","překládat","překládat","impf"," Jirina has to translate everything for her husband, who studies languages but does not speak them."," Jiřina musí svému jazyky studujícímu, leč neovládajícímu muži všechno překládat."
"drink","drink","nepil","pít","impf"," "" You have n't had that much to drink. """," "" Vždyť jste tolik nepil? """
"talking","talk","Nemluví","mluvit","impf"," "" It 's not the alcohol that 's talking."," "" Nemluví ze mě alkohol."
"listen","listen","poslouchejte","poslouchat","impf"," And listen, Svensson, so you 'll be at least a little bit prepared."," A poslouchejte, Svenssonová, ať se tam aspoň trochu vyznáte."
"see","see","uvidíte","uvidět","pf"," One day you 'll see that land with your own eyes. """," Jednou tu krajinu uvidíte na vlastní oči. """
"read","read","čtu","číst","impf"," And I read :"," A čtu :"
"went","go","šel","jít","impf"," I deliberately went to the WC of the Graf Etlü, locked myself in a compartment and poked a hole in the wall with my pocket corkscrew."," Sválně sem šel na WC, zamk sem se v kabíně a kapesní vývrtkou sem vyvrtal do stěny dírku."
"locked","lock","zamk","zamknout","pf"," I deliberately went to the WC of the Graf Etlü, locked myself in a compartment and poked a hole in the wall with my pocket corkscrew."," Sválně sem šel na WC, zamk sem se v kabíně a kapesní vývrtkou sem vyvrtal do stěny dírku."
"came","come","šel","jít","impf"," I waited there for what seemed like hours until the kid finally came to relieve himself."," Zůstal sem tam dvě hodiny až si klučina šel konečně ulevit."
"relieve","relieve","ulevit","ulevit","pf"," I waited there for what seemed like hours until the kid finally came to relieve himself."," Zůstal sem tam dvě hodiny až si klučina šel konečně ulevit."
"came","come","šli","jít","impf"," And sure enough, the internationalists came right in there with him."," A vopraudu, internacionalisti šli s nim."
"began","begin","Začal","začít","pf"," I began to be afraid, but I was n't quite sure yet of what. """," Začal jsem se bát, nevěděl jsem ovšem ještě čeho. """
"says","say","řekl","říci","pf"," "" The man was right, "" says the host."," "" A měl pravdu, "" řekl hostitel."
"roars","roar","zařve","zařvat","pf"," "" You were a living provocation, man! "" roars the rotund man."," "" Vy jste vlastně provokoval, člověče! "" zařve muž - koule a propukne ve smích."
"smiles","smile","usměje","usmát","pf"," "" You 're right, "" smiles Dr. Toth."," "" Máte pravdu, "" usměje se Dr. Tóth."
"go","go","jezděj","jezdit","impf"," Of course I 'm not with them when they go off together to dig up dragons ' teeth or whatever it is they do when they 're alone, and what they do when they are alone I do n't know and do n't want to."," Já oušem s nima nejsem, dyž spolu jezděj vykopávat dračí zuby nebo co, to sou spolu sami a co se TAM děje, to nevim a ani vědít nechci!"
"want","want","nechci","chtít","impf"," Of course I 'm not with them when they go off together to dig up dragons ' teeth or whatever it is they do when they 're alone, and what they do when they are alone I do n't know and do n't want to."," Já oušem s nima nejsem, dyž spolu jezděj vykopávat dračí zuby nebo co, to sou spolu sami a co se TAM děje, to nevim a ani vědít nechci!"
"stay","stay","zůstanou","zůstat","pf"," In the end the only happy people in Canada will be the Eskimos, as long as they keep to their hunting grounds and stay illiterate!"," Nakonec jediný šťastný budou v Kanadě Eskymáci, pokud zůstanou v těch svých lovištích a negramotný!"
"sang","sing","zazpíval","zazpívat","pf"," Without missing a beat, I sang the next solo line :"," Aniž jsem však vybočil z tempa, zazpíval jsem sólově :"
"roared","roar","zařval","zařvat","pf"," Yow! "" roared Haryk."," Jau! "" zařval Harýk."
"Wait","wait","Počkej","počkat","pf"," "" Wait!"," "" Počkej!"
"sitting","sit","seděla","sedět","impf"," What are you suggesting? "" cried Lucie, who was still sitting rather immodestly on Haryk 's shoulders."," Na co to narážíš? "" zaječela Lucie, která pořád dost nemravně seděla Harýkovi na ramenou."
"holding","hold","držel","držet","impf"," Haryk was now holding her by the thighs."," Harýk ji už držel za stehna."
"see","see","vidím","vidět","impf"," Over the tangle of blonde hair I see her reach blindly for something on the dashboard, and with the precision of a concert pianist she presses one of an array of buttons."," Přes blond kštici vidím, jak sáhne na přístrojovou desku a poslepu, ale s jistotou klavírního virtuosa stiskne jeden z mnoha knoflíků."
"reach","reach","sáhne","sáhnout","pf"," Over the tangle of blonde hair I see her reach blindly for something on the dashboard, and with the precision of a concert pianist she presses one of an array of buttons."," Přes blond kštici vidím, jak sáhne na přístrojovou desku a poslepu, ale s jistotou klavírního virtuosa stiskne jeden z mnoha knoflíků."
"presses","press","stiskne","stisknout","pf"," Over the tangle of blonde hair I see her reach blindly for something on the dashboard, and with the precision of a concert pianist she presses one of an array of buttons."," Přes blond kštici vidím, jak sáhne na přístrojovou desku a poslepu, ale s jistotou klavírního virtuosa stiskne jeden z mnoha knoflíků."
"start","start","začne","začít","pf"," For an instant I brace myself for a gag - the canvas roof of the Cadillac will fold back and it will start raining on us."," Na vteřinu mám pocit, že bude následovat gag - plátěná střecha cadillacu se nad námi svine a začne na nás pršet."
"raining","rain","pršet","pršet","impf"," For an instant I brace myself for a gag - the canvas roof of the Cadillac will fold back and it will start raining on us."," Na vteřinu mám pocit, že bude následovat gag - plátěná střecha cadillacu se nad námi svine a začne na nás pršet."
"talked","talk","mluvili","mluvit","impf"," Unlike the old socialists who based their theories on feelings of sociability and talked about reforming a society which was run unscientifically according to the laws of the jungle, Marx accepted those jungle laws as given and erected his notion of revolution on that basis."," Na rozdíl od starých socialistů, kteří vycházeli ze sociálního citu a mluvili o reformě společnosti řídící se nevědecky zákony džungle, Marx zákony džungle přijal a na nich postavil myšlenku revoluce."
"accepted","accept","přijal","přijmout","pf"," Unlike the old socialists who based their theories on feelings of sociability and talked about reforming a society which was run unscientifically according to the laws of the jungle, Marx accepted those jungle laws as given and erected his notion of revolution on that basis."," Na rozdíl od starých socialistů, kteří vycházeli ze sociálního citu a mluvili o reformě společnosti řídící se nevědecky zákony džungle, Marx zákony džungle přijal a na nich postavil myšlenku revoluce."
"erected","erect","postavil","postavit","pf"," Unlike the old socialists who based their theories on feelings of sociability and talked about reforming a society which was run unscientifically according to the laws of the jungle, Marx accepted those jungle laws as given and erected his notion of revolution on that basis."," Na rozdíl od starých socialistů, kteří vycházeli ze sociálního citu a mluvili o reformě společnosti řídící se nevědecky zákony džungle, Marx zákony džungle přijal a na nich postavil myšlenku revoluce."
"transformed","transform","proměnili","proměnit","pf"," After him, Lenin and Stalin transformed his science into an ideology, that is into false consciousness, that is into a faith, and they both came to the same conclusions as Kurtz :"," Po něm Lenin a Stalin proměnili jeho vědu v ideologii, tedy ve falešné vědomí, tedy ve víru, a došli ke kurtzovskému závěru :"
"came","come","došli","dojít","pf"," After him, Lenin and Stalin transformed his science into an ideology, that is into false consciousness, that is into a faith, and they both came to the same conclusions as Kurtz :"," Po něm Lenin a Stalin proměnili jeho vědu v ideologii, tedy ve falešné vědomí, tedy ve víru, a došli ke kurtzovskému závěru :"
"told","tell","řekla","říci","pf"," ( "" He 's such a mouse, "" Lida Lewis told me."," "" Von je sám takovej křeček, "" řekla mi Lída Lewisová."
"shouted","shout","vykřikla","vykřiknout","pf"," "" You find it strange? "" she almost shouted."," "" Tobě se zdá zvláštní?! "" skoro vykřikla."
"criticizing","criticize","nekritizuju","kritizovat","impf"," "" I 'm not criticizing you. """," "" Já tě nekritizuju. """
"turned","turn","Obrátila","obrátit","pf"," She turned over and burst into tears."," Obrátila se a pak hučela do polštáře :"
"waited","wait","čekala","čekat","impf"," "" Fifteen years I waited for him."," "" Patnáct let jsem na něj čekala."
"cries","cry","vykřikne","vykřiknout","pf"," "" But what is the Russian doing there? "" cries Wendy."," "" ALE PROČ JE TAM TEN RUS? "" vykřikne Wendy."
"says","say","praví","pravit","pf"," "" That 's one possibility, "" says Dr. Toth."," "" Jedna možnost, "" praví Dr. Tóth."
"wanted","want","chci","chtít","impf"," "" The second one is that Sedlacek found out about it and guessed why I wanted to go skiing in the Alps."," "" Druhá je, že se o tom Sedláček dozvěděl a dovtípil se, proč chci jet lyžovat do Alp."
"go","go","jet","jet","impf"," "" The second one is that Sedlacek found out about it and guessed why I wanted to go skiing in the Alps."," "" Druhá je, že se o tom Sedláček dozvěděl a dovtípil se, proč chci jet lyžovat do Alp."
"discovered","discover","najít","najít","pf"," As he certainly must have discovered from my records, I am an absolute non-skier."," Já - jak jistě musel najít v mých spisech - jsem naprostý nelyžař."
"shadowing","shadow","sledovali","sledovat","impf"," Besides, the people who were shadowing me must have reported that I was buying everything for the trip, because naturally I had no skiing outfit of my own."," Ostatně, lidé, kteří mě sledovali, mu jistě hlásili, že si na zájezd pořizuji všechno zbrusu nové, protože jsem samozřejmě žádnou lyžařskou výbavu nevlastnil."
"reported","report","sledovali","sledovat","impf"," Besides, the people who were shadowing me must have reported that I was buying everything for the trip, because naturally I had no skiing outfit of my own."," Ostatně, lidé, kteří mě sledovali, mu jistě hlásili, že si na zájezd pořizuji všechno zbrusu nové, protože jsem samozřejmě žádnou lyžařskou výbavu nevlastnil."
"reported","report","hlásili","hlásit","impf"," Besides, the people who were shadowing me must have reported that I was buying everything for the trip, because naturally I had no skiing outfit of my own."," Ostatně, lidé, kteří mě sledovali, mu jistě hlásili, že si na zájezd pořizuji všechno zbrusu nové, protože jsem samozřejmě žádnou lyžařskou výbavu nevlastnil."
"keep","keep","má","mít","impf"," Whenever something passes out of the body, it brings one pleasure - that was how Milos Forman philosophically put it that time in Neuilly, and Sylva told him to keep his disgusting metaphysics to himself because she 'd heard them already."," Vždycky když něco vychází z těla, má z toho člověk požitek, filosofoval tehdá v Neuilly Miloš a Sylva říkala, aby si svou nechutnou metafysiku nechal pro sebe, že už ji zná."
"told","tell","říkala","říkat","impf"," Whenever something passes out of the body, it brings one pleasure - that was how Milos Forman philosophically put it that time in Neuilly, and Sylva told him to keep his disgusting metaphysics to himself because she 'd heard them already."," Vždycky když něco vychází z těla, má z toho člověk požitek, filosofoval tehdá v Neuilly Miloš a Sylva říkala, aby si svou nechutnou metafysiku nechal pro sebe, že už ji zná."
"keep","keep","nechal","nechat","pf"," Whenever something passes out of the body, it brings one pleasure - that was how Milos Forman philosophically put it that time in Neuilly, and Sylva told him to keep his disgusting metaphysics to himself because she 'd heard them already."," Vždycky když něco vychází z těla, má z toho člověk požitek, filosofoval tehdá v Neuilly Miloš a Sylva říkala, aby si svou nechutnou metafysiku nechal pro sebe, že už ji zná."
"see","see","vidět","vidět","impf"," "" May I see them? "" asked the alderman."," "" Mohu je vidět? "" zeptal se pan rada."
"asked","ask","zeptal","zeptat","pf"," "" May I see them? "" asked the alderman."," "" Mohu je vidět? "" zeptal se pan rada."
"began","begin","Počal","počít","pf"," He began examining them as closely as he had the historical photos."," Počal je prohlížet stejně pečlivě jako historický záznam."
"examining","examine","prohlížet","prohlížet","impf"," He began examining them as closely as he had the historical photos."," Počal je prohlížet stejně pečlivě jako historický záznam."
"beaming","beam","svítilo","svítit","impf"," The sun, reflecting off the crowns of the oak trees on the opposite bank of the river, was beaming into the room."," Do pokoje svítilo slunce, odráželo se od zelených korun žaludů na protějším břehu řeky."
"reflecting","reflect","odráželo","odrážet","impf"," The sun, reflecting off the crowns of the oak trees on the opposite bank of the river, was beaming into the room."," Do pokoje svítilo slunce, odráželo se od zelených korun žaludů na protějším břehu řeky."
"throw","throw","vyhodil","vyhodit","pf"," "" Your brother did throw her out of the car."," "" Tvůj bratr ji přeci vyhodil z auta."
"go","go","jde","jít","impf"," He told her she could go wherever she pleased. """," Ať si prý jde, kam chce. """
"pleased","please","chce","chtít","impf"," He told her she could go wherever she pleased. """," Ať si prý jde, kam chce. """
"told","tell","Řekla","říci","pf"," "" She told me. """," "" Řekla mi to. """
"keep","keep","Držíme","držet","impf"," We keep together."," Držíme spolu."
"describes","describe","opisuje","opisovat","impf"," Dark complexion, black eyes the shape of almonds, beautiful white teeth, and the things that the Song of Solomon describes as two young roes that are twins which feed among the lilies are exactly as described."," Snědá, černé oči tvaru mandlí, krásné bílé zuby, to, co se v Šalamounovi opisuje jako dvé telátek blíženců srních má přesně takové, jak se to tam popisuje."
"described","describe","opisuje","opisovat","impf"," Dark complexion, black eyes the shape of almonds, beautiful white teeth, and the things that the Song of Solomon describes as two young roes that are twins which feed among the lilies are exactly as described."," Snědá, černé oči tvaru mandlí, krásné bílé zuby, to, co se v Šalamounovi opisuje jako dvé telátek blíženců srních má přesně takové, jak se to tam popisuje."
"describes","describe","popisuje","popisovat","impf"," Dark complexion, black eyes the shape of almonds, beautiful white teeth, and the things that the Song of Solomon describes as two young roes that are twins which feed among the lilies are exactly as described."," Snědá, černé oči tvaru mandlí, krásné bílé zuby, to, co se v Šalamounovi opisuje jako dvé telátek blíženců srních má přesně takové, jak se to tam popisuje."
"described","describe","popisuje","popisovat","impf"," Dark complexion, black eyes the shape of almonds, beautiful white teeth, and the things that the Song of Solomon describes as two young roes that are twins which feed among the lilies are exactly as described."," Snědá, černé oči tvaru mandlí, krásné bílé zuby, to, co se v Šalamounovi opisuje jako dvé telátek blíženců srních má přesně takové, jak se to tam popisuje."
"say","say","řečeno","říci","pf"," She is slender, independent, proud-rassig, as my late grandfather ( Terezin, 1942 ) used to say of my poor mother ( Auschwitz, 1943 ), although she was red-haired and freckled."," Je štíhlá, samostatná, hrdá - česky řečeno zkrátka rassig, jak by řekl můj nebožtík děda ( Terezín 1942 ), který to říkal o mém chudákovi mámě ( Auschwitz 1943 ), ačkoliv ta byla zrzovatá ( je to správně? ) a pihatá ( pihovatá? )."
"say","say","řekl","říci","pf"," She is slender, independent, proud-rassig, as my late grandfather ( Terezin, 1942 ) used to say of my poor mother ( Auschwitz, 1943 ), although she was red-haired and freckled."," Je štíhlá, samostatná, hrdá - česky řečeno zkrátka rassig, jak by řekl můj nebožtík děda ( Terezín 1942 ), který to říkal o mém chudákovi mámě ( Auschwitz 1943 ), ačkoliv ta byla zrzovatá ( je to správně? ) a pihatá ( pihovatá? )."
"say","say","říkal","říkat","impf"," She is slender, independent, proud-rassig, as my late grandfather ( Terezin, 1942 ) used to say of my poor mother ( Auschwitz, 1943 ), although she was red-haired and freckled."," Je štíhlá, samostatná, hrdá - česky řečeno zkrátka rassig, jak by řekl můj nebožtík děda ( Terezín 1942 ), který to říkal o mém chudákovi mámě ( Auschwitz 1943 ), ačkoliv ta byla zrzovatá ( je to správně? ) a pihatá ( pihovatá? )."
"holds","hold","platí","platit","impf"," And that holds true even for this society, which has miraculously survived so far on this wild continent, where except for incurable diseases and muggers there is no longer anything dangerous."," Tak to platí i ve společnosti, jež dosud anachronicky přežívá na tomto divokém kontinentě, a kde kromě nevyléčitelných chorob není už nic nebezpečné."
"survived","survive","přežívá","přežívat","impf"," And that holds true even for this society, which has miraculously survived so far on this wild continent, where except for incurable diseases and muggers there is no longer anything dangerous."," Tak to platí i ve společnosti, jež dosud anachronicky přežívá na tomto divokém kontinentě, a kde kromě nevyléčitelných chorob není už nic nebezpečné."
"like","like","chutnají","chutnat","impf"," I like french fries with ketchup."," French Fries s kečupem mi chutnají."
"continue","continue","pokračujem","pokračovat","impf"," Over this Edenvale banquet we continue the debate begun before lunch in the lecture room, where Bellissimmo had been reading an endless, carefully prepared paper."," Nad edenvaleskými hody pokračujem v debatě načaté před lančem v posluchárně, kde Bellissimmo četl, ale nedočetl nekonečný, pečlivě připravený papír."
"reading","read","četl","číst","impf"," Over this Edenvale banquet we continue the debate begun before lunch in the lecture room, where Bellissimmo had been reading an endless, carefully prepared paper."," Nad edenvaleskými hody pokračujem v debatě načaté před lančem v posluchárně, kde Bellissimmo četl, ale nedočetl nekonečný, pečlivě připravený papír."
"finish","finish","dokončuje","dokončovat","impf"," He did not have time to finish it then, and he does so now from memory :"," Nyní jej po paměti dokončuje :"
"symbolizes","symbolize","symbolizuje","symbolizovat","impf"," "" Each of the three stations on the way to the interior symbolizes the regression of the ego faced with the reality of the jungle."," "" Každá ze tří stanic symbolizuje regresi ega vystaveného skutečnosti džungle."
"remember","remember","Pomatujete","pamatovat","impf"," Do you remember, gentlemen, how Czech workers behaved during the war?"," Pomatujete, pánové, jak se za války činilo český dělnictvo?"
"Do","do","činilo","činit","impf"," Do you remember, gentlemen, how Czech workers behaved during the war?"," Pomatujete, pánové, jak se za války činilo český dělnictvo?"
"kept","keep","drželi","držet","impf"," You bourgeoisie kept the workers in ignorance and poverty throughout Father Masaryk 's first republic."," Vy buržousti jste drželi dělnickou třídu v nevědomosti a v bídě po celou dobu republiky tatíčka Masaryka."
"read","read","četl","číst","impf"," "" At that moment I felt sorry that I had ever read the abhorred Necronomicon, or talked so much with that unpleasantly erudite folklorist Wilmarth - """," "" V té chvíli jsme zalitoval, že jsem kdy četl děsuplný Necronomicon a že jsem tak často hovořil s Wilmarthem, folkloristou erudice tak nepříjemné - """
"talked","talk","hovořil","hovořit","impf"," "" At that moment I felt sorry that I had ever read the abhorred Necronomicon, or talked so much with that unpleasantly erudite folklorist Wilmarth - """," "" V té chvíli jsme zalitoval, že jsem kdy četl děsuplný Necronomicon a že jsem tak často hovořil s Wilmarthem, folkloristou erudice tak nepříjemné - """
"written","write","napsali","napsat","pf"," A book written by the dead. """," Kniha, kterou napsali mrtví. """
"going","go","nepojedu","jet","impf"," "" I 'm not going there with you, "" she shakes her head."," "" Tam já s tebou nepojedu, "" zavrtí hlavou."
"go","go","pojď","jít","impf"," "" If you insist on a literary honeymoon, let 's go down to the Mississippi."," "" Když už chceš na literární svatební cestu, pojď, pojedem po Mississippi."
