"asked","ask","zeptal","zeptat","pf"," "" Well? "" asked Ippolit Matveyevich more severely."," "" No? "" zeptal se Vrabčinský přísněji."
"Hopping","hop","poskakoval","poskakovat","impf"," Hopping about in front of him like a sparrow was Absalom Vladimirovich Iznurenkov."," Před ním poskakoval jako vrabčáček tlusťoučký Absolón Vladimírovič Úmorný."
"changed","change","vyměnil","vyměnit","pf"," He had changed his brown Lodz suit for a white coat and grey trousers with a playful spotted pattern."," Hnědavý oblek vyměnil za bílé sako a šedivé kalhoty s lesklou nitkou."
"recognize","recognize","nepoznal","poznat","pf"," Iznurenkov did not recognize Ippolit Matveyevich and continued to shower him with questions."," Vrabčinského nepoznal a zahrnoval ho otázkami :"
"see","see","viděl","vidět","impf"," "" Tell me, did you actually see Rodzyanko?"," "" Prosím vás, vy jste doopravdy viděl Rodzjanka?"
"say","say","říká","říkat","impf"," "" ' Is nearer one 's heart ', as Maupassant used to say."," "" Blíž k tělu, jak říká Maupassant."
"paid","pay","zaplaceny","zaplatit","pf"," The information will be paid for. """," Informace dostanete zaplaceny. """
"walked","walk","chodili","chodit","impf"," As Bender and the assistant warden walked around the house, the doors fired a noisy salute."," Když Bender s hospodářským správcem chodili po domě, vzdávaly jim dveře poctu strašlivými výstřely."
"hide","hide","neskrývalo","skrývat","impf"," But the feudal magnificence had nothing to hide : the chair was not there."," Za celou tou pevnostní nádherou se nic neskrývalo - křeslo tu nebylo."
"cooking","cook","vařila","vařit","impf"," Porridge was cooking in a large copper pot and gave off the smell that the smooth operator had noticed in the hall."," Tam se ve velkém prádelním hrnci vařila kaše, jejíž pach ucítil velký kombinátor už v hale."
"arrived","arrive","přijel","přijet","pf"," "" A diplomat I know has just arrived back from Vienna and brought me one as a present."," "" Právě ke mně přijel jeden známý diplomat z Vídně a přivezl mi takové sítko."
"brought","bring","přivezl","přivézt","pf"," "" A diplomat I know has just arrived back from Vienna and brought me one as a present."," "" Právě ke mně přijel jeden známý diplomat z Vídně a přivezl mi takové sítko."
"took","take","vzal","vzít","pf"," Under the system of fuller workdays, he took upon himself the running of the home, treating the pensioners with marked courtesy, and introducing important reforms and innovations."," V rámci intenzivnějšího využití pracovního dne vzal na sebe správu celého domova : s babičkami jednal jedinečně zdvořile a zaváděl v domě důležité reformy a novoty."
"treating","treat","jednal","jednat","impf"," Under the system of fuller workdays, he took upon himself the running of the home, treating the pensioners with marked courtesy, and introducing important reforms and innovations."," V rámci intenzivnějšího využití pracovního dne vzal na sebe správu celého domova : s babičkami jednal jedinečně zdvořile a zaváděl v domě důležité reformy a novoty."
"led","lead","vedl","vést","impf"," And Victor Mikhailovich, continually looking behind him, led the partners through the back yards to the fortune-teller 's house on Pereleshinsky Street."," A Viktor Polesný, co chvíli se rozhlížeje, vedl společníky průjezdními dvory do Luční ulice k věštkyni."
"happen","happen","udát","udát","pf"," When a woman grows old, many unpleasant things may happen to her : her teeth may fall out, her hair may thin out and turn grey, she may become short-winded, she may unexpectedly develop fat or grow extremely thin, but her voice never changes."," Když žena stárne, mohou se s ní udát mnohé nepříjemné věci : mohou jí vypadat zuby, zbělet a prořídnout vlasy, může ji trápit záducha, otylost, nebo může vyhubnout na kost, ale hlas se jí nezmění."
"turn","turn","nezmění","změnit","pf"," When a woman grows old, many unpleasant things may happen to her : her teeth may fall out, her hair may thin out and turn grey, she may become short-winded, she may unexpectedly develop fat or grow extremely thin, but her voice never changes."," Když žena stárne, mohou se s ní udát mnohé nepříjemné věci : mohou jí vypadat zuby, zbělet a prořídnout vlasy, může ji trápit záducha, otylost, nebo může vyhubnout na kost, ale hlas se jí nezmění."
"changes","change","nezmění","změnit","pf"," When a woman grows old, many unpleasant things may happen to her : her teeth may fall out, her hair may thin out and turn grey, she may become short-winded, she may unexpectedly develop fat or grow extremely thin, but her voice never changes."," Když žena stárne, mohou se s ní udát mnohé nepříjemné věci : mohou jí vypadat zuby, zbělet a prořídnout vlasy, může ji trápit záducha, otylost, nebo může vyhubnout na kost, ale hlas se jí nezmění."
"read","read","přečetl","přečíst","pf"," By the light of a battered kerosene lamp Ostap read the guide-book :"," Ve slabém světle petrolejové lucerny přečetl Ostap z průvodce :"
"reflected","reflect","přemýšleli","přemýšlet","impf"," The concessionaires reflected for, a while in silence."," Koncesionáři se odmlčeli a přemýšleli."
"asked","ask","zeptal","zeptat","pf"," "" How do you like the name Michelson? "" suddenly asked the splendid Ostap."," "" Líbilo by se vám příjmení Michelson? "" znenadání se zeptal pohotový Ostap."
"selling","sell","prodávají","prodávat","impf"," "" So they 're really selling things here?"," "" Skutečně se tu prodávají věci?"
"buy","buy","nakoupit","nakoupit","pf"," And one can buy cheaply?"," A opravdu se tu dá lacino nakoupit?"
"bought","buy","koupil","koupit","pf"," Swinging his hips, the stranger rushed past the bewildered concessionaires into the hall and bought the last chair so quickly that Vorobyaninov could only croak."," Neznámý s tlustými stehny se přehnal kolem užaslých koncesionářů a tak rychle koupil poslední křeslo, že Vrabčinský jenom hekl."
"give","give","nedal","dát","pf"," But I 'm not one to be trifled with : I did n't give in."," Jenomže já jsem se nedal, já mám pro strach uděláno."
"did","do","uděláno","udělat","pf"," But I 'm not one to be trifled with : I did n't give in."," Jenomže já jsem se nedal, já mám pro strach uděláno."
"found","find","našel","najít","pf"," I only found one chair in Vorobyaninov 's house ( it 's now a home for pensioners );"," V domě Vrabčinského ( je tam teď chudobinec ) jsem našel jenom jedno křeslo."
"carrying","carry","Nesu","nést","impf"," I was carrying the chair to my room in the Sorbonne Hotel when suddenly a man came around the corner roaring like a lion and rushed at me, seizing the chair."," Nesu ten kus nábytku do svého pokoje v hotelu Sorbonna, a najednou se na mne z rohu vyřítí člověk, zařve, skočí na mě jako lev a rve mi křeslo z rukou."
"returned","return","vrátil","vrátit","pf"," At this point Nicky and Ostap returned."," Vtom se vrátil Kolja s Ostapem."
"go","go","dělat","dělat","impf"," "" Well, then, since we definitely ca n't stay with you, we 'll go and see Pantelei. """," "" No co se dá dělat, když u tebe rozhodně nemůžeme zůstat, navštívíme Pantěleje. """
"stay","stay","zůstat","zůstat","pf"," "" Well, then, since we definitely ca n't stay with you, we 'll go and see Pantelei. """," "" No co se dá dělat, když u tebe rozhodně nemůžeme zůstat, navštívíme Pantěleje. """
"see","see","navštívíme","navštívit","pf"," "" Well, then, since we definitely ca n't stay with you, we 'll go and see Pantelei. """," "" No co se dá dělat, když u tebe rozhodně nemůžeme zůstat, navštívíme Pantěleje. """
"inviting","invite","zvou","zvát","impf"," "" There they go inviting people again! "" said an indignant voice in the last pencil box."," "" Už zase zvou hosty! "" rozčilili se v krajním penálu."
"cried","cry","zvolal","zvolat","pf"," "" Which other papers? "" cried the editor."," "" Kde se o tom píše? "" zvolal tajemník."
"seeing","see","spatřil","spatřit","pf"," "" Greetings to an honoured guest! "" he rattled off, seeing Vorobyaninov."," "" Uctivost, vzácný hoste! "" vykřikl bleskurychle, jakmile spatřil Hypolita Vrabčinského."
"expected","expect","čekal","čekat","impf"," But now he had been cheated at his own game, a business from which he expected great profits and a secure old age."," A teď shořel se svým nejlepším obchodním podnikem, od něhož čekal velké zisky a zajištěné stáří."
"cried","cry","vykřikl","vykřiknout","pf"," "" A fine thing! "" he cried, remembering the lost orders."," "" Copak je to legrace? "" vykřikl při vzpomínce na zmařené dekrety."
"wrote","write","píše","psát","impf"," And this is what they wrote about your little boy in the Moscow newspapers."," A teď co se píše o vašem synáčkovi v moskevských novinách."
"listen","listen","poslouchejte","poslouchat","impf"," No, do n't smile, Madame, just listen ..."," Ale netrapte se, madame, poslouchejte dál ..."
"glimpsed","glimpse","spatřil","spatřit","pf"," At that moment a fire engine hurtled down the street and in the lights of its headlamps Ippolit Matveyevich glimpsed such a terrifying expression on Ostap 's face that he instantly obeyed and gave up the chair."," Právě v tu chvíli se přehnala ulicí hasičská vozidla s pochodněmi a v jejich mihotavém světle spatřil Vrabčinský na Benderově tváři tak strašný výraz, že se okamžitě podrobil a křeslo mu podal."
"gave","give","podal","podat","pf"," At that moment a fire engine hurtled down the street and in the lights of its headlamps Ippolit Matveyevich glimpsed such a terrifying expression on Ostap 's face that he instantly obeyed and gave up the chair."," Právě v tu chvíli se přehnala ulicí hasičská vozidla s pochodněmi a v jejich mihotavém světle spatřil Vrabčinský na Benderově tváři tak strašný výraz, že se okamžitě podrobil a křeslo mu podal."
"suppressed","suppress","potlačena","potlačit","pf"," "" The mutiny has been suppressed."," "" Vzpoura byla potlačena."
"take","take","vemte","vzít","pf"," Now, take the chair and follow me."," A teď vemte křeslo a neste je za mnou."
"take","take","neste","nést","impf"," Now, take the chair and follow me."," A teď vemte křeslo a neste je za mnou."
"altered","alter","změnil","změnit","pf"," He had also altered inwardly."," Hypolit Vrabčinský se změnil i vnitřně."
"said","say","řekla","říci","pf"," "" I 'm not at all hungry, "" she said in a shaky voice."," "" Nebudu jíst, "" řekla rozechvěle."
"serve","serve","nepodáváme","podávat","impf"," "" We do n't serve vegetarian dishes."," "" Vegetariánská jídla nepodáváme, prosím."
"bring","bring","přineste","přinést","pf"," "" All right, then, "" said Ippolit Matveyevich, having made up his mind, "" bring us some sausages."," "" Tak víte co, "" odhodlal se Vrabčinský, "" přineste nám párky."
"eat","eat","jíst","jíst","impf"," You 'll eat sausages, wo n't you, Elizabeth Petrovna? """," Párky přece budete jíst, Jelizaveto Petrovno? """
"strike","strike","uhodit","uhodit","pf"," Father Theodore even had to strike the table with his fist, although he was normally a mild person in his treatment of his near ones."," Otec Fjodor, člověk v jednání s bližními mírný, musel dokonce uhodit pěstí do stolu."
"did","do","činil","činit","impf"," He did so cautiously, since he had never done it before, and, greatly alarmed, his wife threw a kerchief around her head and ran to fetch the civilian clothing from her brother."," Uhodil sice opatrně a neobratně, neboť tak činil poprvé, ale žena se přesto tuze ulekla, přehodila přes sebe šátek a běžela k bratrovi pro civilní šaty."
"done","do","činil","činit","impf"," He did so cautiously, since he had never done it before, and, greatly alarmed, his wife threw a kerchief around her head and ran to fetch the civilian clothing from her brother."," Uhodil sice opatrně a neobratně, neboť tak činil poprvé, ale žena se přesto tuze ulekla, přehodila přes sebe šátek a běžela k bratrovi pro civilní šaty."
"ran","run","běžela","běžet","impf"," He did so cautiously, since he had never done it before, and, greatly alarmed, his wife threw a kerchief around her head and ran to fetch the civilian clothing from her brother."," Uhodil sice opatrně a neobratně, neboť tak činil poprvé, ale žena se přesto tuze ulekla, přehodila přes sebe šátek a běžela k bratrovi pro civilní šaty."
"asked","ask","zeptal","zeptat","pf"," "" And who was given it? "" asked Ostap impatiently."," "" A kdo to dostal? "" netrpělivě se zeptal Ostap."
"got","get","dostal","dostat","pf"," The count got three years."," Hrabě dostal tři roky."
"going","go","půjdete","jít","impf"," "" Where are you going all covered in fluff? """," "" Kam půjdete takhle zaprášený? """
"stolen","steal","neukrad","ukrást","pf"," "" I 've stolen nothing from you. """," "" Vám jsem nic neukrad! """
"exploited","exploit","Využil","využít","pf"," You exploited the sacrament of confession for your own ends."," Využil jste ve vlastním zájmu zpovědního tajemství, co?"
"do","do","dělat","dělat","impf"," "" What are we to do? "" asked Polesov impatiently."," "" A co máme teď dělat? "" netrpělivě se zeptal Polesný."
"asked","ask","zeptal","zeptat","pf"," "" What are we to do? "" asked Polesov impatiently."," "" A co máme teď dělat? "" netrpělivě se zeptal Polesný."
"act","act","jednat","jednat","impf"," That 's how we should all act."," Tak musíme jednat i my."
"order","order","objednají","objednat","pf"," A threat to order the machinery from abroad, however, brought about the required effect."," Zapůsobila jenom pohrůžka, že stroje objednají z ciziny."
"find","find","sehnat","sehnat","pf"," First it was impossible to find shaped iron of the right size, then unseasoned sleepers were received instead of seasoned ones."," Hned nemohli sehnat tvarové železo potřebných rozměrů, hned zas jim místo napuštěných pražců nabízeli nenapuštěné."
"gone","go","jel","jet","impf"," The right ones were finally delivered, but Treukhov, who had gone personally to the seasoning plant, rejected sixty per cent of the sleepers."," Nakonec přece dostali to, co potřebovali, ale Tříuchý, který jel do závodu na výrobu pražců osobně, vyřadil šedesát procent materiálu."
"put","put","postavil","postavit","pf"," Towards morning he rolled into the room, took off his shoes, put them on the bedside table and, stroking the shiny leather, murmured tenderly :"," K ránu vtrhl do pokoje, zul se, postavil parádní obuv na noční stolek, jal se hladit lesklou kůži a s vášnivou něhou promlouval :"
"stroking","stroke","hladit","hladit","impf"," Towards morning he rolled into the room, took off his shoes, put them on the bedside table and, stroking the shiny leather, murmured tenderly :"," K ránu vtrhl do pokoje, zul se, postavil parádní obuv na noční stolek, jal se hladit lesklou kůži a s vášnivou něhou promlouval :"
"asked","ask","zeptal","zeptat","pf"," "" Where were you? "" asked Ippolit Matveyevich, half asleep."," "" Kde jste byl? "" zeptal se rozespalý Vrabčinský."
"replied","reply","odpověděl","odpovědět","pf"," "" At the widow 's, "" replied Ostap in a dull voice."," "" U vdovy, "" odpověděl zastřeným hlasem Ostap."
"marry","marry","Oženíte","oženit","pf"," "" And are you going to marry her? """," "" Oženíte se s ní? """
"bought","buy","koupili","koupit","pf"," "" Was it you who bought the chairs? """," "" Vy jste koupili křesla? """
"please","please","chcete","chtít","impf"," "" Whenever you please."," "" Kdy chcete."
"went","go","Jezdíte","jezdit","impf"," The tune "" Roaming, you 're always roaming "" went madly round and round in Ippolit Matveyevich 's head."," Melodie "" Jezdíte, všude si chodíte "" zběsile zakřepčila Vrabčinskému v hlavě."
"roaming","roam","chodíte","chodit","impf"," The tune "" Roaming, you 're always roaming "" went madly round and round in Ippolit Matveyevich 's head."," Melodie "" Jezdíte, všude si chodíte "" zběsile zakřepčila Vrabčinskému v hlavě."
"went","go","chodíte","chodit","impf"," The tune "" Roaming, you 're always roaming "" went madly round and round in Ippolit Matveyevich 's head."," Melodie "" Jezdíte, všude si chodíte "" zběsile zakřepčila Vrabčinskému v hlavě."
"continues","continue","pokračuje","pokračovat","impf"," The hearing continues!"," Zasedání pokračuje."
"look","look","nedívají","dívat","impf"," Those suffering from nerves should n't look. """," Nervózní ať se radši nedívají!"
"achieved","achieve","dosaženo","dosáhnout","pf"," His life ambition was achieved."," Životního cíle bylo dosaženo."
"pouring","pour","sypaly","sypat","impf"," The jewels were pouring into his pocket like seeds."," Brilianty se sypaly do kapsy jako slunečnicová semínka."
"loaded","load","naloženo","naložit","pf"," Twelve chairs were loaded into the cart one after another."," Dvanáct křesel, jedno po druhém, bylo naloženo na vůz."
"waiting","wait","čekali","čekat","impf"," Two enthusiasts, who had taken a short cut down the hillside, were waiting for him at the bottom of the sixth flight."," Na šestém odpočívadle už na něho čekali dva amatéři, kteří sem pronikli postranní cestičkou přímo po svahu."
"conversing","converse","rozmlouvá","rozmlouvat","impf"," From the side it looked as though a respectful son was conversing with his father, except that the father was shaking his head a little too vigorously."," Nezasvěcenci se mohlo zdát, že uctivý syn rozmlouvá s otcem a otec jenom nějak příliš čile hází hlavou."
"turned","turn","otočil","otočit","pf"," Ostap turned his back on the director of the enterprise and began watching the auction hall."," Ostap se otočil k řediteli podniku zády a zadíval se do dražební síně."
"think","think","Mám","mít","impf"," I think I have the right to, do n't I? """," Mám snad na to právo?! """
"wrapped","wrap","zabalil","zabalit","pf"," Ernest Pavlovich gathered his things into a large bundle, wrapped his boots up in paper, and turned towards the door."," Štička si svázal osobní věci do velkého rance, boty zabalil do novin a obrátil se ke dveřím."
"turned","turn","obrátil","obrátit","pf"," Ernest Pavlovich gathered his things into a large bundle, wrapped his boots up in paper, and turned towards the door."," Štička si svázal osobní věci do velkého rance, boty zabalil do novin a obrátil se ke dveřím."
"said","say","pravila","pravit","pf"," "" You 're all white at the back, "" said Ellochka in a phonographic voice."," "" Máš celá záda bílá, "" pravila Ellinka hlasem gramofonu."
"felt","feel","pocítila","pocítit","pf"," Ellochka also felt the seriousness of the occasion."," Ellinka rovněž pocítila závažnost chvíle."
"measures","measure","měří","měřit","impf"," "" It measures by itself, "" he said, handing over the astrolabe to its purchaser, "" provided you have something to measure. """," "" Samo měří, "" řekl mu, "" hlavně když je co. """
"measure","measure","měří","měřit","impf"," "" It measures by itself, "" he said, handing over the astrolabe to its purchaser, "" provided you have something to measure. """," "" Samo měří, "" řekl mu, "" hlavně když je co. """
"said","say","řekl","říci","pf"," "" It measures by itself, "" he said, handing over the astrolabe to its purchaser, "" provided you have something to measure. """," "" Samo měří, "" řekl mu, "" hlavně když je co. """
"rid","rid","zbavil","zbavit","pf"," Having rid himself of the calculating instrument, the happy young man had lunch in the Tasty Corner snack bar, and then went to have a look at the town."," Když se veselý mladý muž zbavil důmyslného přístroje, poobědval v jídelně Koutek dobré chuti a šel se poohlédnout po městě."
"went","go","šel","jít","impf"," Having rid himself of the calculating instrument, the happy young man had lunch in the Tasty Corner snack bar, and then went to have a look at the town."," Když se veselý mladý muž zbavil důmyslného přístroje, poobědval v jídelně Koutek dobré chuti a šel se poohlédnout po městě."
"passed","pass","Prošel","projít","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"crossed","cross","Prošel","projít","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"passed","pass","přešel","přejít","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"came","come","přešel","přejít","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"crossed","cross","přešel","přejít","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"found","find","octl","octnout","pf"," He passed along Soviet Street, came out into Red Army Street ( previously Greater Pushkin Street ), crossed Co-operative Street and found himself again on Soviet Street."," Prošel Sovětskou ulicí, vyšel na Rudoarmejskou ( bývalá Velká Puškinova ), přešel Družstevní a znovu se octl v Sovětské."
"Seeing","see","spatřily","spatřit","pf"," Seeing the wrathful mechanic, the children dropped their playthings and fled."," Jakmile spatřily rozlíceného zámečníka, odhodily ve strachu všecky ty činané věcičky a utekly."
"dropped","drop","odhodily","odhodit","pf"," Seeing the wrathful mechanic, the children dropped their playthings and fled."," Jakmile spatřily rozlíceného zámečníka, odhodily ve strachu všecky ty činané věcičky a utekly."
"fled","flee","utekly","utéci","pf"," Seeing the wrathful mechanic, the children dropped their playthings and fled."," Jakmile spatřily rozlíceného zámečníka, odhodily ve strachu všecky ty činané věcičky a utekly."
"missing","miss","chyběla","chybět","impf"," Half the curlicues were missing and were never found."," Polovina spirálek chyběla a nepodařilo se je najít."
"found","find","najít","najít","pf"," Half the curlicues were missing and were never found."," Polovina spirálek chyběla a nepodařilo se je najít."
"stolen","steal","kradlo","krást","impf"," The wet linen was stolen from the attics, and one evening someone even carried off a samovar that was singing in the yard."," Z půd se kradlo mokré prádlo a jednou večer někdo odnesl ze dvora dokonce samovar přicházející do varu."
"looked","look","pohlédl","pohlédnout","pf"," Ostap looked down at the crowd."," Ostap pohlédl dolů na zástup."
"laughing","laugh","zasmáli","zasmát","pf"," The onlookers began laughing;"," Diváci se zasmáli."
"removing","remove","odstranil","odstranit","pf"," Carefully removing the covering, Ostap stood the chair upright and, tightening his jaw, ripped open the upholstery with a pair of pliers and inserted his hand."," Ostap opatrně odstranil maskování, postavil křeslo na nohy, sevřel čelisti, odtrhl plochými kleštěmi potah a strčil ruku pod sedadlo."
"stood","stand","postavil","postavit","pf"," Carefully removing the covering, Ostap stood the chair upright and, tightening his jaw, ripped open the upholstery with a pair of pliers and inserted his hand."," Ostap opatrně odstranil maskování, postavil křeslo na nohy, sevřel čelisti, odtrhl plochými kleštěmi potah a strčil ruku pod sedadlo."
"ripped","rip","odtrhl","odtrhnout","pf"," Carefully removing the covering, Ostap stood the chair upright and, tightening his jaw, ripped open the upholstery with a pair of pliers and inserted his hand."," Ostap opatrně odstranil maskování, postavil křeslo na nohy, sevřel čelisti, odtrhl plochými kleštěmi potah a strčil ruku pod sedadlo."
"inserted","insert","strčil","strčit","pf"," Carefully removing the covering, Ostap stood the chair upright and, tightening his jaw, ripped open the upholstery with a pair of pliers and inserted his hand."," Ostap opatrně odstranil maskování, postavil křeslo na nohy, sevřel čelisti, odtrhl plochými kleštěmi potah a strčil ruku pod sedadlo."
"extend","extend","prodloužili","prodloužit","pf"," "" I had gone to the communal-services building to extend my contract for the hire of the workshop and was going down the corridor when suddenly two people came towards me."," "" Zašel jsem do komunálu, aby mi prodloužili smlouvu na nájem dílny, a jak tak jdu po chodbě, přistoupí ke mně najednou dva muži."
"gone","go","jdu","jít","impf"," "" I had gone to the communal-services building to extend my contract for the hire of the workshop and was going down the corridor when suddenly two people came towards me."," "" Zašel jsem do komunálu, aby mi prodloužili smlouvu na nájem dílny, a jak tak jdu po chodbě, přistoupí ke mně najednou dva muži."
"going","go","jdu","jít","impf"," "" I had gone to the communal-services building to extend my contract for the hire of the workshop and was going down the corridor when suddenly two people came towards me."," "" Zašel jsem do komunálu, aby mi prodloužili smlouvu na nájem dílny, a jak tak jdu po chodbě, přistoupí ke mně najednou dva muži."
"came","come","jdu","jít","impf"," "" I had gone to the communal-services building to extend my contract for the hire of the workshop and was going down the corridor when suddenly two people came towards me."," "" Zašel jsem do komunálu, aby mi prodloužili smlouvu na nájem dílny, a jak tak jdu po chodbě, přistoupí ke mně najednou dva muži."
"asked","ask","Ptají","ptát","impf"," Then they asked me what the building had been in the old days."," Ptají se mě, co tady bylo dřív za úřad."
"entered","enter","vešel","vejít","pf"," Ippolit Matveyevich sullenly entered the room."," Vrabčinský zasmušile vešel do pokoje."
"appeared","appear","objevil","objevit","pf"," The same day that Ostap visited Ellochka Shukin a new piece of furniture appeared in Ivanopulo 's room."," V pokoji studenta Ivanopula se v den Ostapovy návštěvy u Ellinky Štičkové objevil kus nábytku."
"passed","pass","minuly","minout","pf"," The partners had long since passed the stage where the hunt for the jewels aroused strong feelings in them, where they clawed open the chairs and gnawed the springs."," Už dávno minuly doby, kdy honba za brilianty probouzela ve společnících prudké emoce, kdy rvali křesla nehty a hryzali jejich péra."
"said","say","povídal","povídat","impf"," "" Even if there 's nothing inside, "" Ostap said, "" you must realize we 've gained at least ten thousand roubles."," "" I když v křeslech nic nenajdeme, "" povídal Ostap, "" myslete si, že jsme vydělali přinejmenším deset tisíc."
"realize","realize","myslete","myslet","impf"," "" Even if there 's nothing inside, "" Ostap said, "" you must realize we 've gained at least ten thousand roubles."," "" I když v křeslech nic nenajdeme, "" povídal Ostap, "" myslete si, že jsme vydělali přinejmenším deset tisíc."
"realize","realize","vydělali","vydělat","pf"," "" Even if there 's nothing inside, "" Ostap said, "" you must realize we 've gained at least ten thousand roubles."," "" I když v křeslech nic nenajdeme, "" povídal Ostap, "" myslete si, že jsme vydělali přinejmenším deset tisíc."
"gained","gain","vydělali","vydělat","pf"," "" Even if there 's nothing inside, "" Ostap said, "" you must realize we 've gained at least ten thousand roubles."," "" I když v křeslech nic nenajdeme, "" povídal Ostap, "" myslete si, že jsme vydělali přinejmenším deset tisíc."
"polished","polish","vyčistil","vyčistit","pf"," Ostap polished his crimson shoes with the sleeve of his jacket, played a flourish with his lips and went off."," Když Ostap dopověděl Hypolitu Vrabčinskému tento nanejvýš poučný příběh, vyčistil si rukávem saka své parádní střevíce, zahrál na rtech tuš a odešel."
"played","play","zahrál","zahrát","pf"," Ostap polished his crimson shoes with the sleeve of his jacket, played a flourish with his lips and went off."," Když Ostap dopověděl Hypolitu Vrabčinskému tento nanejvýš poučný příběh, vyčistil si rukávem saka své parádní střevíce, zahrál na rtech tuš a odešel."
"went","go","odešel","odejít","pf"," Ostap polished his crimson shoes with the sleeve of his jacket, played a flourish with his lips and went off."," Když Ostap dopověděl Hypolitu Vrabčinskému tento nanejvýš poučný příběh, vyčistil si rukávem saka své parádní střevíce, zahrál na rtech tuš a odešel."
"Do","do","nešel","jít","impf"," "" Do n't let him follow us! "" said Ippolit Matveyevich in alarm."," "" Jen aby nešel za námi, "" lekl se Hypolit Vrabčinský."
"return","return","vrátili","vrátit","pf"," The friends did not return till evening."," Přátelé se vrátili až večer."
"vanished","vanish","zmizelo","zmizet","pf"," The chair which had vanished into the goods yard of October Station was still a blot on the glossy schedule of the concession."," Křeslo, jež zmizelo na Říjnovém nádraží, bylo stále temnou skvrnou na zářivém plánu koncesních prací."
"said","say","říkám","říkat","impf"," "" But that 's Asia, "" said Treukhov angrily."," "" Tomu říkám Asie! "" nakvašeně vybuchl inženýr."
"shouted","shout","vykřikl","vykřiknout","pf"," "" Then you 'd better send for some of your donkeys, "" shouted Treukhov and rushed out of the office, slamming the door."," "" Tak si teda objednejte osly! "" vykřikl Tříuchý a vyběhl z pracovny, prásknuv dveřmi."
"slamming","slam","prásknuv","prásknout","pf"," "" Then you 'd better send for some of your donkeys, "" shouted Treukhov and rushed out of the office, slamming the door."," "" Tak si teda objednejte osly! "" vykřikl Tříuchý a vyběhl z pracovny, prásknuv dveřmi."
"give","give","dá","dát","pf"," I 'd go and wish him a happy new year, let 's say, and he 'd give me three roubles."," Přijdeš k němu třeba dejme tomu na Nový rok s gratulací, a dá ti tři ruble ..."
"promised","promise","slíbil","slíbit","pf"," He even promised to give me a medal."," Dokonce mi slíbil opatřit medaili."
"want","want","Chci","chtít","impf"," ' I want my caretaker to have a medal, ' he used to say."," Chci mít domovníka s medailí, povídal."
"say","say","povídal","povídat","impf"," ' I want my caretaker to have a medal, ' he used to say."," Chci mít domovníka s medailí, povídal."
"cried","cry","křičel","křičet","impf"," "" Where do you think you 're moving to, wretch? "" Victor Polesov cried, rushing up to the horse."," "" Kam to zatáčíš, bambulo? "" křičel celý usoužený Polesný a hnal se ke koni."
"rushing","rush","hnal","hnát","impf"," "" Where do you think you 're moving to, wretch? "" Victor Polesov cried, rushing up to the horse."," "" Kam to zatáčíš, bambulo? "" křičel celý usoužený Polesný a hnal se ke koni."
"awaited","await","čekala","čekat","impf"," Having given orders in this way for half an hour or so, Polesov would be just about to return to his workshop, where a broken bicycle pump awaited repair, when the peaceful life of the town would be disturbed by some other contretemps."," Když takhle asi půl hodiny komandoval a chtěl už jít do dílny, kde na něho čekala rozbitá pumpička od velocipedu, byl pokojný život města opět narušen nějakým nedorozuměním."
"broken","break","narušen","narušit","pf"," Having given orders in this way for half an hour or so, Polesov would be just about to return to his workshop, where a broken bicycle pump awaited repair, when the peaceful life of the town would be disturbed by some other contretemps."," Když takhle asi půl hodiny komandoval a chtěl už jít do dílny, kde na něho čekala rozbitá pumpička od velocipedu, byl pokojný život města opět narušen nějakým nedorozuměním."
"opened","open","otevřel","otevřít","pf"," Korobeinikov opened it and ran into the street, but Ostap had gone."," Krosnář je zas otevřel a vyběhl ven, ale Ostap už byl ten tam."
"covered","cover","zahalila","zahalit","pf"," A locomotive passing overhead illuminated him with its lights and covered him with smoke."," Lokomotiva jedoucí přes viadukt ho ozářila svými světly a zahalila dýmem."
"lost","lose","prohrál","prohrát","pf"," During the next ten minutes the Grossmeister lost a further ten games."," Během dalších deseti minut prohrál velmistr ještě deset partií."
