"spread","spread","šířily","šířit","impf"," Gypsy groups spread them far and wide throughout the nineteenth century."," Cikánské kapely je šířily v devatenáctém století po celých Uhrách."
"began","begin","začal","začít","pf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"explain","explain","vysvětlovat","vysvětlovat","impf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"done","do","udělal","udělat","pf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"take","take","udělal","udělat","pf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"adding","add","dodal","dodat","pf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"commended","commend","chválili","chválit","impf"," He gave me a contented smile and began to explain that the National Committee had done a great deal to imbue civil ceremonies with dignity, adding with modest pride that he, as the official in charge of citizen affairs, could take some of the credit and had even been commended at the district level."," Usmál se spokojeně a začal mi vysvětlovat, že zdejší národní výbor udělal velmi mnoho, aby občanské obřady se odbývaly vskutku důstojně, a dodal se skromnou hrdostí, že on, jako referent pro občanské záležitosti, má na tom zásluhu a že ho za to chválili i z kraje."
"asked","ask","Zeptal","zeptat","pf"," I asked him whether what I 'd seen was a christening."," Zeptal jsem se ho, jestli to, co se tu odbývalo, byly křtiny."
"told","tell","Řekl","říci","pf"," He told me no, it was n't a christening, it was a welcoming of new citizens to life."," Řekl mi, že to nebyly křtiny, nýbrž vítání nových občanů do života."
"unearthed","unearth","objevili","objevit","pf"," Then we ran through a few we 'd unearthed in remote mountain villages."," Potom nějaké nové, které jsme objevili v zapadlých podhorských dědinách."
"composed","compose","vytvořili","vytvořit","pf"," They are not genuine folk songs, but songs we ourselves have composed in the folk art spirit."," To už nejsou skutečné lidové písně, ale písně, které jsme my sami v souboru vytvořili z ducha lidového umění."
"sang","sing","zpívali","zpívat","impf"," We sang about plowing up the old border plots to make one immense collective field out of a multitude of private ones, about the poor who were now masters in their own country, about a tractor driver who now lacks nothing."," A tak jsme zpívali písničky o mezích, které se mají rozorat, aby z mnoha malých soukromých polí byl jeden velký družstevní lán, písničky o chudácích, kteří dnes nemusí otročit a jsou pány ve své zemi, písničku o traktoristovi, kterému se dobře daří na traktorové stanici."
"refuse","refuse","odmítnout","odmítnout","pf"," I could n't refuse an old friend, and so I found myself celebrating my downfall with a wedding ceremony."," Nemohl jsem to starému kamarádovi odmítnout a nezbývalo mi, než tedy oslavit svůj pád svatebním veselím."
"celebrating","celebrate","oslavit","oslavit","pf"," I could n't refuse an old friend, and so I found myself celebrating my downfall with a wedding ceremony."," Nemohl jsem to starému kamarádovi odmítnout a nezbývalo mi, než tedy oslavit svůj pád svatebním veselím."
"spoke","speak","Mluvila","mluvit","impf"," She spoke about it with such emphasis ( somewhat affected ) that I could see at once that I was hearing the manifesto of her generation."," Mluvila o tom s takovým důrazem ( poněkud afektovaným ), že mi bylo ihned jasné, že provádí svou generační manifestaci;"
"avoid","avoid","vyhýbala","vyhýbat","impf"," Marketa continued to avoid me."," Markéta se mi stále vyhýbala."
"said","say","Řekl","říci","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"thinking","think","myslet","myslet","impf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"kept","keep","dostanou","dostat","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"receiving","receive","dostanou","dostat","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"come","come","přijde","přijít","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"attend","attend","přijde","přijít","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"came","come","přijde","přijít","pf"," He said of course there were, since not everybody had come round to the new way of thinking yet, but if they did n't attend, they kept receiving invitations, and most of them came in sooner or later, after a week or two."," Řekl mi, že takoví lidé samozřejmě jsou, protože ještě všichni nezačali myslet nově, že ale nedostaví - li se, dostanou další a další pozvánky, takže nakonec většina z nich k obřadu stejně přijde, byť třeba s týdenním nebo čtrnáctidenním zpožděním."
"asked","ask","Zeptal","zeptat","pf"," I asked him whether attendance at such ceremonies was compulsory."," Zeptal jsem se ho, jestli účast na obřadu je povinná."
"found","find","octla","octnout","pf"," Lucie may have wanted to resist but did n't dare in front of the salesman, a stranger, and so, before she knew what had happened, she found herself behind the curtain."," Lucie by se snad byla bránila, ale před cizím člověkem, prodavačem, si netroufala, takže se octla za plentou, ani nevěděla jak."
"turned","turn","otočila","otočit","pf"," She surveyed the square, took a few steps forward to check "" the area obscured by the bus, then, far from standing defenselessly, she turned without hesitation and headed in the direction of my hotel, where she had booked a room for the night."," Rozhlédla se, popošla dokonce kousek, aby viděla plochu náměstí skrytou za autobusem, ale nezůstala bezradně stát na místě, nýbrž se bez váhání otočila a dala se směrem k hotelu, kde jsem byl ubytován a kde měla zamluvený nocleh i ona."
"standing","stand","měla","mít","impf"," She surveyed the square, took a few steps forward to check "" the area obscured by the bus, then, far from standing defenselessly, she turned without hesitation and headed in the direction of my hotel, where she had booked a room for the night."," Rozhlédla se, popošla dokonce kousek, aby viděla plochu náměstí skrytou za autobusem, ale nezůstala bezradně stát na místě, nýbrž se bez váhání otočila a dala se směrem k hotelu, kde jsem byl ubytován a kde měla zamluvený nocleh i ona."
"verified","verify","Potvrdil","potvrdit","pf"," Once more I verified that my imagination offered me only a deformed Helena."," Potvrdil jsem si znovu, že představivost mi poskytuje Helenu pouze v deformaci ( ta sice pro mne bývá chvílemi dráždivá, avšak vychyluje Helenu často až do sféry nechutného a téměř štítivého )."
"offered","offer","poskytuje","poskytovat","impf"," Once more I verified that my imagination offered me only a deformed Helena."," Potvrdil jsem si znovu, že představivost mi poskytuje Helenu pouze v deformaci ( ta sice pro mne bývá chvílemi dráždivá, avšak vychyluje Helenu často až do sféry nechutného a téměř štítivého )."
"Divesting","divest","Zbavit","zbavit","pf"," Divesting a sin of its validity, undoing it, erasing it out of time, in other words making it into nothing, is a mysterious and supernatural feat."," Zbavit hřích jeho platnosti, odčinit jej, vygumovat ho z času, učinit tedy něco ničím, to je výkon tajemný a nadpřirozený."
"making","make","učinit","učinit","pf"," Divesting a sin of its validity, undoing it, erasing it out of time, in other words making it into nothing, is a mysterious and supernatural feat."," Zbavit hřích jeho platnosti, odčinit jej, vygumovat ho z času, učinit tedy něco ničím, to je výkon tajemný a nadpřirozený."
"replied","reply","Odpověděl","odpovědět","pf"," He replied with a smile that it was n't, but that the National Committee used attendance as a touchstone for evaluating people 's sense of citizenship and their attitude towards the State, and in the end people realized that and came."," Odpověděl mi s úsměvem, že není, ale že podle účasti na obřadu hodnotí národní výbor uvědomělost občanů a jejich poměr ke státu a že si to nakonec každý občan uvědomí a přijde."
"evaluating","evaluate","hodnotí","hodnotit","impf"," He replied with a smile that it was n't, but that the National Committee used attendance as a touchstone for evaluating people 's sense of citizenship and their attitude towards the State, and in the end people realized that and came."," Odpověděl mi s úsměvem, že není, ale že podle účasti na obřadu hodnotí národní výbor uvědomělost občanů a jejich poměr ke státu a že si to nakonec každý občan uvědomí a přijde."
"realized","realize","uvědomí","uvědomit","pf"," He replied with a smile that it was n't, but that the National Committee used attendance as a touchstone for evaluating people 's sense of citizenship and their attitude towards the State, and in the end people realized that and came."," Odpověděl mi s úsměvem, že není, ale že podle účasti na obřadu hodnotí národní výbor uvědomělost občanů a jejich poměr ke státu a že si to nakonec každý občan uvědomí a přijde."
"came","come","přijde","přijít","pf"," He replied with a smile that it was n't, but that the National Committee used attendance as a touchstone for evaluating people 's sense of citizenship and their attitude towards the State, and in the end people realized that and came."," Odpověděl mi s úsměvem, že není, ale že podle účasti na obřadu hodnotí národní výbor uvědomělost občanů a jejich poměr ke státu a že si to nakonec každý občan uvědomí a přijde."
"said","say","Řekl","říci","pf"," In that case, I said, the National Committee was stricter with its believers than the Church was with theirs."," Řekl jsem Kovalíkovi, že je tedy národní výbor na své věřící přísnější než církev na své."
"smiled","smile","usmál","usmát","pf"," Kovalik smiled and said that could not be helped."," Kovalík se usmál a řekl, že se nedá nic dělat."
"said","say","řekl","říci","pf"," Kovalik smiled and said that could not be helped."," Kovalík se usmál a řekl, že se nedá nic dělat."
"asked","ask","pozval","pozvat","pf"," Then he asked me up to his office."," Potom mě pozval, abych si šel za ním sednout do kanceláře."
"lost","lose","ztratilo","ztratit","pf"," Whenever anyone lost anything, they were quick to take it as proof of her existence."," Když se někomu něco ztratilo, hned to radostně přijímaly jako potvrzení její existence."
"take","take","přijímaly","přijímat","impf"," Whenever anyone lost anything, they were quick to take it as proof of her existence."," Když se někomu něco ztratilo, hned to radostně přijímaly jako potvrzení její existence."
"saw","see","Viděly","vidět","impf"," They saw her in the evenings bathing in the pond not far from the village, though it was early November and the water was already very cold."," Viděly ji kvečeru, jak se koupe v rybníku za vsí, přestože byl začátek listopadu a voda již velmi chladná."
"bathing","bath","koupe","koupat","impf"," They saw her in the evenings bathing in the pond not far from the village, though it was early November and the water was already very cold."," Viděly ji kvečeru, jak se koupe v rybníku za vsí, přestože byl začátek listopadu a voda již velmi chladná."
"fear","fear","bát","bát","impf"," I therefore had no need to fear that I would be putting her secret in jeopardy."," Nemusil jsem se tedy bát, že vydám Luciino tajemství do nebezpečí."
"confided","confide","svěřila","svěřit","pf"," No, I 've never repeated a word of what Lucie confided in me to anyone but Ludvik."," Ne, co mi Lucie svěřila, jsem nepověděl nikomu než včera Ludvíkovi."
"stolen","steal","kradla","krást","impf"," Though of course everyone on the farm knew from her file that she 'd been to a reformatory and had stolen flowers from a cemetery."," Nicméně to, že byla v polepšovně a kradla na hřbitově květiny, věděli tehdy z kádrových materiálů na statku všichni."
"believed","believe","Věřil","věřit","impf"," I believed in their mutual harmony."," Věřil jsem v jejich vzájemnou harmonii."
"expected","expect","čekají","čekat","impf"," Even though I am expected there."," I když tam na mne čekají."
"calling","call","volá","volat","impf"," Even though the deserter is calling for me and has a horse ready and a red veil for my face."," I když mne volá dezertér a má pro mne volného koně a červenou roušku."
"love","love","milují","milovat","impf"," There are people who claim to love humanity, while others object that we can love only in the singular, that is, only individuals."," Někteří lidé prohlašují, že milují lidstvo, a druzí jim právem namítají, že milovat lze jen v singuláru, tedy jen jednotlivé lidi;"
"love","love","milují","milovat","impf"," There are people who claim to love humanity, while others object that we can love only in the singular, that is, only individuals."," Někteří lidé prohlašují, že milují lidstvo, a druzí jim právem namítají, že milovat lze jen v singuláru, tedy jen jednotlivé lidi;"
"object","object","namítají","namítat","impf"," There are people who claim to love humanity, while others object that we can love only in the singular, that is, only individuals."," Někteří lidé prohlašují, že milují lidstvo, a druzí jim právem namítají, že milovat lze jen v singuláru, tedy jen jednotlivé lidi;"
"love","love","milovat","milovat","impf"," There are people who claim to love humanity, while others object that we can love only in the singular, that is, only individuals."," Někteří lidé prohlašují, že milují lidstvo, a druzí jim právem namítají, že milovat lze jen v singuláru, tedy jen jednotlivé lidi;"
"love","love","milovat","milovat","impf"," There are people who claim to love humanity, while others object that we can love only in the singular, that is, only individuals."," Někteří lidé prohlašují, že milují lidstvo, a druzí jim právem namítají, že milovat lze jen v singuláru, tedy jen jednotlivé lidi;"
"agree","agree","souhlasím","souhlasit","impf"," I agree and add that what goes for love also goes for hate."," souhlasím s tím a dodávám, že co platí o lásce, platí i o nenávisti."
"add","add","dodávám","dodávat","impf"," I agree and add that what goes for love also goes for hate."," souhlasím s tím a dodávám, že co platí o lásce, platí i o nenávisti."
"balances","balance","vyrovnává","vyrovnávat","impf"," Man, this being pining for equilibrium, balances the weight of the evil piled on his back with the weight of his hatred."," Člověk, ta bytost prahnoucí po rovnováze, vyrovnává tíhu zla, která mu byla hozena na hřbet, tíhou své nenávisti."
"handed","hand","podala","podat","pf"," It all began like this : we were strolling through a wooded area when Lucie suddenly bent down, picked a flower, and handed it to me."," Poprvé to bylo tak : bloumali jsme řídkým hájkem a Lucie se najednou shýbla pro nějaký kvíteček ( budiž mi odpuštěno, že neznám jeho jméno : měl drobné fialové okvětí a tenký stonek ) a podala mi ho."
"waiting","wait","čekala","čekat","impf"," But when she stood waiting with a whole bunch of them the next time we met, I began to feel a little embarrassed."," Ale když mne na naší příští schůzce čekala s celou kytičkou, začal jsem se trochu stydět."
"began","begin","začal","začít","pf"," But when she stood waiting with a whole bunch of them the next time we met, I began to feel a little embarrassed."," Ale když mne na naší příští schůzce čekala s celou kytičkou, začal jsem se trochu stydět."
"put","put","vysvětlit","vysvětlit","pf"," Since I really was deaf and dumb at the time ( entirely absorbed by my endless attempts at self-justification ), I was hard put to explain ( all at once I felt how forced and affected my choice of words must have sounded to him ) how I had ended up in the mines and why I actually did not belong there."," Byl jsem tehdy opravdu hluchoněmý ( obrácen do svých věčných vnitřních sebeobhajob ) a ztěžka jsem se mu snažil vysvětlit ( slovy, jejichž umělost a hledanost jsem vzápětí hned sám nepříjemně cítil ), jak jsem se sem dostal a proč sem vlastně nepatřím."
"explain","explain","vysvětlit","vysvětlit","pf"," Since I really was deaf and dumb at the time ( entirely absorbed by my endless attempts at self-justification ), I was hard put to explain ( all at once I felt how forced and affected my choice of words must have sounded to him ) how I had ended up in the mines and why I actually did not belong there."," Byl jsem tehdy opravdu hluchoněmý ( obrácen do svých věčných vnitřních sebeobhajob ) a ztěžka jsem se mu snažil vysvětlit ( slovy, jejichž umělost a hledanost jsem vzápětí hned sám nepříjemně cítil ), jak jsem se sem dostal a proč sem vlastně nepatřím."
"felt","feel","cítil","cítit","impf"," Since I really was deaf and dumb at the time ( entirely absorbed by my endless attempts at self-justification ), I was hard put to explain ( all at once I felt how forced and affected my choice of words must have sounded to him ) how I had ended up in the mines and why I actually did not belong there."," Byl jsem tehdy opravdu hluchoněmý ( obrácen do svých věčných vnitřních sebeobhajob ) a ztěžka jsem se mu snažil vysvětlit ( slovy, jejichž umělost a hledanost jsem vzápětí hned sám nepříjemně cítil ), jak jsem se sem dostal a proč sem vlastně nepatřím."
"began","begin","Začal","začít","pf"," I began to realize that my dream breakfast would remain a dream, and this alarmed me because I 'd made up my mind with childlike obstinacy that a hearty breakfast was the key to success for the entire day."," Začal jsem chápat, že vytoužená snídaně zůstane snem, a lekalo mne to, protože jsem v dětinné umíněnosti považoval vydatnou snídani za rozhodující podmínku pro zdar celého dne."
"realize","realize","chápat","chápat","impf"," I began to realize that my dream breakfast would remain a dream, and this alarmed me because I 'd made up my mind with childlike obstinacy that a hearty breakfast was the key to success for the entire day."," Začal jsem chápat, že vytoužená snídaně zůstane snem, a lekalo mne to, protože jsem v dětinné umíněnosti považoval vydatnou snídani za rozhodující podmínku pro zdar celého dne."
"remain","remain","zůstane","zůstat","pf"," I began to realize that my dream breakfast would remain a dream, and this alarmed me because I 'd made up my mind with childlike obstinacy that a hearty breakfast was the key to success for the entire day."," Začal jsem chápat, že vytoužená snídaně zůstane snem, a lekalo mne to, protože jsem v dětinné umíněnosti považoval vydatnou snídani za rozhodující podmínku pro zdar celého dne."
"realized","realize","Uvědomil","uvědomit","pf"," I realized that provincial towns take no account of eccentrics wishing to eat their breakfasts sitting down and that the restaurants would not open until much later."," Uvědomil jsem si, že okresní města nepočítají s podivíny chtějícími vsedě snídat a že otvírají své hospody až mnohem později."
"open","open","otvírají","otvírat","impf"," I realized that provincial towns take no account of eccentrics wishing to eat their breakfasts sitting down and that the restaurants would not open until much later."," Uvědomil jsem si, že okresní města nepočítají s podivíny chtějícími vsedě snídat a že otvírají své hospody až mnohem později."
"turned","turn","obrátil","obrátit","pf"," So rather than set off in search of another place to eat, I turned and walked back through the park."," Nepokoušel jsem se tedy už ani hledat další hospodu, obrátil jsem se a přecházel znovu parčík opačným směrem."
"accepted","accept","přijímal","přijímat","impf"," It was not the time with which I had previously had dealings, a time metamorphosed into work, love, effort of every kind, a time I had accepted unthinkingly because it so discreetly hid behind my actions."," Nebyl to už čas, jak jsem s ním přicházíval do styku kdysi, čas metamorfovaný do práce, lásky, všeho možného úsilí, čas, který jsem přijímal nevšímavě, protože i on byl nevtíravý a skrýval se decentně za mou vlastní činností."
"hid","hide","skrýval","skrývat","impf"," It was not the time with which I had previously had dealings, a time metamorphosed into work, love, effort of every kind, a time I had accepted unthinkingly because it so discreetly hid behind my actions."," Nebyl to už čas, jak jsem s ním přicházíval do styku kdysi, čas metamorfovaný do práce, lásky, všeho možného úsilí, čas, který jsem přijímal nevšímavě, protože i on byl nevtíravý a skrýval se decentně za mou vlastní činností."
"go","go","překročil","překročit","pf"," No doubt, even at our first meeting, Helena already had some designs other own, but they did not go far beyond the vagueness of female desire, which wants to preserve its spontaneity and sentimental poetry and therefore does n't try to arrange and stage-manage the course of events in advance."," Jistěže ani Helena nevstupovala do svého svazku se mnou bez jakéhokoli záměru, ale její záměr sotva překročil ráz vágní ženské touhy, která si chce uchovat svou spontánnost, svou sentimentální poezii a která se proto nesnaží chod událostí předem režírovat a aranžovat."
"wants","want","chce","chtít","impf"," No doubt, even at our first meeting, Helena already had some designs other own, but they did not go far beyond the vagueness of female desire, which wants to preserve its spontaneity and sentimental poetry and therefore does n't try to arrange and stage-manage the course of events in advance."," Jistěže ani Helena nevstupovala do svého svazku se mnou bez jakéhokoli záměru, ale její záměr sotva překročil ráz vágní ženské touhy, která si chce uchovat svou spontánnost, svou sentimentální poezii a která se proto nesnaží chod událostí předem režírovat a aranžovat."
"preserve","preserve","uchovat","uchovat","pf"," No doubt, even at our first meeting, Helena already had some designs other own, but they did not go far beyond the vagueness of female desire, which wants to preserve its spontaneity and sentimental poetry and therefore does n't try to arrange and stage-manage the course of events in advance."," Jistěže ani Helena nevstupovala do svého svazku se mnou bez jakéhokoli záměru, ale její záměr sotva překročil ráz vágní ženské touhy, která si chce uchovat svou spontánnost, svou sentimentální poezii a která se proto nesnaží chod událostí předem režírovat a aranžovat."
"try","try","nesnaží","snažit","impf"," No doubt, even at our first meeting, Helena already had some designs other own, but they did not go far beyond the vagueness of female desire, which wants to preserve its spontaneity and sentimental poetry and therefore does n't try to arrange and stage-manage the course of events in advance."," Jistěže ani Helena nevstupovala do svého svazku se mnou bez jakéhokoli záměru, ale její záměr sotva překročil ráz vágní ženské touhy, která si chce uchovat svou spontánnost, svou sentimentální poezii a která se proto nesnaží chod událostí předem režírovat a aranžovat."
"told","tell","Říkala","říkat","impf"," She told me not to be angry with her, that she loved me, and that she was sorry if she 'd made me sad."," Říkala mi, abych se na ni nezlobil, že mne má ráda, že ji mrzí, jestli je mi kvůli ní smutno."
"told","tell","Řekl","říci","pf"," I told her I did n't know when I could see her again."," Řekl jsem jí, že nevím, kdy se s ní budu moci shledat."
"said","say","Řekla","říci","pf"," She said it did n't matter, she 'd come and see me here."," Řekla, že to nevadí, že za mnou bude chodit sem."
"come","come","chodit","chodit","impf"," She said it did n't matter, she 'd come and see me here."," Řekla, že to nevadí, že za mnou bude chodit sem."
"walked","walk","šli","jít","impf"," ( At this point a few of the men walked past and yelled something obscene at us. )"," ( Kolem šli právě vojáci a zavolali na nás nějakou sprostotu. )"
"asked","ask","Ptal","ptát","impf"," I asked her whether she would mind having soldiers shout at her like that."," Ptal jsem se jí, jestli jí nebude vadit, že na ni budou vojáci pokřikovat."
"sent","send","posílal","posílat","impf"," That Jesus sent His disciples "" in the midst of wolves "" with His blessing, whereas you were first excommunicated and damned and only then sent among the enemies as an enemy, among wolves as a wolf, among the sinners as a sinner."," Že Ježíš posílal své učedníky "" mezi vlky "" se svým požehnáním, kdežto vy jste byl nejdřív sám vyobcován a proklet a pak teprve poslán mezi nepřátele jako nepřítel, mezi vlky jako vlk, mezi hříšné jako hříšný."
"sent","send","posílal","posílat","impf"," That Jesus sent His disciples "" in the midst of wolves "" with His blessing, whereas you were first excommunicated and damned and only then sent among the enemies as an enemy, among wolves as a wolf, among the sinners as a sinner."," Že Ježíš posílal své učedníky "" mezi vlky "" se svým požehnáním, kdežto vy jste byl nejdřív sám vyobcován a proklet a pak teprve poslán mezi nepřátele jako nepřítel, mezi vlky jako vlk, mezi hříšné jako hříšný."
"sent","send","poslán","poslat","pf"," That Jesus sent His disciples "" in the midst of wolves "" with His blessing, whereas you were first excommunicated and damned and only then sent among the enemies as an enemy, among wolves as a wolf, among the sinners as a sinner."," Že Ježíš posílal své učedníky "" mezi vlky "" se svým požehnáním, kdežto vy jste byl nejdřív sám vyobcován a proklet a pak teprve poslán mezi nepřátele jako nepřítel, mezi vlky jako vlk, mezi hříšné jako hříšný."
"sent","send","poslán","poslat","pf"," That Jesus sent His disciples "" in the midst of wolves "" with His blessing, whereas you were first excommunicated and damned and only then sent among the enemies as an enemy, among wolves as a wolf, among the sinners as a sinner."," Že Ježíš posílal své učedníky "" mezi vlky "" se svým požehnáním, kdežto vy jste byl nejdřív sám vyobcován a proklet a pak teprve poslán mezi nepřátele jako nepřítel, mezi vlky jako vlk, mezi hříšné jako hříšný."
"deny","deny","popíráte","popírat","impf"," But do you want to deny you were a sinner?"," Ale což popíráte, že jste byl skutečně hříšný?"
"do","do","bere","brát","impf"," Where do you get your pride?"," Kde se ve vás bere ta pýcha?"
"reproached","reproach","vyčítaly","vyčítat","impf"," Many times in recent years women of all kinds have reproached me ( because I was unable to reciprocate their feelings ) with being conceited."," Kolikrát mi v posledních létech vyčítaly nejrůznější ženy ( jen proto, že jsem jim neuměl oplácet jejich city ), že jsem nafoukaný."
"say","say","říká","říkat","impf"," This is nonsense, I 'm not in the least conceited, but to be frank, it does pain me to think that not since reaching maturity have I been able to establish a true relationship with a woman, that I have never, as they say, been in love with a woman."," Je to nesmysl, nejsem vůbec nafoukaný, ale po pravdě řečeno, samotného mne zarmucuje, že jsem si od dob své skutečné dospělosti neuměl najít opravdový vztah k žádné ženě, že jsem žádnou ženu, jak se říká, nemiloval."
"sing","sing","Zpíváte","zpívat","impf"," You do n't sing in our way, you sing the agitprop way!"," Zpíváte podle receptu agitpropu a ne po našem!"
"sing","sing","Zpíváte","zpívat","impf"," You do n't sing in our way, you sing the agitprop way!"," Zpíváte podle receptu agitpropu a ne po našem!"
"tortured","torture","mučen","mučit","impf"," The only one tortured?"," Jenom on byl mučen?"
"wants","want","chce","chtít","impf"," The propaganda apparatus wants a hierarchy in its gallery of dead heroes."," Propagační aparát chce mít pořádek v galerii mrtvých hrdinů."
"want","want","Chce","chtít","impf"," They want a chief hero among heroes."," Chce mít mezi hrdiny hlavního hrdinu, aby ho mohl náležitě propagačně vybavit."
"destroyed","destroy","rozbil","rozbít","pf"," Capitalism had destroyed this old collective life."," Kapitalismus rozbil ten starý kolektivní život."
"lost","lose","ztratilo","ztratit","pf"," And so folk art had lost its foundations, its reason for being, its function."," Lidové umění tak ztratilo svou půdu, svůj smysl bytí, své funkce."
"cut","cut","oddělen","oddělit","pf"," It would be useless to try to resurrect it while social conditions were such that man lived cut off from man, everyone for himself."," Marně by je někdo křísil k životu, pokud by trvaly takové společenské podmínky, v nichž žije člověk oddělen od člověka, sám pro sebe."
"liberate","liberate","osvobodí","osvobodit","pf"," But socialism would liberate people from the yoke of their isolation."," Ale socialismus lidi osvobodí ze jha osamocení."
"said","say","řekl","říci","pf"," A thousand times since my last meeting with Lucie I had turned over in my mind everything I 'd said to her, everything she 'd said to me, a hundred times I had cursed myself, a hundred times justified myself, a hundred times I had convinced myself I 'd driven her away for good, a hundred times reassured myself she 'd understand and forgive me."," Tisíckrát jsem si od svého posledního setkání s Lucií opakoval v duchu všechno, co jsem jí tehdy řekl a co ona řekla mně, stokrát jsem se proklínal a stokrát se před sebou ospravedlňoval, stokrát jsem uvěřil tomu, že jsem si Lucii navždycky zapudil, a stokrát jsem se ujišťoval, že mne Lucie přece umí pochopit a že mi odpustí."
"said","say","řekl","říci","pf"," A thousand times since my last meeting with Lucie I had turned over in my mind everything I 'd said to her, everything she 'd said to me, a hundred times I had cursed myself, a hundred times justified myself, a hundred times I had convinced myself I 'd driven her away for good, a hundred times reassured myself she 'd understand and forgive me."," Tisíckrát jsem si od svého posledního setkání s Lucií opakoval v duchu všechno, co jsem jí tehdy řekl a co ona řekla mně, stokrát jsem se proklínal a stokrát se před sebou ospravedlňoval, stokrát jsem uvěřil tomu, že jsem si Lucii navždycky zapudil, a stokrát jsem se ujišťoval, že mne Lucie přece umí pochopit a že mi odpustí."
