"vyplatit","pf","[frank, clear off, shell out, payout, pay, redeem, compensate, disburse, pay off, pay out]"
"vyplácet se","impf","[worthwile, pay off]"
"vyplatit se","pf","[be repaid, be compensated, pay for itself, pay off]"
"vyplňovat","impf","[fill in, fulfil]"
"vyplnit","pf","[fill out, infill, fulfill, satisfy, line, thicken, perform, fill in, fill, execute, carry out, complete, fulfil]"
"vyplňovat se","impf","[]"
"vyplnit se","pf","[come true]"
"vyplývat","impf","[result, imply, arise, ensue, follow, flow]"
"vyplynout","pf","[eventuate, ensue]"
"vypočítat si","pf","[]"
"vypočíst si","pf","[]"
"vypočítávat","impf","[enumerate, calculate]"
"vypočítat","pf","[compute, cipher, figure, work out, cypher, dope out, enumerate, calculate, figure out, reckon, make out]"
"vypočíst","pf","[number, numeralise, estimate, numeralize]"
"vypořádávat","impf","[]"
"vypořádat","pf","[settle]"
"vypořádávat se","impf","[]"
"vypořádat se","pf","[deal, address, square up, tackle, grapple, contend, cope, manage]"
"vypouštět","impf","[give off]"
"vypustit","pf","[drop, give forth, let out, release, launch, skip, draw off, expose, drain, extravasate, empty, deflate, abandon, leave, discharge, omit, edit out]"
"vypracovávat","impf","[]"
"vypracovat","pf","[elaborate, evolve, work out, dispose, develop, work up, devise, frame]"
"vypracovávat se","impf","[]"
"vypracovat se","pf","[]"
"vyprávět","impf","[narrate, relate, tell, talk, recount, tell a story]"
"vypravit","pf","[dispatch, despatch]"
"vypravit se","pf","[set out]"
"vyprodávat","impf","[]"
"vyprodat","pf","[sell up, sell out, sell off]"
"vyprodukovat","pf","[turn out, show, produce]"
"vyprošťovat","impf","[]"
"vyprostit","pf","[disembroil, disengage, emancipate, disembarrass, extricate, untangle, free, rescue]"
"vyprošťovat se","impf","[]"
"vyprostit se","pf","[free oneself, disentangle oneself, disengage oneself]"
"vyprovokovávat","impf","[]"
"vyprovokovat","pf","[chevvy, chevy, chivy, harry, beset, harass, plague, chivvy, molest, provoke, exasperate, irritate, hassle, antagonize]"
"vypršet","pf","[elapse, expire, breathe out]"
"vyptávat se","impf","[quiz, interrogate, question, test, catechize]"
"vyptat se","pf","[inquire]"
"vypůjčit si","pf","[borrow]"
"vypůjčovat","impf","[]"
"vypůjčit","pf","[borrow]"
"vypuknout","pf","[erupt, break out, begin]"
"vyrábět","impf","[output, manufacture, turn out, fabricate, construct, make, produce, generate, put out]"
"vyrobit","pf","[manufacture, fabricate, construct, produce, make, generate]"
"vyrazit se","pf","[]"
"vyrážet","impf","[spring, sprout, strike out]"
"vyrazit","pf","[burst forth, knock, bounce, make for, utter, imprint, set off, knock out, emboss, turf out, come up, leave, fire, shoot, depart, get going, give the sack, loft, let out, strike, set out, start, set forth, produce, spurt, force, spring up, emit]"
"vyrážet si","impf","[]"
"vyrazit si","pf","[]"
"vyrovnávat","impf","[flatten, balance, level, even out, equalize, straighten]"
"vyrovnat","pf","[plane, equalize, equilibrate, align, cope, flatten, even up, balance, straighten up, flush, justify, come to terms with, aline, steady, smooth, equalise, equate, level off, repay, offset, level, straighten, match, clear, pay, reconcile, countervail, unbend, even, adjust, stabilize, quit, compensate, counterbalance]"
"vyrovnávat se","impf","[]"
"vyrovnat se","pf","[countervail, even off, even out, come to terms with]"
"vyrozumívat","impf","[]"
"vyrozumět","pf","[notify]"
"vyrůstat","impf","[grow, grow up]"
"vyrůst","pf","[augment, grow, blossom out, grow up, blossom forth, outgrow]"
"vyřazovat","impf","[annihilate, annul, efface, wipe out]"
"vyřadit","pf","[cut off, disable, winnow, inactivate, separate out, sort out, shut down, phase out, take out, evict]"
"vyřešit","pf","[figure, work out, resolve, work, settle, dope out, deal with, solve, lick, tackle, sort out, deal with st, figure out, unriddle]"
"vysazovat","impf","[]"
"vysadit","pf","[drop, boost up, discharge]"
"vysázet","pf","[plant, fork over, typeset]"
"vysílat","impf","[broadcast, beam, send over, send out, transmit, air, carry, emit, send]"
"vyslat","pf","[broadcast, delegate, dispatch, issue, send out, despatch, launch, orbit, emit, send, send in, depute]"
"vyskakovat si","impf","[]"
"vyskakovat","impf","[bound, dance]"
"vyskočit","pf","[spring, bob up, leap out, leap, spring up, jump out, bail out, jump on, jump]"
"vyskytovat se","impf","[happen, arise, occur]"
"vyskytnout se","pf","[arise, occur, supervene]"
"vyslýchat","impf","[cross-examine, interrogate, question, examine, catechize, try, cross-question, hear]"
"vyslechnout","pf","[hear out, overhear, sound out, interrogate, take a statement, hear]"
"vyslyšet","pf","[]"
"vysluhovat","impf","[]"
"vysluhovat si","impf","[]"
"vysloužit si","pf","[come in for]"
"vyslovovat","impf","[sound, enunciate, articulate, say, pronounce, enounce]"
"vyslovit","pf","[voice, give, utter, pass, formulate, sound, articulate, deliver, express, say, vocalise, enunciate, speak, pronounce, state, enounce]"
"vyslovovat se","impf","[]"
"vyslovit se","pf","[express]"
"vyspat se","pf","[have a good sleep]"
"vyspávat","impf","[]"
"vystačovat","impf","[]"
"vystačit","pf","[make do, survive, last, get along, go, endure, live]"
"vystavět","pf","[build up, erect]"
"vystavovat","impf","[display, show, actuate, exhibit, expose]"
"vystavit","pf","[post, issue, submit, build, display, commit, set up, showcase, draw, exhibit, expose, make]"
"vystěhovávat","impf","[]"
"vystěhovat","pf","[move out, evacuate, vacate, evict]"
"vystěhovávat se","impf","[]"
"vystěhovat se","pf","[evacuate, quit]"
"vystihovat","impf","[]"
"vystihnout","pf","[]"
"vystupovat","impf","[figure, gig, protrude, perform, jut, get out, stand out, feature, leave, step out, alight, rise, resign, dismount]"
"vystoupit","pf","[ascend, disembark, arise, perform, scale, get out, get off, mount, secede, egress, climb, appear, come out, step off, step out, land, quit, alight, present, rise, dismount, get down]"
"vystřelovat si","impf","[]"
"vystřelit si","pf","[hoax]"
"vystřelovat","impf","[shoot]"
"vystřelit","pf","[let fly, let off, discharge, fire away, fire, shoot, loose off]"
"vystřílet","pf","[wipe out]"
"vystřídat","pf","[counterchange, shift, relieve, alternate, supersede]"
"vystřídat se","pf","[]"
"vystřihovat","impf","[]"
"vystřihávat","impf","[]"
"vystřihnout","pf","[cut out, excise, edit out]"
"vystřihat","pf","[]"
"vystudovat","pf","[finish one's studies, graduate, finish studies, finish one’s studies]"
"vysvětlovat","impf","[explain, explicate, clarify, account for]"
"vysvětlit","pf","[explain, expound, explicate, clarify, represent to, resolve, explain away, set out, shed light on, set forth, put, translate, outline, spell out, clear up, explain to, bring out, interpret, define, elucidate, enlighten, account for]"
"vysýpat","impf","[]"
"vysypávat","impf","[]"
"vysypat","pf","[spill, spill out, empty, pour out]"
"vysýpat se","impf","[]"
"vysypávat se","impf","[]"
"vysypat se","pf","[]"
"vyšetřovat","impf","[inquire, question, interrogate, examine, enquire, investigate, look into, research]"
"vyšetřit","pf","[inquire, examine, enquire, investigate, look through, look into]"
"vyšplhat","pf","[climb up]"
"vytáčet","impf","[dials, dialing, tergiversate, dial]"
"vytočit","pf","[dial, wind]"
"vytáčet se","impf","[quibble, equivocate, tergiversate]"
"vytočit se","pf","[]"
"vytahovat","impf","[pull, extract, force, draw]"
"vytáhnout","pf","[draw, takeout, extrapolate, draw out, remove, hoist, take out, extend, pull, stretch, pull up, extract, raise, pull out, retrieve, drag up, haul up, withdraw]"
"vytahovat se","impf","[skite, tout, bluster, boast, swank, brag, gas, put on airs, show off, blow, vaunt, swash, gasconade]"
"vytáhnout se","pf","[]"
"vytěžit","pf","[extract, exhaust]"
"vytížit","pf","[]"
"vytisknout","pf","[impress, run off, print, issue, imprint, publish, type]"
"vytýkat","impf","[reprehend, rebuke, reproach]"
"vytknout","pf","[rebuke, factorize, point out, reproach]"
"vytlačovat","impf","[extrude]"
"vytláčet","impf","[]"
"vytlačit","pf","[squeeze, push up, displace, force out, wring, supplant, crowd out, eliminate, push-up, push, crush out, dislodge, extrude, squeeze out, supersede]"
"vytrácet","impf","[]"
"vytratit","pf","[]"
"vytrácet se","impf","[peter out, die hard]"
"vytratit se","pf","[peter out, decamp, evaporate]"
"vytrhávat se","impf","[]"
"vytrhovat se","impf","[]"
"vytrhnout se","pf","[break loose]"
"vytrhávat","impf","[tweak, tear out, rip out, pluck]"
"vytrhovat","impf","[]"
"vytrhnout","pf","[jerk, wrest, rip out, tear out, wrench, extract, tear, tweak, rip, pull out, pluck, yank, twist]"
"vytvářet","impf","[make up, create, constitute, make, generate, produce]"
"vytvořit","pf","[fecit, shape, construct, produce, establish, manufacture, originate, form, build up, compose, build, forge, set up, create, fabricate, institute, model, generate, make, fashion, coin]"
"vytvářet se","impf","[]"
"vytvořit se","pf","[arise, come into being]"
"vyučit se","pf","[]"
"vyučovat","impf","[instruct, school, learn, teach]"
"vyučit","pf","[]"
"vyústit","pf","[result, lead in, flow into, ensue]"
"využít","pf","[employ, avail, leverage, tap, embrace, use, advantage, take advantage, draw, piggyback, take advantage of, utilize, harness, exploit, utilise]"
"vyvádět","impf","[horse around, freak out, account for]"
"vyvést","pf","[]"
"vyvarovávat se","impf","[]"
"vyvarovat se","pf","[eschew, avoid]"
"vyváznout","pf","[pull through, escape]"
"vyvážet","impf","[export]"
"vyvézt","pf","[takeout, export]"
"vyvěšovat","impf","[]"
"vyvěsit","pf","[fly, hang out, put up]"
"vyvěšovat se","impf","[]"
"vyvěsit se","pf","[]"
"vyvést se","pf","[]"
"vyvíjet","impf","[evolve, develop]"
"vyvinout","pf","[evolve, form, educe, develop, work up, unwind, unfold]"
"vyvíjet se","impf","[evolve, proceed, develop, make out]"
"vyvinout se","pf","[evolve, unwind oneself from, develop, shake off, unfold]"
"vyvozovat","impf","[deduct, infer, deduce, construe, conclude, understand, draw, derive]"
"vyvodit","pf","[deduct, infer, educe, deduce, conclude, draw, derive]"
"vyvolávat","impf","[enkindle, beget, arouse, cause, develop, produce, bring forth, call, elicit, call out, induce, provoke, raise, fire, kindle, generate, evoke, give rise to]"
"vyvolat","pf","[precipitate, bring, cause, set off, invoke, do, rouse, elicit, initiate, call out, provoke, relive, incite, raise, set up, create, fire, kindle, make, give rise to, enkindle, educe, beget, start, excite, arouse, bring about, develop, stir up, draw, produce, call up, call, induce, originate, inspire, fetch, page, invite, stir, evoke]"
"vyvracet","impf","[controvert, contradict, oppugn]"
"vyvrátit","pf","[negative, upset, confute, falsify, refute, explode, rebut, invalidate, dispel, disprove]"
"vyvracet se","impf","[]"
"vyvrátit se","pf","[]"
"vyvrcholovat","impf","[]"
"vyvrcholit","pf","[culminate, climax]"
"vyvstávat","impf","[arise]"
"vyvstat","pf","[appear, originate, come out, arise, emerge]"
"vyzařovat","impf","[radiate, emanate, gleam, irradiate, exude, emit, glow, shine]"
"vyzářit","pf","[]"
"vyzařovat se","impf","[]"
"vyzářit se","pf","[]"
"vyzbrojovat","impf","[]"
"vyzbrojit","pf","[equip, arm]"
"vyzdvihovat","impf","[overstress]"
"vyzdvihávat","impf","[]"
"vyzdvihat","impf","[]"
"vyzdvíhat","impf","[]"
"vyzdvihnout","pf","[highlight, stress, accentuate, underline, punctuate, emphasise, emphasize, accent]"
"vyzkoušet","pf","[suss out, rehearse, prove, test, examine, taste, essay, try, check, experience, try out, sample]"
"vyznačovat","impf","[distinguish, mark]"
"vyznačit","pf","[mark out, denote, signalize, lay down, mark up, designate, mark]"
"vyznačovat se","impf","[be characterized by, evince, be characterized, show, be notable]"
"vyznamenávat","impf","[]"
"vyznamenat","pf","[decorate, distinguish, dignify]"
"vyznamenávat se","impf","[]"
"vyznamenat se","pf","[make one's mark]"
"vyznávat","impf","[profess]"
"vyznat","pf","[confess, profess, unbosom]"
"vyznávat se","impf","[]"
"vyznat se","pf","[acquint, know what's what, know the ropes, know the score, know what’s what]"
"vyznívat","impf","[]"
"vyznít","pf","[]"
"vyzývat","impf","[call, encourage, provoke, challenge, defy, bid]"
"vyzvat","pf","[summon, call, warn, call out, call on, provoke, ask, challenge, exhort, defy, invite, bid, dare]"
"vyzvedávat","impf","[exalt]"
"vyzvedat","impf","[]"
"vyzvednout","pf","[punctuate, heave up, draw, pick <something> up, hoist, take out, pick up, exalt, fetch, raise, lift, retrieve, boost, heave, collect, elevate, withdraw v, withdraw]"
"vyžadovat","impf","[desire, stipulate, require, involve, insist, solicit, demand, postulate, burden, call, take, ask, exact, call for, claim, necessitate]"
"vyžádat","pf","[pull, claim, require, involve]"
"vzbouzet se","impf","[]"
"vzbudit se","pf","[waken, rouse, wake, awaken, arouse, wake up, awake]"
"vzbouzet","impf","[arouse]"
"vzbuzovat","impf","[inspire, arouse]"
"vzbudit","pf","[attract, awaken, arouse, excite, wake up, awake, produce, rouse, waken, call, induce, wake, pique, provoke, inspire, raise, bear, whip up, kindle, stir, generate, evoke, give birth, span]"
"vzdalovat","impf","[]"
"vzdálit","pf","[estrange]"
"vzdalovat se","impf","[recede, become more distant]"
"vzdálit se","pf","[depart, make off]"
"vzdávat","impf","[give up, render]"
"vzdát","pf","[give up, waive, forbear, yield, renounce, surrender]"
"vzdávat se","impf","[give up, abandon, surrender]"
"vzdát se","pf","[dispense with, submit, abnegate, concede, renounce, forsake, recede, yield, cave-in, relinquish, surrender, forgo, capitulate, dispense, sacrifice, back down, give in, give up, abandon, waive, buckle under, lay down, defy, abdicate, quit, succumb, resign, forwent]"
"vzdychat","impf","[groan, sigh, pant, hyperventilate, moan]"
"vzdechnout","pf","[]"
"vzdychnout","pf","[sigh]"
"vzdorovat","impf","[withstand, resist, sulk, defy, oppose, brave, dare]"
"vzcházet","impf","[]"
"vzejít","pf","[accrue, come, emerge]"
"vzhlížet","impf","[]"
"vzhlédat","impf","[]"
"vzhlédnout","pf","[]"
"vzkazovat","impf","[]"
"vzkázat","pf","[send word, send a message]"
"vznášet","impf","[]"
"vznést","pf","[raise]"
"vznášet se","impf","[hover, hang, levitate, soar, be on the wing, float, walk on air]"
"vznést se","pf","[soar]"
"vznikat","impf","[engender, appear, originate, arise, occur, rise]"
"vzniknout","pf","[established, incur, uprise, grow, be, arise, occur, existence, come into existence, come, develop, appear, originate, come into being, ensue, emerge, rise, spring up, begin]"
"vzpamatovávat se","impf","[]"
"vzpamatovat se","pf","[recover, get over, come to life]"
"vzpomínat","impf","[remember, think back, recall, reminisce, remind]"
"vzpomenout","pf","[remember, recollect, think, recall, reminisce, commemorate, retrieve, mention, remind]"
"vzrůstat","impf","[accrue, thrive, increase, rise]"
"vzrůst","pf","[augment, size, groundswell, stature, growth, rise, increase, height, aggrandizement]"
"vzrušovat","impf","[]"
"vzrušit","pf","[turn on, tension, excite, arouse, trouble, thrill]"
"vzrušovat se","impf","[]"
"vzrušit se","pf","[get a kick out of]"
"vztahovat","impf","[relate]"
"vztáhnout","pf","[]"
"vztahovat se","impf","[relate, apply]"
"vztyčovat","impf","[lift up, erect]"
"vztyčit","pf","[lift up, crane, rear, raise, put up, set up, cock, erect, mount, hoist]"
"vztyčovat se","impf","[]"
"vztyčit se","pf","[]"
"zabalovat","impf","[]"
"zabalit","pf","[package, wrap up, box, involve, infold, enwrap, swathe, envelop, pack, cover, fold, swaddle, wrap, enfold]"
"zabezpečovat","impf","[]"
"zabezpečit","pf","[ensure, assure, safe, guarantee, secure, safeguard]"
"zabíjet","impf","[slay, kill]"
"zabít","pf","[drop, waste, murder, liquidate, dispatch, slay, kill slay, finish off, kill, remove, knock off, fell, hit, finish]"
"zabíjet se","impf","[]"
"zabít se","pf","[]"
"zabírat","impf","[run]"
"zabrat","pf","[take, confiscate, overrun, occupy, impound, seize, engage, fill, annex, take up]"
"zablokovat","pf","[barricade, close off, seal off, obturate, block up, balk, occlude, obstruct, bar, freeze, block off, disable, blockade, jam, lock, block, impede, latch]"
"zablokovat se","pf","[jam]"
"zabloudit","pf","[stray, get lost, lose one's way, lose one’s way]"
"zabraňovat","impf","[prevent, obstruct, hinder, inhibit, impede]"
"zabránit","pf","[prohibit, estop, preclude, inhibit, choke off, check, confine, preempt, prevent, foreclose, deter, obviate, forestall, pre-empt, impede, avert]"
"zabrat se","pf","[]"
"zabývat se","impf","[deal, attend, concerned, engage in, work, concern o.s. with, be occupied with, deal with, concern, be occupy, pursue, be engage, engage, go in for]"
"začínat","impf","[get to, come to, start, set about, go about, dawn, inchoate, begin]"
"začít","pf","[commence, start, go, 𐐺𐐨𐑀𐐮𐑌, start out, initiate, originate, go off, kick off, inaugurate, begin, open, take up, embark on]"
"začínat si","impf","[]"
"začít si","pf","[]"
"začleňovat","impf","[imply]"
"začlenit","pf","[incorporate, integrate]"
"začleňovat se","impf","[]"
"začlenit se","pf","[]"
"zadávat","impf","[]"
"zadat","pf","[input, give, populate, set, apply, reserve, enter, type, assign, order]"
"zadávat si","impf","[]"
"zadat si","pf","[]"
"zadívat se","pf","[]"
"zadržovat","impf","[detain, check, hold back, hold]"
"zadržet","pf","[collar, arrest, cop, nail, seize, retain, check, jail, hold up, hold back, nab, hold, pick up, apprehend, withhold, stop, clap, imprison, keep, withhold information, detain]"
"zahajovat","impf","[start, initialize, begin]"
"zahájit","pf","[commence, lead off, introduce, start, fire away, bring, launch, jump off, initiate, get, institute, initialize, inaugurate, begin, open, auspicate]"
"zahalovat","impf","[shade, swathe]"
"zahalit","pf","[encompass, muffle, overcast, veil, enwrap, swathe, shroud, envelop, mist, befog, cover, cloud, becloud, hide, obscure, cloak, enshroud, enfold, surround, wrap, drape, enclose, fog]"
"zahalovat se","impf","[]"
"zahalit se","pf","[]"
"zahánět","impf","[]"
"zahnat","pf","[shoo, yard, banish, dispel, cast out, exorcise, drive out, repel, scurry, beat back, chase away, scour, shoo away]"
"zaházet si","pf","[]"
"zahazovat","impf","[]"
"zahodit","pf","[drop, discard, throwout, ditch, throw away, fling away, fling, toss, cast out, throw, junk, dispose, chuck, throw up]"
"zaházet","pf","[]"
"zahazovat se","impf","[]"
"zahodit se","pf","[]"
"zahledět se","pf","[]"
"zahlédnout","pf","[glimpse, see, spot, sight, espy, catch sight of, catch sight, notice]"
"zahnout","pf","[fold, hook, turn off, round, bend, digress, turn, turn down]"
"zahrávat","impf","[sport]"
"zahrát","pf","[play, act, represent]"
"zahrávat si","impf","[play]"
"zahrát si","pf","[]"
"zahrnovat","impf","[comprehend, cover, encompass, include, imply, contain, embrace, involve, incorporate, embody, account for, comprise]"
"zahrnout","pf","[comprehend, include, encompass, imply, embrace, count, involve, incorporate, embody, roll up, subsume, load, implicate, take in, comprise]"
"zahřívat","impf","[warm]"
"zahřát","pf","[heat, warm, warm up, heat up]"
"zahřívat se","impf","[]"
"zahřát se","pf","[warm up]"
"zahynout","pf","[die, exit, perish, fall, pass, expire, go, decease]"
"zajít","pf","[die, call in, go around, go off, enter]"
"zajít si","pf","[]"
"zachovávat","impf","[keep, adhere, maintaining, observe]"
"zachovat","pf","[keep up, maintain, keep, save, reserve, retain, preserve, conserve, sustain, hold]"
"zachovávat se","impf","[]"
"zachovat se","pf","[behave, act on]"
"zachraňovat","impf","[relieve, save, deliver, salvage, rescue, salve]"
"zachránit","pf","[bring through, bring off, save, retrieve, deliver, redeem, preserve, salvage, make safe, rescue, salve]"
"zachraňovat se","impf","[]"
"zachránit se","pf","[]"
"zachvacovat","impf","[]"
"zachvátit","pf","[take, affect, seize, engulf, catch]"
"zachvívat","impf","[]"
"zachvět","pf","[]"
"zachvívat se","impf","[]"
"zachvět se","pf","[startle, wince, shiver, tremble, start, shudder, quiver, give a start]"
"zachycovat","impf","[intercept, entrap]"
"zachytávat","impf","[capture]"
"zachytit","pf","[locate, retain, capture, snatch, take, pick up, glean, hitch, hook, catch hold of, intercept, record, catch, grab, render, fasten, realize, snap]"
"zachytnout","pf","[catch]"
"zachycovat se","impf","[]"
"zachytávat se","impf","[]"
"zachytit se","pf","[]"
"zachytnout se","pf","[]"
"zajíždět","impf","[drive off, go off into, run in with car, drive into]"
"zajet","pf","[run in, pull over, run over, drive off, go off into, run in with car, drive into, turn]"
"zajíždět si","impf","[]"
"zajet si","pf","[]"
"zajmout","pf","[take, apprehend, seize, capture]"
"zajišťovat","impf","[ensure, undergird, procure]"
"zajistit","pf","[reinsure, ensure, arrest, make sure, idemnify, seize, book, guarantee, cause, insure, secure, supply, make certain, apprehend, provide, assure, reserve, lock, block, indemnify, attach, safeguard]"
"zakazovat","impf","[prohibit, disallow, interdict, proscribe, forbid, veto, ban]"
"zakázat","pf","[prohibit, disallow, freeze, stop, interdict, disable, proscribe, forbid, suppress, nix, veto, ban]"
"zakazovat si","impf","[]"
"zakázat si","pf","[]"
"zakládat si","impf","[]"
"zakládat","impf","[found, establish]"
"založit","pf","[start, constitute, launch, establish, mislay, initiate, predicate, found, file, plant, set up, misplace, institute, ground, begin, base]"
"zaklepat","pf","[tattoo, tap, knock]"
"zaklepat se","pf","[]"
"zakončit se","pf","[]"
"zakončovat","impf","[]"
"zakončit","pf","[round, end up, conclude, end, finish, terminate, complete, close]"
"zakotvovat","impf","[]"
"zakotvit","pf","[drop anchor, cast anchor, moor, anchor, ground, embed, enshrine]"
"zakupovat","impf","[]"
"zakoupit","pf","[buy, purchase]"
"zakupovat se","impf","[]"
"zakoupit se","pf","[]"
"zakrývat","impf","[conceal, hide, cover up, dissemble]"
"zakrýt","pf","[conceal, cover up, gloss over, veil, shroud, envelop, mist, befog, cover, becloud, cloud, hide, obscure, drape, mask, fog]"
"zalévat","impf","[irrigate, water]"
"zalít","pf","[suffuse, spray, water, circumfuse]"
"zalévat se","impf","[]"
"zalít se","pf","[]"
"záležet","impf","[hinge, depend on, hang, depend, make a difference, lie, matter, consist, care]"
"zalíbit se","pf","[]"
"zamávat","pf","[wave]"
"zaměřovat","impf","[]"
"zaměřit","pf","[take, localize, aim, locate, concentre, direct, place, point, target, train]"
"zaměřovat se","impf","[]"
"zaměřit se","pf","[refocus, pore, center, centre, focus, rivet, crack down, concentrate]"
"zaměstnávat","impf","[employ, busy, keep]"
"zaměstnat","pf","[employ, turn to account, take on, hire, make use of, occupy, sign on, engage, use, absorb]"
"zamezovat","impf","[inhibit]"
"zamezit","pf","[prevent, foreclose, prohibit, obviate, obstruct, preclude, stop, forestall, hinder, inhibit, forbid, avert]"
"zamíchávat","impf","[]"
"zamíchat","pf","[ruffle, stir up, involve, shuffle, stir, mix]"
"zamíchávat se","impf","[]"
"zamíchat se","pf","[]"
"zamilovat se","pf","[fall in love, come to love, fall for, grow fond]"
"zamilovat si","pf","[]"
"zamířit","pf","[aim, level, direct, turn, point, target, cover, aim at, strive, wend, take aim, sight, train]"
"zamítat","impf","[]"
"zamítnout","pf","[rebuff, deny, overrule, wave aside, dismiss, turn away, condemn, defeat, damn, disallow, fob off, negative, refuse, vote down, reject, repudiate, turn down, disapprove, throw out, spurn]"
"zamykat","impf","[lock, lock out]"
"zamknout","pf","[shut, close up, lock in, lock, protect, shut up, lock up, lock out]"
"zamlouvat se","impf","[]"
"zamlouvat","impf","[]"
"zamluvit","pf","[gloss over, engage, book, reserve, hold]"
"zamračit se","pf","[cloud over, scowl]"
"zamumlat","pf","[mutter, mumble, murmur, gabble]"
"zamýšlet se","impf","[]"
"zamyslet se","pf","[]"
"zamyslit se","pf","[]"
"zamýšlet","impf","[think, aim, be going to, purpose, mean, contemplate, design, conceive, intend, plan, propose]"
"zanášet","impf","[]"
"zanést","pf","[take, book, carry, choke up, earth up, register]"
"zanášet se","impf","[]"
"zanést se","pf","[]"
"zanedbávat","impf","[fail, disregard, neglect]"
"zanedbat","pf","[fail, forget, abandon, disregard, ignore, miss out, omit, neglect]"
"zanechávat","impf","[]"
"zanechat","pf","[forsake, fail, give up, abandon, leave, leave behind, relinquish, bequeath, desert]"
"zanikat","impf","[wear off, fadeout, ebb away]"
"zaniknout","pf","[become extinct, come to an end, die, perish, fade, cease, die out, pass, expire, cease to exist]"
"zaostávat","impf","[lag, get behind, be behind]"
"zaostat","pf","[fall behind]"
"zapadávat","impf","[]"
"zapadnout","pf","[set, apply, sink, lock, dive, mix, fit in]"
"zapálit si","pf","[]"
"zapalovat","impf","[light, spark, kindle]"
"zapálit","pf","[set on fire, prime, ignite, enkindle, light, set fire, fire, light up, torch, kindle, set fire to, inflame]"
"zapalovat se","impf","[]"
"zapálit se","pf","[ignite, catch fire]"
"zapamatovávat si","impf","[]"
"zapamatovat si","pf","[remember]"
"zaparkovat","pf","[park]"
"zápasit","impf","[battle, agonize, wrestle, combat, grapple, fight, struggle, contend]"
"zapínat","impf","[turn on, throw, switch on, enable, flip, fasten, switch]"
"zapnout","pf","[zip, do up, switch on, hook up, power-up, start, bring up, turn, buckle, switch, turn on, button, clasp, zip on, throw, enable, engage, energize, activate, flick, power up, flip, fasten]"
"zaprat","pf","[]"
"zapisovat","impf","[record, jot down, note down, enter, write, register, minute]"
"zapsat","pf","[inscribe, note, enter for, write-in, enrol, pass, book, jot down, commit, sign up, matriculate, put down, post, write down, record, note down, report, enter, enroll, write, enlist, mark, register, chronicle]"
"zapsat se","pf","[inscribe, enrol, subscribe, recruit, sign up, enroll, enter, sign in]"
"zaplatit","pf","[give, liquidate, honour, satisfy, defray, clear, settle, pay, bail out, balance, meet, remunerate, pony up, discharge, redeem, stand, foot, disburse, refund]"
"zaplatit se","pf","[]"
"zaplavovat","impf","[]"
"zaplavit","pf","[inundate, overrun, suffuse, gush out, engulf, float, swamp, flood, deluge, drown, infest, submerge, overwhelm, overflow, flush, glut, spout, flood out, pour out]"
"zaplavovat se","impf","[]"
"zaplavit se","pf","[]"
"zaplétat","impf","[]"
"zaplést","pf","[entwine, foul, tangle, implicate, entangle, ravel, embroil, involve, enmesh]"
"zaplétat se","impf","[]"
"zaplést se","pf","[entwine, tangle, embroil, involve]"
"zaplňovat","impf","[fill]"
"zaplnit","pf","[infill, chock up, fill, people]"
"zaplňovat se","impf","[]"
"zaplnit se","pf","[]"
"započít","pf","[commence, initiate]"
"započítávat","impf","[compensate]"
"započítat","pf","[allow, count in, count, budget for]"
"započíst","pf","[count]"
"zapojovat","impf","[]"
"zapojit","pf","[connect to, couple, plumb, engage, switch on, hook up, involve, link up, integrate, connect]"
"zapomínat","impf","[forget]"
"zapomenout","pf","[forget, unlearn, leave, omit, misremember, neglect]"
"zapomínat se","impf","[]"
"zapomenout se","pf","[]"
"zapůjčovat","impf","[]"
"zapůjčit","pf","[loan, rent, lend]"
"zapůsobit","pf","[impress, wow]"
"zarážet","impf","[]"
"zarazit","pf","[arrest, strike, check, cut short, stay, ram down, obstruct, put down, block off, stop, interrupt, restrain, thrust, block, drive, stem, ram]"
"zarážet se","impf","[]"
"zarazit se","pf","[recoil]"
"zareagovat","pf","[respond]"
"zaregistrovat","pf","[note, book, record, enroll, register]"
"zaručovat","impf","[]"
"zaručit","pf","[vouch, ensure, assure, gage, guarantee, avouch, warrant, insure, secure, safeguard]"
"zaručovat se","impf","[]"
"zaručit se","pf","[undertake, engage, guarantee]"
"zařazovat","impf","[marshal]"
"zařaďovat","impf","[]"
"zařadit","pf","[classify, subsume, post, rank, place, pigeonhole, class, enlist]"
"zařazovat se","impf","[]"
"zařaďovat se","impf","[]"
"zařadit se","pf","[]"
"zařizovat","impf","[see to, fix, arrange, furnish]"
"zařídit","pf","[repair, set, regulate, settle, fix up, establish, furnish, it sets up, see to, fix, equip, put right, arrange, accommodate, install, organize, adjust, conform, appoint, set up]"
"zařizovat se","impf","[arrange things, settle in, tack]"
"zařídit se","pf","[arrange things, settle in]"
"zářit","impf","[radiate, beam, sparkle, dazzle, twinkle, glisten, bright, eradiate, shine, glare, gleam, beacon, blaze, lighten, glance, emit, glow, flash]"
"zařvat","pf","[shout out, bellow, roar, yell out]"
"zasazovat","impf","[]"
"zasadit","pf","[set, plant, insert, lodge, embed, implant, mount, frame]"
"zasázet","pf","[plant]"
"zasazovat se","impf","[]"
"zasadit se","pf","[]"
"zasahovat","impf","[encroach, impinge, interpose, interfere, infringe, poke, intervene]"
